date_,adj close_bergepaint.ns,close_bergepaint.ns,high_bergepaint.ns,low_bergepaint.ns,open_bergepaint.ns,volume_bergepaint.ns
2025-04-24,581.0503540039062,584.9500122070312,595.8499755859375,580.6500244140625,589.0,959270
2025-04-25,548.816650390625,552.5,579.9500122070312,550.0,579.75,721209
2025-04-28,549.8596801757812,553.5499877929688,555.3499755859375,544.0,547.1500244140625,414276
2025-04-29,542.3103637695312,545.9500122070312,559.25,542.0999755859375,555.0,424101
2025-04-30,540.572021484375,544.2000122070312,552.9000244140625,539.0499877929688,545.9500122070312,526403
2025-05-02,545.8863525390625,549.5499877929688,555.7999877929688,542.0,542.0,752427
2025-05-05,550.406005859375,554.0999755859375,559.9500122070312,548.7000122070312,549.0,524699
2025-05-06,539.6283569335938,543.25,556.9000244140625,539.5,554.0,414976
2025-05-07,537.740966796875,541.3499755859375,551.8499755859375,532.8499755859375,534.0,506567
2025-05-08,534.5623779296875,538.1500244140625,549.0999755859375,534.9000244140625,541.3499755859375,323162
2025-05-09,533.0226440429688,536.5999755859375,539.5,525.0999755859375,526.0999755859375,629649
2025-05-12,537.3436889648438,540.9500122070312,550.5,538.2000122070312,545.5,221784
2025-05-13,539.2807006835938,542.9000244140625,547.0,538.2000122070312,545.2999877929688,377262
2025-05-14,549.263671875,552.9500122070312,565.2000122070312,536.0,543.0,1636176
2025-05-15,568.4349975585938,572.25,579.7999877929688,557.75,562.0,1544103
2025-05-16,572.2593383789062,576.0999755859375,577.0,566.0,573.9500122070312,465204
2025-05-19,559.5942993164062,563.3499755859375,580.0,561.0,573.0999755859375,461194
2025-05-20,553.385986328125,557.0999755859375,566.9000244140625,544.5999755859375,566.9000244140625,548630
2025-05-21,544.942626953125,548.5999755859375,557.5999755859375,546.0,557.0,218376
2025-05-22,562.6240234375,566.4000244140625,571.0,546.7000122070312,551.25,592152
2025-05-23,551.20068359375,554.9000244140625,566.5499877929688,553.7000122070312,566.5,308738
2025-05-26,544.2473754882812,547.9000244140625,557.2000122070312,545.5,554.9000244140625,310939
2025-05-27,547.67431640625,551.3499755859375,553.4000244140625,544.4000244140625,545.0999755859375,229035
2025-05-28,549.164306640625,552.8499755859375,560.9000244140625,546.0,549.7000122070312,362964
2025-05-29,557.4586791992188,561.2000122070312,564.0,547.0,553.25,392543
2025-05-30,564.5113525390625,568.2999877929688,572.0,550.5,561.2000122070312,466110
2025-06-02,553.1873779296875,556.9000244140625,564.1500244140625,554.0,563.0999755859375,242593
2025-06-03,554.280029296875,558.0,568.8499755859375,553.0,553.0,274291
2025-06-04,565.4550170898438,569.25,570.0,554.0,560.4000244140625,297840
2025-06-05,578.1199951171875,582.0,588.5,564.0,569.3499755859375,845301
2025-06-06,577.6233520507812,581.5,584.0,573.2000122070312,582.4500122070312,389243
2025-06-09,567.6900024414062,571.5,584.0,568.0499877929688,579.75,483853
2025-06-10,569.0806884765625,572.9000244140625,576.0999755859375,567.0,571.5,509657
2025-06-11,563.418701171875,567.2000122070312,578.0999755859375,564.9500122070312,568.5,542151
2025-06-12,564.7596435546875,568.5499877929688,571.5999755859375,561.0499877929688,564.2999877929688,520758
2025-06-13,566.3489990234375,570.1500244140625,571.9000244140625,545.0499877929688,546.5,413401
2025-06-16,565.8026733398438,569.5999755859375,578.0,561.0,564.9000244140625,597011
2025-06-17,557.5083618164062,561.25,569.9000244140625,559.7999877929688,566.0,370437
2025-06-18,553.932373046875,557.6500244140625,565.7999877929688,556.0999755859375,561.2000122070312,238378
2025-06-19,540.8699951171875,544.5,558.7000122070312,542.0,555.9500122070312,199184
2025-06-20,532.1783447265625,535.75,549.0999755859375,529.1500244140625,547.0,3700914
2025-06-23,549.6609497070312,553.3499755859375,555.5999755859375,528.2000122070312,528.4000244140625,739782
2025-06-24,549.611328125,553.2999877929688,563.3499755859375,549.0,560.4500122070312,674231
2025-06-25,564.5113525390625,568.2999877929688,571.6500244140625,553.2999877929688,554.9000244140625,1158790
2025-06-26,566.2000122070312,570.0,574.6500244140625,565.4000244140625,568.7999877929688,828256
2025-06-27,580.0570068359375,583.9500122070312,588.3499755859375,568.0999755859375,574.9500122070312,2426286
2025-06-30,588.6990356445312,592.6500244140625,594.7999877929688,576.0,582.0,1062306
2025-07-01,590.0896606445312,594.0499877929688,598.0,586.8499755859375,595.25,871346
2025-07-02,590.8843383789062,594.8499755859375,598.1500244140625,584.2999877929688,591.0,762572
2025-07-03,596.1490478515625,600.1500244140625,605.0,593.0999755859375,594.7999877929688,764483
2025-07-04,592.0266723632812,596.0,603.5,593.7000122070312,600.0,363256
2025-07-07,581.9940185546875,585.9000244140625,600.0,583.7000122070312,592.0999755859375,330186
2025-07-08,578.6663208007812,582.5499877929688,591.7999877929688,578.8499755859375,585.9000244140625,536323
2025-07-09,581.0999755859375,585.0,591.75,583.0,586.0,560406
2025-07-10,574.3453369140625,578.2000122070312,588.3499755859375,577.0499877929688,585.0,354572
2025-07-11,568.7329711914062,572.5499877929688,579.5499877929688,569.25,574.2000122070312,278290
2025-07-14,553.1376342773438,556.8499755859375,571.1500244140625,555.2000122070312,569.75,501192
2025-07-15,557.4586791992188,561.2000122070312,574.9500122070312,556.75,556.8499755859375,588177
2025-07-16,561.134033203125,564.9000244140625,572.5,560.6500244140625,564.9500122070312,638397
2025-07-17,575.3883666992188,579.25,583.0,565.2999877929688,566.5499877929688,532523
2025-07-18,572.9546508789062,576.7999877929688,585.25,573.2999877929688,582.9000244140625,226348
2025-07-21,562.8723754882812,566.6500244140625,575.0,565.2999877929688,574.0,168830
2025-07-22,566.6966552734375,570.5,574.4500122070312,566.6500244140625,569.3499755859375,360531
2025-07-23,572.3587036132812,576.2000122070312,577.2999877929688,566.9000244140625,568.6500244140625,168104
2025-07-24,573.2030029296875,577.0499877929688,580.1500244140625,569.0499877929688,576.2000122070312,285748
2025-07-25,554.280029296875,558.0,577.0499877929688,554.7999877929688,577.0499877929688,394263
2025-07-28,556.365966796875,560.0999755859375,570.0,554.7999877929688,554.7999877929688,349006
2025-07-29,567.6900024414062,571.5,575.0,554.9000244140625,560.0999755859375,661034
2025-07-30,571.1170043945312,574.9500122070312,580.0,566.2999877929688,570.0,475258
2025-07-31,561.134033203125,564.9000244140625,574.2999877929688,562.0,565.0,164767
2025-08-01,563.1206665039062,566.9000244140625,582.0,561.5,562.0,945316
2025-08-04,566.2000122070312,570.0,573.7999877929688,563.7999877929688,567.9500122070312,384549
2025-08-05,571.7000122070312,571.7000122070312,579.3499755859375,558.2000122070312,568.3499755859375,775885
2025-08-06,565.2999877929688,565.2999877929688,571.5,556.5999755859375,570.0,306747
2025-08-07,545.9500122070312,545.9500122070312,562.25,542.4500122070312,560.0,856518
2025-08-08,551.0499877929688,551.0499877929688,564.4000244140625,543.0,543.0,964084
2025-08-11,546.0999755859375,546.0999755859375,555.5,541.0,551.0499877929688,152097
2025-08-12,537.4000244140625,537.4000244140625,552.1500244140625,533.1500244140625,546.1500244140625,544244
2025-08-13,537.4000244140625,537.4000244140625,542.0,530.6500244140625,542.0,332900
2025-08-14,533.4500122070312,533.4500122070312,537.7000122070312,528.2000122070312,534.2000122070312,327061
2025-08-18,551.3499755859375,551.3499755859375,555.9500122070312,532.4500122070312,536.9500122070312,770010
2025-08-19,547.0999755859375,547.0999755859375,552.9500122070312,543.0999755859375,551.3499755859375,941567
2025-08-20,543.5,543.5,551.4500122070312,541.0,547.0999755859375,296943
2025-08-21,530.2999877929688,530.2999877929688,546.2000122070312,529.0,545.0,449739
2025-08-22,527.0,527.0,534.9000244140625,524.2000122070312,530.5,556016
2025-08-25,534.5499877929688,534.5499877929688,536.5,525.7999877929688,527.0,291815
2025-08-26,525.0999755859375,525.0999755859375,537.5999755859375,524.4000244140625,533.0,447975
2025-08-28,528.5,528.5,540.7999877929688,522.2999877929688,524.0,1248800
2025-08-29,533.0,533.0,535.9000244140625,525.7999877929688,528.0,258794
2025-09-01,547.0,547.0,548.9000244140625,532.7999877929688,533.0,547662
2025-09-02,543.7999877929688,543.7999877929688,549.7999877929688,539.0,546.7999877929688,277227
2025-09-03,542.8499755859375,542.8499755859375,547.9000244140625,538.7000122070312,543.7000122070312,387113
2025-09-04,541.0999755859375,541.0999755859375,550.0,539.0499877929688,544.2000122070312,228411
2025-09-05,538.7000122070312,538.7000122070312,545.5999755859375,532.0,540.0,411344
2025-09-08,539.7000122070312,539.7000122070312,542.0499877929688,534.0499877929688,538.7000122070312,170819
2025-09-09,529.3499755859375,529.3499755859375,538.7000122070312,528.75,530.0999755859375,434686
2025-09-10,535.6500244140625,535.6500244140625,536.5,530.25,532.0,231765
2025-09-11,551.3499755859375,551.3499755859375,555.0,532.5,534.7000122070312,650342
2025-09-12,539.3499755859375,539.3499755859375,557.8499755859375,535.25,552.2999877929688,497684
2025-09-15,544.25,544.25,546.25,536.0999755859375,541.8499755859375,306309
2025-09-16,536.75,536.75,554.4000244140625,535.3499755859375,543.0,547566
2025-09-17,534.25,534.25,547.2000122070312,532.1500244140625,539.0,570517
2025-09-18,535.3499755859375,535.3499755859375,543.0,532.5999755859375,535.0,476811
2025-09-19,531.5999755859375,531.5999755859375,540.7000122070312,530.2000122070312,538.0,866877
2025-09-22,531.5499877929688,531.5499877929688,539.8499755859375,530.2000122070312,533.9500122070312,477076
2025-09-23,532.5999755859375,532.5999755859375,535.5999755859375,529.5,532.0499877929688,263078
2025-09-24,535.7999877929688,535.7999877929688,539.2999877929688,530.0499877929688,533.8499755859375,495382
2025-09-25,531.2000122070312,531.2000122070312,536.5499877929688,529.8499755859375,532.4000244140625,551990
2025-09-26,521.4500122070312,521.4500122070312,532.2000122070312,513.3499755859375,530.0,870566
2025-09-29,516.7000122070312,516.7000122070312,518.8499755859375,507.45001220703125,518.0,613272
2025-09-30,515.2000122070312,515.2000122070312,522.1500244140625,506.1000061035156,520.7999877929688,253123
2025-10-01,529.6500244140625,529.6500244140625,532.9000244140625,511.04998779296875,512.0999755859375,401978
2025-10-03,542.5999755859375,542.5999755859375,543.4500122070312,527.0,528.0,907288
2025-10-06,532.2000122070312,532.2000122070312,539.9000244140625,531.2000122070312,537.2999877929688,192604
2025-10-07,536.0999755859375,536.0999755859375,537.25,529.5499877929688,532.5,243254
2025-10-08,526.2000122070312,526.2000122070312,536.4000244140625,525.0,534.2999877929688,147038
2025-10-09,533.0,533.0,534.0,524.3499755859375,526.2000122070312,234444
2025-10-10,535.1500244140625,535.1500244140625,535.75,529.2000122070312,531.0,273685
2025-10-13,534.0999755859375,534.0999755859375,536.4000244140625,530.0,531.9500122070312,187697
2025-10-14,533.9500122070312,533.9500122070312,537.5999755859375,531.2999877929688,536.0,445492
2025-10-15,526.25,526.25,537.0999755859375,525.0,532.0999755859375,604745
2025-10-16,532.9000244140625,532.9000244140625,535.7000122070312,526.9500122070312,526.9500122070312,419357
2025-10-17,544.9000244140625,544.9000244140625,545.7999877929688,531.0,531.0,1225794
2025-10-20,539.75,539.75,553.1500244140625,537.5,548.0,476268
2025-10-21,541.4000244140625,541.4000244140625,544.6500244140625,537.6500244140625,539.75,55165
2025-10-23,542.3499755859375,542.3499755859375,544.5999755859375,536.0999755859375,541.0,466320
2025-10-24,545.6500244140625,545.6500244140625,548.0,537.0,545.0,329427
2025-10-27,541.2000122070312,541.2000122070312,545.6500244140625,538.3499755859375,544.0,409556
2025-10-28,544.9000244140625,544.9000244140625,545.5,538.5,540.5999755859375,202771
2025-10-29,545.0499877929688,545.0499877929688,546.0,540.0,543.6500244140625,135812
2025-10-30,544.75,544.75,546.0,539.0,545.0499877929688,192527
2025-10-31,542.0999755859375,542.0999755859375,545.5999755859375,539.1500244140625,543.4500122070312,188516
2025-11-03,539.0,539.0,542.0999755859375,533.0,541.0,206023
2025-11-04,537.4500122070312,537.4500122070312,543.0499877929688,536.0,539.0,332455
2025-11-05,537.4500122070312,537.4500122070312,537.4500122070312,537.4500122070312,537.4500122070312,0
2025-11-06,544.4500122070312,544.4500122070312,554.7999877929688,530.2999877929688,530.9500122070312,1118825
2025-11-07,531.0499877929688,531.0499877929688,544.5499877929688,528.3499755859375,544.5,353605
2025-11-10,535.5999755859375,535.5999755859375,537.5,528.9000244140625,530.6500244140625,180354
2025-11-11,546.2000122070312,546.2000122070312,558.5999755859375,535.5999755859375,535.5999755859375,615377
2025-11-12,560.0999755859375,560.0999755859375,569.4000244140625,546.2000122070312,546.2000122070312,501201
2025-11-13,577.9000244140625,577.9000244140625,582.0,564.75,567.0,1350351
2025-11-14,579.5499877929688,579.5499877929688,587.9500122070312,564.5,564.5,253136
2025-11-17,578.0999755859375,578.0999755859375,582.7999877929688,574.2999877929688,579.5499877929688,242696
2025-11-18,586.5999755859375,586.5999755859375,590.25,577.25,577.2999877929688,558549
2025-11-19,588.9500122070312,588.9500122070312,592.0,581.2999877929688,586.0999755859375,372375
2025-11-20,590.0999755859375,590.0999755859375,591.2000122070312,580.0999755859375,587.0499877929688,260687
2025-11-21,579.5499877929688,579.5499877929688,594.5499877929688,576.0,584.5,434629
2025-11-24,579.2999877929688,579.2999877929688,590.4500122070312,574.1500244140625,579.5999755859375,358255
2025-11-25,569.1500244140625,569.1500244140625,586.0,566.0,583.0,210209
2025-11-26,575.6500244140625,575.6500244140625,578.0,558.8499755859375,570.0,319450
2025-11-27,570.8499755859375,570.8499755859375,579.3499755859375,562.3499755859375,575.0,341692
2025-11-28,564.5999755859375,564.5999755859375,570.5,561.25,566.25,190459
2025-12-01,556.0999755859375,556.0999755859375,567.4000244140625,554.0,565.0,143456
2025-12-02,559.0499877929688,559.0499877929688,561.9500122070312,550.0999755859375,556.2000122070312,158188
2025-12-03,558.2999877929688,558.2999877929688,560.0499877929688,549.5,559.0499877929688,262442
2025-12-04,556.1500244140625,556.1500244140625,561.5,551.0,558.2999877929688,698092
2025-12-05,554.5,554.5,558.1500244140625,551.2999877929688,554.0999755859375,284404
2025-12-08,539.0999755859375,539.0999755859375,554.5,535.5499877929688,554.4000244140625,319910
2025-12-09,539.9500122070312,539.9500122070312,543.8499755859375,529.0499877929688,535.0999755859375,475084
2025-12-10,549.0999755859375,549.0999755859375,553.5999755859375,538.4000244140625,541.0,299565
2025-12-11,539.5,539.5,547.8499755859375,534.0,546.2000122070312,171222
2025-12-12,541.25,541.25,543.5999755859375,535.5,539.5,168351
2025-12-15,540.0999755859375,540.0999755859375,542.5499877929688,538.0,541.0,101735
2025-12-16,540.0499877929688,540.0499877929688,543.5,536.4000244140625,540.0,122982
2025-12-17,538.9000244140625,538.9000244140625,542.5,534.2000122070312,540.0499877929688,128096
2025-12-18,536.3499755859375,536.3499755859375,537.9000244140625,531.0999755859375,536.2000122070312,84320
2025-12-19,538.0,538.0,539.5499877929688,533.0,534.5999755859375,268604
2025-12-22,542.1500244140625,542.1500244140625,569.1500244140625,536.0,538.0,636894
2025-12-23,544.0499877929688,544.0499877929688,552.2000122070312,540.5,546.0,200833
2025-12-24,555.1500244140625,555.1500244140625,556.7000122070312,542.0999755859375,545.0,287246
2025-12-26,542.0499877929688,542.0499877929688,558.5499877929688,540.0,554.0,347472
2025-12-29,544.5999755859375,544.5999755859375,546.8499755859375,537.8499755859375,540.0499877929688,174890
2025-12-30,525.5499877929688,525.5499877929688,541.7999877929688,518.0999755859375,541.0,2245520
2025-12-31,536.5499877929688,536.5499877929688,540.9500122070312,526.5,528.2000122070312,327259
2026-01-01,533.6500244140625,533.6500244140625,539.0,529.2999877929688,539.0,206112
2026-01-02,524.0999755859375,524.0999755859375,536.2000122070312,521.6500244140625,536.2000122070312,342256
2026-01-05,528.5999755859375,528.5999755859375,529.5,522.2000122070312,524.0999755859375,206055
2026-01-06,526.7999877929688,526.7999877929688,531.7999877929688,522.0,530.1500244140625,305401
2026-01-07,526.1500244140625,526.1500244140625,527.25,521.4000244140625,524.0,218527
2026-01-08,519.7000122070312,519.7000122070312,527.1500244140625,515.0,522.0,257475
2026-01-09,514.2000122070312,514.2000122070312,520.0,511.0,519.9000244140625,323785
2026-01-12,509.8999938964844,509.8999938964844,516.7999877929688,505.0,512.0,250010
2026-01-13,520.75,520.75,526.4000244140625,508.0,509.04998779296875,193275
2026-01-14,525.1500244140625,525.1500244140625,526.25,512.75,519.4500122070312,181978
2026-01-15,525.1500244140625,525.1500244140625,525.1500244140625,525.1500244140625,525.1500244140625,0
2026-01-16,519.75,519.75,526.0,516.0499877929688,525.1500244140625,163802
