date_,adj close_sapphire.ns,close_sapphire.ns,high_sapphire.ns,low_sapphire.ns,open_sapphire.ns,volume_sapphire.ns
2025-04-09,293.0,293.0,294.3999938964844,287.8999938964844,287.8999938964844,152544
2025-04-11,305.29998779296875,305.29998779296875,306.79998779296875,294.54998779296875,295.0,322516
2025-04-15,307.8500061035156,307.8500061035156,316.0,305.8999938964844,310.5,313882
2025-04-16,308.1499938964844,308.1499938964844,309.8500061035156,302.54998779296875,305.0,162449
2025-04-17,303.29998779296875,303.29998779296875,310.25,302.3500061035156,305.0,188153
2025-04-21,315.75,315.75,316.8999938964844,304.04998779296875,304.04998779296875,318343
2025-04-22,322.1000061035156,322.1000061035156,324.0,313.3500061035156,317.0,202991
2025-04-23,338.75,338.75,341.29998779296875,312.0,323.0,511424
2025-04-24,340.04998779296875,340.04998779296875,341.8999938964844,331.5,333.45001220703125,300040
2025-04-25,324.6499938964844,324.6499938964844,339.8999938964844,321.20001220703125,335.95001220703125,155193
2025-04-28,320.45001220703125,320.45001220703125,325.6499938964844,318.3999938964844,320.54998779296875,78348
2025-04-29,320.3999938964844,320.3999938964844,326.3500061035156,316.6499938964844,319.5,179297
2025-04-30,316.5,316.5,324.8500061035156,315.04998779296875,322.0,205241
2025-05-02,320.45001220703125,320.45001220703125,326.75,312.3999938964844,316.5,235340
2025-05-05,316.1499938964844,316.1499938964844,324.0,313.45001220703125,319.70001220703125,83391
2025-05-06,314.8500061035156,314.8500061035156,319.04998779296875,313.20001220703125,316.0,137858
2025-05-07,310.75,310.75,319.70001220703125,299.0,306.0,856996
2025-05-08,299.79998779296875,299.79998779296875,312.8999938964844,297.0,306.6000061035156,1402682
2025-05-09,300.1000061035156,300.1000061035156,304.95001220703125,290.1000061035156,290.1000061035156,2732819
2025-05-12,306.29998779296875,306.29998779296875,314.3999938964844,304.29998779296875,306.1499938964844,240710
2025-05-13,304.20001220703125,304.20001220703125,313.20001220703125,301.04998779296875,308.75,308076
2025-05-14,306.0,306.0,310.20001220703125,304.0,307.25,557523
2025-05-15,307.25,307.25,310.70001220703125,304.6499938964844,309.70001220703125,332537
2025-05-16,331.0,331.0,334.0,306.1499938964844,308.70001220703125,1512764
2025-05-19,327.6499938964844,327.6499938964844,338.95001220703125,324.8500061035156,331.0,636776
2025-05-20,329.20001220703125,329.20001220703125,340.0,327.3999938964844,331.3999938964844,348598
2025-05-21,321.45001220703125,321.45001220703125,333.0,319.0,330.0,137321
2025-05-22,316.1000061035156,316.1000061035156,324.45001220703125,313.5,320.70001220703125,204802
2025-05-23,319.29998779296875,319.29998779296875,323.45001220703125,314.3999938964844,315.0,73019
2025-05-26,323.29998779296875,323.29998779296875,336.45001220703125,318.6000061035156,318.6000061035156,544244
2025-05-27,316.75,316.75,328.0,315.25,325.8999938964844,281727
2025-05-28,311.8500061035156,311.8500061035156,319.29998779296875,310.5,319.29998779296875,249978
2025-05-29,317.6499938964844,317.6499938964844,319.04998779296875,310.20001220703125,311.95001220703125,161944
2025-05-30,318.1000061035156,318.1000061035156,320.54998779296875,315.45001220703125,318.6000061035156,163710
2025-06-02,317.6499938964844,317.6499938964844,321.70001220703125,315.0,320.0,117657
2025-06-03,310.6499938964844,310.6499938964844,322.6000061035156,308.20001220703125,319.6000061035156,238769
2025-06-04,316.6000061035156,316.6000061035156,320.79998779296875,311.0,311.0,342703
2025-06-05,326.3500061035156,326.3500061035156,329.75,318.1499938964844,319.0,355416
2025-06-06,332.5,332.5,334.20001220703125,326.75,327.95001220703125,302638
2025-06-09,326.6499938964844,326.6499938964844,343.25,323.75,333.29998779296875,357150
2025-06-10,319.1000061035156,319.1000061035156,331.5,317.3999938964844,328.25,220847
2025-06-11,317.04998779296875,317.04998779296875,322.20001220703125,314.0,319.5,125525
2025-06-12,320.5,320.5,322.0,314.8500061035156,320.20001220703125,160716
2025-06-13,321.5,321.5,324.6000061035156,312.3999938964844,315.25,186248
2025-06-16,317.6499938964844,317.6499938964844,324.79998779296875,315.75,323.6499938964844,370089
2025-06-17,321.6000061035156,321.6000061035156,322.70001220703125,315.95001220703125,319.6000061035156,309810
2025-06-18,326.04998779296875,326.04998779296875,329.3999938964844,320.1000061035156,324.3999938964844,799168
2025-06-19,324.5,324.5,339.95001220703125,323.79998779296875,329.0,1220718
2025-06-20,325.20001220703125,325.20001220703125,334.8999938964844,314.1000061035156,321.25,1284421
2025-06-23,330.6000061035156,330.6000061035156,332.5,320.54998779296875,325.0,233235
2025-06-24,326.25,326.25,334.8500061035156,322.70001220703125,334.0,208294
2025-06-25,328.6499938964844,328.6499938964844,330.0,326.04998779296875,330.0,260851
2025-06-26,328.0,328.0,329.6000061035156,324.1499938964844,329.6000061035156,174398
2025-06-27,327.8500061035156,327.8500061035156,330.5,326.0,328.79998779296875,117090
2025-06-30,328.79998779296875,328.79998779296875,331.1499938964844,326.5,331.0,104055
2025-07-01,327.1000061035156,327.1000061035156,331.8999938964844,325.3999938964844,328.70001220703125,97880
2025-07-02,320.70001220703125,320.70001220703125,327.29998779296875,318.6000061035156,325.1000061035156,205192
2025-07-03,320.54998779296875,320.54998779296875,322.79998779296875,319.29998779296875,320.0,73431
2025-07-04,336.75,336.75,355.0,329.79998779296875,329.79998779296875,26526181
2025-07-07,335.25,335.25,338.70001220703125,328.3500061035156,333.0,969415
2025-07-08,338.1000061035156,338.1000061035156,341.3999938964844,332.1000061035156,335.25,696261
2025-07-09,337.5,337.5,341.29998779296875,333.6499938964844,337.0,300635
2025-07-10,337.6499938964844,337.6499938964844,339.6000061035156,332.20001220703125,337.5,209563
2025-07-11,330.8500061035156,330.8500061035156,337.20001220703125,325.0,335.04998779296875,267901
2025-07-14,330.70001220703125,330.70001220703125,333.8500061035156,328.04998779296875,330.95001220703125,112119
2025-07-15,333.3500061035156,333.3500061035156,335.6499938964844,330.29998779296875,330.29998779296875,85632
2025-07-16,333.8999938964844,333.8999938964844,336.1000061035156,333.0,336.0,170441
2025-07-17,342.5,342.5,349.79998779296875,333.8500061035156,336.8999938964844,478648
2025-07-18,342.1000061035156,342.1000061035156,368.0,338.0,342.5,4645546
2025-07-21,334.54998779296875,334.54998779296875,342.79998779296875,331.70001220703125,342.79998779296875,207926
2025-07-22,335.3500061035156,335.3500061035156,339.45001220703125,328.6499938964844,337.8999938964844,140552
2025-07-23,344.20001220703125,344.20001220703125,356.75,320.25,339.6000061035156,6778952
2025-07-24,342.1499938964844,342.1499938964844,347.0,333.0,337.0,628558
2025-07-25,331.1499938964844,331.1499938964844,338.5,327.6000061035156,338.5,326489
2025-07-28,337.3999938964844,337.3999938964844,339.54998779296875,325.25,333.0,306810
2025-07-29,326.04998779296875,326.04998779296875,334.20001220703125,323.70001220703125,334.1499938964844,393308
2025-07-30,321.1499938964844,321.1499938964844,329.20001220703125,319.29998779296875,328.0,134463
2025-07-31,316.6000061035156,316.6000061035156,324.25,312.3500061035156,320.0,369401
2025-08-01,319.6499938964844,319.6499938964844,326.45001220703125,316.79998779296875,317.5,217298
2025-08-04,317.04998779296875,317.04998779296875,321.54998779296875,312.70001220703125,319.0,319817
2025-08-05,310.95001220703125,310.95001220703125,319.75,309.25,319.5,103806
2025-08-06,305.1499938964844,305.1499938964844,312.45001220703125,299.20001220703125,310.0,232100
2025-08-07,317.3999938964844,317.3999938964844,322.29998779296875,293.6000061035156,303.0,1118763
2025-08-08,318.29998779296875,318.29998779296875,323.0,309.95001220703125,318.5,508838
2025-08-11,323.6000061035156,323.6000061035156,326.0,310.29998779296875,314.95001220703125,181243
2025-08-12,322.6499938964844,322.6499938964844,325.5,317.95001220703125,323.79998779296875,128304
2025-08-13,315.3500061035156,315.3500061035156,324.3999938964844,313.70001220703125,322.6499938964844,274653
2025-08-14,306.29998779296875,306.29998779296875,316.6499938964844,303.29998779296875,315.8999938964844,192865
2025-08-18,314.29998779296875,314.29998779296875,318.8999938964844,307.5,311.0,177797
2025-08-19,326.20001220703125,326.20001220703125,328.0,312.1000061035156,312.1000061035156,166190
2025-08-20,325.75,325.75,329.20001220703125,321.5,326.1499938964844,249443
2025-08-21,328.45001220703125,328.45001220703125,333.0,326.0,329.8999938964844,170387
2025-08-22,327.0,327.0,330.75,325.70001220703125,329.70001220703125,48059
2025-08-25,326.54998779296875,326.54998779296875,329.79998779296875,325.04998779296875,326.3500061035156,82276
2025-08-26,323.79998779296875,323.79998779296875,328.8999938964844,323.0,328.8500061035156,197296
2025-08-28,319.45001220703125,319.45001220703125,326.0,318.0,323.5,130760
2025-08-29,327.04998779296875,327.04998779296875,328.5,317.79998779296875,320.3500061035156,151247
2025-09-01,325.5,325.5,329.45001220703125,322.3500061035156,329.45001220703125,68521
2025-09-02,320.29998779296875,320.29998779296875,337.6499938964844,316.0,337.6499938964844,156154
2025-09-03,323.1499938964844,323.1499938964844,326.0,320.45001220703125,320.45001220703125,50235
2025-09-04,326.0,326.0,347.8999938964844,321.04998779296875,323.0,2106888
2025-09-05,321.25,321.25,328.6000061035156,319.3500061035156,326.0,120067
2025-09-08,319.8500061035156,319.8500061035156,324.70001220703125,315.3500061035156,321.3999938964844,256780
2025-09-09,320.79998779296875,320.79998779296875,324.75,319.1000061035156,320.20001220703125,2999803
2025-09-10,332.20001220703125,332.20001220703125,338.0,324.0,324.0,1782161
2025-09-11,331.5,331.5,336.70001220703125,328.70001220703125,332.8999938964844,1164731
2025-09-12,328.79998779296875,328.79998779296875,333.79998779296875,326.29998779296875,331.1000061035156,231984
2025-09-15,327.8500061035156,327.8500061035156,333.29998779296875,327.0,329.45001220703125,198302
2025-09-16,326.45001220703125,326.45001220703125,329.54998779296875,325.5,329.54998779296875,125080
2025-09-17,321.3500061035156,321.3500061035156,330.75,320.0,326.5,848313
2025-09-18,323.1000061035156,323.1000061035156,324.95001220703125,319.54998779296875,324.95001220703125,221584
2025-09-19,318.29998779296875,318.29998779296875,324.3500061035156,315.0,324.3500061035156,628941
2025-09-22,312.70001220703125,312.70001220703125,318.8500061035156,312.0,314.1000061035156,228716
2025-09-23,306.0,306.0,315.5,302.3500061035156,315.0,412452
2025-09-24,307.8500061035156,307.8500061035156,311.0,304.29998779296875,305.1499938964844,410850
2025-09-25,308.04998779296875,308.04998779296875,313.0,307.0,308.0,185894
2025-09-26,301.1000061035156,301.1000061035156,309.0,298.5,309.0,276718
2025-09-29,293.45001220703125,293.45001220703125,305.6000061035156,291.6000061035156,301.20001220703125,271879
2025-09-30,293.79998779296875,293.79998779296875,298.79998779296875,292.1499938964844,296.0,180627
2025-10-01,296.3999938964844,296.3999938964844,298.3500061035156,290.70001220703125,296.0,167932
2025-10-03,293.70001220703125,293.70001220703125,299.8999938964844,292.0,297.0,774444
2025-10-06,295.70001220703125,295.70001220703125,297.3999938964844,289.04998779296875,293.6499938964844,312450
2025-10-07,290.8999938964844,290.8999938964844,297.29998779296875,290.0,297.29998779296875,116257
2025-10-08,293.3999938964844,293.3999938964844,295.8500061035156,288.29998779296875,291.0,129155
2025-10-09,286.6499938964844,286.6499938964844,296.0,286.0,296.0,193890
2025-10-10,279.20001220703125,279.20001220703125,288.20001220703125,277.29998779296875,288.0,458184
2025-10-13,278.6499938964844,278.6499938964844,284.95001220703125,271.3999938964844,277.0,385989
2025-10-14,276.70001220703125,276.70001220703125,281.8999938964844,274.79998779296875,280.0,264969
2025-10-15,280.29998779296875,280.29998779296875,282.25,273.54998779296875,277.79998779296875,443144
2025-10-16,287.75,287.75,293.20001220703125,277.25,280.29998779296875,466807
2025-10-17,288.3500061035156,288.3500061035156,293.0,284.3999938964844,285.0,512435
2025-10-20,286.75,286.75,290.04998779296875,285.95001220703125,288.0,287936
2025-10-21,294.54998779296875,294.54998779296875,299.0,289.75,289.95001220703125,146779
2025-10-23,290.0,290.0,298.95001220703125,289.25,295.95001220703125,287268
2025-10-24,286.3999938964844,286.3999938964844,290.8999938964844,284.1499938964844,290.0,118868
2025-10-27,284.29998779296875,284.29998779296875,296.5,282.70001220703125,288.8500061035156,377183
2025-10-28,279.8999938964844,279.8999938964844,288.5,279.25,285.79998779296875,450432
2025-10-29,291.45001220703125,291.45001220703125,295.0,278.1000061035156,280.95001220703125,1879147
2025-10-30,301.3999938964844,301.3999938964844,310.5,295.0,295.0,4258793
2025-10-31,286.04998779296875,286.04998779296875,304.6000061035156,283.20001220703125,304.6000061035156,1004593
2025-11-03,286.3999938964844,286.3999938964844,288.0,283.0,283.0,409980
2025-11-04,284.8500061035156,284.8500061035156,287.95001220703125,281.25,287.95001220703125,229465
2025-11-06,279.0,279.0,284.8500061035156,277.04998779296875,284.8500061035156,405062
2025-11-07,270.29998779296875,270.29998779296875,284.5,267.25,276.29998779296875,551731
2025-11-10,265.20001220703125,265.20001220703125,273.1000061035156,264.04998779296875,271.70001220703125,158977
2025-11-11,255.5,255.5,266.6000061035156,251.85000610351562,265.0,1340859
2025-11-12,253.0,253.0,258.20001220703125,252.0,255.0,388286
2025-11-13,248.89999389648438,248.89999389648438,254.5,247.60000610351562,253.0500030517578,265997
2025-11-14,245.8000030517578,245.8000030517578,248.3000030517578,241.8000030517578,247.6999969482422,367630
2025-11-17,251.25,251.25,253.5,245.8000030517578,246.4499969482422,463062
2025-11-18,262.1499938964844,262.1499938964844,264.8999938964844,247.25,254.0500030517578,2004361
2025-11-19,263.1499938964844,263.1499938964844,265.04998779296875,258.20001220703125,263.5,1094980
2025-11-20,261.75,261.75,263.45001220703125,258.1499938964844,263.1499938964844,318061
2025-11-21,255.0,255.0,262.3999938964844,253.0,261.75,250460
2025-11-24,254.5500030517578,254.5500030517578,256.8999938964844,251.64999389648438,256.0,311595
2025-11-25,259.54998779296875,259.54998779296875,260.79998779296875,250.3000030517578,254.5,553365
2025-11-26,254.5,254.5,259.70001220703125,251.25,257.45001220703125,345937
2025-11-27,252.35000610351562,252.35000610351562,257.25,251.4499969482422,254.0,93378
2025-11-28,248.6999969482422,248.6999969482422,253.0,245.3000030517578,253.0,277117
2025-12-01,246.44000244140625,246.44000244140625,250.0,245.4199981689453,250.0,131668
2025-12-02,246.60000610351562,246.60000610351562,248.5,244.0,245.0,164641
2025-12-03,256.1400146484375,256.1400146484375,258.20001220703125,245.00999450683594,247.5500030517578,514399
2025-12-04,254.30999755859375,254.30999755859375,257.04998779296875,248.9499969482422,255.0,879863
2025-12-05,244.9199981689453,244.9199981689453,250.5,244.0,250.5,524447
2025-12-08,239.6199951171875,239.6199951171875,244.75,238.5,244.0,246373
2025-12-09,236.6699981689453,236.6699981689453,240.82000732421875,232.02999877929688,240.1999969482422,652867
2025-12-10,236.1699981689453,236.1699981689453,240.52000427246094,231.69000244140625,234.5,381748
2025-12-11,236.2899932861328,236.2899932861328,238.58999633789062,233.25,235.5,243515
2025-12-12,238.05999755859375,238.05999755859375,239.42999267578125,236.0,236.74000549316406,130645
2025-12-15,234.11000061035156,234.11000061035156,239.3000030517578,233.25,238.5,205878
2025-12-16,229.61000061035156,229.61000061035156,234.11000061035156,226.7899932861328,234.11000061035156,256769
2025-12-17,228.25,228.25,232.0,225.10000610351562,229.61000061035156,178332
2025-12-18,225.67999267578125,225.67999267578125,229.50999450683594,221.39999389648438,228.0,689254
2025-12-19,230.63999938964844,230.63999938964844,234.0,224.0,225.0,1851297
2025-12-22,240.64999389648438,240.64999389648438,242.55999755859375,228.66000366210938,232.0,1039961
2025-12-23,247.30999755859375,247.30999755859375,249.0,236.60000610351562,240.64999389648438,968882
2025-12-24,252.57000732421875,252.57000732421875,256.2799987792969,244.10000610351562,249.0,1468450
2025-12-25,252.57000732421875,252.57000732421875,252.57000732421875,252.57000732421875,252.57000732421875,0
2025-12-26,251.9600067138672,251.9600067138672,254.13999938964844,248.14999389648438,249.0,577604
2025-12-29,253.10000610351562,253.10000610351562,254.0,245.82000732421875,251.5,366541
2025-12-30,247.3000030517578,247.3000030517578,251.00999450683594,245.97000122070312,251.0,293759
2025-12-31,257.04998779296875,257.04998779296875,260.0,245.66000366210938,247.3000030517578,1798913
2026-01-01,262.70001220703125,262.70001220703125,265.3999938964844,253.3000030517578,258.54998779296875,1302542
2026-01-02,252.0,252.0,260.5,247.10000610351562,259.1000061035156,7488365
2026-01-05,234.10000610351562,234.10000610351562,253.5500030517578,231.5,250.89999389648438,3840379
2026-01-06,227.8000030517578,227.8000030517578,234.35000610351562,222.60000610351562,234.0,3781221
2026-01-07,229.0500030517578,229.0500030517578,230.5,226.1999969482422,227.6999969482422,812807
2026-01-08,221.35000610351562,221.35000610351562,230.25,220.5500030517578,229.10000610351562,740691
2026-01-09,221.8000030517578,221.8000030517578,224.1999969482422,218.0500030517578,221.0500030517578,1197506
2026-01-12,222.0500030517578,222.0500030517578,224.0,217.0,219.5,674262
2026-01-13,226.64999389648438,226.64999389648438,227.89999389648438,221.3000030517578,222.0500030517578,364844
2026-01-14,224.0500030517578,224.0500030517578,229.0500030517578,222.1999969482422,225.1999969482422,270028
2026-01-16,221.4499969482422,221.4499969482422,226.39999389648438,220.0500030517578,224.10000610351562,154770
