date_,adj close_divislab.ns,close_divislab.ns,high_divislab.ns,low_divislab.ns,open_divislab.ns,volume_divislab.ns
2025-04-22,5884.70458984375,5911.5,6018.5,5823.0,5884.5,666774
2025-04-23,5897.6455078125,5924.5,5975.0,5891.5,5927.0,637067
2025-04-24,6187.32666015625,6215.5,6308.5,5953.5,5982.5,2081063
2025-04-25,5985.24658203125,6012.5,6285.0,5964.5,6240.0,964571
2025-04-28,5999.18359375,6026.5,6125.0,5992.0,6015.0,317230
2025-04-29,6080.31396484375,6108.0,6130.0,5916.0,6055.0,640125
2025-04-30,6059.4091796875,6087.0,6136.0,6015.5,6115.5,489551
2025-05-02,6051.943359375,6079.5,6153.0,6045.5,6080.0,957962
2025-05-05,6096.7392578125,6124.5,6208.0,6096.0,6205.5,399200
2025-05-06,6133.07373046875,6161.0,6178.5,5970.0,6110.0,344379
2025-05-07,6120.1328125,6148.0,6170.0,6059.5,6085.0,346799
2025-05-08,5933.482421875,5960.5,6184.0,5920.0,6172.5,364862
2025-05-09,5998.18798828125,6025.5,6055.5,5841.5,5841.5,449984
2025-05-12,5915.06640625,5942.0,6044.0,5878.5,6035.0,705516
2025-05-13,6048.95654296875,6076.5,6147.5,5955.0,5955.5,759310
2025-05-14,6187.32666015625,6215.5,6282.5,6055.5,6100.0,576348
2025-05-15,6186.3310546875,6214.5,6259.5,6163.5,6198.5,462230
2025-05-16,6251.03662109375,6279.5,6323.0,6162.0,6239.0,556329
2025-05-19,6550.17431640625,6580.0,6705.0,6333.5,6400.0,2712326
2025-05-20,6423.25244140625,6452.5,6595.0,6433.0,6580.0,448280
2025-05-21,6522.30126953125,6552.0,6596.5,6454.0,6454.0,510445
2025-05-22,6508.36474609375,6538.0,6570.0,6458.0,6540.0,326992
2025-05-23,6453.6142578125,6483.0,6560.0,6457.0,6560.0,224119
2025-05-26,6706.462890625,6737.0,6764.0,6592.5,6640.0,1467231
2025-05-27,6667.6396484375,6698.0,6760.5,6684.0,6725.0,294304
2025-05-28,6605.92041015625,6636.0,6750.0,6620.0,6730.0,312692
2025-05-29,6601.44091796875,6631.5,6670.5,6603.0,6645.0,364770
2025-05-30,6582.029296875,6612.0,6667.5,6541.0,6601.5,786589
2025-06-02,6509.3603515625,6539.0,6631.0,6520.0,6614.5,283232
2025-06-03,6500.40087890625,6530.0,6600.0,6514.5,6544.0,398776
2025-06-04,6588.00244140625,6618.0,6649.5,6530.0,6550.0,407206
2025-06-05,6598.45458984375,6628.5,6679.0,6608.0,6628.0,200706
2025-06-06,6514.83544921875,6544.5,6630.0,6505.0,6630.0,361092
2025-06-09,6602.93408203125,6633.0,6654.5,6547.5,6557.5,254156
2025-06-10,6643.74853515625,6674.0,6697.0,6611.0,6644.5,288574
2025-06-11,6688.54443359375,6719.0,6766.0,6680.0,6680.0,539922
2025-06-12,6694.51708984375,6725.0,6862.5,6706.0,6719.0,647651
2025-06-13,6636.7802734375,6667.0,6720.5,6611.0,6700.0,431430
2025-06-16,6657.18701171875,6687.5,6698.0,6615.0,6632.0,166374
2025-06-17,6508.36474609375,6538.0,6702.5,6490.5,6690.0,341004
2025-06-18,6519.31494140625,6549.0,6649.0,6513.0,6548.0,447218
2025-06-19,6463.56884765625,6493.0,6566.5,6480.0,6545.0,240502
2025-06-20,6562.1201171875,6592.0,6602.5,6455.5,6500.0,560932
2025-06-23,6605.92041015625,6636.0,6664.5,6560.0,6570.0,478962
2025-06-24,6535.740234375,6565.5,6680.0,6555.0,6680.0,270144
2025-06-25,6556.64501953125,6586.5,6607.5,6520.0,6585.0,234226
2025-06-26,6586.01123046875,6616.0,6628.0,6539.0,6589.0,404238
2025-06-27,6627.82080078125,6658.0,6694.0,6551.0,6551.0,545217
2025-06-30,6778.63427734375,6809.5,6829.0,6666.0,6680.0,599664
2025-07-01,6825.42138671875,6856.5,6875.0,6696.0,6828.5,385716
2025-07-02,6828.40771484375,6859.5,6885.5,6743.0,6856.5,437491
2025-07-03,6844.8330078125,6876.0,6940.0,6853.0,6888.0,302964
2025-07-04,6875.1943359375,6906.5,6945.0,6870.0,6880.0,243498
2025-07-07,6857.27587890625,6888.5,6931.0,6861.0,6915.0,85574
2025-07-08,6906.5517578125,6938.0,7071.5,6911.0,7002.0,531444
2025-07-09,6951.845703125,6983.5,7009.5,6920.0,6930.0,382020
2025-07-10,6813.4755859375,6844.5,6982.5,6830.0,6960.0,183664
2025-07-11,6804.0185546875,6835.0,6905.5,6825.0,6830.0,224031
2025-07-14,6747.77490234375,6778.5,6825.5,6545.0,6650.0,968781
2025-07-15,6759.22265625,6790.0,6818.5,6734.5,6800.0,132235
2025-07-16,6800.03662109375,6831.0,6859.5,6751.0,6790.0,327289
2025-07-17,6759.72021484375,6790.5,6881.0,6763.0,6830.5,291956
2025-07-18,6700.98779296875,6731.5,6781.5,6682.5,6780.0,196816
2025-07-21,6657.68505859375,6688.0,6746.0,6663.5,6742.0,152442
2025-07-22,6583.02490234375,6613.0,6685.0,6579.5,6685.0,272172
2025-07-23,6622.84375,6653.0,6679.0,6616.0,6641.0,206835
2025-07-24,6588.5,6618.5,6683.5,6600.0,6653.0,183852
2025-07-25,6616.5,6616.5,6652.0,6569.0,6598.0,179064
2025-07-28,6584.0,6584.0,6713.5,6555.5,6616.5,155158
2025-07-29,6676.5,6676.5,6688.0,6473.0,6580.0,207710
2025-07-30,6650.0,6650.0,6733.5,6601.5,6643.5,226974
2025-07-31,6595.5,6595.5,6662.5,6552.0,6556.0,208301
2025-08-01,6361.5,6361.5,6598.0,6335.5,6598.0,467222
2025-08-04,6489.5,6489.5,6513.5,6343.0,6372.0,351237
2025-08-05,6409.0,6409.0,6530.5,6363.5,6489.5,377699
2025-08-06,6133.5,6133.5,6449.0,6054.5,6410.5,984259
2025-08-07,6131.5,6131.5,6174.5,5960.5,6150.0,1004420
2025-08-08,5914.5,5914.5,6118.0,5893.5,6100.0,541367
2025-08-11,5992.0,5992.0,6016.0,5856.5,5891.0,677693
2025-08-12,5961.0,5961.0,6015.0,5947.0,5992.0,477759
2025-08-13,6100.5,6100.5,6150.0,5970.0,5971.0,394932
2025-08-14,6132.5,6132.5,6205.0,6091.0,6155.0,407062
2025-08-18,6164.5,6164.5,6211.5,6092.5,6148.0,362833
2025-08-19,6079.5,6079.5,6170.5,6075.0,6165.0,246497
2025-08-20,6005.0,6005.0,6096.0,5952.5,6084.0,544008
2025-08-21,6028.0,6028.0,6060.0,5988.0,6005.0,219909
2025-08-22,6151.5,6151.5,6188.0,6088.0,6088.0,681524
2025-08-25,6248.5,6248.5,6314.5,6204.0,6255.0,439686
2025-08-26,6190.5,6190.5,6260.0,6120.0,6260.0,546739
2025-08-28,6132.0,6132.0,6275.0,6108.5,6275.0,415482
2025-08-29,6131.5,6131.5,6177.5,6092.0,6132.0,283850
2025-09-01,6093.0,6093.0,6135.0,6064.0,6131.5,192062
2025-09-02,6120.5,6120.5,6148.5,6059.5,6093.0,307162
2025-09-03,6164.0,6164.0,6188.0,6097.0,6145.0,281110
2025-09-04,6133.5,6133.5,6197.5,6093.5,6163.0,294429
2025-09-05,6009.0,6009.0,6177.5,6002.5,6133.5,213926
2025-09-08,6027.5,6027.5,6066.0,5940.0,6029.0,519368
2025-09-09,6002.5,6002.5,6050.0,5997.5,6025.0,254569
2025-09-10,6031.5,6031.5,6043.0,5896.5,6015.0,810989
2025-09-11,6015.5,6015.5,6075.0,5996.0,6035.0,258301
2025-09-12,6026.5,6026.5,6083.5,6004.0,6025.0,487571
2025-09-15,6057.0,6057.0,6065.5,5974.0,6011.0,152355
2025-09-16,6099.5,6099.5,6175.0,6060.5,6125.0,285215
2025-09-17,6051.5,6051.5,6138.5,6037.0,6089.0,413995
2025-09-18,6112.0,6112.0,6129.5,6042.0,6052.0,480382
2025-09-19,6200.0,6200.0,6280.0,6156.5,6187.0,734989
2025-09-22,6092.5,6092.5,6201.0,6081.0,6200.0,290634
2025-09-23,6051.0,6051.0,6128.0,6006.5,6092.5,264356
2025-09-24,5984.0,5984.0,6078.5,5965.0,6037.0,253046
2025-09-25,5897.0,5897.0,6011.0,5885.0,5985.0,210498
2025-09-26,5689.5,5689.5,5824.0,5656.5,5824.0,672699
2025-09-29,5697.5,5697.5,5735.0,5636.5,5717.0,467714
2025-09-30,5689.5,5689.5,5736.5,5665.0,5713.5,281179
2025-10-01,5710.0,5710.0,5749.5,5675.0,5692.5,721666
2025-10-03,5866.0,5866.0,5932.0,5746.0,5759.5,655087
2025-10-06,5826.5,5826.5,5898.0,5802.5,5885.0,196219
2025-10-07,6104.5,6104.5,6120.0,5831.5,5860.0,1024126
2025-10-08,6120.5,6120.5,6267.5,6104.0,6115.0,874932
2025-10-09,6132.0,6132.0,6218.5,6123.5,6149.0,336390
2025-10-10,6474.5,6474.5,6507.5,6110.0,6132.5,1651908
2025-10-13,6556.0,6556.0,6620.0,6439.5,6465.5,905107
2025-10-14,6561.0,6561.0,6585.0,6495.0,6570.0,321275
2025-10-15,6573.0,6573.0,6608.5,6527.0,6580.0,462127
2025-10-16,6600.5,6600.5,6632.5,6538.5,6573.0,335444
2025-10-17,6621.5,6621.5,6647.0,6556.5,6580.0,302575
2025-10-20,6604.0,6604.0,6669.0,6570.5,6645.0,368513
2025-10-21,6587.0,6587.0,6657.0,6553.0,6648.0,32977
2025-10-23,6565.5,6565.5,6627.5,6548.5,6600.0,286780
2025-10-24,6593.0,6593.0,6675.0,6535.0,6564.0,250640
2025-10-27,6490.0,6490.0,6610.0,6468.5,6610.0,342190
2025-10-28,6438.5,6438.5,6514.5,6383.0,6495.0,305957
2025-10-29,6512.0,6512.0,6538.5,6450.0,6450.0,325673
2025-10-30,6655.0,6655.0,6695.0,6536.5,6545.0,537064
2025-10-31,6738.0,6738.0,6775.0,6608.5,6642.0,507645
2025-11-03,6804.0,6804.0,6861.5,6732.0,6738.0,499591
2025-11-04,6804.5,6804.5,6866.0,6757.0,6803.0,801413
2025-11-05,6804.5,6804.5,6804.5,6804.5,6804.5,0
2025-11-06,6883.5,6883.5,6904.5,6764.0,6792.5,721954
2025-11-07,6656.5,6656.5,6892.0,6601.5,6874.5,855609
2025-11-10,6691.5,6691.5,6748.0,6636.5,6700.0,418569
2025-11-11,6539.5,6539.5,6725.0,6489.0,6711.0,388972
2025-11-12,6520.0,6520.0,6574.5,6481.0,6570.5,476290
2025-11-13,6593.5,6593.5,6645.0,6473.0,6525.5,397401
2025-11-14,6511.5,6511.5,6632.0,6481.0,6584.0,147365
2025-11-17,6518.5,6518.5,6559.0,6476.0,6528.0,242726
2025-11-18,6473.5,6473.5,6552.0,6456.0,6485.0,162830
2025-11-19,6454.0,6454.0,6512.0,6434.0,6510.0,128134
2025-11-20,6462.5,6462.5,6497.5,6433.0,6495.0,114162
2025-11-21,6373.0,6373.0,6462.0,6355.5,6462.0,130843
2025-11-24,6359.0,6359.0,6382.5,6322.0,6364.0,393803
2025-11-25,6412.0,6412.0,6443.0,6341.0,6355.0,179873
2025-11-26,6510.0,6510.0,6530.0,6411.5,6417.5,126970
2025-11-27,6490.5,6490.5,6542.0,6451.0,6514.5,95681
2025-11-28,6477.0,6477.0,6568.0,6434.5,6500.0,250130
2025-12-01,6422.5,6422.5,6524.5,6404.5,6500.5,100192
2025-12-02,6417.5,6417.5,6453.5,6370.5,6400.5,151910
2025-12-03,6455.0,6455.0,6467.5,6342.5,6419.5,278865
2025-12-04,6469.0,6469.0,6492.5,6413.0,6455.0,200558
2025-12-05,6473.5,6473.5,6486.5,6394.5,6467.0,148911
2025-12-08,6328.5,6328.5,6486.0,6269.5,6486.0,179082
2025-12-09,6294.0,6294.0,6341.5,6265.0,6320.0,236524
2025-12-10,6294.5,6294.5,6407.0,6279.5,6294.0,270852
2025-12-11,6430.0,6430.0,6498.0,6274.0,6300.5,264850
2025-12-12,6426.5,6426.5,6519.0,6410.0,6430.0,128635
2025-12-15,6347.5,6347.5,6416.0,6330.5,6410.0,131176
2025-12-16,6335.5,6335.5,6375.0,6283.0,6348.0,169831
2025-12-17,6293.0,6293.0,6374.5,6280.5,6312.0,194825
2025-12-18,6380.0,6380.0,6437.0,6281.0,6300.0,396678
2025-12-19,6478.5,6478.5,6598.0,6408.5,6410.0,785205
2025-12-22,6511.5,6511.5,6543.0,6450.5,6500.0,255434
2025-12-23,6476.5,6476.5,6552.0,6448.0,6521.5,192477
2025-12-24,6496.5,6496.5,6580.0,6486.0,6500.0,252785
2025-12-25,6496.5,6496.5,6496.5,6496.5,6496.5,0
2025-12-26,6427.5,6427.5,6547.0,6402.0,6495.0,252704
2025-12-29,6390.5,6390.5,6454.5,6371.0,6450.0,244981
2025-12-30,6360.5,6360.5,6500.0,6285.0,6410.0,1927570
2025-12-31,6392.5,6392.5,6499.5,6366.0,6499.5,273233
2026-01-01,6344.0,6344.0,6413.5,6300.0,6398.0,146473
2026-01-02,6392.5,6392.5,6398.0,6332.5,6351.0,108528
2026-01-05,6363.5,6363.5,6447.0,6345.0,6400.0,145454
2026-01-06,6642.5,6642.5,6660.0,6393.0,6405.5,732441
2026-01-07,6642.5,6642.5,6731.5,6613.0,6680.0,423884
2026-01-08,6600.5,6600.5,6700.0,6580.5,6645.0,331547
2026-01-09,6616.5,6616.5,6657.0,6529.5,6600.0,351042
2026-01-12,6485.5,6485.5,6635.5,6340.0,6635.0,665870
2026-01-13,6436.5,6436.5,6524.0,6372.0,6461.0,253726
2026-01-14,6355.5,6355.5,6462.0,6345.5,6405.0,524643
2026-01-16,6236.0,6236.0,6384.0,6227.5,6355.5,409423
