date_,adj close_cesc.ns,close_cesc.ns,high_cesc.ns,low_cesc.ns,open_cesc.ns,volume_cesc.ns
2025-03-24,148.86048889160156,153.86000061035156,155.0,151.88999938964844,152.5,4110955
2025-03-25,146.08375549316406,150.99000549316406,154.5,150.0,154.5,3060064
2025-03-26,145.5032501220703,150.38999938964844,153.10000610351562,149.55999755859375,150.89999389648438,3196022
2025-03-27,147.91233825683594,152.8800048828125,153.99000549316406,147.8000030517578,149.0,3317344
2025-03-28,148.86048889160156,153.86000061035156,156.97000122070312,152.85000610351562,153.6999969482422,5447572
2025-04-01,148.0090789794922,152.97999572753906,155.3000030517578,150.97999572753906,153.47999572753906,3018543
2025-04-02,148.90887451171875,153.91000366210938,154.6699981689453,151.25,153.0,1926545
2025-04-03,152.31448364257812,157.42999267578125,158.5,151.0,151.69000244140625,2690992
2025-04-04,146.89645385742188,151.8300018310547,158.27999877929688,150.10000610351562,157.42999267578125,3608025
2025-04-07,144.6034698486328,149.4600067138672,151.00999450683594,140.0,140.0,4921816
2025-04-08,145.52259826660156,150.41000366210938,153.69000244140625,149.82000732421875,153.69000244140625,2196079
2025-04-09,145.17430114746094,150.0500030517578,151.44000244140625,147.75,150.0,1702655
2025-04-11,148.7056884765625,153.6999969482422,154.25999450683594,150.9199981689453,152.8000030517578,2493589
2025-04-15,151.8791046142578,156.97999572753906,158.0,155.5,155.5,2127592
2025-04-16,152.5563507080078,157.67999267578125,158.2899932861328,155.58999633789062,157.5,2304235
2025-04-17,153.02076721191406,158.16000366210938,161.63999938964844,156.55999755859375,157.67999267578125,4269973
2025-04-21,156.7166290283203,161.97999572753906,162.5,157.89999389648438,159.8000030517578,3579838
2025-04-22,154.17210388183594,159.35000610351562,163.5,158.91000366210938,163.0,2886921
2025-04-23,155.0912322998047,160.3000030517578,161.2899932861328,158.4499969482422,160.6999969482422,2656673
2025-04-24,153.44647216796875,158.60000610351562,160.64999389648438,157.0,159.99000549316406,2692936
2025-04-25,148.95724487304688,153.9600067138672,159.8000030517578,151.60000610351562,159.10000610351562,3894582
2025-04-28,154.16241455078125,159.33999633789062,160.36000061035156,152.6999969482422,152.6999969482422,5125494
2025-04-29,152.06292724609375,157.1699981689453,161.67999267578125,156.7100067138672,159.99000549316406,2389284
2025-04-30,153.8431396484375,159.00999450683594,161.8800048828125,157.36000061035156,157.47000122070312,5781451
2025-05-02,153.53355407714844,158.69000244140625,161.52000427246094,157.80999755859375,158.41000366210938,2008369
2025-05-05,159.60948181152344,164.97000122070312,165.42999267578125,159.08999633789062,159.08999633789062,7550075
2025-05-06,157.48097229003906,162.77000427246094,165.66000366210938,160.5,165.5,6658803
2025-05-07,159.27085876464844,164.6199951171875,165.0,159.5,159.5,4058165
2025-05-08,155.55563354492188,160.77999877929688,166.3000030517578,158.55999755859375,165.1999969482422,5486517
2025-05-09,152.58538818359375,157.7100067138672,159.39999389648438,156.49000549316406,158.0,2315869
2025-05-12,161.34130859375,166.75999450683594,167.9499969482422,160.25,160.25,4238840
2025-05-13,158.70970153808594,164.0399932861328,167.89999389648438,163.50999450683594,166.75999450683594,2267532
2025-05-14,162.35719299316406,167.80999755859375,169.0,161.5,164.88999938964844,10733398
2025-05-15,157.78089904785156,163.0800018310547,168.6999969482422,161.5399932861328,168.35000610351562,14591914
2025-05-16,159.8223419189453,165.19000244140625,167.6999969482422,161.77999877929688,163.5,5180790
2025-05-19,167.07862854003906,172.69000244140625,173.36000061035156,166.10000610351562,166.8000030517578,15384934
2025-05-20,168.50086975097656,174.16000366210938,175.22999572753906,172.25,174.0,11554632
2025-05-21,166.33364868164062,171.9199981689453,177.00999450683594,170.55999755859375,175.3000030517578,7007689
2025-05-22,162.7442169189453,168.2100067138672,174.49000549316406,167.07000732421875,172.39999389648438,3031262
2025-05-23,164.76629638671875,170.3000030517578,173.0,167.7100067138672,168.39999389648438,3253014
2025-05-26,163.7600860595703,169.25999450683594,171.5,167.41000366210938,170.99000549316406,3099273
2025-05-27,162.0282440185547,167.47000122070312,170.58999633789062,167.07000732421875,169.25999450683594,2430425
2025-05-28,161.6025390625,167.02999877929688,170.8000030517578,166.60000610351562,167.99000549316406,2488068
2025-05-29,162.5894012451172,168.0500030517578,169.1999969482422,166.5500030517578,168.0,3005664
2025-05-30,157.12298583984375,162.39999389648438,168.64999389648438,162.02000427246094,168.3000030517578,4607097
2025-06-02,159.15475463867188,164.5,164.8000030517578,162.16000366210938,163.1999969482422,2373259
2025-06-03,156.2135467529297,161.4600067138672,165.0,160.8300018310547,164.89999389648438,2841040
2025-06-04,163.38275146484375,168.8699951171875,169.1199951171875,161.8000030517578,162.1999969482422,5251533
2025-06-05,161.1284637451172,166.5399932861328,171.0,165.10000610351562,170.0,3717388
2025-06-06,162.61842346191406,168.0800018310547,168.69000244140625,164.6300048828125,167.0399932861328,3646018
2025-06-09,164.62115478515625,170.14999389648438,171.10000610351562,168.2100067138672,168.9499969482422,3509232
2025-06-10,165.73379516601562,171.3000030517578,173.0,170.0,171.25,3784987
2025-06-11,166.13047790527344,171.7100067138672,173.0,170.72000122070312,172.39999389648438,2387598
2025-06-12,160.4899139404297,165.8800048828125,171.97999572753906,165.14999389648438,171.7100067138672,2114699
2025-06-13,159.13540649414062,164.47999572753906,166.1999969482422,161.92999267578125,162.0,2032163
2025-06-16,162.39590454101562,167.85000610351562,168.5,162.55999755859375,165.0,3804905
2025-06-17,157.7034912109375,163.0,167.85000610351562,161.64999389648438,167.85000610351562,1536064
2025-06-18,158.4001007080078,163.72000122070312,165.35000610351562,162.14999389648438,163.39999389648438,1500770
2025-06-19,156.203857421875,161.4499969482422,164.9499969482422,160.85000610351562,163.6999969482422,2541728
2025-06-20,158.08082580566406,163.38999938964844,164.1999969482422,160.5800018310547,161.14999389648438,1118818
2025-06-23,158.1388702392578,163.4499969482422,164.99000549316406,161.10000610351562,161.10000610351562,2395431
2025-06-24,161.14781188964844,166.55999755859375,167.35000610351562,163.19000244140625,165.0,2987787
2025-06-25,166.7980499267578,172.39999389648438,172.99000549316406,166.74000549316406,167.42999267578125,6210635
2025-06-26,167.56239318847656,173.19000244140625,174.60000610351562,171.0399932861328,173.1999969482422,5204325
2025-06-27,166.70130920410156,172.3000030517578,173.5,171.5,173.5,3201810
2025-06-30,166.16917419433594,171.75,173.14999389648438,170.82000732421875,173.0,1732058
2025-07-01,170.71644592285156,176.4499969482422,177.0,172.0,172.0,8696693
2025-07-02,171.3356475830078,177.08999633789062,178.77999877929688,173.80999755859375,178.16000366210938,7254641
2025-07-03,172.29348754882812,178.0800018310547,179.4499969482422,175.41000366210938,177.5,4025291
2025-07-04,172.79660034179688,178.60000610351562,179.8800048828125,177.27999877929688,178.0800018310547,2946549
2025-07-07,174.66387939453125,180.52999877929688,181.88999938964844,177.25999450683594,178.4499969482422,4109906
2025-07-08,174.52842712402344,180.38999938964844,182.75,179.5,181.5,5171858
2025-07-09,174.8863983154297,180.75999450683594,181.8300018310547,178.61000061035156,180.58999633789062,3619410
2025-07-10,172.6417999267578,178.44000244140625,182.0,177.7100067138672,181.3000030517578,2751879
2025-07-11,169.12974548339844,174.80999755859375,179.55999755859375,173.92999267578125,177.85000610351562,2393526
2025-07-14,174.2188262939453,180.07000732421875,181.1999969482422,174.22000122070312,174.80999755859375,4330662
2025-07-15,175.9409942626953,181.85000610351562,183.0,180.00999450683594,181.0,3950851
2025-07-16,175.4088592529297,181.3000030517578,181.7899932861328,179.89999389648438,180.99000549316406,2752130
2025-07-17,174.82835388183594,180.6999969482422,182.2899932861328,180.0,181.3000030517578,1621237
2025-07-18,172.9320526123047,178.74000549316406,181.35000610351562,178.47000122070312,180.3000030517578,1941089
2025-07-21,173.0094451904297,178.82000732421875,179.83999633789062,177.0,178.64999389648438,2359409
2025-07-22,172.1483612060547,177.92999267578125,179.6999969482422,177.50999450683594,179.5,1600438
2025-07-23,172.35153198242188,178.13999938964844,179.14999389648438,177.5800018310547,178.6999969482422,1797046
2025-07-24,169.4490203857422,175.13999938964844,179.61000061035156,175.0,178.35000610351562,2493889
2025-07-25,167.4849853515625,173.11000061035156,177.8000030517578,172.80999755859375,175.0,1864488
2025-07-28,168.33639526367188,173.99000549316406,175.5399932861328,172.16000366210938,172.8000030517578,1322070
2025-07-29,171.27760314941406,177.02999877929688,178.14999389648438,172.5800018310547,173.10000610351562,2293605
2025-07-30,170.8712615966797,176.61000061035156,181.25,175.5,175.5,5504223
2025-07-31,164.001953125,169.50999450683594,177.99000549316406,167.4600067138672,173.5,6059279
2025-08-01,160.1512908935547,165.52999877929688,169.50999450683594,164.69000244140625,169.0,4702449
2025-08-04,158.47750854492188,163.8000030517578,166.86000061035156,162.50999450683594,166.1300048828125,2479637
2025-08-05,158.93223571777344,164.27000427246094,167.07000732421875,162.5,164.1999969482422,2211894
2025-08-06,156.27159118652344,161.52000427246094,165.44000244140625,161.22999572753906,164.27000427246094,2795400
2025-08-07,160.45120239257812,165.83999633789062,170.27000427246094,160.5,161.39999389648438,18187448
2025-08-08,157.8873291015625,163.19000244140625,166.24000549316406,162.00999450683594,166.14999389648438,2642597
2025-08-11,156.726318359375,161.99000549316406,163.69000244140625,160.22000122070312,163.19000244140625,1749800
2025-08-12,159.45468139648438,164.80999755859375,166.33999633789062,162.0,162.0,2047337
2025-08-13,158.98060607910156,164.32000732421875,166.2899932861328,163.5,165.30999755859375,1445649
2025-08-14,157.6260986328125,162.9199981689453,164.8699951171875,162.60000610351562,164.32000732421875,796444
2025-08-18,159.10638427734375,164.4499969482422,165.13999938964844,163.41000366210938,164.8000030517578,1220860
2025-08-19,159.28053283691406,164.6300048828125,165.7899932861328,163.8300018310547,164.38999938964844,1866207
2025-08-20,158.11952209472656,163.42999267578125,164.9499969482422,163.14999389648438,164.6300048828125,1194347
2025-08-21,159.36761474609375,164.72000122070312,165.1999969482422,163.60000610351562,163.99000549316406,1426608
2025-08-22,161.3896942138672,166.80999755859375,167.36000061035156,163.42999267578125,164.72000122070312,3529704
2025-08-25,158.90321350097656,164.24000549316406,168.35000610351562,163.89999389648438,167.60000610351562,1746429
2025-08-26,156.38768005371094,161.63999938964844,171.07000732421875,160.4199981689453,163.5,13455154
2025-08-28,149.16041564941406,154.1699981689453,162.10000610351562,153.10000610351562,161.6999969482422,7649335
2025-08-29,147.2447509765625,152.19000244140625,155.49000549316406,152.00999450683594,154.1999969482422,2912337
2025-09-01,150.9696502685547,156.0399932861328,157.19000244140625,152.3300018310547,152.69000244140625,1569328
2025-09-02,151.71463012695312,156.80999755859375,158.42999267578125,155.0,156.8800048828125,1112810
2025-09-03,150.11825561523438,155.16000366210938,157.61000061035156,154.5800018310547,157.0,1223141
2025-09-04,148.76373291015625,153.75999450683594,156.92999267578125,153.2100067138672,156.39999389648438,1055500
2025-09-05,148.5025177001953,153.49000549316406,154.88999938964844,152.41000366210938,153.9499969482422,1023994
2025-09-08,149.98280334472656,155.02000427246094,156.55999755859375,154.05999755859375,154.10000610351562,903758
2025-09-09,152.92401123046875,158.05999755859375,158.49000549316406,154.1300048828125,155.66000366210938,2819410
2025-09-10,155.87490844726562,161.11000061035156,162.85000610351562,158.11000061035156,158.89999389648438,2244307
2025-09-11,155.865234375,161.10000610351562,162.5399932861328,159.38999938964844,161.60000610351562,1114537
2025-09-12,154.85902404785156,160.05999755859375,162.32000732421875,159.30999755859375,161.6999969482422,1038139
2025-09-15,160.98333740234375,166.38999938964844,168.39999389648438,161.0,161.3000030517578,4708681
2025-09-16,162.64744567871094,168.11000061035156,169.07000732421875,165.39999389648438,166.97999572753906,1809431
2025-09-17,161.49612426757812,166.9199981689453,169.0,166.05999755859375,168.2899932861328,1135764
2025-09-18,159.6385040283203,165.0,167.6699981689453,164.58999633789062,167.39999389648438,1193889
2025-09-19,163.95359802246094,169.4600067138672,171.4499969482422,164.6699981689453,165.38999938964844,3342265
2025-09-22,162.724853515625,168.19000244140625,172.75,167.5,171.60000610351562,2287730
2025-09-23,161.41871643066406,166.83999633789062,171.36000061035156,166.4600067138672,168.19000244140625,4052011
2025-09-24,161.75735473632812,167.19000244140625,172.5,166.36000061035156,170.0,4636419
2025-09-25,161.80572509765625,167.24000549316406,168.0399932861328,165.8000030517578,167.19000244140625,1705116
2025-09-26,158.23562622070312,163.5500030517578,166.9499969482422,162.02000427246094,166.10000610351562,1291309
2025-09-29,156.43606567382812,161.69000244140625,164.5,160.4499969482422,163.58999633789062,1080878
2025-09-30,156.68760681152344,161.9499969482422,167.3000030517578,160.3000030517578,162.10000610351562,3928063
2025-10-01,157.09396362304688,162.3699951171875,163.8699951171875,160.2899932861328,162.4499969482422,2121943
2025-10-03,160.92529296875,166.3300018310547,166.6699981689453,163.17999267578125,163.1999969482422,2015134
2025-10-06,161.01235961914062,166.4199981689453,167.69000244140625,164.10000610351562,166.35000610351562,1668364
2025-10-07,157.403564453125,162.69000244140625,166.64999389648438,162.5,166.64999389648438,2014748
2025-10-08,160.7898406982422,166.19000244140625,168.85000610351562,163.0500030517578,164.10000610351562,3413079
2025-10-09,164.71791076660156,170.25,171.4499969482422,165.25,167.0,3912156
2025-10-10,165.5983428955078,171.16000366210938,173.3000030517578,169.2100067138672,170.8800048828125,3620480
2025-10-13,165.21133422851562,170.75999450683594,171.33999633789062,168.72000122070312,170.89999389648438,1299769
2025-10-14,161.9895477294922,167.42999267578125,171.67999267578125,166.91000366210938,170.8000030517578,1849983
2025-10-15,170.47457885742188,176.1999969482422,176.8000030517578,168.7100067138672,168.72000122070312,9766959
2025-10-16,169.27487182617188,174.9600067138672,177.64999389648438,173.5,177.0,3775700
2025-10-17,164.8727264404297,170.41000366210938,174.75999450683594,170.0,174.75999450683594,1819909
2025-10-20,173.3093719482422,179.1300048828125,180.0,170.41000366210938,175.0,9215860
2025-10-21,174.65420532226562,180.52000427246094,182.0,179.10000610351562,180.5399932861328,1464007
2025-10-23,175.2830810546875,181.1699981689453,182.80999755859375,178.1999969482422,181.42999267578125,4027150
2025-10-24,178.64999389648438,184.64999389648438,185.1999969482422,181.17999267578125,182.0,7588070
2025-10-27,180.1199951171875,180.1199951171875,183.14999389648438,177.25999450683594,180.1999969482422,5178564
2025-10-28,178.74000549316406,178.74000549316406,181.69000244140625,177.91000366210938,180.0,2741538
2025-10-29,181.61000061035156,181.61000061035156,185.25999450683594,179.5,179.60000610351562,5027130
2025-10-30,180.0399932861328,180.0399932861328,182.10000610351562,178.5,182.0,1461550
2025-10-31,179.9600067138672,179.9600067138672,181.38999938964844,178.5,179.5,1367003
2025-11-03,179.8800048828125,179.8800048828125,182.3699951171875,179.00999450683594,180.36000061035156,1762258
2025-11-04,182.0500030517578,182.0500030517578,182.8000030517578,179.50999450683594,179.8800048828125,3259381
2025-11-05,182.0500030517578,182.0500030517578,182.0500030517578,182.0500030517578,182.0500030517578,0
2025-11-06,175.60000610351562,175.60000610351562,181.8000030517578,175.0,181.0,1794516
2025-11-07,174.75,174.75,175.99000549316406,174.0500030517578,175.0,1440027
2025-11-10,172.5399932861328,172.5399932861328,175.9499969482422,172.0,175.4199981689453,930454
2025-11-11,171.10000610351562,171.10000610351562,173.8800048828125,169.5399932861328,172.5399932861328,1693066
2025-11-12,171.83999633789062,171.83999633789062,172.88999938964844,170.14999389648438,171.69000244140625,1235191
2025-11-13,172.22000122070312,172.22000122070312,173.6999969482422,171.55999755859375,172.39999389648438,959237
2025-11-14,174.41000366210938,174.41000366210938,174.75,171.00999450683594,172.6999969482422,1093571
2025-11-17,175.6999969482422,175.6999969482422,178.10000610351562,172.80999755859375,175.0800018310547,2442534
2025-11-18,174.88999938964844,174.88999938964844,176.0,172.82000732421875,175.61000061035156,983855
2025-11-19,171.3800048828125,171.3800048828125,174.50999450683594,170.91000366210938,174.0,1281846
2025-11-20,169.8300018310547,169.8300018310547,174.77999877929688,168.8300018310547,172.47999572753906,1361502
2025-11-21,172.00999450683594,172.00999450683594,172.9499969482422,169.75,169.8300018310547,1131158
2025-11-24,167.39999389648438,167.39999389648438,171.69000244140625,166.1999969482422,171.0,2200891
2025-11-25,167.1300048828125,167.1300048828125,168.19000244140625,166.00999450683594,167.39999389648438,797494
2025-11-26,173.44000244140625,173.44000244140625,173.99000549316406,167.38999938964844,167.38999938964844,1567833
2025-11-27,170.83999633789062,170.83999633789062,174.39999389648438,169.9600067138672,174.17999267578125,853009
2025-11-28,170.47999572753906,170.47999572753906,171.5500030517578,169.02999877929688,171.00999450683594,649488
2025-12-01,172.3800048828125,172.3800048828125,173.14999389648438,170.3000030517578,171.39999389648438,769548
2025-12-02,172.97999572753906,172.97999572753906,173.99000549316406,171.38999938964844,172.39999389648438,1619874
2025-12-03,175.35000610351562,175.35000610351562,178.4199981689453,172.0500030517578,172.44000244140625,3119571
2025-12-04,175.8699951171875,175.8699951171875,176.39999389648438,173.33999633789062,174.4600067138672,1160361
2025-12-05,174.0,174.0,176.64999389648438,173.3300018310547,176.0,768522
2025-12-08,168.4199981689453,168.4199981689453,174.27000427246094,167.0,174.0,778260
2025-12-09,165.97999572753906,165.97999572753906,168.47999572753906,165.1999969482422,168.3000030517578,1087403
2025-12-10,167.77000427246094,167.77000427246094,168.83999633789062,166.4600067138672,166.47000122070312,1224284
2025-12-11,169.27000427246094,169.27000427246094,170.0399932861328,167.07000732421875,167.27999877929688,877120
2025-12-12,170.07000732421875,170.07000732421875,170.47999572753906,168.9600067138672,169.5,428230
2025-12-15,170.9499969482422,170.9499969482422,171.5,168.63999938964844,169.0,604975
2025-12-16,169.82000732421875,169.82000732421875,171.8000030517578,168.1999969482422,170.0,2032888
2025-12-17,165.82000732421875,165.82000732421875,170.77999877929688,164.89999389648438,170.50999450683594,1282162
2025-12-18,165.77000427246094,165.77000427246094,168.9199981689453,163.1999969482422,165.91000366210938,1814115
2025-12-19,169.0399932861328,169.0399932861328,169.89999389648438,165.86000061035156,165.88999938964844,963684
2025-12-22,168.08999633789062,168.08999633789062,169.8300018310547,167.6999969482422,169.69000244140625,1002303
2025-12-23,168.33999633789062,168.33999633789062,168.89999389648438,167.52999877929688,168.08999633789062,622271
2025-12-24,168.3300018310547,168.3300018310547,169.25,167.8000030517578,168.99000549316406,718004
2025-12-26,166.58999633789062,166.58999633789062,168.61000061035156,166.25,168.3300018310547,785502
2025-12-29,164.6699981689453,164.6699981689453,166.8800048828125,164.3000030517578,166.58999633789062,547017
2025-12-30,165.17999267578125,165.17999267578125,166.42999267578125,163.99000549316406,165.0,554723
2025-12-31,167.55999755859375,167.55999755859375,168.0,165.52000427246094,166.0,538817
2026-01-01,167.10000610351562,167.10000610351562,168.75,166.32000732421875,168.75,544829
2026-01-02,175.3699951171875,175.3699951171875,176.39999389648438,167.00999450683594,167.49000549316406,4485832
2026-01-05,173.4600067138672,173.4600067138672,177.7100067138672,172.6699981689453,176.0,969271
2026-01-06,170.77000427246094,170.77000427246094,174.5,170.0,173.25999450683594,748701
2026-01-07,171.17999267578125,171.17999267578125,172.25,169.57000732421875,170.30999755859375,575870
2026-01-08,167.10000610351562,167.10000610351562,171.8000030517578,166.11000061035156,170.8699951171875,1354074
2026-01-09,165.47000122070312,165.47000122070312,167.86000061035156,164.9499969482422,167.19000244140625,903893
2026-01-12,163.25999450683594,163.25999450683594,165.6199951171875,160.25,165.47000122070312,1594946
2026-01-13,160.10000610351562,160.10000610351562,164.4199981689453,159.0,164.07000732421875,1655858
2026-01-14,157.07000732421875,157.07000732421875,160.0,155.6999969482422,160.0,3707907
2026-01-15,157.07000732421875,157.07000732421875,157.07000732421875,157.07000732421875,157.07000732421875,0
2026-01-16,155.72999572753906,155.72999572753906,158.13999938964844,155.0,157.16000366210938,2089545
