date_,adj close_jindalsaw.ns,close_jindalsaw.ns,high_jindalsaw.ns,low_jindalsaw.ns,open_jindalsaw.ns,volume_jindalsaw.ns
2025-04-21,268.4056396484375,270.8999938964844,272.95001220703125,265.25,269.04998779296875,891491
2025-04-22,268.4552001953125,270.95001220703125,273.8999938964844,267.5,272.20001220703125,1066920
2025-04-23,267.1671447753906,269.6499938964844,273.79998779296875,266.6000061035156,271.04998779296875,966209
2025-04-24,265.6314392089844,268.1000061035156,273.3999938964844,264.95001220703125,269.6499938964844,986813
2025-04-25,254.38592529296875,256.75,270.0,255.0,269.5,1398952
2025-04-28,261.1728515625,263.6000061035156,264.70001220703125,254.85000610351562,256.75,739405
2025-04-29,252.9988250732422,255.35000610351562,267.5,254.8000030517578,260.1499938964844,1207593
2025-04-30,245.71649169921875,248.0,257.5,246.0,256.95001220703125,953057
2025-05-02,247.69808959960938,250.0,254.24000549316406,246.5,249.3000030517578,896407
2025-05-05,233.20278930664062,235.3699951171875,243.0,229.39999389648438,242.5,3705171
2025-05-06,225.52413940429688,227.6199951171875,240.0,226.52000427246094,238.0,1400254
2025-05-07,217.51853942871094,219.5399932861328,226.8000030517578,218.1999969482422,223.0,2031462
2025-05-08,207.8087921142578,209.74000549316406,224.8300018310547,206.5,221.0,2562446
2025-05-09,199.822998046875,201.67999267578125,208.4499969482422,199.6199951171875,208.27000427246094,3327371
2025-05-12,216.26025390625,218.27000427246094,219.17999267578125,210.75999450683594,210.83999633789062,2080098
2025-05-13,211.10812377929688,213.07000732421875,220.97999572753906,211.85000610351562,220.0,2617040
2025-05-14,217.35011291503906,219.3699951171875,220.0,212.14999389648438,214.0,2186719
2025-05-15,213.62474060058594,215.61000061035156,220.9499969482422,215.10000610351562,220.10000610351562,2083883
2025-05-16,215.1307373046875,217.1300048828125,219.6999969482422,215.89999389648438,217.11000061035156,1665258
2025-05-19,219.78746032714844,221.8300018310547,226.5399932861328,218.99000549316406,219.8000030517578,2451992
2025-05-20,212.67356872558594,214.64999389648438,224.33999633789062,213.5,223.5,2289373
2025-05-21,209.4138641357422,211.36000061035156,214.6999969482422,210.0,214.0,2896422
2025-05-22,207.1548614501953,209.0800018310547,212.13999938964844,208.10000610351562,210.5,1585557
2025-05-23,213.6346435546875,215.6199951171875,216.89999389648438,208.30999755859375,209.08999633789062,1521755
2025-05-26,213.8724365234375,215.86000061035156,219.3000030517578,214.55999755859375,216.60000610351562,1420493
2025-05-27,212.44569396972656,214.4199981689453,217.6999969482422,213.22000122070312,216.0,1067836
2025-05-28,211.52426147460938,213.49000549316406,217.00999450683594,212.69000244140625,213.5,1199282
2025-05-29,211.73231506347656,213.6999969482422,216.8699951171875,212.5,215.0,1119117
2025-05-30,209.94888305664062,211.89999389648438,214.61000061035156,210.33999633789062,213.8000030517578,1757433
2025-06-02,212.12864685058594,214.10000610351562,215.6999969482422,210.97999572753906,211.3000030517578,1378190
2025-06-03,208.4528045654297,210.38999938964844,215.32000732421875,210.0,214.10000610351562,2180115
2025-06-04,215.2100067138672,217.2100067138672,219.3000030517578,210.11000061035156,210.5,2414898
2025-06-05,215.57000732421875,215.57000732421875,219.80999755859375,215.0,217.0,1984144
2025-06-06,217.85000610351562,217.85000610351562,221.8000030517578,216.0,217.0,2911037
2025-06-09,231.8800048828125,231.8800048828125,233.47000122070312,218.69000244140625,220.0,7468624
2025-06-10,247.99000549316406,247.99000549316406,257.0,238.5,238.5,52719005
2025-06-11,250.83999633789062,250.83999633789062,254.64999389648438,244.1999969482422,250.30999755859375,7630120
2025-06-12,245.9499969482422,245.9499969482422,260.3999938964844,245.16000366210938,250.39999389648438,7809410
2025-06-13,239.3300018310547,239.3300018310547,246.0,235.99000549316406,237.0,4342495
2025-06-16,239.1300048828125,239.1300048828125,245.64999389648438,232.6300048828125,241.69000244140625,3154992
2025-06-17,232.92999267578125,232.92999267578125,240.22999572753906,231.97999572753906,240.0,2170145
2025-06-18,236.0399932861328,236.0399932861328,237.0,228.1199951171875,232.5,3051373
2025-06-19,232.11000061035156,232.11000061035156,237.5,227.8800048828125,236.5,1899738
2025-06-20,239.52000427246094,239.52000427246094,241.5,229.00999450683594,229.89999389648438,3590905
2025-06-23,235.0,235.0,238.50999450683594,234.2899932861328,236.6999969482422,1450920
2025-06-24,235.11000061035156,235.11000061035156,241.77999877929688,234.1199951171875,239.0,1642061
2025-06-25,240.91000366210938,240.91000366210938,243.5,235.9499969482422,236.9499969482422,2560818
2025-06-26,241.9600067138672,241.9600067138672,245.47999572753906,239.91000366210938,242.39999389648438,1581331
2025-06-27,243.9199981689453,243.9199981689453,247.8000030517578,239.33999633789062,243.1999969482422,4057933
2025-06-30,240.77999877929688,240.77999877929688,245.3000030517578,240.00999450683594,243.9199981689453,1915210
2025-07-01,239.02999877929688,239.02999877929688,244.91000366210938,238.10000610351562,241.10000610351562,1919691
2025-07-02,236.27000427246094,236.27000427246094,241.0,232.88999938964844,240.6999969482422,2677416
2025-07-03,233.02999877929688,233.02999877929688,238.39999389648438,232.5,236.0,2039001
2025-07-04,232.88999938964844,232.88999938964844,236.00999450683594,231.52000427246094,233.02999877929688,1338746
2025-07-07,232.3699951171875,232.3699951171875,234.13999938964844,230.75,233.5,870086
2025-07-08,228.60000610351562,228.60000610351562,233.24000549316406,227.1300048828125,231.39999389648438,1324823
2025-07-09,230.60000610351562,230.60000610351562,232.39999389648438,228.24000549316406,228.60000610351562,890652
2025-07-10,229.39999389648438,229.39999389648438,234.41000366210938,227.64999389648438,231.0,1276669
2025-07-11,224.7100067138672,224.7100067138672,229.5,224.0,229.39999389648438,1320536
2025-07-14,224.25,224.25,225.08999633789062,221.41000366210938,223.75,753086
2025-07-15,224.64999389648438,224.64999389648438,226.22999572753906,223.24000549316406,224.6300048828125,1214301
2025-07-16,228.61000061035156,228.61000061035156,229.89999389648438,223.5,225.5,1207474
2025-07-17,228.9499969482422,228.9499969482422,230.44000244140625,227.5,228.6199951171875,761441
2025-07-18,228.49000549316406,228.49000549316406,230.0,225.5,228.88999938964844,626627
2025-07-21,228.75999450683594,228.75999450683594,229.67999267578125,226.39999389648438,228.49000549316406,640137
2025-07-22,224.72999572753906,224.72999572753906,230.17999267578125,224.1999969482422,229.44000244140625,702814
2025-07-23,226.97000122070312,226.97000122070312,229.22000122070312,224.5,225.50999450683594,882321
2025-07-24,228.8800048828125,228.8800048828125,230.0,226.2899932861328,226.97000122070312,1152938
2025-07-25,222.83999633789062,222.83999633789062,227.8800048828125,222.0,227.50999450683594,766164
2025-07-28,215.75999450683594,215.75999450683594,223.4499969482422,214.27999877929688,223.0,995169
2025-07-29,216.63999938964844,216.63999938964844,218.61000061035156,213.7100067138672,214.10000610351562,1009922
2025-07-30,213.3300018310547,213.3300018310547,220.88999938964844,212.88999938964844,217.60000610351562,1729204
2025-07-31,210.42999267578125,210.42999267578125,212.6300048828125,210.0,211.74000549316406,1125735
2025-08-01,205.39999389648438,205.39999389648438,212.0,204.52000427246094,210.75,1431024
2025-08-04,210.52000427246094,210.52000427246094,211.32000732421875,203.58999633789062,206.4199981689453,1475437
2025-08-05,211.42999267578125,211.42999267578125,216.2899932861328,207.25999450683594,210.52000427246094,2815525
2025-08-06,205.63999938964844,205.63999938964844,211.39999389648438,204.0,210.0,1583550
2025-08-07,209.83999633789062,209.83999633789062,210.64999389648438,199.6199951171875,205.0,1448517
2025-08-08,206.52000427246094,206.52000427246094,209.8000030517578,204.99000549316406,209.0,1073292
2025-08-11,203.33999633789062,203.33999633789062,207.8300018310547,202.10000610351562,205.10000610351562,1181223
2025-08-12,198.99000549316406,198.99000549316406,204.77999877929688,198.5,203.6999969482422,2118494
2025-08-13,203.17999267578125,203.17999267578125,204.3000030517578,199.5800018310547,200.0,1280763
2025-08-14,198.88999938964844,198.88999938964844,202.63999938964844,198.30999755859375,202.39999389648438,1076471
2025-08-18,201.41000366210938,201.41000366210938,202.89999389648438,199.0,200.72000122070312,1323686
2025-08-19,205.8300018310547,205.8300018310547,206.99000549316406,201.6999969482422,202.02999877929688,1003444
2025-08-20,205.66000366210938,205.66000366210938,208.24000549316406,204.35000610351562,205.85000610351562,842651
2025-08-21,205.13999938964844,205.13999938964844,209.22000122070312,204.0,207.0,1058008
2025-08-22,203.14999389648438,203.14999389648438,206.89999389648438,202.7100067138672,205.4499969482422,743848
2025-08-25,205.3000030517578,205.3000030517578,207.63999938964844,203.5,204.00999450683594,845914
2025-08-26,198.1699981689453,198.1699981689453,205.08999633789062,197.0,205.08999633789062,1178389
2025-08-28,199.67999267578125,199.67999267578125,202.4199981689453,196.02000427246094,199.0,1220444
2025-08-29,197.2899932861328,197.2899932861328,201.7899932861328,196.89999389648438,200.0,854791
2025-09-01,199.77999877929688,199.77999877929688,200.8300018310547,197.8000030517578,198.1999969482422,674019
2025-09-02,205.25999450683594,205.25999450683594,208.02000427246094,200.10000610351562,200.8000030517578,1458512
2025-09-03,209.58999633789062,209.58999633789062,212.10000610351562,204.14999389648438,205.0,1865274
2025-09-04,205.47000122070312,205.47000122070312,212.6999969482422,204.60000610351562,210.99000549316406,1021418
2025-09-05,200.9199981689453,200.9199981689453,206.2899932861328,200.5,205.99000549316406,1540024
2025-09-08,202.5500030517578,202.5500030517578,205.32000732421875,201.60000610351562,201.88999938964844,616365
2025-09-09,201.86000061035156,201.86000061035156,204.4199981689453,200.7100067138672,203.38999938964844,536055
2025-09-10,201.91000366210938,201.91000366210938,205.38999938964844,201.3800048828125,202.85000610351562,962863
2025-09-11,202.52999877929688,202.52999877929688,203.6999969482422,201.60000610351562,202.77999877929688,575326
2025-09-12,207.9600067138672,207.9600067138672,209.9499969482422,202.75,203.33999633789062,2928471
2025-09-15,211.55999755859375,211.55999755859375,214.0,205.1699981689453,209.0,3916954
2025-09-16,210.0500030517578,210.0500030517578,213.25,206.1199951171875,212.0,3803807
2025-09-17,210.69000244140625,210.69000244140625,212.83999633789062,208.5,209.0,1670785
2025-09-18,209.25,209.25,212.10000610351562,207.5,212.10000610351562,1918419
2025-09-19,212.47999572753906,212.47999572753906,213.11000061035156,207.25,209.25,4225365
2025-09-22,210.22000122070312,210.22000122070312,213.3000030517578,208.85000610351562,213.0,1900199
2025-09-23,215.27999877929688,215.27999877929688,216.89999389648438,207.80999755859375,211.1999969482422,4102500
2025-09-24,217.32000732421875,217.32000732421875,224.6999969482422,213.1699981689453,217.25999450683594,7010464
2025-09-25,210.86000061035156,210.86000061035156,216.4499969482422,210.39999389648438,216.4499969482422,1996795
2025-09-26,206.32000732421875,206.32000732421875,210.89999389648438,205.1699981689453,210.5,1962280
2025-09-29,202.97999572753906,202.97999572753906,208.0800018310547,202.5,206.85000610351562,1875057
2025-09-30,202.82000732421875,202.82000732421875,204.6999969482422,201.41000366210938,204.25,1401837
2025-10-01,204.47999572753906,204.47999572753906,205.11000061035156,202.2100067138672,203.0,1106117
2025-10-03,206.5,206.5,206.89999389648438,202.75999450683594,204.60000610351562,2395806
2025-10-06,203.8699951171875,203.8699951171875,209.0,203.39999389648438,206.5,1120061
2025-10-07,202.22000122070312,202.22000122070312,205.10000610351562,200.64999389648438,205.08999633789062,1507442
2025-10-08,202.4600067138672,202.4600067138672,203.0500030517578,201.10000610351562,203.0,782040
2025-10-09,203.36000061035156,203.36000061035156,213.60000610351562,201.89999389648438,204.0,8825842
2025-10-10,206.30999755859375,206.30999755859375,206.89999389648438,202.1999969482422,204.8000030517578,2184003
2025-10-13,204.99000549316406,204.99000549316406,205.5,202.63999938964844,205.0,1038511
2025-10-14,199.24000549316406,199.24000549316406,205.5,198.0,205.49000549316406,2312443
2025-10-15,202.52000427246094,202.52000427246094,206.39999389648438,198.02000427246094,200.5,1691546
2025-10-16,201.27999877929688,201.27999877929688,204.89999389648438,200.8000030517578,202.5,1186895
2025-10-17,190.63999938964844,190.63999938964844,202.5800018310547,189.50999450683594,202.5800018310547,4138749
2025-10-20,186.60000610351562,186.60000610351562,190.25,184.5,189.94000244140625,3125097
2025-10-21,191.0399932861328,191.0399932861328,191.7100067138672,187.99000549316406,188.60000610351562,685852
2025-10-23,187.11000061035156,187.11000061035156,192.10000610351562,186.75,192.0,1877215
2025-10-24,180.22000122070312,180.22000122070312,189.8000030517578,179.10000610351562,188.5,6784346
2025-10-27,178.58999633789062,178.58999633789062,181.4499969482422,175.0,181.1999969482422,6367497
2025-10-28,180.05999755859375,180.05999755859375,183.19000244140625,178.5,179.5,3047296
2025-10-29,177.9499969482422,177.9499969482422,180.50999450683594,177.50999450683594,180.5,2466326
2025-10-30,176.3300018310547,176.3300018310547,178.6199951171875,175.75,178.5500030517578,2200296
2025-10-31,175.25,175.25,177.19000244140625,175.0,176.5,1957641
2025-11-03,174.3800048828125,174.3800048828125,176.1999969482422,173.64999389648438,175.39999389648438,2161601
2025-11-04,170.4499969482422,170.4499969482422,175.25,169.60000610351562,175.0,2823311
2025-11-05,170.4499969482422,170.4499969482422,170.4499969482422,170.4499969482422,170.4499969482422,0
2025-11-06,166.9199981689453,166.9199981689453,171.8699951171875,166.5,171.8000030517578,2689235
2025-11-07,164.5,164.5,166.58999633789062,162.1999969482422,166.5,6052917
2025-11-10,170.72999572753906,170.72999572753906,173.64999389648438,165.22000122070312,165.24000549316406,5020260
2025-11-11,172.88999938964844,172.88999938964844,173.6699981689453,169.35000610351562,171.57000732421875,2332961
2025-11-12,172.16000366210938,172.16000366210938,174.0,170.30999755859375,172.86000061035156,1654544
2025-11-13,171.25,171.25,172.67999267578125,170.52000427246094,172.0500030517578,1153183
2025-11-14,169.1300048828125,169.1300048828125,170.89999389648438,168.72000122070312,170.89999389648438,1400209
2025-11-17,168.92999267578125,168.92999267578125,170.58999633789062,168.0,169.13999938964844,851149
2025-11-18,165.39999389648438,165.39999389648438,169.0,164.8800048828125,168.92999267578125,1330107
2025-11-19,166.8699951171875,166.8699951171875,167.1999969482422,164.5500030517578,166.0,955138
2025-11-20,166.6300048828125,166.6300048828125,167.4499969482422,164.6999969482422,166.89999389648438,964687
2025-11-21,163.8000030517578,163.8000030517578,167.25,163.0,167.25,885823
2025-11-24,162.0399932861328,162.0399932861328,164.47999572753906,160.27000427246094,164.47999572753906,1656387
2025-11-25,162.2100067138672,162.2100067138672,163.22999572753906,161.11000061035156,162.0,819776
2025-11-26,167.02000427246094,167.02000427246094,169.77000427246094,161.83999633789062,163.5500030517578,2411431
2025-11-27,166.72000122070312,166.72000122070312,169.5500030517578,165.91000366210938,168.0,922190
2025-11-28,162.77000427246094,162.77000427246094,166.5500030517578,162.17999267578125,166.5500030517578,1317251
2025-12-01,166.64999389648438,166.64999389648438,169.6999969482422,162.3000030517578,163.8000030517578,3070663
2025-12-02,163.9499969482422,163.9499969482422,167.3000030517578,163.6300048828125,167.1999969482422,904441
2025-12-03,165.0,165.0,166.4499969482422,162.5,163.9499969482422,932038
2025-12-04,164.0,164.0,165.74000549316406,163.0,165.0,757578
2025-12-05,161.60000610351562,161.60000610351562,164.5,161.22999572753906,163.75,801978
2025-12-08,157.0500030517578,157.0500030517578,162.69000244140625,156.39999389648438,161.6999969482422,944238
2025-12-09,158.44000244140625,158.44000244140625,160.8000030517578,153.0,156.27000427246094,1373951
2025-12-10,160.27999877929688,160.27999877929688,163.75,159.00999450683594,159.00999450683594,1327374
2025-12-11,159.7100067138672,159.7100067138672,161.14999389648438,158.0500030517578,159.8000030517578,991234
2025-12-12,161.1999969482422,161.1999969482422,162.35000610351562,157.6699981689453,160.57000732421875,2027109
2025-12-15,163.49000549316406,163.49000549316406,164.33999633789062,160.8000030517578,161.4499969482422,1095808
2025-12-16,163.02000427246094,163.02000427246094,163.60000610351562,160.82000732421875,162.8000030517578,726346
2025-12-17,161.32000732421875,161.32000732421875,164.58999633789062,161.0,163.8300018310547,544364
2025-12-18,163.9199981689453,163.9199981689453,165.89999389648438,160.50999450683594,161.39999389648438,1663408
2025-12-19,160.9199981689453,160.9199981689453,163.9499969482422,160.2899932861328,163.52999877929688,1344787
2025-12-22,164.05999755859375,164.05999755859375,164.9600067138672,161.9199981689453,161.99000549316406,938315
2025-12-23,168.63999938964844,168.63999938964844,171.27000427246094,164.35000610351562,165.3699951171875,2265370
2025-12-24,166.77999877929688,166.77999877929688,169.89999389648438,166.50999450683594,169.88999938964844,682121
2025-12-25,166.77999877929688,166.77999877929688,166.77999877929688,166.77999877929688,166.77999877929688,0
2025-12-26,166.1199951171875,166.1199951171875,168.38999938964844,165.82000732421875,167.5,576880
2025-12-29,165.2100067138672,165.2100067138672,167.89999389648438,163.1199951171875,167.5500030517578,1460531
2025-12-30,164.77000427246094,164.77000427246094,166.50999450683594,164.10000610351562,165.1999969482422,789566
2025-12-31,167.94000244140625,167.94000244140625,169.8000030517578,164.8000030517578,164.8000030517578,1793912
2026-01-01,167.4600067138672,167.4600067138672,169.17999267578125,165.8000030517578,168.39999389648438,649515
2026-01-02,170.5800018310547,170.5800018310547,170.99000549316406,167.4499969482422,168.24000549316406,1204553
2026-01-05,172.69000244140625,172.69000244140625,173.9600067138672,169.38999938964844,172.8000030517578,1500395
2026-01-06,171.5,171.5,175.0,170.50999450683594,173.10000610351562,1271118
2026-01-07,170.3300018310547,170.3300018310547,171.35000610351562,168.61000061035156,170.41000366210938,684299
2026-01-08,163.4499969482422,163.4499969482422,170.60000610351562,162.99000549316406,170.60000610351562,1198967
2026-01-09,161.44000244140625,161.44000244140625,164.27000427246094,160.5,163.7100067138672,1229604
2026-01-12,161.77000427246094,161.77000427246094,162.5500030517578,157.0399932861328,161.44000244140625,1332447
2026-01-13,161.52000427246094,161.52000427246094,163.5,160.8000030517578,162.00999450683594,644500
2026-01-14,159.97000122070312,159.97000122070312,162.89999389648438,159.5,161.60000610351562,1444466
2026-01-16,154.63999938964844,154.63999938964844,162.0,154.0,161.25999450683594,2392834
