date_,adj close_bel.ns,close_bel.ns,high_bel.ns,low_bel.ns,open_bel.ns,volume_bel.ns
2025-04-15,293.0202331542969,293.70001220703125,294.1499938964844,287.54998779296875,289.8999938964844,19512440
2025-04-16,292.92047119140625,293.6000061035156,295.3500061035156,291.29998779296875,293.5,12479078
2025-04-17,294.46685791015625,295.1499938964844,296.6000061035156,291.1499938964844,293.0,13609937
2025-04-21,299.2557678222656,299.95001220703125,301.6000061035156,295.1499938964844,297.5,14064356
2025-04-22,302.64788818359375,303.3500061035156,304.75,299.75,301.0,11962358
2025-04-23,305.1421203613281,305.8500061035156,310.29998779296875,301.79998779296875,305.6000061035156,21918666
2025-04-24,304.9924621582031,305.70001220703125,308.6000061035156,303.45001220703125,305.0,17241517
2025-04-25,296.91119384765625,297.6000061035156,307.79998779296875,293.70001220703125,306.79998779296875,20307004
2025-04-28,304.34393310546875,305.04998779296875,307.8500061035156,295.8500061035156,296.0,29913417
2025-04-29,316.3660888671875,317.1000061035156,319.45001220703125,305.79998779296875,306.54998779296875,57882724
2025-04-30,313.3730163574219,314.1000061035156,320.45001220703125,312.6000061035156,319.0,24863436
2025-05-02,310.4298400878906,311.1499938964844,317.75,310.6000061035156,310.79998779296875,15451259
2025-05-05,314.5702209472656,315.29998779296875,316.8999938964844,313.20001220703125,313.95001220703125,10955241
2025-05-06,309.7813415527344,310.5,319.29998779296875,309.20001220703125,315.6499938964844,17029890
2025-05-07,309.2326354980469,309.95001220703125,315.20001220703125,305.0,305.0,19274367
2025-05-08,306.4390869140625,307.1499938964844,313.70001220703125,304.79998779296875,310.5,17110997
2025-05-09,315.11895751953125,315.8500061035156,321.79998779296875,305.0,305.0,44244945
2025-05-12,322.0528564453125,322.79998779296875,325.0,316.20001220703125,325.0,39927141
2025-05-13,334.972900390625,335.75,337.75,322.79998779296875,323.70001220703125,57985762
2025-05-14,343.5530090332031,344.3500061035156,346.0,334.5,339.0,43684324
2025-05-15,349.5889892578125,350.3999938964844,351.0,340.79998779296875,346.5,35959338
2025-05-16,363.0577392578125,363.8999938964844,371.1499938964844,349.6000061035156,351.6000061035156,68855818
2025-05-19,362.9081115722656,363.75,373.5,362.54998779296875,372.8999938964844,52003735
2025-05-20,362.9579772949219,363.79998779296875,371.0,358.5,369.3999938964844,67088831
2025-05-21,382.1135559082031,383.0,383.8999938964844,364.0,366.8999938964844,88688170
2025-05-22,382.5126037597656,383.3999938964844,386.75,379.0,383.0,43486783
2025-05-23,382.91168212890625,383.79998779296875,389.8999938964844,381.1000061035156,389.1499938964844,37666187
2025-05-26,383.6599426269531,384.54998779296875,385.79998779296875,378.5,384.8999938964844,26722908
2025-05-27,384.50799560546875,385.3999938964844,388.79998779296875,383.45001220703125,384.5,16859142
2025-05-28,389.54632568359375,390.45001220703125,393.5,384.1000061035156,385.45001220703125,27549144
2025-05-29,385.90472412109375,386.79998779296875,392.1000061035156,385.54998779296875,391.54998779296875,18562683
2025-05-30,383.7098388671875,384.6000061035156,390.0,383.6499938964844,386.79998779296875,23144580
2025-06-02,386.6031188964844,387.5,389.25,383.75,385.0,11943152
2025-06-03,385.1065979003906,386.0,391.79998779296875,385.5,387.5,18630318
2025-06-04,389.6959533691406,390.6000061035156,391.29998779296875,384.1000061035156,387.0,20648850
2025-06-05,392.5892333984375,393.5,394.70001220703125,389.5,393.70001220703125,20746844
2025-06-06,389.7957458496094,390.70001220703125,396.8500061035156,389.20001220703125,394.8500061035156,17366507
2025-06-09,391.54168701171875,392.45001220703125,395.29998779296875,391.79998779296875,394.0,13744521
2025-06-10,396.4801940917969,397.3999938964844,401.8500061035156,394.70001220703125,396.5,26456073
2025-06-11,391.9906311035156,392.8999938964844,398.25,390.6000061035156,398.25,18042738
2025-06-12,386.50335693359375,387.3999938964844,395.75,385.6000061035156,392.79998779296875,15555771
2025-06-13,393.2876281738281,394.20001220703125,397.75,379.5,379.6499938964844,35564550
2025-06-16,402.915283203125,403.8500061035156,404.5,394.20001220703125,396.1499938964844,32061745
2025-06-17,400.8201599121094,401.75,407.5,400.5,405.79998779296875,24371681
2025-06-18,399.5730285644531,400.5,405.0,398.5,401.6499938964844,18879759
2025-06-19,397.6275329589844,398.54998779296875,403.79998779296875,393.45001220703125,401.0,18220823
2025-06-20,407.30511474609375,408.25,410.0,397.75,399.0,122552435
2025-06-23,419.9258117675781,420.8999938964844,422.3999938964844,409.04998779296875,411.0,43017721
2025-06-24,417.5313720703125,418.5,426.5,415.0,426.3999938964844,33807025
2025-06-25,405.11016845703125,406.04998779296875,420.3999938964844,405.0,420.29998779296875,29028317
2025-06-26,409.15081787109375,410.1000061035156,413.8999938964844,406.8500061035156,408.95001220703125,25730795
2025-06-27,413.5406494140625,414.5,416.79998779296875,409.5,410.5,41398277
2025-06-30,420.5244445800781,421.5,423.0,414.25,416.6499938964844,20350621
2025-07-01,431.2495422363281,432.25,436.0,424.1000061035156,424.79998779296875,35405785
2025-07-02,425.9618225097656,426.95001220703125,432.75,422.6000061035156,431.04998779296875,22843521
2025-07-03,425.263427734375,426.25,430.70001220703125,424.04998779296875,427.70001220703125,13499244
2025-07-04,426.5604248046875,427.54998779296875,432.3999938964844,425.75,430.0,16618426
2025-07-07,416.1346130371094,417.1000061035156,427.45001220703125,416.1499938964844,427.45001220703125,22221724
2025-07-08,421.0232849121094,422.0,423.3500061035156,416.25,418.0,15970711
2025-07-09,416.683349609375,417.6499938964844,424.0,416.5,423.95001220703125,14956297
2025-07-10,412.5429382324219,413.5,419.5,410.5,418.45001220703125,17914452
2025-07-11,408.3526611328125,409.29998779296875,413.20001220703125,405.1000061035156,411.0,15186245
2025-07-14,406.3572998046875,407.29998779296875,410.3500061035156,405.1499938964844,405.5,17844425
2025-07-15,408.00347900390625,408.95001220703125,412.8999938964844,407.79998779296875,408.5,11971127
2025-07-16,405.2099609375,406.1499938964844,410.29998779296875,405.5,409.3999938964844,9173824
2025-07-17,403.2644958496094,404.20001220703125,408.70001220703125,403.04998779296875,406.1499938964844,7922270
2025-07-18,393.8363342285156,394.75,406.95001220703125,394.1499938964844,404.25,21172393
2025-07-21,399.0243225097656,399.95001220703125,400.95001220703125,391.1000061035156,394.6000061035156,12980473
2025-07-22,402.1670227050781,403.1000061035156,404.70001220703125,399.75,403.0,12447434
2025-07-23,399.27374267578125,400.20001220703125,404.8999938964844,396.6000061035156,403.5,10413255
2025-07-24,397.3282470703125,398.25,401.8999938964844,396.0,400.70001220703125,6767566
2025-07-25,394.2853088378906,395.20001220703125,400.70001220703125,393.5,399.0,9202508
2025-07-28,388.3490905761719,389.25,396.3500061035156,383.29998779296875,395.20001220703125,19856033
2025-07-29,387.35137939453125,388.25,390.75,378.0,390.0,25307639
2025-07-30,385.6054382324219,386.5,392.3999938964844,385.0,390.95001220703125,11335944
2025-07-31,382.21331787109375,383.1000061035156,388.25,378.79998779296875,379.0,9702316
2025-08-01,376.32696533203125,377.20001220703125,383.5,376.20001220703125,383.1000061035156,8702605
2025-08-04,388.64837646484375,389.54998779296875,390.25,376.45001220703125,379.0,13454379
2025-08-05,385.7550964355469,386.6499938964844,390.25,383.3500061035156,390.0,13482710
2025-08-06,388.79803466796875,389.70001220703125,393.5,387.1000061035156,392.0,16852693
2025-08-07,386.8525390625,387.75,390.29998779296875,383.5,386.0,11520396
2025-08-08,383.7098388671875,384.6000061035156,387.3999938964844,383.6000061035156,385.29998779296875,7139111
2025-08-11,383.0114440917969,383.8999938964844,388.3999938964844,381.54998779296875,384.0,8910936
2025-08-12,379.4696960449219,380.3500061035156,385.3500061035156,379.54998779296875,384.0,9329093
2025-08-13,387.95001220703125,388.8500061035156,389.8999938964844,382.1000061035156,382.20001220703125,10930440
2025-08-14,384.8999938964844,384.8999938964844,388.0,382.54998779296875,387.8500061035156,8046552
2025-08-18,382.5,382.5,389.75,381.1000061035156,388.0,11778056
2025-08-19,380.04998779296875,380.04998779296875,383.70001220703125,377.5,382.5,11111204
2025-08-20,371.8500061035156,371.8500061035156,384.29998779296875,371.1000061035156,383.8999938964844,20289349
2025-08-21,374.20001220703125,374.20001220703125,377.3999938964844,371.5,373.0,12680853
2025-08-22,374.8500061035156,374.8500061035156,379.95001220703125,373.6000061035156,373.79998779296875,15246732
2025-08-25,372.04998779296875,372.04998779296875,380.04998779296875,371.5,377.8500061035156,8577673
2025-08-26,365.8500061035156,365.8500061035156,372.04998779296875,364.25,372.0,15718869
2025-08-28,363.8500061035156,363.8500061035156,367.75,361.20001220703125,364.04998779296875,12218065
2025-08-29,369.3999938964844,369.3999938964844,371.0,361.6000061035156,362.29998779296875,12739664
2025-09-01,373.8999938964844,373.8999938964844,375.25,367.54998779296875,369.95001220703125,8821349
2025-09-02,376.6000061035156,376.6000061035156,378.95001220703125,373.75,377.29998779296875,12169182
2025-09-03,378.70001220703125,378.70001220703125,381.20001220703125,377.1000061035156,377.75,9919255
2025-09-04,372.5,372.5,381.5,372.0,381.5,9288078
2025-09-05,370.79998779296875,370.79998779296875,375.5,368.5,374.0,7325669
2025-09-08,371.8999938964844,371.8999938964844,374.5,370.8500061035156,371.6499938964844,6897641
2025-09-09,371.95001220703125,371.95001220703125,374.0,369.8999938964844,371.8999938964844,10598912
2025-09-10,388.04998779296875,388.04998779296875,389.0,373.04998779296875,373.70001220703125,23174318
2025-09-11,385.1499938964844,385.1499938964844,392.5,384.04998779296875,389.6000061035156,19042696
2025-09-12,399.29998779296875,399.29998779296875,399.8500061035156,385.29998779296875,386.0,26356961
2025-09-15,398.45001220703125,398.45001220703125,403.1000061035156,395.70001220703125,400.0,18486916
2025-09-16,402.8999938964844,402.8999938964844,403.29998779296875,396.20001220703125,398.45001220703125,12467341
2025-09-17,412.20001220703125,412.20001220703125,416.6499938964844,405.0,405.5,31367478
2025-09-18,409.8999938964844,409.8999938964844,415.0,408.20001220703125,415.0,12000897
2025-09-19,408.8999938964844,408.8999938964844,413.45001220703125,408.25,409.0,16150731
2025-09-22,406.3999938964844,406.3999938964844,411.3999938964844,405.3500061035156,409.79998779296875,10884230
2025-09-23,404.45001220703125,404.45001220703125,407.70001220703125,402.29998779296875,406.3999938964844,11906108
2025-09-24,395.45001220703125,395.45001220703125,404.95001220703125,395.0,404.45001220703125,10835672
2025-09-25,403.1499938964844,403.1499938964844,406.45001220703125,392.45001220703125,395.45001220703125,23804019
2025-09-26,395.8999938964844,395.8999938964844,406.1499938964844,394.3999938964844,403.6499938964844,11687034
2025-09-29,399.95001220703125,399.95001220703125,408.1499938964844,399.04998779296875,401.0,23390892
2025-09-30,403.95001220703125,403.95001220703125,406.3999938964844,401.8500061035156,405.0,14681751
2025-10-01,406.5,406.5,409.0,399.3500061035156,402.0,13156495
2025-10-03,412.6499938964844,412.6499938964844,413.79998779296875,405.1000061035156,406.79998779296875,16002501
2025-10-06,413.25,413.25,414.8999938964844,407.5,412.70001220703125,14684188
2025-10-07,410.29998779296875,410.29998779296875,415.54998779296875,409.1000061035156,413.25,11933246
2025-10-08,403.6499938964844,403.6499938964844,412.0,403.1000061035156,410.3999938964844,8668516
2025-10-09,409.3500061035156,409.3500061035156,410.0,403.0,403.70001220703125,9035150
2025-10-10,413.5,413.5,415.5,408.3500061035156,409.0,13813014
2025-10-13,409.3999938964844,409.3999938964844,413.0,406.3500061035156,412.95001220703125,7858503
2025-10-14,402.3999938964844,402.3999938964844,414.1499938964844,401.6000061035156,410.0,10789648
2025-10-15,408.1000061035156,408.1000061035156,410.25,403.0,403.0,10892830
2025-10-16,411.79998779296875,411.79998779296875,412.70001220703125,409.04998779296875,409.1000061035156,11479498
2025-10-17,412.79998779296875,412.79998779296875,420.0,409.6499938964844,410.3500061035156,19566580
2025-10-20,416.5,416.5,417.54998779296875,412.5,416.5,10580573
2025-10-21,417.70001220703125,417.70001220703125,419.1499938964844,416.6000061035156,418.1499938964844,2915071
2025-10-23,418.6499938964844,418.6499938964844,422.5,418.0,421.5,21980966
2025-10-24,422.04998779296875,422.04998779296875,423.70001220703125,419.8999938964844,422.0,18720794
2025-10-27,415.1499938964844,415.1499938964844,425.0,414.6000061035156,425.0,12158324
2025-10-28,413.54998779296875,413.54998779296875,416.79998779296875,410.8500061035156,416.79998779296875,12247991
2025-10-29,407.20001220703125,407.20001220703125,414.8999938964844,406.8500061035156,413.54998779296875,14498733
2025-10-30,409.8999938964844,409.8999938964844,410.6499938964844,404.29998779296875,407.79998779296875,11172780
2025-10-31,426.1000061035156,426.1000061035156,427.25,408.1499938964844,413.79998779296875,51342361
2025-11-03,422.29998779296875,422.29998779296875,431.0,416.3999938964844,428.0,27222212
2025-11-04,415.1499938964844,415.1499938964844,422.3999938964844,414.5,420.0,12831686
2025-11-05,415.1499938964844,415.1499938964844,415.1499938964844,415.1499938964844,415.1499938964844,0
2025-11-06,408.79998779296875,408.79998779296875,415.0,407.45001220703125,411.0,12786294
2025-11-07,414.25,414.25,416.0,405.29998779296875,408.0,10141248
2025-11-10,416.8500061035156,416.8500061035156,420.3999938964844,414.0,415.95001220703125,9288444
2025-11-11,427.29998779296875,427.29998779296875,427.8999938964844,417.1499938964844,417.1499938964844,24889361
2025-11-12,424.75,424.75,429.3999938964844,421.79998779296875,428.1499938964844,15221773
2025-11-13,419.79998779296875,419.79998779296875,425.20001220703125,419.0,423.1499938964844,9091428
2025-11-14,426.8500061035156,426.8500061035156,428.70001220703125,418.70001220703125,418.79998779296875,14719899
2025-11-17,424.54998779296875,424.54998779296875,429.5,422.3999938964844,427.95001220703125,12996079
2025-11-18,420.8999938964844,420.8999938964844,429.45001220703125,420.29998779296875,424.54998779296875,13340937
2025-11-19,423.20001220703125,423.20001220703125,424.25,415.04998779296875,420.0,9661756
2025-11-20,423.0,423.0,427.20001220703125,422.20001220703125,425.0,10463382
2025-11-21,416.3500061035156,416.3500061035156,423.3500061035156,415.5,421.5,8395038
2025-11-24,403.79998779296875,403.79998779296875,415.3500061035156,401.0,414.0,23696864
2025-11-25,410.25,410.25,412.3999938964844,406.0,406.5,14107503
2025-11-26,415.29998779296875,415.29998779296875,416.5,408.5,410.25,8339381
2025-11-27,413.04998779296875,413.04998779296875,417.29998779296875,412.0,415.29998779296875,5251173
2025-11-28,411.75,411.75,415.25,408.6499938964844,414.0,6690232
2025-12-01,417.25,417.25,419.20001220703125,413.5,415.8999938964844,9650320
2025-12-02,413.04998779296875,413.04998779296875,418.6499938964844,411.0,418.04998779296875,11215451
2025-12-03,403.95001220703125,403.95001220703125,412.70001220703125,403.3999938964844,412.0,12294040
2025-12-04,407.1499938964844,407.1499938964844,409.5,401.75,405.79998779296875,10865110
2025-12-05,406.8999938964844,406.8999938964844,410.70001220703125,405.3500061035156,409.0,11774958
2025-12-08,386.3999938964844,386.3999938964844,406.45001220703125,385.0,406.45001220703125,25593778
2025-12-09,389.45001220703125,389.45001220703125,391.0,380.54998779296875,385.04998779296875,19270896
2025-12-10,387.3500061035156,387.3500061035156,391.45001220703125,385.75,390.0,8372979
2025-12-11,387.5,387.5,390.0,385.1499938964844,386.0,7666925
2025-12-12,389.45001220703125,389.45001220703125,394.1000061035156,388.0,388.0,12661065
2025-12-15,390.75,390.75,392.3999938964844,388.0,389.04998779296875,9087687
2025-12-16,388.0,388.0,391.20001220703125,384.75,390.75,8700626
2025-12-17,385.6000061035156,385.6000061035156,388.3999938964844,385.0,388.0,6612962
2025-12-18,383.45001220703125,383.45001220703125,386.79998779296875,380.45001220703125,384.04998779296875,7510229
2025-12-19,392.8500061035156,392.8500061035156,393.5,383.5,383.5,11595429
2025-12-22,398.95001220703125,398.95001220703125,399.29998779296875,392.8999938964844,393.0,9321669
2025-12-23,399.3999938964844,399.3999938964844,402.5,395.75,399.0,7734965
2025-12-24,400.0,400.0,403.6499938964844,397.6000061035156,399.0,8097208
2025-12-25,400.0,400.0,400.0,400.0,400.0,0
2025-12-26,398.45001220703125,398.45001220703125,407.54998779296875,397.1499938964844,403.0,13284184
2025-12-29,393.25,393.25,403.45001220703125,392.45001220703125,401.0,15690096
2025-12-30,393.29998779296875,393.29998779296875,397.0,389.54998779296875,395.79998779296875,37726382
2025-12-31,399.6000061035156,399.6000061035156,401.29998779296875,395.70001220703125,395.8999938964844,9409818
2026-01-01,397.70001220703125,397.70001220703125,400.75,394.6000061035156,399.8999938964844,6084786
2026-01-02,403.1499938964844,403.1499938964844,405.6000061035156,398.95001220703125,399.6499938964844,10950368
2026-01-05,413.79998779296875,413.79998779296875,418.6000061035156,402.79998779296875,402.8500061035156,26097635
2026-01-06,413.1000061035156,413.1000061035156,415.70001220703125,410.20001220703125,414.70001220703125,9927677
2026-01-07,415.6499938964844,415.6499938964844,416.25,409.54998779296875,413.1000061035156,8279218
2026-01-08,415.6499938964844,415.6499938964844,422.95001220703125,414.04998779296875,415.70001220703125,22238704
2026-01-09,418.6499938964844,418.6499938964844,424.54998779296875,415.8500061035156,417.0,22963210
2026-01-12,417.70001220703125,417.70001220703125,419.79998779296875,410.6000061035156,419.5,14594852
2026-01-13,413.70001220703125,413.70001220703125,422.3500061035156,409.3999938964844,419.75,13393010
2026-01-14,417.6000061035156,417.6000061035156,420.79998779296875,411.0,411.0,17676239
2026-01-15,417.6000061035156,417.6000061035156,417.6000061035156,417.6000061035156,417.6000061035156,0
2026-01-16,410.25,410.25,417.25,406.3500061035156,416.54998779296875,18888193
