date_,adj close_j&kbank.ns,close_j&kbank.ns,high_j&kbank.ns,low_j&kbank.ns,open_j&kbank.ns,volume_j&kbank.ns
2025-03-20,93.1309814453125,95.05999755859375,96.30000305175781,93.91999816894531,94.44999694824219,2136075
2025-03-21,94.42420196533203,96.37999725341797,98.0,94.76000213623047,95.79000091552734,3024148
2025-03-24,96.25625610351562,98.25,98.9800033569336,97.0,97.5,2663957
2025-03-25,94.15968322753906,96.11000061035156,99.0,95.44999694824219,98.75,2412621
2025-03-26,90.92664337158203,92.80999755859375,96.43000030517578,92.38999938964844,95.98999786376953,2398589
2025-03-27,91.8377685546875,93.73999786376953,94.11000061035156,92.20999908447266,93.26000213623047,3555042
2025-03-28,90.42699432373047,92.30000305175781,95.30000305175781,91.0,94.0,2710846
2025-04-01,92.12188720703125,94.02999877929688,94.58999633789062,92.0,92.48999786376953,1409399
2025-04-02,92.56275939941406,94.4800033569336,95.22000122070312,92.48999786376953,94.4000015258789,1563082
2025-04-03,96.77549743652344,98.77999877929688,99.37999725341797,93.0999984741211,93.0999984741211,4271907
2025-04-04,93.64043426513672,95.58000183105469,99.44999694824219,95.01000213623047,98.19999694824219,2640598
2025-04-07,88.82028198242188,90.66000366210938,91.9000015258789,87.98999786376953,88.98999786376953,4208022
2025-04-08,91.57325744628906,93.47000122070312,94.66000366210938,90.30999755859375,94.54000091552734,5380010
2025-04-09,89.55506134033203,91.41000366210938,94.70999908447266,91.12000274658203,93.0,2846007
2025-04-11,89.31013488769531,91.16000366210938,95.0999984741211,91.0,93.44999694824219,4828503
2025-04-15,91.25975036621094,93.1500015258789,93.47000122070312,92.0,93.25,1722497
2025-04-16,96.24645233154297,98.23999786376953,98.5999984741211,93.33999633789062,93.73999786376953,5142936
2025-04-17,100.0869140625,102.16000366210938,102.94999694824219,97.5,98.23999786376953,5937892
2025-04-21,106.07292175292969,108.2699966430664,110.5,101.5999984741211,102.4000015258789,12765010
2025-04-22,111.82380676269531,114.13999938964844,116.4000015258789,106.54000091552734,108.5,15615577
2025-04-23,101.08621215820312,103.18000030517578,108.5,102.12000274658203,108.0,32570004
2025-04-24,100.89027404785156,102.9800033569336,104.6500015258789,102.75,103.0,7993610
2025-04-25,95.6390380859375,97.62000274658203,104.1500015258789,96.05999755859375,103.08999633789062,11276560
2025-04-28,94.18907165527344,96.13999938964844,97.75,94.5,97.62000274658203,4749975
2025-04-29,95.28634643554688,97.26000213623047,99.47000122070312,96.5,96.5,3483760
2025-04-30,92.46478271484375,94.37999725341797,97.73999786376953,94.0,97.0199966430664,3457783
2025-05-02,91.98472595214844,93.88999938964844,95.19999694824219,93.4000015258789,93.61000061035156,3072845
2025-05-05,94.39480590820312,96.3499984741211,96.83000183105469,94.5999984741211,95.66999816894531,3851761
2025-05-06,91.30873107910156,93.19999694824219,97.52999877929688,92.80000305175781,97.12999725341797,4153642
2025-05-07,89.98612213134766,91.8499984741211,92.5,90.25,91.0,3990595
2025-05-08,89.2513427734375,91.0999984741211,93.61000061035156,90.51000213623047,92.29000091552734,2487350
2025-05-09,88.31082916259766,90.13999938964844,91.5999984741211,87.30000305175781,88.0,3912425
2025-05-12,95.31573486328125,97.29000091552734,97.80000305175781,94.30000305175781,96.01000213623047,7480470
2025-05-13,99.5480728149414,101.61000061035156,102.69999694824219,96.41999816894531,97.86000061035156,7228092
2025-05-14,99.34233093261719,101.4000015258789,102.98999786376953,100.75,101.01000213623047,3803082
2025-05-15,99.0680160522461,101.12000274658203,102.48999786376953,100.5999984741211,101.88999938964844,2085065
2025-05-16,101.78180694580078,103.88999938964844,104.69999694824219,100.9000015258789,101.9000015258789,7078148
2025-05-19,101.3899154663086,103.48999786376953,106.31999969482422,103.05000305175781,104.22000122070312,4373159
2025-05-20,99.39131164550781,101.44999694824219,104.69000244140625,101.13999938964844,104.19999694824219,2684466
2025-05-21,99.8223876953125,101.88999938964844,103.5,101.19000244140625,102.30000305175781,2337565
2025-05-22,98.51937866210938,100.55999755859375,102.11000061035156,99.54000091552734,101.43000030517578,1615873
2025-05-23,99.2443618774414,101.30000305175781,101.80000305175781,100.0999984741211,101.56999969482422,1401092
2025-05-26,98.45079803466797,100.48999786376953,102.25,100.2699966430664,101.5,1407368
2025-05-27,98.28424835205078,100.31999969482422,101.31999969482422,99.80999755859375,100.98999786376953,1109933
2025-05-28,98.84268188476562,100.88999938964844,101.33000183105469,100.30000305175781,100.75,1299868
2025-05-29,98.01972961425781,100.05000305175781,101.55999755859375,99.5999984741211,101.19999694824219,1457876
2025-05-30,101.69363403320312,103.80000305175781,104.33000183105469,99.80000305175781,100.0999984741211,5469144
2025-06-02,103.49629211425781,105.63999938964844,106.69999694824219,104.0,104.31999969482422,5668015
2025-06-03,101.69363403320312,103.80000305175781,106.80000305175781,103.30000305175781,106.48999786376953,3453882
2025-06-04,102.98684692382812,105.12000274658203,105.80000305175781,103.19999694824219,103.19999694824219,2783618
2025-06-05,102.03652954101562,104.1500015258789,105.68000030517578,103.43000030517578,105.5999984741211,1834133
2025-06-06,104.70133209228516,106.87000274658203,110.3499984741211,103.4800033569336,104.63999938964844,8302877
2025-06-09,104.96585083007812,107.13999938964844,109.0999984741211,106.43000030517578,108.0,3355848
2025-06-10,108.835693359375,111.08999633789062,112.19999694824219,106.80999755859375,107.5999984741211,11263324
2025-06-11,107.92457580566406,110.16000366210938,113.4000015258789,108.9000015258789,113.0,6550953
2025-06-12,105.07362365722656,107.25,110.45999908447266,106.9000015258789,110.19999694824219,3029830
2025-06-13,102.67333984375,104.80000305175781,105.88999938964844,104.0,104.51000213623047,3255425
2025-06-16,102.88887023925781,105.0199966430664,106.33999633789062,102.69000244140625,105.0,3138245
2025-06-17,100.93925476074219,103.02999877929688,106.41999816894531,102.80000305175781,105.0199966430664,3401919
2025-06-18,100.92945861816406,103.0199966430664,105.0,102.54000091552734,103.5199966430664,2745273
2025-06-19,100.67473602294922,102.76000213623047,103.45999908447266,100.44999694824219,103.0,2858415
2025-06-20,102.22267150878906,104.33999633789062,104.94999694824219,101.94000244140625,102.75,3126661
2025-06-23,100.18488311767578,102.26000213623047,103.5999984741211,101.43000030517578,102.25,3388206
2025-06-24,104.41722106933594,106.58000183105469,111.69999694824219,103.66000366210938,104.4000015258789,13946250
2025-06-25,107.77761840820312,110.01000213623047,110.68000030517578,106.95999908447266,108.0999984741211,6456807
2025-06-26,106.07292175292969,108.2699966430664,111.29000091552734,105.77999877929688,110.05000305175781,3543653
2025-06-27,109.27656555175781,111.54000091552734,112.0,108.58000183105469,108.6500015258789,7973280
2025-06-30,113.49909973144531,115.8499984741211,116.20999908447266,112.5,112.5,18733447
2025-07-01,114.35144805908203,116.72000122070312,117.25,112.55000305175781,116.20999908447266,13186602
2025-07-02,111.6866455078125,114.0,117.0,113.5,117.0,4318598
2025-07-03,110.44242095947266,112.7300033569336,114.9000015258789,112.19999694824219,114.5,2546712
2025-07-04,111.9217758178711,114.23999786376953,114.5,112.19999694824219,113.0,3224657
2025-07-07,109.0316390991211,111.29000091552734,114.26000213623047,111.0999984741211,114.0,2668381
2025-07-08,109.8545913696289,112.12999725341797,114.69999694824219,111.0999984741211,114.5,6245391
2025-07-09,110.10931396484375,112.38999938964844,113.0,111.52999877929688,112.86000061035156,2239734
2025-07-10,109.18839263916016,111.44999694824219,113.88999938964844,111.20999908447266,113.19999694824219,2913618
2025-07-11,106.54318237304688,108.75,112.48999786376953,108.5,111.38999938964844,3976159
2025-07-14,109.52149200439453,111.79000091552734,112.44999694824219,109.01000213623047,109.18000030517578,5318051
2025-07-15,110.0603256225586,112.33999633789062,114.9000015258789,111.76000213623047,112.08000183105469,4163402
2025-07-16,113.14640808105469,115.48999786376953,116.29000091552734,112.26000213623047,112.5999984741211,7531771
2025-07-17,111.52009582519531,113.83000183105469,116.4000015258789,113.4000015258789,116.18000030517578,2382352
2025-07-18,111.55928802490234,113.87000274658203,114.5,111.6500015258789,114.19999694824219,2762116
2025-07-21,109.7860107421875,112.05999755859375,113.98999786376953,111.80000305175781,113.98999786376953,2421681
2025-07-22,107.67964935302734,109.91000366210938,113.06999969482422,109.55000305175781,112.51000213623047,2250087
2025-07-23,109.62926483154297,111.9000015258789,112.16000366210938,108.94000244140625,110.73999786376953,2425773
2025-07-24,109.443115234375,111.70999908447266,113.05000305175781,110.4000015258789,111.9000015258789,2460811
2025-07-25,107.15060424804688,109.37000274658203,112.48999786376953,108.9000015258789,111.79000091552734,2752632
2025-07-28,102.6439437866211,104.7699966430664,110.19999694824219,104.1500015258789,110.0,4035049
2025-07-29,104.01553344726562,106.16999816894531,107.12000274658203,103.4000015258789,104.7699966430664,2852610
2025-07-30,103.02603912353516,105.16000366210938,106.69999694824219,104.80999755859375,106.0,1748119
2025-07-31,102.00714111328125,104.12000274658203,105.72000122070312,103.0,103.76000213623047,2844762
2025-08-01,99.84198760986328,101.91000366210938,104.58000183105469,101.5,104.22000122070312,1914706
2025-08-04,100.64534759521484,102.7300033569336,103.5,101.45999908447266,102.0,1962232
2025-08-05,99.91056823730469,101.9800033569336,103.80000305175781,101.5999984741211,103.25,1543764
2025-08-06,99.35213470458984,101.41000366210938,102.5999984741211,99.98999786376953,101.6500015258789,2110803
2025-08-07,100.51798248291016,102.5999984741211,103.4000015258789,100.0999984741211,101.5,1767255
2025-08-08,100.13589477539062,102.20999908447266,103.37999725341797,101.5,102.11000061035156,1499487
2025-08-11,102.35983276367188,104.4800033569336,105.0,101.7300033569336,102.19000244140625,2295187
2025-08-12,102.66354370117188,104.79000091552734,105.75,104.13999938964844,104.5,1493255
2025-08-13,101.58586120605469,103.69000244140625,105.5199966430664,102.94999694824219,105.0,1427041
2025-08-14,101.91896057128906,104.02999877929688,105.02999877929688,103.5199966430664,104.55999755859375,1062916
2025-08-18,103.79999542236328,105.94999694824219,106.16000366210938,104.83999633789062,105.19999694824219,1875528
2025-08-19,105.08999633789062,105.08999633789062,105.68000030517578,102.6500015258789,103.9000015258789,1800730
2025-08-20,104.29000091552734,104.29000091552734,105.54000091552734,104.0999984741211,104.9800033569336,1056555
2025-08-21,104.13999938964844,104.13999938964844,105.19999694824219,103.80000305175781,104.44999694824219,1086902
2025-08-22,102.81999969482422,102.81999969482422,104.63999938964844,102.5,103.98999786376953,1000265
2025-08-25,102.91000366210938,102.91000366210938,103.69000244140625,102.5999984741211,103.25,725744
2025-08-26,101.0,101.0,103.19999694824219,100.5,102.5999984741211,2316150
2025-08-28,99.29000091552734,99.29000091552734,101.30999755859375,99.02999877929688,100.9000015258789,1584251
2025-08-29,98.91999816894531,98.91999816894531,100.83000183105469,98.5,99.29000091552734,1490250
2025-09-01,100.18000030517578,100.18000030517578,100.56999969482422,99.0,99.0,1129172
2025-09-02,102.69000244140625,102.69000244140625,103.44000244140625,100.22000122070312,100.44999694824219,1564409
2025-09-03,102.83999633789062,102.83999633789062,103.4000015258789,102.0,102.5,950287
2025-09-04,100.12000274658203,100.12000274658203,103.66999816894531,100.0,103.5,2012898
2025-09-05,101.05000305175781,101.05000305175781,101.41999816894531,100.0,100.5,921214
2025-09-08,101.05000305175781,101.05000305175781,101.05000305175781,101.05000305175781,101.05000305175781,0
2025-09-09,101.05000305175781,101.05000305175781,101.05000305175781,101.05000305175781,101.05000305175781,0
2025-09-10,101.12999725341797,101.12999725341797,102.44000244140625,100.23999786376953,100.23999786376953,1693613
2025-09-11,101.70999908447266,101.70999908447266,103.30000305175781,101.23999786376953,101.58999633789062,1607586
2025-09-12,101.06999969482422,101.06999969482422,102.9000015258789,100.73999786376953,102.1500015258789,1114953
2025-09-15,101.76000213623047,101.76000213623047,102.5,101.01000213623047,101.5,1221657
2025-09-16,101.87999725341797,101.87999725341797,103.02999877929688,101.5,102.01000213623047,1095426
2025-09-17,104.05000305175781,104.05000305175781,104.55000305175781,102.12999725341797,102.31999969482422,2993491
2025-09-18,104.55999755859375,104.55999755859375,105.5,103.05000305175781,105.0,2365952
2025-09-19,105.61000061035156,105.61000061035156,106.08999633789062,104.08999633789062,104.75,2383159
2025-09-22,104.27999877929688,104.27999877929688,106.29000091552734,103.7300033569336,105.70999908447266,1520919
2025-09-23,105.29000091552734,105.29000091552734,105.87000274658203,102.83999633789062,104.30000305175781,2216599
2025-09-24,104.3499984741211,104.3499984741211,106.94999694824219,104.0999984741211,105.29000091552734,2278892
2025-09-25,102.77999877929688,102.77999877929688,104.69999694824219,102.2699966430664,104.3499984741211,1132283
2025-09-26,99.55000305175781,99.55000305175781,102.5999984741211,99.19999694824219,102.5999984741211,2219503
2025-09-29,100.45999908447266,100.45999908447266,102.01000213623047,99.55000305175781,99.55000305175781,1608800
2025-09-30,105.02999877929688,105.02999877929688,105.69999694824219,100.62000274658203,100.62000274658203,7966151
2025-10-01,104.1500015258789,104.1500015258789,105.26000213623047,103.4000015258789,105.16000366210938,1653035
2025-10-03,105.41999816894531,105.41999816894531,105.63999938964844,103.75,104.30999755859375,1836092
2025-10-06,104.18000030517578,104.18000030517578,105.9000015258789,104.0,105.38999938964844,1788520
2025-10-07,104.0999984741211,104.0999984741211,104.88999938964844,103.75,104.18000030517578,1138637
2025-10-08,102.0199966430664,102.0199966430664,104.4000015258789,101.69999694824219,104.16000366210938,1613728
2025-10-09,102.97000122070312,102.97000122070312,103.38999938964844,102.0999984741211,102.18000030517578,1012946
2025-10-10,107.51000213623047,107.51000213623047,108.0,103.02999877929688,103.4000015258789,6359344
2025-10-13,106.2300033569336,106.2300033569336,108.19999694824219,105.5999984741211,107.51000213623047,2260740
2025-10-14,103.56999969482422,103.56999969482422,107.22000122070312,103.29000091552734,106.76000213623047,1652372
2025-10-15,105.79000091552734,105.79000091552734,106.45999908447266,103.66999816894531,104.36000061035156,2203109
2025-10-16,106.87999725341797,106.87999725341797,107.9000015258789,105.5,106.19999694824219,3035987
2025-10-17,104.6500015258789,104.6500015258789,107.06999969482422,104.0,106.9000015258789,1824697
2025-10-20,106.69000244140625,106.69000244140625,109.0,103.0999984741211,104.19999694824219,10680854
2025-10-21,107.30000305175781,107.30000305175781,108.5,107.0199966430664,107.30000305175781,721282
2025-10-23,107.13999938964844,107.13999938964844,110.0,106.80000305175781,107.4000015258789,4431528
2025-10-24,105.66000366210938,105.66000366210938,107.80000305175781,105.19999694824219,107.54000091552734,1937573
2025-10-27,107.62999725341797,107.62999725341797,108.44999694824219,105.75,106.19999694824219,2508062
2025-10-28,108.58999633789062,108.58999633789062,110.0,107.0999984741211,108.0,5681278
2025-10-29,107.55000305175781,107.55000305175781,109.3499984741211,107.25,109.0,1960600
2025-10-30,105.73999786376953,105.73999786376953,107.80000305175781,105.55000305175781,107.61000061035156,1719658
2025-10-31,106.12999725341797,106.12999725341797,109.0999984741211,105.73999786376953,105.9000015258789,4370487
2025-11-03,107.55999755859375,107.55999755859375,108.94000244140625,106.55000305175781,106.56999969482422,2849971
2025-11-04,105.22000122070312,105.22000122070312,108.01000213623047,105.04000091552734,108.0,2310202
2025-11-05,105.22000122070312,105.22000122070312,105.22000122070312,105.22000122070312,105.22000122070312,0
2025-11-06,102.75,102.75,105.79000091552734,102.51000213623047,105.75,2616553
2025-11-07,105.20999908447266,105.20999908447266,105.80000305175781,101.27999877929688,102.80000305175781,2465141
2025-11-10,107.55999755859375,107.55999755859375,107.81999969482422,104.93000030517578,105.66000366210938,5073421
2025-11-11,107.41999816894531,107.41999816894531,107.77999877929688,106.7300033569336,107.4000015258789,2619692
2025-11-12,107.61000061035156,107.61000061035156,108.05000305175781,106.72000122070312,107.69000244140625,2116927
2025-11-13,106.33000183105469,106.33000183105469,108.55000305175781,106.05000305175781,107.4000015258789,2334969
2025-11-14,107.23999786376953,107.23999786376953,107.6500015258789,106.05999755859375,106.2300033569336,2024091
2025-11-17,108.08000183105469,108.08000183105469,110.0,107.23999786376953,107.23999786376953,5698314
2025-11-18,107.0999984741211,107.0999984741211,108.80000305175781,106.88999938964844,108.26000213623047,1782566
2025-11-19,108.87000274658203,108.87000274658203,109.6500015258789,106.01000213623047,107.02999877929688,4943611
2025-11-20,107.43000030517578,107.43000030517578,109.9000015258789,106.61000061035156,109.08999633789062,2096618
2025-11-21,105.05000305175781,105.05000305175781,108.16000366210938,104.8499984741211,107.43000030517578,2578778
2025-11-24,103.94999694824219,103.94999694824219,106.3499984741211,103.6500015258789,105.23999786376953,1850885
2025-11-25,105.29000091552734,105.29000091552734,105.94999694824219,103.70999908447266,103.95999908447266,1522370
2025-11-26,106.45999908447266,106.45999908447266,107.93000030517578,105.4000015258789,105.54000091552734,2392595
2025-11-27,108.16999816894531,108.16999816894531,108.44999694824219,106.51000213623047,107.88999938964844,3089657
2025-11-28,106.9800033569336,106.9800033569336,108.58000183105469,106.33999633789062,108.58000183105469,1751843
2025-12-01,107.18000030517578,107.18000030517578,108.58999633789062,106.8499984741211,107.22000122070312,1371989
2025-12-02,107.16999816894531,107.16999816894531,109.48999786376953,106.80000305175781,106.80000305175781,2628005
2025-12-03,104.16000366210938,104.16000366210938,107.27999877929688,103.41999816894531,107.16999816894531,2775175
2025-12-04,103.5999984741211,103.5999984741211,104.98999786376953,103.37999725341797,104.5,1200002
2025-12-05,103.1500015258789,103.1500015258789,104.1500015258789,102.61000061035156,103.5999984741211,1511477
2025-12-08,100.05000305175781,100.05000305175781,103.4800033569336,99.5999984741211,103.45999908447266,2619708
2025-12-09,101.8499984741211,101.8499984741211,102.38999938964844,98.83000183105469,100.0,2578320
2025-12-10,100.30000305175781,100.30000305175781,102.9000015258789,100.0,101.70999908447266,1323104
2025-12-11,102.26000213623047,102.26000213623047,102.55000305175781,100.20999908447266,100.20999908447266,1263551
2025-12-12,102.52999877929688,102.52999877929688,103.22000122070312,102.18000030517578,102.54000091552734,1294659
2025-12-15,100.66999816894531,100.66999816894531,102.62000274658203,100.54000091552734,102.18000030517578,2853655
2025-12-16,100.01000213623047,100.01000213623047,101.56999969482422,99.69999694824219,101.02999877929688,2179498
2025-12-17,100.38999938964844,100.38999938964844,101.37999725341797,99.23999786376953,100.05999755859375,3338237
2025-12-18,99.7699966430664,99.7699966430664,100.97000122070312,99.08999633789062,100.55000305175781,1434442
2025-12-19,98.45999908447266,98.45999908447266,100.36000061035156,98.0199966430664,99.91000366210938,3718035
2025-12-22,100.16000366210938,100.16000366210938,100.48999786376953,99.0999984741211,99.69999694824219,1314362
2025-12-23,100.02999877929688,100.02999877929688,100.86000061035156,99.75,100.48999786376953,1198949
2025-12-24,99.30000305175781,99.30000305175781,100.47000122070312,99.1500015258789,100.43000030517578,1487025
2025-12-25,99.30000305175781,99.30000305175781,99.30000305175781,99.30000305175781,99.30000305175781,0
2025-12-26,98.5199966430664,98.5199966430664,99.86000061035156,98.44999694824219,99.86000061035156,1152603
2025-12-29,98.08999633789062,98.08999633789062,99.0,97.69999694824219,98.55000305175781,1087773
2025-12-30,99.26000213623047,99.26000213623047,99.58000183105469,97.3499984741211,98.0,2278514
2025-12-31,100.30000305175781,100.30000305175781,101.23999786376953,99.27999877929688,99.69000244140625,2490987
2026-01-01,101.04000091552734,101.04000091552734,101.66999816894531,99.73999786376953,100.30999755859375,1950480
2026-01-02,102.36000061035156,102.36000061035156,102.69999694824219,100.88999938964844,101.04000091552734,2428998
2026-01-05,103.48999786376953,103.48999786376953,105.30000305175781,102.01000213623047,103.19999694824219,5189892
2026-01-06,104.44999694824219,104.44999694824219,106.1500015258789,103.52999877929688,103.75,3943165
2026-01-07,104.18000030517578,104.18000030517578,105.4000015258789,103.79000091552734,104.6500015258789,1597101
2026-01-08,102.12000274658203,102.12000274658203,104.38999938964844,101.55000305175781,104.20999908447266,1648215
2026-01-09,100.58000183105469,100.58000183105469,102.9000015258789,100.30999755859375,102.08000183105469,1511522
2026-01-12,100.0999984741211,100.0999984741211,100.8499984741211,98.6500015258789,100.58000183105469,1820680
2026-01-13,100.44000244140625,100.44000244140625,101.45999908447266,99.5,100.5,1345822
2026-01-14,102.66000366210938,102.66000366210938,103.38999938964844,100.16000366210938,100.33999633789062,1979553
2026-01-16,102.70999908447266,102.70999908447266,104.05000305175781,102.0999984741211,102.86000061035156,3587714
