date_,adj close_triveni.ns,close_triveni.ns,high_triveni.ns,low_triveni.ns,open_triveni.ns,volume_triveni.ns
2025-04-25,417.9097900390625,420.8999938964844,437.6499938964844,416.0,437.6499938964844,566688
2025-04-28,413.19354248046875,416.1499938964844,421.95001220703125,412.54998779296875,416.0,279495
2025-04-29,413.69000244140625,416.6499938964844,429.45001220703125,413.75,418.0,277929
2025-04-30,406.2929382324219,409.20001220703125,428.6499938964844,407.5,418.04998779296875,374405
2025-05-02,410.81060791015625,413.75,419.1000061035156,402.25,409.20001220703125,263914
2025-05-05,421.5835266113281,424.6000061035156,425.8999938964844,410.6000061035156,417.20001220703125,259602
2025-05-06,403.3142395019531,406.20001220703125,424.1499938964844,404.1499938964844,421.1000061035156,170876
2025-05-07,415.42755126953125,418.3999938964844,422.0,401.0,401.0,265546
2025-05-08,406.49151611328125,409.3999938964844,423.6000061035156,402.25,421.1000061035156,160627
2025-05-09,404.158203125,407.04998779296875,410.0,395.54998779296875,400.04998779296875,251110
2025-05-12,416.3211669921875,419.29998779296875,427.0,417.04998779296875,419.95001220703125,221447
2025-05-13,418.50555419921875,421.5,427.20001220703125,419.3999938964844,420.0,169381
2025-05-14,423.8671875,426.8999938964844,430.5,421.6499938964844,421.79998779296875,247170
2025-05-15,428.9309387207031,432.0,442.0,424.20001220703125,429.0,439926
2025-05-16,427.0444641113281,430.1000061035156,437.54998779296875,424.0,436.8999938964844,157455
2025-05-19,430.5692138671875,433.6499938964844,441.3999938964844,428.3999938964844,432.45001220703125,368320
2025-05-20,425.5054626464844,428.54998779296875,440.20001220703125,427.20001220703125,437.0,183944
2025-05-21,418.35662841796875,421.3500061035156,433.54998779296875,418.54998779296875,430.0,202264
2025-05-22,420.39202880859375,423.3999938964844,427.95001220703125,418.0,422.0,131000
2025-05-23,420.4913330078125,423.5,426.54998779296875,419.6000061035156,424.95001220703125,131980
2025-05-26,420.4913330078125,423.5,429.95001220703125,421.20001220703125,425.95001220703125,89552
2025-05-27,421.4842224121094,424.5,428.0,417.79998779296875,425.0,230775
2025-05-28,448.193115234375,451.3999938964844,468.1000061035156,434.0,434.0,7889412
2025-05-29,442.7818603515625,445.95001220703125,455.5,444.1000061035156,453.0,358246
2025-05-30,435.0372619628906,438.1499938964844,448.54998779296875,436.0,445.95001220703125,258285
2025-06-02,427.7394714355469,430.79998779296875,438.0,429.04998779296875,436.0,423164
2025-06-03,430.0727844238281,433.1499938964844,435.8500061035156,430.54998779296875,432.8999938964844,178376
2025-06-04,420.73956298828125,423.75,436.0,422.0,434.3999938964844,272881
2025-06-05,438.21453857421875,441.3500061035156,445.5,425.0,425.0,787731
2025-06-06,426.3990783691406,429.45001220703125,444.45001220703125,428.29998779296875,441.3500061035156,473901
2025-06-09,430.4202880859375,433.5,437.3500061035156,429.5,431.54998779296875,249533
2025-06-10,433.05145263671875,436.1499938964844,443.0,432.8999938964844,434.95001220703125,266852
2025-06-11,430.02313232421875,433.1000061035156,438.95001220703125,429.6000061035156,438.95001220703125,201339
2025-06-12,421.6331481933594,424.6499938964844,438.6000061035156,421.1000061035156,436.45001220703125,346643
2025-06-13,418.65447998046875,421.6499938964844,425.54998779296875,411.79998779296875,418.5,190977
2025-06-16,410.16522216796875,413.1000061035156,428.54998779296875,410.0,424.95001220703125,440185
2025-06-17,398.64764404296875,401.5,418.70001220703125,400.1000061035156,413.04998779296875,372400
2025-06-18,398.49871826171875,401.3500061035156,407.5,398.0,403.5,202811
2025-06-19,389.4137268066406,392.20001220703125,405.79998779296875,388.5,403.0,276829
2025-06-20,389.7115783691406,392.5,398.6000061035156,388.6499938964844,393.45001220703125,535689
2025-06-23,388.4208068847656,391.20001220703125,393.6000061035156,387.20001220703125,393.04998779296875,168780
2025-06-24,384.3499450683594,387.1000061035156,397.45001220703125,385.54998779296875,396.04998779296875,316384
2025-06-25,390.05908203125,392.8500061035156,395.54998779296875,384.95001220703125,389.0,614153
2025-06-26,382.2648620605469,385.0,397.8999938964844,383.5,395.6000061035156,512037
2025-06-27,379.981201171875,382.70001220703125,393.95001220703125,380.1000061035156,388.5,731783
2025-06-30,376.7543029785156,379.45001220703125,385.79998779296875,377.95001220703125,382.70001220703125,263034
2025-07-01,374.2223815917969,376.8999938964844,382.6000061035156,374.25,382.6000061035156,322524
2025-07-02,373.08056640625,375.75,379.20001220703125,371.1000061035156,376.8999938964844,428754
2025-07-03,373.17987060546875,375.8500061035156,378.8500061035156,373.54998779296875,377.0,355421
2025-07-04,372.4351806640625,375.1000061035156,378.70001220703125,371.75,377.04998779296875,262624
2025-07-07,368.761474609375,371.3999938964844,383.3999938964844,370.1000061035156,375.70001220703125,535074
2025-07-08,367.07354736328125,369.70001220703125,376.0,369.0,371.95001220703125,368780
2025-07-09,365.6834716796875,368.29998779296875,373.6499938964844,364.8500061035156,372.0,366704
2025-07-10,366.7260437011719,369.3500061035156,379.75,368.6499938964844,369.8500061035156,595924
2025-07-11,363.7473449707031,366.3500061035156,371.8999938964844,365.0,369.3500061035156,365490
2025-07-14,362.2083435058594,364.79998779296875,371.1499938964844,363.70001220703125,366.3500061035156,249422
2025-07-15,361.3644104003906,363.95001220703125,368.8999938964844,363.0,365.25,356715
2025-07-16,360.570068359375,363.1499938964844,366.04998779296875,360.6000061035156,363.95001220703125,349557
2025-07-17,359.1800231933594,361.75,364.95001220703125,359.8999938964844,364.95001220703125,207817
2025-07-18,360.32183837890625,362.8999938964844,365.20001220703125,358.95001220703125,362.0,315971
2025-07-21,365.8324279785156,368.45001220703125,373.3999938964844,362.8999938964844,362.95001220703125,941743
2025-07-22,369.2082824707031,371.8500061035156,382.0,369.6000061035156,369.95001220703125,1189705
2025-07-23,367.9671630859375,370.6000061035156,377.54998779296875,366.54998779296875,374.45001220703125,289298
2025-07-24,370.0025939941406,372.6499938964844,374.70001220703125,367.6000061035156,371.0,323149
2025-07-25,363.9955749511719,366.6000061035156,372.79998779296875,363.5,372.75,283402
2025-07-28,358.6339416503906,361.20001220703125,367.70001220703125,358.79998779296875,366.8999938964844,272042
2025-07-29,364.8891906738281,367.5,369.0,360.0,360.0,180892
2025-07-30,341.10931396484375,343.54998779296875,360.0,338.3500061035156,360.0,2132657
2025-07-31,341.4071960449219,343.8500061035156,346.0,336.0,339.04998779296875,365707
2025-08-01,338.37884521484375,340.79998779296875,346.75,339.3999938964844,344.0,192694
2025-08-04,342.6979675292969,345.1499938964844,346.8999938964844,336.5,342.0,232019
2025-08-05,337.981689453125,340.3999938964844,346.29998779296875,338.1499938964844,346.0,401644
2025-08-06,334.1590576171875,336.54998779296875,341.0,334.04998779296875,340.0,201863
2025-08-07,328.2513427734375,330.6000061035156,336.29998779296875,329.45001220703125,334.95001220703125,421839
2025-08-08,334.6058654785156,337.0,340.5,329.29998779296875,331.25,246275
2025-08-11,332.7193603515625,335.1000061035156,339.75,331.6000061035156,338.3999938964844,141582
2025-08-12,337.73345947265625,340.1499938964844,343.20001220703125,333.0,333.0,196050
2025-08-13,332.47113037109375,334.8500061035156,343.20001220703125,332.70001220703125,340.1499938964844,272647
2025-08-14,329.4427795410156,331.79998779296875,336.1499938964844,330.1000061035156,334.79998779296875,116191
2025-08-18,325.2229919433594,327.54998779296875,334.0,325.1000061035156,332.25,441141
2025-08-19,336.7902526855469,339.20001220703125,340.45001220703125,326.29998779296875,328.0,294122
2025-08-20,338.4781494140625,340.8999938964844,344.95001220703125,336.79998779296875,339.20001220703125,178394
2025-08-21,339.12353515625,341.54998779296875,346.20001220703125,340.0,343.8999938964844,125571
2025-08-22,337.6341857910156,340.04998779296875,343.20001220703125,336.0,343.20001220703125,88614
2025-08-25,343.34332275390625,345.79998779296875,349.6499938964844,340.1000061035156,342.0,354747
2025-08-26,336.7902526855469,339.20001220703125,348.5,337.0,345.0,196677
2025-08-28,349.2510681152344,351.75,356.0,337.6499938964844,339.20001220703125,871621
2025-08-29,349.3999938964844,351.8999938964844,358.3999938964844,349.1000061035156,357.8999938964844,504345
2025-09-01,349.70001220703125,349.70001220703125,352.54998779296875,347.29998779296875,351.79998779296875,163178
2025-09-02,360.45001220703125,360.45001220703125,368.45001220703125,358.5,362.0,1915546
2025-09-03,366.54998779296875,366.54998779296875,368.45001220703125,358.5,364.0,337303
2025-09-04,363.79998779296875,363.79998779296875,368.45001220703125,361.1000061035156,366.54998779296875,311260
2025-09-05,365.1000061035156,365.1000061035156,366.0,358.45001220703125,361.79998779296875,275778
2025-09-08,354.95001220703125,354.95001220703125,367.5,353.75,367.5,217787
2025-09-09,345.3500061035156,345.3500061035156,356.70001220703125,344.20001220703125,354.95001220703125,292814
2025-09-10,348.79998779296875,348.79998779296875,352.95001220703125,346.70001220703125,346.8500061035156,127234
2025-09-11,350.0,350.0,352.6000061035156,348.04998779296875,350.0,97027
2025-09-12,355.6000061035156,355.6000061035156,356.3999938964844,347.0,351.20001220703125,127761
2025-09-15,357.1000061035156,357.1000061035156,360.6499938964844,352.6000061035156,356.29998779296875,151587
2025-09-16,355.5,355.5,358.8999938964844,351.0,358.8999938964844,127442
2025-09-17,359.54998779296875,359.54998779296875,366.0,354.0,356.1000061035156,570676
2025-09-18,359.0,359.0,364.25,358.1000061035156,360.1499938964844,406364
2025-09-19,360.1000061035156,360.1000061035156,363.20001220703125,355.0,359.79998779296875,856561
2025-09-22,347.3999938964844,347.3999938964844,361.0,345.45001220703125,360.0,507351
2025-09-23,343.04998779296875,343.04998779296875,351.3500061035156,340.0,349.6000061035156,210885
2025-09-24,350.1000061035156,350.1000061035156,351.5,339.3999938964844,342.04998779296875,334964
2025-09-25,341.75,341.75,352.79998779296875,340.0,352.79998779296875,218219
2025-09-26,337.8999938964844,337.8999938964844,343.5,335.0,342.1000061035156,152004
2025-09-29,332.8500061035156,332.8500061035156,341.1000061035156,331.29998779296875,339.70001220703125,142827
2025-09-30,333.5,333.5,336.3500061035156,329.29998779296875,336.1000061035156,114921
2025-10-01,339.25,339.25,340.5,331.04998779296875,333.5,104582
2025-10-03,349.70001220703125,349.70001220703125,351.70001220703125,337.70001220703125,339.29998779296875,192035
2025-10-06,354.70001220703125,354.70001220703125,355.79998779296875,349.04998779296875,351.3999938964844,188265
2025-10-07,354.6000061035156,354.6000061035156,356.20001220703125,348.0,356.20001220703125,122122
2025-10-08,356.25,356.25,359.25,352.29998779296875,354.70001220703125,192231
2025-10-09,352.3500061035156,352.3500061035156,358.20001220703125,349.1000061035156,357.3999938964844,117873
2025-10-10,354.3500061035156,354.3500061035156,355.75,350.3999938964844,350.5,88494
2025-10-13,348.95001220703125,348.95001220703125,353.8500061035156,347.0,351.0,106060
2025-10-14,348.3500061035156,348.3500061035156,353.75,346.0,346.0,127721
2025-10-15,347.79998779296875,347.79998779296875,354.0,345.1000061035156,348.8999938964844,220392
2025-10-16,352.54998779296875,352.54998779296875,356.3999938964844,346.04998779296875,346.95001220703125,135899
2025-10-17,355.1499938964844,355.1499938964844,357.95001220703125,351.1000061035156,351.29998779296875,155276
2025-10-20,356.5,356.5,358.70001220703125,352.3500061035156,355.0,153860
2025-10-21,355.8500061035156,355.8500061035156,360.0,355.0,356.5,37966
2025-10-23,356.25,356.25,364.6000061035156,355.3999938964844,355.8999938964844,153368
2025-10-24,356.25,356.25,360.54998779296875,355.54998779296875,355.8999938964844,86108
2025-10-27,357.95001220703125,357.95001220703125,359.6000061035156,355.79998779296875,358.04998779296875,110097
2025-10-28,351.8500061035156,351.8500061035156,360.04998779296875,350.5,358.0,623877
2025-10-29,358.45001220703125,358.45001220703125,362.0,349.8500061035156,351.8500061035156,293161
2025-10-30,357.04998779296875,357.04998779296875,360.20001220703125,356.20001220703125,357.75,98006
2025-10-31,357.04998779296875,357.04998779296875,361.0,356.54998779296875,359.3999938964844,66361
2025-11-03,358.20001220703125,358.20001220703125,361.0,355.0,356.95001220703125,146954
2025-11-04,358.3500061035156,358.3500061035156,362.5,355.54998779296875,361.75,285361
2025-11-05,358.3500061035156,358.3500061035156,358.3500061035156,358.3500061035156,358.3500061035156,0
2025-11-06,357.25,357.25,359.1499938964844,350.0,358.3500061035156,286228
2025-11-07,360.5,360.5,379.0,358.04998779296875,370.0,2198767
2025-11-10,364.75,364.75,370.0,362.3999938964844,365.0,348455
2025-11-11,362.6499938964844,362.6499938964844,367.0,359.6000061035156,366.0,333115
2025-11-12,371.0,371.0,373.70001220703125,363.5,363.95001220703125,404942
2025-11-13,364.3500061035156,364.3500061035156,371.0,362.79998779296875,371.0,134942
2025-11-14,365.1000061035156,365.1000061035156,367.5,363.25,364.3500061035156,140984
2025-11-17,364.79998779296875,364.79998779296875,366.5,363.54998779296875,365.75,86351
2025-11-18,363.70001220703125,363.70001220703125,366.20001220703125,360.04998779296875,366.20001220703125,145027
2025-11-19,364.45001220703125,364.45001220703125,365.95001220703125,363.3500061035156,365.25,78358
2025-11-20,361.25,361.25,365.1499938964844,360.75,364.1499938964844,107767
2025-11-21,361.6499938964844,361.6499938964844,362.5,357.29998779296875,358.0,111644
2025-11-24,354.1000061035156,354.1000061035156,362.04998779296875,351.0,361.95001220703125,108958
2025-11-25,355.20001220703125,355.20001220703125,358.0,348.0,353.5,122004
2025-11-26,356.5,356.5,359.0,353.75,356.54998779296875,143939
2025-11-27,363.1499938964844,363.1499938964844,365.8500061035156,353.5,356.6000061035156,166617
2025-11-28,355.8500061035156,355.8500061035156,360.70001220703125,354.95001220703125,360.70001220703125,65327
2025-12-01,350.6000061035156,350.6000061035156,357.1499938964844,349.0,355.8500061035156,89843
2025-12-02,350.3500061035156,350.3500061035156,352.3500061035156,348.3500061035156,350.0,91899
2025-12-03,356.8500061035156,356.8500061035156,358.0,347.20001220703125,347.20001220703125,264301
2025-12-04,353.8500061035156,353.8500061035156,358.70001220703125,352.54998779296875,357.0,296976
2025-12-05,350.5,350.5,356.8999938964844,348.1000061035156,353.54998779296875,244645
2025-12-08,338.0,338.0,348.25,335.79998779296875,348.0,214959
2025-12-09,365.04998779296875,365.04998779296875,372.0,335.6499938964844,337.0,6123636
2025-12-10,347.6499938964844,347.6499938964844,360.0,345.3999938964844,357.0,1023553
2025-12-11,351.20001220703125,351.20001220703125,354.20001220703125,346.0,349.6499938964844,256026
2025-12-12,357.8500061035156,357.8500061035156,359.5,351.0,352.0,350093
2025-12-15,356.0,356.0,362.95001220703125,351.70001220703125,355.95001220703125,291348
2025-12-16,373.25,373.25,376.8500061035156,355.1000061035156,355.1000061035156,1995577
2025-12-17,376.1000061035156,376.1000061035156,378.95001220703125,369.6499938964844,372.1000061035156,547273
2025-12-18,371.5,371.5,376.75,364.0,374.0,296415
2025-12-19,375.0,375.0,378.5,369.8500061035156,374.3999938964844,541382
2025-12-22,389.54998779296875,389.54998779296875,391.0,374.04998779296875,378.0,974000
2025-12-23,398.5,398.5,399.5,387.45001220703125,392.0,758576
2025-12-24,400.20001220703125,400.20001220703125,403.0,397.5,399.75,345840
2025-12-26,400.1000061035156,400.1000061035156,402.8999938964844,396.6499938964844,402.8999938964844,213052
2025-12-29,387.04998779296875,387.04998779296875,406.0,385.79998779296875,404.3999938964844,308810
2025-12-30,381.8500061035156,381.8500061035156,388.0,379.5,388.0,348004
2025-12-31,390.29998779296875,390.29998779296875,392.79998779296875,381.0,385.1499938964844,168870
2026-01-01,381.8500061035156,381.8500061035156,396.6499938964844,380.1000061035156,392.3999938964844,312424
2026-01-02,381.20001220703125,381.20001220703125,384.95001220703125,378.5,381.79998779296875,308356
2026-01-05,380.04998779296875,380.04998779296875,383.54998779296875,377.54998779296875,381.20001220703125,225015
2026-01-06,374.1000061035156,374.1000061035156,384.70001220703125,373.0,380.1000061035156,154842
2026-01-07,372.25,372.25,376.1000061035156,367.29998779296875,375.0,131023
2026-01-08,365.3999938964844,365.3999938964844,374.1499938964844,364.0,372.75,155592
2026-01-09,357.95001220703125,357.95001220703125,370.04998779296875,353.0,368.8999938964844,258319
2026-01-12,347.1499938964844,347.1499938964844,361.5,343.8500061035156,357.95001220703125,201505
2026-01-13,342.95001220703125,342.95001220703125,349.45001220703125,341.29998779296875,345.1499938964844,154978
2026-01-14,339.8999938964844,339.8999938964844,344.79998779296875,339.0,342.95001220703125,89236
2026-01-15,339.8999938964844,339.8999938964844,339.8999938964844,339.8999938964844,339.8999938964844,0
2026-01-16,333.6499938964844,333.6499938964844,341.8999938964844,332.04998779296875,341.0,157305
