date_,adj close_olectra.ns,close_olectra.ns,high_olectra.ns,low_olectra.ns,open_olectra.ns,volume_olectra.ns
2025-04-01,1183.7154541015625,1184.0,1195.9000244140625,1161.4000244140625,1168.1500244140625,489646
2025-04-02,1183.7154541015625,1184.0,1193.800048828125,1152.050048828125,1190.9000244140625,410419
2025-04-03,1185.0650634765625,1185.3499755859375,1195.800048828125,1161.5,1170.0,374507
2025-04-04,1138.42626953125,1138.699951171875,1185.4000244140625,1127.0,1185.0,431368
2025-04-07,1080.440185546875,1080.699951171875,1100.0,989.9500122070312,1000.7000122070312,612836
2025-04-08,1103.334716796875,1103.5999755859375,1144.699951171875,1093.25,1130.0,364589
2025-04-09,1089.68798828125,1089.949951171875,1103.550048828125,1071.449951171875,1103.0,232590
2025-04-11,1152.722900390625,1153.0,1171.949951171875,1134.0,1160.0,852466
2025-04-15,1179.616455078125,1179.9000244140625,1194.699951171875,1163.5,1175.0,320911
2025-04-16,1231.703857421875,1232.0,1274.5,1188.5999755859375,1193.0,3921171
2025-04-17,1241.001708984375,1241.300048828125,1251.9000244140625,1220.5,1231.5,558689
2025-04-21,1243.90087890625,1244.199951171875,1258.0,1236.0,1245.0,316454
2025-04-22,1245.3006591796875,1245.5999755859375,1263.300048828125,1238.5,1246.0,290259
2025-04-23,1248.199951171875,1248.5,1274.0,1222.5999755859375,1250.0,424993
2025-04-24,1232.603759765625,1232.9000244140625,1259.4000244140625,1228.0,1250.0,251030
2025-04-25,1207.10986328125,1207.4000244140625,1239.5,1170.199951171875,1234.0,565515
2025-04-28,1194.0130615234375,1194.300048828125,1215.0999755859375,1181.4000244140625,1200.0,306428
2025-04-29,1199.211669921875,1199.5,1227.0,1194.800048828125,1200.300048828125,276578
2025-04-30,1161.2208251953125,1161.5,1202.300048828125,1152.0,1197.5999755859375,247719
2025-05-02,1143.72509765625,1144.0,1181.5,1142.0999755859375,1161.0,264475
2025-05-05,1183.5155029296875,1183.800048828125,1190.0,1143.0999755859375,1152.0,498323
2025-05-06,1152.8228759765625,1153.0999755859375,1193.9000244140625,1150.0,1185.0,283051
2025-05-07,1138.3262939453125,1138.5999755859375,1143.800048828125,1115.0,1121.0,455991
2025-05-08,1126.8291015625,1127.0999755859375,1164.0999755859375,1111.0,1142.0,195307
2025-05-09,1094.936767578125,1095.199951171875,1115.0,1080.0,1080.0,352095
2025-05-12,1204.110595703125,1204.4000244140625,1215.0,1147.0,1159.0,835420
2025-05-13,1241.3016357421875,1241.5999755859375,1257.699951171875,1184.4000244140625,1209.0,721846
2025-05-14,1240.7017822265625,1241.0,1268.9000244140625,1230.9000244140625,1247.0,379863
2025-05-15,1254.6983642578125,1255.0,1277.800048828125,1242.0999755859375,1247.300048828125,479611
2025-05-16,1286.4908447265625,1286.800048828125,1318.5,1252.199951171875,1262.0,908103
2025-05-19,1285.890869140625,1286.199951171875,1308.9000244140625,1268.0,1290.0,444705
2025-05-20,1262.79638671875,1263.0999755859375,1315.0,1258.699951171875,1293.9000244140625,512105
2025-05-21,1269.094970703125,1269.4000244140625,1281.5,1253.0,1270.0,249889
2025-05-22,1257.0977783203125,1257.4000244140625,1278.699951171875,1251.0,1268.800048828125,204414
2025-05-23,1293.0892333984375,1293.4000244140625,1312.5,1278.0,1278.0,1337610
2025-05-26,1345.07666015625,1345.4000244140625,1350.0,1279.699951171875,1298.5999755859375,1277546
2025-05-27,1257.5977783203125,1257.9000244140625,1294.0,1160.0999755859375,1160.0999755859375,4814013
2025-05-28,1238.5023193359375,1238.800048828125,1274.4000244140625,1232.0,1259.0,814920
2025-05-29,1190.513916015625,1190.800048828125,1244.0,1186.0999755859375,1239.0,1252164
2025-05-30,1229.304443359375,1229.5999755859375,1248.4000244140625,1200.0,1200.0,1286786
2025-06-02,1243.1011962890625,1243.4000244140625,1261.0,1233.300048828125,1248.0,841367
2025-06-03,1239.002197265625,1239.300048828125,1257.5999755859375,1226.5,1248.9000244140625,334379
2025-06-04,1228.3046875,1228.5999755859375,1246.5999755859375,1222.5,1235.0,255942
2025-06-05,1219.706787109375,1220.0,1243.9000244140625,1216.5999755859375,1230.0,259405
2025-06-06,1221.6063232421875,1221.9000244140625,1234.4000244140625,1220.0,1222.699951171875,231558
2025-06-09,1224.3056640625,1224.5999755859375,1253.9000244140625,1212.5,1225.0,518947
2025-06-10,1219.007080078125,1219.300048828125,1232.300048828125,1216.0,1224.5999755859375,311630
2025-06-11,1219.4068603515625,1219.699951171875,1231.0,1208.0,1223.9000244140625,239836
2025-06-12,1204.510498046875,1204.800048828125,1228.0,1195.0999755859375,1223.4000244140625,248473
2025-06-13,1187.9144287109375,1188.199951171875,1203.9000244140625,1171.0,1171.0,272501
2025-06-16,1181.3160400390625,1181.5999755859375,1197.9000244140625,1162.0999755859375,1183.199951171875,250833
2025-06-17,1172.1182861328125,1172.4000244140625,1193.9000244140625,1170.0,1181.0,188406
2025-06-18,1164.5201416015625,1164.800048828125,1182.5,1161.0,1170.0,277673
2025-06-19,1151.923095703125,1152.199951171875,1178.0,1142.0999755859375,1161.199951171875,245680
2025-06-20,1146.724365234375,1147.0,1166.0999755859375,1140.199951171875,1158.0,284761
2025-06-23,1152.2230224609375,1152.5,1155.0,1130.0,1130.0,221940
2025-06-24,1158.6214599609375,1158.9000244140625,1180.0,1155.0,1160.0999755859375,209874
2025-06-25,1188.21435546875,1188.5,1204.800048828125,1158.0,1158.0999755859375,433705
2025-06-26,1188.514404296875,1188.800048828125,1200.5,1183.0,1193.9000244140625,165900
2025-06-27,1163.920166015625,1164.199951171875,1197.0,1140.0,1189.0,249365
2025-06-30,1171.318359375,1171.5999755859375,1183.0,1166.199951171875,1176.0,172845
2025-07-01,1214.2081298828125,1214.5,1240.0,1177.699951171875,1180.9000244140625,1815904
2025-07-02,1216.907470703125,1217.199951171875,1230.300048828125,1202.800048828125,1221.0,398877
2025-07-03,1208.8094482421875,1209.0999755859375,1226.9000244140625,1203.699951171875,1220.0,209358
2025-07-04,1199.11181640625,1199.4000244140625,1217.4000244140625,1196.5999755859375,1210.0,158585
2025-07-07,1199.11181640625,1199.4000244140625,1216.0,1182.699951171875,1199.4000244140625,282311
2025-07-08,1213.908203125,1214.199951171875,1224.0,1195.0,1199.4000244140625,235522
2025-07-09,1203.5107421875,1203.800048828125,1222.5999755859375,1200.0,1220.0,184818
2025-07-10,1244.4007568359375,1244.699951171875,1260.0,1201.5,1202.5999755859375,1549274
2025-07-11,1226.905029296875,1227.199951171875,1245.9000244140625,1218.4000244140625,1241.0,237195
2025-07-14,1212.0086669921875,1212.300048828125,1238.4000244140625,1210.5,1220.0,196044
2025-07-15,1227.1051025390625,1227.4000244140625,1243.5999755859375,1212.9000244140625,1212.9000244140625,230733
2025-07-16,1245.9005126953125,1246.199951171875,1266.0,1222.0,1227.4000244140625,790155
2025-07-17,1274.9935302734375,1275.300048828125,1298.800048828125,1246.0,1248.0,1471088
2025-07-18,1283.3914794921875,1283.699951171875,1296.0,1248.199951171875,1274.0,612577
2025-07-21,1265.9957275390625,1266.300048828125,1285.0,1260.0,1279.0,322545
2025-07-22,1271.1944580078125,1271.5,1294.199951171875,1266.9000244140625,1267.0,270808
2025-07-23,1326.9810791015625,1327.300048828125,1339.800048828125,1270.0999755859375,1274.9000244140625,1750865
2025-07-24,1532.03173828125,1532.4000244140625,1586.199951171875,1338.0,1340.0,13751142
2025-07-25,1480.5440673828125,1480.9000244140625,1549.800048828125,1460.0,1541.800048828125,4186717
2025-07-28,1438.4542236328125,1438.800048828125,1499.9000244140625,1432.300048828125,1475.0,1006687
2025-07-29,1430.0562744140625,1430.4000244140625,1466.9000244140625,1408.0,1427.0,594424
2025-07-30,1419.65869140625,1420.0,1463.4000244140625,1403.0,1434.699951171875,553746
2025-07-31,1408.661376953125,1409.0,1450.0,1380.5,1402.4000244140625,836029
2025-08-01,1442.9532470703125,1443.300048828125,1482.0,1401.199951171875,1409.0999755859375,1831658
2025-08-04,1450.8511962890625,1451.199951171875,1469.800048828125,1413.199951171875,1441.699951171875,534944
2025-08-05,1446.352294921875,1446.699951171875,1475.0,1432.199951171875,1455.0,485103
2025-08-06,1408.861328125,1409.199951171875,1457.5999755859375,1401.0,1445.0,315525
2025-08-07,1447.552001953125,1447.9000244140625,1466.5,1386.0,1400.0,1177463
2025-08-08,1405.1622314453125,1405.5,1451.0,1390.0,1449.0,350120
2025-08-11,1418.958984375,1419.300048828125,1458.0,1358.0,1391.0,1243782
2025-08-12,1432.2557373046875,1432.5999755859375,1469.0,1417.0999755859375,1422.0,502838
2025-08-13,1477.5447998046875,1477.9000244140625,1515.5,1436.300048828125,1439.800048828125,1342578
2025-08-14,1468.447021484375,1468.800048828125,1496.699951171875,1451.5,1479.199951171875,364745
2025-08-18,1455.8499755859375,1456.199951171875,1492.800048828125,1448.5999755859375,1480.0999755859375,359059
2025-08-19,1507.437744140625,1507.800048828125,1555.0,1444.0,1458.199951171875,2542198
2025-08-20,1528.4326171875,1528.800048828125,1554.0,1497.199951171875,1518.699951171875,1032532
2025-08-21,1529.9322509765625,1530.300048828125,1550.800048828125,1521.0,1532.199951171875,630368
2025-08-22,1553.126708984375,1553.5,1595.699951171875,1526.0,1527.0,2384844
2025-08-25,1600.21533203125,1600.5999755859375,1690.0,1558.4000244140625,1565.0,4485704
2025-08-26,1592.317138671875,1592.699951171875,1625.0,1578.9000244140625,1602.0,1418167
2025-08-28,1501.0391845703125,1501.4000244140625,1589.0,1491.199951171875,1588.5999755859375,1117674
2025-08-29,1541.829345703125,1542.199951171875,1565.0,1503.0,1504.0,1240849
2025-09-01,1582.719482421875,1583.0999755859375,1590.9000244140625,1534.4000244140625,1545.0,754523
2025-09-02,1571.9222412109375,1572.300048828125,1608.9000244140625,1565.5,1585.0,633211
2025-09-03,1580.320068359375,1580.699951171875,1615.0,1562.0,1567.0,709099
2025-09-04,1537.5303955078125,1537.9000244140625,1610.0,1532.0,1590.0,549054
2025-09-05,1524.43359375,1524.800048828125,1567.4000244140625,1520.0,1537.9000244140625,501538
2025-09-08,1507.53759765625,1507.9000244140625,1549.800048828125,1501.0999755859375,1529.4000244140625,347344
2025-09-09,1567.523193359375,1567.9000244140625,1575.0,1492.699951171875,1513.800048828125,1065984
2025-09-10,1612.21240234375,1612.5999755859375,1625.0,1546.199951171875,1570.0,1733043
2025-09-11,1603.814453125,1604.199951171875,1668.5,1592.5,1615.0,1796837
2025-09-12,1646.2042236328125,1646.5999755859375,1656.699951171875,1610.800048828125,1610.800048828125,1152820
2025-09-15,1647.004150390625,1647.4000244140625,1669.9000244140625,1641.0,1654.0,759598
2025-09-16,1631.707763671875,1632.0999755859375,1655.800048828125,1622.0999755859375,1655.0,410520
2025-09-17,1663.60009765625,1664.0,1684.0,1630.0,1635.0,990176
2025-09-18,1664.199951171875,1664.5999755859375,1688.4000244140625,1651.0,1664.0,571033
2025-09-19,1640.0999755859375,1640.0999755859375,1666.699951171875,1632.199951171875,1657.0,473525
2025-09-22,1661.4000244140625,1661.4000244140625,1695.0,1639.0,1639.199951171875,939886
2025-09-23,1671.0,1671.0,1714.199951171875,1651.0,1663.0,1193379
2025-09-24,1644.9000244140625,1644.9000244140625,1690.0,1635.5999755859375,1666.5,756273
2025-09-25,1611.800048828125,1611.800048828125,1648.0,1605.199951171875,1645.0,539131
2025-09-26,1553.5999755859375,1553.5999755859375,1611.0999755859375,1545.800048828125,1605.0,714762
2025-09-29,1570.5999755859375,1570.5999755859375,1595.0,1553.300048828125,1559.0,506785
2025-09-30,1552.9000244140625,1552.9000244140625,1578.800048828125,1530.0,1574.800048828125,402614
2025-10-01,1558.0,1558.0,1570.5999755859375,1541.0,1549.699951171875,304151
2025-10-03,1545.0999755859375,1545.0999755859375,1563.800048828125,1537.0,1559.0,229873
2025-10-06,1562.699951171875,1562.699951171875,1578.0,1534.0,1547.0,352827
2025-10-07,1537.5999755859375,1537.5999755859375,1562.699951171875,1526.199951171875,1557.9000244140625,230952
2025-10-08,1527.4000244140625,1527.4000244140625,1559.9000244140625,1523.0999755859375,1539.5999755859375,265051
2025-10-09,1534.199951171875,1534.199951171875,1542.199951171875,1512.4000244140625,1527.4000244140625,244287
2025-10-10,1517.4000244140625,1517.4000244140625,1553.9000244140625,1511.199951171875,1534.0,293208
2025-10-13,1476.4000244140625,1476.4000244140625,1511.199951171875,1470.0,1509.699951171875,415533
2025-10-14,1449.300048828125,1449.300048828125,1489.0,1415.0,1476.4000244140625,544316
2025-10-15,1466.4000244140625,1466.4000244140625,1490.0,1449.0,1449.300048828125,359472
2025-10-16,1444.5999755859375,1444.5999755859375,1473.9000244140625,1439.5999755859375,1468.5,227928
2025-10-17,1426.9000244140625,1426.9000244140625,1454.800048828125,1422.0,1444.0,302967
2025-10-20,1441.800048828125,1441.800048828125,1450.0,1419.5999755859375,1430.0,284240
2025-10-21,1439.5,1439.5,1459.9000244140625,1430.0,1450.0,81229
2025-10-23,1420.699951171875,1420.699951171875,1453.9000244140625,1405.0,1443.0,217225
2025-10-24,1412.9000244140625,1412.9000244140625,1431.0,1401.300048828125,1421.699951171875,198935
2025-10-27,1427.800048828125,1427.800048828125,1439.0,1416.0999755859375,1417.800048828125,240746
2025-10-28,1495.300048828125,1495.300048828125,1517.9000244140625,1426.300048828125,1428.4000244140625,758587
2025-10-29,1526.0,1526.0,1540.0,1490.199951171875,1498.0,692270
2025-10-30,1531.0,1531.0,1538.800048828125,1506.4000244140625,1524.699951171875,526993
2025-10-31,1548.5,1548.5,1573.800048828125,1509.0999755859375,1526.699951171875,551929
2025-11-03,1513.4000244140625,1513.4000244140625,1557.9000244140625,1510.0999755859375,1546.0999755859375,262274
2025-11-04,1518.9000244140625,1518.9000244140625,1537.0,1511.0999755859375,1515.0,390375
2025-11-05,1518.9000244140625,1518.9000244140625,1518.9000244140625,1518.9000244140625,1518.9000244140625,0
2025-11-06,1525.300048828125,1525.300048828125,1531.0,1494.0,1513.199951171875,353564
2025-11-07,1515.5999755859375,1515.5999755859375,1524.5999755859375,1494.0,1514.699951171875,266435
2025-11-10,1477.5999755859375,1477.5999755859375,1540.0,1461.300048828125,1512.0,471613
2025-11-11,1407.699951171875,1407.699951171875,1475.699951171875,1383.0,1473.9000244140625,557178
2025-11-12,1427.0999755859375,1427.0999755859375,1445.0,1409.5999755859375,1420.0,412743
2025-11-13,1421.199951171875,1421.199951171875,1468.800048828125,1410.800048828125,1432.0,403570
2025-11-14,1407.0,1407.0,1429.5,1395.699951171875,1417.5999755859375,252877
2025-11-17,1407.800048828125,1407.800048828125,1423.4000244140625,1404.0,1413.699951171875,161767
2025-11-18,1381.300048828125,1381.300048828125,1409.199951171875,1369.800048828125,1404.9000244140625,264576
2025-11-19,1387.4000244140625,1387.4000244140625,1403.4000244140625,1364.9000244140625,1381.0,278504
2025-11-20,1384.199951171875,1384.199951171875,1397.9000244140625,1375.4000244140625,1386.4000244140625,143217
2025-11-21,1325.9000244140625,1325.9000244140625,1388.0,1318.0999755859375,1379.9000244140625,351393
2025-11-24,1271.4000244140625,1271.4000244140625,1328.5999755859375,1261.0999755859375,1325.0,586319
2025-11-25,1269.0,1269.0,1284.9000244140625,1264.300048828125,1275.5999755859375,249840
2025-11-26,1283.5,1283.5,1294.0,1271.0,1274.0,196389
2025-11-27,1270.5,1270.5,1301.9000244140625,1267.800048828125,1284.699951171875,236168
2025-11-28,1250.4000244140625,1250.4000244140625,1274.0,1247.300048828125,1271.0,244251
2025-12-01,1250.4000244140625,1250.4000244140625,1277.9000244140625,1246.5,1254.800048828125,251926
2025-12-02,1236.9000244140625,1236.9000244140625,1255.0,1230.199951171875,1250.4000244140625,205362
2025-12-03,1208.800048828125,1208.800048828125,1254.0,1203.0999755859375,1237.199951171875,294210
2025-12-04,1239.4000244140625,1239.4000244140625,1248.0,1198.9000244140625,1210.0,337169
2025-12-05,1218.0,1218.0,1240.5999755859375,1202.4000244140625,1239.9000244140625,300447
2025-12-08,1167.300048828125,1167.300048828125,1223.5,1160.300048828125,1218.0,343142
2025-12-09,1206.0,1206.0,1222.9000244140625,1152.300048828125,1163.5999755859375,516003
2025-12-10,1184.0,1184.0,1224.0,1181.0,1205.0999755859375,196879
2025-12-11,1194.199951171875,1194.199951171875,1200.5,1174.800048828125,1184.0,171426
2025-12-12,1213.5,1213.5,1220.0,1195.9000244140625,1200.0,206315
2025-12-15,1220.0999755859375,1220.0999755859375,1230.5,1198.0,1208.5,252055
2025-12-16,1197.4000244140625,1197.4000244140625,1218.5,1194.199951171875,1218.5,151633
2025-12-17,1161.5,1161.5,1197.0,1156.5999755859375,1197.0,262059
2025-12-18,1134.0,1134.0,1161.9000244140625,1131.5,1161.5,311771
2025-12-19,1175.300048828125,1175.300048828125,1180.0,1135.9000244140625,1135.9000244140625,372214
2025-12-22,1183.199951171875,1183.199951171875,1225.0,1172.5,1180.0,516067
2025-12-23,1197.699951171875,1197.699951171875,1205.0,1179.0,1187.0,236655
2025-12-24,1249.5,1249.5,1273.0,1193.199951171875,1199.0,1939929
2025-12-25,1249.5,1249.5,1249.5,1249.5,1249.5,0
2025-12-26,1237.800048828125,1237.800048828125,1253.5999755859375,1230.800048828125,1253.5999755859375,314178
2025-12-29,1198.699951171875,1198.699951171875,1234.699951171875,1192.199951171875,1231.0,244812
2025-12-30,1208.5999755859375,1208.5999755859375,1218.800048828125,1180.4000244140625,1193.699951171875,418435
2025-12-31,1199.0,1199.0,1213.4000244140625,1195.300048828125,1209.9000244140625,192878
2026-01-01,1200.5999755859375,1200.5999755859375,1209.9000244140625,1195.0,1198.5999755859375,137032
2026-01-02,1248.0,1248.0,1274.800048828125,1211.699951171875,1211.699951171875,2554292
2026-01-05,1240.5,1240.5,1263.0,1234.300048828125,1258.0,301605
2026-01-06,1195.800048828125,1195.800048828125,1239.800048828125,1191.0,1239.800048828125,310529
2026-01-07,1215.4000244140625,1215.4000244140625,1232.0,1181.199951171875,1190.0,433146
2026-01-08,1187.800048828125,1187.800048828125,1217.0,1178.0,1211.800048828125,287938
2026-01-09,1156.300048828125,1156.300048828125,1194.0,1143.5999755859375,1185.0,493277
2026-01-12,1136.4000244140625,1136.4000244140625,1149.5,1120.0,1149.5,365925
2026-01-13,1129.699951171875,1129.699951171875,1158.0999755859375,1121.199951171875,1144.5,241530
2026-01-14,1114.5999755859375,1114.5999755859375,1139.0999755859375,1098.300048828125,1127.0,298616
2026-01-16,1107.9000244140625,1107.9000244140625,1132.0,1105.0,1123.699951171875,187542
