date_,adj close_sumichem.ns,close_sumichem.ns,high_sumichem.ns,low_sumichem.ns,open_sumichem.ns,volume_sumichem.ns
2025-04-23,550.0308227539062,551.1500244140625,563.0499877929688,549.2999877929688,561.9000244140625,299002
2025-04-24,532.2669677734375,533.3499755859375,548.5499877929688,529.3499755859375,548.0,571100
2025-04-25,511.7586975097656,512.7999877929688,536.2000122070312,510.79998779296875,533.3499755859375,470170
2025-04-28,509.0142822265625,510.04998779296875,524.75,506.5,506.5,377330
2025-04-29,503.7749328613281,504.79998779296875,520.2999877929688,502.20001220703125,513.7000122070312,412020
2025-04-30,507.5672302246094,508.6000061035156,514.5999755859375,496.3500061035156,503.0,566005
2025-05-02,524.2333374023438,525.2999877929688,529.4500122070312,509.5,510.0,307803
2025-05-05,513.1558837890625,514.2000122070312,528.8499755859375,513.0,527.2000122070312,148564
2025-05-06,500.4317626953125,501.45001220703125,524.6500244140625,499.1000061035156,509.5,308119
2025-05-07,516.4990234375,517.5499877929688,519.9500122070312,495.04998779296875,495.04998779296875,249683
2025-05-08,506.51934814453125,507.54998779296875,522.2000122070312,503.1000061035156,517.5499877929688,169378
2025-05-09,500.1822814941406,501.20001220703125,507.25,495.04998779296875,495.04998779296875,146870
2025-05-12,518.1456909179688,519.2000122070312,522.4000244140625,516.0,516.0,181748
2025-05-13,522.2373657226562,523.2999877929688,524.9000244140625,515.0499877929688,523.8499755859375,141426
2025-05-14,524.9818115234375,526.0499877929688,531.7999877929688,521.0999755859375,524.0,137488
2025-05-15,520.3412475585938,521.4000244140625,530.2000122070312,518.0999755859375,526.0499877929688,125862
2025-05-16,537.3566284179688,538.4500122070312,542.7999877929688,520.2000122070312,522.0,415150
2025-05-19,531.0694580078125,532.1500244140625,542.0,526.7000122070312,541.4500122070312,180816
2025-05-20,538.0552368164062,539.1500244140625,549.2999877929688,529.9500122070312,532.1500244140625,471924
2025-05-21,533.6142578125,534.7000122070312,544.0,531.25,539.2000122070312,218842
2025-05-22,530.4706420898438,531.5499877929688,538.3499755859375,528.7999877929688,533.0,119275
2025-05-23,530.3209838867188,531.4000244140625,536.1500244140625,528.2000122070312,533.0,124987
2025-05-26,532.9655151367188,534.0499877929688,537.7999877929688,523.4500122070312,530.0999755859375,276845
2025-05-27,502.17822265625,503.20001220703125,528.4500122070312,501.1000061035156,523.0,1172246
2025-05-28,508.9643859863281,510.0,520.9500122070312,501.04998779296875,504.0,799978
2025-05-29,501.82891845703125,502.8500061035156,512.4000244140625,498.0,510.04998779296875,773465
2025-05-30,505.7209777832031,506.75,513.0499877929688,501.0,502.79998779296875,256323
2025-06-02,504.17413330078125,505.20001220703125,513.6500244140625,503.29998779296875,508.0,155195
2025-06-03,501.9786071777344,503.0,512.0,501.54998779296875,506.0,172985
2025-06-04,500.1822814941406,501.20001220703125,506.75,498.5,503.0,167619
2025-06-05,516.349365234375,517.4000244140625,520.0,501.54998779296875,504.0,426326
2025-06-06,517.79638671875,518.8499755859375,521.4500122070312,513.0,521.4500122070312,293629
2025-06-09,517.2974243164062,518.3499755859375,523.4500122070312,512.2000122070312,522.0,180713
2025-06-10,510.0122375488281,511.04998779296875,522.3499755859375,507.8999938964844,522.0999755859375,265569
2025-06-11,503.9246520996094,504.95001220703125,518.4500122070312,504.20001220703125,517.2000122070312,335489
2025-06-12,495.8909912109375,496.8999938964844,509.3999938964844,495.3500061035156,507.0,317290
2025-06-13,493.6954650878906,494.70001220703125,495.70001220703125,486.3500061035156,490.0,408911
2025-06-16,493.8950500488281,494.8999938964844,501.3500061035156,492.54998779296875,494.6000061035156,162415
2025-06-17,496.38995361328125,497.3999938964844,506.5,493.54998779296875,497.3999938964844,193397
2025-06-18,498.4857177734375,499.5,502.45001220703125,494.04998779296875,499.8999938964844,247943
2025-06-19,501.2301330566406,502.25,505.79998779296875,498.1000061035156,499.8999938964844,191397
2025-06-20,490.9510498046875,491.95001220703125,504.45001220703125,489.0,504.3999938964844,397418
2025-06-23,511.7586975097656,512.7999877929688,515.7999877929688,487.0,487.0,555622
2025-06-24,519.991943359375,521.0499877929688,522.0,506.75,513.0,372694
2025-06-25,510.51123046875,511.54998779296875,524.4500122070312,510.20001220703125,522.0,137372
2025-06-26,514.4033203125,515.4500122070312,518.9500122070312,510.0,513.0,208501
2025-06-27,521.6386108398438,522.7000122070312,530.0,515.0,520.9000244140625,556983
2025-06-30,528.5245361328125,529.5999755859375,531.0,519.0999755859375,521.0,265252
2025-07-01,516.8982543945312,517.9500122070312,532.5999755859375,514.0,532.0,262465
2025-07-02,524.4827880859375,525.5499877929688,528.4000244140625,515.0,519.0,795070
2025-07-03,526.7781372070312,527.8499755859375,543.5,525.0,528.0,525880
2025-07-04,534.9614868164062,536.0499877929688,539.7999877929688,521.8499755859375,527.8499755859375,409519
2025-07-07,552.725341796875,553.8499755859375,562.9500122070312,529.2999877929688,535.5999755859375,1270967
2025-07-08,550.8790893554688,552.0,566.2000122070312,547.0,553.1500244140625,748452
2025-07-09,543.7935180664062,544.9000244140625,554.75,542.75,548.0,243276
2025-07-10,538.7537231445312,539.8499755859375,548.5,535.0999755859375,548.5,264380
2025-07-11,541.4981689453125,542.5999755859375,544.2999877929688,530.0,537.7999877929688,462430
2025-07-14,541.3485107421875,542.4500122070312,546.25,532.9500122070312,542.4500122070312,195634
2025-07-15,564.700927734375,565.8499755859375,569.9500122070312,545.0499877929688,547.8499755859375,846231
2025-07-16,584.3110961914062,585.5,588.7999877929688,561.5499877929688,570.0,1341208
2025-07-17,594.041259765625,595.25,597.0499877929688,581.5999755859375,587.0499877929688,745187
2025-07-18,604.919189453125,606.1500244140625,608.7999877929688,591.0,595.25,1020818
2025-07-21,583.4628295898438,584.6500244140625,618.0,581.75,609.5499877929688,737380
2025-07-22,592.3447265625,593.5499877929688,597.2000122070312,584.6500244140625,584.6500244140625,228023
2025-07-23,587.1054077148438,588.2999877929688,600.9500122070312,585.0,593.7999877929688,352101
2025-07-24,589.75,590.9500122070312,598.2999877929688,587.0,590.0,313511
2025-07-25,584.9000244140625,584.9000244140625,593.25,581.4000244140625,589.0,277673
2025-07-28,580.2999877929688,580.2999877929688,592.25,575.8499755859375,586.0,446248
2025-07-29,604.7000122070312,604.7000122070312,612.0,576.0999755859375,576.0999755859375,789420
2025-07-30,652.25,652.25,660.0499877929688,603.5499877929688,607.6500244140625,5449373
2025-07-31,648.7000122070312,648.7000122070312,663.5,635.0999755859375,640.0,1493087
2025-08-01,630.6500244140625,630.6500244140625,656.0,626.2000122070312,651.0,681765
2025-08-04,637.7999877929688,637.7999877929688,665.0,627.7999877929688,632.0,3372750
2025-08-05,632.5499877929688,632.5499877929688,644.7000122070312,625.0,638.5499877929688,581921
2025-08-06,604.75,604.75,635.0,601.5,630.5999755859375,483739
2025-08-07,589.0999755859375,589.0999755859375,610.1500244140625,585.3499755859375,603.0499877929688,334748
2025-08-08,577.0999755859375,577.0999755859375,593.6500244140625,573.0,589.4000244140625,297476
2025-08-11,583.4000244140625,583.4000244140625,588.0,572.0499877929688,581.8499755859375,234124
2025-08-12,594.5,594.5,596.7999877929688,579.5999755859375,586.0,220425
2025-08-13,597.0499877929688,597.0499877929688,602.4000244140625,585.9500122070312,596.0,243238
2025-08-14,586.4500122070312,586.4500122070312,603.7000122070312,584.9000244140625,598.5999755859375,254137
2025-08-18,577.4000244140625,577.4000244140625,597.2000122070312,575.0999755859375,588.2000122070312,326972
2025-08-19,585.2999877929688,585.2999877929688,588.25,576.8499755859375,577.4000244140625,131433
2025-08-20,590.1500244140625,590.1500244140625,601.3499755859375,582.2000122070312,585.9500122070312,818464
2025-08-21,593.4000244140625,593.4000244140625,599.0,585.0499877929688,590.1500244140625,355620
2025-08-22,598.0499877929688,598.0499877929688,608.9500122070312,588.6500244140625,600.0,650021
2025-08-25,587.1500244140625,587.1500244140625,602.7999877929688,585.0999755859375,600.0,242461
2025-08-26,570.0,570.0,586.2999877929688,562.4000244140625,585.0,417018
2025-08-28,566.7999877929688,566.7999877929688,569.7999877929688,560.2999877929688,565.0,161353
2025-08-29,566.1500244140625,566.1500244140625,577.2000122070312,556.9500122070312,568.5,311254
2025-09-01,569.2000122070312,569.2000122070312,572.5,555.2000122070312,562.9500122070312,293041
2025-09-02,570.9500122070312,570.9500122070312,577.75,551.0999755859375,569.2000122070312,391396
2025-09-03,590.5499877929688,590.5499877929688,595.0,568.5499877929688,574.7999877929688,441414
2025-09-04,584.5,584.5,598.9500122070312,580.25,598.0,157982
2025-09-05,569.5,569.5,585.4500122070312,568.0,580.5,261572
2025-09-08,565.75,565.75,575.75,562.0,567.0,302730
2025-09-09,566.1500244140625,566.1500244140625,574.0,564.8499755859375,570.0,90595
2025-09-10,573.25,573.25,576.2999877929688,566.1500244140625,566.1500244140625,184162
2025-09-11,569.8499755859375,569.8499755859375,576.9500122070312,566.3499755859375,575.0999755859375,94639
2025-09-12,554.7000122070312,554.7000122070312,573.8499755859375,552.2000122070312,570.0,263921
2025-09-15,552.5,552.5,560.0,548.2000122070312,557.0,189308
2025-09-16,552.5,552.5,561.1500244140625,550.5,556.0,242593
2025-09-17,569.0499877929688,569.0499877929688,571.7999877929688,552.5,558.0,249921
2025-09-18,564.5499877929688,564.5499877929688,574.4000244140625,562.5999755859375,574.4000244140625,173929
2025-09-19,601.7999877929688,601.7999877929688,617.4500122070312,555.7999877929688,564.5499877929688,1612602
2025-09-22,582.2000122070312,582.2000122070312,605.0,580.0,601.7999877929688,377511
2025-09-23,567.2000122070312,567.2000122070312,582.1500244140625,563.5499877929688,580.0999755859375,310930
2025-09-24,563.2000122070312,563.2000122070312,569.9000244140625,561.0,569.9000244140625,131103
2025-09-25,555.7999877929688,555.7999877929688,565.0499877929688,552.5999755859375,564.9000244140625,139053
2025-09-26,535.4500122070312,535.4500122070312,554.0,532.7000122070312,554.0,241496
2025-09-29,531.4000244140625,531.4000244140625,543.2000122070312,530.0,536.0,424451
2025-09-30,533.25,533.25,539.25,527.7000122070312,528.25,115599
2025-10-01,544.0499877929688,544.0499877929688,546.75,532.2999877929688,534.0,194063
2025-10-03,538.2999877929688,538.2999877929688,549.0,533.6500244140625,549.0,138003
2025-10-06,541.5999755859375,541.5999755859375,545.25,535.0,538.0999755859375,127314
2025-10-07,534.3499755859375,534.3499755859375,543.5999755859375,528.7999877929688,543.5999755859375,133390
2025-10-08,529.7999877929688,529.7999877929688,534.5,519.2000122070312,519.2000122070312,276167
2025-10-09,524.6500244140625,524.6500244140625,534.2999877929688,523.0,528.8499755859375,130758
2025-10-10,527.75,527.75,533.9500122070312,522.4000244140625,524.6500244140625,294194
2025-10-13,524.25,524.25,533.0,520.5999755859375,522.4500122070312,207589
2025-10-14,520.4000244140625,520.4000244140625,532.3499755859375,516.5499877929688,532.3499755859375,268694
2025-10-15,518.2000122070312,518.2000122070312,528.0,516.7999877929688,518.1500244140625,159186
2025-10-16,517.7000122070312,517.7000122070312,528.9000244140625,515.3499755859375,519.25,234271
2025-10-17,526.4000244140625,526.4000244140625,532.0,515.0499877929688,518.0,563453
2025-10-20,523.75,523.75,530.5,515.0,528.75,339577
2025-10-21,529.7999877929688,529.7999877929688,534.0,523.75,523.75,44907
2025-10-23,518.75,518.75,535.5,517.5,535.5,142511
2025-10-24,517.9000244140625,517.9000244140625,522.4000244140625,514.2000122070312,522.4000244140625,193805
2025-10-27,518.0,518.0,538.0,506.0,518.0,1402033
2025-10-28,512.0999755859375,512.0999755859375,514.7000122070312,506.0,509.0,614848
2025-10-29,506.54998779296875,506.54998779296875,514.9000244140625,505.1000061035156,512.2999877929688,238577
2025-10-30,508.75,508.75,510.0,505.6499938964844,506.54998779296875,374094
2025-10-31,502.20001220703125,502.20001220703125,511.45001220703125,501.0,507.1000061035156,412632
2025-11-03,507.8500061035156,507.8500061035156,512.0,496.0,504.0,400646
2025-11-04,499.45001220703125,499.45001220703125,509.70001220703125,497.04998779296875,507.8500061035156,435710
2025-11-05,499.45001220703125,499.45001220703125,499.45001220703125,499.45001220703125,499.45001220703125,0
2025-11-06,480.04998779296875,480.04998779296875,502.70001220703125,478.5,499.45001220703125,604807
2025-11-07,475.1499938964844,475.1499938964844,484.79998779296875,471.6499938964844,480.04998779296875,431397
2025-11-10,472.70001220703125,472.70001220703125,480.79998779296875,471.3999938964844,478.95001220703125,110570
2025-11-11,473.79998779296875,473.79998779296875,475.20001220703125,460.1499938964844,473.0,308143
2025-11-12,475.6499938964844,475.6499938964844,481.20001220703125,472.04998779296875,477.0,267209
2025-11-13,468.0,468.0,476.45001220703125,467.25,475.54998779296875,664045
2025-11-14,464.79998779296875,464.79998779296875,470.3999938964844,462.0,464.29998779296875,452476
2025-11-17,463.3500061035156,463.3500061035156,472.1499938964844,461.6000061035156,467.95001220703125,176808
2025-11-18,456.1499938964844,456.1499938964844,463.95001220703125,455.1000061035156,462.70001220703125,185517
2025-11-19,458.1000061035156,458.1000061035156,460.29998779296875,452.70001220703125,458.0,127030
2025-11-20,455.3500061035156,455.3500061035156,465.6000061035156,454.0,458.45001220703125,187003
2025-11-21,451.70001220703125,451.70001220703125,458.79998779296875,448.8999938964844,455.3500061035156,348635
2025-11-24,444.8999938964844,444.8999938964844,456.3999938964844,442.95001220703125,455.0,342304
2025-11-25,451.1000061035156,451.1000061035156,453.0,446.1000061035156,449.5,158098
2025-11-26,456.25,456.25,457.45001220703125,448.3999938964844,449.1499938964844,121890
2025-11-27,458.79998779296875,458.79998779296875,461.0,451.1000061035156,456.25,161766
2025-11-28,466.0,466.0,471.0,454.6499938964844,458.5,366958
2025-12-01,473.04998779296875,473.04998779296875,475.04998779296875,465.0,465.20001220703125,215066
2025-12-02,460.20001220703125,460.20001220703125,472.54998779296875,458.70001220703125,472.0,346963
2025-12-03,462.1499938964844,462.1499938964844,465.54998779296875,453.6499938964844,460.3500061035156,104768
2025-12-04,465.3500061035156,465.3500061035156,467.6000061035156,456.5,460.0,125574
2025-12-05,465.25,465.25,466.5,457.0,466.0,110984
2025-12-08,452.3500061035156,452.3500061035156,466.8999938964844,448.29998779296875,466.8999938964844,183314
2025-12-09,454.5,454.5,460.3500061035156,447.0,450.0,198502
2025-12-10,456.0,456.0,465.0,453.54998779296875,454.5,79003
2025-12-11,454.79998779296875,454.79998779296875,457.1000061035156,451.3999938964844,454.04998779296875,67159
2025-12-12,456.95001220703125,456.95001220703125,459.29998779296875,451.54998779296875,455.0,151697
2025-12-15,455.45001220703125,455.45001220703125,457.70001220703125,452.20001220703125,456.0,180447
2025-12-16,455.8500061035156,455.8500061035156,462.95001220703125,453.1000061035156,457.0,257619
2025-12-17,448.70001220703125,448.70001220703125,457.6000061035156,446.0,456.45001220703125,384432
2025-12-18,447.1499938964844,447.1499938964844,451.8999938964844,444.79998779296875,451.8999938964844,205383
2025-12-19,442.6000061035156,442.6000061035156,447.79998779296875,432.20001220703125,447.0,386380
2025-12-22,455.0,455.0,456.70001220703125,445.1499938964844,445.1499938964844,160730
2025-12-23,460.1000061035156,460.1000061035156,461.75,450.54998779296875,457.79998779296875,169621
2025-12-24,459.1499938964844,459.1499938964844,462.6000061035156,455.20001220703125,461.0,139766
2025-12-26,462.04998779296875,462.04998779296875,463.6000061035156,455.8500061035156,459.20001220703125,93079
2025-12-29,464.6499938964844,464.6499938964844,466.8500061035156,457.8500061035156,461.95001220703125,146526
2025-12-30,463.45001220703125,463.45001220703125,475.95001220703125,458.70001220703125,464.6499938964844,307233
2025-12-31,471.0,471.0,471.8999938964844,462.6000061035156,463.0,103792
2026-01-01,469.5,469.5,471.0,465.0,471.0,82796
2026-01-02,468.70001220703125,468.70001220703125,470.8500061035156,466.0,469.6000061035156,74618
2026-01-05,479.3999938964844,479.3999938964844,481.3500061035156,468.75,469.0,223443
2026-01-06,473.3500061035156,473.3500061035156,481.70001220703125,454.6000061035156,481.70001220703125,193563
2026-01-07,459.6499938964844,459.6499938964844,473.20001220703125,458.1000061035156,473.20001220703125,187380
2026-01-08,445.45001220703125,445.45001220703125,460.1000061035156,443.3500061035156,456.0,137712
2026-01-09,440.8999938964844,440.8999938964844,451.25,439.20001220703125,445.3999938964844,155204
2026-01-12,438.04998779296875,438.04998779296875,442.54998779296875,431.45001220703125,442.0,113746
2026-01-13,441.8999938964844,441.8999938964844,444.95001220703125,435.0,438.1499938964844,137664
2026-01-14,430.20001220703125,430.20001220703125,444.79998779296875,428.0,444.3500061035156,296102
2026-01-15,430.20001220703125,430.20001220703125,430.20001220703125,430.20001220703125,430.20001220703125,0
2026-01-16,430.6499938964844,430.6499938964844,437.04998779296875,428.0,428.1000061035156,222067
