date_,adj close_irb.ns,close_irb.ns,high_irb.ns,low_irb.ns,open_irb.ns,volume_irb.ns
2025-03-17,42.63221740722656,42.77000045776367,43.68000030517578,42.630001068115234,42.900001525878906,10887950
2025-03-18,42.63221740722656,42.77000045776367,42.77000045776367,42.77000045776367,42.77000045776367,0
2025-03-19,45.353424072265625,45.5,45.650001525878906,43.93000030517578,44.0,21451759
2025-03-20,45.732200622558594,45.880001068115234,46.400001525878906,45.27000045776367,45.97999954223633,12882995
2025-03-21,46.649234771728516,46.79999923706055,47.130001068115234,45.61000061035156,45.849998474121094,18181178
2025-03-24,46.93830108642578,47.09000015258789,47.65999984741211,46.81999969482422,47.02000045776367,15837660
2025-03-25,46.08106994628906,46.22999954223633,47.5,46.099998474121094,47.5,16959154
2025-03-26,45.07432556152344,45.220001220703125,46.79999923706055,45.099998474121094,46.099998474121094,14873064
2025-03-27,45.89168167114258,46.040000915527344,46.349998474121094,44.59000015258789,44.7599983215332,20597003
2025-03-28,45.01451873779297,45.15999984741211,46.939998626708984,45.0,46.040000915527344,15943695
2025-04-01,45.861778259277344,46.0099983215332,46.45000076293945,44.90999984741211,45.22999954223633,10811428
2025-04-02,46.699073791503906,46.849998474121094,46.900001525878906,45.09000015258789,46.04999923706055,11206804
2025-04-03,47.43669128417969,47.59000015258789,47.7400016784668,46.0099983215332,46.0099983215332,13093665
2025-04-04,45.373355865478516,45.52000045776367,47.41999816894531,44.900001525878906,47.310001373291016,16449996
2025-04-07,43.05086135864258,43.189998626708984,43.599998474121094,40.959999084472656,40.959999084472656,20056122
2025-04-08,45.572715759277344,45.720001220703125,45.84000015258789,43.540000915527344,45.0,24480429
2025-04-09,45.44313430786133,45.59000015258789,46.5,45.349998474121094,45.720001220703125,22251708
2025-04-11,44.8650016784668,45.0099983215332,46.5,44.849998474121094,46.2599983215332,15450332
2025-04-15,46.15084457397461,46.29999923706055,46.45000076293945,45.540000915527344,46.0,13369853
2025-04-16,46.53958511352539,46.689998626708984,47.029998779296875,46.0,46.0,13928766
2025-04-17,46.758880615234375,46.90999984741211,47.369998931884766,46.27000045776367,46.5,13020858
2025-04-21,47.90517807006836,48.060001373291016,48.369998931884766,46.66999816894531,47.0,18722605
2025-04-22,48.39359664916992,48.54999923706055,49.150001525878906,47.45000076293945,48.060001373291016,22063729
2025-04-23,48.44343566894531,48.599998474121094,49.0,47.459999084472656,48.68000030517578,15561345
2025-04-24,48.323822021484375,48.47999954223633,49.11000061035156,48.25,48.38999938964844,17013928
2025-04-25,46.758880615234375,46.90999984741211,48.790000915527344,46.11000061035156,48.52000045776367,19321686
2025-04-28,47.10775375366211,47.2599983215332,47.400001525878906,46.400001525878906,46.70000076293945,10972823
2025-04-29,46.858558654785156,47.0099983215332,47.900001525878906,46.7599983215332,47.29999923706055,8075604
2025-04-30,45.453102111816406,45.599998474121094,47.16999816894531,45.2599983215332,47.0,13236009
2025-05-02,45.383323669433594,45.529998779296875,46.650001525878906,45.459999084472656,45.599998474121094,9546355
2025-05-05,45.52287292480469,45.66999816894531,46.349998474121094,45.41999816894531,45.7400016784668,9369760
2025-05-06,43.9080924987793,44.04999923706055,46.040000915527344,43.900001525878906,45.630001068115234,19945581
2025-05-07,44.97464370727539,45.119998931884766,45.29999923706055,42.650001525878906,42.650001525878906,10859719
2025-05-08,44.715484619140625,44.86000061035156,46.09000015258789,44.4900016784668,45.04999923706055,12559034
2025-05-09,45.034454345703125,45.18000030517578,45.34000015258789,43.45000076293945,43.45000076293945,15393447
2025-05-12,47.655982971191406,47.810001373291016,47.880001068115234,46.060001373291016,46.20000076293945,17112587
2025-05-13,47.71578598022461,47.869998931884766,48.380001068115234,47.38999938964844,47.900001525878906,9131597
2025-05-14,49.16111755371094,49.31999969482422,49.95000076293945,48.02000045776367,48.099998474121094,19385641
2025-05-15,50.88554382324219,51.04999923706055,51.59000015258789,49.41999816894531,49.599998474121094,25404819
2025-05-16,51.04502487182617,51.209999084472656,51.47999954223633,50.61000061035156,51.40999984741211,15123827
2025-05-19,50.50676727294922,50.66999816894531,51.63999938964844,50.41999816894531,51.59000015258789,20488002
2025-05-20,49.54985809326172,49.709999084472656,51.58000183105469,49.52000045776367,51.45000076293945,28471695
2025-05-21,51.18457794189453,51.349998474121094,52.099998474121094,49.33000183105469,49.79999923706055,28831825
2025-05-22,51.08489990234375,51.25,51.619998931884766,50.689998626708984,51.34000015258789,10092788
2025-05-23,50.736026763916016,50.900001525878906,51.400001525878906,50.54999923706055,51.400001525878906,10096785
2025-05-26,50.865604400634766,51.029998779296875,51.29999923706055,50.70000076293945,50.900001525878906,11267679
2025-05-27,50.99518966674805,51.15999984741211,51.779998779296875,50.619998931884766,51.25,12535618
2025-05-28,51.613189697265625,51.779998779296875,52.59000015258789,51.0,51.0,28952178
2025-05-29,51.274288177490234,51.439998626708984,52.18000030517578,51.25,52.0,8653501
2025-05-30,51.104835510253906,51.27000045776367,51.70000076293945,50.36000061035156,51.439998626708984,10691777
2025-06-02,51.4437370300293,51.61000061035156,52.2400016784668,51.119998931884766,51.650001525878906,14637225
2025-06-03,50.9254150390625,51.09000015258789,51.869998931884766,50.79999923706055,51.779998779296875,9268560
2025-06-04,50.93538284301758,51.099998474121094,51.58000183105469,50.400001525878906,51.09000015258789,15341332
2025-06-05,50.41706085205078,50.58000183105469,51.400001525878906,50.5099983215332,51.29999923706055,7835676
2025-06-06,51.483612060546875,51.650001525878906,52.27000045776367,50.31999969482422,50.68000030517578,28268632
2025-06-09,52.988746643066406,53.15999984741211,53.47999954223633,51.70000076293945,52.0,32258815
2025-06-10,52.809326171875,52.97999954223633,54.279998779296875,52.7400016784668,54.13999938964844,30941309
2025-06-11,51.991966247558594,52.15999984741211,53.34000015258789,51.84000015258789,53.20000076293945,14395985
2025-06-12,50.38715362548828,50.54999923706055,52.220001220703125,50.34000015258789,52.150001525878906,15973250
2025-06-13,49.92863845825195,50.09000015258789,50.22999954223633,48.619998931884766,49.04999923706055,12859267
2025-06-16,49.84889221191406,50.0099983215332,50.13999938964844,48.689998626708984,49.970001220703125,11022659
2025-06-17,49.141178131103516,49.29999923706055,50.2599983215332,49.06999969482422,50.099998474121094,8160863
2025-06-18,48.39359664916992,48.54999923706055,49.47999954223633,48.349998474121094,49.25,9203038
2025-06-19,47.90517807006836,48.060001373291016,49.2400016784668,47.79999923706055,48.349998474121094,14814511
2025-06-20,48.47333908081055,48.630001068115234,48.900001525878906,47.900001525878906,48.0099983215332,47510313
2025-06-23,49.340538024902344,49.5,49.86000061035156,48.0,48.099998474121094,12447700
2025-06-24,48.692630767822266,48.849998474121094,50.18000030517578,48.77000045776367,50.029998779296875,17879681
2025-06-25,49.619632720947266,49.779998779296875,49.86000061035156,48.880001068115234,49.04999923706055,17436228
2025-06-26,50.078155517578125,50.2400016784668,50.38999938964844,49.36000061035156,49.93000030517578,20326369
2025-06-27,49.54985809326172,49.709999084472656,50.439998626708984,49.54999923706055,50.2400016784668,11155952
2025-06-30,49.45018005371094,49.61000061035156,50.2400016784668,49.5,49.810001373291016,6988566
2025-07-01,49.509986877441406,49.66999816894531,50.0,48.849998474121094,49.70000076293945,9178943
2025-07-02,49.460147857666016,49.619998931884766,50.150001525878906,49.13999938964844,49.70000076293945,15292132
2025-07-03,49.340538024902344,49.5,49.900001525878906,49.27000045776367,49.900001525878906,6509925
2025-07-04,49.330570220947266,49.4900016784668,49.900001525878906,48.93000030517578,49.52000045776367,8189905
2025-07-07,48.92189407348633,49.08000183105469,49.939998626708984,48.91999816894531,49.349998474121094,9312028
2025-07-08,49.29069900512695,49.45000076293945,49.63999938964844,48.880001068115234,49.34000015258789,7684828
2025-07-09,48.36369705200195,48.52000045776367,49.599998474121094,48.40999984741211,49.599998474121094,10809224
2025-07-10,48.114501953125,48.27000045776367,48.849998474121094,48.119998931884766,48.560001373291016,5561276
2025-07-11,47.446659088134766,47.599998474121094,48.38999938964844,47.380001068115234,48.209999084472656,9166532
2025-07-14,47.795528411865234,47.95000076293945,48.150001525878906,47.41999816894531,47.79999923706055,10631551
2025-07-15,48.433467864990234,48.59000015258789,48.849998474121094,47.869998931884766,48.400001525878906,9385988
2025-07-16,48.60292053222656,48.7599983215332,48.9900016784668,48.2400016784668,48.40999984741211,6088572
2025-07-17,48.224143981933594,48.380001068115234,48.88999938964844,48.209999084472656,48.7599983215332,4698419
2025-07-18,47.90517807006836,48.060001373291016,48.5,47.810001373291016,48.29999923706055,5874918
2025-07-21,48.36369705200195,48.52000045776367,48.790000915527344,47.709999084472656,48.06999969482422,7384177
2025-07-22,48.20420837402344,48.36000061035156,48.7599983215332,47.83000183105469,48.45000076293945,6516377
2025-07-23,48.44343566894531,48.599998474121094,48.880001068115234,48.09000015258789,48.65999984741211,7374442
2025-07-24,47.307106018066406,47.459999084472656,48.810001373291016,47.29999923706055,48.70000076293945,10671478
2025-07-25,46.34023666381836,46.4900016784668,47.650001525878906,46.36000061035156,47.650001525878906,12149862
2025-07-28,45.28364944458008,45.43000030517578,46.869998931884766,45.25,46.41999816894531,7644427
2025-07-29,46.41000747680664,46.560001373291016,46.95000076293945,45.08000183105469,45.43000030517578,10014056
2025-07-30,45.89168167114258,46.040000915527344,46.869998931884766,45.91999816894531,46.869998931884766,5622539
2025-07-31,44.924808502197266,45.06999969482422,45.65999984741211,45.0,45.25,7618707
2025-08-01,44.18719482421875,44.33000183105469,45.4900016784668,44.20000076293945,45.06999969482422,8233290
2025-08-04,45.094261169433594,45.2400016784668,45.40999984741211,44.04999923706055,44.369998931884766,8566971
2025-08-05,44.85503387451172,45.0,45.45000076293945,44.810001373291016,45.25,4341725
2025-08-06,44.57593536376953,44.720001220703125,45.290000915527344,44.310001373291016,45.150001525878906,5804766
2025-08-07,44.655677795410156,44.79999923706055,45.0,43.43000030517578,44.279998779296875,11275670
2025-08-08,43.379798889160156,43.52000045776367,44.9900016784668,43.400001525878906,44.9900016784668,6497652
2025-08-11,44.107452392578125,44.25,44.349998474121094,43.2400016784668,43.650001525878906,6046469
2025-08-12,44.52609634399414,44.66999816894531,45.0,44.099998474121094,44.2599983215332,5436763
2025-08-13,44.64570999145508,44.790000915527344,45.0,44.18000030517578,44.75,6286772
2025-08-14,45.223838806152344,45.369998931884766,46.47999954223633,44.45000076293945,44.95000076293945,17522244
2025-08-18,44.81515884399414,44.959999084472656,46.599998474121094,44.81999969482422,46.599998474121094,10774842
2025-08-19,44.97464370727539,45.119998931884766,45.20000076293945,44.5099983215332,45.099998474121094,6493036
2025-08-20,44.45631790161133,44.599998474121094,45.150001525878906,44.5099983215332,45.130001068115234,9225074
2025-08-21,44.46628952026367,44.61000061035156,45.08000183105469,44.5,44.70000076293945,6654503
2025-08-22,43.63896179199219,43.779998779296875,44.75,43.5099983215332,44.61000061035156,11363551
2025-08-25,44.90487289428711,45.04999923706055,45.45000076293945,43.650001525878906,43.900001525878906,18170815
2025-08-26,44.06757736206055,44.209999084472656,45.04999923706055,44.0,45.0,9498679
2025-08-28,42.22353744506836,42.36000061035156,44.22999954223633,42.099998474121094,44.209999084472656,49939788
2025-08-29,42.83258056640625,42.900001525878906,43.66999816894531,42.220001220703125,42.5,10112356
2025-09-01,43.211978912353516,43.279998779296875,43.459999084472656,42.83000183105469,43.0,6844127
2025-09-02,42.73273468017578,42.79999923706055,43.849998474121094,42.61000061035156,43.5,9441568
2025-09-03,42.93242263793945,43.0,43.2400016784668,42.68000030517578,43.040000915527344,7349593
2025-09-04,42.64287567138672,42.709999084472656,43.599998474121094,42.54999923706055,43.5,7194208
2025-09-05,42.25349044799805,42.31999969482422,43.040000915527344,42.099998474121094,42.90999984741211,6727108
2025-09-08,42.18360137939453,42.25,42.880001068115234,42.130001068115234,42.599998474121094,5461729
2025-09-09,42.20356750488281,42.27000045776367,43.75,42.11000061035156,43.0,16457834
2025-09-10,42.25349044799805,42.31999969482422,42.81999969482422,42.25,42.599998474121094,7852296
2025-09-11,42.38328552246094,42.45000076293945,42.86000061035156,42.33000183105469,42.459999084472656,5870885
2025-09-12,42.6129264831543,42.68000030517578,42.900001525878906,42.380001068115234,42.66999816894531,6301706
2025-09-15,43.201995849609375,43.27000045776367,43.72999954223633,42.619998931884766,42.68000030517578,8309139
2025-09-16,43.34177780151367,43.40999984741211,43.66999816894531,43.06999969482422,43.5,5736571
2025-09-17,43.96080017089844,44.029998779296875,44.5,43.5099983215332,43.5099983215332,14630403
2025-09-18,44.02070999145508,44.09000015258789,44.5,43.81999969482422,44.380001068115234,6808414
2025-09-19,43.5214958190918,43.59000015258789,44.09000015258789,43.25,44.08000183105469,10683493
2025-09-22,43.39169692993164,43.459999084472656,43.95000076293945,43.29999923706055,43.59000015258789,5165059
2025-09-23,43.05223083496094,43.119998931884766,43.56999969482422,42.90999984741211,43.349998474121094,4363692
2025-09-24,42.34334945678711,42.40999984741211,43.380001068115234,42.31999969482422,43.0,7706276
2025-09-25,41.93399429321289,42.0,42.630001068115234,41.900001525878906,42.5,5431847
2025-09-26,40.94554901123047,41.0099983215332,41.97999954223633,40.5099983215332,41.970001220703125,10819017
2025-09-29,40.77581787109375,40.84000015258789,41.2599983215332,40.560001373291016,41.04999923706055,8346067
2025-09-30,41.12526321411133,41.189998626708984,41.34000015258789,40.849998474121094,40.900001525878906,5162276
2025-10-01,41.40482711791992,41.470001220703125,41.560001373291016,41.0099983215332,41.189998626708984,3659042
2025-10-03,41.94397735595703,42.0099983215332,42.150001525878906,41.400001525878906,41.5,5837776
2025-10-06,41.83415222167969,41.900001525878906,42.25,41.599998474121094,42.09000015258789,4653206
2025-10-07,41.42479705810547,41.4900016784668,42.060001373291016,41.40999984741211,41.79999923706055,4742099
2025-10-08,41.72432327270508,41.790000915527344,42.439998626708984,41.709999084472656,42.09000015258789,11042447
2025-10-09,42.243507385253906,42.310001373291016,42.4900016784668,41.77000045776367,42.4900016784668,7781887
2025-10-10,43.34177780151367,43.40999984741211,43.9900016784668,42.08000183105469,42.08000183105469,22845323
2025-10-13,42.662845611572266,42.72999954223633,43.33000183105469,42.45000076293945,43.20000076293945,6954749
2025-10-14,42.10372543334961,42.16999816894531,42.849998474121094,41.779998779296875,42.70000076293945,8581234
2025-10-15,42.07377243041992,42.13999938964844,42.5099983215332,41.939998626708984,42.0,7012503
2025-10-16,43.012298583984375,43.08000183105469,43.20000076293945,42.119998931884766,42.20000076293945,6683429
2025-10-17,42.75270462036133,42.81999969482422,43.06999969482422,42.209999084472656,42.900001525878906,6529950
2025-10-20,43.00231170654297,43.06999969482422,43.349998474121094,42.75,43.349998474121094,4755952
2025-10-21,43.16205978393555,43.22999954223633,43.5,43.099998474121094,43.150001525878906,1609206
2025-10-23,43.321807861328125,43.38999938964844,43.810001373291016,43.22999954223633,43.810001373291016,5677661
2025-10-24,43.451602935791016,43.52000045776367,43.630001068115234,43.099998474121094,43.099998474121094,6377395
2025-10-27,44.55986022949219,44.630001068115234,45.5,43.47999954223633,43.54999923706055,32059830
2025-10-28,44.589813232421875,44.65999984741211,44.9900016784668,44.40999984741211,44.900001525878906,5397837
2025-10-29,44.67967224121094,44.75,44.90999984741211,43.900001525878906,44.75,7641788
2025-10-30,44.53989028930664,44.61000061035156,45.06999969482422,44.2599983215332,45.0,6473300
2025-10-31,44.719608306884766,44.790000915527344,45.25,44.369998931884766,44.61000061035156,6579335
2025-11-03,45.11897659301758,45.189998626708984,45.75,44.790000915527344,45.0,7927758
2025-11-04,44.589813232421875,44.65999984741211,45.2400016784668,44.5,45.0,5749434
2025-11-05,44.589813232421875,44.65999984741211,44.65999984741211,44.65999984741211,44.65999984741211,0
2025-11-06,44.79948043823242,44.869998931884766,45.2599983215332,44.25,44.65999984741211,9407172
2025-11-07,44.420082092285156,44.4900016784668,44.849998474121094,43.65999984741211,44.75,6311148
2025-11-10,43.35176086425781,43.41999816894531,44.529998779296875,43.27000045776367,44.470001220703125,8290792
2025-11-11,43.17204666137695,43.2400016784668,43.72999954223633,42.63999938964844,43.43000030517578,8074332
2025-11-12,43.22196578979492,43.290000915527344,44.599998474121094,42.880001068115234,43.5,17399146
2025-11-13,42.28343963623047,42.349998474121094,43.4900016784668,42.119998931884766,43.290000915527344,11112140
2025-11-14,42.89248275756836,42.959999084472656,43.2400016784668,42.08000183105469,42.20000076293945,8484947
2025-11-17,44.470001220703125,44.540000915527344,45.95000076293945,44.150001525878906,45.0,97924485
2025-11-18,44.11000061035156,44.11000061035156,44.540000915527344,43.70000076293945,44.5,11561917
2025-11-19,43.959999084472656,43.959999084472656,44.20000076293945,43.650001525878906,44.099998474121094,6429552
2025-11-20,43.970001220703125,43.970001220703125,44.25,43.61000061035156,44.0,6164189
2025-11-21,43.66999816894531,43.66999816894531,44.27000045776367,43.470001220703125,44.0,9346559
2025-11-24,43.20000076293945,43.20000076293945,43.77000045776367,42.52000045776367,43.599998474121094,8123376
2025-11-25,43.279998779296875,43.279998779296875,43.439998626708984,42.61000061035156,43.0,5607589
2025-11-26,43.279998779296875,43.279998779296875,43.75,42.970001220703125,43.279998779296875,5930721
2025-11-27,43.20000076293945,43.20000076293945,43.58000183105469,42.93000030517578,43.290000915527344,6000489
2025-11-28,42.90999984741211,42.90999984741211,43.54999923706055,42.79999923706055,43.0,12343572
2025-12-01,43.11000061035156,43.11000061035156,44.0,42.63999938964844,43.13999938964844,9385242
2025-12-02,42.790000915527344,42.790000915527344,43.45000076293945,42.45000076293945,43.119998931884766,4854168
2025-12-03,42.970001220703125,42.970001220703125,43.09000015258789,42.279998779296875,42.790000915527344,5802369
2025-12-04,43.0099983215332,43.0099983215332,43.20000076293945,42.52000045776367,43.0,4937503
2025-12-05,42.79999923706055,42.79999923706055,43.099998474121094,42.529998779296875,42.939998626708984,4341458
2025-12-08,41.88999938964844,41.88999938964844,42.790000915527344,41.5099983215332,42.70000076293945,6848620
2025-12-09,41.400001525878906,41.400001525878906,41.86000061035156,40.810001373291016,41.52000045776367,7668285
2025-12-10,41.93000030517578,41.93000030517578,43.34000015258789,41.75,42.0099983215332,14378873
2025-12-11,41.779998779296875,41.779998779296875,42.09000015258789,41.400001525878906,42.0099983215332,5537223
2025-12-12,41.2599983215332,41.2599983215332,42.33000183105469,41.0,41.9900016784668,10877672
2025-12-15,42.029998779296875,42.029998779296875,42.11000061035156,41.25,41.25,7909723
2025-12-16,41.43000030517578,41.43000030517578,41.9900016784668,41.34000015258789,41.9900016784668,4120606
2025-12-17,41.060001373291016,41.060001373291016,41.56999969482422,41.0099983215332,41.4900016784668,4482500
2025-12-18,40.7599983215332,40.7599983215332,41.130001068115234,40.54999923706055,41.060001373291016,4294270
2025-12-19,41.09000015258789,41.09000015258789,41.20000076293945,40.65999984741211,40.79999923706055,6023267
2025-12-22,41.9900016784668,41.9900016784668,42.38999938964844,41.209999084472656,41.5,6770634
2025-12-23,42.68000030517578,42.68000030517578,42.900001525878906,41.959999084472656,42.209999084472656,7156632
2025-12-24,42.47999954223633,42.47999954223633,43.09000015258789,42.2599983215332,42.68000030517578,4787079
2025-12-25,42.47999954223633,42.47999954223633,42.47999954223633,42.47999954223633,42.47999954223633,0
2025-12-26,42.209999084472656,42.209999084472656,42.790000915527344,42.11000061035156,42.5099983215332,4108158
2025-12-29,41.619998931884766,41.619998931884766,42.43000030517578,41.5099983215332,42.25,4889268
2025-12-30,42.130001068115234,42.130001068115234,42.400001525878906,41.15999984741211,41.619998931884766,6276612
2025-12-31,42.04999923706055,42.04999923706055,42.400001525878906,41.900001525878906,42.189998626708984,5220684
2026-01-01,42.15999984741211,42.15999984741211,42.47999954223633,41.97999954223633,42.189998626708984,3291468
2026-01-02,42.810001373291016,42.810001373291016,42.900001525878906,42.15999984741211,42.20000076293945,5616061
2026-01-05,42.2400016784668,42.2400016784668,42.9900016784668,42.150001525878906,42.81999969482422,5006189
2026-01-06,41.88999938964844,41.88999938964844,42.45000076293945,41.790000915527344,42.25,7654980
2026-01-07,42.33000183105469,42.33000183105469,42.7599983215332,42.04999923706055,42.45000076293945,8672841
2026-01-08,42.13999938964844,42.13999938964844,43.349998474121094,41.79999923706055,42.900001525878906,17749470
2026-01-09,41.4900016784668,41.4900016784668,42.08000183105469,41.31999969482422,41.7599983215332,7252215
2026-01-12,40.970001220703125,40.970001220703125,41.47999954223633,40.279998779296875,41.47999954223633,7367343
2026-01-13,40.90999984741211,40.90999984741211,41.349998474121094,40.7400016784668,41.150001525878906,5247793
2026-01-14,41.790000915527344,41.790000915527344,41.91999816894531,40.70000076293945,40.709999084472656,6526772
2026-01-15,41.790000915527344,41.790000915527344,41.790000915527344,41.790000915527344,41.790000915527344,0
2026-01-16,41.5,41.5,41.81999969482422,41.29999923706055,41.790000915527344,4857896
