date_,adj close_shriramfin.ns,close_shriramfin.ns,high_shriramfin.ns,low_shriramfin.ns,open_shriramfin.ns,volume_shriramfin.ns
2025-03-24,674.8419189453125,682.0,694.9000244140625,674.0,677.0,4983671
2025-03-25,671.230224609375,678.3499755859375,688.0,667.7000122070312,688.0,5257157
2025-03-26,664.9468994140625,672.0,680.9000244140625,669.25,678.7999877929688,4792266
2025-03-27,671.378662109375,678.5,684.4000244140625,666.2000122070312,670.0,4628163
2025-03-28,649.1148071289062,656.0,685.0,650.1500244140625,682.0,6806264
2025-04-01,630.759521484375,637.4500122070312,653.9000244140625,633.9000244140625,652.0,7600903
2025-04-02,632.6891479492188,639.4000244140625,644.0,630.5,640.0,4387926
2025-04-03,647.2843017578125,654.1500244140625,660.5499877929688,632.0,633.0,3704676
2025-04-04,646.739990234375,653.5999755859375,665.0,649.5,655.5,5191619
2025-04-07,607.5556640625,614.0,629.9500122070312,589.25,596.0,15188995
2025-04-08,634.717529296875,641.4500122070312,648.2999877929688,623.0499877929688,623.7000122070312,10415072
2025-04-09,617.9949340820312,624.5499877929688,647.9500122070312,619.0,647.9500122070312,9235529
2025-04-11,632.0953369140625,638.7999877929688,648.6500244140625,627.0,627.0,7102851
2025-04-15,664.9468994140625,672.0,674.5499877929688,649.1500244140625,651.9500122070312,6085948
2025-04-16,668.9544067382812,676.0499877929688,678.0,662.4500122070312,672.6500244140625,6571065
2025-04-17,684.4896240234375,691.75,695.6500244140625,668.5499877929688,677.0,5771289
2025-04-21,695.6215209960938,703.0,717.5,690.5,698.75,6740583
2025-04-22,696.1163330078125,703.5,709.9500122070312,700.0,703.0,3672514
2025-04-23,696.5121459960938,703.9000244140625,713.7999877929688,685.9000244140625,709.5,5442424
2025-04-24,689.3381958007812,696.6500244140625,705.5,694.5,704.0,5010172
2025-04-25,648.3232421875,655.2000122070312,705.5999755859375,635.0,698.9000244140625,9784886
2025-04-28,615.4716796875,622.0,630.4000244140625,596.1500244140625,622.7000122070312,32221482
2025-04-29,608.2483520507812,614.7000122070312,630.7999877929688,610.2000122070312,625.0,10387632
2025-04-30,605.27978515625,611.7000122070312,621.7999877929688,606.5,614.7000122070312,7374108
2025-05-02,597.2647705078125,603.5999755859375,616.2999877929688,599.5,611.7000122070312,7749204
2025-05-05,622.249755859375,628.8499755859375,630.9000244140625,607.2000122070312,610.1500244140625,8616953
2025-05-06,616.906494140625,623.4500122070312,631.8499755859375,617.0499877929688,628.7999877929688,5098276
2025-05-07,629.9679565429688,636.6500244140625,638.0,617.25,618.2000122070312,5983998
2025-05-08,609.3367309570312,615.7999877929688,640.7999877929688,607.0,635.0,10052396
2025-05-09,595.1373291015625,601.4500122070312,612.3499755859375,596.6500244140625,600.0,5637324
2025-05-12,639.1703491210938,645.9500122070312,648.0,611.0,611.0499877929688,9560644
2025-05-13,626.9498901367188,633.5999755859375,647.7999877929688,631.9500122070312,641.5999755859375,5748439
2025-05-14,645.1073608398438,651.9500122070312,655.2999877929688,637.5999755859375,639.5,9324793
2025-05-15,667.717529296875,674.7999877929688,679.9500122070312,644.1500244140625,654.7999877929688,9817422
2025-05-16,658.51513671875,665.5,674.7999877929688,660.0499877929688,674.0,5415727
2025-05-19,670.68603515625,677.7999877929688,683.9000244140625,666.0,670.0,4356035
2025-05-20,651.4401245117188,658.3499755859375,682.0499877929688,656.2000122070312,682.0499877929688,7035801
2025-05-21,651.0938720703125,658.0,661.6500244140625,638.7000122070312,658.3499755859375,7986603
2025-05-22,642.930419921875,649.75,654.7000122070312,640.2999877929688,652.0,6840583
2025-05-23,652.9243774414062,659.8499755859375,663.5999755859375,646.1500244140625,651.0,3128629
2025-05-26,657.525634765625,664.5,667.7999877929688,652.0999755859375,664.8499755859375,2963171
2025-05-27,654.9529418945312,661.9000244140625,670.0,657.0,667.7999877929688,2493252
2025-05-28,648.8179931640625,655.7000122070312,663.9000244140625,654.0,661.9000244140625,3244100
2025-05-29,645.4041748046875,652.25,659.7000122070312,648.0999755859375,655.7000122070312,4173868
2025-05-30,632.6395874023438,639.3499755859375,654.9500122070312,637.25,643.0999755859375,6693573
2025-06-02,635.8059692382812,642.5499877929688,647.9000244140625,625.0,638.2999877929688,4344402
2025-06-03,641.4461669921875,648.25,658.75,642.0999755859375,648.0,5336167
2025-06-04,634.47021484375,641.2000122070312,661.8499755859375,640.0,649.9500122070312,6290382
2025-06-05,644.6126098632812,651.4500122070312,654.7999877929688,638.0999755859375,647.0,4542850
2025-06-06,681.0263671875,688.25,690.9000244140625,644.2999877929688,654.0,20115034
2025-06-09,690.6740112304688,698.0,715.9000244140625,692.25,700.0,11413586
2025-06-10,693.048828125,700.4000244140625,705.9500122070312,690.7000122070312,705.0,6453133
2025-06-11,678.8494262695312,686.0499877929688,702.0999755859375,684.3499755859375,702.0999755859375,4586055
2025-06-12,661.038330078125,668.0499877929688,690.0,666.5999755859375,689.0,4970089
2025-06-13,660.1478271484375,667.1500244140625,670.3499755859375,643.5,651.8499755859375,4687026
2025-06-16,669.0534057617188,676.1500244140625,681.25,668.5999755859375,669.0,6882573
2025-06-17,658.0203857421875,665.0,679.7999877929688,662.0,679.7999877929688,2390137
2025-06-18,655.1508178710938,662.0999755859375,673.5,659.1500244140625,663.0499877929688,3352972
2025-06-19,645.354736328125,652.2000122070312,669.0,648.0,660.75,3342726
2025-06-20,659.356201171875,666.3499755859375,670.9000244140625,650.5,652.0,7441267
2025-06-23,654.70556640625,661.6500244140625,666.2000122070312,648.2999877929688,661.7999877929688,4243520
2025-06-24,668.9544067382812,676.0499877929688,682.0,673.4000244140625,674.0,4823566
2025-06-25,668.0143432617188,675.0999755859375,678.0,671.0,676.0499877929688,3211981
2025-06-26,695.8194580078125,703.2000122070312,707.5499877929688,674.25,675.1500244140625,19068571
2025-06-27,692.6035766601562,699.9500122070312,706.9000244140625,696.5999755859375,703.0499877929688,7554681
2025-06-30,699.4310913085938,706.8499755859375,714.0,699.9000244140625,700.0,3721603
2025-07-01,689.1402587890625,696.4500122070312,710.5499877929688,694.0,708.0,3524637
2025-07-02,669.7954711914062,676.9000244140625,698.8499755859375,675.0,695.75,3288839
2025-07-03,668.3112182617188,675.4000244140625,684.25,672.9500122070312,681.5999755859375,6014549
2025-07-04,669.0534057617188,676.1500244140625,684.4000244140625,670.0,675.9500122070312,3843226
2025-07-07,664.2542724609375,671.2999877929688,680.0,669.0,676.1500244140625,1770086
2025-07-08,661.9288940429688,668.9500122070312,677.4000244140625,667.2999877929688,672.0,2820100
2025-07-09,673.90185546875,681.0499877929688,683.0,671.0,671.25,3560120
2025-07-10,664.6995239257812,671.75,687.3499755859375,671.0,684.0,3035156
2025-07-11,664.2025756835938,668.25,676.7000122070312,662.4000244140625,676.0,4931083
2025-07-14,665.6934814453125,669.75,672.9000244140625,662.5,670.0,2832157
2025-07-15,680.304443359375,684.4500122070312,688.0,670.7000122070312,674.9000244140625,3786182
2025-07-16,664.3019409179688,668.3499755859375,674.0,654.5,674.0,9358644
2025-07-17,661.4194946289062,665.4500122070312,672.0,664.8499755859375,670.0,2671888
2025-07-18,641.59033203125,645.5,670.5,644.5,670.0,6570609
2025-07-21,651.6788940429688,655.6500244140625,658.0,637.5,645.5,4980207
2025-07-22,636.2727661132812,640.1500244140625,659.9000244140625,639.0,658.0,4671422
2025-07-23,650.0885620117188,654.0499877929688,654.75,638.0499877929688,642.0,5191770
2025-07-24,629.7127075195312,633.5499877929688,660.0,631.75,660.0,7248079
2025-07-25,612.1199340820312,615.8499755859375,629.9500122070312,601.7000122070312,625.0,16922561
2025-07-28,629.6133422851562,633.4500122070312,638.8499755859375,611.0499877929688,615.8499755859375,11583112
2025-07-29,634.483642578125,638.3499755859375,643.3499755859375,626.5499877929688,632.0,6858651
2025-07-30,628.9672241210938,632.7999877929688,638.3499755859375,626.0999755859375,635.0,6024759
2025-07-31,627.029052734375,630.8499755859375,639.4500122070312,623.0499877929688,625.0,6481051
2025-08-01,610.4799194335938,614.2000122070312,632.0,612.25,630.0,3528632
2025-08-04,621.1151123046875,624.9000244140625,626.7999877929688,615.9000244140625,615.9000244140625,2955463
2025-08-05,626.2835693359375,630.0999755859375,633.2000122070312,621.1500244140625,630.5,3996694
2025-08-06,626.7805786132812,630.5999755859375,639.7999877929688,622.4000244140625,634.0,4763826
2025-08-07,623.5502319335938,627.3499755859375,629.7999877929688,618.2999877929688,626.8499755859375,3482599
2025-08-08,605.95751953125,609.6500244140625,626.8499755859375,607.9500122070312,623.2999877929688,5493423
2025-08-11,613.8593139648438,617.5999755859375,623.5,609.1500244140625,610.4500122070312,3348109
2025-08-12,608.19384765625,611.9000244140625,619.0,611.0,616.0,2787285
2025-08-13,615.4993286132812,619.25,621.3499755859375,610.3499755859375,612.0499877929688,5325700
2025-08-14,612.71630859375,616.4500122070312,622.9000244140625,611.5,614.2999877929688,4279172
2025-08-18,623.0036010742188,626.7999877929688,637.5,625.4500122070312,627.0,5265058
2025-08-19,622.5563354492188,626.3499755859375,630.5499877929688,615.0999755859375,626.0,4765094
2025-08-20,612.5671997070312,616.2999877929688,624.9500122070312,613.2999877929688,623.3499755859375,5710611
2025-08-21,616.0460205078125,619.7999877929688,622.0,615.7999877929688,618.0,3993795
2025-08-22,612.1199340820312,615.8499755859375,622.0,612.5499877929688,619.7999877929688,3496256
2025-08-25,617.089599609375,620.8499755859375,623.7999877929688,616.4000244140625,620.0,6850166
2025-08-26,591.0980224609375,594.7000122070312,620.4500122070312,593.0999755859375,619.9000244140625,18048586
2025-08-28,568.1876831054688,571.6500244140625,587.9500122070312,570.0,576.75,20025147
2025-08-29,576.7355346679688,580.25,588.6500244140625,566.5,570.5,12236788
2025-09-01,585.0349731445312,588.5999755859375,590.2000122070312,578.5999755859375,580.0,3886326
2025-09-02,581.0592041015625,584.5999755859375,596.4000244140625,582.25,590.0,4136915
2025-09-03,582.7489013671875,586.2999877929688,588.9000244140625,580.0,585.0,6612194
2025-09-04,582.251953125,585.7999877929688,596.0,583.9000244140625,596.0,5054056
2025-09-05,588.911376953125,592.5,596.0,585.5999755859375,589.0,4166734
2025-09-08,593.1356201171875,596.75,604.0,592.8499755859375,596.0,2968301
2025-09-09,591.396240234375,595.0,598.9500122070312,590.8499755859375,598.0,3947645
2025-09-10,601.1368408203125,604.7999877929688,606.7999877929688,596.7000122070312,598.5999755859375,4708224
2025-09-11,616.2944946289062,620.0499877929688,622.9000244140625,602.7999877929688,604.7999877929688,8412580
2025-09-12,629.0169677734375,632.8499755859375,633.7000122070312,619.25,623.2000122070312,10816255
2025-09-15,619.8726806640625,623.6500244140625,631.5999755859375,620.2000122070312,630.7999877929688,3643666
2025-09-16,614.3562622070312,618.0999755859375,628.4000244140625,614.0999755859375,623.6500244140625,4759255
2025-09-17,619.47509765625,623.25,626.0,617.75,620.0,4633747
2025-09-18,623.10302734375,626.9000244140625,631.0,620.0,620.0,4675034
2025-09-19,629.3648681640625,633.2000122070312,637.2999877929688,627.0999755859375,630.0,6415748
2025-09-22,624.0472412109375,627.8499755859375,638.0,625.4500122070312,638.0,2712596
2025-09-23,624.991455078125,628.7999877929688,634.4000244140625,624.5,628.0,3586451
2025-09-24,621.3636474609375,625.1500244140625,630.0,620.2999877929688,628.2000122070312,2129098
2025-09-25,608.989013671875,612.7000122070312,626.0,610.7999877929688,625.1500244140625,4280161
2025-09-26,602.3792724609375,606.0499877929688,617.4000244140625,603.75,610.0,3958021
2025-09-29,608.0944213867188,611.7999877929688,615.5,603.1500244140625,608.9000244140625,4098133
2025-09-30,612.368408203125,616.0999755859375,620.7000122070312,611.1500244140625,611.7999877929688,5882401
2025-10-01,644.77099609375,648.7000122070312,649.9500122070312,616.0499877929688,616.0499877929688,15107673
2025-10-03,641.8884887695312,645.7999877929688,650.0,636.0,645.0,7200543
2025-10-06,667.3831787109375,671.4500122070312,675.5,646.5,646.5,10343487
2025-10-07,662.7613525390625,666.7999877929688,673.0,663.5,670.2000122070312,3729360
2025-10-08,662.8607788085938,666.9000244140625,673.2999877929688,662.0,662.0,2870458
2025-10-09,664.9976806640625,669.0499877929688,672.0,660.0,666.9000244140625,2274108
2025-10-10,661.0219116210938,665.0499877929688,671.4000244140625,663.0,669.0,2480723
2025-10-13,668.0789794921875,672.1500244140625,674.2000122070312,658.75,660.0,2469940
2025-10-14,670.364990234375,674.4500122070312,680.9500122070312,667.0,675.0499877929688,4731724
2025-10-15,673.0486450195312,677.1500244140625,682.4000244140625,672.5499877929688,675.5,4687947
2025-10-16,668.4268188476562,672.5,683.75,662.25,676.8499755859375,5309779
2025-10-17,671.4086303710938,675.5,679.6500244140625,670.0999755859375,672.2000122070312,3516617
2025-10-20,689.7468872070312,693.9500122070312,698.6500244140625,678.0999755859375,678.4000244140625,6170486
2025-10-21,691.0390014648438,695.25,697.5,690.2999877929688,695.5,674998
2025-10-23,705.351806640625,709.6500244140625,717.75,695.25,695.25,8911040
2025-10-24,711.11669921875,715.4500122070312,723.3499755859375,711.0499877929688,711.0499877929688,6036751
2025-10-27,715.2415161132812,719.5999755859375,730.2999877929688,718.25,721.0,8133230
2025-10-28,719.3167114257812,723.7000122070312,726.8499755859375,710.25,719.5,7071903
2025-10-29,733.9773559570312,738.4500122070312,741.9000244140625,717.4000244140625,723.7000122070312,10246214
2025-10-30,733.778564453125,738.25,747.8499755859375,733.1500244140625,738.5,6357608
2025-10-31,744.3640747070312,748.9000244140625,769.7999877929688,727.0,733.4500122070312,18363853
2025-11-03,791.6260986328125,796.4500122070312,799.9000244140625,758.5,762.7999877929688,26222030
2025-11-04,791.67578125,796.5,814.1500244140625,792.25,792.4500122070312,8543137
2025-11-05,791.67578125,796.5,796.5,796.5,796.5,0
2025-11-06,787.7000122070312,792.5,800.5999755859375,785.0,792.5999755859375,10930939
2025-11-07,816.3499755859375,816.3499755859375,820.0,780.7999877929688,792.5,9765252
2025-11-10,821.0999755859375,821.0999755859375,830.7000122070312,816.6500244140625,822.0,8623863
2025-11-11,832.2999877929688,832.2999877929688,833.2999877929688,804.0499877929688,821.0999755859375,7336169
2025-11-12,822.5,822.5,838.6500244140625,821.4000244140625,832.2999877929688,4239741
2025-11-13,814.0,814.0,826.3499755859375,809.75,826.0,6048569
2025-11-14,809.2999877929688,809.2999877929688,817.9500122070312,803.9000244140625,809.5,5672058
2025-11-17,817.9000244140625,817.9000244140625,828.3499755859375,808.5999755859375,809.0,7386312
2025-11-18,820.2000122070312,820.2000122070312,827.7000122070312,810.0,820.0,6684086
2025-11-19,818.0499877929688,818.0499877929688,826.7000122070312,815.7999877929688,824.1500244140625,3711577
2025-11-20,826.5999755859375,826.5999755859375,828.7000122070312,816.5,822.0,3187958
2025-11-21,823.2999877929688,823.2999877929688,832.0,810.5999755859375,825.0,3831244
2025-11-24,828.2000122070312,828.2000122070312,839.5,821.0999755859375,825.0,8140579
2025-11-25,838.25,838.25,841.8499755859375,827.2000122070312,828.2000122070312,5418151
2025-11-26,856.5999755859375,856.5999755859375,858.8499755859375,838.2999877929688,841.9500122070312,7052927
2025-11-27,867.6500244140625,867.6500244140625,869.5,857.25,860.0,6752154
2025-11-28,851.6500244140625,851.6500244140625,872.0,848.75,870.0499877929688,8198342
2025-12-01,851.5499877929688,851.5499877929688,865.0,849.4500122070312,857.8499755859375,6330770
2025-12-02,843.4000244140625,843.4000244140625,855.9500122070312,840.7999877929688,855.75,5587375
2025-12-03,828.0999755859375,828.0999755859375,846.4500122070312,818.9500122070312,843.4000244140625,9931005
2025-12-04,828.1500244140625,828.1500244140625,836.0,821.0,830.4500122070312,11436899
2025-12-05,854.9000244140625,854.9000244140625,857.0,828.1500244140625,828.1500244140625,12137708
2025-12-08,834.25,834.25,858.8499755859375,831.0,858.5,4117973
2025-12-09,846.7000122070312,846.7000122070312,849.0,817.7999877929688,830.0,5737027
2025-12-10,837.25,837.25,855.7999877929688,833.2999877929688,846.0,3699625
2025-12-11,847.1500244140625,847.1500244140625,850.5999755859375,835.7000122070312,841.7999877929688,4213992
2025-12-12,848.0,848.0,854.75,841.5,852.0,6036788
2025-12-15,855.3499755859375,855.3499755859375,870.5999755859375,845.8499755859375,852.0,7193809
2025-12-16,848.4000244140625,848.4000244140625,856.6500244140625,843.0,855.3499755859375,5171831
2025-12-17,864.2000122070312,864.2000122070312,875.4500122070312,855.0,856.0,11621162
2025-12-18,869.4500122070312,869.4500122070312,876.9000244140625,861.7999877929688,868.5,12481529
2025-12-19,901.7000122070312,901.7000122070312,913.5,850.5,869.0,35297309
2025-12-22,934.8499755859375,934.8499755859375,949.7999877929688,915.0,919.0,31894463
2025-12-23,957.7999877929688,957.7999877929688,959.9500122070312,931.7000122070312,938.7000122070312,14632455
2025-12-24,973.7000122070312,973.7000122070312,983.7000122070312,958.0,958.0,10574513
2025-12-25,973.7000122070312,973.7000122070312,973.7000122070312,973.7000122070312,973.7000122070312,0
2025-12-26,960.25,960.25,978.75,956.7000122070312,976.5499877929688,4739099
2025-12-29,955.5,955.5,966.0,949.2000122070312,963.0,4897735
2025-12-30,979.4000244140625,979.4000244140625,984.5999755859375,960.9500122070312,960.9500122070312,17757531
2025-12-31,996.2000122070312,996.2000122070312,1000.2000122070312,979.4000244140625,983.0,9795995
2026-01-01,1019.7000122070312,1019.7000122070312,1025.5999755859375,996.0,996.2000122070312,4289057
2026-01-02,1010.3499755859375,1010.3499755859375,1025.0,1007.2000122070312,1024.75,5264026
2026-01-05,1003.3499755859375,1003.3499755859375,1014.7999877929688,994.6500244140625,1013.5,4603571
2026-01-06,1002.6500244140625,1002.6500244140625,1011.75,992.4500122070312,1002.5,4352915
2026-01-07,995.8499755859375,995.8499755859375,1003.0999755859375,990.25,996.0499877929688,4191098
2026-01-08,992.9000244140625,992.9000244140625,1002.5499877929688,981.0999755859375,1001.4000244140625,3804564
2026-01-09,975.4000244140625,975.4000244140625,993.2000122070312,961.0,987.0,6949168
2026-01-12,972.7999877929688,972.7999877929688,985.6500244140625,962.4500122070312,979.0,5510203
2026-01-13,979.0499877929688,979.0499877929688,987.6500244140625,969.2000122070312,975.0,3860197
2026-01-14,981.0999755859375,981.0999755859375,990.5,970.4000244140625,980.0,3846614
2026-01-16,995.4500122070312,995.4500122070312,1022.0,981.0,981.0,13316550
