date_,adj close_jbchepharm.ns,close_jbchepharm.ns,high_jbchepharm.ns,low_jbchepharm.ns,open_jbchepharm.ns,volume_jbchepharm.ns
2025-03-26,1702.1143798828125,1708.75,1739.5,1689.6500244140625,1733.699951171875,75510
2025-03-27,1609.4256591796875,1615.699951171875,1636.0,1576.699951171875,1636.0,11272245
2025-03-28,1616.8966064453125,1623.199951171875,1668.949951171875,1615.0,1625.0,221794
2025-04-01,1544.37939453125,1550.4000244140625,1630.0,1516.8499755859375,1620.0,1023997
2025-04-02,1560.615966796875,1566.699951171875,1576.5,1512.8499755859375,1564.9000244140625,187477
2025-04-03,1574.4620361328125,1580.5999755859375,1597.0,1534.0,1567.800048828125,344997
2025-04-04,1523.4110107421875,1529.3499755859375,1583.699951171875,1508.1500244140625,1580.949951171875,534347
2025-04-07,1511.9556884765625,1517.8499755859375,1544.4000244140625,1385.75,1401.1500244140625,407317
2025-04-08,1516.6375732421875,1522.550048828125,1558.0999755859375,1504.5,1515.050048828125,208661
2025-04-09,1536.510009765625,1542.5,1549.75,1509.050048828125,1522.5,49752
2025-04-11,1565.4969482421875,1571.5999755859375,1595.949951171875,1534.0,1540.0,133557
2025-04-15,1585.3197021484375,1591.5,1605.0,1572.0,1585.9000244140625,96246
2025-04-16,1621.677978515625,1628.0,1634.699951171875,1580.800048828125,1601.0,86953
2025-04-17,1639.906982421875,1646.300048828125,1658.9000244140625,1600.0999755859375,1643.0,104550
2025-04-21,1652.2586669921875,1658.699951171875,1682.0999755859375,1650.0,1660.0,100109
2025-04-22,1649.5692138671875,1656.0,1673.9000244140625,1645.0,1655.699951171875,73324
2025-04-23,1579.343017578125,1585.5,1662.0,1578.0999755859375,1642.0,331413
2025-04-24,1602.851318359375,1609.0999755859375,1614.0,1571.5999755859375,1595.0,175175
2025-04-25,1567.5887451171875,1573.699951171875,1622.5,1564.0,1614.9000244140625,209724
2025-04-28,1594.1851806640625,1600.4000244140625,1606.0,1573.800048828125,1576.9000244140625,191950
2025-04-29,1579.343017578125,1585.5,1600.4000244140625,1575.0,1600.4000244140625,148792
2025-04-30,1606.1385498046875,1612.4000244140625,1633.0,1564.0999755859375,1585.5,277386
2025-05-02,1570.1788330078125,1576.300048828125,1627.0,1570.5,1619.9000244140625,106575
2025-05-05,1563.9031982421875,1570.0,1584.0,1565.0,1565.0,45108
2025-05-06,1498.5579833984375,1504.4000244140625,1576.800048828125,1494.800048828125,1570.0999755859375,169402
2025-05-07,1530.8321533203125,1536.800048828125,1547.9000244140625,1496.0999755859375,1500.4000244140625,72217
2025-05-08,1538.004150390625,1544.0,1561.699951171875,1533.0,1545.0,88590
2025-05-09,1518.679443359375,1524.5999755859375,1553.0,1510.0999755859375,1543.9000244140625,135150
2025-05-12,1551.15283203125,1557.199951171875,1574.5999755859375,1535.5999755859375,1550.0,160166
2025-05-13,1576.753173828125,1582.9000244140625,1594.0,1553.5999755859375,1565.4000244140625,109993
2025-05-14,1606.4373779296875,1612.699951171875,1618.0,1560.199951171875,1592.699951171875,147781
2025-05-15,1632.63525390625,1639.0,1641.0,1605.199951171875,1629.5,123663
2025-05-16,1640.8033447265625,1647.199951171875,1659.9000244140625,1628.199951171875,1647.5999755859375,112345
2025-05-19,1657.4385986328125,1663.9000244140625,1718.4000244140625,1647.300048828125,1647.300048828125,232068
2025-05-20,1695.490234375,1702.0999755859375,1718.699951171875,1645.0,1662.0,170853
2025-05-21,1664.012939453125,1670.5,1709.0999755859375,1665.5999755859375,1706.5,299451
2025-05-22,1678.2574462890625,1684.800048828125,1692.0999755859375,1650.0,1670.5,564465
2025-05-23,1695.390625,1702.0,1715.0,1661.199951171875,1695.0,96911
2025-05-26,1695.390625,1702.0,1725.699951171875,1697.300048828125,1710.0,54406
2025-05-27,1682.0426025390625,1688.5999755859375,1722.800048828125,1681.5,1711.0,56947
2025-05-28,1661.1241455078125,1667.5999755859375,1693.9000244140625,1662.300048828125,1690.199951171875,71663
2025-05-29,1683.835693359375,1690.4000244140625,1695.5999755859375,1671.0,1676.4000244140625,50329
2025-05-30,1669.79052734375,1676.300048828125,1695.4000244140625,1664.4000244140625,1675.0999755859375,101214
2025-06-02,1676.96240234375,1683.5,1701.9000244140625,1668.800048828125,1683.9000244140625,236149
2025-06-03,1685.130615234375,1691.699951171875,1733.0,1679.0999755859375,1698.4000244140625,203677
2025-06-04,1691.6053466796875,1698.199951171875,1706.699951171875,1680.300048828125,1698.0999755859375,121192
2025-06-05,1692.9002685546875,1699.5,1711.5999755859375,1691.0999755859375,1698.199951171875,55594
2025-06-06,1695.689453125,1702.300048828125,1719.0,1685.4000244140625,1701.0,62794
2025-06-09,1670.88623046875,1677.4000244140625,1713.199951171875,1671.800048828125,1710.800048828125,64544
2025-06-10,1661.323486328125,1667.800048828125,1691.199951171875,1662.5999755859375,1688.300048828125,200025
2025-06-11,1710.9300537109375,1717.5999755859375,1760.0,1671.0,1678.5999755859375,369058
2025-06-12,1738.5224609375,1745.300048828125,1769.0,1722.5,1723.5,230977
2025-06-13,1727.664794921875,1734.4000244140625,1739.9000244140625,1689.0,1730.0,148082
2025-06-16,1728.461669921875,1735.199951171875,1751.9000244140625,1708.199951171875,1733.0999755859375,80114
2025-06-17,1720.6920166015625,1727.4000244140625,1759.0,1718.800048828125,1747.800048828125,128103
2025-06-18,1714.21728515625,1720.9000244140625,1737.4000244140625,1703.800048828125,1716.0,53271
2025-06-19,1665.208251953125,1671.699951171875,1723.199951171875,1666.5999755859375,1715.800048828125,68920
2025-06-20,1765.7164306640625,1772.5999755859375,1800.0,1663.300048828125,1671.699951171875,613630
2025-06-23,1788.926025390625,1795.9000244140625,1825.0,1750.0,1774.0,259623
2025-06-24,1792.113525390625,1799.0999755859375,1825.5999755859375,1790.0,1790.0,125597
2025-06-25,1790.121337890625,1797.0999755859375,1842.699951171875,1771.0,1830.0,377288
2025-06-26,1745.495361328125,1752.300048828125,1802.199951171875,1746.0,1788.0,95581
2025-06-27,1794.4046630859375,1801.4000244140625,1809.0,1748.300048828125,1765.0,244864
2025-06-30,1672.77880859375,1679.300048828125,1705.0,1673.0,1705.0,1261603
2025-07-01,1639.2095947265625,1645.5999755859375,1690.0,1626.0,1680.0999755859375,802570
2025-07-02,1634.72705078125,1641.0999755859375,1653.9000244140625,1625.9000244140625,1647.699951171875,424845
2025-07-03,1633.03369140625,1639.4000244140625,1647.199951171875,1627.0,1647.199951171875,434523
2025-07-04,1631.73876953125,1638.0999755859375,1646.4000244140625,1631.0,1632.0999755859375,1117679
2025-07-07,1626.5589599609375,1632.9000244140625,1640.0,1628.0,1635.0,289171
2025-07-08,1619.088134765625,1625.4000244140625,1635.5,1617.800048828125,1631.199951171875,230792
2025-07-09,1626.2601318359375,1632.5999755859375,1636.699951171875,1615.0999755859375,1631.5,528643
2025-07-10,1608.130859375,1614.4000244140625,1636.5999755859375,1611.0,1632.5999755859375,459877
2025-07-11,1602.353271484375,1608.5999755859375,1625.0,1603.5,1613.4000244140625,444446
2025-07-14,1631.53955078125,1637.9000244140625,1640.0,1604.0,1612.0,851683
2025-07-15,1643.692138671875,1650.0999755859375,1657.699951171875,1627.0,1642.699951171875,382076
2025-07-16,1648.6727294921875,1655.0999755859375,1665.0,1640.5,1642.0,499262
2025-07-17,1657.6378173828125,1664.0999755859375,1670.699951171875,1648.800048828125,1663.800048828125,888851
2025-07-18,1647.6766357421875,1654.0999755859375,1672.199951171875,1640.0999755859375,1671.5999755859375,483356
2025-07-21,1678.2574462890625,1684.800048828125,1689.0,1640.0,1654.0,313364
2025-07-22,1681.0465087890625,1687.5999755859375,1691.5,1667.4000244140625,1685.800048828125,322750
2025-07-23,1682.5406494140625,1689.0999755859375,1703.5,1683.300048828125,1696.0,171615
2025-07-24,1689.0155029296875,1695.5999755859375,1710.0,1684.0,1699.0,610286
2025-07-25,1701.3673095703125,1708.0,1719.9000244140625,1693.800048828125,1704.5,330388
2025-07-28,1703.160400390625,1709.800048828125,1716.5,1700.0,1710.0,250882
2025-07-29,1795.5999755859375,1802.5999755859375,1812.699951171875,1710.300048828125,1720.0,1058787
2025-07-30,1782.5999755859375,1782.5999755859375,1810.800048828125,1780.0999755859375,1802.5999755859375,198249
2025-07-31,1769.300048828125,1769.300048828125,1781.5999755859375,1744.4000244140625,1770.0,284451
2025-08-01,1738.0,1738.0,1769.300048828125,1731.199951171875,1769.300048828125,376454
2025-08-04,1712.4000244140625,1712.4000244140625,1740.0999755859375,1708.0999755859375,1737.4000244140625,145533
2025-08-05,1694.0,1694.0,1710.300048828125,1686.800048828125,1710.300048828125,219966
2025-08-06,1659.5,1659.5,1702.9000244140625,1656.0,1694.0,80119
2025-08-07,1689.4000244140625,1689.4000244140625,1690.0,1647.699951171875,1651.0999755859375,356044
2025-08-08,1690.9000244140625,1690.9000244140625,1695.0,1681.800048828125,1690.0,184526
2025-08-11,1711.0999755859375,1711.0999755859375,1721.0,1680.0,1680.0,176563
2025-08-12,1703.800048828125,1703.800048828125,1719.0999755859375,1690.0,1711.0999755859375,85064
2025-08-13,1715.5,1715.5,1723.5999755859375,1703.4000244140625,1704.4000244140625,62276
2025-08-14,1716.699951171875,1716.699951171875,1729.0,1701.4000244140625,1725.0,74236
2025-08-18,1715.800048828125,1715.800048828125,1731.0,1701.199951171875,1730.5999755859375,75960
2025-08-19,1728.199951171875,1728.199951171875,1731.0,1713.199951171875,1715.800048828125,95510
2025-08-20,1728.0,1728.0,1737.199951171875,1720.5,1734.800048828125,65479
2025-08-21,1727.9000244140625,1727.9000244140625,1740.0,1713.0999755859375,1735.4000244140625,93028
2025-08-22,1747.9000244140625,1747.9000244140625,1758.800048828125,1719.4000244140625,1721.0999755859375,250995
2025-08-25,1749.4000244140625,1749.4000244140625,1762.5,1739.0,1759.0,172333
2025-08-26,1719.0,1719.0,1756.0999755859375,1695.4000244140625,1754.5999755859375,488451
2025-08-28,1706.4000244140625,1706.4000244140625,1718.699951171875,1696.9000244140625,1712.0999755859375,191969
2025-08-29,1724.300048828125,1724.300048828125,1729.0,1705.4000244140625,1706.4000244140625,145296
2025-09-01,1725.5,1725.5,1735.0,1713.699951171875,1721.4000244140625,46245
2025-09-02,1715.4000244140625,1715.4000244140625,1729.800048828125,1701.0999755859375,1729.800048828125,61137
2025-09-03,1728.9000244140625,1728.9000244140625,1740.5999755859375,1710.0,1718.9000244140625,43622
2025-09-04,1723.4000244140625,1723.4000244140625,1741.9000244140625,1716.699951171875,1738.199951171875,32494
2025-09-05,1718.300048828125,1718.300048828125,1743.0,1700.0,1715.0,130807
2025-09-08,1725.199951171875,1725.199951171875,1737.5,1708.199951171875,1718.300048828125,91014
2025-09-09,1729.0999755859375,1729.0999755859375,1730.0,1713.300048828125,1722.0,128444
2025-09-10,1709.699951171875,1709.699951171875,1745.0,1697.4000244140625,1738.0999755859375,118666
2025-09-11,1705.5,1705.5,1722.300048828125,1696.800048828125,1712.0999755859375,36495
2025-09-12,1699.9000244140625,1699.9000244140625,1715.5,1694.800048828125,1706.0,56245
2025-09-15,1679.4000244140625,1679.4000244140625,1700.0999755859375,1672.199951171875,1698.800048828125,121369
2025-09-16,1683.800048828125,1683.800048828125,1690.0,1677.5999755859375,1680.0,114006
2025-09-17,1693.0,1693.0,1696.5,1675.199951171875,1687.4000244140625,73202
2025-09-18,1690.800048828125,1690.800048828125,1698.9000244140625,1674.0999755859375,1693.0,136173
2025-09-19,1714.199951171875,1714.199951171875,1718.9000244140625,1685.9000244140625,1690.800048828125,165091
2025-09-22,1719.800048828125,1719.800048828125,1728.5,1707.0,1725.0,179883
2025-09-23,1723.4000244140625,1723.4000244140625,1739.9000244140625,1712.300048828125,1733.9000244140625,106623
2025-09-24,1695.5999755859375,1695.5999755859375,1734.4000244140625,1692.4000244140625,1734.4000244140625,90570
2025-09-25,1669.4000244140625,1669.4000244140625,1709.0999755859375,1662.5999755859375,1695.5999755859375,98883
2025-09-26,1670.0999755859375,1670.0999755859375,1685.9000244140625,1638.5,1655.0,167477
2025-09-29,1705.0999755859375,1705.0999755859375,1716.300048828125,1670.9000244140625,1670.9000244140625,326010
2025-09-30,1709.699951171875,1709.699951171875,1716.0,1676.0,1716.0,139609
2025-10-01,1689.699951171875,1689.699951171875,1720.0,1685.0,1695.0,140608
2025-10-03,1668.4000244140625,1668.4000244140625,1695.0,1665.0,1690.0,110084
2025-10-06,1658.800048828125,1658.800048828125,1668.5,1644.5999755859375,1659.0,270892
2025-10-07,1656.699951171875,1656.699951171875,1666.0999755859375,1647.0,1660.0,514924
2025-10-08,1677.199951171875,1677.199951171875,1681.0,1657.300048828125,1657.300048828125,73713
2025-10-09,1673.5999755859375,1673.5999755859375,1687.0999755859375,1662.4000244140625,1684.800048828125,120027
2025-10-10,1673.300048828125,1673.300048828125,1690.9000244140625,1656.5,1673.5999755859375,70579
2025-10-13,1660.199951171875,1660.199951171875,1680.5999755859375,1658.5,1665.0,149013
2025-10-14,1659.0999755859375,1659.0999755859375,1671.9000244140625,1648.9000244140625,1668.0,276535
2025-10-15,1667.5,1667.5,1685.0,1649.0,1655.9000244140625,188050
2025-10-16,1671.300048828125,1671.300048828125,1678.0,1665.0,1667.5,73907
2025-10-17,1693.4000244140625,1693.4000244140625,1700.699951171875,1662.0,1670.300048828125,158001
2025-10-20,1691.199951171875,1691.199951171875,1709.0,1675.0,1709.0,170701
2025-10-21,1690.800048828125,1690.800048828125,1700.0,1682.0999755859375,1682.0999755859375,4791
2025-10-23,1708.800048828125,1708.800048828125,1716.0,1695.0999755859375,1703.300048828125,156247
2025-10-24,1702.199951171875,1702.199951171875,1721.5,1689.5999755859375,1721.5,95512
2025-10-27,1701.199951171875,1701.199951171875,1710.0,1687.199951171875,1710.0,65603
2025-10-28,1686.0,1686.0,1705.699951171875,1678.0,1701.0,36351
2025-10-29,1696.9000244140625,1696.9000244140625,1705.0,1683.0,1686.0,87368
2025-10-30,1706.4000244140625,1706.4000244140625,1710.0,1680.0,1699.800048828125,127009
2025-10-31,1682.300048828125,1682.300048828125,1717.0,1678.0999755859375,1717.0,161896
2025-11-03,1712.300048828125,1712.300048828125,1720.0999755859375,1683.300048828125,1690.9000244140625,160742
2025-11-04,1698.4000244140625,1698.4000244140625,1723.0999755859375,1691.5999755859375,1723.0999755859375,178450
2025-11-05,1698.4000244140625,1698.4000244140625,1698.4000244140625,1698.4000244140625,1698.4000244140625,0
2025-11-06,1691.800048828125,1691.800048828125,1699.9000244140625,1684.0,1698.9000244140625,268137
2025-11-07,1702.9000244140625,1702.9000244140625,1710.199951171875,1675.0,1675.0,65433
2025-11-10,1813.300048828125,1813.300048828125,1820.699951171875,1713.9000244140625,1713.9000244140625,1349182
2025-11-11,1828.4000244140625,1828.4000244140625,1844.0,1809.5999755859375,1824.0,376892
2025-11-12,1819.5,1819.5,1840.0,1807.5,1832.0999755859375,300245
2025-11-13,1818.5999755859375,1818.5999755859375,1839.0,1805.800048828125,1810.0999755859375,181778
2025-11-14,1823.0,1823.0,1838.0,1811.0,1818.5999755859375,61533
2025-11-17,1821.5,1821.5,1835.4000244140625,1812.5,1833.4000244140625,57450
2025-11-18,1797.5999755859375,1797.5999755859375,1829.0,1785.0,1821.9000244140625,133970
2025-11-19,1752.0,1752.0,1800.0,1747.4000244140625,1797.0,274374
2025-11-20,1748.4000244140625,1748.4000244140625,1768.300048828125,1742.0,1752.0,143519
2025-11-21,1729.5999755859375,1729.5999755859375,1748.4000244140625,1720.5999755859375,1739.5,264543
2025-11-24,1756.5999755859375,1756.5999755859375,1762.0999755859375,1725.300048828125,1729.199951171875,182210
2025-11-25,1771.300048828125,1771.300048828125,1774.800048828125,1743.0,1769.5,73999
2025-11-26,1780.9000244140625,1780.9000244140625,1801.4000244140625,1775.0999755859375,1785.0,186622
2025-11-27,1773.300048828125,1773.300048828125,1788.5,1765.0,1780.9000244140625,39150
2025-11-28,1771.300048828125,1771.300048828125,1779.5,1765.300048828125,1766.699951171875,81652
2025-12-01,1767.0,1767.0,1777.4000244140625,1762.0999755859375,1771.300048828125,63328
2025-12-02,1764.5,1764.5,1774.300048828125,1749.5,1767.0,46744
2025-12-03,1763.5,1763.5,1788.300048828125,1758.0,1764.5,63325
2025-12-04,1821.699951171875,1821.699951171875,1831.0,1757.5,1763.5,429880
2025-12-05,1825.4000244140625,1825.4000244140625,1837.0,1803.9000244140625,1823.0,124874
2025-12-08,1803.9000244140625,1803.9000244140625,1842.5,1796.199951171875,1837.5,128807
2025-12-09,1799.0,1799.0,1812.5999755859375,1781.9000244140625,1805.0,205421
2025-12-10,1809.9000244140625,1809.9000244140625,1823.0,1775.9000244140625,1806.800048828125,327054
2025-12-11,1815.800048828125,1815.800048828125,1821.5999755859375,1799.5,1818.9000244140625,81829
2025-12-12,1798.0,1798.0,1826.4000244140625,1790.199951171875,1815.800048828125,111520
2025-12-15,1792.199951171875,1792.199951171875,1810.0,1780.5,1798.0,139338
2025-12-16,1784.5999755859375,1784.5999755859375,1799.4000244140625,1776.0,1793.0,61853
2025-12-17,1796.300048828125,1796.300048828125,1799.0,1770.9000244140625,1775.5999755859375,76359
2025-12-18,1787.0,1787.0,1792.0,1771.800048828125,1785.0,25146
2025-12-19,1805.699951171875,1805.699951171875,1810.0,1781.199951171875,1792.9000244140625,90461
2025-12-22,1807.0999755859375,1807.0999755859375,1813.5,1798.0999755859375,1805.699951171875,153188
2025-12-23,1804.5999755859375,1804.5999755859375,1813.9000244140625,1798.0999755859375,1813.9000244140625,274030
2025-12-24,1815.5,1815.5,1818.800048828125,1795.0,1805.9000244140625,47825
2025-12-25,1815.5,1815.5,1815.5,1815.5,1815.5,0
2025-12-26,1818.5999755859375,1818.5999755859375,1827.5,1801.699951171875,1827.5,173611
2025-12-29,1799.199951171875,1799.199951171875,1822.199951171875,1788.5999755859375,1820.0,93829
2025-12-30,1800.300048828125,1800.300048828125,1816.0,1781.4000244140625,1800.0999755859375,125484
2025-12-31,1819.699951171875,1819.699951171875,1821.0,1792.0,1792.0,145499
2026-01-01,1820.0,1820.0,1835.0,1809.800048828125,1828.5999755859375,92226
2026-01-02,1850.4000244140625,1850.4000244140625,1854.5,1806.0999755859375,1817.199951171875,240417
2026-01-05,1840.199951171875,1840.199951171875,1866.5,1834.0,1864.699951171875,131618
2026-01-06,1878.199951171875,1878.199951171875,1881.300048828125,1835.0,1844.800048828125,227116
2026-01-07,1933.0,1933.0,1939.0,1876.4000244140625,1887.5,554639
2026-01-08,1911.0,1911.0,1930.0,1901.0,1930.0,181250
2026-01-09,1888.5999755859375,1888.5999755859375,1914.699951171875,1883.0999755859375,1908.0,125108
2026-01-12,1872.800048828125,1872.800048828125,1893.0,1847.5999755859375,1888.9000244140625,141301
2026-01-13,1868.800048828125,1868.800048828125,1881.5,1854.0,1874.800048828125,72776
2026-01-14,1895.4000244140625,1895.4000244140625,1898.5999755859375,1852.0999755859375,1857.0999755859375,162383
2026-01-16,1904.0,1904.0,1910.699951171875,1884.699951171875,1895.4000244140625,132869
