date_,adj close_jublpharma.ns,close_jublpharma.ns,high_jublpharma.ns,low_jublpharma.ns,open_jublpharma.ns,volume_jublpharma.ns
2025-04-17,915.0396118164062,918.9500122070312,924.7999877929688,895.2000122070312,921.0,252814
2025-04-21,912.0523681640625,915.9500122070312,926.7000122070312,906.0499877929688,922.9500122070312,228299
2025-04-22,913.3468017578125,917.25,925.5,905.25,920.0,121813
2025-04-23,919.918701171875,923.8499755859375,935.0,912.4000244140625,922.0,142017
2025-04-24,948.59619140625,952.6500244140625,967.9500122070312,919.5999755859375,935.0,684442
2025-04-25,906.127685546875,910.0,962.0,901.0,958.0,435584
2025-04-28,903.5387573242188,907.4000244140625,916.7999877929688,897.5499877929688,911.9000244140625,133500
2025-04-29,890.892822265625,894.7000122070312,918.8499755859375,880.0,909.0,113551
2025-04-30,894.1289672851562,897.9500122070312,905.0999755859375,866.2999877929688,887.5,278779
2025-05-02,900.3026123046875,904.1500244140625,904.7999877929688,871.5499877929688,897.9000244140625,124168
2025-05-05,904.1361694335938,908.0,917.0499877929688,893.5499877929688,900.0,106745
2025-05-06,868.538330078125,872.25,912.1500244140625,845.3499755859375,908.0,136547
2025-05-07,877.9978637695312,881.75,898.7999877929688,840.0,858.9500122070312,95730
2025-05-08,877.3008422851562,881.0499877929688,906.0,865.0,881.75,145229
2025-05-09,864.1570434570312,867.8499755859375,875.0,845.1500244140625,860.0,128230
2025-05-12,875.4089965820312,879.1500244140625,907.0,870.0,871.5,145413
2025-05-13,903.1902465820312,907.0499877929688,915.0,879.1500244140625,879.1500244140625,146968
2025-05-14,900.551513671875,904.4000244140625,908.5999755859375,894.5999755859375,906.0,92769
2025-05-15,901.7463989257812,905.5999755859375,921.5499877929688,900.2000122070312,904.4000244140625,233883
2025-05-16,941.576171875,945.5999755859375,950.0,905.5999755859375,913.75,1453025
2025-05-19,956.0144653320312,960.0999755859375,974.3499755859375,939.0,956.9500122070312,893651
2025-05-20,985.0902099609375,989.2999877929688,1015.0,954.0499877929688,960.0999755859375,761685
2025-05-21,989.5711059570312,993.7999877929688,1063.699951171875,982.0,996.0,2324837
2025-05-22,1064.6004638671875,1069.1500244140625,1106.6500244140625,982.4000244140625,984.8499755859375,1272342
2025-05-23,1069.4298095703125,1074.0,1083.0,1042.449951171875,1050.0,406804
2025-05-26,1116.6778564453125,1121.449951171875,1135.0,1075.25,1079.0,762715
2025-05-27,1128.2783203125,1133.0999755859375,1140.0,1101.5999755859375,1122.0,329518
2025-05-28,1127.1829833984375,1132.0,1145.0,1116.25,1131.5,261484
2025-05-29,1150.0850830078125,1155.0,1166.0999755859375,1130.550048828125,1139.5,402027
2025-05-30,1168.80517578125,1173.800048828125,1175.0,1149.199951171875,1155.0,373379
2025-06-02,1164.7225341796875,1169.699951171875,1192.699951171875,1147.5999755859375,1173.800048828125,307399
2025-06-03,1169.7012939453125,1174.699951171875,1186.5,1126.4000244140625,1169.0,574700
2025-06-04,1155.0638427734375,1160.0,1169.800048828125,1151.0999755859375,1169.0,95948
2025-06-05,1137.439208984375,1142.300048828125,1165.0,1137.0,1160.0,220859
2025-06-06,1135.14892578125,1140.0,1149.800048828125,1132.0999755859375,1142.0999755859375,116793
2025-06-09,1139.0323486328125,1143.9000244140625,1155.0,1130.699951171875,1146.5,134757
2025-06-10,1141.322509765625,1146.199951171875,1155.5,1130.9000244140625,1143.0,113332
2025-06-11,1141.521728515625,1146.4000244140625,1164.0,1133.0999755859375,1133.0999755859375,163551
2025-06-12,1120.8101806640625,1125.5999755859375,1156.0,1101.0,1147.0,177900
2025-06-13,1089.5438232421875,1094.199951171875,1174.4000244140625,1060.0,1060.5,6466031
2025-06-16,1121.6068115234375,1126.4000244140625,1143.699951171875,1090.5999755859375,1092.199951171875,667850
2025-06-17,1115.6324462890625,1120.4000244140625,1143.800048828125,1115.699951171875,1126.4000244140625,399104
2025-06-18,1118.52001953125,1123.300048828125,1139.5,1101.0999755859375,1110.199951171875,248454
2025-06-19,1121.905517578125,1126.699951171875,1148.0,1116.9000244140625,1128.0999755859375,411715
2025-06-20,1103.185546875,1107.9000244140625,1172.0,1099.5999755859375,1131.0,1691510
2025-06-23,1116.7276611328125,1121.5,1131.0,1101.0,1101.0,276495
2025-06-24,1115.4332275390625,1120.199951171875,1136.300048828125,1111.800048828125,1132.0,203987
2025-06-25,1178.8621826171875,1183.9000244140625,1189.0,1119.199951171875,1121.9000244140625,520554
2025-06-26,1174.978759765625,1180.0,1199.0,1168.800048828125,1189.800048828125,315859
2025-06-27,1168.90478515625,1173.9000244140625,1205.0,1166.199951171875,1191.0,495729
2025-06-30,1205.448486328125,1210.5999755859375,1221.5999755859375,1173.0,1185.5999755859375,543284
2025-07-01,1194.395751953125,1199.5,1217.9000244140625,1192.0,1210.5999755859375,202183
2025-07-02,1192.7030029296875,1197.800048828125,1210.0,1189.800048828125,1199.4000244140625,182855
2025-07-03,1196.38720703125,1201.5,1210.0999755859375,1190.0,1206.0,217034
2025-07-04,1188.919189453125,1194.0,1205.0,1186.4000244140625,1205.0,169808
2025-07-07,1195.1923828125,1200.300048828125,1235.0,1186.300048828125,1199.0,516262
2025-07-08,1160.44091796875,1165.4000244140625,1206.300048828125,1144.0999755859375,1206.300048828125,398928
2025-07-09,1144.0111083984375,1148.9000244140625,1176.0,1145.0,1163.699951171875,161062
2025-07-10,1166.813720703125,1171.800048828125,1176.0,1150.9000244140625,1150.9000244140625,126092
2025-07-11,1160.739501953125,1165.699951171875,1183.5,1156.0999755859375,1173.300048828125,144076
2025-07-14,1188.919189453125,1194.0,1201.5,1159.0999755859375,1165.699951171875,319145
2025-07-15,1197.4825439453125,1202.5999755859375,1206.5,1194.0,1205.800048828125,219949
2025-07-16,1189.4169921875,1194.5,1204.699951171875,1184.5,1202.5999755859375,115147
2025-07-17,1195.6903076171875,1200.800048828125,1204.4000244140625,1177.5,1204.4000244140625,454668
2025-07-18,1226.7574462890625,1232.0,1239.0,1194.0,1205.0,545057
2025-07-21,1217.1983642578125,1222.4000244140625,1242.0,1213.300048828125,1240.0,344925
2025-07-22,1205.14990234375,1210.300048828125,1231.0,1200.0,1228.5,223484
2025-07-23,1191.4085693359375,1196.5,1213.0,1180.0,1213.0,191477
2025-07-24,1170.0,1175.0,1227.5999755859375,1157.800048828125,1197.0,274008
2025-07-25,1178.5999755859375,1178.5999755859375,1185.5999755859375,1156.0999755859375,1171.0,199653
2025-07-28,1174.199951171875,1174.199951171875,1190.699951171875,1160.5,1178.699951171875,137943
2025-07-29,1152.9000244140625,1152.9000244140625,1225.0,1093.0,1176.0,993855
2025-07-30,1236.300048828125,1236.300048828125,1248.0,1152.699951171875,1162.5999755859375,1978877
2025-07-31,1194.0999755859375,1194.0999755859375,1233.0999755859375,1181.199951171875,1220.0,370860
2025-08-01,1158.4000244140625,1158.4000244140625,1194.300048828125,1150.5,1180.0,306004
2025-08-04,1147.0,1147.0,1160.699951171875,1122.5999755859375,1152.199951171875,311376
2025-08-05,1119.0999755859375,1119.0999755859375,1161.5,1113.699951171875,1147.0,231031
2025-08-06,1104.5,1104.5,1134.0,1088.5,1119.0,223552
2025-08-07,1103.300048828125,1103.300048828125,1123.9000244140625,1080.800048828125,1092.0,162108
2025-08-08,1100.199951171875,1100.199951171875,1113.4000244140625,1086.300048828125,1095.0,143951
2025-08-11,1103.300048828125,1103.300048828125,1108.0,1071.699951171875,1100.199951171875,211283
2025-08-12,1077.199951171875,1077.199951171875,1110.5999755859375,1070.0,1105.0,166083
2025-08-13,1077.5,1077.5,1087.0999755859375,1065.199951171875,1078.0999755859375,132578
2025-08-14,1056.0,1056.0,1092.4000244140625,1050.0999755859375,1081.4000244140625,146422
2025-08-18,1053.699951171875,1053.699951171875,1064.0,1025.0,1058.199951171875,252280
2025-08-19,1080.699951171875,1080.699951171875,1098.0,1054.0,1056.4000244140625,309847
2025-08-20,1084.0999755859375,1084.0999755859375,1111.0,1070.0999755859375,1081.0,199034
2025-08-21,1066.800048828125,1066.800048828125,1092.199951171875,1055.0,1092.199951171875,255868
2025-08-22,1083.0,1083.0,1089.699951171875,1055.0,1067.0,140483
2025-08-25,1077.199951171875,1077.199951171875,1088.199951171875,1074.0,1084.300048828125,85731
2025-08-26,1042.300048828125,1042.300048828125,1078.300048828125,1025.0999755859375,1077.199951171875,106503
2025-08-28,1037.300048828125,1037.300048828125,1049.800048828125,1026.199951171875,1034.0,179808
2025-08-29,1023.0999755859375,1023.0999755859375,1041.800048828125,1012.2000122070312,1039.199951171875,233882
2025-09-01,1041.300048828125,1041.300048828125,1054.199951171875,1016.7000122070312,1023.0999755859375,88978
2025-09-02,1039.0,1039.0,1055.0,1033.800048828125,1041.300048828125,72763
2025-09-03,1052.199951171875,1052.199951171875,1067.0,1031.5,1044.9000244140625,153686
2025-09-04,1064.800048828125,1064.800048828125,1067.0,1041.4000244140625,1057.0,135897
2025-09-05,1070.4000244140625,1070.4000244140625,1073.699951171875,1051.699951171875,1064.800048828125,105084
2025-09-08,1106.0,1106.0,1145.0,1071.0,1099.0,942391
2025-09-09,1109.5999755859375,1109.5999755859375,1114.800048828125,1086.5,1099.300048828125,126775
2025-09-10,1139.5999755859375,1139.5999755859375,1142.5,1110.0,1113.699951171875,154878
2025-09-11,1124.5999755859375,1124.5999755859375,1148.9000244140625,1120.0,1144.699951171875,83940
2025-09-12,1122.300048828125,1122.300048828125,1130.0999755859375,1108.5,1125.699951171875,82249
2025-09-15,1121.9000244140625,1121.9000244140625,1129.300048828125,1110.699951171875,1122.300048828125,94661
2025-09-16,1120.4000244140625,1120.4000244140625,1130.4000244140625,1110.5,1123.9000244140625,99817
2025-09-17,1110.9000244140625,1110.9000244140625,1122.5,1090.199951171875,1115.800048828125,142337
2025-09-18,1115.0999755859375,1115.0999755859375,1124.300048828125,1094.199951171875,1111.0,148841
2025-09-19,1100.199951171875,1100.199951171875,1118.5,1084.0999755859375,1114.9000244140625,197551
2025-09-22,1091.0999755859375,1091.0999755859375,1120.699951171875,1080.199951171875,1120.0,155175
2025-09-23,1084.800048828125,1084.800048828125,1096.699951171875,1073.4000244140625,1091.0999755859375,73080
2025-09-24,1080.300048828125,1080.300048828125,1090.699951171875,1069.0,1084.0,121051
2025-09-25,1071.4000244140625,1071.4000244140625,1082.5,1064.199951171875,1066.0999755859375,124639
2025-09-26,1042.9000244140625,1042.9000244140625,1063.0999755859375,1016.5,1060.9000244140625,325876
2025-09-29,1061.4000244140625,1061.4000244140625,1075.0,1047.0999755859375,1070.0,246634
2025-09-30,1079.4000244140625,1079.4000244140625,1090.9000244140625,1062.4000244140625,1076.0,116800
2025-10-01,1113.0,1113.0,1116.699951171875,1067.0,1078.9000244140625,116056
2025-10-03,1119.4000244140625,1119.4000244140625,1137.0,1111.0,1122.9000244140625,112179
2025-10-06,1096.699951171875,1096.699951171875,1124.300048828125,1088.0999755859375,1111.0,72025
2025-10-07,1098.199951171875,1098.199951171875,1113.300048828125,1082.5999755859375,1099.9000244140625,67738
2025-10-08,1086.0999755859375,1086.0999755859375,1106.4000244140625,1081.0,1100.0999755859375,63453
2025-10-09,1098.0,1098.0,1108.699951171875,1084.0999755859375,1085.0,68188
2025-10-10,1124.199951171875,1124.199951171875,1141.0,1093.0999755859375,1110.800048828125,178631
2025-10-13,1097.5,1097.5,1128.800048828125,1095.0,1128.800048828125,69575
2025-10-14,1078.300048828125,1078.300048828125,1100.0,1065.5999755859375,1099.0,112391
2025-10-15,1076.199951171875,1076.199951171875,1090.0999755859375,1033.0,1080.4000244140625,444676
2025-10-16,1076.0,1076.0,1090.0999755859375,1066.699951171875,1080.0,84787
2025-10-17,1079.800048828125,1079.800048828125,1082.9000244140625,1064.699951171875,1076.0,67055
2025-10-20,1096.300048828125,1096.300048828125,1101.800048828125,1072.199951171875,1076.199951171875,146737
2025-10-21,1143.699951171875,1143.699951171875,1184.800048828125,1102.800048828125,1104.800048828125,206607
2025-10-23,1127.0999755859375,1127.0999755859375,1160.0,1115.0,1151.5,197290
2025-10-24,1118.5999755859375,1118.5999755859375,1140.0,1116.300048828125,1140.0,165729
2025-10-27,1124.199951171875,1124.199951171875,1129.5999755859375,1111.4000244140625,1124.0999755859375,180800
2025-10-28,1122.0,1122.0,1145.5999755859375,1111.9000244140625,1130.5,220240
2025-10-29,1136.800048828125,1136.800048828125,1141.0,1115.0999755859375,1129.699951171875,104887
2025-10-30,1118.4000244140625,1118.4000244140625,1149.0,1115.0,1149.0,186135
2025-10-31,1101.0,1101.0,1148.800048828125,1090.0,1115.0,543963
2025-11-03,1169.800048828125,1169.800048828125,1179.0,1105.0,1105.0,851720
2025-11-04,1181.199951171875,1181.199951171875,1183.0,1156.0999755859375,1161.0999755859375,258055
2025-11-05,1181.199951171875,1181.199951171875,1181.199951171875,1181.199951171875,1181.199951171875,0
2025-11-06,1160.9000244140625,1160.9000244140625,1170.0,1143.199951171875,1169.800048828125,180691
2025-11-07,1127.199951171875,1127.199951171875,1162.199951171875,1105.4000244140625,1160.9000244140625,131696
2025-11-10,1138.4000244140625,1138.4000244140625,1141.5,1115.0,1116.0,121981
2025-11-11,1117.699951171875,1117.699951171875,1149.9000244140625,1105.5,1141.800048828125,124991
2025-11-12,1139.800048828125,1139.800048828125,1156.199951171875,1107.0,1125.0,136738
2025-11-13,1126.0,1126.0,1153.0,1122.0,1144.9000244140625,64598
2025-11-14,1131.4000244140625,1131.4000244140625,1135.0,1120.0999755859375,1126.0,113727
2025-11-17,1158.9000244140625,1158.9000244140625,1162.0,1133.5,1149.0,174708
2025-11-18,1135.199951171875,1135.199951171875,1160.800048828125,1126.699951171875,1153.300048828125,170310
2025-11-19,1108.0,1108.0,1142.0,1104.199951171875,1142.0,96643
2025-11-20,1080.0999755859375,1080.0999755859375,1116.9000244140625,1075.4000244140625,1116.9000244140625,222382
2025-11-21,1057.800048828125,1057.800048828125,1084.199951171875,1051.4000244140625,1084.199951171875,317453
2025-11-24,1076.5,1076.5,1087.800048828125,1045.5,1059.0,331572
2025-11-25,1087.800048828125,1087.800048828125,1095.0999755859375,1068.0,1076.0,170524
2025-11-26,1105.199951171875,1105.199951171875,1106.4000244140625,1081.4000244140625,1089.5,73140
2025-11-27,1100.800048828125,1100.800048828125,1108.699951171875,1089.9000244140625,1105.199951171875,61593
2025-11-28,1089.699951171875,1089.699951171875,1103.0,1087.0,1103.0,68413
2025-12-01,1108.5999755859375,1108.5999755859375,1110.699951171875,1089.699951171875,1089.699951171875,132425
2025-12-02,1098.4000244140625,1098.4000244140625,1118.5,1087.0,1108.9000244140625,78451
2025-12-03,1080.5,1080.5,1104.0999755859375,1070.300048828125,1098.4000244140625,54511
2025-12-04,1067.5,1067.5,1090.0,1058.4000244140625,1080.4000244140625,84437
2025-12-05,1077.0,1077.0,1090.199951171875,1060.0,1067.0,78149
2025-12-08,1040.300048828125,1040.300048828125,1080.0,1027.5999755859375,1077.0,195901
2025-12-09,1061.300048828125,1061.300048828125,1075.0,1011.0,1040.0,194969
2025-12-10,1060.800048828125,1060.800048828125,1080.5,1048.5999755859375,1051.0,150305
2025-12-11,1092.0999755859375,1092.0999755859375,1094.9000244140625,1051.800048828125,1065.699951171875,95743
2025-12-12,1086.0,1086.0,1092.800048828125,1076.5,1092.699951171875,80321
2025-12-15,1085.9000244140625,1085.9000244140625,1088.9000244140625,1073.5,1078.0,81953
2025-12-16,1061.5999755859375,1061.5999755859375,1081.0,1060.0,1081.0,102395
2025-12-17,1046.0999755859375,1046.0999755859375,1066.9000244140625,1042.699951171875,1062.0999755859375,43461
2025-12-18,1054.5,1054.5,1060.0999755859375,1036.0999755859375,1048.0,58682
2025-12-19,1087.0999755859375,1087.0999755859375,1100.0,1055.0,1055.0,385360
2025-12-22,1080.5999755859375,1080.5999755859375,1092.699951171875,1070.9000244140625,1082.800048828125,81219
2025-12-23,1081.9000244140625,1081.9000244140625,1086.0,1071.0,1082.300048828125,48592
2025-12-24,1066.5999755859375,1066.5999755859375,1088.0,1060.0,1088.0,67188
2025-12-26,1074.5999755859375,1074.5999755859375,1077.0,1057.0999755859375,1057.0999755859375,67409
2025-12-29,1053.0,1053.0,1077.9000244140625,1048.199951171875,1072.800048828125,66979
2025-12-30,1040.800048828125,1040.800048828125,1070.0,1028.800048828125,1053.0,103260
2025-12-31,1073.300048828125,1073.300048828125,1079.0,1037.0,1046.300048828125,148550
2026-01-01,1058.0999755859375,1058.0999755859375,1082.5999755859375,1050.0,1068.0,112709
2026-01-02,1055.4000244140625,1055.4000244140625,1070.9000244140625,1047.4000244140625,1060.0,82583
2026-01-05,1070.5999755859375,1070.5999755859375,1074.0,1053.0,1060.0,73556
2026-01-06,1079.0999755859375,1079.0999755859375,1095.5,1065.300048828125,1070.5999755859375,165396
2026-01-07,1078.0,1078.0,1107.800048828125,1069.300048828125,1073.4000244140625,99095
2026-01-08,1074.5,1074.5,1087.0,1070.0,1078.0,69630
2026-01-09,1064.199951171875,1064.199951171875,1086.9000244140625,1044.9000244140625,1074.5,141915
2026-01-12,1050.5,1050.5,1065.4000244140625,1019.0999755859375,1063.0,121098
2026-01-13,1040.5999755859375,1040.5999755859375,1051.0,1034.699951171875,1044.0,121551
2026-01-14,1066.300048828125,1066.300048828125,1073.0,1031.0999755859375,1031.0999755859375,98430
2026-01-16,1045.5999755859375,1045.5999755859375,1067.9000244140625,1040.0,1055.699951171875,59695
