date_,adj close_rcf.ns,close_rcf.ns,high_rcf.ns,low_rcf.ns,open_rcf.ns,volume_rcf.ns
2025-03-21,126.15299987792969,127.30000305175781,130.35000610351562,122.77999877929688,123.0,3510489
2025-03-24,130.95928955078125,132.14999389648438,133.39999389648438,128.0500030517578,128.0500030517578,3720703
2025-03-25,126.34127807617188,127.48999786376953,135.3800048828125,127.02999877929688,133.64999389648438,3391166
2025-03-26,123.95299530029297,125.08000183105469,129.35000610351562,124.5,127.55000305175781,2147852
2025-03-27,127.21334838867188,128.3699951171875,129.0,123.5,124.0999984741211,3683129
2025-03-28,124.38903045654297,125.5199966430664,130.39999389648438,125.0,129.0,2006799
2025-04-01,126.08362579345703,127.2300033569336,128.42999267578125,124.76000213623047,125.29000091552734,1511632
2025-04-02,126.34127807617188,127.48999786376953,128.10000610351562,124.69999694824219,127.63999938964844,1281379
2025-04-03,128.70974731445312,129.8800048828125,130.60000610351562,126.0,126.0199966430664,1802259
2025-04-04,122.21876525878906,123.33000183105469,129.6999969482422,122.0,129.5,1895846
2025-04-07,116.163818359375,117.22000122070312,118.80000305175781,112.0999984741211,113.0,2417958
2025-04-08,121.42597198486328,122.52999877929688,123.0,118.70999908447266,119.69999694824219,1458278
2025-04-09,119.41426086425781,120.5,123.38999938964844,119.55000305175781,122.52999877929688,1366236
2025-04-11,123.77462005615234,124.9000015258789,127.69999694824219,122.0,122.3499984741211,3224933
2025-04-15,131.83135986328125,133.02999877929688,133.5,126.69999694824219,127.01000213623047,3861234
2025-04-16,132.3764190673828,133.5800018310547,135.41000366210938,132.5500030517578,133.6999969482422,2897654
2025-04-17,137.69802856445312,138.9499969482422,143.6999969482422,132.6999969482422,133.9199981689453,15032263
2025-04-21,141.28541564941406,142.57000732421875,143.60000610351562,138.35000610351562,139.9499969482422,5272874
2025-04-22,141.4142303466797,142.6999969482422,145.35000610351562,142.25,144.0,3242456
2025-04-23,140.74037170410156,142.02000427246094,144.50999450683594,138.9499969482422,143.5,2629099
2025-04-24,140.8691864013672,142.14999389648438,146.75,141.0,141.00999450683594,3938776
2025-04-25,134.71514892578125,135.94000244140625,143.25,134.75999450683594,142.3000030517578,3562699
2025-04-28,138.33226013183594,139.58999633789062,140.19000244140625,134.27000427246094,135.00999450683594,2785863
2025-04-29,137.22235107421875,138.47000122070312,141.9499969482422,138.00999450683594,140.0,1792186
2025-04-30,135.23046875,136.4600067138672,141.41000366210938,135.35000610351562,138.0,2257092
2025-05-02,136.26109313964844,137.5,139.49000549316406,134.92999267578125,136.52999877929688,1608159
2025-05-05,138.31243896484375,139.57000732421875,140.64999389648438,137.5800018310547,139.0500030517578,2328401
2025-05-06,133.3079376220703,134.52000427246094,141.85000610351562,133.7100067138672,140.52999877929688,4036510
2025-05-07,135.24037170410156,136.47000122070312,137.0,131.0,131.0,2312931
2025-05-08,135.90432739257812,137.13999938964844,141.82000732421875,135.91000366210938,137.0,3111658
2025-05-09,132.3665008544922,133.57000732421875,134.4600067138672,131.25,132.00999450683594,1944523
2025-05-12,141.84036254882812,143.1300048828125,144.0,138.0,138.0,4079903
2025-05-13,141.15658569335938,142.44000244140625,144.3000030517578,141.60000610351562,143.0,2219897
2025-05-14,143.7034149169922,145.00999450683594,145.60000610351562,142.3000030517578,143.0,3191283
2025-05-15,147.51873779296875,148.86000061035156,152.0,146.0,146.14999389648438,11371316
2025-05-16,149.2628631591797,150.6199951171875,151.74000549316406,147.64999389648438,149.64999389648438,4918885
2025-05-19,148.68809509277344,150.0399932861328,152.6999969482422,148.3800048828125,151.02999877929688,3397593
2025-05-20,149.71873474121094,151.0800018310547,155.39999389648438,148.10000610351562,150.83999633789062,6418321
2025-05-21,148.7772979736328,150.1300048828125,151.99000549316406,148.6999969482422,150.99000549316406,2556271
2025-05-22,150.59080505371094,151.9600067138672,153.89999389648438,149.60000610351562,150.0,3001534
2025-05-23,150.541259765625,151.91000366210938,154.64999389648438,150.66000366210938,152.89999389648438,2869259
2025-05-26,152.43405151367188,153.82000732421875,154.8000030517578,152.13999938964844,152.97000122070312,3243225
2025-05-27,155.0304412841797,156.44000244140625,157.74000549316406,153.10000610351562,154.0,7414726
2025-05-28,151.3935089111328,152.77000427246094,153.99000549316406,151.1999969482422,151.1999969482422,3616498
2025-05-29,151.10610961914062,152.47999572753906,154.3000030517578,152.0500030517578,154.0,1571953
2025-05-30,148.21241760253906,149.55999755859375,153.7899932861328,148.22000122070312,152.47999572753906,2110154
2025-06-02,148.96559143066406,150.32000732421875,151.5,148.08999633789062,149.55999755859375,1135500
2025-06-03,158.87548828125,160.32000732421875,164.22999572753906,150.16000366210938,151.0,34789578
2025-06-04,158.46917724609375,159.91000366210938,163.88999938964844,158.2899932861328,162.0,6815036
2025-06-05,160.07456970214844,161.52999877929688,165.6999969482422,160.9600067138672,161.0,8486134
2025-06-06,161.48178100585938,162.9499969482422,164.85000610351562,159.52999877929688,161.89999389648438,5604501
2025-06-09,162.62142944335938,164.10000610351562,165.3000030517578,161.61000061035156,163.75,4200232
2025-06-10,161.83853149414062,163.30999755859375,166.39999389648438,163.0,164.89999389648438,2531978
2025-06-11,162.47276306152344,163.9499969482422,166.5,162.1999969482422,164.0,4179609
2025-06-12,158.0430450439453,159.47999572753906,166.1999969482422,158.5500030517578,164.3300018310547,3020654
2025-06-13,155.96197509765625,157.3800048828125,159.4499969482422,154.6300048828125,155.0,2688281
2025-06-16,157.01242065429688,158.44000244140625,159.1999969482422,152.14999389648438,157.3800048828125,2425792
2025-06-17,154.91152954101562,156.32000732421875,161.6199951171875,155.39999389648438,158.5,2436590
2025-06-18,154.88177490234375,156.2899932861328,158.1300048828125,153.8000030517578,155.10000610351562,1811741
2025-06-19,150.35296630859375,151.72000122070312,157.88999938964844,151.0,156.2899932861328,1653325
2025-06-20,151.58180236816406,152.9600067138672,154.5,150.6300048828125,151.5,1807479
2025-06-23,152.23583984375,153.6199951171875,155.0,151.25999450683594,152.77999877929688,1801199
2025-06-24,155.07998657226562,156.49000549316406,159.69000244140625,155.11000061035156,155.89999389648438,2896112
2025-06-25,156.6259307861328,158.0500030517578,160.6999969482422,157.35000610351562,157.7899932861328,2679027
2025-06-26,155.5754852294922,156.99000549316406,158.19000244140625,155.72000122070312,156.9499969482422,1677570
2025-06-27,156.48719787597656,157.91000366210938,159.38999938964844,156.75,158.0,1794817
2025-06-30,157.69619750976562,159.1300048828125,160.60000610351562,158.00999450683594,158.5,1531528
2025-07-01,157.50791931152344,158.94000244140625,161.35000610351562,157.75,159.88999938964844,1335250
2025-07-02,156.04124450683594,157.4600067138672,159.74000549316406,156.35000610351562,159.39999389648438,1174585
2025-07-03,155.3772735595703,156.7899932861328,159.3800048828125,156.5,157.13999938964844,1284339
2025-07-04,154.8124237060547,156.22000122070312,157.8800048828125,154.5,156.89999389648438,1247282
2025-07-07,152.92955017089844,154.32000732421875,156.6999969482422,153.6999969482422,156.39999389648438,881742
2025-07-08,152.8304443359375,154.22000122070312,156.4199981689453,152.6999969482422,154.5,770832
2025-07-09,153.23675537109375,154.6300048828125,155.38999938964844,153.39999389648438,154.22000122070312,659097
2025-07-10,152.26556396484375,153.64999389648438,155.55999755859375,153.25,154.89999389648438,650686
2025-07-11,150.61061096191406,151.97999572753906,154.41000366210938,151.25,153.60000610351562,637337
2025-07-14,150.0160369873047,151.3800048828125,152.49000549316406,150.32000732421875,152.0,744189
2025-07-15,154.95115661621094,156.36000061035156,158.9199981689453,152.0,152.0,5937126
2025-07-16,155.38719177246094,156.8000030517578,157.5,155.3000030517578,157.0500030517578,1199311
2025-07-17,154.78268432617188,156.19000244140625,157.6999969482422,155.61000061035156,157.6999969482422,697081
2025-07-18,152.70159912109375,154.08999633789062,156.88999938964844,153.0,156.88999938964844,800812
2025-07-21,154.2178192138672,155.6199951171875,157.1999969482422,152.63999938964844,154.10000610351562,1346347
2025-07-22,152.62232971191406,154.00999450683594,157.10000610351562,153.00999450683594,156.60000610351562,751682
2025-07-23,152.6520538330078,154.0399932861328,155.24000549316406,152.64999389648438,154.5,868080
2025-07-24,155.76376342773438,157.17999267578125,159.8000030517578,154.30999755859375,154.5500030517578,3751105
2025-07-25,151.58180236816406,152.9600067138672,159.0,151.85000610351562,156.8000030517578,1787384
2025-07-28,148.86648559570312,150.22000122070312,154.3699951171875,149.2100067138672,152.5,1114195
2025-07-29,151.10610961914062,152.47999572753906,153.88999938964844,148.1999969482422,149.8000030517578,1391677
2025-07-30,153.87098693847656,155.27000427246094,158.0,153.5,154.0,3934333
2025-07-31,150.99710083007812,152.3699951171875,154.89999389648438,152.0,153.10000610351562,1217946
2025-08-01,146.6763916015625,148.00999450683594,154.4499969482422,147.10000610351562,152.44000244140625,1562929
2025-08-04,148.79710388183594,150.14999389648438,150.60000610351562,147.52000427246094,148.89999389648438,929353
2025-08-05,152.20611572265625,153.58999633789062,154.9600067138672,150.58999633789062,151.5,3074750
2025-08-06,148.86648559570312,150.22000122070312,155.55999755859375,149.52999877929688,154.6999969482422,1822731
2025-08-07,143.5944061279297,144.89999389648438,150.11000061035156,141.64999389648438,149.55999755859375,2118617
2025-08-08,145.39801025390625,146.72000122070312,148.1999969482422,144.10000610351562,146.0,1722361
2025-08-11,146.1016082763672,147.42999267578125,148.0500030517578,145.05999755859375,146.8000030517578,871026
2025-08-12,144.2484588623047,145.55999755859375,149.2899932861328,144.89999389648438,147.89999389648438,1983268
2025-08-13,146.30972290039062,147.63999938964844,148.77999877929688,146.0,146.1999969482422,1857004
2025-08-14,143.83224487304688,145.13999938964844,148.49000549316406,144.10000610351562,148.0,781200
2025-08-18,144.67459106445312,145.99000549316406,147.66000366210938,144.97999572753906,147.0,696377
2025-08-19,147.97459411621094,149.32000732421875,151.35000610351562,145.6999969482422,146.10000610351562,3567000
2025-08-20,155.8826904296875,157.3000030517578,158.30999755859375,149.89999389648438,150.05999755859375,8206891
2025-08-21,156.34844970703125,157.77000427246094,160.47999572753906,155.8000030517578,157.75,5039620
2025-08-22,157.46826171875,158.89999389648438,161.35000610351562,156.0,157.5,4964621
2025-08-25,155.36737060546875,156.77999877929688,162.39999389648438,155.10000610351562,160.1999969482422,2972536
2025-08-26,150.5808868408203,151.9499969482422,155.89999389648438,151.30999755859375,155.72999572753906,1430753
2025-08-28,148.56918334960938,149.9199981689453,152.69000244140625,149.10000610351562,151.38999938964844,1068219
2025-08-29,147.5880889892578,148.92999267578125,152.39999389648438,148.3000030517578,150.5,1311712
2025-09-01,151.78990173339844,153.1699981689453,154.67999267578125,149.3000030517578,149.3000030517578,1852302
2025-09-02,155.72412109375,157.13999938964844,159.97999572753906,152.49000549316406,153.8000030517578,4536406
2025-09-03,159.95565795898438,161.41000366210938,162.10000610351562,156.66000366210938,157.25,4964157
2025-09-04,159.22232055664062,160.6699981689453,164.49000549316406,159.3300018310547,163.0,4212389
2025-09-05,155.98178100585938,157.39999389648438,161.8800048828125,157.00999450683594,161.0,1894222
2025-09-08,153.50430297851562,154.89999389648438,158.13999938964844,154.27000427246094,157.39999389648438,1441231
2025-09-09,150.1448516845703,151.50999450683594,155.8300018310547,151.22999572753906,154.64999389648438,1500919
2025-09-10,150.9079132080078,152.27999877929688,153.91000366210938,151.5,152.1999969482422,1403558
2025-09-11,150.93765258789062,152.30999755859375,155.10000610351562,152.0,152.27999877929688,1335282
2025-09-12,150.82862854003906,152.1999969482422,153.47999572753906,151.69000244140625,152.89999389648438,892711
2025-09-15,152.20611572265625,153.58999633789062,155.7899932861328,152.60000610351562,153.0,1520480
2025-09-16,154.62413024902344,156.02999877929688,157.47000122070312,153.0500030517578,153.97999572753906,2151660
2025-09-17,153.27638244628906,154.6699981689453,157.89999389648438,153.52000427246094,156.69000244140625,1180783
2025-09-18,152.38449096679688,153.77000427246094,155.69000244140625,153.17999267578125,155.39999389648438,946395
2025-09-19,152.64215087890625,154.02999877929688,154.99000549316406,153.10000610351562,154.0,793048
2025-09-22,150.53134155273438,151.89999389648438,154.38999938964844,151.5500030517578,153.72000122070312,928327
2025-09-23,150.02593994140625,151.38999938964844,152.5,150.3300018310547,152.0,947018
2025-09-24,149.27279663085938,150.6300048828125,152.8000030517578,150.16000366210938,151.10000610351562,1131250
2025-09-25,147.3502655029297,148.69000244140625,151.47999572753906,148.3000030517578,150.99000549316406,928278
2025-09-26,142.45477294921875,143.75,149.0399932861328,143.3000030517578,148.61000061035156,1502173
2025-09-29,143.6439666748047,144.9499969482422,147.1199951171875,143.25,145.0,1076261
2025-09-30,144.50613403320312,145.82000732421875,146.0,144.47000122070312,145.3000030517578,661269
2025-10-01,145.59620666503906,146.9199981689453,147.72000122070312,144.72000122070312,146.0,903590
2025-10-03,147.77638244628906,149.1199951171875,149.8699951171875,146.77999877929688,147.0,1423941
2025-10-06,147.46917724609375,148.80999755859375,150.32000732421875,147.85000610351562,149.89999389648438,662656
2025-10-07,146.98361206054688,148.32000732421875,149.74000549316406,148.0,149.0,548551
2025-10-08,146.2601776123047,147.58999633789062,149.3300018310547,147.1300048828125,149.0,564866
2025-10-09,145.17999267578125,146.5,148.14999389648438,146.00999450683594,147.7899932861328,700905
2025-10-10,146.64999389648438,146.64999389648438,147.63999938964844,145.8000030517578,146.25,924960
2025-10-13,145.7100067138672,145.7100067138672,146.47999572753906,144.75,146.41000366210938,705718
2025-10-14,144.02999877929688,144.02999877929688,146.60000610351562,143.10000610351562,146.0,851683
2025-10-15,146.88999938964844,146.88999938964844,148.22000122070312,143.5500030517578,144.6999969482422,776291
2025-10-16,152.0500030517578,152.0500030517578,153.9499969482422,147.16000366210938,148.0,4952775
2025-10-17,149.0500030517578,149.0500030517578,151.61000061035156,148.50999450683594,151.61000061035156,860250
2025-10-20,147.99000549316406,147.99000549316406,149.3699951171875,146.99000549316406,149.0500030517578,613787
2025-10-21,149.08999633789062,149.08999633789062,149.99000549316406,148.52000427246094,148.69000244140625,210086
2025-10-23,148.4499969482422,148.4499969482422,149.72999572753906,148.0399932861328,149.67999267578125,456313
2025-10-24,147.86000061035156,147.86000061035156,148.99000549316406,147.27000427246094,148.00999450683594,595177
2025-10-27,147.72000122070312,147.72000122070312,149.0,147.32000732421875,149.0,485202
2025-10-28,150.25,150.25,152.58999633789062,147.52000427246094,147.8000030517578,3153756
2025-10-29,150.77000427246094,150.77000427246094,151.74000549316406,149.6999969482422,150.42999267578125,1047127
2025-10-30,151.52000427246094,151.52000427246094,153.6999969482422,150.39999389648438,150.97000122070312,1832066
2025-10-31,149.27999877929688,149.27999877929688,153.39999389648438,148.60000610351562,152.0,1328185
2025-11-03,152.00999450683594,152.00999450683594,153.5,148.80999755859375,149.19000244140625,1480057
2025-11-04,152.8699951171875,152.8699951171875,153.5,150.75,152.0,1221895
2025-11-05,152.8699951171875,152.8699951171875,152.8699951171875,152.8699951171875,152.8699951171875,0
2025-11-06,146.7100067138672,146.7100067138672,152.89999389648438,145.9199981689453,152.75,1162877
2025-11-07,148.83999633789062,148.83999633789062,149.39999389648438,144.1300048828125,145.3000030517578,967856
2025-11-10,146.67999267578125,146.67999267578125,149.89999389648438,146.27999877929688,149.89999389648438,614705
2025-11-11,147.99000549316406,147.99000549316406,148.5,146.32000732421875,147.1999969482422,687659
2025-11-12,150.4199981689453,150.4199981689453,152.5,148.5,148.5,1461687
2025-11-13,151.97000122070312,151.97000122070312,153.0,150.41000366210938,150.85000610351562,2367416
2025-11-14,150.27000427246094,150.27000427246094,152.1699981689453,149.7100067138672,152.0,752911
2025-11-17,151.80999755859375,151.80999755859375,153.60000610351562,151.39999389648438,153.0,1792731
2025-11-18,151.9499969482422,151.9499969482422,157.1999969482422,151.10000610351562,151.85000610351562,5351670
2025-11-19,149.91000366210938,149.91000366210938,151.91000366210938,149.49000549316406,151.75,1031502
2025-11-20,148.17999267578125,148.17999267578125,151.11000061035156,147.5,149.99000549316406,959436
2025-11-21,146.3699951171875,146.3699951171875,147.99000549316406,146.0,147.5,621339
2025-11-24,144.36000061035156,144.36000061035156,146.3699951171875,143.47000122070312,146.1999969482422,789206
2025-11-25,139.52000427246094,139.52000427246094,144.69000244140625,138.27000427246094,144.49000549316406,2015451
2025-11-26,141.16000366210938,141.16000366210938,141.89999389648438,140.0,140.5,870525
2025-11-27,142.5,142.5,142.8000030517578,141.50999450683594,141.89999389648438,551615
2025-11-28,141.35000610351562,141.35000610351562,142.27999877929688,141.0,142.0,435305
2025-12-01,139.8000030517578,139.8000030517578,142.99000549316406,139.0,141.85000610351562,1416520
2025-12-02,138.08999633789062,138.08999633789062,139.67999267578125,137.5500030517578,139.47000122070312,717577
2025-12-03,135.8300018310547,135.8300018310547,138.69000244140625,134.5,137.9600067138672,829651
2025-12-04,135.49000549316406,135.49000549316406,136.5399932861328,134.60000610351562,135.2100067138672,637033
2025-12-05,141.99000549316406,141.99000549316406,144.8000030517578,134.92999267578125,135.75,7041304
2025-12-08,136.7100067138672,136.7100067138672,142.36000061035156,134.5399932861328,142.36000061035156,1809164
2025-12-09,139.1699981689453,139.1699981689453,141.0,132.77999877929688,134.5,1793571
2025-12-10,140.25999450683594,140.25999450683594,142.8699951171875,138.4600067138672,138.75999450683594,1576199
2025-12-11,138.50999450683594,138.50999450683594,140.14999389648438,137.6999969482422,140.0,578767
2025-12-12,138.19000244140625,138.19000244140625,139.88999938964844,137.1999969482422,139.00999450683594,908510
2025-12-15,140.52000427246094,140.52000427246094,141.38999938964844,137.64999389648438,138.74000549316406,1121075
2025-12-16,142.0500030517578,142.0500030517578,145.60000610351562,140.3300018310547,141.0,3525902
2025-12-17,138.72999572753906,138.72999572753906,142.1199951171875,138.22000122070312,141.5,841616
2025-12-18,137.69000244140625,137.69000244140625,139.1199951171875,136.63999938964844,138.9199981689453,634549
2025-12-19,138.60000610351562,138.60000610351562,138.99000549316406,137.05999755859375,138.5,724170
2025-12-22,139.8800048828125,139.8800048828125,140.89999389648438,139.22000122070312,139.88999938964844,844368
2025-12-23,142.60000610351562,142.60000610351562,144.25,139.89999389648438,140.89999389648438,1991278
2025-12-24,141.17999267578125,141.17999267578125,143.5,140.8800048828125,142.6999969482422,581967
2025-12-25,141.17999267578125,141.17999267578125,141.17999267578125,141.17999267578125,141.17999267578125,0
2025-12-26,141.88999938964844,141.88999938964844,144.36000061035156,140.39999389648438,141.24000549316406,1267702
2025-12-29,143.25,143.25,147.5500030517578,141.50999450683594,142.1699981689453,3812795
2025-12-30,145.47000122070312,145.47000122070312,148.75999450683594,142.3000030517578,143.6999969482422,5559161
2025-12-31,146.24000549316406,146.24000549316406,147.8000030517578,145.41000366210938,146.0,1555091
2026-01-01,146.07000732421875,146.07000732421875,147.19000244140625,145.00999450683594,147.0,595862
2026-01-02,149.19000244140625,149.19000244140625,149.8000030517578,146.39999389648438,147.0,2250214
2026-01-05,147.41000366210938,147.41000366210938,150.9499969482422,146.72000122070312,149.1999969482422,1511060
2026-01-06,144.02000427246094,144.02000427246094,147.86000061035156,143.39999389648438,147.5,1257917
2026-01-07,144.6999969482422,144.6999969482422,145.25999450683594,143.5,143.99000549316406,736379
2026-01-08,141.8000030517578,141.8000030517578,147.38999938964844,141.3000030517578,144.6999969482422,1924138
2026-01-09,137.47999572753906,137.47999572753906,142.3000030517578,136.5,141.39999389648438,1384790
2026-01-12,136.6999969482422,136.6999969482422,137.88999938964844,133.6999969482422,137.5,1394287
2026-01-13,137.49000549316406,137.49000549316406,139.41000366210938,136.3000030517578,137.5,809813
2026-01-14,137.9600067138672,137.9600067138672,141.14999389648438,137.1300048828125,137.49000549316406,1139067
2026-01-15,137.9600067138672,137.9600067138672,137.9600067138672,137.9600067138672,137.9600067138672,0
2026-01-16,136.9600067138672,136.9600067138672,139.2100067138672,136.0,138.39999389648438,726769
