date_,adj close_naukri.ns,close_naukri.ns,high_naukri.ns,low_naukri.ns,open_naukri.ns,volume_naukri.ns
2025-02-28,1392.622802734375,1398.530029296875,1452.97998046875,1380.199951171875,1440.1400146484375,4905515
2025-03-03,1386.558349609375,1392.43994140625,1413.760009765625,1362.219970703125,1394.699951171875,1307830
2025-03-04,1346.717529296875,1352.4300537109375,1373.9100341796875,1332.489990234375,1372.300048828125,1231110
2025-03-05,1352.2440185546875,1357.97998046875,1371.800048828125,1340.0,1344.1500244140625,2036095
2025-03-06,1375.4356689453125,1381.27001953125,1405.969970703125,1362.800048828125,1362.800048828125,1571540
2025-03-07,1360.9969482421875,1366.77001953125,1395.800048828125,1352.800048828125,1380.0,921590
2025-03-10,1312.0545654296875,1317.6199951171875,1381.699951171875,1314.0,1366.77001953125,1378335
2025-03-11,1333.762451171875,1339.4200439453125,1349.3699951171875,1284.510009765625,1302.0,2072715
2025-03-12,1295.9427490234375,1301.43994140625,1354.06005859375,1269.9100341796875,1342.0,2350725
2025-03-13,1271.1181640625,1276.510009765625,1319.989990234375,1275.0,1305.4000244140625,1444365
2025-03-17,1290.4561767578125,1295.9300537109375,1305.0,1270.5699462890625,1284.2099609375,997630
2025-03-18,1290.4561767578125,1295.9300537109375,1295.9300537109375,1295.9300537109375,1295.9300537109375,0
2025-03-19,1344.1783447265625,1349.8800048828125,1360.18994140625,1307.6400146484375,1339.1099853515625,1944145
2025-03-20,1364.2730712890625,1370.06005859375,1378.030029296875,1340.56005859375,1364.0,1294700
2025-03-21,1377.357421875,1383.199951171875,1387.2900390625,1345.8800048828125,1373.800048828125,1884150
2025-03-24,1414.17138671875,1420.1700439453125,1432.0,1386.0699462890625,1399.4000244140625,1561740
2025-03-25,1423.103515625,1429.1400146484375,1485.97998046875,1407.6300048828125,1436.0,3160400
2025-03-26,1402.9190673828125,1408.8699951171875,1442.6099853515625,1400.0,1436.219970703125,1214035
2025-03-27,1436.8253173828125,1442.9200439453125,1449.989990234375,1391.2099609375,1400.0,2098130
2025-03-28,1430.21337890625,1436.280029296875,1462.75,1422.4000244140625,1444.0,2386050
2025-04-01,1355.2313232421875,1360.97998046875,1436.280029296875,1355.699951171875,1436.280029296875,1307065
2025-04-02,1379.8768310546875,1385.72998046875,1393.969970703125,1351.31005859375,1355.0,1617245
2025-04-03,1341.19091796875,1346.8800048828125,1378.3900146484375,1323.97998046875,1376.0,2204950
2025-04-04,1273.916259765625,1279.3199462890625,1343.199951171875,1265.02001953125,1343.199951171875,1717820
2025-04-07,1269.57470703125,1274.9599609375,1285.5899658203125,1157.0,1157.0,1594280
2025-04-08,1322.91845703125,1328.530029296875,1342.0,1267.5999755859375,1291.989990234375,2649525
2025-04-09,1275.937744140625,1281.3499755859375,1315.050048828125,1263.22998046875,1315.050048828125,2100820
2025-04-11,1303.53076171875,1309.06005859375,1330.0,1290.760009765625,1330.0,1867970
2025-04-15,1341.409912109375,1347.0999755859375,1362.5,1324.0999755859375,1355.300048828125,1264435
2025-04-16,1349.4757080078125,1355.199951171875,1358.0999755859375,1321.300048828125,1349.800048828125,861615
2025-04-17,1341.2108154296875,1346.9000244140625,1352.800048828125,1312.300048828125,1348.9000244140625,1275390
2025-04-21,1381.9381103515625,1387.800048828125,1406.4000244140625,1354.9000244140625,1358.0,1372860
2025-04-22,1384.8258056640625,1390.699951171875,1406.0,1378.4000244140625,1387.800048828125,910595
2025-04-23,1411.1142578125,1417.0999755859375,1425.0,1390.199951171875,1402.0,1658625
2025-04-24,1424.7564697265625,1430.800048828125,1446.300048828125,1406.300048828125,1416.0,1647625
2025-04-25,1401.7540283203125,1407.699951171875,1450.0,1396.0999755859375,1443.0,1061635
2025-04-28,1389.60546875,1395.5,1418.699951171875,1385.300048828125,1401.0,1134175
2025-04-29,1405.8367919921875,1411.800048828125,1418.4000244140625,1382.800048828125,1399.5999755859375,593235
2025-04-30,1407.9278564453125,1413.9000244140625,1431.0,1393.0,1411.800048828125,1353645
2025-05-02,1419.1800537109375,1425.199951171875,1443.0,1407.4000244140625,1413.800048828125,585725
2025-05-05,1427.94287109375,1434.0,1442.5999755859375,1422.800048828125,1428.300048828125,394340
2025-05-06,1390.9996337890625,1396.9000244140625,1453.5999755859375,1390.9000244140625,1440.800048828125,431775
2025-05-07,1379.14990234375,1385.0,1400.5,1368.5,1387.5,523664
2025-05-08,1349.7745361328125,1355.5,1400.0,1341.5,1384.5,309901
2025-05-09,1369.192138671875,1375.0,1400.0,1319.0,1319.0,661030
2025-05-12,1469.7655029296875,1476.0,1502.5,1392.0,1404.5,1346700
2025-05-13,1458.3140869140625,1464.5,1490.5,1450.5,1480.0,869690
2025-05-14,1447.8585205078125,1454.0,1475.0,1427.5,1471.0,631213
2025-05-15,1497.6473388671875,1504.0,1510.0,1447.0,1461.0,945324
2025-05-16,1503.1240234375,1509.5,1525.0,1497.5,1512.0,695066
2025-05-19,1460.803466796875,1467.0,1515.0,1453.0,1509.5,811543
2025-05-20,1432.4239501953125,1438.5,1490.0,1432.5,1475.0,783253
2025-05-21,1469.267578125,1475.5,1479.0,1440.5,1444.0,672018
2025-05-22,1454.828857421875,1461.0,1478.5,1450.0,1470.0,593809
2025-05-23,1482.7105712890625,1489.0,1495.0,1447.5,1463.5,759901
2025-05-26,1467.276123046875,1473.5,1497.0,1468.0,1495.0,682762
2025-05-27,1446.3648681640625,1452.5,1487.0,1425.0,1487.0,1599274
2025-05-28,1426.947265625,1433.0,1455.0,1405.5,1455.0,2163499
2025-05-29,1441.8837890625,1448.0,1456.0,1417.0,1445.0,933946
2025-05-30,1421.470458984375,1427.5,1460.0,1415.0,1450.0,2388902
2025-06-02,1424.7564697265625,1430.800048828125,1438.9000244140625,1400.0,1411.0,1199774
2025-06-03,1419.2796630859375,1425.300048828125,1439.699951171875,1415.0,1431.0,725977
2025-06-04,1404.6417236328125,1410.5999755859375,1425.300048828125,1396.0999755859375,1420.0,1169720
2025-06-05,1468.17236328125,1474.4000244140625,1481.0,1408.800048828125,1414.9000244140625,2207902
2025-06-06,1500.833740234375,1507.199951171875,1510.5999755859375,1468.0,1468.0999755859375,1460702
2025-06-09,1513.2808837890625,1519.699951171875,1541.199951171875,1502.4000244140625,1510.0,1213694
2025-06-10,1528.416748046875,1534.9000244140625,1550.0,1510.5,1524.0,803990
2025-06-11,1499.5391845703125,1505.9000244140625,1539.9000244140625,1502.9000244140625,1537.0,1787307
2025-06-12,1462.1976318359375,1468.4000244140625,1523.0,1462.4000244140625,1513.199951171875,872560
2025-06-13,1453.634033203125,1459.800048828125,1464.699951171875,1435.0,1450.0,707752
2025-06-16,1482.1131591796875,1488.4000244140625,1492.0,1452.0999755859375,1457.0,814202
2025-06-17,1469.1680908203125,1475.4000244140625,1500.199951171875,1470.800048828125,1492.0,579070
2025-06-18,1461.4010009765625,1467.5999755859375,1492.0999755859375,1460.9000244140625,1471.0,462408
2025-06-19,1463.0938720703125,1469.300048828125,1483.0999755859375,1458.0,1466.0999755859375,681928
2025-06-20,1498.7425537109375,1505.0999755859375,1511.4000244140625,1469.300048828125,1470.0,2392646
2025-06-23,1475.9393310546875,1482.199951171875,1496.800048828125,1467.9000244140625,1490.0,804202
2025-06-24,1499.140869140625,1505.5,1531.4000244140625,1496.0,1496.0,1050554
2025-06-25,1503.2235107421875,1509.5999755859375,1534.4000244140625,1503.0,1520.9000244140625,1007044
2025-06-26,1509.9949951171875,1516.4000244140625,1524.0,1484.199951171875,1517.0,980202
2025-06-27,1501.72998046875,1508.0999755859375,1537.199951171875,1492.4000244140625,1511.0999755859375,5582731
2025-06-30,1482.0135498046875,1488.300048828125,1530.0,1478.5,1522.5999755859375,1279001
2025-07-01,1443.3775634765625,1449.5,1496.0,1446.5,1488.300048828125,1499855
2025-07-02,1445.767333984375,1451.9000244140625,1463.800048828125,1430.9000244140625,1453.0999755859375,1091998
2025-07-03,1439.0955810546875,1445.199951171875,1467.800048828125,1441.0,1459.0,995080
2025-07-04,1480.1217041015625,1486.4000244140625,1488.800048828125,1446.0,1451.9000244140625,1069466
2025-07-07,1425.05517578125,1431.0999755859375,1489.0,1404.0999755859375,1485.0,2352128
2025-07-08,1452.73779296875,1458.9000244140625,1471.0,1431.0,1431.0,1922385
2025-07-09,1440.987548828125,1447.0999755859375,1460.5,1432.0,1456.0,1232488
2025-07-10,1414.1016845703125,1420.0999755859375,1435.0,1411.199951171875,1425.9000244140625,1335773
2025-07-11,1369.3912353515625,1375.199951171875,1421.5999755859375,1371.0999755859375,1420.0,2206874
2025-07-14,1393.0908203125,1399.0,1402.9000244140625,1354.0,1375.5,3466969
2025-07-15,1397.2730712890625,1403.199951171875,1407.300048828125,1379.800048828125,1397.0,1554292
2025-07-16,1387.514404296875,1393.4000244140625,1407.0,1386.0,1404.0,708852
2025-07-17,1373.4739990234375,1379.300048828125,1402.699951171875,1377.0999755859375,1400.4000244140625,653294
2025-07-18,1359.0352783203125,1364.800048828125,1393.4000244140625,1358.0999755859375,1384.0,1994386
2025-07-21,1393.8873291015625,1399.800048828125,1414.800048828125,1363.199951171875,1364.800048828125,1061489
2025-07-22,1452.63818359375,1458.800048828125,1467.5,1404.0,1404.0,4076845
2025-07-23,1468.769775390625,1475.0,1481.0,1459.0999755859375,1460.0,1600050
2025-07-24,1451.044921875,1457.199951171875,1485.0,1450.5999755859375,1468.0999755859375,683571
2025-07-25,1433.9749755859375,1436.5,1451.0,1427.0,1451.0,1043310
2025-07-28,1407.0224609375,1409.5,1431.9000244140625,1384.4000244140625,1430.0,1778107
2025-07-29,1406.922607421875,1409.4000244140625,1419.0999755859375,1375.0999755859375,1419.0999755859375,1203324
2025-07-30,1393.1468505859375,1395.5999755859375,1406.0999755859375,1364.699951171875,1390.0,2075877
2025-07-31,1389.852783203125,1392.300048828125,1400.0,1370.0,1380.0,1082367
2025-08-01,1365.49560546875,1367.9000244140625,1399.9000244140625,1364.199951171875,1395.0,432220
2025-08-04,1368.4903564453125,1370.9000244140625,1377.4000244140625,1359.0,1369.0,2890882
2025-08-05,1339.341552734375,1341.699951171875,1372.5,1333.0,1372.0,3593587
2025-08-06,1320.0755615234375,1322.4000244140625,1345.0,1311.5,1341.699951171875,1704636
2025-08-07,1359.306396484375,1361.699951171875,1371.0,1311.199951171875,1315.0,1124107
2025-08-08,1329.65869140625,1332.0,1369.5,1322.300048828125,1361.0,1636607
2025-08-11,1318.2786865234375,1320.5999755859375,1341.9000244140625,1287.0999755859375,1307.9000244140625,4245522
2025-08-12,1318.8775634765625,1321.199951171875,1352.5,1311.199951171875,1332.0,2051386
2025-08-13,1323.5694580078125,1325.9000244140625,1331.300048828125,1312.5,1325.0,1533006
2025-08-14,1363.0,1365.4000244140625,1385.5,1319.5,1329.0,6756189
2025-08-18,1351.220703125,1353.5999755859375,1400.0999755859375,1350.0999755859375,1390.0,1159319
2025-08-19,1378.3729248046875,1380.800048828125,1385.0,1343.5999755859375,1359.5,1022673
2025-08-20,1393.047119140625,1395.5,1398.9000244140625,1365.0,1365.0,1593082
2025-08-21,1410.3167724609375,1412.800048828125,1437.800048828125,1387.0999755859375,1400.0,2432234
2025-08-22,1378.1732177734375,1380.5999755859375,1418.0,1375.199951171875,1418.0,1083516
2025-08-25,1403.62841796875,1406.0999755859375,1420.300048828125,1385.5999755859375,1387.5,1646990
2025-08-26,1393.2467041015625,1395.699951171875,1411.199951171875,1384.0999755859375,1403.0,1437602
2025-08-28,1383.563720703125,1386.0,1411.9000244140625,1376.0,1410.0,830602
2025-08-29,1355.7127685546875,1358.0999755859375,1395.0,1354.5,1390.0,1215734
2025-09-01,1369.288818359375,1371.699951171875,1377.800048828125,1346.199951171875,1358.0999755859375,773237
2025-09-02,1362.1015625,1364.5,1390.4000244140625,1351.0,1376.5999755859375,559228
2025-09-03,1363.998291015625,1366.4000244140625,1374.9000244140625,1356.5999755859375,1374.0999755859375,600553
2025-09-04,1329.4591064453125,1331.800048828125,1380.5,1324.4000244140625,1368.9000244140625,1350218
2025-09-05,1344.63232421875,1347.0,1365.5,1329.5,1342.800048828125,967418
2025-09-08,1334.64990234375,1337.0,1352.9000244140625,1325.0999755859375,1347.0,515700
2025-09-09,1347.1279296875,1349.5,1377.199951171875,1340.800048828125,1347.300048828125,1229455
2025-09-10,1383.3641357421875,1385.800048828125,1398.9000244140625,1353.800048828125,1358.699951171875,1177741
2025-09-11,1369.488525390625,1371.9000244140625,1383.0,1355.0999755859375,1382.5,681007
2025-09-12,1358.2083740234375,1360.5999755859375,1380.5,1355.199951171875,1375.0999755859375,593993
2025-09-15,1360.404541015625,1362.800048828125,1374.800048828125,1346.300048828125,1360.0,849889
2025-09-16,1350.0228271484375,1352.4000244140625,1371.0,1343.0,1371.0,2612615
2025-09-17,1372.5831298828125,1375.0,1401.9000244140625,1360.300048828125,1362.5,2281760
2025-09-18,1382.365966796875,1384.800048828125,1391.300048828125,1371.800048828125,1380.0,1051506
2025-09-19,1373.68115234375,1376.0999755859375,1388.0,1371.199951171875,1388.0,1100226
2025-09-22,1415.2080078125,1417.699951171875,1426.0,1365.199951171875,1370.0,2045289
2025-09-23,1391.449951171875,1393.9000244140625,1433.5999755859375,1389.0,1422.800048828125,1526034
2025-09-24,1382.864990234375,1385.300048828125,1405.5999755859375,1375.0,1391.0,1082692
2025-09-25,1356.2119140625,1358.5999755859375,1385.4000244140625,1351.699951171875,1385.300048828125,1099888
2025-09-26,1313.8863525390625,1316.199951171875,1365.699951171875,1310.0,1358.5999755859375,1236310
2025-09-29,1313.4871826171875,1315.800048828125,1332.0999755859375,1299.199951171875,1317.9000244140625,1577060
2025-09-30,1306.9986572265625,1309.300048828125,1316.5999755859375,1299.800048828125,1312.0999755859375,1322833
2025-10-01,1336.2470703125,1338.5999755859375,1340.0,1303.199951171875,1309.300048828125,1081395
2025-10-03,1331.555419921875,1333.9000244140625,1342.699951171875,1320.0,1341.0,785507
2025-10-06,1377.4744873046875,1379.9000244140625,1393.9000244140625,1328.0,1334.0,891973
2025-10-07,1381.16796875,1383.5999755859375,1390.0999755859375,1369.0,1379.9000244140625,397410
2025-10-08,1365.0963134765625,1367.5,1388.0,1363.800048828125,1383.5999755859375,548172
2025-10-09,1344.1331787109375,1346.5,1393.0,1332.5999755859375,1390.0,2141013
2025-10-10,1330.7567138671875,1333.0999755859375,1353.300048828125,1331.0,1352.5,462385
2025-10-13,1331.156005859375,1333.5,1337.0999755859375,1317.300048828125,1330.0999755859375,529298
2025-10-14,1319.975830078125,1322.300048828125,1345.5,1320.0,1345.5,825533
2025-10-15,1332.453857421875,1334.800048828125,1342.800048828125,1326.300048828125,1327.9000244140625,584131
2025-10-16,1346.129638671875,1348.5,1362.9000244140625,1333.300048828125,1339.699951171875,595870
2025-10-17,1325.9652099609375,1328.300048828125,1347.0,1323.0,1345.199951171875,904220
2025-10-20,1309.1947021484375,1311.5,1339.0,1308.199951171875,1335.800048828125,692834
2025-10-21,1314.68505859375,1317.0,1326.0,1312.0,1324.0,52958
2025-10-23,1377.374755859375,1379.800048828125,1391.5,1322.4000244140625,1325.0,2925254
2025-10-24,1375.378173828125,1377.800048828125,1419.9000244140625,1373.800048828125,1380.0,2376373
2025-10-27,1362.3011474609375,1364.699951171875,1391.199951171875,1359.800048828125,1384.5999755859375,487437
2025-10-28,1383.2642822265625,1385.699951171875,1393.199951171875,1367.300048828125,1375.699951171875,1412055
2025-10-29,1386.6583251953125,1389.0999755859375,1408.199951171875,1383.0,1390.0,1035864
2025-10-30,1381.6671142578125,1384.0999755859375,1389.300048828125,1373.4000244140625,1389.199951171875,765573
2025-10-31,1375.8773193359375,1378.300048828125,1394.0,1375.0,1384.0999755859375,507529
2025-11-03,1357.210205078125,1359.5999755859375,1375.0,1339.0999755859375,1375.0,941920
2025-11-04,1336.346923828125,1338.699951171875,1366.199951171875,1326.5,1366.199951171875,606779
2025-11-05,1336.346923828125,1338.699951171875,1338.699951171875,1338.699951171875,1338.699951171875,0
2025-11-06,1324.4678955078125,1326.800048828125,1350.0999755859375,1317.300048828125,1325.0999755859375,855886
2025-11-07,1343.03515625,1345.4000244140625,1358.300048828125,1302.0999755859375,1321.0,1077290
2025-11-10,1340.0404052734375,1342.4000244140625,1353.0,1330.800048828125,1340.0,689807
2025-11-11,1338.642822265625,1341.0,1349.699951171875,1327.0,1349.0,565605
2025-11-12,1373.980712890625,1376.4000244140625,1382.5,1341.300048828125,1347.5999755859375,1917141
2025-11-13,1344.931884765625,1347.300048828125,1384.0,1331.5999755859375,1382.5,1870419
2025-11-14,1321.173583984375,1323.5,1354.9000244140625,1311.5,1345.0,1323927
2025-11-17,1329.8582763671875,1332.199951171875,1337.9000244140625,1321.0,1329.0,803936
2025-11-18,1322.5711669921875,1324.9000244140625,1333.5999755859375,1311.0999755859375,1332.199951171875,561417
2025-11-19,1359.8055419921875,1362.199951171875,1364.0,1318.0,1324.9000244140625,862715
2025-11-20,1363.0,1365.4000244140625,1374.0,1356.800048828125,1374.0,729780
2025-11-21,1340.4000244140625,1340.4000244140625,1364.0,1333.0,1364.0,792639
2025-11-24,1346.300048828125,1346.300048828125,1365.5999755859375,1332.800048828125,1340.9000244140625,1774967
2025-11-25,1332.0,1332.0,1351.9000244140625,1325.199951171875,1351.9000244140625,608562
2025-11-26,1341.5,1341.5,1354.199951171875,1325.300048828125,1330.0,590377
2025-11-27,1339.4000244140625,1339.4000244140625,1348.0,1315.5999755859375,1347.0,977874
2025-11-28,1330.199951171875,1330.199951171875,1339.4000244140625,1320.0999755859375,1339.4000244140625,655737
2025-12-01,1365.0999755859375,1365.0999755859375,1369.0,1326.4000244140625,1326.4000244140625,939714
2025-12-02,1386.5999755859375,1386.5999755859375,1402.800048828125,1354.199951171875,1375.0,2136679
2025-12-03,1377.199951171875,1377.199951171875,1389.800048828125,1361.5,1374.0,628631
2025-12-04,1396.199951171875,1396.199951171875,1401.0,1371.300048828125,1371.4000244140625,1390101
2025-12-05,1388.699951171875,1388.699951171875,1398.800048828125,1382.199951171875,1396.9000244140625,437945
2025-12-08,1372.0999755859375,1372.0999755859375,1391.0,1361.5999755859375,1386.699951171875,668131
2025-12-09,1376.300048828125,1376.300048828125,1379.800048828125,1344.300048828125,1351.5999755859375,836641
2025-12-10,1342.800048828125,1342.800048828125,1379.0,1337.5,1365.5,550667
2025-12-11,1343.5,1343.5,1356.9000244140625,1326.0,1340.0,986073
2025-12-12,1377.699951171875,1377.699951171875,1379.9000244140625,1343.5,1343.699951171875,594311
2025-12-15,1361.5999755859375,1361.5999755859375,1371.699951171875,1345.300048828125,1362.5999755859375,932411
2025-12-16,1346.9000244140625,1346.9000244140625,1365.199951171875,1342.0,1352.5,673471
2025-12-17,1338.199951171875,1338.199951171875,1366.0,1335.0,1340.0,336409
2025-12-18,1333.699951171875,1333.699951171875,1347.9000244140625,1325.4000244140625,1338.199951171875,429181
2025-12-19,1340.800048828125,1340.800048828125,1345.0999755859375,1322.5999755859375,1333.9000244140625,1059063
2025-12-22,1345.5999755859375,1345.5999755859375,1359.4000244140625,1340.0,1345.199951171875,388453
2025-12-23,1365.5999755859375,1365.5999755859375,1369.300048828125,1333.5999755859375,1348.800048828125,484906
2025-12-24,1366.800048828125,1366.800048828125,1389.0,1362.0,1365.5999755859375,560418
2025-12-25,1366.800048828125,1366.800048828125,1366.800048828125,1366.800048828125,1366.800048828125,0
2025-12-26,1365.800048828125,1365.800048828125,1374.0,1359.5,1364.5,371678
2025-12-29,1359.5,1359.5,1377.5,1350.0,1365.800048828125,327396
2025-12-30,1335.0,1335.0,1359.0999755859375,1330.0,1359.0999755859375,443272
2025-12-31,1333.5999755859375,1333.5999755859375,1347.300048828125,1331.300048828125,1336.5,808514
2026-01-01,1340.9000244140625,1340.9000244140625,1348.0,1329.0999755859375,1340.5999755859375,249766
2026-01-02,1367.699951171875,1367.699951171875,1373.5,1335.4000244140625,1345.0,323120
2026-01-05,1343.199951171875,1343.199951171875,1370.9000244140625,1333.699951171875,1370.0,664124
2026-01-06,1335.800048828125,1335.800048828125,1357.0,1325.800048828125,1347.0,701865
2026-01-07,1359.4000244140625,1359.4000244140625,1388.699951171875,1339.0,1340.0999755859375,2475123
2026-01-08,1337.4000244140625,1337.4000244140625,1368.0,1333.0,1366.0,1070292
2026-01-09,1320.300048828125,1320.300048828125,1343.699951171875,1314.0,1337.4000244140625,420573
2026-01-12,1312.9000244140625,1312.9000244140625,1327.5999755859375,1297.9000244140625,1321.0999755859375,562354
2026-01-13,1332.4000244140625,1332.4000244140625,1335.0,1305.699951171875,1318.5999755859375,680921
2026-01-14,1305.800048828125,1305.800048828125,1332.4000244140625,1302.0999755859375,1321.0,1122841
2026-01-16,1329.0999755859375,1329.0999755859375,1332.4000244140625,1304.0,1306.9000244140625,768381
