date_,adj close_tvsmotor.ns,close_tvsmotor.ns,high_tvsmotor.ns,low_tvsmotor.ns,open_tvsmotor.ns,volume_tvsmotor.ns
2025-04-08,2437.64990234375,2437.64990234375,2449.0,2360.5,2395.050048828125,692612
2025-04-09,2475.25,2475.25,2488.699951171875,2417.10009765625,2450.0,898839
2025-04-11,2513.300048828125,2513.300048828125,2530.0,2496.050048828125,2511.64990234375,912929
2025-04-15,2586.5,2586.5,2600.5,2545.800048828125,2586.0,1045478
2025-04-16,2614.199951171875,2614.199951171875,2624.800048828125,2567.39990234375,2589.0,591510
2025-04-17,2679.300048828125,2679.300048828125,2690.0,2600.0,2600.0,891895
2025-04-21,2735.60009765625,2735.60009765625,2745.10009765625,2668.199951171875,2695.0,454985
2025-04-22,2738.5,2738.5,2771.5,2723.300048828125,2755.0,1128946
2025-04-23,2806.699951171875,2806.699951171875,2816.10009765625,2720.5,2738.5,465708
2025-04-24,2773.89990234375,2773.89990234375,2820.0,2750.5,2798.0,605270
2025-04-25,2737.89990234375,2737.89990234375,2809.699951171875,2695.0,2791.0,711996
2025-04-28,2793.10009765625,2793.10009765625,2848.89990234375,2710.0,2745.0,859499
2025-04-29,2702.60009765625,2702.60009765625,2797.800048828125,2680.10009765625,2774.0,2948364
2025-04-30,2672.0,2672.0,2708.89990234375,2655.0,2702.89990234375,1551074
2025-05-02,2720.0,2720.0,2752.0,2700.0,2700.5,1412488
2025-05-05,2782.60009765625,2782.60009765625,2796.199951171875,2727.300048828125,2731.800048828125,833618
2025-05-06,2773.5,2773.5,2829.89990234375,2758.0,2794.0,961359
2025-05-07,2792.300048828125,2792.300048828125,2811.0,2755.0,2755.0,779782
2025-05-08,2695.60009765625,2695.60009765625,2808.199951171875,2680.199951171875,2800.0,888115
2025-05-09,2663.699951171875,2663.699951171875,2686.10009765625,2640.0,2645.0,964332
2025-05-12,2760.699951171875,2760.699951171875,2774.0,2719.699951171875,2725.0,701314
2025-05-13,2712.39990234375,2712.39990234375,2780.800048828125,2700.0,2764.0,657860
2025-05-14,2727.300048828125,2727.300048828125,2738.0,2689.0,2720.39990234375,609489
2025-05-15,2789.800048828125,2789.800048828125,2794.800048828125,2709.0,2727.300048828125,1126642
2025-05-16,2841.5,2841.5,2853.89990234375,2777.0,2799.89990234375,823478
2025-05-19,2825.10009765625,2825.10009765625,2878.89990234375,2815.199951171875,2854.5,841294
2025-05-20,2751.199951171875,2751.199951171875,2840.0,2744.300048828125,2840.0,680986
2025-05-21,2767.300048828125,2767.300048828125,2808.0,2741.10009765625,2761.10009765625,486324
2025-05-22,2802.800048828125,2802.800048828125,2810.0,2717.0,2767.10009765625,785085
2025-05-23,2780.60009765625,2780.60009765625,2824.199951171875,2777.5,2822.0,537902
2025-05-26,2776.800048828125,2776.800048828125,2815.0,2769.699951171875,2794.0,656043
2025-05-27,2799.699951171875,2799.699951171875,2805.5,2745.800048828125,2790.0,457064
2025-05-28,2801.5,2801.5,2812.89990234375,2779.10009765625,2799.699951171875,479024
2025-05-29,2808.60009765625,2808.60009765625,2832.89990234375,2790.800048828125,2817.800048828125,601733
2025-05-30,2780.800048828125,2780.800048828125,2809.0,2733.10009765625,2795.10009765625,1690693
2025-06-02,2763.39990234375,2763.39990234375,2796.89990234375,2722.10009765625,2785.0,673513
2025-06-03,2744.800048828125,2744.800048828125,2778.5,2735.5,2764.10009765625,453177
2025-06-04,2760.39990234375,2760.39990234375,2780.39990234375,2745.699951171875,2750.0,440642
2025-06-05,2717.60009765625,2717.60009765625,2769.699951171875,2704.199951171875,2769.699951171875,969443
2025-06-06,2747.800048828125,2747.800048828125,2759.0,2708.0,2739.0,825448
2025-06-09,2743.199951171875,2743.199951171875,2769.0,2718.0,2765.0,645071
2025-06-10,2745.0,2745.0,2764.0,2732.10009765625,2745.0,570176
2025-06-11,2771.0,2771.0,2809.0,2745.0,2750.0,1303148
2025-06-12,2739.39990234375,2739.39990234375,2790.0,2727.0,2782.0,418847
2025-06-13,2740.89990234375,2740.89990234375,2747.800048828125,2655.10009765625,2705.0,554368
2025-06-16,2796.5,2796.5,2799.60009765625,2719.5,2740.89990234375,568490
2025-06-17,2777.199951171875,2777.199951171875,2808.0,2769.10009765625,2807.0,480492
2025-06-18,2775.89990234375,2775.89990234375,2825.0,2760.5,2777.199951171875,792908
2025-06-19,2779.89990234375,2779.89990234375,2817.0,2762.199951171875,2762.199951171875,597873
2025-06-20,2812.10009765625,2812.10009765625,2833.699951171875,2756.10009765625,2791.60009765625,1007979
2025-06-23,2778.60009765625,2778.60009765625,2809.89990234375,2767.10009765625,2800.0,414211
2025-06-24,2837.10009765625,2837.10009765625,2873.699951171875,2800.89990234375,2800.89990234375,1407004
2025-06-25,2916.800048828125,2916.800048828125,2925.0,2849.0,2850.0,1137136
2025-06-26,2928.89990234375,2928.89990234375,2936.89990234375,2896.60009765625,2929.0,949146
2025-06-27,2939.300048828125,2939.300048828125,2960.300048828125,2911.60009765625,2927.0,2231250
2025-06-30,2918.0,2918.0,2951.10009765625,2882.0,2948.0,1372365
2025-07-01,2893.60009765625,2893.60009765625,2936.0,2884.89990234375,2935.0,840834
2025-07-02,2898.300048828125,2898.300048828125,2915.89990234375,2880.0,2904.60009765625,606782
2025-07-03,2899.199951171875,2899.199951171875,2946.60009765625,2893.199951171875,2918.0,787076
2025-07-04,2880.10009765625,2880.10009765625,2912.5,2849.300048828125,2900.0,494247
2025-07-07,2876.89990234375,2876.89990234375,2892.5,2862.10009765625,2876.10009765625,256130
2025-07-08,2830.699951171875,2830.699951171875,2889.0,2800.0,2889.0,495704
2025-07-09,2840.10009765625,2840.10009765625,2844.0,2810.0,2810.0,316919
2025-07-10,2830.10009765625,2830.10009765625,2844.0,2822.0,2840.0,307147
2025-07-11,2754.5,2754.5,2828.800048828125,2746.0,2810.0,553847
2025-07-14,2802.199951171875,2802.199951171875,2807.699951171875,2750.5,2754.5,1072824
2025-07-15,2885.0,2885.0,2901.699951171875,2799.0,2800.0,916986
2025-07-16,2897.300048828125,2897.300048828125,2902.0,2865.0,2884.0,451252
2025-07-17,2878.800048828125,2878.800048828125,2909.800048828125,2872.0,2897.300048828125,586027
2025-07-18,2849.300048828125,2849.300048828125,2898.199951171875,2845.0,2890.199951171875,410749
2025-07-21,2835.5,2835.5,2885.300048828125,2831.10009765625,2850.39990234375,485377
2025-07-22,2795.39990234375,2795.39990234375,2843.800048828125,2787.5,2835.5,355925
2025-07-23,2802.60009765625,2802.60009765625,2835.60009765625,2793.10009765625,2809.39990234375,545414
2025-07-24,2797.699951171875,2797.699951171875,2828.0,2782.0,2818.800048828125,395856
2025-07-25,2774.39990234375,2774.39990234375,2799.89990234375,2728.699951171875,2797.699951171875,909208
2025-07-28,2798.89990234375,2798.89990234375,2832.800048828125,2750.0,2774.39990234375,601547
2025-07-29,2801.800048828125,2801.800048828125,2825.0,2784.89990234375,2790.0,820647
2025-07-30,2793.60009765625,2793.60009765625,2825.0,2754.5,2814.89990234375,624411
2025-07-31,2801.800048828125,2801.800048828125,2846.0,2755.0,2760.0,1287444
2025-08-01,2858.199951171875,2858.199951171875,2884.10009765625,2799.10009765625,2825.0,2512045
2025-08-04,2942.5,2942.5,2968.0,2882.60009765625,2890.0,1942925
2025-08-05,2983.199951171875,2983.199951171875,2988.89990234375,2913.0,2951.0,1159503
2025-08-06,2952.699951171875,2952.699951171875,3001.800048828125,2939.89990234375,2980.0,700188
2025-08-07,3013.39990234375,3013.39990234375,3020.10009765625,2931.300048828125,2952.0,830216
2025-08-08,2968.89990234375,2968.89990234375,3024.199951171875,2960.0,3014.89990234375,387198
2025-08-11,2981.199951171875,2981.199951171875,2999.0,2957.300048828125,2985.0,569270
2025-08-12,2963.800048828125,2963.800048828125,3000.0,2955.5,2994.39990234375,612973
2025-08-13,3019.199951171875,3019.199951171875,3044.800048828125,2963.800048828125,2977.800048828125,1546062
2025-08-14,3020.300048828125,3020.300048828125,3039.89990234375,2985.60009765625,3034.0,1075908
2025-08-18,3219.699951171875,3219.699951171875,3255.800048828125,3132.39990234375,3155.89990234375,3748828
2025-08-19,3251.89990234375,3251.89990234375,3257.800048828125,3209.800048828125,3220.0,1233895
2025-08-20,3229.800048828125,3229.800048828125,3272.39990234375,3221.199951171875,3252.10009765625,886979
2025-08-21,3280.89990234375,3280.89990234375,3308.0,3228.0,3247.800048828125,1427568
2025-08-22,3294.60009765625,3294.60009765625,3305.0,3273.5,3281.0,1323997
2025-08-25,3284.699951171875,3284.699951171875,3318.0,3259.800048828125,3310.0,733843
2025-08-26,3272.300048828125,3272.300048828125,3297.300048828125,3253.199951171875,3274.10009765625,1060760
2025-08-28,3256.0,3256.0,3349.0,3246.0,3349.0,856511
2025-08-29,3276.60009765625,3276.60009765625,3313.89990234375,3238.0,3239.10009765625,1023381
2025-09-01,3356.199951171875,3356.199951171875,3373.699951171875,3280.60009765625,3295.10009765625,803428
2025-09-02,3369.60009765625,3369.60009765625,3394.0,3333.10009765625,3361.0,641932
2025-09-03,3400.300048828125,3400.300048828125,3413.60009765625,3351.199951171875,3367.10009765625,752456
2025-09-04,3433.199951171875,3433.199951171875,3500.0,3422.39990234375,3500.0,1331870
2025-09-05,3476.60009765625,3476.60009765625,3481.300048828125,3446.10009765625,3450.300048828125,786141
2025-09-08,3591.300048828125,3591.300048828125,3602.699951171875,3488.39990234375,3488.39990234375,1406946
2025-09-09,3566.300048828125,3566.300048828125,3597.300048828125,3544.39990234375,3591.300048828125,675896
2025-09-10,3495.300048828125,3495.300048828125,3592.39990234375,3479.5,3583.300048828125,916961
2025-09-11,3512.10009765625,3512.10009765625,3525.0,3455.5,3495.300048828125,545731
2025-09-12,3492.39990234375,3492.39990234375,3556.800048828125,3479.89990234375,3520.0,437676
2025-09-15,3477.39990234375,3477.39990234375,3529.0,3469.699951171875,3508.300048828125,561079
2025-09-16,3499.89990234375,3499.89990234375,3522.10009765625,3482.0,3489.39990234375,771880
2025-09-17,3500.10009765625,3500.10009765625,3524.60009765625,3491.10009765625,3504.89990234375,335818
2025-09-18,3546.60009765625,3546.60009765625,3552.5,3491.10009765625,3518.800048828125,637171
2025-09-19,3529.39990234375,3529.39990234375,3546.0,3515.699951171875,3544.10009765625,469027
2025-09-22,3525.60009765625,3525.60009765625,3569.5,3520.89990234375,3537.0,364825
2025-09-23,3512.699951171875,3512.699951171875,3599.89990234375,3496.39990234375,3538.800048828125,491046
2025-09-24,3453.0,3453.0,3515.39990234375,3443.300048828125,3500.0,693587
2025-09-25,3408.39990234375,3408.39990234375,3462.300048828125,3399.300048828125,3453.0,786698
2025-09-26,3414.39990234375,3414.39990234375,3453.800048828125,3392.199951171875,3404.0,610742
2025-09-29,3439.60009765625,3439.60009765625,3451.0,3387.800048828125,3415.89990234375,743356
2025-09-30,3438.699951171875,3438.699951171875,3459.60009765625,3403.300048828125,3453.39990234375,499575
2025-10-01,3457.800048828125,3457.800048828125,3480.800048828125,3430.0,3448.300048828125,287239
2025-10-03,3456.10009765625,3456.10009765625,3465.0,3367.199951171875,3460.0,515537
2025-10-06,3510.89990234375,3510.89990234375,3521.10009765625,3427.60009765625,3460.0,806627
2025-10-07,3513.5,3513.5,3541.89990234375,3494.5,3509.0,403033
2025-10-08,3483.0,3483.0,3535.0,3474.199951171875,3522.800048828125,281210
2025-10-09,3486.60009765625,3486.60009765625,3494.60009765625,3447.199951171875,3487.10009765625,454868
2025-10-10,3490.300048828125,3490.300048828125,3523.0,3466.0,3484.699951171875,315926
2025-10-13,3503.199951171875,3503.199951171875,3535.0,3438.699951171875,3475.10009765625,610644
2025-10-14,3505.0,3505.0,3518.0,3474.199951171875,3504.0,509821
2025-10-15,3574.89990234375,3574.89990234375,3578.699951171875,3505.10009765625,3522.89990234375,1116729
2025-10-16,3576.5,3576.5,3629.699951171875,3556.39990234375,3585.0,757797
2025-10-17,3654.0,3654.0,3658.0,3575.5,3576.5,1173044
2025-10-20,3652.0,3652.0,3700.0,3638.800048828125,3699.0,607833
2025-10-21,3658.300048828125,3658.300048828125,3681.0,3640.0,3668.0,60230
2025-10-23,3597.199951171875,3597.199951171875,3720.0,3584.199951171875,3720.0,870969
2025-10-24,3599.800048828125,3599.800048828125,3639.199951171875,3584.10009765625,3596.0,450646
2025-10-27,3639.89990234375,3639.89990234375,3645.0,3603.300048828125,3619.800048828125,363802
2025-10-28,3562.0,3562.0,3680.0,3523.800048828125,3650.0,1390930
2025-10-29,3498.89990234375,3498.89990234375,3613.800048828125,3490.0,3600.0,2288619
2025-10-30,3491.699951171875,3491.699951171875,3535.0,3480.5,3505.89990234375,1453161
2025-10-31,3508.699951171875,3508.699951171875,3547.0,3493.699951171875,3497.0,838519
2025-11-03,3510.5,3510.5,3535.0,3486.5,3511.89990234375,932956
2025-11-04,3473.10009765625,3473.10009765625,3531.300048828125,3455.10009765625,3510.10009765625,3540359
2025-11-05,3473.10009765625,3473.10009765625,3473.10009765625,3473.10009765625,3473.10009765625,0
2025-11-06,3446.800048828125,3446.800048828125,3517.199951171875,3412.10009765625,3475.0,972150
2025-11-07,3456.800048828125,3456.800048828125,3469.0,3341.0,3430.0,1074925
2025-11-10,3490.800048828125,3490.800048828125,3503.89990234375,3451.10009765625,3451.10009765625,782233
2025-11-11,3474.199951171875,3474.199951171875,3505.0,3446.10009765625,3501.300048828125,633478
2025-11-12,3454.5,3454.5,3491.89990234375,3444.300048828125,3481.699951171875,641642
2025-11-13,3450.60009765625,3450.60009765625,3475.0,3442.199951171875,3455.0,415874
2025-11-14,3386.5,3386.5,3470.699951171875,3369.0,3445.0,1156532
2025-11-17,3475.39990234375,3475.39990234375,3481.0,3385.0,3407.5,1333551
2025-11-18,3479.89990234375,3479.89990234375,3497.699951171875,3461.0,3485.0,727156
2025-11-19,3477.699951171875,3477.699951171875,3504.89990234375,3441.199951171875,3475.0,652297
2025-11-20,3486.39990234375,3486.39990234375,3501.5,3464.0,3498.0,517982
2025-11-21,3441.89990234375,3441.89990234375,3485.0,3429.10009765625,3480.10009765625,535665
2025-11-24,3441.5,3441.5,3469.0,3423.800048828125,3451.800048828125,1480534
2025-11-25,3447.800048828125,3447.800048828125,3474.800048828125,3437.300048828125,3441.199951171875,361442
2025-11-26,3538.60009765625,3538.60009765625,3543.39990234375,3434.300048828125,3457.800048828125,689565
2025-11-27,3518.0,3518.0,3574.800048828125,3503.10009765625,3542.0,565331
2025-11-28,3531.5,3531.5,3570.0,3506.39990234375,3519.89990234375,542882
2025-12-01,3661.800048828125,3661.800048828125,3665.89990234375,3549.10009765625,3550.0,1616247
2025-12-02,3670.699951171875,3670.699951171875,3683.89990234375,3646.0,3659.800048828125,939558
2025-12-03,3631.800048828125,3631.800048828125,3675.0,3607.5,3670.0,506439
2025-12-04,3646.39990234375,3646.39990234375,3675.0,3623.5,3640.0,602960
2025-12-05,3665.39990234375,3665.39990234375,3687.199951171875,3626.699951171875,3646.199951171875,331003
2025-12-08,3612.699951171875,3612.699951171875,3673.800048828125,3590.199951171875,3670.10009765625,472896
2025-12-09,3614.5,3614.5,3622.39990234375,3543.0,3588.0,606495
2025-12-10,3606.60009765625,3606.60009765625,3653.699951171875,3594.5,3632.0,400339
2025-12-11,3637.39990234375,3637.39990234375,3642.5,3589.0,3595.10009765625,446958
2025-12-12,3655.199951171875,3655.199951171875,3660.0,3623.0,3631.0,290853
2025-12-15,3639.300048828125,3639.300048828125,3653.89990234375,3591.5,3651.89990234375,327503
2025-12-16,3619.60009765625,3619.60009765625,3651.39990234375,3597.89990234375,3639.0,266040
2025-12-17,3638.89990234375,3638.89990234375,3659.199951171875,3611.0,3617.800048828125,423064
2025-12-18,3592.199951171875,3592.199951171875,3652.300048828125,3561.39990234375,3638.89990234375,835779
2025-12-19,3666.0,3666.0,3674.699951171875,3592.300048828125,3592.300048828125,602861
2025-12-22,3709.60009765625,3709.60009765625,3734.89990234375,3670.0,3677.60009765625,592689
2025-12-23,3686.5,3686.5,3714.0,3675.5,3714.0,261018
2025-12-24,3665.199951171875,3665.199951171875,3716.10009765625,3651.10009765625,3686.5,644417
2025-12-25,3665.199951171875,3665.199951171875,3665.199951171875,3665.199951171875,3665.199951171875,0
2025-12-26,3634.10009765625,3634.10009765625,3675.10009765625,3626.39990234375,3664.89990234375,223878
2025-12-29,3574.199951171875,3574.199951171875,3663.89990234375,3568.89990234375,3634.10009765625,462957
2025-12-30,3634.60009765625,3634.60009765625,3654.0,3549.10009765625,3575.0,1497535
2025-12-31,3719.800048828125,3719.800048828125,3725.0,3641.0,3649.0,602873
2026-01-01,3794.39990234375,3794.39990234375,3799.89990234375,3722.39990234375,3737.0,611579
2026-01-02,3847.800048828125,3847.800048828125,3897.5,3825.699951171875,3843.0,1002294
2026-01-05,3864.199951171875,3864.199951171875,3909.0,3842.5,3863.0,528557
2026-01-06,3866.10009765625,3866.10009765625,3882.0,3835.10009765625,3869.0,382299
2026-01-07,3840.199951171875,3840.199951171875,3882.39990234375,3820.60009765625,3850.800048828125,341204
2026-01-08,3801.699951171875,3801.699951171875,3854.0,3791.89990234375,3840.199951171875,367668
2026-01-09,3759.199951171875,3759.199951171875,3848.699951171875,3751.300048828125,3800.0,567897
2026-01-12,3754.800048828125,3754.800048828125,3771.199951171875,3654.300048828125,3746.0,588225
2026-01-13,3755.39990234375,3755.39990234375,3771.0,3699.5,3758.300048828125,1075385
2026-01-14,3690.39990234375,3690.39990234375,3770.10009765625,3682.0,3770.0,601520
2026-01-15,3690.39990234375,3690.39990234375,3690.39990234375,3690.39990234375,3690.39990234375,0
2026-01-16,3667.800048828125,3667.800048828125,3720.39990234375,3640.800048828125,3709.39990234375,1324087
