date_,adj close_welspunliv.ns,close_welspunliv.ns,high_welspunliv.ns,low_welspunliv.ns,open_welspunliv.ns,volume_welspunliv.ns
2025-03-26,133.756103515625,135.36000061035156,140.8000030517578,134.30999755859375,140.0,2033975
2025-03-27,134.0229034423828,135.6300048828125,138.25999450683594,133.5,134.0,3915603
2025-03-28,133.51893615722656,135.1199951171875,138.1999969482422,132.49000549316406,137.3699951171875,2353742
2025-04-01,130.18887329101562,131.75,135.67999267578125,131.36000061035156,134.64999389648438,1245110
2025-04-02,129.6552734375,131.2100067138672,133.67999267578125,128.64999389648438,133.1699981689453,1307860
2025-04-03,132.4517364501953,134.0399932861328,141.08999633789062,127.45999908447266,130.0,11545281
2025-04-04,122.77774047851562,124.25,134.77999877929688,122.4800033569336,134.02000427246094,3425412
2025-04-07,116.88836669921875,118.29000091552734,119.5,104.80000305175781,117.5,3600335
2025-04-08,118.43975830078125,119.86000061035156,122.9000015258789,118.0199966430664,121.01000213623047,1421419
2025-04-09,112.12547302246094,113.47000122070312,119.79000091552734,113.0,119.01000213623047,2647203
2025-04-11,122.38247680664062,123.8499984741211,124.91999816894531,116.86000061035156,118.0,19687797
2025-04-15,128.20269775390625,129.74000549316406,130.6300048828125,125.08000183105469,126.8499984741211,2797623
2025-04-16,130.48532104492188,132.0500030517578,132.8000030517578,129.1199951171875,130.5,2426221
2025-04-17,130.16909790039062,131.72999572753906,133.39999389648438,129.3800048828125,131.7899932861328,1741486
2025-04-21,130.5050811767578,132.07000732421875,133.66000366210938,131.1699981689453,132.00999450683594,1880282
2025-04-22,130.95962524414062,132.52999877929688,135.1699981689453,131.89999389648438,132.5,2045069
2025-04-23,131.81932067871094,133.39999389648438,134.63999938964844,129.75,134.25,1322839
2025-04-24,129.23036193847656,130.77999877929688,135.07000732421875,130.14999389648438,133.8000030517578,1997823
2025-04-25,123.0544204711914,124.52999877929688,131.38999938964844,123.0999984741211,130.25,2611189
2025-04-28,126.7599868774414,128.27999877929688,129.22999572753906,124.08000183105469,124.9000015258789,1516907
2025-04-29,128.63746643066406,130.17999267578125,132.1199951171875,127.69999694824219,128.22999572753906,1760258
2025-04-30,125.7125473022461,127.22000122070312,132.10000610351562,126.0,130.17999267578125,1869284
2025-05-02,124.04257202148438,125.52999877929688,129.72000122070312,125.44999694824219,127.69000244140625,764879
2025-05-05,123.51885223388672,125.0,127.77999877929688,124.30999755859375,125.5199966430664,1252722
2025-05-06,119.06229400634766,120.48999786376953,125.5999984741211,119.5999984741211,124.5,874760
2025-05-07,133.38059997558594,134.97999572753906,138.8000030517578,122.0,124.19999694824219,110616133
2025-05-08,136.25611877441406,137.88999938964844,147.5,134.57000732421875,135.0,76644631
2025-05-09,145.1593475341797,146.89999389648438,151.8000030517578,131.3699951171875,134.0,49464419
2025-05-12,148.8352813720703,150.6199951171875,154.57000732421875,148.60000610351562,152.0,27883177
2025-05-13,142.6000518798828,144.30999755859375,149.5,143.0,149.0,9853719
2025-05-14,142.2443084716797,143.9499969482422,146.6999969482422,143.02000427246094,145.6699981689453,5643114
2025-05-15,144.02297973632812,145.75,147.88999938964844,143.0500030517578,144.60000610351562,6479972
2025-05-16,147.30364990234375,149.07000732421875,149.8000030517578,143.7100067138672,146.19000244140625,5081790
2025-05-19,144.5467071533203,146.27999877929688,151.6999969482422,145.3000030517578,150.0,4031714
2025-05-20,140.7423095703125,142.42999267578125,147.39999389648438,142.0,146.3000030517578,2479293
2025-05-21,147.7186737060547,149.49000549316406,150.5399932861328,141.63999938964844,142.5,5680447
2025-05-22,149.49732971191406,151.2899932861328,153.0,146.92999267578125,148.0,4900053
2025-05-23,150.25820922851562,152.05999755859375,154.0,150.9600067138672,151.3000030517578,4192660
2025-05-26,147.93606567382812,149.7100067138672,152.39999389648438,149.11000061035156,152.39999389648438,1558056
2025-05-27,146.16726684570312,147.9199981689453,150.10000610351562,147.3000030517578,150.0,1310637
2025-05-28,145.47557067871094,147.22000122070312,149.63999938964844,145.99000549316406,148.52999877929688,1417393
2025-05-29,145.07041931152344,146.80999755859375,151.30999755859375,144.77000427246094,148.0,3191558
2025-05-30,131.0880889892578,132.66000366210938,146.36000061035156,131.67999267578125,146.0,12934093
2025-06-02,131.26596069335938,132.83999633789062,135.49000549316406,130.72999572753906,132.66000366210938,4650049
2025-06-03,128.96356201171875,130.50999450683594,135.35000610351562,129.5500030517578,133.49000549316406,9569136
2025-06-04,132.3232879638672,133.91000366210938,135.3000030517578,129.6699981689453,130.8000030517578,3849480
2025-06-05,138.9438934326172,140.61000061035156,143.25,138.22000122070312,139.75999450683594,23906535
2025-06-06,135.59405517578125,137.22000122070312,141.89999389648438,135.3000030517578,141.25,5398387
2025-06-09,135.92015075683594,137.5500030517578,138.63999938964844,136.82000732421875,138.0,2145985
2025-06-10,138.14349365234375,139.8000030517578,141.14999389648438,137.27999877929688,138.10000610351562,4341243
2025-06-11,137.837158203125,139.49000549316406,141.1999969482422,138.02000427246094,139.8000030517578,2670569
2025-06-12,135.09010314941406,136.7100067138672,139.7899932861328,135.60000610351562,139.49000549316406,2125206
2025-06-13,132.20469665527344,133.7899932861328,134.60000610351562,132.47000122070312,134.0,1913751
2025-06-16,131.75015258789062,133.3300018310547,135.5,130.60000610351562,134.0,2125324
2025-06-17,131.1473846435547,132.72000122070312,135.1999969482422,132.10000610351562,133.3000030517578,1604619
2025-06-18,130.37661743164062,131.94000244140625,133.86000061035156,131.3000030517578,132.4499969482422,1274049
2025-06-19,128.65724182128906,130.1999969482422,133.9499969482422,128.4600067138672,131.9499969482422,2045115
2025-06-20,127.25406646728516,128.77999877929688,130.39999389648438,127.70999908447266,129.19000244140625,2123121
2025-06-23,125.87065124511719,127.37999725341797,129.4499969482422,127.0,127.69999694824219,2646398
2025-06-24,129.68492126464844,131.24000549316406,134.6999969482422,128.4499969482422,128.83999633789062,6993210
2025-06-25,138.1632537841797,139.82000732421875,141.89999389648438,130.3000030517578,132.0500030517578,37127918
2025-06-26,141.77000427246094,143.47000122070312,145.0,140.0,140.50999450683594,14863716
2025-06-27,144.16000366210938,144.16000366210938,144.9499969482422,140.10000610351562,144.0,6109953
2025-06-30,143.33999633789062,143.33999633789062,144.39999389648438,141.3000030517578,144.25,3625994
2025-07-01,139.8000030517578,139.8000030517578,143.77000427246094,139.3000030517578,143.35000610351562,2670758
2025-07-02,139.64999389648438,139.64999389648438,144.5,138.25999450683594,139.8000030517578,6323982
2025-07-03,141.6199951171875,141.6199951171875,144.39999389648438,139.8000030517578,140.99000549316406,6185710
2025-07-04,144.4600067138672,144.4600067138672,145.0,141.30999755859375,142.14999389648438,5110387
2025-07-07,143.3300018310547,143.3300018310547,147.39999389648438,142.75,145.0,4599637
2025-07-08,143.8800048828125,143.8800048828125,149.3000030517578,142.3800048828125,145.02000427246094,14812366
2025-07-09,142.60000610351562,142.60000610351562,144.5,141.52000427246094,144.0,3164366
2025-07-10,143.11000061035156,143.11000061035156,144.0500030517578,142.36000061035156,142.8000030517578,1826602
2025-07-11,140.41000366210938,140.41000366210938,143.41000366210938,139.39999389648438,142.10000610351562,1520646
2025-07-14,138.2899932861328,138.2899932861328,139.50999450683594,136.39999389648438,139.50999450683594,3484905
2025-07-15,138.75999450683594,138.75999450683594,140.77999877929688,138.2899932861328,138.2899932861328,1654558
2025-07-16,139.72000122070312,139.72000122070312,141.35000610351562,138.75999450683594,139.85000610351562,1983674
2025-07-17,139.19000244140625,139.19000244140625,141.5,139.0,140.08999633789062,1768554
2025-07-18,142.85000610351562,142.85000610351562,144.55999755859375,139.19000244140625,139.19000244140625,8614005
2025-07-21,142.39999389648438,142.39999389648438,143.99000549316406,141.25,143.5500030517578,1936163
2025-07-22,139.9499969482422,139.9499969482422,143.22999572753906,139.3300018310547,142.75,2128475
2025-07-23,137.55999755859375,137.55999755859375,140.83999633789062,137.10000610351562,139.9499969482422,1742057
2025-07-24,141.0,141.0,142.39999389648438,138.00999450683594,138.5,3430763
2025-07-25,136.89999389648438,136.89999389648438,142.49000549316406,135.89999389648438,141.1999969482422,3620434
2025-07-28,134.32000732421875,134.32000732421875,137.91000366210938,133.49000549316406,136.8800048828125,1756616
2025-07-29,136.25999450683594,136.25999450683594,136.8000030517578,132.55999755859375,133.10000610351562,1045405
2025-07-30,132.8300018310547,132.8300018310547,139.0,131.00999450683594,136.0500030517578,4294989
2025-07-31,126.08000183105469,126.08000183105469,128.0,124.25,125.0,7203500
2025-08-01,121.08999633789062,121.08999633789062,125.75,120.5199966430664,125.75,2561807
2025-08-04,126.73999786376953,126.73999786376953,127.25,120.19999694824219,121.08999633789062,2169447
2025-08-05,121.98999786376953,121.98999786376953,126.69999694824219,120.9000015258789,125.6500015258789,3875771
2025-08-06,115.86000061035156,115.86000061035156,122.87999725341797,115.30000305175781,121.9000015258789,3260517
2025-08-07,118.7699966430664,118.7699966430664,119.75,111.4000015258789,112.86000061035156,5561835
2025-08-08,117.54000091552734,117.54000091552734,119.75,117.0,119.75,2448502
2025-08-11,113.56999969482422,113.56999969482422,117.54000091552734,113.0999984741211,117.19000244140625,1698286
2025-08-12,113.7300033569336,113.7300033569336,115.69999694824219,113.3499984741211,114.44000244140625,2326999
2025-08-13,114.38999938964844,114.38999938964844,116.69999694824219,113.6500015258789,113.9000015258789,1841971
2025-08-14,113.94999694824219,113.94999694824219,115.80000305175781,113.30000305175781,114.55000305175781,977523
2025-08-18,117.16000366210938,117.16000366210938,118.4000015258789,114.8499984741211,115.19999694824219,1980828
2025-08-19,121.95999908447266,121.95999908447266,124.66000366210938,117.81999969482422,118.0,9477449
2025-08-20,120.87000274658203,120.87000274658203,122.55999755859375,120.06999969482422,122.55999755859375,1351881
2025-08-21,119.41000366210938,119.41000366210938,121.0999984741211,118.69000244140625,120.8499984741211,1289118
2025-08-22,118.68000030517578,118.68000030517578,119.97000122070312,118.30000305175781,119.0,973540
2025-08-25,116.63999938964844,116.63999938964844,119.5999984741211,116.19999694824219,118.69999694824219,1213331
2025-08-26,114.27999877929688,114.27999877929688,116.3499984741211,113.69999694824219,116.0199966430664,2119658
2025-08-28,112.94999694824219,112.94999694824219,114.79000091552734,111.44999694824219,112.37999725341797,2224094
2025-08-29,109.31999969482422,109.31999969482422,113.61000061035156,109.0,113.61000061035156,1866284
2025-09-01,111.13999938964844,111.13999938964844,111.55999755859375,109.08000183105469,109.19999694824219,1214477
2025-09-02,112.56999969482422,112.56999969482422,114.5,109.75,112.58999633789062,6168647
2025-09-03,114.44000244140625,114.44000244140625,115.9000015258789,113.4000015258789,113.5,2105326
2025-09-04,111.97000122070312,111.97000122070312,115.87000274658203,111.61000061035156,115.75,1438700
2025-09-05,114.0199966430664,114.0199966430664,114.9000015258789,111.36000061035156,112.19999694824219,1509845
2025-09-08,114.7699966430664,114.7699966430664,115.72000122070312,112.9000015258789,114.69000244140625,1448206
2025-09-09,114.25,114.25,114.75,113.51000213623047,114.70999908447266,699224
2025-09-10,125.52999877929688,125.52999877929688,128.3000030517578,118.0,118.0,66962786
2025-09-11,123.0,123.0,124.88999938964844,122.5,124.5999984741211,6139571
2025-09-12,121.06999969482422,121.06999969482422,123.68000030517578,120.01000213623047,123.0,3095729
2025-09-15,120.51000213623047,120.51000213623047,123.19000244140625,120.23999786376953,121.06999969482422,1825699
2025-09-16,124.22000122070312,124.22000122070312,125.48999786376953,120.69999694824219,121.0,6635565
2025-09-17,128.05999755859375,128.05999755859375,132.5,125.25,125.25,21492139
2025-09-18,126.83000183105469,126.83000183105469,129.0,126.23999786376953,129.0,2621514
2025-09-19,124.41000366210938,124.41000366210938,127.38999938964844,123.0999984741211,127.30000305175781,2574225
2025-09-22,123.38999938964844,123.38999938964844,125.19999694824219,122.61000061035156,124.0,1535123
2025-09-23,121.97000122070312,121.97000122070312,123.38999938964844,121.12000274658203,123.38999938964844,1128734
2025-09-24,122.19000244140625,122.19000244140625,122.9800033569336,121.0199966430664,121.97000122070312,1276221
2025-09-25,119.80999755859375,119.80999755859375,122.51000213623047,118.9800033569336,122.0,1394015
2025-09-26,116.47000122070312,116.47000122070312,120.06999969482422,116.0999984741211,119.91000366210938,1558339
2025-09-29,114.66999816894531,114.66999816894531,117.5199966430664,114.12000274658203,116.80000305175781,1202604
2025-09-30,114.69999694824219,114.69999694824219,116.19999694824219,113.41000366210938,114.69999694824219,804871
2025-10-01,116.86000061035156,116.86000061035156,117.5,114.1500015258789,114.69999694824219,3802228
2025-10-03,117.20999908447266,117.20999908447266,118.69999694824219,116.19999694824219,117.0,1499676
2025-10-06,114.55000305175781,114.55000305175781,117.25,114.18000030517578,117.19999694824219,1400868
2025-10-07,115.55999755859375,115.55999755859375,116.0,114.0999984741211,114.55000305175781,1029896
2025-10-08,116.16000366210938,116.16000366210938,118.16999816894531,113.55000305175781,115.55000305175781,1325984
2025-10-09,119.33999633789062,119.33999633789062,120.16999816894531,116.16000366210938,116.94999694824219,3230206
2025-10-10,122.7699966430664,122.7699966430664,123.5,118.80000305175781,119.33999633789062,3053731
2025-10-13,123.7699966430664,123.7699966430664,124.0999984741211,121.51000213623047,123.69999694824219,2662698
2025-10-14,122.94000244140625,122.94000244140625,123.98999786376953,122.0,123.0999984741211,1872005
2025-10-15,125.81999969482422,125.81999969482422,127.19999694824219,121.30000305175781,123.0,2119617
2025-10-16,127.08000183105469,127.08000183105469,129.63999938964844,124.41000366210938,125.81999969482422,2969131
2025-10-17,121.66999816894531,121.66999816894531,125.91000366210938,121.0,125.9000015258789,2485361
2025-10-20,121.93000030517578,121.93000030517578,123.19999694824219,118.6500015258789,121.5999984741211,1201160
2025-10-21,122.52999877929688,122.52999877929688,123.31999969482422,122.0,122.52999877929688,217696
2025-10-23,127.91999816894531,127.91999816894531,132.0,127.0,129.22999572753906,18673047
2025-10-24,128.1999969482422,128.1999969482422,128.94000244140625,126.33999633789062,127.5999984741211,1974913
2025-10-27,129.64999389648438,129.64999389648438,132.4499969482422,126.5999984741211,128.5,3515879
2025-10-28,128.35000610351562,128.35000610351562,129.38999938964844,127.62999725341797,129.0,1262021
2025-10-29,132.97999572753906,132.97999572753906,134.39999389648438,126.75,128.35000610351562,4776256
2025-10-30,132.3699951171875,132.3699951171875,133.16000366210938,131.52000427246094,132.97999572753906,1437345
2025-10-31,129.64999389648438,129.64999389648438,134.2899932861328,127.5,132.3000030517578,2055087
2025-11-03,131.30999755859375,131.30999755859375,132.41000366210938,129.25,129.25,1517597
2025-11-04,129.1199951171875,129.1199951171875,131.8000030517578,129.0,131.39999389648438,752456
2025-11-05,129.1199951171875,129.1199951171875,129.1199951171875,129.1199951171875,129.1199951171875,0
2025-11-06,127.22000122070312,127.22000122070312,130.25999450683594,127.0,129.0,1205515
2025-11-07,129.47999572753906,129.47999572753906,130.0,125.9000015258789,127.1500015258789,1185282
2025-11-10,132.27000427246094,132.27000427246094,133.0800018310547,127.87999725341797,129.47999572753906,2534069
2025-11-11,134.8300018310547,134.8300018310547,136.6300048828125,133.1199951171875,134.25,5835265
2025-11-12,139.32000732421875,139.32000732421875,141.0,133.75,135.0,17133621
2025-11-13,136.5800018310547,136.5800018310547,139.0,135.11000061035156,139.0,2692286
2025-11-14,138.3300018310547,138.3300018310547,139.1999969482422,137.5,137.97999572753906,1559220
2025-11-17,138.17999267578125,138.17999267578125,138.82000732421875,136.32000732421875,138.0,996450
2025-11-18,140.9199981689453,140.9199981689453,142.99000549316406,138.3000030517578,138.60000610351562,6269792
2025-11-19,136.6199951171875,136.6199951171875,142.10000610351562,135.89999389648438,141.8000030517578,2395281
2025-11-20,140.3800048828125,140.3800048828125,141.5,136.05999755859375,136.5,2371305
2025-11-21,136.3699951171875,136.3699951171875,140.0,136.0,140.0,1342474
2025-11-24,131.8699951171875,131.8699951171875,136.3699951171875,131.1999969482422,136.3699951171875,2728345
2025-11-25,130.27000427246094,130.27000427246094,132.5800018310547,129.57000732421875,131.8699951171875,819401
2025-11-26,133.52999877929688,133.52999877929688,134.0,129.64999389648438,130.27000427246094,983698
2025-11-27,132.5399932861328,132.5399932861328,134.58999633789062,131.1199951171875,133.52999877929688,977308
2025-11-28,148.82000732421875,148.82000732421875,151.05999755859375,131.99000549316406,132.5,82862980
2025-12-01,142.0,142.0,146.7899932861328,140.1999969482422,146.60000610351562,14672701
2025-12-02,136.3800048828125,136.3800048828125,140.3800048828125,135.83999633789062,139.1999969482422,4871179
2025-12-03,140.38999938964844,140.38999938964844,143.8000030517578,134.8000030517578,135.60000610351562,21298159
2025-12-04,136.75,136.75,139.44000244140625,136.00999450683594,139.0,2585409
2025-12-05,134.6999969482422,134.6999969482422,137.14999389648438,134.1999969482422,136.60000610351562,1552141
2025-12-08,132.0399932861328,132.0399932861328,136.3000030517578,130.85000610351562,134.99000549316406,1938004
2025-12-09,131.83999633789062,131.83999633789062,132.47999572753906,128.14999389648438,132.27999877929688,1651580
2025-12-10,140.80999755859375,140.80999755859375,142.77999877929688,131.83999633789062,131.85000610351562,28631936
2025-12-11,137.57000732421875,137.57000732421875,139.5399932861328,136.69000244140625,138.49000549316406,3221898
2025-12-12,137.35000610351562,137.35000610351562,138.50999450683594,136.5,137.57000732421875,1516322
2025-12-15,135.77999877929688,135.77999877929688,137.35000610351562,135.0500030517578,137.35000610351562,1048818
2025-12-16,135.6300048828125,135.6300048828125,137.0,133.39999389648438,135.77999877929688,882103
2025-12-17,133.75999450683594,133.75999450683594,136.39999389648438,133.0,135.99000549316406,815647
2025-12-18,133.05999755859375,133.05999755859375,133.75,131.4499969482422,133.5,978273
2025-12-19,135.75999450683594,135.75999450683594,137.3699951171875,133.25999450683594,133.25999450683594,1822636
2025-12-22,136.38999938964844,136.38999938964844,138.5,135.55999755859375,135.75999450683594,1173765
2025-12-23,136.9499969482422,136.9499969482422,138.9499969482422,136.14999389648438,138.0,1265903
2025-12-24,135.02000427246094,135.02000427246094,136.89999389648438,134.4199981689453,136.50999450683594,773961
2025-12-25,135.02000427246094,135.02000427246094,135.02000427246094,135.02000427246094,135.02000427246094,0
2025-12-26,132.57000732421875,132.57000732421875,135.02000427246094,132.0500030517578,135.02000427246094,900710
2025-12-29,131.5800018310547,131.5800018310547,133.6199951171875,131.11000061035156,132.57000732421875,730521
2025-12-30,132.9600067138672,132.9600067138672,133.61000061035156,130.0,131.0,1123558
2025-12-31,130.57000732421875,130.57000732421875,133.5,130.00999450683594,133.0,968997
2026-01-01,132.0500030517578,132.0500030517578,132.60000610351562,130.4600067138672,131.0,720871
2026-01-02,132.4199981689453,132.4199981689453,133.5,131.30999755859375,133.0,980366
2026-01-05,131.72000122070312,131.72000122070312,134.3300018310547,131.49000549316406,133.07000732421875,1019224
2026-01-06,129.4600067138672,129.4600067138672,132.50999450683594,129.00999450683594,132.0,1039354
2026-01-07,129.55999755859375,129.55999755859375,129.9499969482422,127.25,129.4600067138672,915303
2026-01-08,126.7300033569336,126.7300033569336,132.49000549316406,125.0,129.1999969482422,1498450
2026-01-09,123.66999816894531,123.66999816894531,126.0,122.80999755859375,126.0,958481
2026-01-12,121.45999908447266,121.45999908447266,123.0,118.0999984741211,123.0,2367019
2026-01-13,121.37000274658203,121.37000274658203,125.37999725341797,120.25,121.45999908447266,1380181
2026-01-14,125.73999786376953,125.73999786376953,126.54000091552734,121.16000366210938,121.37000274658203,1288928
2026-01-15,125.73999786376953,125.73999786376953,125.73999786376953,125.73999786376953,125.73999786376953,0
2026-01-16,121.22000122070312,121.22000122070312,125.1500015258789,120.5999984741211,125.1500015258789,1271336
