date_,adj close_whirlpool.ns,close_whirlpool.ns,high_whirlpool.ns,low_whirlpool.ns,open_whirlpool.ns,volume_whirlpool.ns
2025-03-28,986.097412109375,989.9000244140625,1014.2999877929688,980.0,992.0499877929688,363653
2025-04-01,1043.5260009765625,1047.550048828125,1066.199951171875,979.6500244140625,981.0,641509
2025-04-02,1059.8629150390625,1063.949951171875,1080.0,1036.6500244140625,1046.0,612445
2025-04-03,1075.2037353515625,1079.3499755859375,1087.5,1044.0,1060.0,231375
2025-04-04,1058.3189697265625,1062.4000244140625,1078.949951171875,1041.4000244140625,1078.949951171875,363523
2025-04-07,1026.2923583984375,1030.25,1035.0,936.0,958.0,494551
2025-04-08,1076.448974609375,1080.5999755859375,1089.0,1051.0,1051.0,308316
2025-04-09,1065.3916015625,1069.5,1076.5999755859375,1057.0,1069.949951171875,209536
2025-04-11,1102.29931640625,1106.550048828125,1122.0,1074.0,1085.5,367290
2025-04-15,1101.3529052734375,1105.5999755859375,1125.0,1090.25,1125.0,194076
2025-04-16,1095.9736328125,1100.199951171875,1131.5,1094.550048828125,1106.0,333248
2025-04-17,1100.6058349609375,1104.8499755859375,1115.0,1085.9000244140625,1100.199951171875,262970
2025-04-21,1089.4488525390625,1093.6500244140625,1115.0,1088.449951171875,1115.0,208327
2025-04-22,1104.8394775390625,1109.0999755859375,1117.0,1071.0999755859375,1093.6500244140625,687546
2025-04-23,1084.517822265625,1088.699951171875,1118.1500244140625,1078.0999755859375,1110.0,328829
2025-04-24,1182.4901123046875,1187.050048828125,1209.0,1075.199951171875,1094.0,3182050
2025-04-25,1152.1072998046875,1156.550048828125,1189.0,1126.6500244140625,1187.050048828125,567905
2025-04-28,1195.2408447265625,1199.8499755859375,1223.949951171875,1147.699951171875,1153.9000244140625,724854
2025-04-29,1286.538818359375,1291.5,1330.0,1195.0,1195.0,4621629
2025-04-30,1254.5123291015625,1259.3499755859375,1308.449951171875,1237.0,1292.0,821566
2025-05-02,1230.953125,1235.699951171875,1264.800048828125,1221.0999755859375,1241.5,300462
2025-05-05,1233.144775390625,1237.9000244140625,1269.0,1210.0999755859375,1240.0,408604
2025-05-06,1191.90380859375,1196.5,1238.0999755859375,1190.0,1230.0,352915
2025-05-07,1232.7462158203125,1237.5,1259.0,1181.0,1181.0,344188
2025-05-08,1230.255859375,1235.0,1257.5999755859375,1223.0,1246.0,280826
2025-05-09,1218.202392578125,1222.9000244140625,1233.9000244140625,1170.0,1170.0,202720
2025-05-12,1266.3167724609375,1271.199951171875,1285.9000244140625,1245.0,1267.0,348496
2025-05-13,1261.1368408203125,1266.0,1288.800048828125,1247.0,1272.0,157166
2025-05-14,1263.826416015625,1268.699951171875,1291.0,1252.699951171875,1280.0,248850
2025-05-15,1261.1368408203125,1266.0,1278.0,1261.699951171875,1272.800048828125,87180
2025-05-16,1291.4200439453125,1296.4000244140625,1307.0,1265.0,1279.0999755859375,190823
2025-05-19,1288.6307373046875,1293.5999755859375,1319.9000244140625,1281.0,1311.0,183478
2025-05-20,1290.5234375,1295.5,1314.800048828125,1271.699951171875,1310.9000244140625,302295
2025-05-21,1261.0372314453125,1265.9000244140625,1395.9000244140625,1259.0,1345.0,2360638
2025-05-22,1262.2325439453125,1267.0999755859375,1273.199951171875,1235.5,1272.0,335589
2025-05-23,1257.9490966796875,1262.800048828125,1290.0,1255.5,1268.0,244598
2025-05-26,1267.11376953125,1272.0,1282.0,1259.5,1264.199951171875,147694
2025-05-27,1244.8994140625,1249.699951171875,1275.300048828125,1245.0,1270.0,325110
2025-05-28,1219.5970458984375,1224.300048828125,1257.5,1218.0,1257.5,250293
2025-05-29,1220.493408203125,1225.199951171875,1233.4000244140625,1215.5999755859375,1226.0,274781
2025-05-30,1231.1524658203125,1235.9000244140625,1252.4000244140625,1216.0,1226.0,211165
2025-06-02,1235.2366943359375,1240.0,1250.0,1220.800048828125,1235.9000244140625,99486
2025-06-03,1227.6658935546875,1232.4000244140625,1253.0,1228.800048828125,1247.5,78588
2025-06-04,1246.2939453125,1251.0999755859375,1264.300048828125,1225.5999755859375,1239.0,98064
2025-06-05,1264.9222412109375,1269.800048828125,1283.4000244140625,1247.0,1257.300048828125,283237
2025-06-06,1283.4508056640625,1288.4000244140625,1290.0,1269.800048828125,1273.9000244140625,156277
2025-06-09,1349.4959716796875,1354.699951171875,1371.800048828125,1293.0999755859375,1293.0999755859375,1008960
2025-06-10,1313.03662109375,1318.0999755859375,1382.0,1315.0,1356.0,304681
2025-06-11,1344.3160400390625,1349.5,1356.0,1317.9000244140625,1321.0999755859375,352869
2025-06-12,1334.9521484375,1340.0999755859375,1397.0,1335.0,1361.800048828125,728280
2025-06-13,1323.5958251953125,1328.699951171875,1351.9000244140625,1303.199951171875,1320.0,422091
2025-06-16,1318.5155029296875,1323.5999755859375,1330.9000244140625,1298.9000244140625,1320.0,102103
2025-06-17,1325.7874755859375,1330.9000244140625,1334.0,1307.699951171875,1323.5999755859375,261560
2025-06-18,1360.553466796875,1365.800048828125,1374.5,1312.300048828125,1339.0,274057
2025-06-19,1324.1937255859375,1329.300048828125,1368.699951171875,1310.199951171875,1368.5999755859375,633874
2025-06-20,1344.9136962890625,1350.0999755859375,1359.5,1307.0,1336.0,321039
2025-06-23,1400.8978271484375,1406.300048828125,1417.0,1323.0999755859375,1331.0,555190
2025-06-24,1369.319580078125,1374.5999755859375,1426.0999755859375,1365.0999755859375,1406.300048828125,155279
2025-06-25,1377.4881591796875,1382.800048828125,1391.0999755859375,1366.4000244140625,1380.4000244140625,115301
2025-06-26,1402.19287109375,1407.5999755859375,1455.4000244140625,1383.699951171875,1389.699951171875,661546
2025-06-27,1397.411376953125,1402.800048828125,1429.0,1396.300048828125,1407.0999755859375,246348
2025-06-30,1396.0167236328125,1401.4000244140625,1416.0,1386.0,1416.0,82117
2025-07-01,1374.1011962890625,1379.4000244140625,1410.699951171875,1370.5,1400.0,105929
2025-07-02,1381.6719970703125,1387.0,1401.0,1375.300048828125,1380.0999755859375,312725
2025-07-03,1396.3154296875,1401.699951171875,1416.300048828125,1380.5,1380.5,253033
2025-07-04,1372.40771484375,1377.699951171875,1414.800048828125,1372.0,1414.800048828125,50772
2025-07-07,1367.526611328125,1372.800048828125,1388.699951171875,1364.0,1377.0,39785
2025-07-08,1327.87939453125,1333.0,1388.0,1326.300048828125,1361.0,362977
2025-07-09,1342.72216796875,1347.9000244140625,1384.0,1328.9000244140625,1339.9000244140625,677735
2025-07-10,1323.197509765625,1328.300048828125,1366.0999755859375,1323.699951171875,1352.9000244140625,78100
2025-07-11,1367.2276611328125,1372.5,1378.0,1328.0,1328.9000244140625,235537
2025-07-14,1379.08203125,1384.4000244140625,1391.300048828125,1364.9000244140625,1375.9000244140625,206209
2025-07-15,1378.484375,1383.800048828125,1402.9000244140625,1365.4000244140625,1377.199951171875,165918
2025-07-16,1368.921142578125,1374.199951171875,1388.9000244140625,1354.9000244140625,1383.800048828125,93481
2025-07-17,1399.4036865234375,1404.800048828125,1410.0,1363.0,1381.9000244140625,273855
2025-07-18,1439.1502685546875,1444.699951171875,1462.0,1392.4000244140625,1405.0,586408
2025-07-21,1426.9971923828125,1432.5,1442.0999755859375,1418.300048828125,1442.0999755859375,278285
2025-07-22,1429.587158203125,1435.0999755859375,1460.0,1420.0,1432.800048828125,344515
2025-07-23,1439.84765625,1445.4000244140625,1473.800048828125,1416.4000244140625,1450.0,530848
2025-07-24,1405.380615234375,1410.800048828125,1446.9000244140625,1404.0,1435.0,87717
2025-07-25,1393.6258544921875,1399.0,1431.5,1388.0,1410.800048828125,205070
2025-07-28,1374.4000244140625,1379.699951171875,1388.699951171875,1352.5,1380.0,251012
2025-07-29,1384.5609130859375,1389.9000244140625,1399.0999755859375,1341.5999755859375,1379.699951171875,273836
2025-07-30,1378.6834716796875,1384.0,1401.0,1372.5999755859375,1399.0,195464
2025-07-31,1329.4732666015625,1334.5999755859375,1369.9000244140625,1322.699951171875,1349.4000244140625,219175
2025-08-01,1310.5462646484375,1315.5999755859375,1345.699951171875,1311.0,1325.0,45471
2025-08-04,1331.864013671875,1337.0,1343.9000244140625,1311.0,1319.9000244140625,340338
2025-08-05,1312.1400146484375,1317.199951171875,1338.9000244140625,1311.0,1337.0,66910
2025-08-06,1321.7032470703125,1326.800048828125,1345.5999755859375,1310.0999755859375,1315.199951171875,67935
2025-08-07,1289.7264404296875,1294.699951171875,1332.800048828125,1259.199951171875,1320.0,123257
2025-08-08,1259.7421875,1264.5999755859375,1303.699951171875,1257.0,1295.0,89083
2025-08-11,1257.152099609375,1262.0,1270.5999755859375,1248.800048828125,1257.199951171875,81614
2025-08-12,1238.32470703125,1243.0999755859375,1288.800048828125,1237.0,1274.0999755859375,121014
2025-08-13,1236.53173828125,1241.300048828125,1263.800048828125,1232.5999755859375,1255.0,77359
2025-08-14,1235.9339599609375,1240.699951171875,1259.0,1223.0999755859375,1235.0,134694
2025-08-18,1294.9066162109375,1299.9000244140625,1335.9000244140625,1282.4000244140625,1289.800048828125,910775
2025-08-19,1280.262939453125,1285.199951171875,1310.0,1278.0,1310.0,233411
2025-08-20,1293.1134033203125,1298.0999755859375,1324.300048828125,1285.9000244140625,1289.9000244140625,115121
2025-08-21,1311.0443115234375,1316.0999755859375,1327.0,1298.5999755859375,1300.0,126166
2025-08-22,1296.0023193359375,1301.0,1316.0,1295.0,1313.0,83710
2025-08-25,1303.9715576171875,1309.0,1315.0,1300.5,1302.0,77875
2025-08-26,1280.0638427734375,1285.0,1309.5,1275.0,1309.0,159609
2025-08-28,1296.5999755859375,1301.5999755859375,1307.0999755859375,1267.0,1286.9000244140625,65921
2025-08-29,1300.5999755859375,1300.5999755859375,1316.0,1285.0999755859375,1302.0,63439
2025-09-01,1316.699951171875,1316.699951171875,1323.5,1286.199951171875,1299.800048828125,73760
2025-09-02,1333.699951171875,1333.699951171875,1349.800048828125,1302.9000244140625,1317.0,149266
2025-09-03,1344.9000244140625,1344.9000244140625,1359.5,1332.0999755859375,1340.199951171875,58914
2025-09-04,1349.4000244140625,1349.4000244140625,1399.800048828125,1340.0999755859375,1390.0,143633
2025-09-05,1357.0,1357.0,1380.0,1336.199951171875,1351.9000244140625,102297
2025-09-08,1363.0,1363.0,1382.4000244140625,1351.0999755859375,1357.0,71309
2025-09-09,1371.199951171875,1371.199951171875,1380.9000244140625,1345.0999755859375,1363.0,67927
2025-09-10,1369.800048828125,1369.800048828125,1375.0,1329.300048828125,1339.5,292702
2025-09-11,1330.0,1330.0,1385.0,1326.0,1371.9000244140625,69958
2025-09-12,1351.5,1351.5,1358.0,1321.0999755859375,1332.699951171875,237037
2025-09-15,1343.5999755859375,1343.5999755859375,1362.4000244140625,1331.800048828125,1357.800048828125,225535
2025-09-16,1361.699951171875,1361.699951171875,1374.5999755859375,1340.4000244140625,1351.9000244140625,147724
2025-09-17,1341.5999755859375,1341.5999755859375,1374.699951171875,1334.9000244140625,1369.9000244140625,100276
2025-09-18,1335.4000244140625,1335.4000244140625,1380.0,1325.9000244140625,1370.0,127578
2025-09-19,1337.800048828125,1337.800048828125,1345.5999755859375,1325.0,1345.0,155436
2025-09-22,1329.199951171875,1329.199951171875,1354.0,1322.0999755859375,1341.800048828125,79924
2025-09-23,1320.9000244140625,1320.9000244140625,1341.4000244140625,1314.0999755859375,1337.5,81756
2025-09-24,1296.0,1296.0,1329.0999755859375,1290.0,1307.699951171875,124810
2025-09-25,1249.0,1249.0,1305.0,1244.0,1305.0,186474
2025-09-26,1232.5999755859375,1232.5999755859375,1263.5,1228.0999755859375,1249.0,53574
2025-09-29,1200.9000244140625,1200.9000244140625,1236.0999755859375,1189.800048828125,1232.5999755859375,138880
2025-09-30,1191.199951171875,1191.199951171875,1211.0999755859375,1170.0999755859375,1205.0,163235
2025-10-01,1172.4000244140625,1172.4000244140625,1194.9000244140625,1163.0,1191.199951171875,804507
2025-10-03,1179.4000244140625,1179.4000244140625,1185.800048828125,1165.199951171875,1170.199951171875,102783
2025-10-06,1183.300048828125,1183.300048828125,1190.0,1167.0,1180.0,114656
2025-10-07,1193.4000244140625,1193.4000244140625,1245.0,1180.300048828125,1191.4000244140625,409793
2025-10-08,1164.4000244140625,1164.4000244140625,1198.5999755859375,1160.0,1197.0,121339
2025-10-09,1144.0999755859375,1144.0999755859375,1168.9000244140625,1134.5,1168.0,432592
2025-10-10,1169.5,1169.5,1202.0,1152.5999755859375,1152.800048828125,346896
2025-10-13,1164.199951171875,1164.199951171875,1178.9000244140625,1154.5999755859375,1170.9000244140625,97508
2025-10-14,1154.0,1154.0,1177.300048828125,1142.5,1170.0,177626
2025-10-15,1183.0,1183.0,1190.800048828125,1141.9000244140625,1154.0,215207
2025-10-16,1237.800048828125,1237.800048828125,1242.0,1179.4000244140625,1192.0,668308
2025-10-17,1384.4000244140625,1384.4000244140625,1400.0,1252.0,1252.0,13457544
2025-10-20,1357.9000244140625,1357.9000244140625,1371.800048828125,1325.0999755859375,1369.9000244140625,1996019
2025-10-21,1397.5,1397.5,1429.0,1352.0,1368.0,862136
2025-10-23,1399.4000244140625,1399.4000244140625,1419.0,1349.199951171875,1384.0,751639
2025-10-24,1370.5999755859375,1370.5999755859375,1398.5999755859375,1363.300048828125,1395.0,257528
2025-10-27,1391.199951171875,1391.199951171875,1395.9000244140625,1360.800048828125,1371.4000244140625,255792
2025-10-28,1381.199951171875,1381.199951171875,1419.0,1372.0,1392.9000244140625,638163
2025-10-29,1411.199951171875,1411.199951171875,1428.0,1376.5999755859375,1380.9000244140625,623929
2025-10-30,1420.9000244140625,1420.9000244140625,1427.0,1400.5999755859375,1418.199951171875,459995
2025-10-31,1399.0999755859375,1399.0999755859375,1437.0,1383.5999755859375,1429.699951171875,443208
2025-11-03,1378.300048828125,1378.300048828125,1392.0,1339.199951171875,1375.0999755859375,255456
2025-11-04,1374.4000244140625,1374.4000244140625,1394.0999755859375,1369.199951171875,1387.0,137466
2025-11-05,1374.4000244140625,1374.4000244140625,1374.4000244140625,1374.4000244140625,1374.4000244140625,0
2025-11-06,1350.199951171875,1350.199951171875,1381.800048828125,1322.4000244140625,1346.5,518957
2025-11-07,1340.0,1340.0,1348.800048828125,1306.199951171875,1336.0,276370
2025-11-10,1285.199951171875,1285.199951171875,1350.699951171875,1275.4000244140625,1350.699951171875,309930
2025-11-11,1237.9000244140625,1237.9000244140625,1291.699951171875,1232.0,1291.5,228201
2025-11-12,1226.9000244140625,1226.9000244140625,1250.300048828125,1222.199951171875,1238.699951171875,150585
2025-11-13,1227.300048828125,1227.300048828125,1237.5999755859375,1209.0,1237.5999755859375,309099
2025-11-14,1245.0,1245.0,1255.0,1227.5,1230.300048828125,127195
2025-11-17,1235.5999755859375,1235.5999755859375,1245.0,1222.199951171875,1245.0,123991
2025-11-18,1206.9000244140625,1206.9000244140625,1242.0,1201.699951171875,1242.0,153828
2025-11-19,1202.0999755859375,1202.0999755859375,1216.4000244140625,1198.0,1203.0,78970
2025-11-20,1187.9000244140625,1187.9000244140625,1208.4000244140625,1185.199951171875,1202.0999755859375,68264
2025-11-21,1180.300048828125,1180.300048828125,1192.4000244140625,1172.0999755859375,1192.4000244140625,285426
2025-11-24,1183.0999755859375,1183.0999755859375,1189.9000244140625,1165.5,1174.0999755859375,162347
2025-11-25,1195.300048828125,1195.300048828125,1198.0,1169.0,1189.9000244140625,74534
2025-11-26,1200.9000244140625,1200.9000244140625,1209.800048828125,1185.5999755859375,1196.0,205071
2025-11-27,1063.800048828125,1063.800048828125,1088.0,1055.800048828125,1084.0,10857796
2025-11-28,1072.0999755859375,1072.0999755859375,1085.0999755859375,1062.4000244140625,1070.0,2464070
2025-12-01,990.2999877929688,990.2999877929688,1072.0,982.0,1072.0,3819340
2025-12-02,1009.9000244140625,1009.9000244140625,1017.5999755859375,958.0,992.5999755859375,3293492
2025-12-03,982.4000244140625,982.4000244140625,1011.2000122070312,973.0,1010.0,857047
2025-12-04,979.0999755859375,979.0999755859375,1001.0,966.0,980.0,877741
2025-12-05,949.5,949.5,979.0999755859375,947.7000122070312,979.0999755859375,722420
2025-12-08,914.5999755859375,914.5999755859375,948.9000244140625,912.5,940.7999877929688,617964
2025-12-09,911.2000122070312,911.2000122070312,920.5,887.7000122070312,914.5999755859375,1086864
2025-12-10,923.0,923.0,926.4000244140625,910.2000122070312,917.7000122070312,445393
2025-12-11,923.7000122070312,923.7000122070312,928.0,912.2999877929688,924.0,235501
2025-12-12,925.4000244140625,925.4000244140625,946.0,916.7999877929688,925.4000244140625,313531
2025-12-15,940.0999755859375,940.0999755859375,949.7000122070312,923.5999755859375,925.4000244140625,349229
2025-12-16,944.7000122070312,944.7000122070312,951.5999755859375,939.0,944.0,437801
2025-12-17,924.0,924.0,948.2000122070312,921.2999877929688,946.0,150062
2025-12-18,925.5999755859375,925.5999755859375,929.4000244140625,910.0,924.5,131911
2025-12-19,926.2000122070312,926.2000122070312,933.0,916.0,929.0,232776
2025-12-22,957.5999755859375,957.5999755859375,963.5,926.0999755859375,930.0,392761
2025-12-23,942.2999877929688,942.2999877929688,961.0,937.9000244140625,960.9000244140625,253073
2025-12-24,923.9000244140625,923.9000244140625,948.0999755859375,922.0,947.0,228989
2025-12-25,923.9000244140625,923.9000244140625,923.9000244140625,923.9000244140625,923.9000244140625,0
2025-12-26,908.7999877929688,908.7999877929688,929.0,906.2999877929688,928.5999755859375,344876
2025-12-29,910.5999755859375,910.5999755859375,916.2000122070312,899.0,909.0,295493
2025-12-30,888.7000122070312,888.7000122070312,912.0,885.5,905.0999755859375,596698
2025-12-31,899.0999755859375,899.0999755859375,908.5,884.0,892.9000244140625,531355
2026-01-01,890.3499755859375,890.3499755859375,909.2000122070312,887.4500122070312,904.9500122070312,137529
2026-01-02,904.5499877929688,904.5499877929688,910.7999877929688,884.4500122070312,891.4000244140625,453052
2026-01-05,915.5499877929688,915.5499877929688,920.9000244140625,904.0499877929688,912.9500122070312,560436
2026-01-06,878.4500122070312,878.4500122070312,915.0,876.5,915.0,463669
2026-01-07,872.5999755859375,872.5999755859375,883.25,868.1500244140625,878.4500122070312,372201
2026-01-08,863.2999877929688,863.2999877929688,881.0,861.0,876.8499755859375,420643
2026-01-09,845.25,845.25,866.7000122070312,843.0,866.0,442917
2026-01-12,827.9500122070312,827.9500122070312,849.9000244140625,825.4000244140625,845.0,413240
2026-01-13,809.6500244140625,809.6500244140625,833.5,807.0,833.3499755859375,527384
2026-01-14,802.5999755859375,802.5999755859375,812.0499877929688,801.0,811.9500122070312,269518
2026-01-16,801.9500122070312,801.9500122070312,808.2999877929688,798.0,805.0,299374
