date_,adj close_bluedart.ns,close_bluedart.ns,high_bluedart.ns,low_bluedart.ns,open_bluedart.ns,volume_bluedart.ns
2025-04-30,6176.2353515625,6203.0,6445.0,6177.0,6393.0,12489
2025-05-02,6180.21826171875,6207.0,6299.0,6121.5,6203.0,5976
2025-05-05,6449.05322265625,6477.0,6541.0,6203.0,6260.0,14004
2025-05-06,6599.40185546875,6628.0,6748.5,6477.0,6477.0,34741
2025-05-07,6627.77880859375,6656.5,6719.0,6455.0,6589.0,12946
2025-05-08,6673.08251953125,6702.0,6815.0,6600.5,6660.0,14992
2025-05-09,6654.16455078125,6683.0,6750.5,6507.5,6583.0,10134
2025-05-12,6674.57568359375,6703.5,6939.5,6669.0,6789.0,9380
2025-05-13,6884.16748046875,6914.0,6978.0,6723.0,6766.0,12945
2025-05-14,6867.73876953125,6897.5,6994.0,6778.5,6948.5,10073
2025-05-15,6870.22802734375,6900.0,6984.5,6850.5,6969.0,7669
2025-05-16,6917.52294921875,6947.5,6988.0,6888.5,6900.0,4286
2025-05-19,6882.17626953125,6912.0,7099.0,6871.0,6947.5,15301
2025-05-20,6896.61376953125,6926.5,7091.5,6865.5,6912.0,9278
2025-05-21,6832.8896484375,6862.5,6989.5,6848.0,6926.0,5078
2025-05-22,6952.8701171875,6983.0,7064.5,6870.5,6870.5,13706
2025-05-23,6974.27734375,7004.5,7070.0,6946.0,7010.0,5802
2025-05-26,7155.98974609375,7187.0,7225.0,6993.5,7004.5,15074
2025-05-27,6783.10546875,6812.5,7071.0,6765.5,7071.0,61724
2025-05-28,6727.34716796875,6756.5,6867.0,6714.0,6867.0,20461
2025-05-29,6631.76123046875,6660.5,6786.0,6613.0,6777.0,15816
2025-05-30,6593.427734375,6622.0,6729.5,6590.0,6660.5,9672
2025-06-02,6491.36962890625,6519.5,6648.0,6507.0,6648.0,9542
2025-06-03,6369.89599609375,6397.5,6561.5,6380.0,6523.5,10749
2025-06-04,6354.462890625,6382.0,6400.0,6304.5,6397.5,12278
2025-06-05,6494.8544921875,6523.0,6570.0,6410.0,6446.0,14833
2025-06-06,6472.94970703125,6501.0,6590.0,6483.5,6590.0,4210
2025-06-09,6471.9541015625,6500.0,6578.0,6473.5,6473.5,6452
2025-06-10,6528.7080078125,6557.0,6610.5,6503.0,6520.0,7248
2025-06-11,6519.2490234375,6547.5,6599.5,6502.0,6557.0,5693
2025-06-12,6368.40283203125,6396.0,6547.5,6376.0,6547.5,9020
2025-06-13,6268.833984375,6296.0,6419.0,6270.0,6350.0,7152
2025-06-16,6259.873046875,6287.0,6347.0,6262.0,6296.0,4569
2025-06-17,6272.81689453125,6300.0,6328.0,6275.0,6287.0,3746
2025-06-18,6202.123046875,6229.0,6362.5,6210.0,6300.0,6118
2025-06-19,6135.412109375,6162.0,6259.5,6141.5,6229.0,5493
2025-06-20,6197.642578125,6224.5,6265.0,6127.5,6141.0,4891
2025-06-23,6168.27001953125,6195.0,6220.0,6131.0,6140.0,6845
2025-06-24,6229.0068359375,6256.0,6407.0,6195.0,6195.0,13084
2025-06-25,6264.353515625,6291.5,6360.0,6255.5,6256.0,4972
2025-06-26,6298.70458984375,6326.0,6360.5,6260.0,6299.0,4797
2025-06-27,6337.03857421875,6364.5,6445.0,6280.0,6326.0,7710
2025-06-30,6361.9306640625,6389.5,6460.0,6252.5,6388.5,10856
2025-07-01,6816.958984375,6846.5,6944.0,6410.0,6410.0,692495
2025-07-02,6880.18505859375,6910.0,7080.0,6750.0,6845.5,231938
2025-07-03,6813.9716796875,6843.5,6939.5,6810.0,6912.5,35671
2025-07-04,6668.6015625,6697.5,6898.5,6661.0,6898.5,17894
2025-07-07,6661.13427734375,6690.0,6741.5,6633.0,6697.5,9881
2025-07-08,6584.96435546875,6613.5,6719.0,6580.0,6696.0,6913
2025-07-09,6605.3759765625,6634.0,6684.0,6585.0,6600.0,7513
2025-07-10,6687.52001953125,6716.5,6799.0,6633.5,6634.0,20657
2025-07-11,6614.3369140625,6643.0,6716.5,6610.5,6716.5,6344
2025-07-14,6794.55615234375,6824.0,6850.0,6612.5,6643.0,15798
2025-07-15,6882.17626953125,6912.0,6925.0,6781.5,6822.0,22718
2025-07-16,6883.171875,6913.0,6928.0,6821.0,6921.0,14412
2025-07-17,6861.26708984375,6891.0,6936.5,6825.0,6890.0,17929
2025-07-18,6826.91552734375,6856.5,6919.0,6801.5,6891.0,8462
2025-07-21,6752.7373046875,6782.0,6850.5,6752.0,6820.0,4914
2025-07-22,6709.9228515625,6739.0,6860.0,6708.0,6829.0,6131
2025-07-23,6846.33154296875,6876.0,6899.0,6739.0,6739.0,21138
2025-07-24,6872.71728515625,6902.5,6940.0,6856.0,6876.0,11705
2025-07-25,6725.35595703125,6754.5,6860.0,6710.5,6860.0,4646
2025-07-28,6523.23193359375,6551.5,6693.0,6521.5,6630.0,9825
2025-07-29,6445.0703125,6473.0,6588.0,6450.0,6545.0,8153
2025-07-30,6139.39501953125,6166.0,6450.0,6140.5,6390.5,62625
2025-07-31,5968.13720703125,5994.0,6165.5,5964.0,6050.0,27024
2025-08-01,5862.5947265625,5888.0,6028.0,5870.0,5999.5,21133
2025-08-04,5772.98291015625,5798.0,6039.5,5770.0,5960.0,27151
2025-08-05,5769.0,5794.0,5847.5,5763.5,5840.0,33277
2025-08-06,5788.5,5788.5,5850.0,5766.0,5803.5,50200
2025-08-07,5808.0,5808.0,5835.5,5725.0,5790.0,18125
2025-08-08,5804.5,5804.5,5866.0,5779.0,5808.0,82097
2025-08-11,5872.5,5872.5,5895.0,5804.5,5862.5,9000
2025-08-12,5938.0,5938.0,5971.5,5844.0,5872.5,14594
2025-08-13,5875.0,5875.0,5950.0,5859.5,5938.0,5064
2025-08-14,5856.0,5856.0,5920.0,5835.5,5875.0,11132
2025-08-18,5831.0,5831.0,5910.5,5818.5,5855.5,64606
2025-08-19,5849.0,5849.0,5937.5,5816.0,5850.5,19168
2025-08-20,5840.0,5840.0,5904.5,5822.0,5900.0,12283
2025-08-21,5852.0,5852.0,5884.5,5826.5,5840.0,9891
2025-08-22,5814.5,5814.5,5873.5,5793.5,5852.0,6733
2025-08-25,5896.0,5896.0,5970.0,5778.0,5802.5,14615
2025-08-26,5696.0,5696.0,5895.0,5673.0,5895.0,19752
2025-08-28,5580.0,5580.0,5700.0,5567.0,5696.0,20068
2025-08-29,5607.5,5607.5,5667.0,5475.0,5620.0,33645
2025-09-01,5802.0,5802.0,5827.0,5621.0,5659.0,10804
2025-09-02,5755.0,5755.0,5811.5,5737.0,5805.5,5234
2025-09-03,5754.0,5754.0,5812.5,5735.5,5812.5,4007
2025-09-04,5685.5,5685.5,5814.5,5666.0,5814.5,8264
2025-09-05,5705.5,5705.5,5737.0,5650.0,5708.0,5934
2025-09-08,5727.5,5727.5,5781.0,5701.0,5781.0,3683
2025-09-09,5737.5,5737.5,5761.5,5717.0,5730.0,4364
2025-09-10,5732.5,5732.5,5786.5,5723.0,5760.0,4174
2025-09-11,5744.0,5744.0,5824.5,5719.5,5755.5,8183
2025-09-12,5701.0,5701.0,5802.0,5685.5,5760.0,8013
2025-09-15,5701.5,5701.5,5750.0,5692.0,5705.0,4057
2025-09-16,5732.5,5732.5,5791.0,5696.5,5722.0,11155
2025-09-17,5747.5,5747.5,5790.0,5696.5,5717.5,14903
2025-09-18,5861.0,5861.0,5897.5,5756.5,5767.0,28716
2025-09-19,5762.0,5762.0,5917.5,5739.0,5861.0,17804
2025-09-22,5783.0,5783.0,5846.5,5759.0,5762.0,12488
2025-09-23,5755.0,5755.0,6050.0,5720.0,6050.0,33575
2025-09-24,5775.5,5775.5,5796.0,5734.5,5735.0,5830
2025-09-25,5795.5,5795.5,5805.0,5736.0,5770.0,6574
2025-09-26,5673.5,5673.5,5798.0,5600.0,5798.0,6800
2025-09-29,5578.0,5578.0,5750.0,5520.0,5673.0,21967
2025-09-30,5703.0,5703.0,6169.0,5651.5,5700.0,1067298
2025-10-01,5713.5,5713.5,5781.0,5655.0,5781.0,37981
2025-10-03,5685.0,5685.0,5714.0,5606.0,5684.0,19861
2025-10-06,5672.5,5672.5,5725.0,5589.5,5685.0,27353
2025-10-07,5627.0,5627.0,5672.5,5607.0,5672.5,13182
2025-10-08,5566.0,5566.0,5633.5,5550.0,5627.0,15267
2025-10-09,5498.5,5498.5,5566.0,5466.0,5566.0,24627
2025-10-10,5502.0,5502.0,5541.0,5472.0,5520.0,18791
2025-10-13,5534.0,5534.0,5554.5,5445.0,5469.0,17807
2025-10-14,5468.0,5468.0,5600.0,5450.0,5600.0,15915
2025-10-15,5498.0,5498.0,5540.0,5456.0,5476.0,7310
2025-10-16,5577.5,5577.5,5599.0,5490.0,5535.5,15230
2025-10-17,5571.0,5571.0,5590.0,5512.5,5580.0,8953
2025-10-20,5546.5,5546.5,5595.5,5511.0,5593.0,10924
2025-10-21,5578.0,5578.0,5591.5,5530.5,5530.5,2588
2025-10-23,5568.0,5568.0,5646.5,5549.0,5604.5,10227
2025-10-24,5565.5,5565.5,5626.0,5512.5,5560.0,10522
2025-10-27,5566.0,5566.0,5593.5,5524.5,5593.5,6004
2025-10-28,5537.5,5537.5,5586.5,5510.0,5566.0,6301
2025-10-29,6572.0,6572.0,6645.0,5800.0,5900.0,3495838
2025-10-30,6694.0,6694.0,7036.0,6334.5,6598.0,3477567
2025-10-31,6572.0,6572.0,6760.0,6482.0,6578.0,679060
2025-11-03,6370.5,6370.5,6534.0,6283.0,6495.0,220766
2025-11-04,6376.0,6376.0,6540.0,6303.0,6370.5,173408
2025-11-06,6331.0,6331.0,6434.5,6251.5,6375.0,75777
2025-11-07,6221.5,6221.5,6318.0,6122.5,6318.0,105093
2025-11-10,6134.5,6134.5,6276.0,6100.0,6221.5,36251
2025-11-11,6079.5,6079.5,6305.0,6038.0,6134.5,73197
2025-11-12,6178.5,6178.5,6200.0,6061.5,6079.5,47059
2025-11-13,6044.5,6044.5,6235.0,6024.0,6208.5,24649
2025-11-14,5995.0,5995.0,6051.0,5980.5,6044.5,27628
2025-11-17,6044.0,6044.0,6108.5,5985.0,5999.0,32524
2025-11-18,5984.5,5984.5,6076.5,5964.5,6044.0,32938
2025-11-19,5937.0,5937.0,6054.5,5925.0,6054.5,23542
2025-11-20,5905.5,5905.5,6086.5,5876.0,5937.0,40273
2025-11-21,5805.5,5805.5,5905.5,5784.0,5905.5,46978
2025-11-24,5730.5,5730.5,5853.5,5700.0,5810.0,25590
2025-11-25,5714.5,5714.5,5779.5,5697.0,5735.0,15348
2025-11-26,5750.5,5750.5,5771.0,5715.0,5715.0,11056
2025-11-27,5750.0,5750.0,5779.0,5723.0,5750.5,22946
2025-11-28,5719.0,5719.0,5807.0,5693.0,5800.0,16211
2025-12-01,5644.0,5644.0,5736.0,5630.0,5719.0,22926
2025-12-02,5655.0,5655.0,5715.5,5630.0,5644.0,11238
2025-12-03,5629.5,5629.5,5695.5,5616.0,5655.0,8581
2025-12-04,5592.0,5592.0,5652.0,5580.0,5629.5,10062
2025-12-05,5564.5,5564.5,5606.5,5550.0,5593.0,9490
2025-12-08,5461.5,5461.5,5597.0,5390.0,5597.0,39926
2025-12-09,5421.0,5421.0,5467.0,5391.0,5461.5,16094
2025-12-10,5389.0,5389.0,5497.0,5357.5,5421.0,33282
2025-12-11,5391.0,5391.0,5431.5,5352.0,5389.0,30152
2025-12-12,5393.5,5393.5,5453.5,5374.5,5391.0,18854
2025-12-15,5427.5,5427.5,5440.0,5361.0,5393.0,30212
2025-12-16,5383.5,5383.5,5431.5,5370.5,5427.5,14400
2025-12-17,5335.5,5335.5,5383.5,5311.5,5383.5,10976
2025-12-18,5280.0,5280.0,5335.5,5242.5,5335.5,30912
2025-12-19,5408.5,5408.5,5450.0,5284.0,5292.0,17548
2025-12-22,5432.5,5432.5,5449.5,5380.5,5408.5,9118
2025-12-23,5477.0,5477.0,5490.0,5379.5,5432.5,9069
2025-12-24,5440.0,5440.0,5495.0,5421.5,5477.0,7377
2025-12-26,5443.0,5443.0,5499.0,5410.0,5499.0,13880
2025-12-29,5460.0,5460.0,5490.0,5386.5,5443.0,11582
2025-12-30,5542.5,5542.5,5575.0,5413.0,5460.0,34226
2025-12-31,5521.0,5521.0,5575.5,5490.0,5543.0,9434
2026-01-01,5676.0,5676.0,6039.5,5612.0,5612.0,649756
2026-01-02,5593.5,5593.5,5688.0,5544.0,5676.0,42785
2026-01-05,5684.0,5684.0,5706.0,5535.0,5600.0,28684
2026-01-06,5558.5,5558.5,5684.0,5538.0,5684.0,18527
2026-01-07,5467.0,5467.0,5558.0,5450.5,5556.0,58409
2026-01-08,5393.0,5393.0,5509.0,5370.5,5509.0,15426
2026-01-09,5387.5,5387.5,5415.0,5318.0,5393.0,15092
2026-01-12,5366.5,5366.5,5399.0,5300.0,5387.5,11663
2026-01-13,5405.5,5405.5,5495.0,5356.5,5366.5,91086
2026-01-14,5434.0,5434.0,5444.0,5386.5,5424.5,10733
2026-01-16,5399.5,5399.5,5448.0,5374.5,5434.0,20471
