date_,adj close_srf.ns,close_srf.ns,high_srf.ns,low_srf.ns,open_srf.ns,volume_srf.ns
2025-04-17,2986.486572265625,2990.39990234375,3022.800048828125,2971.10009765625,2972.0,608478
2025-04-21,3025.3359375,3029.300048828125,3044.0,2976.89990234375,2990.39990234375,634268
2025-04-22,3011.054443359375,3015.0,3085.0,3007.0,3050.0,630973
2025-04-23,2996.67333984375,3000.60009765625,3036.5,2969.699951171875,3022.5,568241
2025-04-24,3034.523681640625,3038.5,3057.5,2975.10009765625,2981.0,646223
2025-04-25,2964.216064453125,2968.10009765625,3073.0,2943.0,3051.800048828125,333048
2025-04-28,3036.321533203125,3040.300048828125,3055.699951171875,2950.0,2950.0,771565
2025-04-29,3016.54736328125,3020.5,3056.5,2996.0,3055.0,779242
2025-04-30,3004.96240234375,3008.89990234375,3049.0,2995.5,3020.39990234375,439545
2025-05-02,2968.0107421875,2971.89990234375,3047.800048828125,2967.5,3009.0,370965
2025-05-05,2976.69970703125,2980.60009765625,3032.89990234375,2977.0,2983.0,282980
2025-05-06,2924.268310546875,2928.10009765625,2986.800048828125,2918.0,2980.60009765625,300291
2025-05-07,3051.701171875,3055.699951171875,3087.0,2905.0,2916.0,940206
2025-05-08,2948.93603515625,2952.800048828125,3084.800048828125,2928.699951171875,3060.0,486574
2025-05-09,3000.36865234375,3004.300048828125,3029.0,2876.10009765625,2880.0,634185
2025-05-12,3010.55517578125,3014.5,3098.5,2947.5,3056.0,1132381
2025-05-13,2924.3681640625,2928.199951171875,3014.5,2871.199951171875,3014.5,1695420
2025-05-14,2878.827880859375,2882.60009765625,2947.0,2860.0,2925.0,975213
2025-05-15,2872.835693359375,2876.60009765625,2901.89990234375,2849.0,2875.0,585591
2025-05-16,2911.08544921875,2914.89990234375,2925.0,2877.0,2890.0,594192
2025-05-19,2973.104248046875,2977.0,3032.0,2914.89990234375,2919.0,1085462
2025-05-20,2946.439208984375,2950.300048828125,3015.0,2942.89990234375,3000.0,911805
2025-05-21,2947.43798828125,2951.300048828125,2993.0,2935.39990234375,2945.0,684690
2025-05-22,2901.398193359375,2905.199951171875,2951.39990234375,2886.5,2933.800048828125,372982
2025-05-23,2896.40478515625,2900.199951171875,2949.0,2887.699951171875,2924.0,882446
2025-05-26,2887.6162109375,2891.39990234375,2924.0,2880.0,2924.0,616838
2025-05-27,2876.53076171875,2880.300048828125,2907.89990234375,2871.5,2881.699951171875,335215
2025-05-28,2893.6083984375,2897.39990234375,2927.699951171875,2876.0,2885.89990234375,342652
2025-05-29,2888.51513671875,2892.300048828125,2905.0,2872.0,2897.0,284002
2025-05-30,2857.256103515625,2861.0,2899.89990234375,2851.10009765625,2895.0,1434127
2025-06-02,2895.1064453125,2898.89990234375,2903.699951171875,2819.199951171875,2825.10009765625,566766
2025-06-03,2950.43408203125,2954.300048828125,2984.5,2900.300048828125,2903.0,832396
2025-06-04,3042.91259765625,3046.89990234375,3058.699951171875,2961.300048828125,2965.0,1225479
2025-06-05,3102.634521484375,3106.699951171875,3127.0,3028.300048828125,3057.0,1208524
2025-06-06,3119.41259765625,3123.5,3139.0,3084.800048828125,3119.800048828125,749424
2025-06-09,3122.208984375,3126.300048828125,3149.60009765625,3100.800048828125,3123.5,528063
2025-06-10,3087.754150390625,3091.800048828125,3169.89990234375,3084.5,3135.0,435324
2025-06-11,3081.16259765625,3085.199951171875,3099.60009765625,3065.0,3087.89990234375,740161
2025-06-12,3101.6357421875,3105.699951171875,3124.800048828125,3086.800048828125,3090.0,463581
2025-06-13,3095.5439453125,3099.60009765625,3121.39990234375,3055.60009765625,3055.60009765625,296569
2025-06-16,3094.1455078125,3098.199951171875,3130.0,3076.0,3099.5,279165
2025-06-17,3092.347900390625,3096.39990234375,3132.199951171875,3088.699951171875,3105.0,732105
2025-06-18,3070.376708984375,3074.39990234375,3141.800048828125,3065.699951171875,3096.39990234375,562869
2025-06-19,3009.2568359375,3013.199951171875,3092.39990234375,2998.5,3074.39990234375,337009
2025-06-20,3026.134765625,3030.10009765625,3050.699951171875,3003.60009765625,3010.10009765625,755167
2025-06-23,3028.531494140625,3032.5,3050.0,3000.0,3000.0,407716
2025-06-24,3049.703857421875,3053.699951171875,3088.800048828125,3036.0,3049.0,424802
2025-06-25,3076.46875,3080.5,3104.89990234375,3025.0,3052.0,841549
2025-06-26,3130.398193359375,3134.5,3146.5,3054.699951171875,3088.800048828125,942004
2025-06-27,3170.6455078125,3174.800048828125,3188.300048828125,3100.0,3144.5,2238985
2025-06-30,3237.857421875,3242.10009765625,3251.800048828125,3151.800048828125,3184.800048828125,710534
2025-07-01,3195.8125,3200.0,3250.0,3176.10009765625,3250.0,374816
2025-07-02,3251.33984375,3255.60009765625,3281.60009765625,3180.699951171875,3199.0,815060
2025-07-03,3227.7705078125,3232.0,3288.89990234375,3223.800048828125,3275.0,438978
2025-07-04,3226.2724609375,3230.5,3266.89990234375,3219.10009765625,3245.0,321665
2025-07-07,3235.16064453125,3239.39990234375,3246.89990234375,3201.0,3227.0,218313
2025-07-08,3282.19921875,3286.5,3297.199951171875,3224.89990234375,3239.0,426634
2025-07-09,3276.20703125,3280.5,3294.89990234375,3262.10009765625,3286.5,345022
2025-07-10,3255.33447265625,3259.60009765625,3325.0,3211.60009765625,3285.0,337783
2025-07-11,3178.335205078125,3182.5,3265.699951171875,3162.10009765625,3256.89990234375,238050
2025-07-14,3165.25244140625,3169.39990234375,3204.800048828125,3136.10009765625,3179.0,317199
2025-07-15,3219.381591796875,3223.60009765625,3235.0,3169.39990234375,3169.39990234375,350104
2025-07-16,3197.0107421875,3201.199951171875,3250.0,3195.10009765625,3216.39990234375,296922
2025-07-17,3198.30908203125,3202.5,3240.0,3196.0,3217.199951171875,278510
2025-07-18,3182.929443359375,3187.10009765625,3221.699951171875,3178.89990234375,3210.5,254046
2025-07-21,3126.303466796875,3130.39990234375,3209.0,3092.699951171875,3185.0,492854
2025-07-22,3132.3955078125,3136.5,3150.0,3067.0,3148.0,539351
2025-07-23,3188.821533203125,3193.0,3222.10009765625,3093.0,3152.10009765625,1230831
2025-07-24,3146.27734375,3150.39990234375,3260.39990234375,3140.5,3190.0,848712
2025-07-25,3036.82080078125,3040.800048828125,3124.89990234375,3033.800048828125,3124.89990234375,509398
2025-07-28,3052.60009765625,3056.60009765625,3114.0,3014.0,3030.0,390517
2025-07-29,3110.0,3110.0,3122.89990234375,3042.10009765625,3045.0,441091
2025-07-30,3086.5,3086.5,3143.89990234375,3077.89990234375,3109.800048828125,462805
2025-07-31,3040.800048828125,3040.800048828125,3078.0,2965.300048828125,3000.0,690148
2025-08-01,2985.199951171875,2985.199951171875,3047.39990234375,2974.300048828125,3036.0,435961
2025-08-04,3050.39990234375,3050.39990234375,3074.0,2965.10009765625,2965.10009765625,393203
2025-08-05,3042.800048828125,3042.800048828125,3095.39990234375,3032.0,3060.0,418104
2025-08-06,2968.89990234375,2968.89990234375,3040.0,2950.0,3040.0,321329
2025-08-07,2904.10009765625,2904.10009765625,2965.0,2875.0,2965.0,479056
2025-08-08,2861.199951171875,2861.199951171875,2919.60009765625,2844.89990234375,2886.0,260157
2025-08-11,2880.0,2880.0,2892.89990234375,2820.0,2840.0,244526
2025-08-12,2846.199951171875,2846.199951171875,2885.0,2832.199951171875,2880.0,415408
2025-08-13,2855.199951171875,2855.199951171875,2887.300048828125,2845.300048828125,2859.89990234375,220747
2025-08-14,2841.89990234375,2841.89990234375,2865.800048828125,2830.5,2852.10009765625,190742
2025-08-18,2929.699951171875,2929.699951171875,2945.0,2848.10009765625,2860.0,306279
2025-08-19,2929.60009765625,2929.60009765625,2981.300048828125,2911.60009765625,2930.0,1004428
2025-08-20,2924.199951171875,2924.199951171875,3014.5,2906.10009765625,2950.0,733614
2025-08-21,2912.800048828125,2912.800048828125,2938.0,2902.10009765625,2938.0,306140
2025-08-22,2917.5,2917.5,2937.5,2901.0,2913.0,313233
2025-08-25,2911.699951171875,2911.699951171875,2954.0,2900.0,2930.0,355700
2025-08-26,2849.199951171875,2849.199951171875,2914.60009765625,2826.300048828125,2900.0,939512
2025-08-28,2850.800048828125,2850.800048828125,2858.39990234375,2812.800048828125,2830.0,363957
2025-08-29,2836.39990234375,2836.39990234375,2869.89990234375,2828.60009765625,2832.0,537875
2025-09-01,2897.800048828125,2897.800048828125,2902.800048828125,2817.10009765625,2849.0,220055
2025-09-02,2903.0,2903.0,2934.0,2894.199951171875,2910.0,382174
2025-09-03,2949.0,2949.0,2952.800048828125,2903.5,2919.0,382214
2025-09-04,2889.89990234375,2889.89990234375,2962.89990234375,2875.0,2949.0,238063
2025-09-05,2851.800048828125,2851.800048828125,2899.0,2835.5,2899.0,132494
2025-09-08,2887.199951171875,2887.199951171875,2905.0,2847.0,2861.0,155621
2025-09-09,2934.0,2934.0,2939.0,2875.0,2904.800048828125,312421
2025-09-10,2978.199951171875,2978.199951171875,3001.89990234375,2938.5,2948.0,287653
2025-09-11,2985.5,2985.5,3008.699951171875,2961.0,2987.0,166098
2025-09-12,2971.699951171875,2971.699951171875,2999.0,2962.89990234375,2999.0,380611
2025-09-15,2948.699951171875,2948.699951171875,2985.0,2938.0,2971.699951171875,150806
2025-09-16,2951.800048828125,2951.800048828125,2965.0,2925.0,2951.300048828125,175894
2025-09-17,2948.0,2948.0,2985.5,2939.10009765625,2959.0,337545
2025-09-18,2937.5,2937.5,2965.0,2902.300048828125,2963.10009765625,451723
2025-09-19,2937.199951171875,2937.199951171875,2958.89990234375,2928.10009765625,2937.5,254678
2025-09-22,2914.0,2914.0,2958.5,2901.60009765625,2937.0,149602
2025-09-23,2903.199951171875,2903.199951171875,2936.5,2866.10009765625,2919.0,256230
2025-09-24,2907.10009765625,2907.10009765625,2916.0,2882.60009765625,2903.10009765625,165782
2025-09-25,2879.10009765625,2879.10009765625,2919.89990234375,2868.60009765625,2892.0,237756
2025-09-26,2806.89990234375,2806.89990234375,2879.89990234375,2795.0,2879.0,138769
2025-09-29,2798.0,2798.0,2850.800048828125,2789.0,2798.0,221510
2025-09-30,2823.60009765625,2823.60009765625,2836.5,2794.5,2800.0,210831
2025-10-01,2907.10009765625,2907.10009765625,2916.10009765625,2779.5,2823.5,391029
2025-10-03,2919.39990234375,2919.39990234375,2925.300048828125,2885.300048828125,2890.10009765625,526268
2025-10-06,2940.199951171875,2940.199951171875,2951.5,2908.199951171875,2919.39990234375,252279
2025-10-07,2964.800048828125,2964.800048828125,2974.0,2940.199951171875,2955.199951171875,199476
2025-10-08,2972.699951171875,2972.699951171875,3021.699951171875,2956.39990234375,2965.0,774445
2025-10-09,2996.89990234375,2996.89990234375,3005.0,2977.0,2987.39990234375,160223
2025-10-10,3024.5,3024.5,3031.0,2990.5,3008.0,733454
2025-10-13,3047.39990234375,3047.39990234375,3061.39990234375,2990.60009765625,3006.0,207693
2025-10-14,3044.0,3044.0,3066.0,3026.10009765625,3061.60009765625,328210
2025-10-15,3088.60009765625,3088.60009765625,3128.800048828125,3046.0,3046.0,677209
2025-10-16,3190.0,3190.0,3205.800048828125,3089.199951171875,3100.0,632692
2025-10-17,3169.39990234375,3169.39990234375,3210.0,3159.39990234375,3200.5,166406
2025-10-20,3179.89990234375,3179.89990234375,3207.39990234375,3165.89990234375,3169.39990234375,178733
2025-10-21,3148.0,3148.0,3200.89990234375,3130.89990234375,3200.0,30569
2025-10-23,3077.39990234375,3077.39990234375,3198.89990234375,3060.10009765625,3149.89990234375,592097
2025-10-24,3082.0,3082.0,3096.800048828125,3033.39990234375,3077.39990234375,371337
2025-10-27,3019.39990234375,3019.39990234375,3103.60009765625,2985.10009765625,3096.0,1370317
2025-10-28,3027.699951171875,3027.699951171875,3042.800048828125,2996.0,3019.89990234375,781580
2025-10-29,3027.800048828125,3027.800048828125,3080.0,3000.300048828125,3030.10009765625,399615
2025-10-30,2981.10009765625,2981.10009765625,3032.89990234375,2962.199951171875,3027.800048828125,396607
2025-10-31,2930.5,2930.5,2992.0,2921.39990234375,2992.0,464296
2025-11-03,2968.10009765625,2968.10009765625,2976.0,2910.0,2910.0,543877
2025-11-04,2941.699951171875,2941.699951171875,2983.800048828125,2933.199951171875,2959.89990234375,154862
2025-11-06,2899.300048828125,2899.300048828125,2949.39990234375,2894.39990234375,2940.0,232346
2025-11-07,2896.800048828125,2896.800048828125,2909.60009765625,2871.0,2880.0,278821
2025-11-10,2903.89990234375,2903.89990234375,2915.0,2860.10009765625,2898.0,325413
2025-11-11,2929.89990234375,2929.89990234375,2938.10009765625,2868.800048828125,2918.89990234375,510863
2025-11-12,2941.39990234375,2941.39990234375,2951.5,2907.699951171875,2934.800048828125,522290
2025-11-13,2912.0,2912.0,2965.0,2884.89990234375,2950.0,332136
2025-11-14,2839.10009765625,2839.10009765625,2882.39990234375,2819.800048828125,2881.0,820807
2025-11-17,2833.10009765625,2833.10009765625,2852.300048828125,2820.800048828125,2830.0,474474
2025-11-18,2816.60009765625,2816.60009765625,2854.199951171875,2810.10009765625,2854.199951171875,434039
2025-11-19,2786.39990234375,2786.39990234375,2834.89990234375,2772.300048828125,2827.89990234375,580738
2025-11-20,2851.60009765625,2851.60009765625,2876.0,2791.10009765625,2799.0,1054257
2025-11-21,2838.39990234375,2838.39990234375,2858.0,2822.699951171875,2851.60009765625,278651
2025-11-24,2807.5,2807.5,2838.60009765625,2793.39990234375,2838.39990234375,1292039
2025-11-25,2793.800048828125,2793.800048828125,2828.699951171875,2778.300048828125,2811.39990234375,437475
2025-11-26,2809.800048828125,2809.800048828125,2825.300048828125,2784.60009765625,2796.800048828125,413644
2025-11-27,2840.0,2840.0,2864.199951171875,2810.0,2810.0,555994
2025-11-28,2927.300048828125,2927.300048828125,2954.800048828125,2836.800048828125,2859.300048828125,1212051
2025-12-01,2923.0,2923.0,2939.89990234375,2896.0,2927.300048828125,467183
2025-12-02,2859.5,2859.5,2922.300048828125,2848.800048828125,2922.0,526048
2025-12-03,2830.0,2830.0,2868.89990234375,2822.60009765625,2848.199951171875,273168
2025-12-04,2840.10009765625,2840.10009765625,2849.0,2815.300048828125,2820.0,117234
2025-12-05,2885.39990234375,2885.39990234375,2891.60009765625,2828.300048828125,2850.89990234375,376436
2025-12-08,2831.89990234375,2831.89990234375,2885.0,2805.10009765625,2885.0,267772
2025-12-09,2894.800048828125,2894.800048828125,2901.89990234375,2808.699951171875,2830.0,336135
2025-12-10,2931.699951171875,2931.699951171875,2953.199951171875,2901.5,2908.5,439194
2025-12-11,2943.699951171875,2943.699951171875,2953.699951171875,2919.300048828125,2938.699951171875,232626
2025-12-12,3023.60009765625,3023.60009765625,3029.0,2931.0,2931.0,814099
2025-12-15,3001.0,3001.0,3023.60009765625,2984.89990234375,3023.60009765625,516076
2025-12-16,3015.699951171875,3015.699951171875,3040.0,2994.5,3001.0,542238
2025-12-17,3033.300048828125,3033.300048828125,3037.39990234375,2993.300048828125,3002.0,238180
2025-12-18,3050.699951171875,3050.699951171875,3053.800048828125,3016.10009765625,3033.300048828125,571930
2025-12-19,3090.300048828125,3090.300048828125,3094.0,3030.0,3059.89990234375,478720
2025-12-22,3091.60009765625,3091.60009765625,3140.5,3075.699951171875,3090.300048828125,411318
2025-12-23,3111.699951171875,3111.699951171875,3141.699951171875,3055.800048828125,3056.10009765625,224198
2025-12-24,3098.199951171875,3098.199951171875,3120.39990234375,3083.300048828125,3105.199951171875,178249
2025-12-25,3098.199951171875,3098.199951171875,3098.199951171875,3098.199951171875,3098.199951171875,0
2025-12-26,3101.60009765625,3101.60009765625,3143.0,3093.89990234375,3105.0,472293
2025-12-29,3075.89990234375,3075.89990234375,3107.5,3051.0,3101.60009765625,214660
2025-12-30,3038.300048828125,3038.300048828125,3085.0,3004.300048828125,3084.89990234375,2049556
2025-12-31,3075.0,3075.0,3115.800048828125,3040.199951171875,3040.199951171875,219075
2026-01-01,3057.300048828125,3057.300048828125,3077.89990234375,3050.300048828125,3077.89990234375,74758
2026-01-02,3059.5,3059.5,3074.89990234375,3042.0,3060.0,108406
2026-01-05,3089.300048828125,3089.300048828125,3095.0,3050.0,3059.5,268940
2026-01-06,3051.39990234375,3051.39990234375,3095.199951171875,2955.0,3094.89990234375,582002
2026-01-07,3097.60009765625,3097.60009765625,3102.39990234375,3037.800048828125,3051.5,375703
2026-01-08,3042.300048828125,3042.300048828125,3097.39990234375,3035.699951171875,3097.39990234375,269895
2026-01-09,3023.199951171875,3023.199951171875,3069.60009765625,3000.800048828125,3040.0,165278
2026-01-12,3046.0,3046.0,3055.800048828125,3001.10009765625,3001.10009765625,140741
2026-01-13,3039.60009765625,3039.60009765625,3066.800048828125,3024.0,3044.89990234375,176473
2026-01-14,3032.0,3032.0,3068.10009765625,3003.0,3003.0,291875
2026-01-16,3027.39990234375,3027.39990234375,3072.0,3010.0,3039.800048828125,255342
