date_,adj close_vtl.ns,close_vtl.ns,high_vtl.ns,low_vtl.ns,open_vtl.ns,volume_vtl.ns
2025-04-28,461.1422424316406,466.5,470.0,458.0,458.0,130762
2025-04-29,459.3629150390625,464.70001220703125,472.20001220703125,464.0,468.95001220703125,90859
2025-04-30,448.9835205078125,454.20001220703125,469.20001220703125,450.29998779296875,463.0,165021
2025-05-02,457.18817138671875,462.5,464.3999938964844,447.3500061035156,448.20001220703125,113032
2025-05-05,459.0169372558594,464.3500061035156,469.0,456.8500061035156,469.0,168767
2025-05-06,446.26507568359375,451.45001220703125,468.79998779296875,450.0,461.1000061035156,145547
2025-05-07,467.369873046875,472.79998779296875,488.0,454.79998779296875,459.95001220703125,2210458
2025-05-08,467.3204345703125,472.75,491.1000061035156,466.8999938964844,479.95001220703125,579285
2025-05-09,475.5251159667969,481.04998779296875,487.0,458.04998779296875,458.04998779296875,452538
2025-05-12,476.3653564453125,481.8999938964844,495.45001220703125,481.0,493.0,262247
2025-05-13,471.0767822265625,476.54998779296875,485.75,473.0,481.8500061035156,186300
2025-05-14,471.0767822265625,476.54998779296875,484.8999938964844,472.6000061035156,479.8999938964844,153695
2025-05-15,476.4642028808594,482.0,486.0,477.25,480.5,173148
2025-05-16,494.05975341796875,499.79998779296875,503.0,481.0,481.0,581567
2025-05-19,509.5794677734375,515.5,530.0,504.04998779296875,506.0,1289496
2025-05-20,506.02081298828125,511.8999938964844,523.75,508.45001220703125,519.9000244140625,339770
2025-05-21,507.0587463378906,512.9500122070312,517.7999877929688,504.04998779296875,512.0,197127
2025-05-22,499.2989196777344,505.1000061035156,517.0,495.0,512.4500122070312,163411
2025-05-23,496.2344970703125,502.0,515.0,494.20001220703125,505.0,152488
2025-05-26,488.96893310546875,494.6499938964844,504.8500061035156,494.0,501.54998779296875,152161
2025-05-27,483.23553466796875,488.8500061035156,498.45001220703125,487.1000061035156,498.45001220703125,137242
2025-05-28,493.0218505859375,498.75,501.0,487.0,487.0,135144
2025-05-29,493.8620910644531,499.6000061035156,504.79998779296875,495.45001220703125,504.79998779296875,132677
2025-05-30,486.10223388671875,491.75,510.95001220703125,490.0,506.0,215262
2025-06-02,487.53558349609375,493.20001220703125,497.0,489.1499938964844,491.0,73577
2025-06-03,485.3114318847656,490.95001220703125,497.29998779296875,483.3500061035156,491.04998779296875,128387
2025-06-04,483.3838195800781,489.0,494.6499938964844,486.1499938964844,492.3999938964844,80058
2025-06-05,482.4447021484375,488.04998779296875,492.0,483.29998779296875,489.0,54129
2025-06-06,479.8251647949219,485.3999938964844,488.79998779296875,482.70001220703125,488.04998779296875,62417
2025-06-09,481.2090759277344,486.79998779296875,490.0,483.04998779296875,485.3999938964844,69947
2025-06-10,483.82867431640625,489.45001220703125,499.0,487.1000061035156,489.5,138677
2025-06-11,486.5470886230469,492.20001220703125,498.75,482.8500061035156,490.20001220703125,140315
2025-06-12,484.916015625,490.54998779296875,497.29998779296875,487.20001220703125,494.1000061035156,90603
2025-06-13,476.61248779296875,482.1499938964844,486.29998779296875,476.0,480.1000061035156,72172
2025-06-16,467.2710266113281,472.70001220703125,483.1499938964844,471.0,482.1499938964844,84408
2025-06-17,472.0653076171875,477.54998779296875,484.70001220703125,472.70001220703125,472.70001220703125,99633
2025-06-18,462.7732849121094,468.1499938964844,478.1000061035156,465.0,477.8999938964844,56274
2025-06-19,450.02142333984375,455.25,469.04998779296875,453.29998779296875,464.6000061035156,77157
2025-06-20,452.6904296875,457.95001220703125,462.79998779296875,452.8999938964844,455.0,164509
2025-06-23,462.5261535644531,467.8999938964844,470.1499938964844,454.3999938964844,458.0,104662
2025-06-24,472.80670166015625,478.29998779296875,482.0,465.54998779296875,472.8999938964844,196893
2025-06-25,482.3952941894531,488.0,495.0,478.70001220703125,479.0,223393
2025-06-26,480.41827392578125,486.0,492.5,482.3500061035156,492.5,82071
2025-06-27,487.3872985839844,493.04998779296875,495.0,486.1000061035156,486.29998779296875,584822
2025-06-30,494.8011474609375,500.54998779296875,501.0,492.75,494.0,199154
2025-07-01,497.07476806640625,502.8500061035156,506.20001220703125,497.0,504.95001220703125,128586
2025-07-02,492.18157958984375,497.8999938964844,503.5,494.20001220703125,502.8500061035156,94220
2025-07-03,493.17010498046875,498.8999938964844,509.29998779296875,493.0,497.6499938964844,146350
2025-07-04,494.60345458984375,500.3500061035156,503.75,495.04998779296875,498.8999938964844,96670
2025-07-07,492.972412109375,498.70001220703125,506.6000061035156,493.1499938964844,500.3500061035156,100915
2025-07-08,494.9988708496094,500.75,539.9000244140625,491.25,508.0,9910800
2025-07-09,498.0138244628906,503.79998779296875,507.0,485.45001220703125,500.29998779296875,832812
2025-07-10,502.26446533203125,508.1000061035156,514.7999877929688,501.54998779296875,503.79998779296875,589255
2025-07-11,491.8850402832031,497.6000061035156,509.95001220703125,495.3500061035156,507.0,184769
2025-07-14,485.9045104980469,491.54998779296875,497.6000061035156,488.0,497.6000061035156,143800
2025-07-15,495.3942565917969,501.1499938964844,504.70001220703125,490.5,491.54998779296875,176642
2025-07-16,494.3563232421875,500.1000061035156,505.8500061035156,499.0,503.95001220703125,111271
2025-07-17,496.3827819824219,502.1499938964844,506.6000061035156,497.04998779296875,503.8999938964844,98015
2025-07-18,495.4931335449219,501.25,505.3999938964844,496.29998779296875,502.1499938964844,105080
2025-07-21,494.8999938964844,500.6499938964844,504.95001220703125,494.1000061035156,501.25,73503
2025-07-22,478.98492431640625,484.54998779296875,501.54998779296875,483.3500061035156,500.6499938964844,333111
2025-07-23,478.73779296875,484.29998779296875,491.75,473.95001220703125,484.54998779296875,289002
2025-07-24,487.1896057128906,492.8500061035156,498.8500061035156,486.04998779296875,486.5,291353
2025-07-25,468.2101135253906,473.6499938964844,492.8500061035156,471.45001220703125,492.45001220703125,194066
2025-07-28,454.27203369140625,459.54998779296875,476.95001220703125,458.20001220703125,473.6499938964844,153129
2025-07-29,454.7168884277344,460.0,464.20001220703125,456.1000061035156,457.0,106173
2025-07-30,453.0858459472656,458.3500061035156,465.54998779296875,456.3500061035156,460.0,72088
2025-07-31,431.8821716308594,436.8999938964844,450.0,431.1000061035156,445.04998779296875,343616
2025-08-01,415.91766357421875,420.75,449.0,416.0,436.8999938964844,217768
2025-08-04,412.11187744140625,416.8999938964844,423.45001220703125,415.20001220703125,420.75,164695
2025-08-05,413.2486572265625,418.04998779296875,427.79998779296875,415.3500061035156,418.8999938964844,144688
2025-08-06,403.5118103027344,408.20001220703125,421.20001220703125,405.79998779296875,419.0,340219
2025-08-07,392.24273681640625,396.79998779296875,414.79998779296875,390.54998779296875,399.0,363415
2025-08-08,388.5357971191406,393.04998779296875,404.95001220703125,391.6000061035156,397.0,148773
2025-08-11,385.7679748535156,390.25,395.0,383.70001220703125,395.0,132452
2025-08-12,395.05999755859375,399.6499938964844,402.79998779296875,389.25,390.25,180249
2025-08-13,395.55426025390625,400.1499938964844,408.95001220703125,392.1000061035156,399.6499938964844,100067
2025-08-14,389.5243225097656,394.04998779296875,402.25,391.70001220703125,400.1499938964844,95951
2025-08-18,404.6980285644531,409.3999938964844,412.8500061035156,396.54998779296875,397.04998779296875,410803
2025-08-19,430.1028747558594,435.1000061035156,447.79998779296875,415.8999938964844,419.0,7826597
2025-08-20,424.1223449707031,429.04998779296875,431.75,424.5,430.75,339485
2025-08-21,416.5107727050781,421.3500061035156,431.1000061035156,420.0,429.29998779296875,127510
2025-08-22,409.986572265625,414.75,422.1000061035156,412.5,421.20001220703125,119319
2025-08-25,408.7509460449219,413.5,417.8999938964844,410.0,414.75,60507
2025-08-26,393.7254943847656,398.29998779296875,411.8500061035156,396.75,411.0,171704
2025-08-28,445.0294494628906,450.20001220703125,459.8999938964844,387.20001220703125,395.04998779296875,25666810
2025-08-29,419.476318359375,424.3500061035156,449.0,421.54998779296875,449.0,6884962
2025-09-01,413.4463806152344,418.25,423.25,410.5,420.0,1458479
2025-09-02,407.46588134765625,412.20001220703125,426.54998779296875,410.0,424.8999938964844,661855
2025-09-03,411.5682067871094,416.3500061035156,419.75,413.54998779296875,414.5,313238
2025-09-04,406.3290710449219,411.04998779296875,425.79998779296875,410.0,425.0,281331
2025-09-05,402.0784606933594,406.75,415.29998779296875,405.54998779296875,411.0,227234
2025-09-08,405.3405456542969,410.04998779296875,415.0,407.5,407.95001220703125,150056
2025-09-09,404.9945983886719,409.70001220703125,413.8999938964844,407.0,413.8999938964844,124920
2025-09-10,437.8627014160156,442.95001220703125,449.0,417.95001220703125,417.95001220703125,3276595
2025-09-11,430.3500061035156,435.3500061035156,439.79998779296875,427.75,439.79998779296875,613062
2025-09-12,429.8999938964844,429.8999938964844,434.0,425.54998779296875,434.0,207620
2025-09-15,426.29998779296875,426.29998779296875,432.3999938964844,425.0,429.8999938964844,126741
2025-09-16,436.8999938964844,436.8999938964844,440.75,426.0,427.0,372658
2025-09-17,445.5,445.5,447.79998779296875,438.0,444.79998779296875,324398
2025-09-18,435.70001220703125,435.70001220703125,449.0,433.5,445.5,116396
2025-09-19,426.1000061035156,426.1000061035156,438.0,422.54998779296875,435.8999938964844,355171
2025-09-22,421.54998779296875,421.54998779296875,430.75,420.0,425.0,132540
2025-09-23,417.70001220703125,417.70001220703125,423.95001220703125,415.8500061035156,421.6000061035156,102710
2025-09-24,416.0,416.0,420.1499938964844,412.1000061035156,416.0,132760
2025-09-25,413.6499938964844,413.6499938964844,419.1499938964844,410.1499938964844,415.8500061035156,250802
2025-09-26,417.20001220703125,417.20001220703125,419.79998779296875,406.29998779296875,413.95001220703125,279946
2025-09-29,409.70001220703125,409.70001220703125,421.8500061035156,406.1000061035156,417.20001220703125,264222
2025-09-30,412.8500061035156,412.8500061035156,416.70001220703125,407.1000061035156,410.0,133943
2025-10-01,409.45001220703125,409.45001220703125,414.8999938964844,406.75,414.8999938964844,85259
2025-10-03,407.95001220703125,407.95001220703125,413.8500061035156,407.04998779296875,413.8500061035156,137804
2025-10-06,403.45001220703125,403.45001220703125,411.20001220703125,402.1000061035156,409.8999938964844,119406
2025-10-07,401.95001220703125,401.95001220703125,407.8999938964844,400.3999938964844,405.6000061035156,149347
2025-10-08,396.8999938964844,396.8999938964844,407.8999938964844,395.6000061035156,402.0,112149
2025-10-09,400.25,400.25,401.6499938964844,396.20001220703125,400.0,146396
2025-10-10,402.04998779296875,402.04998779296875,406.45001220703125,398.0,403.8999938964844,270258
2025-10-13,398.70001220703125,398.70001220703125,403.3500061035156,397.0,402.95001220703125,113576
2025-10-14,394.6499938964844,394.6499938964844,401.0,385.5,399.0,350623
2025-10-15,401.8500061035156,401.8500061035156,406.0,393.20001220703125,394.8999938964844,223388
2025-10-16,409.3999938964844,409.3999938964844,411.3999938964844,401.20001220703125,405.6000061035156,159553
2025-10-17,404.54998779296875,404.54998779296875,412.0,401.20001220703125,412.0,81710
2025-10-20,406.29998779296875,406.29998779296875,408.0,399.3999938964844,405.04998779296875,83410
2025-10-21,408.25,408.25,409.79998779296875,406.79998779296875,408.25,22269
2025-10-23,437.3999938964844,437.3999938964844,454.25,426.6000061035156,430.5,14428536
2025-10-24,442.1000061035156,442.1000061035156,449.75,419.3500061035156,427.8999938964844,1528158
2025-10-27,440.45001220703125,440.45001220703125,444.75,434.0,443.8500061035156,404907
2025-10-28,433.29998779296875,433.29998779296875,444.1499938964844,431.0,440.45001220703125,278736
2025-10-29,442.3999938964844,442.3999938964844,446.6000061035156,428.6000061035156,435.54998779296875,547795
2025-10-30,438.8999938964844,438.8999938964844,447.5,435.20001220703125,447.5,139938
2025-10-31,436.04998779296875,436.04998779296875,441.3500061035156,432.29998779296875,438.70001220703125,143045
2025-11-03,443.3999938964844,443.3999938964844,452.5,438.20001220703125,438.20001220703125,489781
2025-11-04,437.8999938964844,437.8999938964844,443.3999938964844,435.0,442.1499938964844,102898
2025-11-05,437.8999938964844,437.8999938964844,437.8999938964844,437.8999938964844,437.8999938964844,0
2025-11-06,429.25,429.25,440.0,425.75,440.0,136066
2025-11-07,438.29998779296875,438.29998779296875,440.0,424.04998779296875,428.04998779296875,115572
2025-11-10,435.8500061035156,435.8500061035156,439.0,431.1000061035156,435.29998779296875,67411
2025-11-11,446.79998779296875,446.79998779296875,448.5,437.04998779296875,439.0,273054
2025-11-12,447.3500061035156,447.3500061035156,451.0,442.0,449.0,202567
2025-11-13,450.8500061035156,450.8500061035156,457.0,447.0,451.0,215275
2025-11-14,452.79998779296875,452.79998779296875,454.0,445.70001220703125,450.8500061035156,192963
2025-11-17,460.25,460.25,462.6000061035156,449.1499938964844,452.70001220703125,259279
2025-11-18,455.54998779296875,455.54998779296875,464.70001220703125,453.1000061035156,464.70001220703125,150319
2025-11-19,460.6499938964844,460.6499938964844,468.95001220703125,454.3999938964844,457.8500061035156,405957
2025-11-20,465.25,465.25,467.0,455.04998779296875,461.1000061035156,252886
2025-11-21,451.95001220703125,451.95001220703125,466.45001220703125,447.0,464.0,133777
2025-11-24,435.3999938964844,435.3999938964844,454.20001220703125,434.0,450.0,183286
2025-11-25,425.1499938964844,425.1499938964844,435.54998779296875,424.04998779296875,433.70001220703125,201040
2025-11-26,432.20001220703125,432.20001220703125,451.0,425.1499938964844,425.1499938964844,1279153
2025-11-27,428.0,428.0,436.1499938964844,425.3999938964844,434.45001220703125,126218
2025-11-28,437.1000061035156,437.1000061035156,439.5,426.25,428.5,189043
2025-12-01,430.3999938964844,430.3999938964844,437.20001220703125,428.04998779296875,436.0,134346
2025-12-02,431.95001220703125,431.95001220703125,433.70001220703125,427.5,430.0,68608
2025-12-03,430.79998779296875,430.79998779296875,431.95001220703125,426.5,431.95001220703125,101920
2025-12-04,432.1000061035156,432.1000061035156,433.6000061035156,427.54998779296875,428.25,70295
2025-12-05,432.6499938964844,432.6499938964844,434.0,428.5,430.0,72053
2025-12-08,430.1000061035156,430.1000061035156,434.3999938964844,425.29998779296875,430.1499938964844,101412
2025-12-09,438.1000061035156,438.1000061035156,440.0,422.1000061035156,430.1000061035156,106155
2025-12-10,446.04998779296875,446.04998779296875,448.8500061035156,436.95001220703125,437.0,131158
2025-12-11,446.95001220703125,446.95001220703125,450.29998779296875,440.04998779296875,446.04998779296875,84833
2025-12-12,446.29998779296875,446.29998779296875,449.0,442.8999938964844,446.8999938964844,73293
2025-12-15,449.8999938964844,449.8999938964844,451.0,440.3999938964844,445.0,123735
2025-12-16,445.54998779296875,445.54998779296875,451.0,443.75,448.0,99532
2025-12-17,449.0,449.0,452.5,439.70001220703125,450.0,138388
2025-12-18,449.8999938964844,449.8999938964844,451.3500061035156,441.1000061035156,447.70001220703125,108183
2025-12-19,453.0,453.0,455.20001220703125,445.79998779296875,453.95001220703125,129779
2025-12-22,449.25,449.25,453.95001220703125,447.54998779296875,453.0,80846
2025-12-23,443.8500061035156,443.8500061035156,450.0,442.25,450.0,75600
2025-12-24,444.1000061035156,444.1000061035156,447.1000061035156,440.29998779296875,443.8500061035156,86082
2025-12-25,444.1000061035156,444.1000061035156,444.1000061035156,444.1000061035156,444.1000061035156,0
2025-12-26,446.8500061035156,446.8500061035156,448.0,438.1499938964844,444.1000061035156,76731
2025-12-29,443.5,443.5,447.45001220703125,439.0,444.0,71907
2025-12-30,439.3500061035156,439.3500061035156,443.8999938964844,431.0,439.5,96238
2025-12-31,437.54998779296875,437.54998779296875,441.6499938964844,433.5,439.3500061035156,97779
2026-01-01,435.45001220703125,435.45001220703125,439.8999938964844,433.04998779296875,437.54998779296875,39258
2026-01-02,436.1000061035156,436.1000061035156,437.95001220703125,433.0,433.0,39890
2026-01-05,435.1499938964844,435.1499938964844,440.8999938964844,431.0,433.1000061035156,93253
2026-01-06,425.54998779296875,425.54998779296875,435.75,423.0,435.0,62129
2026-01-07,425.5,425.5,429.29998779296875,421.0,425.0,74341
2026-01-08,413.04998779296875,413.04998779296875,431.54998779296875,410.0,425.5,120849
2026-01-09,411.54998779296875,411.54998779296875,416.54998779296875,405.04998779296875,405.04998779296875,129421
2026-01-12,421.1000061035156,421.1000061035156,427.79998779296875,398.5,408.1499938964844,156653
2026-01-13,415.54998779296875,415.54998779296875,425.0,409.8999938964844,422.5,96967
2026-01-14,420.95001220703125,420.95001220703125,424.04998779296875,414.1000061035156,419.0,65328
2026-01-16,417.5,417.5,424.04998779296875,415.0,419.95001220703125,68958
