date_,adj close_powerindia.ns,close_powerindia.ns,high_powerindia.ns,low_powerindia.ns,open_powerindia.ns,volume_powerindia.ns
2025-05-08,14662.748046875,14667.0,15194.0,14495.0,14680.0,81165
2025-05-09,15075.6279296875,15080.0,15189.0,14240.0,14499.0,81656
2025-05-12,15859.400390625,15864.0,16151.0,15301.0,15596.0,97231
2025-05-13,15970.3681640625,15975.0,16150.0,15734.0,15849.0,100316
2025-05-14,16730.1484375,16735.0,16979.0,15939.0,16115.0,174498
2025-05-15,15565.486328125,15570.0,16950.0,15427.0,16880.0,232253
2025-05-16,15798.41796875,15803.0,16110.0,15516.0,15900.0,123233
2025-05-19,15985.3642578125,15990.0,16295.0,15870.0,15998.0,82597
2025-05-20,15883.3935546875,15888.0,16232.0,15750.0,16095.0,85861
2025-05-21,16596.1875,16601.0,16800.0,15870.0,15970.0,102949
2025-05-22,17314.978515625,17320.0,17551.0,16566.0,16600.0,204360
2025-05-23,17151.025390625,17156.0,17725.0,16974.0,17311.0,108761
2025-05-26,16334.2626953125,16339.0,17200.0,16240.0,17156.0,126082
2025-05-27,17296.984375,17302.0,17407.0,16420.0,16430.0,179472
2025-05-28,18321.6875,18327.0,18550.0,17282.0,17301.0,342667
2025-05-29,18953.50390625,18959.0,19185.0,18300.0,18500.0,277122
2025-05-30,19292.404296875,19298.0,19729.0,18751.0,19165.0,179048
2025-06-02,19215.427734375,19221.0,19524.0,19049.0,19280.0,133693
2025-06-03,19476.3515625,19482.0,19699.0,19057.0,19200.0,121672
2025-06-04,19795.259765625,19801.0,20190.0,19500.0,19503.0,163477
2025-06-05,19509.341796875,19515.0,20298.0,19345.0,19957.0,116740
2025-06-06,18197.72265625,18203.0,19750.0,18025.0,19660.0,152974
2025-06-09,18135.740234375,18141.0,18441.0,17802.0,18265.0,140612
2025-06-10,17849.82421875,17855.0,18252.0,17711.0,18145.0,97546
2025-06-11,17528.916015625,17534.0,18284.0,17453.0,17880.0,106004
2025-06-12,17029.0625,17034.0,17716.0,16875.0,17650.0,137928
2025-06-13,17774.845703125,17780.0,17840.0,16721.0,16925.0,143418
2025-06-16,17583.900390625,17589.0,17806.0,17415.0,17780.0,75609
2025-06-17,18648.591796875,18654.0,18750.0,17646.0,17675.0,198282
2025-06-18,18455.6484375,18461.0,18850.0,18262.0,18700.0,95397
2025-06-19,18391.666015625,18397.0,19275.0,18280.0,18461.0,216466
2025-06-20,18678.583984375,18684.0,19095.0,18076.0,18489.0,312376
2025-06-23,18857.53125,18863.0,19115.0,18512.0,18684.0,94467
2025-06-24,19305.40234375,19311.0,19689.0,18920.0,18965.0,146476
2025-06-25,19630.306640625,19636.0,19709.0,19200.0,19625.0,89618
2025-06-26,19435.36328125,19441.0,19889.0,19333.0,19636.0,97163
2025-06-27,19936.21875,19942.0,20221.0,19380.0,19776.0,214655
2025-06-30,20001.19921875,20007.0,20699.0,19857.0,19942.0,153588
2025-07-01,19284.408203125,19290.0,20300.0,18960.0,20050.0,149442
2025-07-02,19954.212890625,19960.0,20100.0,19370.0,19390.0,136014
2025-07-03,19754.271484375,19760.0,20220.0,19530.0,20050.0,87861
2025-07-04,19959.2109375,19965.0,20245.0,19740.0,19915.0,111545
2025-07-07,19549.330078125,19555.0,20090.0,19420.0,19965.0,70691
2025-07-08,19109.458984375,19115.0,19925.0,19030.0,19630.0,89023
2025-07-09,19859.240234375,19865.0,19990.0,18960.0,19235.0,105929
2025-07-10,19469.353515625,19475.0,19915.0,19325.0,19860.0,85432
2025-07-11,18564.6171875,18570.0,19825.0,18500.0,19480.0,140806
2025-07-14,18494.63671875,18500.0,18870.0,18340.0,18655.0,88450
2025-07-15,18429.65625,18435.0,18960.0,18385.0,18585.0,89334
2025-07-16,18554.619140625,18560.0,18740.0,18380.0,18560.0,87334
2025-07-17,19484.349609375,19490.0,19570.0,18600.0,18715.0,156294
2025-07-18,19069.470703125,19075.0,19780.0,19005.0,19490.0,81389
2025-07-21,19254.416015625,19260.0,19550.0,18770.0,19130.0,96895
2025-07-22,20109.16796875,20115.0,20150.0,19275.0,19380.0,175697
2025-07-23,19864.240234375,19870.0,20525.0,19765.0,20205.0,91677
2025-07-24,19774.265625,19780.0,20200.0,19695.0,19945.0,79718
2025-07-25,19324.396484375,19330.0,19870.0,19115.0,19800.0,85898
2025-07-28,18874.52734375,18880.0,19650.0,18770.0,19380.0,84116
2025-07-29,19784.26171875,19790.0,19900.0,18800.0,18860.0,118530
2025-07-30,20818.962890625,20825.0,21350.0,19750.0,20200.0,314118
2025-07-31,20089.173828125,20095.0,20700.0,19450.0,20700.0,263034
2025-08-01,20544.04296875,20550.0,21385.0,19815.0,20190.0,219370
2025-08-04,21193.853515625,21200.0,21300.0,20300.0,20650.0,155302
2025-08-05,21338.8125,21345.0,21650.0,20980.0,21200.0,131939
2025-08-06,20414.080078125,20420.0,21355.0,20305.0,21350.0,138080
2025-08-07,20703.99609375,20710.0,21090.0,20185.0,20380.0,134418
2025-08-08,20289.115234375,20295.0,20900.0,20205.0,20845.0,105573
2025-08-11,20833.958984375,20840.0,20900.0,20020.0,20380.0,106590
2025-08-12,20689.0,20695.0,21800.0,20530.0,20900.0,215564
2025-08-13,21120.0,21120.0,21370.0,20800.0,20845.0,151392
2025-08-14,20395.0,20395.0,21400.0,20330.0,21120.0,120422
2025-08-18,19775.0,19775.0,20790.0,19645.0,20700.0,146081
2025-08-19,19705.0,19705.0,20020.0,19450.0,19875.0,153989
2025-08-20,20000.0,20000.0,20445.0,19780.0,19800.0,122261
2025-08-21,20090.0,20090.0,20320.0,19665.0,20095.0,118087
2025-08-22,19875.0,19875.0,20390.0,19700.0,20090.0,103090
2025-08-25,19450.0,19450.0,20040.0,19360.0,20000.0,95978
2025-08-26,19780.0,19780.0,20190.0,19130.0,19540.0,1850704
2025-08-28,19590.0,19590.0,20010.0,19355.0,19575.0,146953
2025-08-29,19110.0,19110.0,19940.0,18875.0,19790.0,135354
2025-09-01,18942.0,18942.0,19320.0,18851.0,19200.0,72116
2025-09-02,18815.0,18815.0,19275.0,18692.0,19070.0,67579
2025-09-03,19199.0,19199.0,19275.0,18940.0,18950.0,80666
2025-09-04,18925.0,18925.0,19420.0,18770.0,19389.0,78236
2025-09-05,18850.0,18850.0,19259.0,18710.0,19040.0,58438
2025-09-08,18851.0,18851.0,19030.0,18758.0,18980.0,30921
2025-09-09,18846.0,18846.0,18970.0,18627.0,18940.0,55484
2025-09-10,19675.0,19675.0,19863.0,18910.0,18972.0,117264
2025-09-11,19450.0,19450.0,20285.0,19367.0,19630.0,99825
2025-09-12,19911.0,19911.0,19990.0,19470.0,19620.0,80398
2025-09-15,20180.0,20180.0,20300.0,19854.0,19911.0,53200
2025-09-16,19978.0,19978.0,20293.0,19854.0,20180.0,66139
2025-09-17,20109.0,20109.0,20450.0,19971.0,20100.0,76624
2025-09-18,19379.0,19379.0,20272.0,19300.0,20185.0,95102
2025-09-19,19025.0,19025.0,19680.0,18860.0,19384.0,104486
2025-09-22,19086.0,19086.0,19698.0,18849.0,19117.0,86939
2025-09-23,18995.0,18995.0,19520.0,18878.0,19206.0,98133
2025-09-24,18997.0,18997.0,19150.0,18850.0,19089.0,53592
2025-09-25,19203.0,19203.0,19295.0,18910.0,19089.0,49593
2025-09-26,19109.0,19109.0,19777.0,18955.0,19260.0,104379
2025-09-29,19247.0,19247.0,19718.0,18951.0,19300.0,92371
2025-09-30,18001.0,18001.0,19330.0,17860.0,19330.0,184110
2025-10-01,18134.0,18134.0,18250.0,17638.0,18050.0,93564
2025-10-03,18223.0,18223.0,18550.0,18035.0,18500.0,76312
2025-10-06,18203.0,18203.0,18407.0,18080.0,18270.0,45512
2025-10-07,17547.0,17547.0,18510.0,17438.0,18248.0,143978
2025-10-08,17794.0,17794.0,18193.0,17549.0,17650.0,101548
2025-10-09,17731.0,17731.0,18031.0,17557.0,17916.0,46209
2025-10-10,17645.0,17645.0,17995.0,17565.0,17780.0,49541
2025-10-13,17786.0,17786.0,17821.0,17331.0,17600.0,63312
2025-10-14,17451.0,17451.0,17974.0,17266.0,17850.0,76630
2025-10-15,17488.0,17488.0,17525.0,17081.0,17500.0,78055
2025-10-16,17700.0,17700.0,17795.0,17320.0,17487.0,80544
2025-10-17,17439.0,17439.0,17785.0,17372.0,17750.0,60909
2025-10-20,17452.0,17452.0,17699.0,17358.0,17499.0,42535
2025-10-21,17467.0,17467.0,17600.0,17417.0,17600.0,4432
2025-10-23,17075.0,17075.0,17574.0,17016.0,17471.0,81981
2025-10-24,16767.0,16767.0,17248.0,16731.0,17160.0,72071
2025-10-27,16655.0,16655.0,16913.0,16608.0,16850.0,115095
2025-10-28,16956.0,16956.0,17185.0,16614.0,16735.0,103404
2025-10-29,17482.0,17482.0,17595.0,16860.0,17020.0,100160
2025-10-30,17933.0,17933.0,18045.0,17350.0,17500.0,128504
2025-10-31,17778.0,17778.0,18178.0,17700.0,17920.0,104419
2025-11-03,17919.0,17919.0,18100.0,17280.0,17805.0,146346
2025-11-04,20457.0,20457.0,20639.0,18670.0,19210.0,1237485
2025-11-05,20457.0,20457.0,20457.0,20457.0,20457.0,0
2025-11-06,20207.0,20207.0,20556.0,20076.0,20305.0,176282
2025-11-07,20863.0,20863.0,20939.0,19914.0,20020.0,289064
2025-11-10,21297.0,21297.0,21550.0,20952.0,20970.0,216386
2025-11-11,21854.0,21854.0,22069.0,21255.0,21300.0,229187
2025-11-12,22018.0,22018.0,22090.0,21625.0,21968.0,142206
2025-11-13,21415.0,21415.0,21992.0,21366.0,21950.0,129322
2025-11-14,21466.0,21466.0,21619.0,21315.0,21380.0,62139
2025-11-17,21474.0,21474.0,21763.0,21416.0,21575.0,63502
2025-11-18,21415.0,21415.0,21636.0,21126.0,21474.0,80940
2025-11-19,21624.0,21624.0,21700.0,21226.0,21400.0,76408
2025-11-20,22397.0,22397.0,22450.0,21690.0,21700.0,186683
2025-11-21,21563.0,21563.0,22325.0,21470.0,22239.0,101928
2025-11-24,21542.0,21542.0,21724.0,21227.0,21563.0,185041
2025-11-25,21742.0,21742.0,21799.0,21326.0,21480.0,61863
2025-11-26,22204.0,22204.0,22280.0,21551.0,21740.0,81145
2025-11-27,21798.0,21798.0,22273.0,21752.0,22204.0,58001
2025-11-28,22056.0,22056.0,22170.0,21809.0,21861.0,61973
2025-12-01,22185.0,22185.0,22450.0,22125.0,22160.0,77308
2025-12-02,22755.0,22755.0,22810.0,22050.0,22090.0,196298
2025-12-03,21850.0,21850.0,22840.0,21630.0,22700.0,152935
2025-12-04,20085.0,20085.0,21805.0,20000.0,21805.0,352238
2025-12-05,19305.0,19305.0,20395.0,19220.0,20105.0,265846
2025-12-08,19040.0,19040.0,19665.0,18525.0,19395.0,237102
2025-12-09,19500.0,19500.0,19700.0,18670.0,19045.0,218199
2025-12-10,18980.0,18980.0,19655.0,18845.0,19500.0,91658
2025-12-11,19230.0,19230.0,19300.0,18755.0,18920.0,117735
2025-12-12,19535.0,19535.0,19645.0,19285.0,19340.0,65567
2025-12-15,19535.0,19535.0,19600.0,19150.0,19520.0,47306
2025-12-16,19320.0,19320.0,19535.0,19170.0,19535.0,54069
2025-12-17,19150.0,19150.0,19585.0,19055.0,19320.0,74571
2025-12-18,18160.0,18160.0,19245.0,18105.0,19200.0,157768
2025-12-19,18555.0,18555.0,18640.0,17955.0,18265.0,154124
2025-12-22,18710.0,18710.0,19020.0,18360.0,18555.0,71282
2025-12-23,18465.0,18465.0,18765.0,18360.0,18750.0,62774
2025-12-24,18420.0,18420.0,18795.0,18325.0,18590.0,61290
2025-12-25,18420.0,18420.0,18420.0,18420.0,18420.0,0
2025-12-26,18350.0,18350.0,18595.0,18085.0,18475.0,61013
2025-12-29,18390.0,18390.0,18515.0,18135.0,18480.0,83198
2025-12-30,18110.0,18110.0,18385.0,17780.0,18385.0,175774
2025-12-31,18310.0,18310.0,18460.0,18050.0,18050.0,66333
2026-01-01,18482.0,18482.0,18521.0,18205.0,18285.0,36058
2026-01-02,18803.0,18803.0,18978.0,18541.0,18600.0,81093
2026-01-05,19004.0,19004.0,19069.0,18565.0,18801.0,67212
2026-01-06,18847.0,18847.0,19100.0,18556.0,19100.0,64284
2026-01-07,19582.0,19582.0,19898.0,18720.0,18824.0,171492
2026-01-08,18444.0,18444.0,19768.0,18255.0,19582.0,182015
2026-01-09,17881.0,17881.0,18539.0,17185.0,18500.0,795132
2026-01-12,17429.0,17429.0,17781.0,16731.0,17781.0,482018
2026-01-13,17106.0,17106.0,17550.0,17020.0,17550.0,203903
2026-01-14,16937.0,16937.0,17100.0,16806.0,17096.0,207378
2026-01-15,16937.0,16937.0,16937.0,16937.0,16937.0,0
2026-01-16,16214.0,16214.0,16953.0,16111.0,16870.0,389082
