date_,adj close_hudco.ns,close_hudco.ns,high_hudco.ns,low_hudco.ns,open_hudco.ns,volume_hudco.ns
2025-03-28,196.58306884765625,199.4499969482422,204.99000549316406,198.8000030517578,201.27999877929688,8726435
2025-04-01,203.4430389404297,206.41000366210938,207.75,195.4499969482422,198.0,11919727
2025-04-02,202.8713836669922,205.8300018310547,206.6699981689453,201.10000610351562,206.39999389648438,4698443
2025-04-03,206.91241455078125,209.92999267578125,210.75,202.25,202.25,7340693
2025-04-04,200.5452880859375,203.47000122070312,209.92999267578125,200.61000061035156,209.0,5768084
2025-04-07,192.088623046875,194.88999938964844,196.83999633789062,184.0,184.0,6221712
2025-04-08,204.03440856933594,207.00999450683594,207.8000030517578,198.3800048828125,200.69000244140625,11314642
2025-04-09,209.79046630859375,212.85000610351562,213.63999938964844,201.5,207.00999450683594,15070362
2025-04-11,212.70791625976562,215.80999755859375,217.6999969482422,213.3000030517578,216.39999389648438,8727273
2025-04-15,215.99005126953125,219.13999938964844,222.3000030517578,217.35000610351562,219.63999938964844,6984595
2025-04-16,220.93789672851562,224.16000366210938,225.63999938964844,218.1199951171875,219.99000549316406,9031481
2025-04-17,225.5506134033203,228.83999633789062,231.8800048828125,223.75,224.3000030517578,9955818
2025-04-21,231.07997131347656,234.4499969482422,235.35000610351562,229.32000732421875,230.1999969482422,7251685
2025-04-22,229.75924682617188,233.11000061035156,243.4600067138672,229.50999450683594,235.0,14343568
2025-04-23,228.12310791015625,231.4499969482422,238.3000030517578,224.35000610351562,235.0,12653711
2025-04-24,226.70379638671875,230.00999450683594,234.5,229.0,231.1999969482422,5796226
2025-04-25,217.07423400878906,220.24000549316406,231.6999969482422,219.0,230.44000244140625,7566520
2025-04-28,223.12599182128906,226.3800048828125,227.77000427246094,219.0,219.0,5644189
2025-04-29,223.95391845703125,227.22000122070312,230.6999969482422,226.5,227.0,3872551
2025-04-30,220.24795532226562,223.4600067138672,227.5500030517578,221.24000549316406,227.0,3571609
2025-05-02,218.89764404296875,222.08999633789062,227.39999389648438,221.6999969482422,223.0,2642708
2025-05-05,225.5013427734375,228.7899932861328,229.4499969482422,222.41000366210938,223.1999969482422,3750393
2025-05-06,214.81715393066406,217.9499969482422,230.1999969482422,217.10000610351562,229.8000030517578,4398629
2025-05-07,211.1309051513672,214.2100067138672,223.4499969482422,208.0,213.1999969482422,19360060
2025-05-08,208.39088439941406,211.42999267578125,221.6699981689453,208.86000061035156,216.89999389648438,10337242
2025-05-09,205.47341918945312,208.47000122070312,209.83999633789062,204.52000427246094,205.99000549316406,5077744
2025-05-12,221.24342346191406,224.47000122070312,225.4499969482422,215.10000610351562,217.00999450683594,6269098
2025-05-13,217.30093383789062,220.47000122070312,225.89999389648438,218.9499969482422,224.60000610351562,5798144
2025-05-14,214.39334106445312,217.52000427246094,222.67999267578125,216.0,221.0,7995131
2025-05-15,218.53297424316406,221.72000122070312,223.55999755859375,218.0,218.64999389648438,5892045
2025-05-16,230.49847412109375,233.86000061035156,234.58999633789062,221.74000549316406,223.0,17343569
2025-05-19,231.39540100097656,234.77000427246094,239.75,232.0,236.1999969482422,13881408
2025-05-20,222.79087829589844,226.0399932861328,236.5,225.39999389648438,236.0,8008635
2025-05-21,226.04342651367188,229.33999633789062,230.33999633789062,224.1699981689453,226.60000610351562,4919083
2025-05-22,224.28903198242188,227.55999755859375,230.0,224.5,229.5,3641896
2025-05-23,224.505859375,227.77999877929688,230.33999633789062,224.1999969482422,228.10000610351562,4125231
2025-05-26,234.83522033691406,238.25999450683594,240.8000030517578,228.0,228.0,23865027
2025-05-27,236.6980438232422,240.14999389648438,240.94000244140625,236.39999389648438,239.0,13938040
2025-05-28,233.8298797607422,237.24000549316406,243.55999755859375,236.63999938964844,241.1999969482422,8328926
2025-05-29,236.26437377929688,239.7100067138672,240.6699981689453,236.89999389648438,238.52999877929688,6073002
2025-05-30,237.7723846435547,241.24000549316406,246.1999969482422,235.47999572753906,239.9499969482422,15474327
2025-06-02,244.10009765625,247.66000366210938,248.8000030517578,239.2100067138672,241.24000549316406,14686293
2025-06-03,243.51858520507812,247.07000732421875,253.72999572753906,246.10000610351562,249.6999969482422,15062598
2025-06-04,243.9818115234375,247.5399932861328,249.75,243.5,248.0,5411377
2025-06-05,238.4623260498047,241.94000244140625,248.5,241.25,248.5,12079835
2025-06-06,242.7892303466797,246.3300018310547,248.1999969482422,239.05999755859375,242.64999389648438,14842267
2025-06-09,243.78469848632812,247.33999633789062,251.50999450683594,246.64999389648438,247.67999267578125,8094801
2025-06-10,240.0984649658203,243.60000610351562,249.0,242.85000610351562,248.5800018310547,4756333
2025-06-11,235.53500366210938,238.97000122070312,245.1999969482422,236.75,244.9600067138672,6121794
2025-06-12,227.03892517089844,230.35000610351562,240.10000610351562,229.33999633789062,239.4600067138672,5481325
2025-06-13,224.95925903320312,228.24000549316406,229.9499969482422,221.5,224.3000030517578,5770678
2025-06-16,226.496826171875,229.8000030517578,230.5,220.75,226.1999969482422,5397336
2025-06-17,221.47012329101562,224.6999969482422,231.6999969482422,224.0,229.8000030517578,3680545
2025-06-18,220.3957977294922,223.61000061035156,227.1999969482422,223.0,224.6999969482422,2662216
2025-06-19,214.5313262939453,217.66000366210938,224.92999267578125,216.3000030517578,223.61000061035156,3996335
2025-06-20,223.88491821289062,227.14999389648438,227.99000549316406,218.6300048828125,218.75,6889921
2025-06-23,228.70460510253906,232.0399932861328,232.9199981689453,224.1999969482422,225.0,11755735
2025-06-24,230.1436309814453,233.5,236.0,231.0500030517578,234.35000610351562,4965525
2025-06-25,236.1658172607422,239.61000061035156,240.4499969482422,233.0500030517578,233.5,8179316
2025-06-26,236.97401428222656,240.42999267578125,241.25,237.4199981689453,239.61000061035156,5107027
2025-06-27,232.64712524414062,236.0399932861328,242.89999389648438,235.3800048828125,240.85000610351562,5767027
2025-06-30,234.14527893066406,237.55999755859375,241.25,236.5,236.85000610351562,3470933
2025-07-01,236.9444580078125,240.39999389648438,242.55999755859375,235.8000030517578,241.0,6986225
2025-07-02,230.60687255859375,233.97000122070312,240.7899932861328,232.72000122070312,240.39999389648438,4921302
2025-07-03,227.6894073486328,231.00999450683594,234.60000610351562,230.5,234.0,2756057
2025-07-04,228.09352111816406,231.4199981689453,233.99000549316406,229.5500030517578,231.00999450683594,2872546
2025-07-07,224.0623321533203,227.3300018310547,231.0,226.8000030517578,230.5,3159878
2025-07-08,225.87588500976562,229.1699981689453,229.5,224.00999450683594,227.72000122070312,3376984
2025-07-09,226.654541015625,229.9600067138672,232.0500030517578,228.60000610351562,229.5,3354508
2025-07-10,228.03439331054688,231.36000061035156,231.8699951171875,228.60000610351562,229.9600067138672,3051612
2025-07-11,227.3937530517578,230.7100067138672,233.49000549316406,229.3300018310547,229.60000610351562,4239830
2025-07-14,228.1033935546875,231.42999267578125,234.75,230.5,232.0,4217747
2025-07-15,229.9958038330078,233.35000610351562,235.8800048828125,231.6199951171875,232.5,4522122
2025-07-16,229.22702026367188,232.57000732421875,233.75,231.25,233.35000610351562,1419262
2025-07-17,225.94488525390625,229.24000549316406,233.47000122070312,228.85000610351562,232.0,3243384
2025-07-18,222.8992919921875,226.14999389648438,230.75999450683594,225.64999389648438,229.8000030517578,2224963
2025-07-21,224.3383026123047,227.61000061035156,228.8000030517578,223.6999969482422,226.13999938964844,2116704
2025-07-22,222.21920776367188,225.4600067138672,229.4499969482422,224.9499969482422,227.8000030517578,1896003
2025-07-23,221.98265075683594,225.22000122070312,226.5,222.3000030517578,226.5,3436651
2025-07-24,221.824951171875,225.05999755859375,226.33999633789062,222.30999755859375,225.22000122070312,2638858
2025-07-25,215.4972381591797,218.63999938964844,224.39999389648438,217.8000030517578,223.8000030517578,2919838
2025-07-28,211.30833435058594,214.38999938964844,221.89999389648438,213.3000030517578,217.9499969482422,2448221
2025-07-29,213.25001525878906,216.36000061035156,217.3000030517578,212.36000061035156,213.97999572753906,2020388
2025-07-30,214.3046112060547,217.42999267578125,218.60000610351562,214.66000366210938,217.1999969482422,3160010
2025-07-31,209.21881103515625,212.27000427246094,215.6999969482422,211.0,214.5,2978420
2025-08-01,207.4052276611328,210.42999267578125,214.67999267578125,209.35000610351562,211.4199981689453,4284803
2025-08-04,215.75347900390625,218.89999389648438,219.89999389648438,210.10000610351562,210.5,4160592
2025-08-05,215.59580993652344,218.74000549316406,219.58999633789062,215.91000366210938,218.0,2618272
2025-08-06,208.77528381347656,211.82000732421875,219.02000427246094,211.2899932861328,218.75,2845652
2025-08-07,207.63194274902344,210.66000366210938,215.89999389648438,205.6999969482422,214.0,10067801
2025-08-08,204.6455078125,207.6300048828125,211.92999267578125,206.8000030517578,211.0,4258867
2025-08-11,207.3066864013672,210.3300018310547,211.8000030517578,207.3000030517578,208.08999633789062,2769931
2025-08-12,207.6417999267578,210.6699981689453,212.39999389648438,209.0500030517578,210.3300018310547,2900680
2025-08-13,207.2672576904297,210.2899932861328,214.25,209.8000030517578,211.60000610351562,2130633
2025-08-14,207.12852478027344,209.0,210.6300048828125,206.6999969482422,210.0,2573029
2025-08-18,209.0511474609375,210.94000244140625,213.0,209.1999969482422,211.89999389648438,1909830
2025-08-19,212.3116912841797,214.22999572753906,216.14999389648438,210.0,211.39999389648438,3137737
2025-08-20,212.4702606201172,214.38999938964844,215.4499969482422,212.69000244140625,213.5,1880265
2025-08-21,210.94406127929688,212.85000610351562,215.47000122070312,212.14999389648438,214.8000030517578,2038006
2025-08-22,209.94308471679688,211.83999633789062,216.42999267578125,211.0,213.38999938964844,3788150
2025-08-25,211.20172119140625,213.11000061035156,213.82000732421875,210.8000030517578,212.75,2278471
2025-08-26,206.0185546875,207.8800048828125,212.75,207.1999969482422,212.75,1976568
2025-08-28,203.0255889892578,204.86000061035156,208.99000549316406,204.10000610351562,207.8000030517578,2668169
2025-08-29,202.65890502929688,204.49000549316406,206.5,202.55999755859375,206.0,3592018
2025-09-01,209.45748901367188,211.35000610351562,211.6999969482422,204.4499969482422,205.0,2359741
2025-09-02,214.37306213378906,216.30999755859375,219.3000030517578,210.5500030517578,211.35000610351562,4475208
2025-09-03,214.5019073486328,216.44000244140625,218.5399932861328,215.75999450683594,216.38999938964844,1676598
2025-09-04,212.28195190429688,214.1999969482422,218.4499969482422,213.60000610351562,218.0,1388424
2025-09-05,213.4613037109375,215.38999938964844,217.8800048828125,213.25999450683594,215.89999389648438,1749321
2025-09-08,216.18011474609375,217.07000732421875,218.3000030517578,214.7899932861328,216.3000030517578,2327782
2025-09-09,214.96511840820312,215.85000610351562,220.83999633789062,215.0,220.0,4562982
2025-09-10,215.49295043945312,216.3800048828125,218.64999389648438,215.72000122070312,217.0,2451144
2025-09-11,215.5825653076172,216.47000122070312,219.19000244140625,216.0,216.8000030517578,1992458
2025-09-12,215.592529296875,216.47999572753906,218.39999389648438,215.30999755859375,216.58999633789062,1594741
2025-09-15,222.1455535888672,223.05999755859375,225.49000549316406,216.6300048828125,217.0800018310547,8759008
2025-09-16,223.25100708007812,224.1699981689453,224.83999633789062,222.25,223.99000549316406,2701642
2025-09-17,223.8385772705078,224.75999450683594,227.3800048828125,223.13999938964844,225.60000610351562,4878113
2025-09-18,222.1156768798828,223.02999877929688,226.97999572753906,222.0,225.00999450683594,2098793
2025-09-19,228.1010284423828,229.0399932861328,229.3300018310547,222.60000610351562,223.10000610351562,7607031
2025-09-22,238.9762725830078,239.9600067138672,240.35000610351562,228.10000610351562,230.0,18637185
2025-09-23,234.26565551757812,235.22999572753906,240.60000610351562,235.0,240.0,4416382
2025-09-24,231.58668518066406,232.5399932861328,237.6999969482422,231.91000366210938,235.0,2982315
2025-09-25,227.51345825195312,228.4499969482422,235.5,227.8000030517578,232.3000030517578,2543528
2025-09-26,219.1479034423828,220.0500030517578,228.25999450683594,219.61000061035156,227.8000030517578,2317537
2025-09-29,219.46658325195312,220.3699951171875,223.3800048828125,219.14999389648438,221.0,2199725
2025-09-30,222.71322631835938,223.6300048828125,224.69000244140625,219.8000030517578,221.0399932861328,2078810
2025-10-01,231.51698303222656,232.47000122070312,235.24000549316406,225.0,225.0,17224500
2025-10-03,232.83155822753906,233.7899932861328,237.4499969482422,230.4600067138672,232.39999389648438,5360460
2025-10-06,229.96337890625,230.91000366210938,234.60000610351562,230.08999633789062,233.8000030517578,2277509
2025-10-07,230.48123168945312,231.42999267578125,233.3300018310547,228.3699951171875,231.3000030517578,3872670
2025-10-08,224.7548065185547,225.67999267578125,231.97999572753906,225.0,231.39999389648438,1978002
2025-10-09,228.52928161621094,229.47000122070312,230.25,224.10000610351562,225.60000610351562,2110994
2025-10-10,231.9651336669922,232.9199981689453,234.64999389648438,228.99000549316406,229.36000061035156,4408067
2025-10-13,229.46542358398438,230.41000366210938,232.39999389648438,228.39999389648438,230.88999938964844,1674737
2025-10-14,224.01785278320312,224.94000244140625,231.0,224.25999450683594,230.44000244140625,2369411
2025-10-15,227.8221893310547,228.75999450683594,230.94000244140625,223.75999450683594,224.9499969482422,2448221
2025-10-16,227.0553436279297,227.99000549316406,232.8000030517578,227.60000610351562,229.8000030517578,2252561
2025-10-17,223.639404296875,224.55999755859375,228.47999572753906,223.3800048828125,228.0,2084301
2025-10-20,227.87197875976562,228.80999755859375,229.89999389648438,225.25999450683594,225.80999755859375,2306371
2025-10-21,227.2644805908203,228.1999969482422,229.7899932861328,227.57000732421875,228.00999450683594,419395
2025-10-23,227.8221893310547,228.75999450683594,230.75999450683594,226.60000610351562,229.5,4566954
2025-10-24,225.92002868652344,226.85000610351562,229.9199981689453,225.89999389648438,229.0,1769681
2025-10-27,226.07936096191406,227.00999450683594,229.5,226.50999450683594,227.99000549316406,3307939
2025-10-28,224.99383544921875,225.9199981689453,228.7100067138672,224.50999450683594,227.5,2939875
2025-10-29,234.71380615234375,235.67999267578125,236.6999969482422,224.89999389648438,226.89999389648438,8765779
2025-10-30,238.75718688964844,239.74000549316406,240.64999389648438,233.39999389648438,235.66000366210938,7489689
2025-10-31,236.02841186523438,237.0,241.9499969482422,236.10000610351562,240.0,6042631
2025-11-03,236.3570556640625,237.3300018310547,240.91000366210938,235.10000610351562,236.89999389648438,3311734
2025-11-04,232.0846405029297,233.0399932861328,238.0,232.17999267578125,237.39999389648438,2955700
2025-11-05,232.0846405029297,233.0399932861328,233.0399932861328,233.0399932861328,233.0399932861328,0
2025-11-06,226.5872802734375,227.52000427246094,233.61000061035156,226.5,233.0,2660105
2025-11-07,229.74427795410156,230.69000244140625,231.5,222.67999267578125,226.0,3027164
2025-11-10,232.83155822753906,233.7899932861328,236.4499969482422,230.1999969482422,231.0,4276399
2025-11-11,229.7542266845703,230.6999969482422,235.88999938964844,222.2100067138672,235.0,10810753
2025-11-12,226.23870849609375,227.1699981689453,234.66000366210938,226.1999969482422,231.0,3675194
2025-11-13,224.46600341796875,225.38999938964844,229.11000061035156,225.00999450683594,227.1999969482422,2187588
2025-11-14,226.55740356445312,227.49000549316406,228.4499969482422,224.25,225.0,2301154
2025-11-17,238.15963745117188,239.13999938964844,241.25,228.0,228.6999969482422,10098250
2025-11-18,242.92999267578125,243.92999267578125,246.85000610351562,238.44000244140625,241.0,21167476
2025-11-19,237.27999877929688,237.27999877929688,244.3300018310547,236.64999389648438,243.99000549316406,4946076
2025-11-20,237.10000610351562,237.10000610351562,240.8000030517578,235.14999389648438,237.5,3717275
2025-11-21,230.02000427246094,230.02000427246094,236.89999389648438,229.58999633789062,235.5,3724237
2025-11-24,228.19000244140625,228.19000244140625,233.99000549316406,227.42999267578125,231.00999450683594,2668520
2025-11-25,230.75999450683594,230.75999450683594,232.13999938964844,227.58999633789062,229.30999755859375,2672788
2025-11-26,239.1699981689453,239.1699981689453,239.6999969482422,231.50999450683594,232.0,5617672
2025-11-27,239.57000732421875,239.57000732421875,241.8800048828125,238.10000610351562,240.22000122070312,3173418
2025-11-28,239.27999877929688,239.27999877929688,242.3000030517578,238.0,238.99000549316406,3543356
2025-12-01,238.52000427246094,238.52000427246094,240.89999389648438,236.8300018310547,239.86000061035156,2265729
2025-12-02,236.10000610351562,236.10000610351562,239.0500030517578,235.0500030517578,238.52000427246094,1702452
2025-12-03,225.38999938964844,225.38999938964844,235.49000549316406,224.22000122070312,235.0,4436819
2025-12-04,222.3300018310547,222.3300018310547,226.4499969482422,220.5500030517578,225.4600067138672,4714312
2025-12-05,225.22000122070312,225.22000122070312,225.75,219.60000610351562,222.44000244140625,3893777
2025-12-08,212.7899932861328,212.7899932861328,224.89999389648438,210.92999267578125,224.0,6122357
2025-12-09,213.47999572753906,213.47999572753906,215.6999969482422,208.3800048828125,211.3000030517578,4044264
2025-12-10,211.05999755859375,211.05999755859375,216.6999969482422,210.35000610351562,213.47999572753906,2235122
2025-12-11,212.52999877929688,212.52999877929688,214.1999969482422,210.0,212.0,2603672
2025-12-12,213.69000244140625,213.69000244140625,214.86000061035156,211.77999877929688,213.8000030517578,1672572
2025-12-15,214.85000610351562,214.85000610351562,215.89999389648438,211.10000610351562,213.14999389648438,1834671
2025-12-16,211.02000427246094,211.02000427246094,214.85000610351562,209.97000122070312,214.5,1655063
2025-12-17,207.91000366210938,207.91000366210938,212.4499969482422,206.66000366210938,211.0,2135640
2025-12-18,206.89999389648438,206.89999389648438,208.6199951171875,204.0500030517578,207.91000366210938,2684522
2025-12-19,211.27000427246094,211.27000427246094,212.25,207.00999450683594,207.6999969482422,2439449
2025-12-22,214.75,214.75,215.6999969482422,212.0,212.5,2609267
2025-12-23,216.07000732421875,216.07000732421875,218.10000610351562,214.5,215.00999450683594,3616892
2025-12-24,216.22999572753906,216.22999572753906,219.85000610351562,215.77000427246094,216.14999389648438,2843615
2025-12-25,216.22999572753906,216.22999572753906,216.22999572753906,216.22999572753906,216.22999572753906,0
2025-12-26,221.6300048828125,221.6300048828125,222.44000244140625,215.5,215.77000427246094,5995250
2025-12-29,226.75,226.75,227.6999969482422,222.22000122070312,222.9499969482422,10244849
2025-12-30,223.99000549316406,223.99000549316406,229.38999938964844,222.75,227.50999450683594,4062015
2025-12-31,228.1300048828125,228.1300048828125,229.25,225.0,225.10000610351562,4000119
2026-01-01,227.5800018310547,227.5800018310547,231.08999633789062,226.3300018310547,229.75,2136513
2026-01-02,231.4199981689453,231.4199981689453,232.19000244140625,225.60000610351562,227.8000030517578,6854934
2026-01-05,226.32000732421875,226.32000732421875,232.33999633789062,224.5,232.0,4157442
2026-01-06,224.8300018310547,224.8300018310547,228.3000030517578,223.3000030517578,226.6999969482422,2286676
2026-01-07,226.82000732421875,226.82000732421875,228.41000366210938,224.2100067138672,225.0,2076178
2026-01-08,217.52999877929688,217.52999877929688,229.72000122070312,215.58999633789062,228.39999389648438,7971205
2026-01-09,214.91000366210938,214.91000366210938,221.47000122070312,214.2100067138672,218.0,3133294
2026-01-12,217.52000427246094,217.52000427246094,218.39999389648438,210.92999267578125,214.99000549316406,4724520
2026-01-13,215.0399932861328,215.0399932861328,219.47000122070312,212.6999969482422,217.5500030517578,2302407
2026-01-14,216.63999938964844,216.63999938964844,217.88999938964844,214.39999389648438,215.0,1713446
2026-01-16,215.27000427246094,215.27000427246094,219.1300048828125,214.39999389648438,217.5800018310547,1562525
