date_,adj close_lodha.ns,close_lodha.ns,high_lodha.ns,low_lodha.ns,open_lodha.ns,volume_lodha.ns
2025-03-24,1212.75244140625,1216.75,1240.0,1188.449951171875,1190.0,1577877
2025-03-25,1205.8253173828125,1209.800048828125,1251.0,1198.800048828125,1229.6500244140625,672554
2025-03-26,1193.4161376953125,1197.3499755859375,1252.949951171875,1190.0,1210.25,1534225
2025-03-27,1237.221923828125,1241.300048828125,1255.0,1190.0,1193.0,1158000
2025-03-28,1191.871337890625,1195.800048828125,1248.3499755859375,1191.0,1241.75,965367
2025-04-01,1153.3980712890625,1157.199951171875,1205.0,1147.0,1205.0,1191228
2025-04-02,1214.4468994140625,1218.449951171875,1223.0,1163.6500244140625,1163.6500244140625,1919618
2025-04-03,1213.7491455078125,1217.75,1231.75,1175.1500244140625,1189.0,732130
2025-04-04,1176.970458984375,1180.8499755859375,1222.25,1161.0999755859375,1211.0,456039
2025-04-07,1102.96435546875,1106.5999755859375,1144.949951171875,1076.0,1116.550048828125,1482723
2025-04-08,1128.978515625,1132.699951171875,1149.800048828125,1111.0,1120.0,1767581
2025-04-09,1107.59912109375,1111.25,1134.050048828125,1095.300048828125,1134.050048828125,958219
2025-04-11,1118.9117431640625,1122.5999755859375,1149.0,1102.5,1102.5,1777845
2025-04-15,1210.011474609375,1214.0,1216.9000244140625,1145.0,1157.0,3463329
2025-04-16,1236.7235107421875,1240.800048828125,1254.9000244140625,1225.199951171875,1240.0,2739797
2025-04-17,1232.0389404296875,1236.0999755859375,1262.4000244140625,1225.0,1240.4000244140625,872152
2025-04-21,1289.150634765625,1293.4000244140625,1308.0,1239.0,1250.0,1108203
2025-04-22,1309.0849609375,1313.4000244140625,1339.9000244140625,1285.0,1300.0,1250475
2025-04-23,1361.910888671875,1366.4000244140625,1369.800048828125,1330.0,1331.699951171875,2431953
2025-04-24,1315.862548828125,1320.199951171875,1380.300048828125,1307.300048828125,1379.9000244140625,2388212
2025-04-25,1300.8121337890625,1305.0999755859375,1390.0,1293.0,1355.5,4799027
2025-04-28,1305.8953857421875,1310.199951171875,1332.800048828125,1272.5999755859375,1314.699951171875,1240596
2025-04-29,1283.7684326171875,1288.0,1320.0999755859375,1284.0,1315.0,778686
2025-04-30,1324.9327392578125,1329.300048828125,1362.699951171875,1303.0999755859375,1320.9000244140625,5035119
2025-05-02,1333.803466796875,1338.199951171875,1382.5,1315.0,1319.9000244140625,2216584
2025-05-05,1329.218505859375,1333.5999755859375,1359.0,1318.0999755859375,1359.0,663064
2025-05-06,1291.7420654296875,1296.0,1345.9000244140625,1288.0,1325.0999755859375,638709
2025-05-07,1297.722412109375,1302.0,1306.9000244140625,1268.4000244140625,1270.0,702143
2025-05-08,1283.569091796875,1287.800048828125,1317.4000244140625,1270.300048828125,1305.0,1782078
2025-05-09,1230.244873046875,1234.300048828125,1271.0,1225.0,1250.0,1098567
2025-05-12,1301.1112060546875,1305.4000244140625,1311.800048828125,1281.199951171875,1300.0,1038362
2025-05-13,1269.6151123046875,1273.800048828125,1315.9000244140625,1262.4000244140625,1305.9000244140625,1624657
2025-05-14,1312.1748046875,1316.5,1328.0,1250.0,1250.0,1570410
2025-05-15,1366.4957275390625,1371.0,1378.800048828125,1306.0,1317.699951171875,2246902
2025-05-16,1390.217529296875,1394.800048828125,1411.800048828125,1353.300048828125,1378.0,1948465
2025-05-19,1417.328125,1422.0,1432.0,1379.300048828125,1394.800048828125,1320018
2025-05-20,1375.6654052734375,1380.199951171875,1434.0,1375.0,1430.0,1204564
2025-05-21,1404.370849609375,1409.0,1424.0,1379.5999755859375,1383.9000244140625,944200
2025-05-22,1405.0684814453125,1409.699951171875,1420.800048828125,1382.0,1400.0,529470
2025-05-23,1408.158447265625,1412.800048828125,1425.0,1405.0999755859375,1408.4000244140625,407529
2025-05-26,1434.3719482421875,1439.0999755859375,1469.9000244140625,1411.199951171875,1420.0,2067043
2025-05-27,1448.625,1453.4000244140625,1470.0,1423.5,1442.0,2006076
2025-05-28,1462.977783203125,1467.800048828125,1483.5,1452.5,1460.0,1396273
2025-05-29,1452.213134765625,1457.0,1474.0,1432.0999755859375,1474.0,991951
2025-05-30,1420.816650390625,1425.5,1462.0,1418.5999755859375,1459.800048828125,2215653
2025-06-02,1429.1890869140625,1433.9000244140625,1445.0,1412.0999755859375,1420.0,1479490
2025-06-03,1441.8472900390625,1446.5999755859375,1475.0,1438.5,1459.0,1650498
2025-06-04,1440.0533447265625,1444.800048828125,1472.800048828125,1434.199951171875,1472.800048828125,1331886
2025-06-05,1456.897705078125,1461.699951171875,1479.9000244140625,1451.0,1458.9000244140625,1528240
2025-06-06,1511.019287109375,1516.0,1529.9000244140625,1465.0,1465.0,2235584
2025-06-09,1506.7333984375,1511.699951171875,1531.0,1501.0,1530.0,1365885
2025-06-10,1462.5789794921875,1467.4000244140625,1517.4000244140625,1462.0999755859375,1515.0,977125
2025-06-11,1470.951416015625,1475.800048828125,1491.0,1461.0999755859375,1467.4000244140625,987368
2025-06-12,1444.339111328125,1449.0999755859375,1477.9000244140625,1445.199951171875,1477.9000244140625,737676
2025-06-13,1447.82763671875,1452.5999755859375,1458.0,1420.0,1433.199951171875,948683
2025-06-16,1465.7684326171875,1470.5999755859375,1474.800048828125,1437.0,1455.9000244140625,405280
2025-06-17,1441.249267578125,1446.0,1504.0,1443.0999755859375,1475.699951171875,1293255
2025-06-18,1438.45849609375,1443.199951171875,1469.5,1433.5,1450.0,576064
2025-06-19,1420.717041015625,1425.4000244140625,1468.5,1415.199951171875,1439.9000244140625,773708
2025-06-20,1478.3270263671875,1483.199951171875,1497.0,1428.0,1430.0,3387202
2025-06-23,1468.459716796875,1473.300048828125,1495.0,1461.300048828125,1477.800048828125,823714
2025-06-24,1465.6688232421875,1470.5,1509.800048828125,1467.300048828125,1496.0,887932
2025-06-25,1451.814453125,1456.5999755859375,1495.699951171875,1447.199951171875,1481.0,1049577
2025-06-26,1436.6644287109375,1441.4000244140625,1467.300048828125,1420.199951171875,1461.4000244140625,907176
2025-06-27,1417.5274658203125,1422.199951171875,1453.0,1415.9000244140625,1449.9000244140625,859030
2025-06-30,1379.65234375,1384.199951171875,1430.0,1382.0,1427.199951171875,1730108
2025-07-01,1386.9283447265625,1391.5,1396.300048828125,1363.5999755859375,1393.199951171875,1279409
2025-07-02,1394.2044677734375,1398.800048828125,1407.0,1380.0,1390.0,941661
2025-07-03,1364.402587890625,1368.9000244140625,1406.300048828125,1365.9000244140625,1399.0,668346
2025-07-04,1363.605224609375,1368.0999755859375,1382.0,1354.300048828125,1371.0,425688
2025-07-07,1372.7750244140625,1377.300048828125,1384.4000244140625,1359.0,1366.0,442561
2025-07-08,1370.3829345703125,1374.9000244140625,1389.300048828125,1352.0,1385.0,964835
2025-07-09,1385.532958984375,1390.0999755859375,1397.300048828125,1360.699951171875,1370.0,1057621
2025-07-10,1407.1617431640625,1411.800048828125,1413.9000244140625,1383.0,1386.0,657475
2025-07-11,1395.5001220703125,1400.0999755859375,1422.0,1393.0,1411.800048828125,1140138
2025-07-14,1415.03564453125,1419.699951171875,1423.199951171875,1387.0,1400.0999755859375,534480
2025-07-15,1429.2886962890625,1434.0,1439.9000244140625,1416.300048828125,1426.699951171875,732457
2025-07-16,1435.46826171875,1440.199951171875,1449.5,1431.199951171875,1434.0,694775
2025-07-17,1435.667724609375,1440.4000244140625,1455.0,1433.199951171875,1446.800048828125,1043937
2025-07-18,1440.1529541015625,1444.9000244140625,1458.699951171875,1441.0999755859375,1447.0,802788
2025-07-21,1443.9404296875,1448.699951171875,1451.0,1431.0,1443.4000244140625,319633
2025-07-22,1437.5615234375,1442.300048828125,1461.5,1434.0,1461.5,371182
2025-07-23,1329.6173095703125,1334.0,1404.0,1330.0999755859375,1400.0,17783631
2025-07-24,1321.7431640625,1326.0999755859375,1337.0,1304.300048828125,1336.0,1321225
2025-07-25,1275.1966552734375,1279.4000244140625,1319.5,1275.0999755859375,1317.5999755859375,2664662
2025-07-28,1199.2469482421875,1203.199951171875,1284.0,1190.5999755859375,1280.0,7197953
2025-07-29,1242.40478515625,1246.5,1256.0,1211.0999755859375,1211.0999755859375,4143162
2025-07-30,1234.1319580078125,1238.199951171875,1255.5,1232.5,1246.5999755859375,1198616
2025-07-31,1227.5537109375,1231.5999755859375,1252.300048828125,1216.0999755859375,1218.0,1649835
2025-08-01,1203.931640625,1207.9000244140625,1242.300048828125,1197.5999755859375,1237.0,857479
2025-08-04,1239.9129638671875,1244.0,1246.5999755859375,1203.0,1214.300048828125,630565
2025-08-05,1229.94580078125,1234.0,1247.0999755859375,1222.0,1246.0,538727
2025-08-06,1223.4671630859375,1227.5,1246.4000244140625,1208.5999755859375,1236.9000244140625,1176641
2025-08-07,1218.3839111328125,1222.4000244140625,1235.0,1201.5,1210.0,967280
2025-08-08,1198.64892578125,1202.5999755859375,1231.800048828125,1196.0,1221.800048828125,587784
2025-08-11,1220.875732421875,1224.9000244140625,1227.9000244140625,1198.0999755859375,1209.0,642421
2025-08-12,1210.2108154296875,1214.199951171875,1233.5,1210.9000244140625,1225.0,673722
2025-08-13,1221.7728271484375,1225.800048828125,1230.699951171875,1214.199951171875,1214.199951171875,964805
2025-08-14,1227.5537109375,1231.5999755859375,1239.9000244140625,1228.199951171875,1229.9000244140625,1514599
2025-08-18,1242.903076171875,1247.0,1269.9000244140625,1238.0,1248.0,2175568
2025-08-19,1253.6676025390625,1257.800048828125,1260.0,1226.0999755859375,1254.9000244140625,1106601
2025-08-20,1295.72900390625,1300.0,1302.4000244140625,1254.0,1259.4000244140625,1941354
2025-08-21,1289.3499755859375,1293.5999755859375,1327.5999755859375,1290.5,1313.0,1535305
2025-08-22,1261.0,1261.0,1301.0,1260.0,1293.5999755859375,789131
2025-08-25,1264.4000244140625,1264.4000244140625,1284.9000244140625,1262.0,1266.800048828125,881356
2025-08-26,1236.800048828125,1236.800048828125,1268.9000244140625,1229.0999755859375,1265.199951171875,1154640
2025-08-28,1208.199951171875,1208.199951171875,1247.699951171875,1205.0999755859375,1239.0,1036875
2025-08-29,1192.300048828125,1192.300048828125,1216.199951171875,1182.5999755859375,1200.0,1005139
2025-09-01,1207.199951171875,1207.199951171875,1210.699951171875,1180.0,1180.0,356624
2025-09-02,1194.5999755859375,1194.5999755859375,1216.699951171875,1188.5999755859375,1213.5,927690
2025-09-03,1201.4000244140625,1201.4000244140625,1205.0,1191.5999755859375,1194.5999755859375,731127
2025-09-04,1192.0,1192.0,1226.4000244140625,1183.5,1220.0,1118956
2025-09-05,1174.9000244140625,1174.9000244140625,1207.300048828125,1168.0,1192.0,638996
2025-09-08,1181.5999755859375,1181.5999755859375,1192.0,1177.199951171875,1187.9000244140625,308691
2025-09-09,1172.4000244140625,1172.4000244140625,1186.0,1170.4000244140625,1186.0,382723
2025-09-10,1181.5999755859375,1181.5999755859375,1193.0,1172.4000244140625,1176.9000244140625,881354
2025-09-11,1179.5999755859375,1179.5999755859375,1187.5999755859375,1173.0,1186.4000244140625,375287
2025-09-12,1168.300048828125,1168.300048828125,1217.199951171875,1161.0999755859375,1214.5,3504642
2025-09-15,1187.800048828125,1187.800048828125,1201.0,1159.5999755859375,1174.0999755859375,1819935
2025-09-16,1200.699951171875,1200.699951171875,1211.4000244140625,1182.699951171875,1187.800048828125,1037458
2025-09-17,1204.5999755859375,1204.5999755859375,1210.300048828125,1194.199951171875,1206.0,1316331
2025-09-18,1204.699951171875,1204.699951171875,1216.9000244140625,1198.0,1200.0,1586089
2025-09-19,1216.0999755859375,1216.0999755859375,1223.0,1199.0999755859375,1212.0999755859375,1146560
2025-09-22,1212.300048828125,1212.300048828125,1229.0,1206.199951171875,1220.0,1037077
2025-09-23,1205.4000244140625,1205.4000244140625,1217.699951171875,1194.4000244140625,1212.300048828125,916013
2025-09-24,1179.4000244140625,1179.4000244140625,1207.199951171875,1175.0,1205.4000244140625,647426
2025-09-25,1149.4000244140625,1149.4000244140625,1181.4000244140625,1145.0,1179.4000244140625,985809
2025-09-26,1141.0999755859375,1141.0999755859375,1157.9000244140625,1136.0999755859375,1149.4000244140625,1187515
2025-09-29,1155.300048828125,1155.300048828125,1157.0,1139.5,1152.800048828125,1010427
2025-09-30,1135.800048828125,1135.800048828125,1165.0,1128.300048828125,1165.0,1130788
2025-10-01,1139.800048828125,1139.800048828125,1159.800048828125,1135.800048828125,1141.5,1098688
2025-10-03,1113.0,1113.0,1147.0,1108.0,1144.699951171875,1665979
2025-10-06,1115.0999755859375,1115.0999755859375,1122.199951171875,1105.300048828125,1122.0,1415808
2025-10-07,1145.0,1145.0,1152.199951171875,1098.800048828125,1118.0,6502049
2025-10-08,1128.699951171875,1128.699951171875,1160.0,1125.0,1150.0,1724214
2025-10-09,1128.699951171875,1128.699951171875,1141.699951171875,1115.0999755859375,1137.5,682554
2025-10-10,1155.9000244140625,1155.9000244140625,1161.300048828125,1120.5999755859375,1130.300048828125,1061874
2025-10-13,1154.300048828125,1154.300048828125,1157.9000244140625,1139.800048828125,1155.0,547636
2025-10-14,1142.0,1142.0,1168.0,1136.5,1165.0999755859375,479321
2025-10-15,1172.0,1172.0,1187.4000244140625,1144.199951171875,1148.0,1575396
2025-10-16,1194.800048828125,1194.800048828125,1197.0,1175.0,1177.0,2296704
2025-10-17,1186.9000244140625,1186.9000244140625,1197.5,1178.4000244140625,1194.800048828125,774211
2025-10-20,1185.5999755859375,1185.5999755859375,1194.9000244140625,1174.0,1194.9000244140625,750454
2025-10-21,1184.800048828125,1184.800048828125,1196.9000244140625,1179.0,1196.0,68509
2025-10-23,1175.300048828125,1175.300048828125,1196.0,1172.0,1196.0,1679963
2025-10-24,1172.9000244140625,1172.9000244140625,1199.5,1168.199951171875,1184.0999755859375,938533
2025-10-27,1177.0,1177.0,1189.5,1174.0,1184.0,575452
2025-10-28,1169.0,1169.0,1181.9000244140625,1163.199951171875,1177.0,1135709
2025-10-29,1179.199951171875,1179.199951171875,1190.4000244140625,1167.699951171875,1172.0,896789
2025-10-30,1171.4000244140625,1171.4000244140625,1189.9000244140625,1166.5999755859375,1187.800048828125,870241
2025-10-31,1197.9000244140625,1197.9000244140625,1214.0,1184.199951171875,1199.0,5985377
2025-11-03,1235.0999755859375,1235.0999755859375,1240.0,1196.800048828125,1200.0,2096532
2025-11-04,1222.9000244140625,1222.9000244140625,1244.0,1220.0,1242.0,1186673
2025-11-05,1222.9000244140625,1222.9000244140625,1222.9000244140625,1222.9000244140625,1222.9000244140625,0
2025-11-06,1232.5,1232.5,1237.5,1213.9000244140625,1222.0,1539222
2025-11-07,1226.5999755859375,1226.5999755859375,1233.9000244140625,1199.300048828125,1232.5,804549
2025-11-10,1206.0999755859375,1206.0999755859375,1232.5,1203.0999755859375,1226.0999755859375,516966
2025-11-11,1221.0,1221.0,1225.5,1195.0999755859375,1206.0999755859375,1909398
2025-11-12,1217.199951171875,1217.199951171875,1243.0,1211.4000244140625,1221.0,2586644
2025-11-13,1217.5999755859375,1217.5999755859375,1234.800048828125,1215.0,1220.0,882806
2025-11-14,1209.5,1209.5,1217.0,1201.5,1213.0999755859375,541800
2025-11-17,1220.300048828125,1220.300048828125,1223.0,1210.5,1212.4000244140625,781591
2025-11-18,1192.0,1192.0,1232.0,1186.5999755859375,1225.0,871832
2025-11-19,1202.0,1202.0,1206.4000244140625,1176.699951171875,1192.0999755859375,849225
2025-11-20,1200.800048828125,1200.800048828125,1206.9000244140625,1191.4000244140625,1206.9000244140625,719624
2025-11-21,1176.800048828125,1176.800048828125,1202.0,1161.9000244140625,1201.0,1730092
2025-11-24,1159.9000244140625,1159.9000244140625,1181.0,1155.5999755859375,1180.0,1196025
2025-11-25,1160.199951171875,1160.199951171875,1174.5999755859375,1156.0,1160.0,504998
2025-11-26,1163.5999755859375,1163.5999755859375,1175.0,1157.9000244140625,1165.0,833164
2025-11-27,1156.5999755859375,1156.5999755859375,1172.0,1151.199951171875,1167.5999755859375,598418
2025-11-28,1148.199951171875,1148.199951171875,1178.5999755859375,1145.300048828125,1166.0,1536998
2025-12-01,1128.199951171875,1128.199951171875,1158.0,1125.0999755859375,1156.300048828125,684453
2025-12-02,1119.800048828125,1119.800048828125,1130.5,1114.5,1127.0,1993162
2025-12-03,1103.9000244140625,1103.9000244140625,1126.0,1100.0,1120.0,1062825
2025-12-04,1109.5,1109.5,1120.0,1093.5999755859375,1105.0,962511
2025-12-05,1111.5999755859375,1111.5999755859375,1124.9000244140625,1102.0,1113.5,727204
2025-12-08,1072.0,1072.0,1115.9000244140625,1066.0,1115.4000244140625,636718
2025-12-09,1076.0,1076.0,1078.5,1056.199951171875,1072.0,1064805
2025-12-10,1072.300048828125,1072.300048828125,1097.4000244140625,1064.800048828125,1081.0,759811
2025-12-11,1080.5,1080.5,1085.5,1067.0999755859375,1070.0,419301
2025-12-12,1091.0999755859375,1091.0999755859375,1096.199951171875,1079.4000244140625,1087.199951171875,1174813
2025-12-15,1091.0,1091.0,1101.9000244140625,1075.5999755859375,1092.0,2704691
2025-12-16,1075.4000244140625,1075.4000244140625,1099.5,1071.0,1092.0,450739
2025-12-17,1063.800048828125,1063.800048828125,1129.300048828125,1058.4000244140625,1121.0,980532
2025-12-18,1069.0999755859375,1069.0999755859375,1076.0,1047.5999755859375,1063.0,455006
2025-12-19,1090.199951171875,1090.199951171875,1093.699951171875,1071.4000244140625,1078.5999755859375,545392
2025-12-22,1095.5,1095.5,1108.699951171875,1090.199951171875,1098.0,537621
2025-12-23,1082.800048828125,1082.800048828125,1093.9000244140625,1080.0999755859375,1093.0,403609
2025-12-24,1080.0999755859375,1080.0999755859375,1090.9000244140625,1075.0999755859375,1082.800048828125,412998
2025-12-25,1080.0999755859375,1080.0999755859375,1080.0999755859375,1080.0999755859375,1080.0999755859375,0
2025-12-26,1073.5,1073.5,1085.0,1069.699951171875,1079.4000244140625,478206
2025-12-29,1064.699951171875,1064.699951171875,1082.4000244140625,1061.5,1075.0,643460
2025-12-30,1056.9000244140625,1056.9000244140625,1068.699951171875,1053.0,1064.0,656685
2025-12-31,1061.300048828125,1061.300048828125,1070.0,1056.199951171875,1062.9000244140625,509451
2026-01-01,1072.800048828125,1072.800048828125,1074.9000244140625,1061.0,1061.0,393122
2026-01-02,1085.699951171875,1085.699951171875,1089.0999755859375,1070.199951171875,1074.0,1416306
2026-01-05,1120.0,1120.0,1130.0,1086.199951171875,1090.699951171875,2876700
2026-01-06,1112.0999755859375,1112.0999755859375,1126.4000244140625,1100.5,1125.4000244140625,1918861
2026-01-07,1110.9000244140625,1110.9000244140625,1138.5,1104.199951171875,1120.0,2651449
2026-01-08,1090.199951171875,1090.199951171875,1128.800048828125,1085.0999755859375,1114.0,1683229
2026-01-09,1061.4000244140625,1061.4000244140625,1082.0999755859375,1052.800048828125,1082.0,2660754
2026-01-12,1077.800048828125,1077.800048828125,1080.5,1040.199951171875,1061.5,1566981
2026-01-13,1074.4000244140625,1074.4000244140625,1088.4000244140625,1060.0,1078.0,803297
2026-01-14,1058.800048828125,1058.800048828125,1069.5999755859375,1047.5,1054.4000244140625,981592
2026-01-15,1058.800048828125,1058.800048828125,1058.800048828125,1058.800048828125,1058.800048828125,0
2026-01-16,1070.9000244140625,1070.9000244140625,1086.9000244140625,1055.0,1055.0,1941994
