date_,adj close_jyothylab.ns,close_jyothylab.ns,high_jyothylab.ns,low_jyothylab.ns,open_jyothylab.ns,volume_jyothylab.ns
2025-04-21,378.5798034667969,382.5,384.54998779296875,367.6499938964844,383.0,1424601
2025-04-22,390.01141357421875,394.04998779296875,395.1000061035156,381.75,387.20001220703125,682093
2025-04-23,387.1906433105469,391.20001220703125,399.8999938964844,386.6000061035156,399.3999938964844,668237
2025-04-24,379.5695495605469,383.5,394.6499938964844,380.25,393.29998779296875,427105
2025-04-25,372.8392639160156,376.70001220703125,384.8999938964844,370.29998779296875,383.5,414902
2025-04-28,377.0951843261719,381.0,388.95001220703125,374.6499938964844,376.70001220703125,926494
2025-04-29,373.63104248046875,377.5,386.5,375.6000061035156,381.0,216700
2025-04-30,370.1669006347656,374.0,381.8999938964844,371.0,377.0,360834
2025-05-02,366.50482177734375,370.29998779296875,378.54998779296875,368.25,375.8500061035156,175362
2025-05-05,374.6702575683594,378.54998779296875,383.0,366.79998779296875,369.0,265903
2025-05-06,366.00994873046875,369.79998779296875,378.04998779296875,368.3500061035156,375.0,177190
2025-05-07,369.3751220703125,373.20001220703125,374.6499938964844,360.8999938964844,364.25,189769
2025-05-08,366.25738525390625,370.04998779296875,376.8999938964844,367.25,374.20001220703125,448635
2025-05-09,362.9417419433594,366.70001220703125,370.1000061035156,357.6000061035156,364.1000061035156,293497
2025-05-12,347.2046813964844,350.79998779296875,378.20001220703125,348.0,375.0,1575679
2025-05-13,332.75433349609375,336.20001220703125,353.79998779296875,332.1499938964844,351.0,2280942
2025-05-14,337.9010314941406,341.3999938964844,345.25,337.0,337.8500061035156,975126
2025-05-15,344.1859436035156,347.75,352.0,341.6499938964844,343.25,809374
2025-05-16,344.9282531738281,348.5,350.79998779296875,345.25,347.8500061035156,376094
2025-05-19,343.9385070800781,347.5,352.5,346.54998779296875,350.79998779296875,346683
2025-05-20,336.3174133300781,339.79998779296875,351.6000061035156,338.0,350.0,472849
2025-05-21,335.2781982421875,338.75,341.79998779296875,337.20001220703125,340.0,405208
2025-05-22,330.8243103027344,334.25,339.25,332.70001220703125,338.3999938964844,323067
2025-05-23,334.5853576660156,338.04998779296875,339.8999938964844,332.29998779296875,335.3999938964844,339732
2025-05-26,334.3379211425781,337.79998779296875,341.75,335.5,339.70001220703125,334433
2025-05-27,338.0,341.5,342.79998779296875,338.0,339.0,248378
2025-05-28,341.01873779296875,344.54998779296875,346.0,341.54998779296875,342.45001220703125,273100
2025-05-29,341.9095153808594,345.45001220703125,346.54998779296875,342.1499938964844,346.1499938964844,277568
2025-05-30,341.4641418457031,345.0,347.0,342.75,346.29998779296875,203644
2025-06-02,340.77130126953125,344.29998779296875,346.5,342.8999938964844,345.0,147656
2025-06-03,339.8805236816406,343.3999938964844,346.29998779296875,341.29998779296875,345.6000061035156,374526
2025-06-04,337.7525634765625,341.25,344.5,340.04998779296875,341.54998779296875,234168
2025-06-05,339.2866516113281,342.79998779296875,344.75,341.6000061035156,342.79998779296875,170703
2025-06-06,335.2781982421875,338.75,344.5,338.0,344.45001220703125,326151
2025-06-09,334.98126220703125,338.45001220703125,343.5,338.1000061035156,339.5,442521
2025-06-10,341.9590148925781,345.5,349.95001220703125,336.1000061035156,338.1499938964844,1659092
2025-06-11,344.6808166503906,348.25,350.6000061035156,345.8999938964844,347.20001220703125,585248
2025-06-12,340.52386474609375,344.04998779296875,349.20001220703125,343.0,348.95001220703125,433498
2025-06-13,333.7935485839844,337.25,341.1499938964844,335.8999938964844,340.1000061035156,417351
2025-06-16,329.5376281738281,332.95001220703125,339.75,330.29998779296875,336.0,672274
2025-06-17,332.2099609375,335.6499938964844,338.54998779296875,331.5,332.95001220703125,287916
2025-06-18,331.6160888671875,335.04998779296875,338.6000061035156,332.54998779296875,335.5,941240
2025-06-19,326.71685791015625,330.1000061035156,338.70001220703125,328.04998779296875,335.8500061035156,483522
2025-06-20,316.52239990234375,319.79998779296875,334.20001220703125,317.5,329.0,1329894
2025-06-23,318.798828125,322.1000061035156,325.25,317.1499938964844,319.0,392963
2025-06-24,317.80908203125,321.1000061035156,326.1000061035156,320.0,324.0,449315
2025-06-25,333.6451110839844,337.1000061035156,340.0,320.95001220703125,323.8999938964844,995008
2025-06-26,332.16046142578125,335.6000061035156,341.1499938964844,334.04998779296875,338.70001220703125,496699
2025-06-27,336.0205078125,339.5,341.0,333.75,337.3999938964844,627536
2025-06-30,342.6023254394531,346.1499938964844,347.70001220703125,338.25,341.29998779296875,524003
2025-07-01,342.65185546875,346.20001220703125,347.5,342.1499938964844,346.95001220703125,251428
2025-07-02,339.6330871582031,343.1499938964844,346.95001220703125,338.54998779296875,346.95001220703125,442999
2025-07-03,337.3566589355469,340.8500061035156,344.75,340.1499938964844,344.1499938964844,284963
2025-07-04,338.494873046875,342.0,344.8999938964844,338.0,343.5,321380
2025-07-07,348.78826904296875,352.3999938964844,364.79998779296875,341.0,342.0,5043129
2025-07-08,354.3309020996094,358.0,360.3999938964844,351.1000061035156,354.0,843380
2025-07-09,353.6380615234375,357.29998779296875,359.0,352.3500061035156,358.0,525691
2025-07-10,348.6893005371094,352.29998779296875,360.1499938964844,351.0,359.0,371767
2025-07-11,352.0049743652344,355.6499938964844,360.75,351.70001220703125,352.75,553754
2025-07-14,350.86676025390625,354.5,357.5,350.29998779296875,356.6000061035156,246916
2025-07-15,346.7098083496094,350.29998779296875,359.79998779296875,347.5,355.0,638924
2025-07-16,343.49310302734375,347.04998779296875,351.29998779296875,346.0,350.6000061035156,299676
2025-07-17,342.6023254394531,346.1499938964844,349.8999938964844,345.0,347.04998779296875,271234
2025-07-18,339.9794921875,343.5,348.6499938964844,343.0,346.8999938964844,246653
2025-07-21,340.77130126953125,344.29998779296875,346.20001220703125,338.79998779296875,343.5,211033
2025-07-22,336.2679443359375,339.75,346.8999938964844,339.0,344.45001220703125,636445
2025-07-23,336.515380859375,340.0,342.29998779296875,335.6499938964844,342.0,276441
2025-07-24,338.1979675292969,341.70001220703125,343.29998779296875,338.5,340.0,143443
2025-07-25,334.7832946777344,338.25,341.0,335.45001220703125,340.75,210140
2025-07-28,329.19122314453125,332.6000061035156,339.8500061035156,331.20001220703125,337.0,207648
2025-07-29,328.6468505859375,332.04998779296875,334.0,328.3999938964844,332.95001220703125,187596
2025-07-30,326.96429443359375,330.3500061035156,336.1000061035156,328.6000061035156,331.5,207312
2025-07-31,328.9932556152344,332.3999938964844,337.45001220703125,325.0,326.8999938964844,296510
2025-08-01,328.94378662109375,332.3500061035156,341.95001220703125,330.3999938964844,335.95001220703125,283045
2025-08-04,329.5376281738281,332.95001220703125,334.1000061035156,327.3999938964844,331.8999938964844,190121
2025-08-05,326.3209533691406,329.70001220703125,334.70001220703125,328.45001220703125,333.75,132076
2025-08-06,322.7578430175781,326.1000061035156,330.70001220703125,325.04998779296875,328.5,102329
2025-08-07,324.0940246582031,327.45001220703125,328.79998779296875,320.95001220703125,325.0,115944
2025-08-08,322.06500244140625,325.3999938964844,329.6000061035156,322.20001220703125,326.25,204057
2025-08-11,323.104248046875,326.45001220703125,328.6000061035156,322.70001220703125,325.6499938964844,108489
2025-08-12,329.3396911621094,332.75,340.95001220703125,325.6499938964844,327.45001220703125,538315
2025-08-13,325.9250183105469,329.29998779296875,336.8999938964844,328.25,332.0,177856
2025-08-14,327.85504150390625,331.25,332.75,328.1000061035156,329.79998779296875,96303
2025-08-18,334.3874206542969,337.8500061035156,345.0,334.20001220703125,338.20001220703125,361838
2025-08-19,333.5956115722656,337.04998779296875,344.0,335.5,337.0,233582
2025-08-20,343.9385070800781,347.5,351.54998779296875,335.1000061035156,336.0,730861
2025-08-21,340.325927734375,343.8500061035156,349.5,343.0,347.5,199833
2025-08-22,337.15869140625,340.6499938964844,345.04998779296875,337.3500061035156,344.8500061035156,158618
2025-08-25,343.59210205078125,347.1499938964844,352.70001220703125,341.6499938964844,342.54998779296875,513052
2025-08-26,338.0,341.5,350.70001220703125,340.0,347.1499938964844,408965
2025-08-28,338.6499938964844,338.6499938964844,341.25,332.04998779296875,341.25,307156
2025-08-29,340.3999938964844,340.3999938964844,346.95001220703125,338.45001220703125,338.6499938964844,342846
2025-09-01,338.3999938964844,338.3999938964844,342.5,337.54998779296875,340.5,161921
2025-09-02,337.1000061035156,337.1000061035156,339.8999938964844,336.0,339.3999938964844,581545
2025-09-03,336.3500061035156,336.3500061035156,339.5,335.79998779296875,338.8999938964844,207161
2025-09-04,336.95001220703125,336.95001220703125,347.0,336.0,347.0,449663
2025-09-05,331.8999938964844,331.8999938964844,342.0,330.5,337.5,343024
2025-09-08,326.1499938964844,326.1499938964844,334.25,325.5,333.5,363048
2025-09-09,325.3999938964844,325.3999938964844,328.79998779296875,324.70001220703125,327.3999938964844,270057
2025-09-10,325.70001220703125,325.70001220703125,327.6499938964844,324.54998779296875,325.6499938964844,301227
2025-09-11,324.70001220703125,324.70001220703125,328.04998779296875,324.0,327.3500061035156,270092
2025-09-12,325.20001220703125,325.20001220703125,327.0,324.3500061035156,326.29998779296875,232488
2025-09-15,325.95001220703125,325.95001220703125,328.0,324.70001220703125,328.0,230720
2025-09-16,324.95001220703125,324.95001220703125,327.70001220703125,324.20001220703125,326.95001220703125,278735
2025-09-17,325.0,325.0,326.54998779296875,323.20001220703125,325.0,335026
2025-09-18,324.95001220703125,324.95001220703125,326.70001220703125,324.0,326.0,244638
2025-09-19,322.5,322.5,325.45001220703125,321.6000061035156,325.0,483948
2025-09-22,322.70001220703125,322.70001220703125,324.8999938964844,320.5,323.8999938964844,353340
2025-09-23,320.29998779296875,320.29998779296875,322.6000061035156,320.0,322.6000061035156,212799
2025-09-24,318.8500061035156,318.8500061035156,320.29998779296875,317.29998779296875,320.29998779296875,241381
2025-09-25,317.6499938964844,317.6499938964844,320.45001220703125,317.0,318.8500061035156,136719
2025-09-26,310.5,310.5,318.3500061035156,310.0,318.0,321781
2025-09-29,306.95001220703125,306.95001220703125,313.79998779296875,305.8999938964844,312.45001220703125,289684
2025-09-30,315.25,315.25,321.25,306.25,307.75,263593
2025-10-01,318.1000061035156,318.1000061035156,320.0,311.0,316.0,212719
2025-10-03,313.79998779296875,313.79998779296875,323.70001220703125,312.0,318.04998779296875,353532
2025-10-06,310.8500061035156,310.8500061035156,312.70001220703125,306.0,306.0,322854
2025-10-07,310.8999938964844,310.8999938964844,312.0,309.5,311.8999938964844,124512
2025-10-08,310.29998779296875,310.29998779296875,314.45001220703125,309.1499938964844,312.3999938964844,189505
2025-10-09,312.3500061035156,312.3500061035156,313.1000061035156,309.25,313.0,120905
2025-10-10,313.6499938964844,313.6499938964844,315.29998779296875,310.6499938964844,310.70001220703125,138936
2025-10-13,310.79998779296875,310.79998779296875,314.45001220703125,309.75,312.6499938964844,227117
2025-10-14,310.45001220703125,310.45001220703125,312.1499938964844,306.3999938964844,310.79998779296875,304059
2025-10-15,315.45001220703125,315.45001220703125,317.0,309.6000061035156,310.8999938964844,245029
2025-10-16,315.20001220703125,315.20001220703125,316.79998779296875,311.79998779296875,316.3500061035156,155925
2025-10-17,316.54998779296875,316.54998779296875,319.8999938964844,313.04998779296875,316.79998779296875,1391275
2025-10-20,317.04998779296875,317.04998779296875,317.79998779296875,313.8999938964844,317.79998779296875,211092
2025-10-21,320.6499938964844,320.6499938964844,325.0,318.1000061035156,319.8999938964844,77061
2025-10-23,319.79998779296875,319.79998779296875,323.20001220703125,317.79998779296875,321.3999938964844,185010
2025-10-24,320.6000061035156,320.6000061035156,321.79998779296875,317.0,318.79998779296875,110914
2025-10-27,317.6499938964844,317.6499938964844,321.95001220703125,316.0,321.95001220703125,128201
2025-10-28,313.8999938964844,313.8999938964844,319.5,312.45001220703125,317.6499938964844,783955
2025-10-29,321.1000061035156,321.1000061035156,322.0,313.8999938964844,314.8999938964844,183698
2025-10-30,320.0,320.0,322.75,317.29998779296875,321.1000061035156,176516
2025-10-31,314.5,314.5,319.8999938964844,313.45001220703125,319.25,165397
2025-11-03,315.8500061035156,315.8500061035156,316.70001220703125,313.70001220703125,315.0,137756
2025-11-04,315.54998779296875,315.54998779296875,318.6000061035156,313.04998779296875,315.70001220703125,131594
2025-11-05,315.54998779296875,315.54998779296875,315.54998779296875,315.54998779296875,315.54998779296875,0
2025-11-06,313.45001220703125,313.45001220703125,316.3999938964844,311.20001220703125,315.54998779296875,109084
2025-11-07,312.3500061035156,312.3500061035156,313.8999938964844,309.1000061035156,310.1000061035156,108165
2025-11-10,313.25,313.25,314.70001220703125,311.1000061035156,312.1000061035156,99558
2025-11-11,313.29998779296875,313.29998779296875,315.20001220703125,310.3999938964844,312.95001220703125,107798
2025-11-12,310.1000061035156,310.1000061035156,314.29998779296875,305.6000061035156,314.20001220703125,789729
2025-11-13,309.8500061035156,309.8500061035156,314.04998779296875,304.5,308.3500061035156,368335
2025-11-14,310.8500061035156,310.8500061035156,312.6000061035156,308.95001220703125,309.0,118864
2025-11-17,312.29998779296875,312.29998779296875,319.0,311.6000061035156,311.8500061035156,280855
2025-11-18,309.54998779296875,309.54998779296875,312.8500061035156,309.25,312.0,202679
2025-11-19,308.20001220703125,308.20001220703125,309.8500061035156,307.1000061035156,309.25,186352
2025-11-20,310.1499938964844,310.1499938964844,311.04998779296875,307.25,308.75,95895
2025-11-21,309.79998779296875,309.79998779296875,310.8999938964844,307.5,310.8500061035156,163745
2025-11-24,304.70001220703125,304.70001220703125,309.8500061035156,302.8500061035156,309.1499938964844,723092
2025-11-25,302.6499938964844,302.6499938964844,303.8999938964844,299.8500061035156,303.0,216232
2025-11-26,308.29998779296875,308.29998779296875,309.3999938964844,302.75,303.79998779296875,169338
2025-11-27,304.8999938964844,304.8999938964844,309.8999938964844,303.25,308.29998779296875,131506
2025-11-28,300.04998779296875,300.04998779296875,305.8500061035156,299.45001220703125,305.8500061035156,658611
2025-12-01,295.5,295.5,303.25,294.0,301.54998779296875,387662
2025-12-02,295.3500061035156,295.3500061035156,299.8999938964844,293.1000061035156,295.5,379827
2025-12-03,291.8500061035156,291.8500061035156,297.0,291.45001220703125,296.8500061035156,780346
2025-12-04,293.45001220703125,293.45001220703125,296.3999938964844,288.6000061035156,293.25,635123
2025-12-05,290.1499938964844,290.1499938964844,293.8999938964844,288.79998779296875,293.45001220703125,211166
2025-12-08,282.8999938964844,282.8999938964844,292.8999938964844,280.79998779296875,292.70001220703125,451042
2025-12-09,285.95001220703125,285.95001220703125,286.8500061035156,279.0,282.8999938964844,182573
2025-12-10,282.6499938964844,282.6499938964844,288.1000061035156,281.0,286.95001220703125,446539
2025-12-11,282.45001220703125,282.45001220703125,284.20001220703125,281.20001220703125,283.1000061035156,162464
2025-12-12,283.25,283.25,283.8999938964844,281.04998779296875,282.45001220703125,185389
2025-12-15,283.3999938964844,283.3999938964844,287.3999938964844,281.1000061035156,283.0,119893
2025-12-16,284.20001220703125,284.20001220703125,288.20001220703125,281.6499938964844,283.0,194377
2025-12-17,287.5,287.5,289.20001220703125,282.3999938964844,284.8500061035156,153529
2025-12-18,283.70001220703125,283.70001220703125,286.0,283.1000061035156,286.0,114057
2025-12-19,281.0,281.0,285.1499938964844,279.0,284.0,310830
2025-12-22,283.0,283.0,285.45001220703125,281.04998779296875,282.45001220703125,325479
2025-12-23,280.95001220703125,280.95001220703125,286.8999938964844,279.95001220703125,283.0,305032
2025-12-24,279.25,279.25,283.95001220703125,278.8500061035156,281.70001220703125,206523
2025-12-25,279.25,279.25,279.25,279.25,279.25,0
2025-12-26,282.3500061035156,282.3500061035156,283.5,276.6000061035156,280.29998779296875,697018
2025-12-29,282.75,282.75,285.1499938964844,280.54998779296875,282.5,280361
2025-12-30,277.3999938964844,277.3999938964844,283.0,273.0,282.75,1630784
2025-12-31,282.6499938964844,282.6499938964844,283.6499938964844,276.29998779296875,276.29998779296875,192703
2026-01-01,277.79998779296875,277.79998779296875,282.6000061035156,276.45001220703125,282.54998779296875,259772
2026-01-02,284.29998779296875,284.29998779296875,285.8999938964844,277.20001220703125,279.75,248255
2026-01-05,285.54998779296875,285.54998779296875,287.45001220703125,281.29998779296875,281.5,471331
2026-01-06,281.6000061035156,281.6000061035156,286.70001220703125,278.79998779296875,286.3999938964844,209503
2026-01-07,276.25,276.25,282.70001220703125,275.5,280.5,289128
2026-01-08,266.3500061035156,266.3500061035156,277.0,265.0,276.8999938964844,533482
2026-01-09,260.6000061035156,260.6000061035156,267.29998779296875,259.5,267.29998779296875,700278
2026-01-12,260.0,260.0,262.6000061035156,257.25,262.54998779296875,333733
2026-01-13,260.3999938964844,260.3999938964844,263.1000061035156,259.0,260.8999938964844,191102
2026-01-14,256.6499938964844,256.6499938964844,261.0,255.3000030517578,260.0,360589
2026-01-15,256.6499938964844,256.6499938964844,256.6499938964844,256.6499938964844,256.6499938964844,0
2026-01-16,254.64999389648438,254.64999389648438,257.25,252.5,257.0,458221
