date_,adj close_motilalofs.ns,close_motilalofs.ns,high_motilalofs.ns,low_motilalofs.ns,open_motilalofs.ns,volume_motilalofs.ns
2025-05-02,636.0,636.0,657.6500244140625,635.4500122070312,650.0,1234240
2025-05-05,696.2999877929688,696.2999877929688,704.6500244140625,638.0499877929688,638.0499877929688,9208538
2025-05-06,664.4500122070312,664.4500122070312,692.7999877929688,660.0999755859375,691.0,2144388
2025-05-07,681.0,681.0,690.0,649.0499877929688,651.6500244140625,2308518
2025-05-08,682.1500244140625,682.1500244140625,695.9000244140625,667.8499755859375,677.2999877929688,2362019
2025-05-09,679.7000122070312,679.7000122070312,685.0,653.0499877929688,668.2000122070312,2908142
2025-05-12,736.0999755859375,736.0999755859375,740.0,700.0,700.0,4130918
2025-05-13,725.0999755859375,725.0999755859375,744.0,722.0,735.0,1803040
2025-05-14,739.5499877929688,739.5499877929688,744.0,716.1500244140625,726.0499877929688,2308305
2025-05-15,760.2999877929688,760.2999877929688,765.5,732.4500122070312,740.0,2531683
2025-05-16,789.0,789.0,796.0,750.0,764.2000122070312,3409164
2025-05-19,782.5,782.5,803.9000244140625,774.8499755859375,791.7000122070312,1630060
2025-05-20,761.9500122070312,761.9500122070312,789.0,760.0,782.5,1452659
2025-05-21,800.0,800.0,803.0,753.25,761.0,3323356
2025-05-22,789.0999755859375,789.0999755859375,817.25,776.2999877929688,805.0,2521530
2025-05-23,778.6500244140625,778.6500244140625,793.7000122070312,775.0999755859375,790.0,1347075
2025-05-26,782.8499755859375,782.8499755859375,796.2999877929688,779.9000244140625,780.0,900570
2025-05-27,778.2999877929688,778.2999877929688,787.0499877929688,773.25,787.0499877929688,810168
2025-05-28,788.8499755859375,788.8499755859375,800.0,774.5,780.7000122070312,1722722
2025-05-29,809.9500122070312,809.9500122070312,827.0,789.7999877929688,790.0,3788096
2025-05-30,809.9000244140625,809.9000244140625,822.6500244140625,797.5499877929688,814.4500122070312,2405079
2025-06-02,817.0499877929688,817.0499877929688,831.0,800.0,811.9500122070312,2077172
2025-06-03,803.25,803.25,823.7000122070312,801.0,821.2999877929688,1756617
2025-06-04,823.5499877929688,823.5499877929688,836.2999877929688,806.4500122070312,806.4500122070312,6976103
2025-06-05,840.75,840.75,848.0,816.1500244140625,817.3499755859375,3036466
2025-06-06,870.3499755859375,870.3499755859375,880.0,838.2999877929688,841.9500122070312,3851809
2025-06-09,893.7000122070312,893.7000122070312,896.9000244140625,875.6500244140625,880.0,2299416
2025-06-10,878.7000122070312,878.7000122070312,898.2000122070312,866.2999877929688,898.2000122070312,2707535
2025-06-11,850.7999877929688,850.7999877929688,887.6500244140625,830.0,880.0,3648890
2025-06-12,831.3499755859375,831.3499755859375,862.0499877929688,828.2000122070312,854.7999877929688,1256393
2025-06-13,821.2999877929688,821.2999877929688,832.0,805.4000244140625,810.0499877929688,1641772
2025-06-16,818.75,818.75,824.6500244140625,802.8499755859375,820.0,1465868
2025-06-17,816.7999877929688,816.7999877929688,834.0,809.0,820.0,1153284
2025-06-18,817.4500122070312,817.4500122070312,829.0,809.2999877929688,817.5999755859375,998375
2025-06-19,818.0,818.0,823.0,807.0999755859375,815.6500244140625,1808721
2025-06-20,825.5499877929688,825.5499877929688,838.3499755859375,815.0,815.0,1983453
2025-06-23,834.3499755859375,834.3499755859375,839.9500122070312,812.0499877929688,816.2000122070312,1147655
2025-06-24,860.3499755859375,860.3499755859375,865.0,838.5499877929688,846.2999877929688,2136653
2025-06-25,869.0,869.0,873.25,858.4000244140625,864.6500244140625,1776957
2025-06-26,858.8499755859375,858.8499755859375,876.5999755859375,855.5,870.0,1477878
2025-06-27,854.3499755859375,854.3499755859375,882.0,848.75,863.0,3477271
2025-06-30,870.0499877929688,870.0499877929688,878.0,859.1500244140625,859.75,1467352
2025-07-01,868.5999755859375,868.5999755859375,876.5,860.0,874.2999877929688,1199765
2025-07-02,855.7999877929688,855.7999877929688,874.9000244140625,849.1500244140625,869.9500122070312,1025207
2025-07-03,929.0999755859375,929.0999755859375,940.0,858.1500244140625,858.2000122070312,12052636
2025-07-04,918.0499877929688,918.0499877929688,926.0,904.7999877929688,920.0,2217278
2025-07-07,930.0999755859375,930.0999755859375,949.0,904.7999877929688,915.0,2571984
2025-07-08,919.5999755859375,919.5999755859375,953.0,911.7000122070312,930.1500244140625,1745213
2025-07-09,925.0499877929688,925.0499877929688,941.0,914.0999755859375,922.5,983674
2025-07-10,940.0,940.0,942.2000122070312,920.2000122070312,925.0,1009750
2025-07-11,934.4000244140625,934.4000244140625,963.3499755859375,924.5499877929688,941.7999877929688,1490587
2025-07-14,936.4000244140625,936.4000244140625,940.5499877929688,918.0999755859375,933.5,869283
2025-07-15,944.6500244140625,944.6500244140625,948.4000244140625,929.0,936.4000244140625,727332
2025-07-16,936.9000244140625,936.9000244140625,954.0,932.8499755859375,947.6500244140625,617842
2025-07-17,931.6500244140625,931.6500244140625,945.4000244140625,928.3499755859375,934.0,527643
2025-07-18,911.5999755859375,911.5999755859375,935.4000244140625,910.0,935.4000244140625,964219
2025-07-21,933.5,933.5,939.9500122070312,909.1500244140625,914.2999877929688,1268384
2025-07-22,935.0,935.0,940.9500122070312,921.0,938.0999755859375,674360
2025-07-23,931.25,931.25,942.0,926.0,939.5499877929688,817899
2025-07-24,904.9000244140625,904.9000244140625,955.0,895.7000122070312,935.0,4278647
2025-07-25,900.1500244140625,900.1500244140625,936.0,892.5999755859375,914.0,2692774
2025-07-28,883.0999755859375,883.0999755859375,909.0,880.0,895.0,1217278
2025-07-29,937.4000244140625,937.4000244140625,942.0,880.0,882.3499755859375,1865823
2025-07-30,933.4000244140625,933.4000244140625,941.2000122070312,921.5499877929688,940.9000244140625,828745
2025-07-31,911.0,911.0,927.5499877929688,904.0999755859375,912.4000244140625,699886
2025-08-01,921.7000122070312,921.7000122070312,933.0,905.5499877929688,916.1500244140625,1099285
2025-08-04,926.7999877929688,926.7999877929688,930.8499755859375,913.5999755859375,922.0,637558
2025-08-05,910.75,910.75,933.9000244140625,907.0999755859375,927.0499877929688,584325
2025-08-06,924.75,924.75,930.0,900.2999877929688,913.1500244140625,818684
2025-08-07,917.7999877929688,917.7999877929688,924.2000122070312,893.75,915.9500122070312,1265629
2025-08-08,905.5999755859375,905.5999755859375,922.5499877929688,902.4500122070312,917.7999877929688,750514
2025-08-11,918.5499877929688,918.5499877929688,923.2000122070312,895.1500244140625,909.0,920044
2025-08-12,911.2999877929688,911.2999877929688,923.9500122070312,907.2999877929688,920.2999877929688,439883
2025-08-13,928.8499755859375,928.8499755859375,937.9500122070312,915.8499755859375,919.0,898720
2025-08-14,929.2000122070312,929.2000122070312,935.0499877929688,922.5499877929688,929.9000244140625,694343
2025-08-18,938.0999755859375,938.0999755859375,945.0,932.2999877929688,934.9000244140625,841636
2025-08-19,959.7999877929688,959.7999877929688,978.0,933.2999877929688,941.0,2442587
2025-08-20,960.25,960.25,969.5,955.5,962.9500122070312,548309
2025-08-21,949.2999877929688,949.2999877929688,963.0,933.8499755859375,962.0999755859375,799074
2025-08-22,929.25,929.25,949.0,925.1500244140625,949.0,605404
2025-08-25,925.7000122070312,925.7000122070312,938.0,918.5,932.9000244140625,613837
2025-08-26,908.9500122070312,908.9500122070312,925.7000122070312,901.0999755859375,920.0499877929688,920618
2025-08-28,889.0,889.0,908.1500244140625,886.0,908.1500244140625,556768
2025-08-29,857.2999877929688,857.2999877929688,900.9000244140625,852.0,890.0499877929688,886375
2025-09-01,895.4000244140625,895.4000244140625,900.0,859.5999755859375,860.9500122070312,1172804
2025-09-02,875.0999755859375,875.0999755859375,901.2000122070312,871.2000122070312,900.9500122070312,1142882
2025-09-03,881.0999755859375,881.0999755859375,884.8499755859375,873.0,878.9500122070312,429716
2025-09-04,870.8499755859375,870.8499755859375,895.0,867.8499755859375,889.7000122070312,531433
2025-09-05,873.0499877929688,873.0499877929688,882.5999755859375,865.7999877929688,874.3499755859375,628011
2025-09-08,895.0,895.0,908.25,870.0499877929688,877.4500122070312,805095
2025-09-09,884.75,884.75,900.0999755859375,880.0999755859375,896.0,471558
2025-09-10,920.0,920.0,924.9000244140625,889.0,889.9000244140625,1513502
2025-09-11,914.75,914.75,923.9000244140625,905.0,920.0,666552
2025-09-12,918.0,918.0,928.9000244140625,905.0,912.7999877929688,591125
2025-09-15,940.75,940.75,946.75,915.5999755859375,921.9500122070312,888127
2025-09-16,934.4000244140625,934.4000244140625,945.0,928.8499755859375,945.0,455315
2025-09-17,933.4500122070312,933.4500122070312,941.4500122070312,928.9500122070312,941.0,491544
2025-09-18,923.0499877929688,923.0499877929688,940.0999755859375,919.0499877929688,940.0,478648
2025-09-19,944.7000122070312,944.7000122070312,962.0,921.5,923.0499877929688,2360368
2025-09-22,950.2999877929688,950.2999877929688,962.0,940.4500122070312,943.4500122070312,766897
2025-09-23,958.3499755859375,958.3499755859375,962.0,943.6500244140625,951.0,684313
2025-09-24,943.75,943.75,966.5,936.5499877929688,960.0,477688
2025-09-25,920.0499877929688,920.0499877929688,948.0,916.3499755859375,940.0,545291
2025-09-26,910.75,910.75,927.0499877929688,901.5999755859375,923.0,576550
2025-09-29,916.2000122070312,916.2000122070312,928.8499755859375,909.4000244140625,912.4500122070312,659150
2025-09-30,893.5999755859375,893.5999755859375,923.75,880.0999755859375,920.0999755859375,715679
2025-10-01,900.0999755859375,900.0999755859375,902.4000244140625,877.7000122070312,890.0999755859375,649035
2025-10-03,911.0,911.0,914.0,896.4000244140625,903.7000122070312,485972
2025-10-06,935.25,935.25,941.5,905.5,910.0,925225
2025-10-07,937.4000244140625,937.4000244140625,947.0,928.2000122070312,936.4000244140625,635299
2025-10-08,923.9500122070312,923.9500122070312,935.9000244140625,920.0,935.0,334903
2025-10-09,980.25,980.25,988.0,920.7999877929688,923.0,3854809
2025-10-10,967.2999877929688,967.2999877929688,980.75,952.2000122070312,952.2000122070312,1372916
2025-10-13,1003.9500122070312,1003.9500122070312,1010.0,962.0999755859375,967.0,3415903
2025-10-14,999.0,999.0,1020.0,991.2999877929688,1008.5499877929688,1412070
2025-10-15,1019.25,1019.25,1023.4000244140625,995.5999755859375,1003.0,1045369
2025-10-16,1006.75,1006.75,1024.199951171875,1003.0,1024.199951171875,555905
2025-10-17,1004.6500244140625,1004.6500244140625,1011.9500122070312,998.5,1011.4500122070312,716156
2025-10-20,1020.3499755859375,1020.3499755859375,1024.699951171875,1004.7000122070312,1015.0,777381
2025-10-21,1026.25,1026.25,1030.0,1021.0,1029.0,266944
2025-10-23,1020.2000122070312,1020.2000122070312,1034.1500244140625,1015.0,1029.0,630743
2025-10-24,1036.199951171875,1036.199951171875,1045.0,1019.5999755859375,1024.0,981772
2025-10-27,1058.9000244140625,1058.9000244140625,1064.9000244140625,1035.4000244140625,1041.0,1429690
2025-10-28,1091.300048828125,1091.300048828125,1097.0999755859375,1060.0,1064.199951171875,2427463
2025-10-29,1007.7999877929688,1007.7999877929688,1055.050048828125,997.1500244140625,1055.050048828125,4733596
2025-10-30,1025.300048828125,1025.300048828125,1033.0,998.8499755859375,1009.75,1824591
2025-10-31,978.0,978.0,993.5999755859375,941.25,991.0,5240331
2025-11-03,1008.9000244140625,1008.9000244140625,1014.0,970.2000122070312,978.0,1877970
2025-11-04,986.0,986.0,1016.3499755859375,982.6500244140625,1009.9500122070312,742536
2025-11-05,986.0,986.0,986.0,986.0,986.0,0
2025-11-06,987.5,987.5,997.0,976.1500244140625,987.0,598664
2025-11-07,996.4500122070312,996.4500122070312,1009.0,964.7000122070312,985.8499755859375,842897
2025-11-10,1002.0999755859375,1002.0999755859375,1008.3499755859375,990.0999755859375,1001.8499755859375,572663
2025-11-11,988.9000244140625,988.9000244140625,1007.0,984.25,1007.0,577988
2025-11-12,996.6500244140625,996.6500244140625,1000.0,982.3499755859375,987.9500122070312,708432
2025-11-13,990.6500244140625,990.6500244140625,1023.0,988.0,996.0,1136370
2025-11-14,991.2999877929688,991.2999877929688,1005.9500122070312,981.75,990.0,706576
2025-11-17,984.4000244140625,984.4000244140625,1002.0,981.75,994.9500122070312,873621
2025-11-18,972.0999755859375,972.0999755859375,988.3499755859375,970.1500244140625,985.0,1632635
2025-11-19,967.5499877929688,967.5499877929688,982.0,963.0,973.9500122070312,428098
2025-11-20,952.4000244140625,952.4000244140625,975.0,950.0,970.0,1416006
2025-11-21,947.7999877929688,947.7999877929688,962.0,943.7000122070312,954.7000122070312,817624
2025-11-24,946.4000244140625,946.4000244140625,952.0499877929688,932.0999755859375,946.4000244140625,676742
2025-11-25,945.9000244140625,945.9000244140625,949.7000122070312,924.4000244140625,943.9500122070312,1676689
2025-11-26,959.6500244140625,959.6500244140625,969.0,946.2999877929688,951.0499877929688,465130
2025-11-27,926.1500244140625,926.1500244140625,960.7000122070312,916.6500244140625,960.0,2435440
2025-11-28,959.4500122070312,959.4500122070312,962.2999877929688,919.0,926.1500244140625,3374319
2025-12-01,956.7000122070312,956.7000122070312,987.75,953.2999877929688,964.9500122070312,1169758
2025-12-02,955.1500244140625,955.1500244140625,964.25,946.7000122070312,950.0,550559
2025-12-03,922.2000122070312,922.2000122070312,954.0999755859375,919.1500244140625,954.0999755859375,891587
2025-12-04,916.2000122070312,916.2000122070312,930.5,911.9500122070312,927.0,722582
2025-12-05,885.0999755859375,885.0999755859375,919.7999877929688,881.9000244140625,916.2000122070312,1012730
2025-12-08,845.0,845.0,891.0999755859375,842.25,885.0,1532588
2025-12-09,849.7000122070312,849.7000122070312,858.5499877929688,821.2000122070312,845.0,1686372
2025-12-10,832.4500122070312,832.4500122070312,854.7000122070312,828.0,854.0,888850
2025-12-11,832.5,832.5,843.9000244140625,826.0999755859375,835.0,1454208
2025-12-12,864.5499877929688,864.5499877929688,869.9500122070312,835.5999755859375,839.7999877929688,1845810
2025-12-15,843.75,843.75,865.0,837.4500122070312,865.0,840262
2025-12-16,833.6500244140625,833.6500244140625,847.0,830.2999877929688,844.0499877929688,581655
2025-12-17,833.8499755859375,833.8499755859375,844.0,828.0,834.9500122070312,569295
2025-12-18,867.7000122070312,867.7000122070312,871.9000244140625,835.1500244140625,837.9500122070312,2260413
2025-12-19,860.5,860.5,867.8499755859375,846.9000244140625,865.0,912890
2025-12-22,888.1500244140625,888.1500244140625,893.0,858.1500244140625,868.4000244140625,1119815
2025-12-23,881.0499877929688,881.0499877929688,892.0,874.7999877929688,889.9500122070312,504666
2025-12-24,893.5999755859375,893.5999755859375,896.0,877.0999755859375,885.0,675354
2025-12-25,893.5999755859375,893.5999755859375,893.5999755859375,893.5999755859375,893.5999755859375,0
2025-12-26,863.3499755859375,863.3499755859375,893.5999755859375,858.9500122070312,893.5999755859375,819247
2025-12-29,856.4000244140625,856.4000244140625,875.5499877929688,852.0,864.0,616518
2025-12-30,839.0999755859375,839.0999755859375,862.0999755859375,832.1500244140625,860.3499755859375,1860565
2025-12-31,855.75,855.75,861.2000122070312,840.75,845.4500122070312,415988
2026-01-01,841.6500244140625,841.6500244140625,862.4500122070312,840.0999755859375,861.4500122070312,405179
2026-01-02,866.7000122070312,866.7000122070312,870.5999755859375,845.9000244140625,845.9000244140625,685555
2026-01-05,855.8499755859375,855.8499755859375,871.0,853.0,866.7000122070312,623751
2026-01-06,854.4500122070312,854.4500122070312,869.9000244140625,851.5499877929688,859.7999877929688,847240
2026-01-07,848.2000122070312,848.2000122070312,856.9500122070312,837.5,854.5,625265
2026-01-08,823.7999877929688,823.7999877929688,853.6500244140625,820.5999755859375,848.0,845975
2026-01-09,804.75,804.75,827.7000122070312,797.7000122070312,823.0,758896
2026-01-12,794.4500122070312,794.4500122070312,804.0,787.3499755859375,804.0,1015733
2026-01-13,837.25,837.25,840.0,802.0,804.0,1955479
2026-01-14,861.5499877929688,861.5499877929688,866.0,828.2999877929688,835.0,1364398
2026-01-16,850.9500122070312,850.9500122070312,877.0,846.4500122070312,861.6500244140625,1187478
