date_,adj close_atul.ns,close_atul.ns,high_atul.ns,low_atul.ns,open_atul.ns,volume_atul.ns
2025-04-24,6211.73876953125,6232.5,6305.0,6190.0,6214.0,68616
2025-04-25,6393.13232421875,6414.5,6574.0,6105.0,6235.0,589449
2025-04-28,6478.34765625,6500.0,6519.0,6263.0,6414.5,152375
2025-04-29,6737.97998046875,6760.5,6795.0,6315.0,6503.0,189199
2025-04-30,6723.5283203125,6746.0,6818.0,6560.0,6760.5,136576
2025-05-02,6968.708984375,6992.0,7019.5,6674.5,6700.0,178348
2025-05-05,6883.49365234375,6906.5,7051.5,6868.0,7051.0,79201
2025-05-06,6836.15185546875,6859.0,6986.5,6806.0,6906.5,62166
2025-05-07,6839.1416015625,6862.0,6895.0,6733.0,6828.5,42398
2025-05-08,6809.24169921875,6832.0,6954.0,6681.0,6911.0,66798
2025-05-09,6748.943359375,6771.5,6796.5,6499.5,6603.0,24188
2025-05-12,6779.83984375,6802.5,6949.0,6754.5,6927.0,40050
2025-05-13,6846.11865234375,6869.0,6900.0,6751.0,6824.5,42524
2025-05-14,6774.8564453125,6797.5,6949.0,6755.0,6900.0,24096
2025-05-15,6805.2548828125,6828.0,6870.0,6754.5,6797.5,33831
2025-05-16,6764.3916015625,6787.0,6859.0,6763.0,6840.0,22560
2025-05-19,6818.2119140625,6841.0,6912.0,6750.5,6830.0,55850
2025-05-20,6870.03857421875,6893.0,6999.0,6831.5,6841.0,76502
2025-05-21,6916.8818359375,6940.0,7062.0,6900.0,6953.0,57452
2025-05-22,7173.5244140625,7197.5,7240.0,6911.0,6957.0,151578
2025-05-23,7179.005859375,7203.0,7259.5,7155.5,7225.5,20625
2025-05-26,7103.25927734375,7127.0,7289.0,7090.5,7289.0,20295
2025-05-27,7008.57568359375,7032.0,7169.0,6852.0,7159.0,43403
2025-05-28,7105.7509765625,7129.5,7159.5,7024.5,7032.0,21635
2025-05-29,7058.9072265625,7082.5,7200.0,7035.0,7177.0,18457
2025-05-30,7112.7275390625,7136.5,7159.5,7020.0,7135.0,19091
2025-06-02,7049.43896484375,7073.0,7184.5,7051.0,7150.0,27916
2025-06-03,7081.33251953125,7105.0,7142.0,7055.0,7142.0,16432
2025-06-04,7144.62060546875,7168.5,7220.0,7112.0,7139.0,18839
2025-06-05,7237.8095703125,7262.0,7338.0,7204.5,7229.0,29234
2025-06-06,7353.4228515625,7378.0,7410.0,7180.0,7260.0,29608
2025-06-09,7438.1396484375,7463.0,7502.0,7277.0,7378.0,37969
2025-06-10,7306.57958984375,7331.0,7500.0,7310.0,7463.0,21077
2025-06-11,7104.75390625,7128.5,7400.0,7100.0,7380.0,26610
2025-06-12,7050.435546875,7074.0,7184.0,7050.0,7150.5,26687
2025-06-13,6980.17041015625,7003.5,7075.0,6930.5,6951.0,37787
2025-06-16,7229.337890625,7253.5,7399.0,6982.0,7050.5,242383
2025-06-17,7161.06591796875,7185.0,7350.0,7125.0,7264.5,25179
2025-06-18,7024.02392578125,7047.5,7192.0,6954.5,7155.0,33619
2025-06-19,6984.1572265625,7007.5,7119.5,6935.5,7085.0,21134
2025-06-20,6850.603515625,6873.5,7078.5,6810.0,7020.0,66506
2025-06-23,6902.43017578125,6925.5,6962.0,6884.0,6888.0,15204
2025-06-24,6947.77880859375,6971.0,7030.0,6899.0,6999.5,54266
2025-06-25,7332.49267578125,7357.0,7425.0,6978.0,6978.0,152574
2025-06-26,7300.599609375,7325.0,7396.0,7270.5,7377.0,21889
2025-06-27,7390.2998046875,7415.0,7459.0,7285.0,7368.0,40905
2025-06-30,7449.6015625,7474.5,7495.0,7364.0,7415.0,23912
2025-07-01,7383.3232421875,7408.0,7534.5,7353.5,7456.0,22793
2025-07-02,7439.634765625,7464.5,7495.0,7383.5,7409.0,14563
2025-07-03,7530.33154296875,7555.5,7678.0,7447.0,7506.0,54782
2025-07-04,7610.5634765625,7636.0,7715.0,7551.5,7599.0,57600
2025-07-07,7670.36376953125,7696.0,7788.0,7602.5,7686.0,43510
2025-07-08,7601.09521484375,7626.5,7766.5,7580.0,7695.0,65056
2025-07-09,7545.28173828125,7570.5,7710.0,7500.0,7674.0,21930
2025-07-10,7480.0,7505.0,7700.0,7430.0,7636.0,25648
2025-07-11,7385.0,7385.0,7575.5,7341.0,7534.0,25611
2025-07-14,7554.0,7554.0,7576.0,7415.5,7436.0,27951
2025-07-15,7459.5,7459.5,7675.0,7423.5,7600.5,68410
2025-07-16,7389.0,7389.0,7625.0,7343.0,7494.0,53231
2025-07-17,7278.0,7278.0,7434.0,7243.0,7410.0,23681
2025-07-18,6941.5,6941.5,7455.5,6904.0,7318.0,167648
2025-07-21,6832.5,6832.5,7003.0,6749.0,6940.0,64491
2025-07-22,6770.5,6770.5,6918.5,6752.5,6854.0,48304
2025-07-23,6695.5,6695.5,6821.5,6671.0,6787.5,33625
2025-07-24,6599.5,6599.5,6732.0,6561.5,6721.0,29111
2025-07-25,6667.0,6667.0,6712.0,6464.5,6604.0,38099
2025-07-28,6706.0,6706.0,6732.0,6567.0,6666.0,32037
2025-07-29,6719.0,6719.0,6785.0,6651.0,6690.0,21738
2025-07-30,6734.5,6734.5,6770.5,6700.0,6757.0,10332
2025-07-31,6629.0,6629.0,6710.0,6601.5,6710.0,12178
2025-08-01,6491.5,6491.5,6673.0,6473.0,6640.0,56753
2025-08-04,6579.5,6579.5,6600.0,6470.0,6500.0,12920
2025-08-05,6679.0,6679.0,6694.0,6507.0,6585.0,20179
2025-08-06,6659.0,6659.0,6700.0,6565.0,6695.0,61953
2025-08-07,6630.5,6630.5,6677.5,6554.5,6664.0,18904
2025-08-08,6628.5,6628.5,6672.0,6590.5,6630.0,40856
2025-08-11,6613.0,6613.0,6678.5,6570.0,6600.0,24134
2025-08-12,6450.0,6450.0,6638.5,6434.0,6625.0,74560
2025-08-13,6446.0,6446.0,6521.0,6432.0,6450.0,38369
2025-08-14,6349.0,6349.0,6466.5,6300.0,6446.0,18767
2025-08-18,6369.5,6369.5,6417.5,6285.0,6400.0,88019
2025-08-19,6420.0,6420.0,6497.0,6368.0,6380.0,28104
2025-08-20,6402.5,6402.5,6465.0,6359.5,6465.0,40711
2025-08-21,6345.0,6345.0,6440.0,6330.0,6435.0,47465
2025-08-22,6497.5,6497.5,6579.0,6325.5,6325.5,73693
2025-08-25,6506.5,6506.5,6549.0,6450.5,6545.0,14267
2025-08-26,6261.0,6261.0,6520.0,6245.0,6507.0,70120
2025-08-28,6311.5,6311.5,6350.0,6250.0,6280.0,13157
2025-08-29,6278.5,6278.5,6330.0,6215.0,6329.0,47163
2025-09-01,6322.0,6322.0,6345.5,6240.0,6309.5,12721
2025-09-02,6372.0,6372.0,6385.5,6273.0,6379.0,19145
2025-09-03,6405.0,6405.0,6445.0,6355.5,6428.0,14159
2025-09-04,6398.0,6398.0,6498.5,6350.0,6450.0,23517
2025-09-05,6299.0,6299.0,6435.0,6270.0,6400.0,19424
2025-09-08,6329.5,6329.5,6350.0,6230.0,6350.0,13895
2025-09-09,6350.0,6350.0,6370.0,6273.0,6329.5,12442
2025-09-10,6419.0,6419.0,6440.5,6354.0,6365.0,10890
2025-09-11,6425.0,6425.0,6475.0,6377.5,6425.0,8526
2025-09-12,6392.0,6392.0,6475.0,6318.0,6475.0,32742
2025-09-15,6445.5,6445.5,6490.0,6372.5,6435.0,12079
2025-09-16,6467.0,6467.0,6494.0,6390.0,6442.0,15563
2025-09-17,6543.0,6543.0,6553.0,6444.0,6450.0,16835
2025-09-18,6545.0,6545.0,6581.5,6481.5,6550.0,31160
2025-09-19,6341.0,6341.0,6569.5,6291.0,6549.0,34058
2025-09-22,6257.0,6257.0,6353.5,6200.5,6310.0,18420
2025-09-23,6259.0,6259.0,6310.0,6230.0,6260.0,11954
2025-09-24,6264.0,6264.0,6306.0,6212.5,6250.0,20499
2025-09-25,6224.5,6224.5,6269.5,6201.0,6264.0,10703
2025-09-26,6032.0,6032.0,6227.0,6011.5,6225.0,18207
2025-09-29,6028.5,6028.5,6068.0,5925.0,6021.0,26303
2025-09-30,6059.0,6059.0,6080.0,5962.0,6043.0,22737
2025-10-01,6186.5,6186.5,6200.0,5994.0,6065.0,25821
2025-10-03,6134.0,6134.0,6185.0,6086.0,6185.0,10124
2025-10-06,6056.0,6056.0,6254.0,5955.0,6135.0,24291
2025-10-07,6099.0,6099.0,6150.0,6050.0,6140.0,32642
2025-10-08,6012.5,6012.5,6148.0,5992.0,6133.0,13603
2025-10-09,5988.5,5988.5,6070.0,5971.0,6070.0,11649
2025-10-10,6032.0,6032.0,6074.5,5965.0,6000.0,9090
2025-10-13,5994.5,5994.5,6031.5,5957.5,6025.0,8568
2025-10-14,5815.5,5815.5,6027.5,5795.0,6000.0,22702
2025-10-15,5766.5,5766.5,5843.0,5750.0,5830.0,22174
2025-10-16,5828.0,5828.0,6039.0,5769.0,5800.0,107016
2025-10-17,5952.0,5952.0,6149.0,5830.5,5850.0,317127
2025-10-20,5922.0,5922.0,6049.0,5842.0,5970.0,42045
2025-10-21,5997.0,5997.0,6041.0,5864.0,5912.0,13357
2025-10-23,5936.5,5936.5,6010.5,5901.5,6009.5,41428
2025-10-24,5898.5,5898.5,5968.0,5861.0,5935.0,22930
2025-10-27,5879.5,5879.5,5938.0,5839.0,5906.0,47331
2025-10-28,5914.0,5914.0,5959.0,5880.0,5940.0,27801
2025-10-29,5891.0,5891.0,5924.0,5862.5,5924.0,16421
2025-10-30,5815.0,5815.0,5895.5,5810.0,5895.0,19203
2025-10-31,5762.5,5762.5,5844.0,5750.0,5835.0,16194
2025-11-03,5906.5,5906.5,5920.0,5775.0,5776.0,19525
2025-11-04,5895.5,5895.5,5963.5,5891.0,5900.0,13312
2025-11-05,5895.5,5895.5,5895.5,5895.5,5895.5,0
2025-11-06,5760.5,5760.5,5900.0,5752.5,5855.5,10296
2025-11-07,5691.0,5691.0,5820.0,5676.5,5820.0,19556
2025-11-10,5715.0,5715.0,5742.5,5660.0,5700.0,32272
2025-11-11,5757.0,5757.0,5804.5,5696.0,5766.0,12585
2025-11-12,5862.0,5862.0,5870.0,5742.0,5750.0,11876
2025-11-13,5886.0,5886.0,5940.0,5840.5,5880.0,16104
2025-11-14,5916.5,5916.5,5952.0,5860.5,5920.0,16574
2025-11-17,6016.5,6016.5,6040.0,5915.0,5949.0,208431
2025-11-18,6146.0,6146.0,6255.0,6040.0,6089.0,281668
2025-11-19,6139.5,6139.5,6175.0,6053.5,6146.0,26340
2025-11-20,6060.0,6060.0,6147.0,6050.5,6111.0,14079
2025-11-21,5971.0,5971.0,6036.0,5950.0,6022.5,12510
2025-11-24,5920.5,5920.5,5994.0,5887.0,5990.0,14140
2025-11-25,5971.5,5971.5,5989.5,5853.0,5989.5,22322
2025-11-26,5939.0,5939.0,5995.0,5910.0,5940.0,17794
2025-11-27,5924.5,5924.5,6011.0,5864.5,6004.5,17304
2025-11-28,5874.0,5874.0,5929.0,5848.5,5885.0,32976
2025-12-01,5794.5,5794.5,5903.0,5775.5,5874.0,8955
2025-12-02,5783.5,5783.5,5839.5,5710.0,5812.5,16236
2025-12-03,5773.5,5773.5,5890.0,5755.5,5798.0,40042
2025-12-04,5756.0,5756.0,5829.0,5733.5,5818.0,18210
2025-12-05,5865.5,5865.5,5896.0,5716.0,5780.0,31170
2025-12-08,5731.0,5731.0,5865.5,5700.0,5865.5,29646
2025-12-09,5862.5,5862.5,5890.0,5606.0,5703.0,37920
2025-12-10,5874.5,5874.5,5912.5,5791.0,5826.0,19711
2025-12-11,5835.0,5835.0,5866.0,5801.5,5836.0,17574
2025-12-12,5928.0,5928.0,5945.0,5824.0,5850.0,18347
2025-12-15,5850.0,5850.0,5930.5,5831.0,5924.5,9478
2025-12-16,5759.5,5759.5,5884.0,5735.0,5860.0,11311
2025-12-17,5876.0,5876.0,5899.0,5687.0,5750.0,31612
2025-12-18,5799.5,5799.5,5850.0,5743.0,5850.0,22329
2025-12-19,6007.0,6007.0,6169.0,5780.0,5791.5,138405
2025-12-22,5991.0,5991.0,6070.0,5961.5,6020.0,12689
2025-12-23,6090.5,6090.5,6111.0,5901.5,5991.0,67835
2025-12-24,6055.0,6055.0,6090.0,6000.0,6051.0,33571
2025-12-25,6055.0,6055.0,6055.0,6055.0,6055.0,0
2025-12-26,6048.5,6048.5,6095.0,6010.0,6059.0,10575
2025-12-29,6152.5,6152.5,6182.0,6049.5,6049.5,44914
2025-12-30,6039.5,6039.5,6173.0,6014.5,6152.5,17926
2025-12-31,6141.0,6141.0,6159.0,6030.0,6030.0,20597
2026-01-01,6169.0,6169.0,6190.0,6093.0,6159.0,10914
2026-01-02,6109.5,6109.5,6200.0,6091.0,6200.0,11362
2026-01-05,6177.5,6177.5,6223.5,6129.5,6144.0,14337
2026-01-06,6182.5,6182.5,6199.5,6062.0,6162.0,20490
2026-01-07,6116.5,6116.5,6210.0,6077.0,6210.0,6366
2026-01-08,6175.0,6175.0,6190.0,6046.0,6093.0,19205
2026-01-09,6074.5,6074.5,6152.5,6030.0,6121.0,12099
2026-01-12,6191.0,6191.0,6225.5,5961.5,6100.0,35612
2026-01-13,6137.5,6137.5,6263.5,6101.0,6192.5,11850
2026-01-14,6020.0,6020.0,6190.0,5982.5,6137.5,14868
2026-01-16,6003.0,6003.0,6044.5,5960.5,6021.0,19792
