date_,adj close_coromandel.ns,close_coromandel.ns,high_coromandel.ns,low_coromandel.ns,open_coromandel.ns,volume_coromandel.ns
2025-03-21,1969.519287109375,1977.0,1989.949951171875,1947.050048828125,1983.199951171875,669051
2025-03-24,1978.4852294921875,1986.0,2034.449951171875,1972.6500244140625,1993.0,535527
2025-03-25,1971.1131591796875,1978.5999755859375,2014.699951171875,1954.0,2002.9000244140625,296393
2025-03-26,1972.0596923828125,1979.550048828125,2026.199951171875,1967.0,1981.0999755859375,621503
2025-03-27,1962.9940185546875,1970.449951171875,2022.4000244140625,1946.4000244140625,1966.0,404196
2025-03-28,1974.5999755859375,1982.0999755859375,2020.9000244140625,1967.9000244140625,1986.199951171875,620411
2025-04-01,2041.296630859375,2049.050048828125,2069.0,1982.0999755859375,1987.9000244140625,795326
2025-04-02,2042.09375,2049.85009765625,2058.89990234375,2005.0,2049.050048828125,314914
2025-04-03,2052.703369140625,2060.5,2125.0,2020.0,2049.85009765625,626496
2025-04-04,2007.72412109375,2015.3499755859375,2069.85009765625,1997.0,2060.5,394046
2025-04-07,1961.2506103515625,1968.699951171875,2009.0,1855.050048828125,1870.0,369881
2025-04-08,2055.64208984375,2063.449951171875,2118.0,1976.300048828125,2015.0,1154951
2025-04-09,1997.1143798828125,2004.699951171875,2099.199951171875,1981.050048828125,2063.449951171875,453498
2025-04-11,2052.205322265625,2060.0,2175.0,2028.6500244140625,2029.199951171875,1279884
2025-04-15,2185.7978515625,2194.10009765625,2270.5,2051.0,2079.800048828125,964532
2025-04-16,2125.52685546875,2133.60009765625,2227.60009765625,2106.60009765625,2175.0,1203807
2025-04-17,2110.28466796875,2118.300048828125,2172.5,2101.39990234375,2130.0,538004
2025-04-21,2189.583251953125,2197.89990234375,2228.89990234375,2136.10009765625,2147.60009765625,734189
2025-04-22,2163.980712890625,2172.199951171875,2204.60009765625,2159.800048828125,2204.60009765625,377530
2025-04-23,2197.25439453125,2205.60009765625,2234.5,2157.5,2173.800048828125,957209
2025-04-24,2224.152099609375,2232.60009765625,2254.0,2213.89990234375,2220.0,686591
2025-04-25,2193.169677734375,2201.5,2250.89990234375,2181.300048828125,2241.199951171875,646308
2025-04-28,2229.033447265625,2237.5,2253.0,2190.699951171875,2206.0,687449
2025-04-29,2243.37890625,2251.89990234375,2296.0,2228.0,2246.800048828125,568534
2025-04-30,2205.82177734375,2214.199951171875,2289.10009765625,2193.60009765625,2245.0,799585
2025-05-02,2239.991943359375,2248.5,2338.0,2227.199951171875,2244.0,915043
2025-05-05,2219.768798828125,2228.199951171875,2283.89990234375,2209.699951171875,2265.0,487380
2025-05-06,2275.457275390625,2284.10009765625,2302.0,2239.0,2239.10009765625,1007180
2025-05-07,2305.244140625,2314.0,2335.0,2245.0,2267.199951171875,835179
2025-05-08,2269.97802734375,2278.60009765625,2367.89990234375,2246.0,2314.0,604623
2025-05-09,2334.13427734375,2343.0,2350.0,2201.0,2201.0,630851
2025-05-12,2415.325927734375,2424.5,2429.89990234375,2366.199951171875,2380.0,522329
2025-05-13,2424.0927734375,2433.300048828125,2498.0,2395.10009765625,2417.0,975033
2025-05-14,2394.206298828125,2403.300048828125,2452.300048828125,2320.60009765625,2450.10009765625,1234876
2025-05-15,2460.65380859375,2470.0,2511.0,2415.0,2415.800048828125,1251757
2025-05-16,2441.6259765625,2450.89990234375,2514.0,2416.0,2470.0,1182297
2025-05-19,2482.670166015625,2492.10009765625,2509.0,2420.0,2470.0,616376
2025-05-20,2386.635009765625,2395.699951171875,2500.0,2365.0,2500.0,870694
2025-05-21,2404.86572265625,2414.0,2453.300048828125,2376.10009765625,2395.699951171875,748895
2025-05-22,2405.06494140625,2414.199951171875,2425.0,2377.800048828125,2413.300048828125,668338
2025-05-23,2380.45849609375,2389.5,2458.0,2375.0,2428.39990234375,723118
2025-05-26,2390.619873046875,2399.699951171875,2438.0,2389.39990234375,2400.0,537586
2025-05-27,2406.26025390625,2415.39990234375,2442.0,2386.39990234375,2399.699951171875,860460
2025-05-28,2399.884521484375,2409.0,2500.0,2395.0,2415.39990234375,1566649
2025-05-29,2300.163330078125,2308.89990234375,2424.89990234375,2292.5,2420.0,633139
2025-05-30,2280.737060546875,2289.39990234375,2385.10009765625,2252.0,2321.199951171875,17116295
2025-06-02,2274.759765625,2283.39990234375,2308.60009765625,2252.800048828125,2304.0,732273
2025-06-03,2306.140625,2314.89990234375,2361.0,2290.699951171875,2294.800048828125,785343
2025-06-04,2321.283203125,2330.10009765625,2361.89990234375,2284.300048828125,2327.60009765625,854221
2025-06-05,2307.13671875,2315.89990234375,2352.300048828125,2274.39990234375,2342.0,678605
2025-06-06,2289.603515625,2298.300048828125,2321.60009765625,2282.0,2315.10009765625,413723
2025-06-09,2402.076171875,2411.199951171875,2420.0,2301.89990234375,2301.89990234375,882890
2025-06-10,2321.681640625,2330.5,2411.199951171875,2312.10009765625,2411.199951171875,604378
2025-06-11,2372.189697265625,2381.199951171875,2400.0,2328.0,2330.5,681544
2025-06-12,2298.370361328125,2307.10009765625,2381.199951171875,2293.0,2381.199951171875,415831
2025-06-13,2282.7294921875,2291.39990234375,2306.300048828125,2255.60009765625,2302.5,430468
2025-06-16,2257.2265625,2265.800048828125,2308.5,2260.0,2301.0,318117
2025-06-17,2298.9677734375,2307.699951171875,2362.0,2277.10009765625,2284.89990234375,943919
2025-06-18,2282.7294921875,2291.39990234375,2325.5,2276.60009765625,2312.10009765625,307879
2025-06-19,2295.281982421875,2304.0,2355.0,2285.0,2300.0,591489
2025-06-20,2307.13671875,2315.89990234375,2342.89990234375,2278.0,2304.800048828125,601797
2025-06-23,2311.321044921875,2320.10009765625,2336.199951171875,2285.5,2290.5,210454
2025-06-24,2380.06005859375,2389.10009765625,2420.0,2300.0,2337.5,499928
2025-06-25,2345.8896484375,2354.800048828125,2413.5,2339.39990234375,2400.89990234375,415402
2025-06-26,2270.476318359375,2279.10009765625,2368.39990234375,2268.0,2359.89990234375,442876
2025-06-27,2422.996826171875,2432.199951171875,2548.0,2208.0,2285.0,1406562
2025-06-30,2495.720458984375,2505.199951171875,2519.0,2358.800048828125,2435.10009765625,771737
2025-07-01,2316.80029296875,2325.60009765625,2505.0,2311.5,2505.0,1187269
2025-07-02,2264.399169921875,2273.0,2353.89990234375,2249.60009765625,2327.800048828125,880541
2025-07-03,2225.1484375,2233.60009765625,2375.89990234375,2226.10009765625,2296.60009765625,1173803
2025-07-04,2225.247802734375,2233.699951171875,2267.5,2223.0,2250.699951171875,530031
2025-07-07,2258.920166015625,2267.5,2272.0,2215.300048828125,2237.0,273770
2025-07-08,2199.246826171875,2207.60009765625,2262.60009765625,2184.60009765625,2262.60009765625,591821
2025-07-09,2293.68798828125,2302.39990234375,2311.5,2204.0,2218.0,638227
2025-07-10,2288.507568359375,2297.199951171875,2307.89990234375,2270.0,2299.89990234375,431315
2025-07-11,2316.003173828125,2324.800048828125,2340.300048828125,2277.60009765625,2303.89990234375,443034
2025-07-14,2376.174560546875,2385.199951171875,2395.0,2304.699951171875,2325.0,739309
2025-07-15,2337.023193359375,2345.89990234375,2431.0,2331.0,2387.0,585277
2025-07-16,2369.5,2378.5,2404.60009765625,2358.699951171875,2358.800048828125,449897
2025-07-17,2346.699951171875,2346.699951171875,2388.699951171875,2335.0,2377.0,400687
2025-07-18,2311.0,2311.0,2357.800048828125,2289.39990234375,2349.89990234375,303976
2025-07-21,2339.300048828125,2339.300048828125,2374.0,2293.60009765625,2310.0,269359
2025-07-22,2354.10009765625,2354.10009765625,2366.0,2321.5,2339.39990234375,282112
2025-07-23,2331.199951171875,2331.199951171875,2370.0,2311.699951171875,2367.0,205589
2025-07-24,2428.10009765625,2428.10009765625,2459.699951171875,2316.199951171875,2331.199951171875,1175706
2025-07-25,2442.800048828125,2442.800048828125,2486.39990234375,2405.60009765625,2469.300048828125,795879
2025-07-28,2412.89990234375,2412.89990234375,2445.0,2388.10009765625,2440.0,381317
2025-07-29,2495.39990234375,2495.39990234375,2537.800048828125,2401.300048828125,2401.800048828125,1229394
2025-07-30,2652.699951171875,2652.699951171875,2662.0,2509.10009765625,2520.0,1517159
2025-07-31,2691.39990234375,2691.39990234375,2718.89990234375,2616.39990234375,2630.0,787078
2025-08-01,2590.39990234375,2590.39990234375,2688.300048828125,2577.300048828125,2673.0,366913
2025-08-04,2542.199951171875,2542.199951171875,2668.300048828125,2529.10009765625,2610.0,427636
2025-08-05,2619.0,2619.0,2629.5,2541.5,2555.0,666848
2025-08-06,2504.39990234375,2504.39990234375,2647.0,2490.0,2620.0,389613
2025-08-07,2446.60009765625,2446.60009765625,2506.0,2439.60009765625,2504.800048828125,273468
2025-08-08,2420.10009765625,2420.10009765625,2457.5,2401.60009765625,2457.39990234375,204518
2025-08-11,2441.60009765625,2441.60009765625,2464.89990234375,2407.39990234375,2420.10009765625,177015
2025-08-12,2397.199951171875,2397.199951171875,2453.0,2383.699951171875,2453.0,198802
2025-08-13,2257.699951171875,2257.699951171875,2376.0,2228.5,2365.0,890602
2025-08-14,2353.199951171875,2353.199951171875,2369.39990234375,2260.0,2262.800048828125,556699
2025-08-18,2408.89990234375,2408.89990234375,2430.699951171875,2370.199951171875,2372.89990234375,518543
2025-08-19,2382.39990234375,2382.39990234375,2421.89990234375,2374.0,2408.89990234375,227842
2025-08-20,2419.199951171875,2419.199951171875,2460.0,2362.0,2399.0,267232
2025-08-21,2428.89990234375,2428.89990234375,2500.0,2414.89990234375,2431.199951171875,349913
2025-08-22,2422.89990234375,2422.89990234375,2457.10009765625,2414.89990234375,2428.89990234375,283461
2025-08-25,2389.89990234375,2389.89990234375,2442.89990234375,2382.10009765625,2425.0,131834
2025-08-26,2372.0,2372.0,2389.800048828125,2327.89990234375,2389.800048828125,575727
2025-08-28,2265.199951171875,2265.199951171875,2371.800048828125,2255.10009765625,2359.199951171875,462493
2025-08-29,2309.10009765625,2309.10009765625,2323.0,2240.0,2280.0,395955
2025-09-01,2339.39990234375,2339.39990234375,2349.0,2280.0,2309.0,285725
2025-09-02,2305.60009765625,2305.60009765625,2357.0,2280.0,2345.0,298759
2025-09-03,2354.699951171875,2354.699951171875,2403.89990234375,2305.0,2323.10009765625,588659
2025-09-04,2296.0,2296.0,2405.0,2267.800048828125,2405.0,404064
2025-09-05,2257.89990234375,2257.89990234375,2328.699951171875,2250.0,2314.0,233510
2025-09-08,2185.199951171875,2185.199951171875,2274.800048828125,2176.199951171875,2258.5,459424
2025-09-09,2216.39990234375,2216.39990234375,2224.0,2188.10009765625,2197.5,286752
2025-09-10,2218.699951171875,2218.699951171875,2251.39990234375,2207.199951171875,2222.89990234375,429947
2025-09-11,2233.300048828125,2233.300048828125,2240.89990234375,2208.300048828125,2222.0,317065
2025-09-12,2228.800048828125,2228.800048828125,2282.60009765625,2222.39990234375,2242.0,267401
2025-09-15,2215.0,2215.0,2251.10009765625,2190.10009765625,2228.800048828125,404062
2025-09-16,2265.60009765625,2265.60009765625,2268.10009765625,2206.60009765625,2223.0,231534
2025-09-17,2327.39990234375,2327.39990234375,2335.0,2230.199951171875,2276.0,351341
2025-09-18,2304.699951171875,2304.699951171875,2326.60009765625,2276.60009765625,2315.0,256269
2025-09-19,2261.5,2261.5,2342.0,2215.199951171875,2319.0,1002446
2025-09-22,2273.0,2273.0,2306.10009765625,2230.0,2272.699951171875,264871
2025-09-23,2255.699951171875,2255.699951171875,2289.0,2248.199951171875,2273.0,214845
2025-09-24,2230.800048828125,2230.800048828125,2260.5,2222.0,2255.699951171875,227236
2025-09-25,2238.60009765625,2238.60009765625,2283.0,2231.0,2241.0,286040
2025-09-26,2186.699951171875,2186.699951171875,2251.5,2167.0,2244.89990234375,322266
2025-09-29,2238.5,2238.5,2285.0,2139.0,2186.5,962691
2025-09-30,2248.39990234375,2248.39990234375,2299.0,2189.10009765625,2235.10009765625,531827
2025-10-01,2251.0,2251.0,2255.0,2208.10009765625,2242.60009765625,320504
2025-10-03,2301.5,2301.5,2315.0,2242.0,2254.0,409115
2025-10-06,2350.5,2350.5,2365.0,2281.199951171875,2312.5,210838
2025-10-07,2288.39990234375,2288.39990234375,2344.699951171875,2280.0,2342.0,230332
2025-10-08,2242.39990234375,2242.39990234375,2289.60009765625,2230.800048828125,2282.10009765625,153742
2025-10-09,2243.800048828125,2243.800048828125,2256.0,2222.199951171875,2230.10009765625,141924
2025-10-10,2220.5,2220.5,2243.800048828125,2215.60009765625,2243.800048828125,169793
2025-10-13,2219.199951171875,2219.199951171875,2245.0,2206.60009765625,2220.300048828125,170534
2025-10-14,2177.10009765625,2177.10009765625,2228.699951171875,2170.0,2222.10009765625,179082
2025-10-15,2198.199951171875,2198.199951171875,2208.699951171875,2159.10009765625,2193.0,209949
2025-10-16,2162.199951171875,2162.199951171875,2209.0,2155.60009765625,2201.0,217662
2025-10-17,2146.60009765625,2146.60009765625,2201.10009765625,2142.0,2172.89990234375,235602
2025-10-20,2175.0,2175.0,2184.39990234375,2147.0,2151.89990234375,184901
2025-10-21,2179.0,2179.0,2193.89990234375,2173.0,2186.0,14054
2025-10-23,2164.0,2164.0,2215.0,2160.39990234375,2179.800048828125,226531
2025-10-24,2163.10009765625,2163.10009765625,2205.0,2135.199951171875,2179.0,222333
2025-10-27,2244.800048828125,2244.800048828125,2249.5,2158.5,2181.5,534017
2025-10-28,2241.0,2241.0,2291.89990234375,2222.60009765625,2262.89990234375,377521
2025-10-29,2254.60009765625,2254.60009765625,2322.0,2236.0,2299.0,602183
2025-10-30,2174.199951171875,2174.199951171875,2272.60009765625,2132.0,2265.300048828125,1562637
2025-10-31,2124.60009765625,2124.60009765625,2221.39990234375,2099.800048828125,2180.800048828125,873420
2025-11-03,2144.199951171875,2144.199951171875,2165.199951171875,2100.199951171875,2115.5,594104
2025-11-04,2168.800048828125,2168.800048828125,2189.199951171875,2123.0,2155.0,626160
2025-11-05,2168.800048828125,2168.800048828125,2168.800048828125,2168.800048828125,2168.800048828125,0
2025-11-06,2150.10009765625,2150.10009765625,2175.0,2126.89990234375,2168.800048828125,347409
2025-11-07,2146.39990234375,2146.39990234375,2155.0,2095.5,2095.5,214851
2025-11-10,2166.10009765625,2166.10009765625,2172.199951171875,2125.300048828125,2160.0,291081
2025-11-11,2177.89990234375,2177.89990234375,2185.5,2161.0,2166.0,237493
2025-11-12,2184.800048828125,2184.800048828125,2199.89990234375,2152.800048828125,2177.89990234375,280721
2025-11-13,2210.199951171875,2210.199951171875,2234.0,2186.60009765625,2190.0,256558
2025-11-14,2202.699951171875,2202.699951171875,2208.89990234375,2172.10009765625,2208.89990234375,259802
2025-11-17,2212.39990234375,2212.39990234375,2229.39990234375,2182.699951171875,2203.0,346342
2025-11-18,2232.60009765625,2232.60009765625,2241.0,2200.0,2214.89990234375,241891
2025-11-19,2240.699951171875,2240.699951171875,2264.5,2222.5,2246.0,268695
2025-11-20,2264.39990234375,2264.39990234375,2271.699951171875,2202.0,2229.5,325847
2025-11-21,2262.800048828125,2262.800048828125,2290.0,2234.5,2270.0,324244
2025-11-24,2301.0,2301.0,2320.0,2223.0,2273.0,604866
2025-11-25,2304.10009765625,2304.10009765625,2310.39990234375,2252.0,2301.0,242881
2025-11-26,2298.0,2298.0,2304.10009765625,2272.5,2304.10009765625,277618
2025-11-27,2366.699951171875,2366.699951171875,2373.0,2301.39990234375,2309.0,459645
2025-11-28,2382.10009765625,2382.10009765625,2407.5,2340.0,2370.0,475182
2025-12-01,2392.300048828125,2392.300048828125,2400.300048828125,2326.60009765625,2394.0,322219
2025-12-02,2343.199951171875,2343.199951171875,2425.0,2328.0,2404.10009765625,502090
2025-12-03,2318.10009765625,2318.10009765625,2337.10009765625,2277.10009765625,2330.0,519365
2025-12-04,2303.5,2303.5,2318.0,2290.0,2310.0,299916
2025-12-05,2300.300048828125,2300.300048828125,2315.0,2255.0,2295.0,321718
2025-12-08,2314.699951171875,2314.699951171875,2325.0,2280.89990234375,2300.300048828125,310230
2025-12-09,2368.10009765625,2368.10009765625,2394.199951171875,2270.0,2315.0,427685
2025-12-10,2283.5,2283.5,2375.0,2275.0,2375.0,234281
2025-12-11,2248.89990234375,2248.89990234375,2285.10009765625,2236.0,2284.300048828125,248542
2025-12-12,2326.60009765625,2326.60009765625,2339.89990234375,2253.199951171875,2260.89990234375,271513
2025-12-15,2322.699951171875,2322.699951171875,2342.0,2286.10009765625,2305.0,235339
2025-12-16,2314.300048828125,2314.300048828125,2342.0,2300.199951171875,2322.89990234375,134934
2025-12-17,2261.300048828125,2261.300048828125,2322.199951171875,2242.199951171875,2305.0,289065
2025-12-18,2247.89990234375,2247.89990234375,2257.800048828125,2210.39990234375,2255.800048828125,249316
2025-12-19,2358.5,2358.5,2499.0,2231.5,2249.199951171875,901115
2025-12-22,2395.699951171875,2395.699951171875,2418.10009765625,2335.800048828125,2390.0,329693
2025-12-23,2408.199951171875,2408.199951171875,2418.800048828125,2344.10009765625,2390.0,208907
2025-12-24,2400.0,2400.0,2429.89990234375,2391.199951171875,2406.699951171875,96565
2025-12-25,2400.0,2400.0,2400.0,2400.0,2400.0,0
2025-12-26,2354.800048828125,2354.800048828125,2409.800048828125,2348.89990234375,2400.0,120712
2025-12-29,2363.800048828125,2363.800048828125,2409.0,2349.89990234375,2357.0,206785
2025-12-30,2236.5,2236.5,2392.0,2201.5,2380.5,1849292
2025-12-31,2266.39990234375,2266.39990234375,2340.0,2252.699951171875,2253.0,541111
2026-01-01,2263.0,2263.0,2281.699951171875,2243.300048828125,2281.699951171875,134704
2026-01-02,2280.10009765625,2280.10009765625,2293.89990234375,2261.10009765625,2269.89990234375,111142
2026-01-05,2299.199951171875,2299.199951171875,2304.800048828125,2242.10009765625,2280.0,183980
2026-01-06,2312.89990234375,2312.89990234375,2317.5,2270.10009765625,2290.10009765625,208773
2026-01-07,2317.5,2317.5,2331.0,2298.10009765625,2304.699951171875,128534
2026-01-08,2271.199951171875,2271.199951171875,2322.199951171875,2260.0,2317.5,178172
2026-01-09,2308.39990234375,2308.39990234375,2318.300048828125,2250.0,2271.199951171875,326503
2026-01-12,2289.199951171875,2289.199951171875,2306.39990234375,2238.5,2304.800048828125,273781
2026-01-13,2351.39990234375,2351.39990234375,2363.0,2284.699951171875,2309.0,199578
2026-01-14,2320.5,2320.5,2350.0,2311.0,2350.0,155802
2026-01-16,2321.60009765625,2321.60009765625,2343.60009765625,2301.89990234375,2320.5,213566
