date_,adj close_jwl.ns,close_jwl.ns,high_jwl.ns,low_jwl.ns,open_jwl.ns,volume_jwl.ns
2025-04-21,388.2903137207031,389.25,392.45001220703125,381.6499938964844,386.5,1884177
2025-04-22,385.7466125488281,386.70001220703125,401.0,383.1000061035156,391.20001220703125,2590197
2025-04-23,381.9060974121094,382.8500061035156,390.6000061035156,374.6000061035156,389.0,1876562
2025-04-24,382.4547119140625,383.3999938964844,391.29998779296875,382.0,382.5,1703489
2025-04-25,374.6739807128906,375.6000061035156,384.1000061035156,364.54998779296875,384.0,2835242
2025-04-28,365.2971496582031,366.20001220703125,375.04998779296875,364.70001220703125,373.0,1554538
2025-04-29,369.03790283203125,369.95001220703125,376.95001220703125,364.29998779296875,367.45001220703125,1217152
2025-04-30,353.7257385253906,354.6000061035156,371.1499938964844,351.1000061035156,370.1499938964844,1586959
2025-05-02,352.279296875,353.1499938964844,362.54998779296875,348.54998779296875,354.6000061035156,1216428
2025-05-05,356.7682189941406,357.6499938964844,359.5,350.8999938964844,353.95001220703125,834983
2025-05-06,339.3113708496094,340.1499938964844,361.29998779296875,335.5,359.0,1060604
2025-05-07,341.7553405761719,342.6000061035156,345.0,331.5,332.95001220703125,1437384
2025-05-08,339.4609680175781,340.29998779296875,354.0,336.29998779296875,345.95001220703125,1306840
2025-05-09,333.47576904296875,334.29998779296875,336.25,327.20001220703125,327.25,1237931
2025-05-12,369.1875305175781,370.1000061035156,373.8999938964844,352.1499938964844,359.1499938964844,4696280
2025-05-13,372.1801452636719,373.1000061035156,375.8500061035156,364.04998779296875,371.1499938964844,1556704
2025-05-14,382.2053527832031,383.1499938964844,386.70001220703125,371.1000061035156,374.8999938964844,2639403
2025-05-15,387.29278564453125,388.25,394.0,383.70001220703125,385.0,1972536
2025-05-16,421.0094299316406,422.04998779296875,428.6000061035156,388.5,393.0,10437016
2025-05-19,410.18621826171875,411.20001220703125,457.0,398.79998779296875,426.5,13039753
2025-05-20,391.3826599121094,392.3500061035156,414.8999938964844,390.20001220703125,408.95001220703125,3942552
2025-05-21,397.8167419433594,398.79998779296875,405.0,383.79998779296875,392.45001220703125,3866552
2025-05-22,398.96392822265625,399.95001220703125,406.5,393.5,398.79998779296875,1664345
2025-05-23,395.87158203125,396.8500061035156,402.45001220703125,393.6000061035156,401.6000061035156,1189787
2025-05-26,400.1111145019531,401.1000061035156,410.6499938964844,397.20001220703125,399.0,2018750
2025-05-27,399.56243896484375,400.54998779296875,406.25,398.5,403.0,1330305
2025-05-28,406.4454345703125,407.45001220703125,419.3999938964844,405.1000061035156,408.45001220703125,3339407
2025-05-29,404.6000061035156,405.6000061035156,409.95001220703125,401.75,409.5,1117684
2025-05-30,395.20001220703125,395.20001220703125,409.29998779296875,392.95001220703125,404.75,1636840
2025-06-02,400.6499938964844,400.6499938964844,404.5,391.75,395.0,1369984
2025-06-03,390.75,390.75,402.95001220703125,389.1499938964844,402.0,1960279
2025-06-04,399.75,399.75,416.6000061035156,388.5,393.6000061035156,6699436
2025-06-05,407.6499938964844,407.6499938964844,414.6000061035156,403.04998779296875,404.95001220703125,4762477
2025-06-06,399.75,399.75,409.45001220703125,397.6000061035156,409.0,2249280
2025-06-09,407.6000061035156,407.6000061035156,411.95001220703125,399.79998779296875,401.95001220703125,1947195
2025-06-10,409.8999938964844,409.8999938964844,418.95001220703125,407.29998779296875,415.0,2391762
2025-06-11,408.0,408.0,413.95001220703125,401.25,410.1499938964844,2371074
2025-06-12,395.3999938964844,395.3999938964844,412.70001220703125,393.20001220703125,410.0,1478296
2025-06-13,390.3999938964844,390.3999938964844,394.79998779296875,384.5,385.0,1729062
2025-06-16,391.29998779296875,391.29998779296875,394.79998779296875,380.0,390.0,1223927
2025-06-17,384.04998779296875,384.04998779296875,395.6000061035156,382.20001220703125,391.29998779296875,964618
2025-06-18,379.25,379.25,391.29998779296875,378.0,384.04998779296875,1214600
2025-06-19,365.75,365.75,383.3999938964844,362.79998779296875,380.0,1850637
2025-06-20,369.54998779296875,369.54998779296875,374.5,363.45001220703125,366.75,1706152
2025-06-23,371.8999938964844,371.8999938964844,374.8999938964844,366.25,366.5,936493
2025-06-24,379.0,379.0,387.5,376.5,376.8999938964844,1739444
2025-06-25,382.1000061035156,382.1000061035156,386.3999938964844,379.5,382.8999938964844,892837
2025-06-26,384.3500061035156,384.3500061035156,388.75,383.20001220703125,384.25,960381
2025-06-27,387.6000061035156,387.6000061035156,392.1000061035156,384.79998779296875,385.8999938964844,987454
2025-06-30,388.3999938964844,388.3999938964844,392.70001220703125,386.54998779296875,389.79998779296875,882863
2025-07-01,386.25,386.25,393.6000061035156,383.54998779296875,389.8999938964844,807562
2025-07-02,383.70001220703125,383.70001220703125,390.5,380.70001220703125,386.95001220703125,726667
2025-07-03,382.45001220703125,382.45001220703125,386.6000061035156,381.1000061035156,384.70001220703125,607369
2025-07-04,381.1000061035156,381.1000061035156,384.95001220703125,380.0,381.20001220703125,554003
2025-07-07,376.70001220703125,376.70001220703125,386.79998779296875,375.5,380.0,602486
2025-07-08,375.0,375.0,380.25,371.20001220703125,376.04998779296875,552582
2025-07-09,375.5,375.5,381.6000061035156,373.54998779296875,375.0,564236
2025-07-10,375.25,375.25,381.8500061035156,374.20001220703125,376.0,688897
2025-07-11,370.75,370.75,376.79998779296875,370.0,375.25,424680
2025-07-14,368.8999938964844,368.8999938964844,371.1499938964844,367.25,370.6000061035156,526281
2025-07-15,370.20001220703125,370.20001220703125,375.8999938964844,367.8500061035156,369.8999938964844,622387
2025-07-16,372.6499938964844,372.6499938964844,375.5,369.8500061035156,370.8999938964844,587220
2025-07-17,369.54998779296875,369.54998779296875,374.8999938964844,368.6000061035156,373.0,407316
2025-07-18,366.6000061035156,366.6000061035156,371.75,365.0,370.0,494832
2025-07-21,368.79998779296875,368.79998779296875,372.8999938964844,364.04998779296875,366.6000061035156,1065439
2025-07-22,364.04998779296875,364.04998779296875,371.70001220703125,363.3500061035156,369.79998779296875,404107
2025-07-23,362.79998779296875,362.79998779296875,366.5,362.0,365.5,384495
2025-07-24,359.6499938964844,359.6499938964844,365.75,358.0,363.0,420764
2025-07-25,352.70001220703125,352.70001220703125,359.8500061035156,351.29998779296875,359.6499938964844,531143
2025-07-28,342.04998779296875,342.04998779296875,354.95001220703125,339.5,350.04998779296875,785233
2025-07-29,350.04998779296875,350.04998779296875,351.70001220703125,338.25,341.8999938964844,533676
2025-07-30,348.45001220703125,348.45001220703125,352.29998779296875,347.04998779296875,351.5,382225
2025-07-31,341.6000061035156,341.6000061035156,347.0,339.20001220703125,344.95001220703125,439049
2025-08-01,336.1000061035156,336.1000061035156,348.0,335.04998779296875,341.0,394965
2025-08-04,341.3999938964844,341.3999938964844,345.0,334.5,337.20001220703125,475844
2025-08-05,343.6499938964844,343.6499938964844,350.8500061035156,340.0,341.3999938964844,675822
2025-08-06,337.5,337.5,347.6000061035156,336.1000061035156,345.25,426769
2025-08-07,338.75,338.75,340.3500061035156,328.75,335.95001220703125,534259
2025-08-08,331.95001220703125,331.95001220703125,339.1499938964844,330.5,338.54998779296875,385080
2025-08-11,330.5,330.5,338.1499938964844,328.0,335.95001220703125,747336
2025-08-12,329.75,329.75,333.0,328.0,331.3500061035156,584877
2025-08-13,316.75,316.75,322.70001220703125,308.0,310.0,2936322
2025-08-14,314.20001220703125,314.20001220703125,322.0,311.0,319.20001220703125,849520
2025-08-18,325.29998779296875,325.29998779296875,326.8999938964844,318.5,319.0,915539
2025-08-19,330.54998779296875,330.54998779296875,334.0,321.6000061035156,327.0,587096
2025-08-20,329.8500061035156,329.8500061035156,331.5,325.1000061035156,329.5,489755
2025-08-21,343.25,343.25,372.8500061035156,338.04998779296875,350.0,46730464
2025-08-22,340.8999938964844,340.8999938964844,347.1000061035156,337.0,344.95001220703125,2929272
2025-08-25,336.1499938964844,336.1499938964844,342.29998779296875,335.0,341.29998779296875,890685
2025-08-26,329.6499938964844,329.6499938964844,335.0,327.6000061035156,335.0,825050
2025-08-28,319.54998779296875,319.54998779296875,329.45001220703125,318.3500061035156,329.0,1013176
2025-08-29,317.54998779296875,317.54998779296875,323.79998779296875,316.29998779296875,319.1000061035156,693406
2025-09-01,321.45001220703125,321.45001220703125,323.5,317.0,318.8999938964844,816889
2025-09-02,330.20001220703125,330.20001220703125,337.70001220703125,320.04998779296875,323.3999938964844,1660112
2025-09-03,329.95001220703125,329.95001220703125,333.70001220703125,327.79998779296875,330.79998779296875,594021
2025-09-04,325.0,325.0,333.6000061035156,323.0,332.0,625743
2025-09-05,323.3500061035156,323.3500061035156,327.8999938964844,321.20001220703125,326.29998779296875,549379
2025-09-08,324.70001220703125,324.70001220703125,334.70001220703125,323.79998779296875,326.29998779296875,803991
2025-09-09,319.8500061035156,319.8500061035156,328.6000061035156,318.04998779296875,322.1499938964844,1187012
2025-09-10,319.20001220703125,319.20001220703125,323.0,315.6499938964844,318.1000061035156,1543237
2025-09-11,333.45001220703125,333.45001220703125,345.0,326.75,333.0,22389327
2025-09-12,336.29998779296875,336.29998779296875,338.5,327.5,332.25,1839405
2025-09-15,344.54998779296875,344.54998779296875,351.0,336.45001220703125,337.0,4281855
2025-09-16,342.04998779296875,342.04998779296875,346.29998779296875,339.29998779296875,345.75,1129942
2025-09-17,346.3999938964844,346.3999938964844,348.8500061035156,342.0,342.6499938964844,1504017
2025-09-18,344.79998779296875,344.79998779296875,348.29998779296875,343.0,348.0,628588
2025-09-19,339.75,339.75,345.5,338.3999938964844,344.79998779296875,1012272
2025-09-22,333.8999938964844,333.8999938964844,342.79998779296875,333.20001220703125,339.75,832273
2025-09-23,331.04998779296875,331.04998779296875,337.8999938964844,330.0,334.45001220703125,771503
2025-09-24,327.29998779296875,327.29998779296875,332.29998779296875,325.8999938964844,331.04998779296875,562217
2025-09-25,323.8500061035156,323.8500061035156,331.70001220703125,322.8999938964844,327.29998779296875,959627
2025-09-26,336.3999938964844,336.3999938964844,345.8999938964844,322.0,324.1000061035156,17983286
2025-09-29,335.8500061035156,335.8500061035156,340.6499938964844,332.29998779296875,338.5,1410978
2025-09-30,335.54998779296875,335.54998779296875,338.79998779296875,333.79998779296875,335.8999938964844,977847
2025-10-01,338.29998779296875,338.29998779296875,339.70001220703125,335.6499938964844,335.6499938964844,600285
2025-10-03,339.70001220703125,339.70001220703125,340.70001220703125,337.0,338.95001220703125,549021
2025-10-06,338.1499938964844,338.1499938964844,341.79998779296875,336.8999938964844,340.25,576569
2025-10-07,344.3500061035156,344.3500061035156,346.75,337.79998779296875,339.70001220703125,1246882
2025-10-08,336.8500061035156,336.8500061035156,345.6499938964844,335.45001220703125,345.20001220703125,747211
2025-10-09,335.79998779296875,335.79998779296875,338.1000061035156,333.20001220703125,336.8999938964844,524784
2025-10-10,334.3999938964844,334.3999938964844,338.79998779296875,333.20001220703125,334.0,420562
2025-10-13,328.20001220703125,328.20001220703125,333.0,327.29998779296875,332.5,540639
2025-10-14,324.3500061035156,324.3500061035156,330.95001220703125,323.1499938964844,328.25,527339
2025-10-15,323.5,323.5,327.5,320.70001220703125,324.79998779296875,606122
2025-10-16,322.6499938964844,322.6499938964844,328.0,321.75,324.0,530589
2025-10-17,319.20001220703125,319.20001220703125,324.6000061035156,317.54998779296875,323.0,632329
2025-10-20,322.20001220703125,322.20001220703125,324.95001220703125,318.54998779296875,322.0,471571
2025-10-21,323.3500061035156,323.3500061035156,325.1499938964844,322.70001220703125,325.0,196266
2025-10-23,322.04998779296875,322.04998779296875,325.70001220703125,320.79998779296875,324.79998779296875,400490
2025-10-24,322.75,322.75,325.0,321.0,323.3500061035156,344658
2025-10-27,323.6000061035156,323.6000061035156,324.29998779296875,320.0,322.3500061035156,515837
2025-10-28,320.75,320.75,325.5,320.0,323.0,531672
2025-10-29,329.04998779296875,329.04998779296875,330.25,320.79998779296875,321.20001220703125,864450
2025-10-30,326.5,326.5,334.0,325.04998779296875,331.0,708691
2025-10-31,322.6499938964844,322.6499938964844,326.70001220703125,322.0,326.5,347601
2025-11-03,324.04998779296875,324.04998779296875,328.6000061035156,322.3500061035156,322.6499938964844,521063
2025-11-04,322.04998779296875,322.04998779296875,326.0,321.1000061035156,326.0,354101
2025-11-05,322.04998779296875,322.04998779296875,322.04998779296875,322.04998779296875,322.04998779296875,0
2025-11-06,316.1000061035156,316.1000061035156,323.95001220703125,315.1000061035156,323.6000061035156,455155
2025-11-07,312.79998779296875,312.79998779296875,315.45001220703125,310.20001220703125,315.0,438011
2025-11-10,311.0,311.0,317.75,310.0,315.04998779296875,653139
2025-11-11,311.3500061035156,311.3500061035156,315.79998779296875,299.45001220703125,312.3999938964844,1978320
2025-11-12,310.29998779296875,310.29998779296875,314.5,305.45001220703125,308.0,992724
2025-11-13,306.29998779296875,306.29998779296875,311.54998779296875,305.70001220703125,310.3500061035156,527702
2025-11-14,304.0,304.0,308.20001220703125,301.5,306.29998779296875,718447
2025-11-17,308.54998779296875,308.54998779296875,316.8999938964844,304.1499938964844,304.20001220703125,1241669
2025-11-18,304.70001220703125,304.70001220703125,310.95001220703125,304.0,310.75,437214
2025-11-19,302.8500061035156,302.8500061035156,306.25,301.6499938964844,305.0,421167
2025-11-20,302.1000061035156,302.1000061035156,306.3500061035156,301.0,303.25,409417
2025-11-21,298.3999938964844,298.3999938964844,301.8999938964844,298.0,301.5,299717
2025-11-24,286.95001220703125,286.95001220703125,299.3500061035156,285.3500061035156,298.54998779296875,880382
2025-11-25,289.0,289.0,291.8999938964844,285.5,287.0,570420
2025-11-26,291.95001220703125,291.95001220703125,293.0,289.04998779296875,290.20001220703125,458108
2025-11-27,292.3500061035156,292.3500061035156,300.45001220703125,291.04998779296875,295.25,656108
2025-11-28,285.79998779296875,285.79998779296875,292.75,285.0,292.20001220703125,574445
2025-12-01,285.79998779296875,285.79998779296875,292.0,284.8500061035156,286.25,684551
2025-12-02,284.1000061035156,284.1000061035156,287.25,282.3999938964844,285.45001220703125,420634
2025-12-03,278.04998779296875,278.04998779296875,284.8999938964844,277.0,284.04998779296875,585908
2025-12-04,275.25,275.25,279.54998779296875,274.3999938964844,277.0,517774
2025-12-05,267.04998779296875,267.04998779296875,275.45001220703125,266.1000061035156,275.25,711321
2025-12-08,254.4499969482422,254.4499969482422,268.95001220703125,253.0,267.04998779296875,1203856
2025-12-09,260.8500061035156,260.8500061035156,262.5,247.14999389648438,254.64999389648438,1741860
2025-12-10,252.6999969482422,252.6999969482422,262.3500061035156,250.64999389648438,260.8500061035156,746908
2025-12-11,257.5,257.5,258.95001220703125,250.35000610351562,253.0500030517578,884571
2025-12-12,260.79998779296875,260.79998779296875,262.29998779296875,255.5,257.70001220703125,809063
2025-12-15,267.8999938964844,267.8999938964844,273.3999938964844,257.5,260.79998779296875,1971834
2025-12-16,262.75,262.75,267.0,262.1000061035156,267.0,460629
2025-12-17,257.70001220703125,257.70001220703125,263.20001220703125,257.0,262.79998779296875,451671
2025-12-18,253.9499969482422,253.9499969482422,257.29998779296875,252.64999389648438,257.1499938964844,494384
2025-12-19,260.25,260.25,262.8500061035156,253.0500030517578,257.0,761147
2025-12-22,310.45001220703125,310.45001220703125,312.29998779296875,269.8999938964844,269.8999938964844,74129214
2025-12-23,335.8999938964844,335.8999938964844,358.25,302.8500061035156,311.0,135725885
2025-12-24,340.6000061035156,340.6000061035156,350.95001220703125,328.95001220703125,335.8999938964844,49027653
2025-12-25,340.6000061035156,340.6000061035156,340.6000061035156,340.6000061035156,340.6000061035156,0
2025-12-26,347.54998779296875,347.54998779296875,358.0,332.54998779296875,340.0,31891269
2025-12-29,337.70001220703125,337.70001220703125,347.5,334.04998779296875,347.20001220703125,7380021
2025-12-30,330.6499938964844,330.6499938964844,342.75,328.6499938964844,336.95001220703125,4604577
2025-12-31,339.75,339.75,353.79998779296875,329.79998779296875,332.0,14189003
2026-01-01,337.1000061035156,337.1000061035156,343.1000061035156,334.25,341.3999938964844,2553674
2026-01-02,338.25,338.25,340.5,335.0,337.45001220703125,2039392
2026-01-05,329.75,329.75,348.0,327.0,340.0,3520844
2026-01-06,324.54998779296875,324.54998779296875,334.0,322.6499938964844,331.5,2486107
2026-01-07,321.8500061035156,321.8500061035156,330.95001220703125,320.29998779296875,325.1000061035156,1923739
2026-01-08,304.6000061035156,304.6000061035156,328.0,303.0,322.0,3412268
2026-01-09,293.6499938964844,293.6499938964844,308.04998779296875,291.04998779296875,304.6000061035156,4130306
2026-01-12,297.1499938964844,297.1499938964844,300.0,284.70001220703125,295.04998779296875,3480242
2026-01-13,294.20001220703125,294.20001220703125,304.45001220703125,290.54998779296875,301.0,2258780
2026-01-14,331.1499938964844,331.1499938964844,334.8999938964844,292.1499938964844,294.6000061035156,45943210
2026-01-16,322.5,322.5,332.5,319.20001220703125,330.0,7443421
