date_,adj close_prestige.ns,close_prestige.ns,high_prestige.ns,low_prestige.ns,open_prestige.ns,volume_prestige.ns
2025-03-26,1195.2242431640625,1196.5999755859375,1257.5,1191.0,1230.0,1119059
2025-03-27,1204.6634521484375,1206.050048828125,1218.0999755859375,1186.9000244140625,1196.5,794090
2025-03-28,1183.038330078125,1184.4000244140625,1222.0,1169.199951171875,1217.9000244140625,736620
2025-04-01,1136.0423583984375,1137.3499755859375,1199.9000244140625,1128.1500244140625,1184.4000244140625,752560
2025-04-02,1176.24609375,1177.5999755859375,1188.0,1141.4000244140625,1141.4000244140625,851071
2025-04-03,1187.133544921875,1188.5,1192.949951171875,1158.0,1160.050048828125,497898
2025-04-04,1125.7542724609375,1127.050048828125,1182.0999755859375,1111.0,1176.050048828125,567401
2025-04-07,1059.0810546875,1060.300048828125,1084.699951171875,1048.050048828125,1060.0,818992
2025-04-08,1085.80029296875,1087.050048828125,1108.0,1065.0,1108.0,436959
2025-04-09,1078.2088623046875,1079.449951171875,1094.0999755859375,1063.0,1094.0999755859375,499026
2025-04-11,1121.5589599609375,1122.8499755859375,1126.9000244140625,1086.6500244140625,1115.5,683548
2025-04-15,1197.1220703125,1198.5,1203.0,1126.0,1135.0,822076
2025-04-16,1206.0118408203125,1207.4000244140625,1218.4000244140625,1188.0,1209.4000244140625,842256
2025-04-17,1213.8028564453125,1215.199951171875,1232.0,1185.0,1205.0,631616
2025-04-21,1267.1414794921875,1268.5999755859375,1274.5,1207.4000244140625,1223.300048828125,944564
2025-04-22,1302.40087890625,1303.9000244140625,1313.0999755859375,1249.5999755859375,1274.800048828125,851596
2025-04-23,1322.278076171875,1323.800048828125,1354.800048828125,1307.9000244140625,1320.199951171875,1397018
2025-04-24,1292.5123291015625,1294.0,1321.9000244140625,1285.0,1318.699951171875,780145
2025-04-25,1260.349365234375,1261.800048828125,1318.0,1238.5999755859375,1306.199951171875,478778
2025-04-28,1314.2872314453125,1315.800048828125,1323.699951171875,1249.5999755859375,1264.5999755859375,949907
2025-04-29,1378.4134521484375,1380.0,1385.0,1325.300048828125,1328.0,2142910
2025-04-30,1373.51904296875,1375.0999755859375,1444.9000244140625,1366.0,1386.0,2758228
2025-05-02,1357.93701171875,1359.5,1399.300048828125,1351.0,1375.0,450022
2025-05-05,1383.9071044921875,1385.5,1398.9000244140625,1358.0,1364.5999755859375,285524
2025-05-06,1330.4686279296875,1332.0,1394.4000244140625,1322.0,1383.0,535916
2025-05-07,1335.462890625,1337.0,1346.199951171875,1304.300048828125,1332.0,666927
2025-05-08,1313.987548828125,1315.5,1356.0,1292.0,1351.0,1039522
2025-05-09,1280.12646484375,1281.5999755859375,1308.0999755859375,1255.0,1270.0,400071
2025-05-12,1364.529296875,1366.0999755859375,1380.0,1325.0,1339.9000244140625,610547
2025-05-13,1345.7510986328125,1347.300048828125,1378.800048828125,1339.199951171875,1377.0,638202
2025-05-14,1393.69580078125,1395.300048828125,1400.0,1352.0,1355.0,499664
2025-05-15,1417.2686767578125,1418.9000244140625,1436.0,1375.0999755859375,1402.0,730577
2025-05-16,1431.5521240234375,1433.199951171875,1453.0,1398.9000244140625,1418.0,620091
2025-05-19,1438.1446533203125,1439.800048828125,1453.699951171875,1416.0999755859375,1433.0,518182
2025-05-20,1417.9678955078125,1419.5999755859375,1455.800048828125,1412.0999755859375,1455.800048828125,592929
2025-05-21,1430.952880859375,1432.5999755859375,1449.9000244140625,1424.0999755859375,1428.0,333379
2025-05-22,1418.0677490234375,1419.699951171875,1446.199951171875,1402.5,1432.0,430430
2025-05-23,1434.5487060546875,1436.199951171875,1458.4000244140625,1420.5999755859375,1424.300048828125,519719
2025-05-26,1437.0458984375,1438.699951171875,1451.0,1410.0,1444.0,317500
2025-05-27,1442.8392333984375,1444.5,1447.9000244140625,1411.0,1438.699951171875,340700
2025-05-28,1450.130859375,1451.800048828125,1477.800048828125,1433.4000244140625,1440.699951171875,574187
2025-05-29,1499.1744384765625,1500.9000244140625,1521.9000244140625,1472.0,1476.0,2677382
2025-05-30,1464.913818359375,1466.5999755859375,1534.800048828125,1458.699951171875,1505.0,1214112
2025-06-02,1537.829833984375,1539.5999755859375,1543.199951171875,1484.0,1484.0,2297614
2025-06-03,1582.7781982421875,1584.5999755859375,1591.800048828125,1532.9000244140625,1542.199951171875,2658643
2025-06-04,1579.7816162109375,1581.5999755859375,1609.5999755859375,1572.5,1594.9000244140625,1446823
2025-06-05,1624.23046875,1626.0999755859375,1650.9000244140625,1582.199951171875,1585.0,2168165
2025-06-06,1712.628662109375,1714.5999755859375,1732.4000244140625,1627.0999755859375,1634.0,2728773
2025-06-09,1706.5357666015625,1708.5,1754.699951171875,1683.0999755859375,1754.699951171875,1381170
2025-06-10,1661.687255859375,1663.5999755859375,1729.0999755859375,1657.0,1718.0,748209
2025-06-11,1664.583984375,1666.5,1689.5,1650.5,1670.300048828125,839825
2025-06-12,1638.314208984375,1640.199951171875,1670.4000244140625,1621.5999755859375,1665.0,318907
2025-06-13,1654.1959228515625,1656.0999755859375,1661.800048828125,1590.0999755859375,1602.0,515025
2025-06-16,1697.3463134765625,1699.300048828125,1706.9000244140625,1617.0,1645.0,1067151
2025-06-17,1692.7515869140625,1694.699951171875,1727.0,1687.699951171875,1710.0,920885
2025-06-18,1690.5540771484375,1692.5,1719.9000244140625,1676.199951171875,1680.0,361657
2025-06-19,1676.07080078125,1678.0,1705.0,1665.199951171875,1692.5,559316
2025-06-20,1714.3267822265625,1716.300048828125,1744.800048828125,1675.0,1678.4000244140625,1362456
2025-06-23,1717.223388671875,1719.199951171875,1725.800048828125,1671.5,1698.0,783093
2025-06-24,1726.5126953125,1728.5,1761.0,1718.5,1734.0,894028
2025-06-25,1746.589599609375,1748.5999755859375,1756.300048828125,1708.0999755859375,1740.0,537548
2025-06-26,1697.046630859375,1699.0,1758.4000244140625,1693.0999755859375,1755.9000244140625,914662
2025-06-27,1663.4853515625,1665.4000244140625,1710.5,1660.0999755859375,1699.0,800153
2025-06-30,1655.4945068359375,1657.4000244140625,1689.800048828125,1642.0999755859375,1680.0,664605
2025-07-01,1635.2177734375,1637.0999755859375,1673.800048828125,1624.4000244140625,1670.0,755125
2025-07-02,1599.758544921875,1601.5999755859375,1640.5999755859375,1595.4000244140625,1639.800048828125,766512
2025-07-03,1598.9595947265625,1600.800048828125,1630.0,1596.5,1605.5999755859375,648165
2025-07-04,1611.1455078125,1613.0,1619.0,1582.0,1604.800048828125,280539
2025-07-07,1628.6253662109375,1630.5,1635.0,1601.4000244140625,1619.0,247076
2025-07-08,1657.1925048828125,1659.0999755859375,1665.0,1616.300048828125,1639.0,307630
2025-07-09,1648.10302734375,1650.0,1663.199951171875,1630.9000244140625,1661.0,611562
2025-07-10,1694.549560546875,1696.5,1702.9000244140625,1651.0,1663.300048828125,1458403
2025-07-11,1693.05126953125,1695.0,1713.4000244140625,1680.699951171875,1696.5,873858
2025-07-14,1724.3153076171875,1726.300048828125,1734.9000244140625,1684.300048828125,1695.0,1241272
2025-07-15,1722.6171875,1724.5999755859375,1768.0,1708.0,1730.5999755859375,1803750
2025-07-16,1716.6240234375,1718.5999755859375,1734.699951171875,1695.5,1730.0,1024940
2025-07-17,1781.1497802734375,1783.199951171875,1797.699951171875,1718.0,1718.0,1954595
2025-07-18,1780.15087890625,1782.199951171875,1810.199951171875,1772.5,1792.0999755859375,1402037
2025-07-21,1804.0234375,1806.0999755859375,1809.0,1774.300048828125,1782.199951171875,597039
2025-07-22,1791.0384521484375,1793.0999755859375,1814.0,1781.0999755859375,1806.0999755859375,543745
2025-07-23,1751.78369140625,1753.800048828125,1781.800048828125,1734.699951171875,1770.0,1106000
2025-07-24,1696.0477294921875,1698.0,1751.699951171875,1685.0999755859375,1745.9000244140625,878175
2025-07-25,1667.1810302734375,1669.0999755859375,1705.9000244140625,1650.0,1680.0,507144
2025-07-28,1609.447509765625,1611.300048828125,1652.0999755859375,1591.199951171875,1649.0999755859375,1539104
2025-07-29,1638.314208984375,1640.199951171875,1646.0,1608.0,1611.9000244140625,1108348
2025-07-30,1622.9320068359375,1624.800048828125,1650.0,1618.800048828125,1621.0,557073
2025-07-31,1624.6300048828125,1626.5,1632.800048828125,1582.5,1609.0,891452
2025-08-01,1594.6644287109375,1596.5,1660.9000244140625,1585.0,1626.5,657197
2025-08-04,1630.9228515625,1632.800048828125,1641.800048828125,1597.800048828125,1603.0,382416
2025-08-05,1607.05029296875,1608.9000244140625,1641.9000244140625,1598.199951171875,1635.9000244140625,284943
2025-08-06,1602.755126953125,1604.5999755859375,1629.800048828125,1538.300048828125,1620.0,1467226
2025-08-07,1627.6265869140625,1629.5,1634.5,1590.199951171875,1604.800048828125,828095
2025-08-08,1601.75634765625,1603.5999755859375,1630.4000244140625,1590.800048828125,1625.0,888624
2025-08-11,1650.8997802734375,1652.800048828125,1659.4000244140625,1598.0,1603.699951171875,860108
2025-08-12,1628.925048828125,1630.800048828125,1658.199951171875,1625.0,1652.800048828125,219448
2025-08-13,1627.0272216796875,1628.9000244140625,1645.800048828125,1618.800048828125,1630.0999755859375,668089
2025-08-14,1599.0594482421875,1600.9000244140625,1639.9000244140625,1596.0,1630.0,309115
2025-08-18,1622.83203125,1624.699951171875,1650.0,1610.4000244140625,1613.0999755859375,390765
2025-08-19,1634.5186767578125,1636.4000244140625,1641.5,1601.0,1630.0,247327
2025-08-20,1624.7298583984375,1626.5999755859375,1646.699951171875,1615.0,1641.0,624869
2025-08-21,1628.7252197265625,1630.5999755859375,1687.0,1625.0,1635.0,1198307
2025-08-22,1633.719482421875,1635.5999755859375,1645.0,1627.800048828125,1638.0,231608
2025-08-25,1647.2039794921875,1649.0999755859375,1664.5999755859375,1639.0999755859375,1645.5999755859375,383433
2025-08-26,1607.150146484375,1609.0,1655.0,1599.0,1651.199951171875,416227
2025-08-28,1578.0836181640625,1579.9000244140625,1610.0,1566.699951171875,1609.0,743703
2025-08-29,1560.00439453125,1561.800048828125,1588.0,1547.199951171875,1578.4000244140625,866336
2025-09-01,1576.385498046875,1578.199951171875,1584.800048828125,1540.800048828125,1543.5,634884
2025-09-02,1563.7999267578125,1565.5999755859375,1592.0,1559.9000244140625,1578.199951171875,659252
2025-09-03,1584.9000244140625,1584.9000244140625,1589.5999755859375,1553.0,1573.9000244140625,1158934
2025-09-04,1554.199951171875,1554.199951171875,1618.4000244140625,1547.199951171875,1595.0,854818
2025-09-05,1510.5,1510.5,1570.0,1494.5999755859375,1560.699951171875,1200337
2025-09-08,1538.5999755859375,1538.5999755859375,1549.0999755859375,1520.0,1524.5999755859375,513985
2025-09-09,1542.699951171875,1542.699951171875,1550.9000244140625,1530.0,1539.9000244140625,206951
2025-09-10,1561.9000244140625,1561.9000244140625,1576.5,1539.9000244140625,1545.0,768844
2025-09-11,1558.9000244140625,1558.9000244140625,1575.4000244140625,1550.0,1558.9000244140625,270773
2025-09-12,1549.699951171875,1549.699951171875,1568.9000244140625,1529.5,1560.0,313249
2025-09-15,1594.199951171875,1594.199951171875,1603.9000244140625,1546.0999755859375,1552.0,456122
2025-09-16,1625.199951171875,1625.199951171875,1632.4000244140625,1592.4000244140625,1598.0,583755
2025-09-17,1654.300048828125,1654.300048828125,1662.9000244140625,1625.199951171875,1654.0,964467
2025-09-18,1629.0,1629.0,1670.0,1625.0,1655.0,785568
2025-09-19,1618.699951171875,1618.699951171875,1634.0,1592.5,1627.0,948281
2025-09-22,1617.4000244140625,1617.4000244140625,1649.5,1604.0,1614.0,717449
2025-09-23,1604.9000244140625,1604.9000244140625,1625.9000244140625,1600.0,1615.5,507009
2025-09-24,1572.699951171875,1572.699951171875,1630.0,1553.800048828125,1604.9000244140625,848538
2025-09-25,1534.5,1534.5,1576.699951171875,1515.0,1573.0,498730
2025-09-26,1507.4000244140625,1507.4000244140625,1543.800048828125,1503.199951171875,1535.9000244140625,395032
2025-09-29,1520.800048828125,1520.800048828125,1540.0,1500.800048828125,1505.0999755859375,822518
2025-09-30,1510.0999755859375,1510.0999755859375,1527.300048828125,1490.0,1520.800048828125,634738
2025-10-01,1542.0999755859375,1542.0999755859375,1545.5,1505.5,1514.0,306384
2025-10-03,1530.0999755859375,1530.0999755859375,1554.0,1510.300048828125,1549.0999755859375,611466
2025-10-06,1541.300048828125,1541.300048828125,1551.800048828125,1526.0,1535.300048828125,503225
2025-10-07,1530.5999755859375,1530.5999755859375,1551.5,1522.0,1541.5,359058
2025-10-08,1513.800048828125,1513.800048828125,1534.0,1505.0,1520.0,255887
2025-10-09,1582.9000244140625,1582.9000244140625,1618.800048828125,1553.300048828125,1570.0,3660768
2025-10-10,1621.5999755859375,1621.5999755859375,1638.0,1572.0,1575.0,1415750
2025-10-13,1614.5999755859375,1614.5999755859375,1635.800048828125,1602.0999755859375,1615.0,751584
2025-10-14,1603.5999755859375,1603.5999755859375,1629.5999755859375,1585.4000244140625,1629.5999755859375,632529
2025-10-15,1676.0,1676.0,1700.0,1593.4000244140625,1600.0,2176330
2025-10-16,1696.9000244140625,1696.9000244140625,1714.9000244140625,1677.199951171875,1677.199951171875,1021953
2025-10-17,1706.199951171875,1706.199951171875,1726.0,1680.199951171875,1680.800048828125,866730
2025-10-20,1717.5,1717.5,1739.0,1693.0999755859375,1714.199951171875,467100
2025-10-21,1713.4000244140625,1713.4000244140625,1728.4000244140625,1706.0999755859375,1722.9000244140625,33552
2025-10-23,1737.0999755859375,1737.0999755859375,1746.0999755859375,1707.699951171875,1719.9000244140625,708940
2025-10-24,1754.0999755859375,1754.0999755859375,1765.699951171875,1728.5,1737.0999755859375,676434
2025-10-27,1784.800048828125,1784.800048828125,1798.699951171875,1754.0999755859375,1755.0,1263012
2025-10-28,1758.199951171875,1758.199951171875,1784.800048828125,1742.9000244140625,1784.800048828125,235997
2025-10-29,1753.0999755859375,1753.0999755859375,1762.699951171875,1741.5999755859375,1758.199951171875,175019
2025-10-30,1755.300048828125,1755.300048828125,1770.300048828125,1745.0999755859375,1758.0,379062
2025-10-31,1744.699951171875,1744.699951171875,1778.0,1739.5,1755.699951171875,508487
2025-11-03,1780.699951171875,1780.699951171875,1805.199951171875,1735.4000244140625,1737.0,888848
2025-11-04,1746.5,1746.5,1786.199951171875,1740.4000244140625,1780.699951171875,227441
2025-11-05,1746.5,1746.5,1746.5,1746.5,1746.5,0
2025-11-06,1725.199951171875,1725.199951171875,1760.0,1718.199951171875,1754.5999755859375,520525
2025-11-07,1738.5999755859375,1738.5999755859375,1744.4000244140625,1698.0,1725.0999755859375,277342
2025-11-10,1750.699951171875,1750.699951171875,1760.800048828125,1734.5,1744.5,750870
2025-11-11,1758.5999755859375,1758.5999755859375,1772.9000244140625,1736.0,1756.0,243017
2025-11-12,1701.199951171875,1701.199951171875,1781.4000244140625,1693.0,1766.0,683080
2025-11-13,1755.199951171875,1755.199951171875,1776.5,1720.0,1721.0,1755417
2025-11-14,1744.9000244140625,1744.9000244140625,1758.800048828125,1703.5,1750.0,701183
2025-11-17,1753.199951171875,1753.199951171875,1778.4000244140625,1740.0,1762.300048828125,400973
2025-11-18,1722.300048828125,1722.300048828125,1764.0999755859375,1715.0,1760.0,478489
2025-11-19,1717.300048828125,1717.300048828125,1738.300048828125,1703.0999755859375,1725.0999755859375,844878
2025-11-20,1717.199951171875,1717.199951171875,1729.9000244140625,1699.0999755859375,1725.0,487889
2025-11-21,1688.5,1688.5,1735.0,1676.0999755859375,1718.0,442988
2025-11-24,1631.300048828125,1631.300048828125,1711.9000244140625,1621.199951171875,1699.4000244140625,1138372
2025-11-25,1655.9000244140625,1655.9000244140625,1677.9000244140625,1622.5,1633.0,947658
2025-11-26,1667.800048828125,1667.800048828125,1684.4000244140625,1635.9000244140625,1635.9000244140625,679574
2025-11-27,1669.5,1669.5,1693.0,1657.800048828125,1680.0,203471
2025-11-28,1677.300048828125,1677.300048828125,1682.5999755859375,1657.9000244140625,1660.0,251437
2025-12-01,1659.199951171875,1659.199951171875,1690.199951171875,1643.199951171875,1680.0999755859375,271498
2025-12-02,1652.5,1652.5,1669.9000244140625,1625.5,1659.199951171875,260818
2025-12-03,1642.199951171875,1642.199951171875,1660.0,1630.5,1658.199951171875,140072
2025-12-04,1659.199951171875,1659.199951171875,1667.0999755859375,1629.300048828125,1642.0,188376
2025-12-05,1689.699951171875,1689.699951171875,1699.9000244140625,1652.0999755859375,1659.199951171875,428649
2025-12-08,1610.0,1610.0,1711.800048828125,1594.199951171875,1692.300048828125,1031872
2025-12-09,1632.9000244140625,1632.9000244140625,1648.800048828125,1588.0999755859375,1600.0,488428
2025-12-10,1618.4000244140625,1618.4000244140625,1650.699951171875,1611.800048828125,1643.199951171875,480923
2025-12-11,1652.199951171875,1652.199951171875,1662.5999755859375,1615.4000244140625,1618.4000244140625,418283
2025-12-12,1660.9000244140625,1660.9000244140625,1684.9000244140625,1626.300048828125,1645.0,433075
2025-12-15,1655.4000244140625,1655.4000244140625,1669.699951171875,1631.0999755859375,1655.0,364168
2025-12-16,1627.9000244140625,1627.9000244140625,1660.0,1614.199951171875,1655.4000244140625,372793
2025-12-17,1607.4000244140625,1607.4000244140625,1635.0,1595.699951171875,1631.9000244140625,446737
2025-12-18,1600.199951171875,1600.199951171875,1617.199951171875,1582.0,1601.5,225620
2025-12-19,1624.0999755859375,1624.0999755859375,1630.0,1599.5,1614.5,413389
2025-12-22,1603.0999755859375,1603.0999755859375,1639.0,1600.0,1639.0,461227
2025-12-23,1604.800048828125,1604.800048828125,1619.800048828125,1596.0,1619.0,565356
2025-12-24,1618.0,1618.0,1628.9000244140625,1592.9000244140625,1612.0,955987
2025-12-25,1618.0,1618.0,1618.0,1618.0,1618.0,0
2025-12-26,1609.5999755859375,1609.5999755859375,1649.9000244140625,1592.300048828125,1602.9000244140625,1476794
2025-12-29,1591.0,1591.0,1612.4000244140625,1586.0,1609.5999755859375,238886
2025-12-30,1569.5999755859375,1569.5999755859375,1592.0,1555.699951171875,1591.9000244140625,576889
2025-12-31,1594.800048828125,1594.800048828125,1600.5999755859375,1565.0,1581.4000244140625,450701
2026-01-01,1604.0999755859375,1604.0999755859375,1615.199951171875,1584.0999755859375,1600.0,723300
2026-01-02,1618.800048828125,1618.800048828125,1622.800048828125,1600.5,1601.0,225652
2026-01-05,1667.0999755859375,1667.0999755859375,1675.0,1610.199951171875,1620.0,906033
2026-01-06,1653.199951171875,1653.199951171875,1676.9000244140625,1648.0,1675.4000244140625,448673
2026-01-07,1619.5,1619.5,1657.199951171875,1601.300048828125,1654.0,518308
2026-01-08,1589.4000244140625,1589.4000244140625,1640.800048828125,1580.199951171875,1617.0,443237
2026-01-09,1564.0999755859375,1564.0999755859375,1592.0999755859375,1542.5,1587.0,991051
2026-01-12,1505.0999755859375,1505.0999755859375,1562.9000244140625,1498.800048828125,1560.0,1414170
2026-01-13,1517.699951171875,1517.699951171875,1526.800048828125,1495.5999755859375,1500.0,965183
2026-01-14,1500.199951171875,1500.199951171875,1520.800048828125,1476.0,1520.0,948921
2026-01-16,1523.199951171875,1523.199951171875,1553.300048828125,1511.9000244140625,1514.0,886810
