date_,adj close_wipro.ns,close_wipro.ns,high_wipro.ns,low_wipro.ns,open_wipro.ns,volume_wipro.ns
2025-04-07,238.21441650390625,242.89999389648438,243.85000610351562,228.0,231.0500030517578,13011904
2025-04-08,242.4805145263672,247.25,249.5,243.85000610351562,244.75,13806651
2025-04-09,232.08497619628906,236.64999389648438,242.3000030517578,234.0,240.6999969482422,19063559
2025-04-11,235.12518310546875,239.75,245.0,238.35000610351562,245.0,11205821
2025-04-15,239.29319763183594,244.0,245.0500030517578,241.35000610351562,245.0500030517578,10694621
2025-04-16,242.87278747558594,247.64999389648438,248.4499969482422,241.1999969482422,244.0,16203319
2025-04-17,232.3301544189453,236.89999389648438,237.8000030517578,232.14999389648438,235.0,54875421
2025-04-21,233.8502655029297,238.4499969482422,240.8000030517578,237.39999389648438,237.39999389648438,16298364
2025-04-22,229.63320922851562,234.14999389648438,239.0,233.5,238.4499969482422,18367713
2025-04-23,238.9009246826172,243.60000610351562,245.35000610351562,236.10000610351562,237.1999969482422,31898042
2025-04-24,238.06732177734375,242.75,245.14999389648438,241.5,244.8000030517578,23000820
2025-04-25,236.25299072265625,240.89999389648438,246.14999389648438,238.0500030517578,243.9499969482422,16620430
2025-04-28,235.8607177734375,240.5,241.9499969482422,238.75,240.5,14218414
2025-04-29,236.74334716796875,241.39999389648438,243.60000610351562,239.85000610351562,241.60000610351562,16647246
2025-04-30,236.8414306640625,241.5,243.39999389648438,239.1999969482422,241.5500030517578,14206640
2025-05-02,237.0179443359375,241.67999267578125,245.8000030517578,240.75,242.0399932861328,10822257
2025-05-05,238.8715057373047,243.57000732421875,246.8699951171875,242.6999969482422,244.0,12170446
2025-05-06,236.53741455078125,241.19000244140625,245.89999389648438,240.61000061035156,244.5,8869045
2025-05-07,239.33242797851562,244.0399932861328,244.4499969482422,236.00999450683594,236.00999450683594,9130056
2025-05-08,236.9100799560547,241.57000732421875,245.8300018310547,239.30999755859375,243.11000061035156,11434833
2025-05-09,237.34158325195312,242.00999450683594,242.9499969482422,236.5,236.60000610351562,10582438
2025-05-12,252.31703186035156,257.2799987792969,257.94000244140625,244.8800048828125,245.08999633789062,19791711
2025-05-13,246.71717834472656,251.57000732421875,256.95001220703125,250.6199951171875,256.95001220703125,11714159
2025-05-14,248.0607452392578,252.94000244140625,253.69000244140625,250.75,251.57000732421875,8839105
2025-05-15,251.6207275390625,256.57000732421875,257.1000061035156,250.6199951171875,253.1999969482422,12083645
2025-05-16,249.40431213378906,254.30999755859375,257.0,253.52999877929688,257.0,6640387
2025-05-19,246.89370727539062,251.75,254.74000549316406,251.27999877929688,254.30999755859375,6788784
2025-05-20,244.89306640625,249.7100067138672,254.60000610351562,249.30999755859375,253.0,9366429
2025-05-21,246.0797119140625,250.9199981689453,252.11000061035156,248.10000610351562,249.7100067138672,5313593
2025-05-22,241.19578552246094,245.94000244140625,249.88999938964844,245.0,249.0,11469037
2025-05-23,242.58839416503906,247.36000061035156,250.49000549316406,245.60000610351562,246.10000610351562,7437642
2025-05-26,245.412841796875,250.24000549316406,250.85000610351562,248.1999969482422,248.49000549316406,3690751
2025-05-27,243.4612274169922,248.25,250.99000549316406,247.99000549316406,250.99000549316406,6861143
2025-05-28,242.6570281982422,247.42999267578125,250.13999938964844,246.9600067138672,249.58999633789062,6205160
2025-05-29,245.31475830078125,250.13999938964844,251.74000549316406,248.10000610351562,249.64999389648438,11785042
2025-05-30,244.85382080078125,249.6699981689453,251.11000061035156,248.52000427246094,250.0,13858429
2025-06-02,242.90220642089844,247.67999267578125,248.4199981689453,246.1999969482422,247.60000610351562,5846259
2025-06-03,241.4703826904297,246.22000122070312,249.5,245.72999572753906,248.0,8573438
2025-06-04,242.09803771972656,246.86000061035156,249.80999755859375,246.50999450683594,246.50999450683594,6698150
2025-06-05,243.15719604492188,247.94000244140625,249.49000549316406,246.8800048828125,246.89999389648438,6468060
2025-06-06,243.79466247558594,248.58999633789062,249.97999572753906,247.10000610351562,247.10000610351562,4445411
2025-06-09,246.44256591796875,251.2899932861328,253.39999389648438,249.22000122070312,249.60000610351562,9193904
2025-06-10,249.95352172851562,254.8699951171875,255.8000030517578,251.8300018310547,252.89999389648438,10739851
2025-06-11,253.9254150390625,258.9200134277344,261.6000061035156,254.10000610351562,256.0199890136719,17268454
2025-06-12,254.60206604003906,259.6099853515625,263.0,256.32000732421875,260.0,14528657
2025-06-13,255.1905059814453,260.2099914550781,262.25,254.0,255.0,8692116
2025-06-16,257.8188171386719,262.8900146484375,265.30999755859375,258.0,260.0,10935361
2025-06-17,257.83843994140625,262.9100036621094,265.45001220703125,261.6600036621094,262.8900146484375,7528454
2025-06-18,256.54388427734375,261.5899963378906,265.6000061035156,261.0299987792969,262.8999938964844,5016660
2025-06-19,260.4569091796875,265.5799865722656,266.44000244140625,261.80999755859375,262.8500061035156,14184486
2025-06-20,261.3984069824219,266.5400085449219,267.20001220703125,262.8699951171875,266.0,12904674
2025-06-23,258.16204833984375,263.239990234375,265.20001220703125,261.80999755859375,264.0,6214062
2025-06-24,259.85870361328125,264.9700012207031,268.6499938964844,264.7099914550781,265.5,6319428
2025-06-25,264.2130432128906,269.4100036621094,269.9599914550781,265.8500061035156,265.8999938964844,5331739
2025-06-26,263.3402099609375,268.5199890136719,271.29998779296875,267.19000244140625,269.1000061035156,8564099
2025-06-27,259.9371337890625,265.04998779296875,270.0,264.5,269.0,8906108
2025-06-30,260.8492126464844,265.9800109863281,266.739990234375,262.8999938964844,266.1000061035156,7119563
2025-07-01,259.44677734375,264.54998779296875,268.3500061035156,263.70001220703125,265.5,3886095
2025-07-02,261.8495178222656,267.0,268.70001220703125,264.45001220703125,265.0,8750887
2025-07-03,261.8985595703125,267.04998779296875,270.8500061035156,266.45001220703125,268.3999938964844,9357962
2025-07-04,264.8406982421875,270.04998779296875,271.3999938964844,267.5,268.29998779296875,7141779
2025-07-07,262.5850524902344,267.75,270.54998779296875,267.29998779296875,270.04998779296875,4849218
2025-07-08,264.4483947753906,269.6499938964844,270.29998779296875,267.3500061035156,267.79998779296875,5519016
2025-07-09,262.63409423828125,267.79998779296875,269.3999938964844,264.8500061035156,268.0,11564433
2025-07-10,259.9371337890625,265.04998779296875,267.54998779296875,263.1499938964844,267.54998779296875,6911031
2025-07-11,253.3173370361328,258.29998779296875,262.04998779296875,257.75,261.0,13109857
2025-07-14,249.34547424316406,254.25,259.54998779296875,251.64999389648438,258.29998779296875,10388421
2025-07-15,252.43470764160156,257.3999938964844,259.8500061035156,252.8000030517578,254.0,8750149
2025-07-16,257.73052978515625,262.79998779296875,264.0,256.04998779296875,257.3999938964844,12179338
2025-07-17,255.572998046875,260.6000061035156,264.3500061035156,258.0,263.8500061035156,7484171
2025-07-18,261.8005065917969,266.95001220703125,271.8999938964844,265.6000061035156,268.6000061035156,30319126
2025-07-21,255.32781982421875,260.3500061035156,267.1499938964844,259.20001220703125,266.95001220703125,12190000
2025-07-22,254.6903533935547,259.70001220703125,262.1499938964844,258.75,261.70001220703125,6724044
2025-07-23,256.3575439453125,261.3999938964844,261.75,258.1499938964844,260.25,6510321
2025-07-24,256.79888916015625,261.8500061035156,263.3999938964844,260.25,262.0,8139900
2025-07-25,254.20001220703125,259.20001220703125,262.04998779296875,256.04998779296875,261.79998779296875,8427780
2025-07-28,250.0500030517578,250.0500030517578,254.0,249.0,254.0,8998911
2025-07-29,251.8000030517578,251.8000030517578,252.6999969482422,247.25,249.1999969482422,12923128
2025-07-30,250.1999969482422,250.1999969482422,252.5,249.1999969482422,251.4499969482422,6057152
2025-07-31,248.3000030517578,248.3000030517578,250.14999389648438,246.0500030517578,248.10000610351562,7338764
2025-08-01,242.75,242.75,246.89999389648438,242.1999969482422,246.5,7436999
2025-08-04,246.0500030517578,246.0500030517578,246.4199981689453,241.10000610351562,242.75,5234393
2025-08-05,245.91000366210938,245.91000366210938,246.9499969482422,244.52999877929688,246.0500030517578,7383968
2025-08-06,239.9600067138672,239.9600067138672,246.0,239.30999755859375,246.0,7700190
2025-08-07,242.32000732421875,242.32000732421875,243.17999267578125,238.61000061035156,239.11000061035156,6190830
2025-08-08,239.0500030517578,239.0500030517578,243.25,238.39999389648438,242.39999389648438,8922847
2025-08-11,241.6199951171875,241.6199951171875,244.75,238.6199951171875,239.0500030517578,3047287
2025-08-12,241.72000122070312,241.72000122070312,246.2899932861328,241.10000610351562,242.6999969482422,8101435
2025-08-13,241.64999389648438,241.64999389648438,242.88999938964844,240.1199951171875,242.88999938964844,5820844
2025-08-14,246.80999755859375,246.80999755859375,248.42999267578125,242.41000366210938,243.10000610351562,12857225
2025-08-18,245.2100067138672,245.2100067138672,249.00999450683594,244.75999450683594,248.63999938964844,5789317
2025-08-19,246.9600067138672,246.9600067138672,247.5,244.77999877929688,245.4600067138672,4090961
2025-08-20,250.83999633789062,250.83999633789062,252.88999938964844,245.3000030517578,245.3000030517578,10099384
2025-08-21,249.91000366210938,249.91000366210938,252.74000549316406,249.61000061035156,252.74000549316406,7607486
2025-08-22,248.63999938964844,248.63999938964844,253.0,247.61000061035156,252.0,13572686
2025-08-25,253.83999633789062,253.83999633789062,257.2900085449219,250.60000610351562,250.60000610351562,16391069
2025-08-26,252.02999877929688,252.02999877929688,254.82000732421875,251.30999755859375,253.0,15797327
2025-08-28,250.64999389648438,250.64999389648438,252.35000610351562,249.0800018310547,252.02000427246094,5851451
2025-08-29,249.41000366210938,249.41000366210938,253.10000610351562,248.66000366210938,250.5,10117017
2025-09-01,250.36000061035156,250.36000061035156,252.99000549316406,249.39999389648438,249.4199981689453,3198345
2025-09-02,250.92999267578125,250.92999267578125,253.14999389648438,249.60000610351562,250.36000061035156,5046939
2025-09-03,249.55999755859375,249.55999755859375,252.39999389648438,249.1199951171875,251.89999389648438,3862765
2025-09-04,244.97000122070312,244.97000122070312,250.33999633789062,244.44000244140625,249.5,5021036
2025-09-05,243.6699981689453,243.6699981689453,247.32000732421875,241.27000427246094,246.10000610351562,6233782
2025-09-08,242.52000427246094,242.52000427246094,246.99000549316406,242.1999969482422,244.36000061035156,6596932
2025-09-09,249.14999389648438,249.14999389648438,249.85000610351562,245.0,245.0,12836972
2025-09-10,255.75,255.75,257.1700134277344,249.25,249.3000030517578,15261331
2025-09-11,253.91000366210938,253.91000366210938,255.6999969482422,252.1699981689453,255.6999969482422,5865301
2025-09-12,251.94000244140625,251.94000244140625,255.89999389648438,250.82000732421875,254.8800048828125,5345794
2025-09-15,251.27999877929688,251.27999877929688,251.7899932861328,249.60000610351562,251.5,3700703
2025-09-16,254.00999450683594,254.00999450683594,254.5,250.1999969482422,252.0,7316998
2025-09-17,254.14999389648438,254.14999389648438,255.5,252.85000610351562,253.3000030517578,7339871
2025-09-18,256.92999267578125,256.92999267578125,259.79998779296875,256.0,257.0,10498239
2025-09-19,255.8800048828125,255.8800048828125,257.6600036621094,254.6999969482422,257.0,10741757
2025-09-22,250.3300018310547,250.3300018310547,251.77999877929688,247.2100067138672,248.5500030517578,15784007
2025-09-23,249.6300048828125,249.6300048828125,252.0,248.75,250.22000122070312,8674114
2025-09-24,244.58999633789062,244.58999633789062,249.1199951171875,244.25,248.3300018310547,7888797
2025-09-25,242.0,242.0,245.63999938964844,241.27999877929688,245.4499969482422,7957740
2025-09-26,235.75,235.75,241.5500030517578,235.00999450683594,241.4499969482422,16999628
2025-09-29,239.63999938964844,239.63999938964844,240.7899932861328,236.2899932861328,236.8800048828125,8894412
2025-09-30,239.3699951171875,239.3699951171875,241.5,239.0,239.92999267578125,5590909
2025-10-01,241.07000732421875,241.07000732421875,243.57000732421875,237.83999633789062,240.0,9479378
2025-10-03,240.97999572753906,240.97999572753906,241.39999389648438,238.05999755859375,240.97999572753906,10968346
2025-10-06,242.1300048828125,242.1300048828125,242.9600067138672,239.32000732421875,240.0,6064946
2025-10-07,243.52999877929688,243.52999877929688,245.0,242.13999938964844,242.89999389648438,6587728
2025-10-08,244.27000427246094,244.27000427246094,246.35000610351562,242.57000732421875,243.25,7360563
2025-10-09,246.39999389648438,246.39999389648438,246.8000030517578,243.16000366210938,243.99000549316406,4629760
2025-10-10,248.6999969482422,248.6999969482422,251.25,246.25,248.0,7070200
2025-10-13,245.1300048828125,245.1300048828125,247.6999969482422,244.50999450683594,246.05999755859375,6717589
2025-10-14,248.4199981689453,248.4199981689453,250.14999389648438,245.11000061035156,245.8000030517578,7888607
2025-10-15,250.2100067138672,250.2100067138672,252.1300048828125,248.5399932861328,250.0,13278925
2025-10-16,253.80999755859375,253.80999755859375,254.07000732421875,248.8000030517578,250.39999389648438,10661302
2025-10-17,240.89999389648438,240.89999389648438,250.0,239.11000061035156,250.0,43802251
2025-10-20,241.24000549316406,241.24000549316406,241.94000244140625,239.27000427246094,240.89999389648438,9871824
2025-10-21,241.36000061035156,241.36000061035156,242.16000366210938,240.36000061035156,241.0,2082336
2025-10-23,244.3000030517578,244.3000030517578,247.8000030517578,243.3699951171875,244.8000030517578,18964626
2025-10-24,242.97999572753906,242.97999572753906,245.8800048828125,242.16000366210938,245.0,6803979
2025-10-27,243.91000366210938,243.91000366210938,245.72999572753906,243.05999755859375,243.2899932861328,9550336
2025-10-28,242.3800048828125,242.3800048828125,244.6999969482422,241.39999389648438,243.66000366210938,8780789
2025-10-29,242.27999877929688,242.27999877929688,243.60000610351562,241.63999938964844,243.60000610351562,8776917
2025-10-30,241.9199981689453,241.9199981689453,244.77000427246094,240.5,242.88999938964844,8344622
2025-10-31,240.6699981689453,240.6699981689453,243.19000244140625,240.5,242.11000061035156,5659566
2025-11-03,240.5,240.5,241.2899932861328,239.5,240.6699981689453,4902693
2025-11-04,237.9199981689453,237.9199981689453,240.83999633789062,237.52000427246094,240.5,6848284
2025-11-05,237.9199981689453,237.9199981689453,237.9199981689453,237.9199981689453,237.9199981689453,0
2025-11-06,240.0500030517578,240.0500030517578,240.6199951171875,238.3699951171875,240.0,7141517
2025-11-07,236.49000549316406,236.49000549316406,239.25,236.0,238.6999969482422,5520619
2025-11-10,239.83999633789062,239.83999633789062,241.5500030517578,237.02000427246094,237.44000244140625,8566758
2025-11-11,241.69000244140625,241.69000244140625,242.0500030517578,238.80999755859375,241.10000610351562,8831094
2025-11-12,245.22000122070312,245.22000122070312,246.3000030517578,242.10000610351562,242.75,13152546
2025-11-13,245.3300018310547,245.3300018310547,246.0,244.0,246.0,6211124
2025-11-14,244.3699951171875,244.3699951171875,245.89999389648438,242.14999389648438,243.9199981689453,6841554
2025-11-17,244.0500030517578,244.0500030517578,244.77999877929688,242.69000244140625,243.97000122070312,6559062
2025-11-18,240.89999389648438,240.89999389648438,244.0,240.3000030517578,242.92999267578125,4730012
2025-11-19,246.07000732421875,246.07000732421875,246.85000610351562,240.5399932861328,241.1999969482422,13298452
2025-11-20,246.25999450683594,246.25999450683594,247.8000030517578,245.7100067138672,247.5,6705862
2025-11-21,244.49000549316406,244.49000549316406,247.25,243.61000061035156,245.0,5516450
2025-11-24,247.27000427246094,247.27000427246094,249.3800048828125,245.02000427246094,245.02000427246094,19711070
2025-11-25,245.63999938964844,245.63999938964844,248.0,244.0,248.0,8188793
2025-11-26,250.19000244140625,250.19000244140625,250.5500030517578,245.6199951171875,246.0,8202096
2025-11-27,249.55999755859375,249.55999755859375,251.9199981689453,247.69000244140625,250.39999389648438,5268129
2025-11-28,249.52999877929688,249.52999877929688,251.99000549316406,248.60000610351562,251.0,7049965
2025-12-01,250.27999877929688,250.27999877929688,250.75,248.86000061035156,250.10000610351562,3865446
2025-12-02,250.1699981689453,250.1699981689453,251.4499969482422,248.8699951171875,250.0,8535708
2025-12-03,254.69000244140625,254.69000244140625,257.1300048828125,250.5500030517578,250.60000610351562,17215454
2025-12-04,256.92999267578125,256.92999267578125,258.79998779296875,255.5,256.0,10687381
2025-12-05,259.9100036621094,259.9100036621094,261.1000061035156,257.70001220703125,258.20001220703125,7886562
2025-12-08,261.3800048828125,261.3800048828125,263.07000732421875,259.7099914550781,260.010009765625,9684253
2025-12-09,257.4100036621094,257.4100036621094,261.82000732421875,257.04998779296875,261.3800048828125,8560580
2025-12-10,257.9800109863281,257.9800109863281,260.3699951171875,257.25,258.010009765625,7944200
2025-12-11,259.25,259.25,259.9800109863281,257.7200012207031,258.30999755859375,6473376
2025-12-12,260.6000061035156,260.6000061035156,260.82000732421875,257.3599853515625,259.5,4008271
2025-12-15,261.739990234375,261.739990234375,262.5,258.5400085449219,259.989990234375,4023911
2025-12-16,259.2200012207031,259.2200012207031,261.75,258.79998779296875,261.739990234375,2982041
2025-12-17,261.1400146484375,261.1400146484375,262.1300048828125,258.30999755859375,259.0,4923276
2025-12-18,263.8500061035156,263.8500061035156,264.989990234375,261.0,261.17999267578125,9008412
2025-12-19,264.45001220703125,264.45001220703125,267.0,263.29998779296875,267.0,12750745
2025-12-22,272.6700134277344,272.6700134277344,273.1000061035156,266.79998779296875,267.510009765625,14651313
2025-12-23,271.3999938964844,271.3999938964844,272.4800109863281,270.2099914550781,272.0,7572420
2025-12-24,268.05999755859375,268.05999755859375,270.9800109863281,267.20001220703125,270.94000244140625,4694861
2025-12-25,268.05999755859375,268.05999755859375,268.05999755859375,268.05999755859375,268.05999755859375,0
2025-12-26,266.29998779296875,266.29998779296875,268.8800048828125,265.739990234375,267.20001220703125,2899112
2025-12-29,264.239990234375,264.239990234375,267.3900146484375,263.6000061035156,265.989990234375,3755074
2025-12-30,263.6499938964844,263.6499938964844,264.7200012207031,263.0199890136719,264.0,5117699
2025-12-31,263.2799987792969,263.2799987792969,264.6000061035156,261.260009765625,264.0,5705044
2026-01-01,267.3500061035156,267.3500061035156,268.04998779296875,263.75,264.5,3639755
2026-01-02,269.0,269.0,272.3999938964844,266.1499938964844,267.3500061035156,8286204
2026-01-05,263.29998779296875,263.29998779296875,269.6499938964844,261.70001220703125,269.45001220703125,7006599
2026-01-06,265.6000061035156,265.6000061035156,266.1000061035156,262.95001220703125,263.29998779296875,4083654
2026-01-07,270.79998779296875,270.79998779296875,272.5,264.5,265.0,10242615
2026-01-08,262.20001220703125,262.20001220703125,270.8999938964844,261.3500061035156,270.8999938964844,9269522
2026-01-09,261.95001220703125,261.95001220703125,263.95001220703125,260.45001220703125,261.3500061035156,4735387
2026-01-12,263.1000061035156,263.1000061035156,264.5,259.04998779296875,260.70001220703125,3802164
2026-01-13,264.20001220703125,264.20001220703125,264.8500061035156,261.29998779296875,263.45001220703125,6931244
2026-01-14,260.20001220703125,260.20001220703125,264.0,259.6000061035156,264.0,5625861
2026-01-15,260.20001220703125,260.20001220703125,260.20001220703125,260.20001220703125,260.20001220703125,0
2026-01-16,267.45001220703125,267.45001220703125,269.79998779296875,263.0,263.25,12028289
