date_,adj close_dlf.ns,close_dlf.ns,high_dlf.ns,low_dlf.ns,open_dlf.ns,volume_dlf.ns
2025-04-22,680.0260009765625,685.0,693.0,668.2000122070312,678.0,3717001
2025-04-23,682.7064208984375,687.7000122070312,695.9000244140625,679.2999877929688,690.0,3113518
2025-04-24,675.5587158203125,680.5,689.5499877929688,678.25,689.0,1968312
2025-04-25,648.8043823242188,653.5499877929688,685.9000244140625,648.9500122070312,681.0,4496994
2025-04-28,659.0792846679688,663.9000244140625,665.0,653.0,655.0,2545802
2025-04-29,654.0658569335938,658.8499755859375,670.9000244140625,655.3499755859375,667.2000122070312,3145915
2025-04-30,669.4036865234375,674.2999877929688,684.9000244140625,655.7000122070312,658.8499755859375,7339914
2025-05-02,680.3238525390625,685.2999877929688,692.5,672.0,675.9500122070312,3039236
2025-05-05,688.7124633789062,693.75,699.0,683.5,692.7000122070312,2634868
2025-05-06,672.2330322265625,677.1500244140625,698.5999755859375,672.0,693.75,3346141
2025-05-07,674.3177490234375,679.25,681.4000244140625,665.5499877929688,668.7000122070312,2855850
2025-05-08,650.2935180664062,655.0499877929688,687.25,647.5,679.25,2824149
2025-05-09,627.113037109375,631.7000122070312,651.0,617.9000244140625,644.9500122070312,9789600
2025-05-12,675.5587158203125,680.5,682.4000244140625,655.0,658.0,4980754
2025-05-13,672.9279174804688,677.8499755859375,684.9000244140625,675.0,677.0499877929688,2028681
2025-05-14,683.6991577148438,688.7000122070312,699.2000122070312,677.2999877929688,681.1500244140625,4041177
2025-05-15,703.9013671875,709.0499877929688,711.9500122070312,686.5499877929688,690.0,3545961
2025-05-16,710.70166015625,715.9000244140625,723.2000122070312,705.0499877929688,711.0,4044539
2025-05-19,732.2937622070312,737.6500244140625,739.0,713.25,719.0,5036812
2025-05-20,748.0286254882812,753.5,782.9000244140625,742.8499755859375,770.0,22921338
2025-05-21,769.5214233398438,775.1500244140625,778.5999755859375,748.4500122070312,764.5999755859375,8436181
2025-05-22,770.1666870117188,775.7999877929688,779.4000244140625,765.6500244140625,772.5999755859375,3524173
2025-05-23,770.8616333007812,776.5,779.0,770.1500244140625,776.0,2652923
2025-05-26,772.1521606445312,777.7999877929688,790.5,775.0,780.0,3757056
2025-05-27,768.4293823242188,774.0499877929688,783.0,770.25,778.0,4213811
2025-05-28,766.394287109375,772.0,780.7000122070312,767.7000122070312,774.0499877929688,2474259
2025-05-29,787.9863891601562,793.75,799.4500122070312,777.2000122070312,780.0,5339086
2025-05-30,792.0565795898438,797.8499755859375,802.75,790.0,794.9000244140625,6655557
2025-06-02,804.8132934570312,810.7000122070312,814.5999755859375,789.6500244140625,797.0,3575806
2025-06-03,798.7079467773438,804.5499877929688,816.75,801.0,813.9500122070312,3447783
2025-06-04,797.5663452148438,803.4000244140625,809.7999877929688,795.7000122070312,809.0,2205496
2025-06-05,819.7044067382812,825.7000122070312,830.2999877929688,805.2000122070312,807.0,5496684
2025-06-06,873.95751953125,880.3499755859375,884.4500122070312,822.1500244140625,826.0,13717251
2025-06-09,872.22021484375,878.5999755859375,886.7999877929688,874.5499877929688,886.4500122070312,3012214
2025-06-10,861.6972045898438,868.0,882.7000122070312,864.9000244140625,879.0,2393636
2025-06-11,862.2432250976562,868.5499877929688,879.7000122070312,863.0,868.0,2499361
2025-06-12,841.6934814453125,847.8499755859375,869.9000244140625,845.5999755859375,869.9000244140625,2751252
2025-06-13,845.06884765625,851.25,856.7999877929688,826.0,826.5,3951233
2025-06-16,852.7625732421875,859.0,863.0,844.0,852.25,2204028
2025-06-17,845.2673950195312,851.4500122070312,882.4500122070312,849.6500244140625,860.25,5285974
2025-06-18,838.6656494140625,844.7999877929688,867.25,841.7000122070312,864.0999755859375,4708094
2025-06-19,833.80126953125,839.9000244140625,850.0,833.8499755859375,845.0,4347684
2025-06-20,848.0470581054688,854.25,858.0,837.2999877929688,840.8499755859375,4388235
2025-06-23,846.2601318359375,852.4500122070312,861.4500122070312,844.6500244140625,847.7000122070312,2520182
2025-06-24,843.33154296875,849.5,868.7000122070312,847.5,863.0,3345722
2025-06-25,848.1463012695312,854.3499755859375,855.5999755859375,845.1500244140625,852.5,2739707
2025-06-26,840.948974609375,847.0999755859375,855.0,834.4500122070312,853.7000122070312,5014664
2025-06-27,839.6583862304688,845.7999877929688,859.9500122070312,841.5,850.2000122070312,3690392
2025-06-30,831.7164916992188,837.7999877929688,851.3499755859375,836.0999755859375,849.0,2198839
2025-07-01,837.3255004882812,843.4500122070312,851.4000244140625,836.5499877929688,845.0,3414388
2025-07-02,825.859375,831.9000244140625,850.6500244140625,824.5,850.0,3762205
2025-07-03,823.6753540039062,829.7000122070312,838.7999877929688,828.0,831.9000244140625,1521725
2025-07-04,829.9295654296875,836.0,840.0,826.0,830.0,1218416
2025-07-07,826.4550170898438,832.5,839.2000122070312,827.0,835.5999755859375,989754
2025-07-08,836.7794799804688,842.9000244140625,844.4000244140625,822.7999877929688,830.7999877929688,2418815
2025-07-09,823.625732421875,829.6500244140625,844.5,826.25,844.5,2367307
2025-07-10,825.5119018554688,831.5499877929688,837.3499755859375,825.5499877929688,834.0,2347785
2025-07-11,809.1813354492188,815.0999755859375,832.25,811.25,828.0,1997098
2025-07-14,820.8956909179688,826.9000244140625,832.0,815.1500244140625,817.0,3604322
2025-07-15,827.44775390625,833.5,842.5,824.2000122070312,826.9000244140625,2678446
2025-07-16,838.1693115234375,844.2999877929688,848.2000122070312,832.4500122070312,834.75,2082060
2025-07-17,840.8993530273438,847.0499877929688,856.0,839.0499877929688,849.5,3537631
2025-07-18,839.0628051757812,845.2000122070312,852.5499877929688,838.5,850.0,1809369
2025-07-21,846.4089965820312,852.5999755859375,853.7999877929688,840.75,845.2000122070312,1581419
2025-07-22,839.360595703125,845.5,856.4500122070312,839.0499877929688,855.2999877929688,2580530
2025-07-23,835.8363647460938,841.9500122070312,849.0,828.2999877929688,846.0999755859375,3083239
2025-07-24,822.9307861328125,828.9500122070312,844.3499755859375,825.0,842.4500122070312,1695817
2025-07-25,820.2999877929688,826.2999877929688,835.75,822.4000244140625,828.5999755859375,2916944
2025-07-28,787.2000122070312,787.2000122070312,820.4500122070312,785.0,819.0,3684452
2025-07-29,800.3499755859375,800.3499755859375,805.0,786.0999755859375,786.5,1706638
2025-07-30,788.7999877929688,788.7999877929688,802.6500244140625,786.0999755859375,799.8499755859375,1601532
2025-07-31,784.25,784.25,789.7999877929688,779.0499877929688,780.0,2252239
2025-08-01,777.4000244140625,777.4000244140625,795.7999877929688,775.0,782.6500244140625,2572230
2025-08-04,792.8499755859375,792.8499755859375,796.0,774.0,780.0,1554859
2025-08-05,780.9500122070312,780.9500122070312,798.7999877929688,770.0999755859375,795.0,4368329
2025-08-06,764.5,764.5,781.75,755.0999755859375,780.9000244140625,4917073
2025-08-07,759.6500244140625,759.6500244140625,763.2000122070312,746.25,759.7999877929688,3898418
2025-08-08,747.2000122070312,747.2000122070312,768.5999755859375,743.1500244140625,759.2000122070312,1923910
2025-08-11,764.9500122070312,764.9500122070312,768.5,742.1500244140625,747.25,2614700
2025-08-12,757.4000244140625,757.4000244140625,764.5999755859375,752.0,764.5999755859375,2771092
2025-08-13,757.6500244140625,757.6500244140625,767.2000122070312,753.5499877929688,758.5,1366582
2025-08-14,751.5499877929688,751.5499877929688,762.7000122070312,749.0,759.0,1437774
2025-08-18,768.9000244140625,768.9000244140625,777.9000244140625,759.0499877929688,766.0,3501272
2025-08-19,776.0999755859375,776.0999755859375,778.0,765.0499877929688,770.0,1883917
2025-08-20,770.5,770.5,779.7000122070312,769.0499877929688,775.8499755859375,1715213
2025-08-21,773.2000122070312,773.2000122070312,783.9000244140625,770.5,771.5,1946556
2025-08-22,762.5499877929688,762.5499877929688,773.2000122070312,759.0999755859375,772.0,1302086
2025-08-25,772.0,772.0,775.8499755859375,764.0,764.4500122070312,1718841
2025-08-26,754.5999755859375,754.5999755859375,769.5999755859375,753.0,768.0,2452380
2025-08-28,749.4500122070312,749.4500122070312,757.25,743.3499755859375,754.5,2806487
2025-08-29,739.0499877929688,739.0499877929688,754.0999755859375,737.5499877929688,747.0,3054170
2025-09-01,748.2999877929688,748.2999877929688,750.0,737.0,739.5499877929688,1427328
2025-09-02,754.7999877929688,754.7999877929688,765.5,745.5499877929688,749.2000122070312,1726671
2025-09-03,764.4000244140625,764.4000244140625,765.8499755859375,754.9000244140625,757.9500122070312,1432401
2025-09-04,758.0999755859375,758.0999755859375,777.2999877929688,755.9000244140625,772.0,1949211
2025-09-05,755.5499877929688,755.5499877929688,770.9000244140625,745.5999755859375,766.2000122070312,2128432
2025-09-08,757.5,757.5,764.7000122070312,755.0,757.5,1292430
2025-09-09,751.0999755859375,751.0999755859375,759.0,746.3499755859375,757.5,1667910
2025-09-10,754.2999877929688,754.2999877929688,762.4500122070312,750.0,754.0,2342062
2025-09-11,756.3499755859375,756.3499755859375,758.9500122070312,749.0,754.0,1490945
2025-09-12,758.4000244140625,758.4000244140625,764.4000244140625,754.2000122070312,759.3499755859375,1594096
2025-09-15,775.7000122070312,775.7000122070312,781.7000122070312,759.4000244140625,762.9000244140625,3676193
2025-09-16,786.75,786.75,791.3499755859375,772.7000122070312,778.0,2886766
2025-09-17,786.4500122070312,786.4500122070312,794.7999877929688,782.2999877929688,789.7000122070312,2071167
2025-09-18,783.0999755859375,783.0999755859375,792.7999877929688,781.0999755859375,789.0,2060110
2025-09-19,777.7000122070312,777.7000122070312,790.25,772.9500122070312,784.7999877929688,4131716
2025-09-22,773.75,773.75,787.5,771.0,777.7000122070312,1647107
2025-09-23,759.4000244140625,759.4000244140625,775.7000122070312,756.0999755859375,774.0499877929688,3258299
2025-09-24,733.6500244140625,733.6500244140625,761.2000122070312,731.0,757.0,3640021
2025-09-25,721.0499877929688,721.0499877929688,736.0,718.7999877929688,732.9500122070312,4485383
2025-09-26,716.0499877929688,716.0499877929688,725.9000244140625,714.0499877929688,721.0,2092671
2025-09-29,722.1500244140625,722.1500244140625,723.0499877929688,713.5,719.9000244140625,1927913
2025-09-30,713.0,713.0,722.1500244140625,708.6500244140625,721.0999755859375,3248618
2025-10-01,722.2999877929688,722.2999877929688,725.5499877929688,712.0999755859375,713.5,3535085
2025-10-03,729.2000122070312,729.2000122070312,730.5,719.2000122070312,724.4000244140625,3313673
2025-10-06,735.25,735.25,736.4000244140625,722.25,730.8499755859375,1893389
2025-10-07,737.1500244140625,737.1500244140625,739.1500244140625,729.25,735.25,1940228
2025-10-08,724.9000244140625,724.9000244140625,737.1500244140625,722.4500122070312,733.5,2211742
2025-10-09,729.0,729.0,733.6500244140625,722.0,727.0,2025840
2025-10-10,740.2000122070312,740.2000122070312,743.4000244140625,728.0499877929688,730.8499755859375,2131129
2025-10-13,741.2000122070312,741.2000122070312,743.5499877929688,730.0,738.4000244140625,1376145
2025-10-14,740.9000244140625,740.9000244140625,746.4500122070312,736.4000244140625,743.0999755859375,1964076
2025-10-15,756.2999877929688,756.2999877929688,765.0,742.25,743.0,3280013
2025-10-16,769.7000122070312,769.7000122070312,771.4500122070312,757.5499877929688,759.0,2587449
2025-10-17,767.9500122070312,767.9500122070312,773.8499755859375,762.0,769.0,3164486
2025-10-20,773.9500122070312,773.9500122070312,775.1500244140625,765.0999755859375,772.0,1256775
2025-10-21,771.75,771.75,776.7999877929688,770.0,775.0,165784
2025-10-23,774.2999877929688,774.2999877929688,782.6500244140625,772.4000244140625,776.4500122070312,3194015
2025-10-24,772.4500122070312,772.4500122070312,777.0,765.6500244140625,774.2999877929688,1843887
2025-10-27,779.5,779.5,785.7999877929688,774.2000122070312,774.7000122070312,1711268
2025-10-28,774.0499877929688,774.0499877929688,779.8499755859375,767.2000122070312,777.2000122070312,1775002
2025-10-29,778.7000122070312,778.7000122070312,786.5,772.0499877929688,774.0999755859375,2757524
2025-10-30,776.5499877929688,776.5499877929688,784.6500244140625,771.1500244140625,781.7999877929688,1835761
2025-10-31,756.25,756.25,780.9500122070312,754.0999755859375,757.0,3438729
2025-11-03,777.2000122070312,777.2000122070312,784.5,752.3499755859375,755.0,3774129
2025-11-04,774.5999755859375,774.5999755859375,784.0,771.2000122070312,777.2000122070312,3229495
2025-11-05,774.5999755859375,774.5999755859375,774.5999755859375,774.5999755859375,774.5999755859375,0
2025-11-06,758.3499755859375,758.3499755859375,773.5,756.5,770.0,2753925
2025-11-07,759.4500122070312,759.4500122070312,761.6500244140625,745.0,753.5999755859375,1968749
2025-11-10,760.0,760.0,768.25,756.5,759.4500122070312,1418071
2025-11-11,765.25,765.25,766.2999877929688,752.4500122070312,762.5,1497577
2025-11-12,761.2000122070312,761.2000122070312,771.1500244140625,760.0,767.4000244140625,2364484
2025-11-13,764.7999877929688,764.7999877929688,773.9000244140625,762.7999877929688,763.0,2212671
2025-11-14,764.8499755859375,764.8499755859375,767.4000244140625,757.4000244140625,766.0,1171600
2025-11-17,768.5,768.5,772.7999877929688,764.9500122070312,768.0,1312234
2025-11-18,750.3499755859375,750.3499755859375,769.8499755859375,748.2999877929688,769.8499755859375,1247505
2025-11-19,743.6500244140625,743.6500244140625,750.8499755859375,738.5999755859375,750.3499755859375,2600689
2025-11-20,741.0999755859375,741.0999755859375,745.9000244140625,738.5999755859375,743.6500244140625,1529401
2025-11-21,725.3499755859375,725.3499755859375,739.8499755859375,721.2000122070312,739.7999877929688,3588983
2025-11-24,717.7000122070312,717.7000122070312,727.2999877929688,715.2999877929688,725.3499755859375,4800336
2025-11-25,721.2999877929688,721.2999877929688,726.0499877929688,715.25,718.2000122070312,2298762
2025-11-26,730.75,730.75,733.9000244140625,720.25,724.2999877929688,1965769
2025-11-27,725.4000244140625,725.4000244140625,734.0,723.5,732.0,1086614
2025-11-28,723.5999755859375,723.5999755859375,730.2000122070312,721.7000122070312,724.0,1444662
2025-12-01,712.5,712.5,728.9000244140625,709.7000122070312,727.0999755859375,2400147
2025-12-02,712.2000122070312,712.2000122070312,716.7000122070312,709.3499755859375,712.5,2424169
2025-12-03,708.0,708.0,715.6500244140625,705.9500122070312,714.4500122070312,1396559
2025-12-04,709.3499755859375,709.3499755859375,713.8499755859375,705.1500244140625,706.5999755859375,2869711
2025-12-05,719.75,719.75,725.25,707.1500244140625,708.0,2301587
2025-12-08,687.4500122070312,687.4500122070312,720.0499877929688,685.0499877929688,719.75,3505750
2025-12-09,690.0499877929688,690.0499877929688,699.0,679.5,684.5,3060901
2025-12-10,684.7999877929688,684.7999877929688,698.0,683.1500244140625,690.0499877929688,2350392
2025-12-11,693.6500244140625,693.6500244140625,695.7000122070312,680.1500244140625,685.0,1705673
2025-12-12,699.4000244140625,699.4000244140625,705.0,691.7000122070312,697.0,2447290
2025-12-15,697.9000244140625,697.9000244140625,698.7999877929688,690.2999877929688,695.0,1519781
2025-12-16,691.9500122070312,691.9500122070312,697.0,689.0,697.0,1299419
2025-12-17,683.0999755859375,683.0999755859375,691.9000244140625,680.0499877929688,690.0,1751896
2025-12-18,679.0499877929688,679.0499877929688,686.5,672.0,681.0999755859375,1597174
2025-12-19,691.2000122070312,691.2000122070312,694.6500244140625,679.2000122070312,679.2000122070312,1311420
2025-12-22,692.0499877929688,692.0499877929688,696.0,690.25,695.0,1007869
2025-12-23,694.25,694.25,699.0,688.3499755859375,692.0999755859375,1843580
2025-12-24,694.9000244140625,694.9000244140625,703.9500122070312,692.3499755859375,693.0999755859375,2407071
2025-12-25,694.9000244140625,694.9000244140625,694.9000244140625,694.9000244140625,694.9000244140625,0
2025-12-26,695.0,695.0,696.5499877929688,689.0499877929688,692.8499755859375,1226524
2025-12-29,688.75,688.75,697.5,686.2999877929688,695.0999755859375,1236240
2025-12-30,680.6500244140625,680.6500244140625,686.7000122070312,676.2000122070312,685.5499877929688,1717351
2025-12-31,687.4000244140625,687.4000244140625,692.5499877929688,680.0999755859375,680.6500244140625,1781196
2026-01-01,691.4000244140625,691.4000244140625,693.8499755859375,681.9500122070312,690.2000122070312,1564403
2026-01-02,698.2000122070312,698.2000122070312,707.4500122070312,692.6500244140625,692.6500244140625,4064871
2026-01-05,711.3499755859375,711.3499755859375,713.7999877929688,696.4500122070312,702.0,4016984
2026-01-06,706.2999877929688,706.2999877929688,715.0,702.75,715.0,2417169
2026-01-07,703.25,703.25,706.0,693.0,705.0,2701653
2026-01-08,692.4000244140625,692.4000244140625,713.75,690.0,703.1500244140625,3614003
2026-01-09,670.9000244140625,670.9000244140625,693.75,666.5999755859375,692.5999755859375,3796350
2026-01-12,659.6500244140625,659.6500244140625,668.0,648.75,668.0,4901801
2026-01-13,652.4000244140625,652.4000244140625,665.25,641.0499877929688,660.0,8029667
2026-01-14,651.0499877929688,651.0499877929688,654.4500122070312,642.2999877929688,652.0,7138253
2026-01-16,649.8499755859375,649.8499755859375,666.2000122070312,646.0499877929688,654.5,5189752
