date_,adj close_mahscooter.ns,close_mahscooter.ns,high_mahscooter.ns,low_mahscooter.ns,open_mahscooter.ns,volume_mahscooter.ns
2025-05-12,11194.392578125,11344.0,11389.0,10900.0,11040.0,4396
2025-05-13,11383.8603515625,11536.0,11599.0,11206.0,11312.0,5536
2025-05-14,11552.6044921875,11707.0,11825.0,11421.0,11558.0,7328
2025-05-15,12167.388671875,12330.0,12448.0,11700.0,11800.0,38134
2025-05-16,12406.197265625,12572.0,12640.0,12199.0,12448.0,24980
2025-05-19,13573.595703125,13755.0,13900.0,12640.0,12700.0,64194
2025-05-20,13377.2197265625,13556.0,13825.0,13530.0,13760.0,16564
2025-05-21,13532.1494140625,13713.0,13790.0,13100.0,13593.0,12778
2025-05-22,12833.486328125,13005.0,13669.0,12864.0,13669.0,12585
2025-05-23,13277.5517578125,13455.0,13602.0,13007.0,13109.0,16675
2025-05-26,13704.8408203125,13888.0,14170.0,13404.0,13469.0,20101
2025-05-27,13701.880859375,13885.0,13910.0,13650.0,13890.0,6936
2025-05-28,13091.0439453125,13266.0,13999.0,13202.0,13999.0,7618
2025-05-29,13003.2177734375,13177.0,13409.0,13049.0,13364.0,5025
2025-05-30,13199.5927734375,13376.0,13469.0,12933.0,13259.0,13064
2025-06-02,13534.1220703125,13715.0,13850.0,13291.0,13459.0,7804
2025-06-03,13245.9736328125,13423.0,13868.0,13307.0,13715.0,6653
2025-06-04,13214.3955078125,13391.0,13590.0,13320.0,13400.0,6527
2025-06-05,13363.404296875,13542.0,13798.0,13340.0,13457.0,10662
2025-06-06,14114.3681640625,14303.0,14482.0,13369.0,13600.0,49876
2025-06-09,14272.2578125,14463.0,14745.0,14162.0,14349.0,13990
2025-06-10,14295.94140625,14487.0,14679.0,14373.0,14500.0,8038
2025-06-11,14516.986328125,14711.0,14820.0,14402.0,14566.0,10030
2025-06-12,14029.5029296875,14217.0,14784.0,14022.0,14650.0,8185
2025-06-13,14323.572265625,14515.0,14600.0,13900.0,13900.0,10391
2025-06-16,14935.39453125,15135.0,15326.0,14506.0,14532.0,33946
2025-06-17,14356.13671875,14548.0,15450.0,14500.0,15450.0,14571
2025-06-18,14031.4755859375,14219.0,14720.0,14111.0,14602.0,9269
2025-06-19,13618.001953125,13800.0,14504.0,13656.0,14244.0,8476
2025-06-20,13692.0126953125,13875.0,14070.0,13758.0,13836.0,4268
2025-06-23,13460.1123046875,13640.0,13900.0,13486.0,13875.0,5544
2025-06-24,13898.255859375,14084.0,14209.0,13781.0,13820.0,9835
2025-06-25,13761.0888671875,13945.0,14233.0,13800.0,14200.0,5756
2025-06-26,14005.8193359375,14193.0,14351.0,13851.0,14045.0,9945
2025-06-27,14014.73828125,14142.0,14293.0,13900.0,14252.0,8366
2025-06-30,14367.5341796875,14498.0,14690.0,14171.0,14199.0,10594
2025-07-01,14311.046875,14441.0,14520.0,14209.0,14500.0,9699
2025-07-02,15176.19140625,15314.0,15398.0,14370.0,14440.0,34923
2025-07-03,14849.1611328125,14984.0,15480.0,14891.0,15480.0,10930
2025-07-04,14711.412109375,14845.0,15057.0,14713.0,15057.0,6817
2025-07-07,14491.4091796875,14623.0,15020.0,14580.0,14925.0,8104
2025-07-08,14141.5859375,14270.0,14839.0,14210.0,14696.0,4774
2025-07-09,14223.8388671875,14353.0,14429.0,14161.0,14270.0,4407
2025-07-10,14265.4609375,14395.0,14439.0,14127.0,14420.0,4244
2025-07-11,14178.2529296875,14307.0,14811.0,14270.0,14439.0,8914
2025-07-14,14043.4765625,14171.0,14300.0,13950.0,14275.0,4873
2025-07-15,14442.8505859375,14574.0,14715.0,14201.0,14230.0,9249
2025-07-16,14409.15625,14540.0,14698.0,14445.0,14673.0,3230
2025-07-17,14371.498046875,14502.0,14680.0,14400.0,14605.0,2260
2025-07-18,14400.2373046875,14531.0,14699.0,14372.0,14502.0,3150
2025-07-21,14714.384765625,14848.0,14998.0,14461.0,14630.0,6891
2025-07-22,14730.2412109375,14864.0,14908.0,14649.0,14848.0,3342
2025-07-23,14878.890625,15014.0,15150.0,14529.0,14772.0,12448
2025-07-24,14624.2041015625,14757.0,15299.0,14600.0,15239.0,7106
2025-07-25,14488.4365234375,14620.0,14827.0,14371.0,14680.0,4426
2025-07-28,14773.8447265625,14908.0,15289.0,14654.0,14710.0,11905
2025-07-29,15198.984375,15337.0,15399.0,14817.0,14915.0,12768
2025-07-30,15653.853515625,15796.0,15825.0,15011.0,15400.0,11982
2025-07-31,15909.5322265625,16054.0,16190.0,15604.0,15701.0,9152
2025-08-01,15133.578125,15271.0,16200.0,15100.0,16150.0,11568
2025-08-04,14958.1708984375,15094.0,15740.0,14921.0,15272.0,9340
2025-08-05,14589.5185546875,14722.0,15309.0,14600.0,15115.0,8143
2025-08-06,14880.873046875,15016.0,15128.0,14729.0,14840.0,8614
2025-08-07,14471.58984375,14603.0,14999.0,14515.0,14999.0,5579
2025-08-08,14514.2021484375,14646.0,15098.0,14569.0,14720.0,7817
2025-08-11,14740.150390625,14874.0,15100.0,14750.0,14766.0,9005
2025-08-12,14933.396484375,15069.0,15409.0,14900.0,14944.0,8945
2025-08-13,15535.9248046875,15677.0,15721.0,15101.0,15101.0,9618
2025-08-14,15645.92578125,15788.0,15894.0,15536.0,15740.0,6613
2025-08-18,15986.830078125,16132.0,16315.0,15855.0,15999.0,11475
2025-08-19,15864.9375,16009.0,16254.0,15947.0,16200.0,7935
2025-08-20,15656.8271484375,15799.0,16169.0,15749.0,16169.0,6507
2025-08-21,15546.826171875,15688.0,15999.0,15650.0,15900.0,5063
2025-08-22,15445.7431640625,15586.0,15911.0,15536.0,15780.0,4411
2025-08-25,15445.7431640625,15586.0,15810.0,15173.0,15740.0,11080
2025-08-26,15452.6806640625,15593.0,15820.0,15300.0,15700.0,8693
2025-08-28,15580.51953125,15722.0,15800.0,15538.0,15700.0,8799
2025-08-29,15733.1337890625,15876.0,16100.0,15600.0,15796.0,14069
2025-09-01,15981.875,16127.0,16190.0,15832.0,15998.0,10459
2025-09-02,16225.6611328125,16373.0,16499.0,16107.0,16249.0,15721
2025-09-03,16436.744140625,16586.0,16600.0,16370.0,16450.0,9729
2025-09-04,16736.02734375,16888.0,17080.0,16556.0,16625.0,12913
2025-09-05,16375.302734375,16524.0,17021.0,16348.0,17000.0,9112
2025-09-08,17357.384765625,17515.0,17649.0,16557.0,16700.0,21213
2025-09-09,17714.14453125,17875.0,17899.0,17211.0,17400.0,12621
2025-09-10,17749.8203125,17911.0,18220.0,17775.0,17803.0,12375
2025-09-11,17455.494140625,17614.0,18100.0,17501.0,17911.0,7410
2025-09-12,17817.208984375,17979.0,18090.0,17500.0,17614.0,8355
2025-09-15,17796.3984375,17958.0,18538.0,17719.0,18040.0,17124
2025-09-16,17800.361328125,17962.0,18499.0,17850.0,18024.0,19892
2025-09-17,17855.857421875,18018.0,18430.0,17930.0,18050.0,12606
2025-09-18,17553.603515625,17713.0,18345.0,17552.0,18155.0,9741
2025-09-19,17620.0,17780.0,18462.0,17080.0,17724.0,134404
2025-09-22,17868.0,17868.0,18162.0,17706.0,17805.0,7868
2025-09-23,17553.0,17553.0,18199.0,17463.0,17883.0,9118
2025-09-24,17872.0,17872.0,18132.0,17322.0,17553.0,10306
2025-09-25,17610.0,17610.0,17960.0,17550.0,17798.0,5164
2025-09-26,17470.0,17470.0,17848.0,17424.0,17610.0,9070
2025-09-29,17575.0,17575.0,18098.0,16751.0,17470.0,69863
2025-09-30,17248.0,17248.0,17799.0,17161.0,17716.0,10474
2025-10-01,16899.0,16899.0,17386.0,16650.0,17334.0,11405
2025-10-03,16810.0,16810.0,17109.0,16530.0,16900.0,9422
2025-10-06,16750.0,16750.0,16920.0,16700.0,16700.0,3684
2025-10-07,16803.0,16803.0,16873.0,16650.0,16650.0,4300
2025-10-08,16745.0,16745.0,16918.0,16705.0,16890.0,3675
2025-10-09,16825.0,16825.0,16935.0,16625.0,16850.0,4631
2025-10-10,17174.0,17174.0,17298.0,16825.0,16825.0,7693
2025-10-13,17338.0,17338.0,17525.0,17118.0,17189.0,5021
2025-10-14,16980.0,16980.0,17408.0,16900.0,17408.0,4192
2025-10-15,17198.0,17198.0,17380.0,16963.0,16963.0,3194
2025-10-16,17198.0,17198.0,17340.0,17175.0,17198.0,2922
2025-10-17,17179.0,17179.0,17550.0,17016.0,17225.0,8605
2025-10-20,17206.0,17206.0,17733.0,17103.0,17202.0,5497
2025-10-21,17204.0,17204.0,17379.0,17150.0,17379.0,1095
2025-10-23,16717.0,16717.0,17273.0,16670.0,17204.0,4870
2025-10-24,16419.0,16419.0,16972.0,16300.0,16750.0,6510
2025-10-27,16434.0,16434.0,16605.0,16392.0,16480.0,2641
2025-10-28,16185.0,16185.0,16520.0,16037.0,16443.0,4004
2025-10-29,16185.0,16185.0,16185.0,16185.0,16185.0,0
2025-10-30,16185.0,16185.0,16185.0,16185.0,16185.0,0
2025-10-31,15108.0,15108.0,16100.0,15106.0,15901.0,7599
2025-11-03,14870.0,14870.0,15750.0,14652.0,15109.0,3786
2025-11-04,14700.0,14700.0,15196.0,14650.0,14920.0,3994
2025-11-06,14769.0,14769.0,14870.0,14512.0,14785.0,3912
2025-11-07,14490.0,14490.0,14725.0,14400.0,14700.0,2623
2025-11-10,14649.0,14649.0,14800.0,14308.0,14490.0,1932
2025-11-11,14533.0,14533.0,14755.0,14500.0,14755.0,1256
2025-11-12,14306.0,14306.0,14625.0,14250.0,14534.0,2095
2025-11-13,14058.0,14058.0,14306.0,14000.0,14306.0,1785
2025-11-14,14337.0,14337.0,14399.0,14058.0,14058.0,1332
2025-11-17,15250.0,15250.0,15680.0,14600.0,14887.0,15038
2025-11-18,14875.0,14875.0,15325.0,14805.0,15325.0,3876
2025-11-19,14710.0,14710.0,14909.0,14567.0,14909.0,2259
2025-11-20,15066.0,15066.0,15166.0,14711.0,14784.0,2795
2025-11-21,14639.0,14639.0,15075.0,14567.0,15011.0,6628
2025-11-24,14403.0,14403.0,15003.0,14290.0,14600.0,5588
2025-11-25,14034.0,14034.0,14653.0,13957.0,14403.0,11467
2025-11-26,14427.0,14427.0,14521.0,14050.0,14100.0,3791
2025-11-27,14618.0,14618.0,14670.0,14342.0,14427.0,3103
2025-11-28,14705.0,14705.0,14760.0,14535.0,14609.0,2606
2025-12-01,14526.0,14526.0,14930.0,14500.0,14650.0,2101
2025-12-02,14228.0,14228.0,14600.0,14152.0,14600.0,2625
2025-12-03,14448.0,14448.0,14500.0,14153.0,14228.0,4758
2025-12-04,14461.0,14461.0,14659.0,14225.0,14659.0,3521
2025-12-05,14554.0,14554.0,14649.0,14325.0,14578.0,2695
2025-12-08,14110.0,14110.0,14554.0,14030.0,14554.0,2929
2025-12-09,13954.0,13954.0,14179.0,13811.0,13969.0,2774
2025-12-10,14161.0,14161.0,14437.0,14033.0,14034.0,6086
2025-12-11,14157.0,14157.0,14349.0,14116.0,14161.0,3847
2025-12-12,14172.0,14172.0,14220.0,14130.0,14220.0,2404
2025-12-15,14154.0,14154.0,14284.0,13972.0,14140.0,3032
2025-12-16,14099.0,14099.0,14168.0,13950.0,14150.0,1912
2025-12-17,14012.0,14012.0,14141.0,13822.0,14120.0,3443
2025-12-18,13978.0,13978.0,14155.0,13870.0,14039.0,1647
2025-12-19,14018.0,14018.0,14099.0,13802.0,14048.0,3449
2025-12-22,14234.0,14234.0,14349.0,14015.0,14015.0,4111
2025-12-23,14182.0,14182.0,14247.0,14109.0,14240.0,2158
2025-12-24,14113.0,14113.0,14244.0,14011.0,14150.0,2674
2025-12-26,14142.0,14142.0,14190.0,14003.0,14175.0,2164
2025-12-29,14161.0,14161.0,14234.0,14100.0,14100.0,2155
2025-12-30,14172.0,14172.0,14350.0,14081.0,14182.0,4084
2025-12-31,14223.0,14223.0,14299.0,14150.0,14239.0,1823
2026-01-01,14205.0,14205.0,14279.0,14133.0,14279.0,1895
2026-01-02,14237.0,14237.0,14297.0,14184.0,14239.0,1209
2026-01-05,14222.0,14222.0,14529.0,14151.0,14237.0,3392
2026-01-06,14181.0,14181.0,14336.0,14151.0,14222.0,2461
2026-01-07,13781.0,13781.0,14173.0,13750.0,14151.0,7442
2026-01-08,13725.0,13725.0,14176.0,13590.0,13790.0,6894
2026-01-09,13542.0,13542.0,13799.0,13501.0,13794.0,2562
2026-01-12,12952.0,12952.0,13441.0,12672.0,13216.0,17234
2026-01-13,13802.0,13802.0,13899.0,12770.0,12770.0,50182
2026-01-14,14300.0,14300.0,14585.0,13642.0,13802.0,27313
2026-01-15,14300.0,14300.0,14300.0,14300.0,14300.0,0
2026-01-16,13809.0,13809.0,14361.0,13720.0,14020.0,10042
