date_,adj close_bse.ns,close_bse.ns,high_bse.ns,low_bse.ns,open_bse.ns,volume_bse.ns
2025-03-07,1388.3878173828125,1392.7667236328125,1441.5999755859375,1387.3499755859375,1409.9666748046875,11041449
2025-03-10,1328.7923583984375,1332.9832763671875,1411.2667236328125,1325.3499755859375,1390.0,12517161
2025-03-11,1265.9239501953125,1269.9166259765625,1326.316650390625,1227.3333740234375,1306.6666259765625,21787773
2025-03-12,1333.9261474609375,1338.13330078125,1356.300048828125,1288.3333740234375,1288.3333740234375,18983265
2025-03-13,1304.63525390625,1308.75,1353.11669921875,1300.0,1338.13330078125,11311809
2025-03-17,1316.6307373046875,1320.7833251953125,1341.6666259765625,1300.3333740234375,1323.199951171875,8727396
2025-03-18,1316.6307373046875,1320.7833251953125,1320.7833251953125,1320.7833251953125,1320.7833251953125,0
2025-03-19,1459.5467529296875,1464.1500244140625,1471.0833740234375,1385.1666259765625,1388.0,15512586
2025-03-20,1488.0068359375,1492.699951171875,1517.6666259765625,1451.6666259765625,1478.0,16108614
2025-03-21,1588.24072265625,1593.25,1616.6666259765625,1485.0333251953125,1496.3333740234375,21103122
2025-03-24,1546.8048095703125,1551.683349609375,1636.300048828125,1540.566650390625,1613.3333740234375,17437431
2025-03-25,1545.675048828125,1550.550048828125,1592.433349609375,1538.5999755859375,1561.3333740234375,12418947
2025-03-26,1486.8770751953125,1491.566650390625,1562.3333740234375,1484.3333740234375,1556.6666259765625,8879835
2025-03-27,1556.540771484375,1561.449951171875,1578.3333740234375,1526.066650390625,1550.0,20801976
2025-03-28,1820.8570556640625,1826.5999755859375,1844.800048828125,1666.6666259765625,1666.6666259765625,56319333
2025-04-01,1816.2716064453125,1822.0,1858.5,1810.0,1848.0,13947345
2025-04-02,1879.0235595703125,1884.949951171875,1893.3333740234375,1810.0,1823.0,14559132
2025-04-03,1867.7259521484375,1873.61669921875,1929.066650390625,1853.8333740234375,1858.6666259765625,13500360
2025-04-04,1833.36767578125,1839.1500244140625,1886.550048828125,1820.933349609375,1874.4832763671875,11404995
2025-04-07,1722.052001953125,1727.4832763671875,1750.0,1659.449951171875,1666.683349609375,12643101
2025-04-08,1840.2625732421875,1846.066650390625,1852.949951171875,1784.183349609375,1800.0,10422066
2025-04-09,1843.63525390625,1849.449951171875,1870.0,1802.5333251953125,1833.4000244140625,9485910
2025-04-11,1875.6676025390625,1881.5833740234375,1908.0,1860.6666259765625,1899.13330078125,7930965
2025-04-15,1979.7559814453125,1986.0,1991.6666259765625,1907.0,1917.0,7914093
2025-04-16,1970.6181640625,1976.8333740234375,1999.3333740234375,1953.3333740234375,1995.6666259765625,6664080
2025-04-17,1970.7843017578125,1977.0,2013.3333740234375,1955.1666259765625,1969.6666259765625,7753470
2025-04-21,2088.413330078125,2095.0,2104.333251953125,1990.0,1993.6666259765625,12255681
2025-04-22,2073.958740234375,2080.5,2136.0,2075.0,2116.0,10094400
2025-04-23,2139.585205078125,2146.333251953125,2153.0,2075.0,2099.666748046875,11014368
2025-04-24,2157.69482421875,2164.5,2188.0,2140.0,2150.0,8304210
2025-04-25,2094.560546875,2101.166748046875,2198.333251953125,2057.5,2175.0,12844959
2025-04-28,2181.287109375,2188.166748046875,2199.166748046875,2090.666748046875,2100.0,8723934
2025-04-29,2206.872802734375,2213.833251953125,2269.333251953125,2187.166748046875,2200.333251953125,11040702
2025-04-30,2113.00244140625,2119.666748046875,2223.333251953125,2107.5,2223.333251953125,7386837
2025-05-02,2099.04638671875,2105.666748046875,2169.666748046875,2095.333251953125,2120.333251953125,6750618
2025-05-05,2144.4033203125,2151.166748046875,2159.166748046875,2090.0,2116.666748046875,6594636
2025-05-06,2075.121826171875,2081.666748046875,2176.5,2073.333251953125,2158.333251953125,7534017
2025-05-07,2210.528076171875,2217.5,2282.5,2117.5,2123.333251953125,32617395
2025-05-08,2222.98876953125,2230.0,2298.0,2210.333251953125,2243.0,15815844
2025-05-09,2183.779296875,2190.666748046875,2216.666748046875,2160.666748046875,2166.666748046875,10559544
2025-05-12,2311.210693359375,2318.5,2349.0,2288.333251953125,2300.0,11883684
2025-05-13,2430.833251953125,2438.5,2448.666748046875,2327.166748046875,2333.333251953125,16155834
2025-05-14,2449.0,2449.0,2474.166748046875,2417.166748046875,2450.666748046875,9444795
2025-05-15,2382.666748046875,2382.666748046875,2450.666748046875,2370.5,2450.666748046875,10080171
2025-05-16,2426.333251953125,2426.333251953125,2438.333251953125,2397.166748046875,2400.0,5439912
2025-05-19,2486.333251953125,2486.333251953125,2491.666748046875,2427.333251953125,2438.333251953125,6779835
2025-05-20,2461.833251953125,2461.833251953125,2529.333251953125,2454.0,2511.0,9830418
2025-05-21,2435.0,2435.0,2490.0,2400.166748046875,2466.666748046875,8333151
2025-05-22,2332.166748046875,2332.166748046875,2440.166748046875,2298.333251953125,2435.0,15080493
2025-05-23,2448.0,2448.0,2488.0,2335.0,2358.0,16556320
2025-05-26,2450.0,2450.0,2526.0,2435.0,2480.0,9288433
2025-05-27,2404.0,2404.0,2450.0,2395.5,2450.0,6553028
2025-05-28,2404.0,2404.0,2438.0,2385.0,2425.0,5094893
2025-05-29,2464.5,2464.5,2470.0,2391.0,2429.0,6162725
2025-05-30,2674.0,2674.0,2690.0,2469.0,2472.5,18465797
2025-06-02,2693.300048828125,2693.300048828125,2735.199951171875,2647.0,2690.0,10992168
2025-06-03,2764.89990234375,2764.89990234375,2787.800048828125,2692.0,2720.0,8663975
2025-06-04,2797.10009765625,2797.10009765625,2815.0,2711.0,2779.89990234375,6827661
2025-06-05,2909.800048828125,2909.800048828125,2918.0,2815.0,2821.10009765625,11094118
2025-06-06,2933.199951171875,2933.199951171875,2985.0,2920.0,2939.800048828125,10365779
2025-06-09,2994.39990234375,2994.39990234375,3024.89990234375,2935.300048828125,2970.0,7298847
2025-06-10,3005.39990234375,3005.39990234375,3030.0,2975.199951171875,3009.300048828125,7137028
2025-06-11,2882.39990234375,2882.39990234375,3019.89990234375,2823.10009765625,3015.0,10665889
2025-06-12,2754.10009765625,2754.10009765625,2860.89990234375,2748.39990234375,2860.0,9601852
2025-06-13,2711.199951171875,2711.199951171875,2770.0,2653.0,2653.0,7506707
2025-06-16,2697.39990234375,2697.39990234375,2769.0,2675.0,2725.0,5760092
2025-06-17,2664.39990234375,2664.39990234375,2730.0,2622.300048828125,2719.0,6162135
2025-06-18,2633.199951171875,2633.199951171875,2664.0,2500.0,2525.0,9963748
2025-06-19,2595.39990234375,2595.39990234375,2656.39990234375,2584.0,2645.0,4153374
2025-06-20,2688.10009765625,2688.10009765625,2698.39990234375,2571.0,2600.0,5802506
2025-06-23,2775.300048828125,2775.300048828125,2795.0,2648.0,2670.0,7002677
2025-06-24,2785.60009765625,2785.60009765625,2865.60009765625,2777.0,2850.0,6052217
2025-06-25,2789.0,2789.0,2825.0,2772.10009765625,2800.199951171875,3725327
2025-06-26,2803.0,2803.0,2821.0,2748.0,2789.0,3864783
2025-06-27,2775.60009765625,2775.60009765625,2838.10009765625,2760.0,2816.5,4146758
2025-06-30,2770.10009765625,2770.10009765625,2805.0,2753.39990234375,2788.89990234375,2973164
2025-07-01,2775.10009765625,2775.10009765625,2796.0,2738.199951171875,2778.0,2799778
2025-07-02,2752.39990234375,2752.39990234375,2805.0,2745.0,2770.0,2342388
2025-07-03,2820.10009765625,2820.10009765625,2825.89990234375,2742.5,2759.89990234375,3789412
2025-07-04,2635.199951171875,2635.199951171875,2778.0,2613.10009765625,2778.0,12917060
2025-07-07,2636.199951171875,2636.199951171875,2680.0,2590.699951171875,2635.199951171875,4315497
2025-07-08,2477.0,2477.0,2644.0,2395.0,2640.0,18415480
2025-07-09,2523.800048828125,2523.800048828125,2550.0,2485.5,2500.0,6824385
2025-07-10,2466.300048828125,2466.300048828125,2545.89990234375,2460.0,2534.60009765625,5061783
2025-07-11,2371.10009765625,2371.10009765625,2476.199951171875,2365.300048828125,2466.39990234375,7117789
2025-07-14,2460.699951171875,2460.699951171875,2477.199951171875,2390.800048828125,2425.0,7628961
2025-07-15,2546.0,2546.0,2554.199951171875,2444.800048828125,2479.0,5731544
2025-07-16,2530.0,2530.0,2585.0,2523.10009765625,2550.0,4360747
2025-07-17,2474.89990234375,2474.89990234375,2549.0,2446.60009765625,2540.0,4380006
2025-07-18,2448.5,2448.5,2487.10009765625,2435.0,2480.0,3278360
2025-07-21,2521.300048828125,2521.300048828125,2535.0,2433.10009765625,2450.0,4732364
2025-07-22,2548.39990234375,2548.39990234375,2570.89990234375,2540.0,2570.0,3215319
2025-07-23,2557.199951171875,2557.199951171875,2566.89990234375,2510.0,2554.0,2693904
2025-07-24,2547.800048828125,2547.800048828125,2566.0,2521.0,2558.89990234375,2630830
2025-07-25,2454.0,2454.0,2542.0,2444.199951171875,2538.89990234375,3588032
2025-07-28,2449.89990234375,2449.89990234375,2524.5,2427.0,2460.0,3468410
2025-07-29,2487.10009765625,2487.10009765625,2500.0,2438.0,2450.0,2601305
2025-07-30,2457.5,2457.5,2496.60009765625,2447.0,2495.0,1846915
2025-07-31,2427.39990234375,2427.39990234375,2474.699951171875,2416.0,2427.5,2933504
2025-08-01,2411.300048828125,2411.300048828125,2470.0,2383.5,2429.300048828125,3124608
2025-08-04,2486.60009765625,2486.60009765625,2495.0,2381.199951171875,2420.0,3342439
2025-08-05,2367.199951171875,2367.199951171875,2494.10009765625,2346.10009765625,2492.0,7032517
2025-08-06,2387.60009765625,2387.60009765625,2428.0,2282.0,2370.39990234375,9401319
2025-08-07,2442.199951171875,2442.199951171875,2454.0,2359.300048828125,2370.0,4564283
2025-08-08,2392.89990234375,2392.89990234375,2503.60009765625,2382.300048828125,2500.0,6685163
2025-08-11,2396.300048828125,2396.300048828125,2421.0,2370.0,2400.0,3272568
2025-08-12,2368.699951171875,2368.699951171875,2411.0,2346.5,2400.0,2571768
2025-08-13,2496.39990234375,2496.39990234375,2501.89990234375,2381.89990234375,2385.0,5393999
2025-08-14,2482.0,2482.0,2514.39990234375,2456.0,2500.0,2747105
2025-08-18,2494.800048828125,2494.800048828125,2550.0,2487.0,2520.0,3167818
2025-08-19,2491.5,2491.5,2532.0,2470.0,2505.0,3159563
2025-08-20,2523.0,2523.0,2533.0,2485.10009765625,2505.0,2674274
2025-08-21,2332.199951171875,2332.199951171875,2529.800048828125,2325.0,2524.0,12151255
2025-08-22,2332.800048828125,2332.800048828125,2353.5,2292.199951171875,2331.300048828125,5910342
2025-08-25,2290.800048828125,2290.800048828125,2342.89990234375,2286.10009765625,2335.0,3982572
2025-08-26,2215.60009765625,2215.60009765625,2290.0,2212.0,2282.0,5678257
2025-08-28,2178.39990234375,2178.39990234375,2230.0,2170.0,2218.0,4301677
2025-08-29,2096.199951171875,2096.199951171875,2184.0,2090.0,2180.0,8153679
2025-09-01,2180.39990234375,2180.39990234375,2198.0,2107.60009765625,2130.0,6021070
2025-09-02,2194.199951171875,2194.199951171875,2252.0,2163.0,2190.0,5015814
2025-09-03,2214.0,2214.0,2227.800048828125,2165.39990234375,2210.0,3276037
2025-09-04,2219.5,2219.5,2254.800048828125,2205.0,2239.0,3864879
2025-09-05,2319.60009765625,2319.60009765625,2347.89990234375,2227.0,2229.0,7981732
2025-09-08,2346.199951171875,2346.199951171875,2388.89990234375,2323.199951171875,2329.0,3680062
2025-09-09,2353.199951171875,2353.199951171875,2367.300048828125,2315.89990234375,2358.60009765625,2162565
2025-09-10,2266.5,2266.5,2368.199951171875,2242.39990234375,2365.0,5226464
2025-09-11,2162.800048828125,2162.800048828125,2280.0,2145.199951171875,2272.0,9464950
2025-09-12,2201.199951171875,2201.199951171875,2223.0,2179.300048828125,2185.0,4700718
2025-09-15,2227.39990234375,2227.39990234375,2254.300048828125,2216.199951171875,2218.0,3362642
2025-09-16,2199.300048828125,2199.300048828125,2235.699951171875,2180.39990234375,2235.0,3431716
2025-09-17,2209.800048828125,2209.800048828125,2230.0,2201.0,2209.300048828125,2575857
2025-09-18,2198.300048828125,2198.300048828125,2239.89990234375,2186.39990234375,2222.699951171875,3048170
2025-09-19,2182.60009765625,2182.60009765625,2212.0,2180.0,2200.0,2777471
2025-09-22,2156.199951171875,2156.199951171875,2196.0,2150.0,2175.0,2789419
2025-09-23,2122.199951171875,2122.199951171875,2160.0,2086.39990234375,2157.0,4932424
2025-09-24,2076.39990234375,2076.39990234375,2135.0,2060.0,2122.199951171875,4081837
2025-09-25,2043.300048828125,2043.300048828125,2095.0,2040.0,2070.0,5087377
2025-09-26,2043.199951171875,2043.199951171875,2084.89990234375,2021.5,2042.9000244140625,4532697
2025-09-29,2097.39990234375,2097.39990234375,2121.0,2047.9000244140625,2055.0,4448256
2025-09-30,2040.199951171875,2040.199951171875,2108.89990234375,2035.0999755859375,2105.0,3613387
2025-10-01,2081.39990234375,2081.39990234375,2085.0,2038.0,2048.0,3715436
2025-10-03,2093.39990234375,2093.39990234375,2099.89990234375,2050.0,2080.89990234375,2827421
2025-10-06,2217.89990234375,2217.89990234375,2223.800048828125,2102.0,2103.699951171875,8546614
2025-10-07,2231.199951171875,2231.199951171875,2266.39990234375,2180.0,2237.0,5976759
2025-10-08,2244.199951171875,2244.199951171875,2264.300048828125,2210.0,2227.0,3860482
2025-10-09,2330.199951171875,2330.199951171875,2338.0,2230.0,2244.199951171875,7865924
2025-10-10,2385.0,2385.0,2410.0,2332.60009765625,2335.0,7275253
2025-10-13,2476.0,2476.0,2505.0,2355.0,2375.0,8770554
2025-10-14,2448.300048828125,2448.300048828125,2556.800048828125,2428.5,2501.0,8984969
2025-10-15,2456.300048828125,2456.300048828125,2476.300048828125,2435.60009765625,2460.0,3210878
2025-10-16,2509.199951171875,2509.199951171875,2567.10009765625,2462.0,2468.800048828125,9183672
2025-10-17,2485.60009765625,2485.60009765625,2538.0,2461.800048828125,2512.0,3965773
2025-10-20,2494.10009765625,2494.10009765625,2526.800048828125,2490.0,2503.199951171875,2528250
2025-10-21,2487.800048828125,2487.800048828125,2519.0,2477.0,2506.5,946624
2025-10-23,2487.5,2487.5,2533.699951171875,2481.0,2499.0,3296837
2025-10-24,2475.0,2475.0,2506.699951171875,2466.199951171875,2492.89990234375,2121602
2025-10-27,2510.199951171875,2510.199951171875,2515.0,2462.0,2482.800048828125,2544807
2025-10-28,2419.699951171875,2419.699951171875,2513.199951171875,2405.0,2511.0,5690046
2025-10-29,2447.300048828125,2447.300048828125,2454.0,2410.0,2424.89990234375,2308131
2025-10-30,2442.800048828125,2442.800048828125,2471.199951171875,2437.199951171875,2459.0,1965445
2025-10-31,2479.0,2479.0,2493.89990234375,2326.10009765625,2444.0,7814555
2025-11-03,2548.300048828125,2548.300048828125,2577.0,2485.5,2489.0,8123038
2025-11-04,2496.60009765625,2496.60009765625,2555.0,2489.0,2555.0,3164089
2025-11-05,2496.60009765625,2496.60009765625,2496.60009765625,2496.60009765625,2496.60009765625,0
2025-11-06,2455.5,2455.5,2495.699951171875,2429.89990234375,2495.0,2859627
2025-11-07,2678.300048828125,2678.300048828125,2718.699951171875,2443.199951171875,2450.0,20297200
2025-11-10,2625.300048828125,2625.300048828125,2705.0,2617.39990234375,2690.0,6140807
2025-11-11,2644.199951171875,2644.199951171875,2664.800048828125,2602.5,2638.39990234375,4346693
2025-11-12,2775.39990234375,2775.39990234375,2818.0,2732.10009765625,2770.0,15966772
2025-11-13,2760.199951171875,2760.199951171875,2833.0,2748.0,2788.39990234375,5273807
2025-11-14,2827.60009765625,2827.60009765625,2834.0,2740.300048828125,2741.0,5787981
2025-11-17,2811.89990234375,2811.89990234375,2836.5,2795.5,2836.5,3818270
2025-11-18,2834.10009765625,2834.10009765625,2872.5,2787.89990234375,2811.60009765625,5402562
2025-11-19,2898.300048828125,2898.300048828125,2914.60009765625,2825.0,2832.0,6111316
2025-11-20,2895.5,2895.5,2960.0,2887.5,2923.89990234375,6301559
2025-11-21,2858.300048828125,2858.300048828125,2915.0,2850.0,2894.0,3734399
2025-11-24,2802.199951171875,2802.199951171875,2879.0,2798.0,2865.0,3100243
2025-11-25,2840.60009765625,2840.60009765625,2854.800048828125,2795.0,2802.0,2951872
2025-11-26,2886.699951171875,2886.699951171875,2906.800048828125,2828.800048828125,2840.60009765625,3135392
2025-11-27,2929.10009765625,2929.10009765625,2936.699951171875,2878.0,2896.0,3823914
2025-11-28,2902.39990234375,2902.39990234375,2942.300048828125,2896.10009765625,2940.0,2525089
2025-12-01,2886.60009765625,2886.60009765625,2951.0,2875.5,2919.0,3185450
2025-12-02,2843.199951171875,2843.199951171875,2892.0,2833.0,2885.0,2453858
2025-12-03,2751.10009765625,2751.10009765625,2849.0,2734.89990234375,2840.0,3311445
2025-12-04,2765.0,2765.0,2798.0,2743.0,2753.199951171875,2898317
2025-12-05,2815.89990234375,2815.89990234375,2822.89990234375,2742.699951171875,2765.0,3138758
2025-12-08,2798.800048828125,2798.800048828125,2915.0,2785.10009765625,2820.0,5899411
2025-12-09,2715.800048828125,2715.800048828125,2795.0,2630.0,2795.0,7832840
2025-12-10,2581.699951171875,2581.699951171875,2718.5,2575.0,2715.800048828125,4918417
2025-12-11,2698.800048828125,2698.800048828125,2706.699951171875,2585.0,2595.0,5536101
2025-12-12,2735.0,2735.0,2743.699951171875,2680.0,2715.39990234375,3813800
2025-12-15,2648.89990234375,2648.89990234375,2733.0,2630.39990234375,2715.0,3952118
2025-12-16,2605.89990234375,2605.89990234375,2648.89990234375,2571.0,2648.89990234375,5246754
2025-12-17,2630.5,2630.5,2673.0,2611.0,2615.0,4201851
2025-12-18,2682.89990234375,2682.89990234375,2702.0,2630.0,2638.0,4500860
2025-12-19,2684.800048828125,2684.800048828125,2737.0,2680.0,2699.0,3867770
2025-12-22,2775.5,2775.5,2784.199951171875,2674.199951171875,2698.199951171875,4928746
2025-12-23,2737.5,2737.5,2800.0,2715.0,2778.699951171875,3825412
2025-12-24,2670.89990234375,2670.89990234375,2749.0,2665.199951171875,2739.10009765625,3419371
2025-12-25,2670.89990234375,2670.89990234375,2670.89990234375,2670.89990234375,2670.89990234375,0
2025-12-26,2649.0,2649.0,2689.300048828125,2636.0,2671.39990234375,2791648
2025-12-29,2628.300048828125,2628.300048828125,2668.60009765625,2621.0,2650.0,2577976
2025-12-30,2581.0,2581.0,2629.699951171875,2570.199951171875,2628.300048828125,3829439
2025-12-31,2632.199951171875,2632.199951171875,2651.89990234375,2595.0,2595.0,2415713
2026-01-01,2628.0,2628.0,2650.5,2603.0,2640.89990234375,1665389
2026-01-02,2666.5,2666.5,2672.0,2621.0,2639.0,2215206
2026-01-05,2673.89990234375,2673.89990234375,2702.39990234375,2614.60009765625,2660.0,3555815
2026-01-06,2706.300048828125,2706.300048828125,2723.89990234375,2670.0,2675.0,3112131
2026-01-07,2744.89990234375,2744.89990234375,2757.89990234375,2685.0,2702.39990234375,2801518
2026-01-08,2694.0,2694.0,2787.0,2686.39990234375,2744.89990234375,3713035
2026-01-09,2669.5,2669.5,2735.0,2643.0,2680.0,3708787
2026-01-12,2790.60009765625,2790.60009765625,2800.0,2685.0,2700.0,7690160
2026-01-13,2832.0,2832.0,2873.699951171875,2804.0,2820.0,6665428
2026-01-14,2836.800048828125,2836.800048828125,2865.0,2797.0,2830.800048828125,3844640
2026-01-15,2836.800048828125,2836.800048828125,2836.800048828125,2836.800048828125,2836.800048828125,0
2026-01-16,2808.699951171875,2808.699951171875,2900.0,2793.0,2851.0,4746376
