date_,adj close_apollotyre.ns,close_apollotyre.ns,high_apollotyre.ns,low_apollotyre.ns,open_apollotyre.ns,volume_apollotyre.ns
2025-04-08,397.1996154785156,401.45001220703125,405.1499938964844,392.5,402.0,1170323
2025-04-09,403.48236083984375,407.79998779296875,409.29998779296875,395.6499938964844,399.0,844827
2025-04-11,423.22113037109375,427.75,428.70001220703125,411.8999938964844,419.8999938964844,2909571
2025-04-15,434.45098876953125,439.1000061035156,439.75,428.6000061035156,428.6000061035156,2527163
2025-04-16,443.4546203613281,448.20001220703125,449.0,436.6000061035156,439.3999938964844,1618991
2025-04-17,446.967041015625,451.75,454.8999938964844,443.8500061035156,448.8999938964844,1323859
2025-04-21,455.92120361328125,460.79998779296875,462.3500061035156,448.20001220703125,451.79998779296875,1435427
2025-04-22,457.5042724609375,462.3999938964844,465.8500061035156,457.95001220703125,461.54998779296875,776057
2025-04-23,455.2781066894531,460.1499938964844,467.0,457.04998779296875,465.54998779296875,778254
2025-04-24,465.46905517578125,470.45001220703125,472.8999938964844,456.6499938964844,460.1499938964844,1488463
2025-04-25,456.5148620605469,461.3999938964844,474.3500061035156,455.45001220703125,472.3999938964844,1520153
2025-04-28,454.58551025390625,459.45001220703125,461.0,445.8999938964844,459.0,927869
2025-04-29,451.1225891113281,455.95001220703125,464.29998779296875,453.0,461.70001220703125,883384
2025-04-30,466.9036865234375,471.8999938964844,475.29998779296875,454.29998779296875,454.79998779296875,4518564
2025-05-02,471.4549865722656,476.5,479.8500061035156,469.45001220703125,475.0,2442258
2025-05-05,482.6353454589844,487.79998779296875,491.75,481.6499938964844,485.0,2673499
2025-05-06,477.7377624511719,482.8500061035156,490.3500061035156,480.0,487.79998779296875,1576060
2025-05-07,489.51177978515625,494.75,499.0,473.0,473.20001220703125,2421760
2025-05-08,479.46923828125,484.6000061035156,503.95001220703125,481.0,498.5,1547020
2025-05-09,461.6598205566406,466.6000061035156,482.0,460.1000061035156,478.95001220703125,2729954
2025-05-12,475.9073486328125,481.0,483.0,472.0,475.0,1521186
2025-05-13,467.3984069824219,472.3999938964844,484.0,467.6499938964844,483.3999938964844,1804302
2025-05-14,470.3171691894531,475.3500061035156,478.29998779296875,469.75,473.8999938964844,1258392
2025-05-15,475.3631896972656,480.45001220703125,490.8500061035156,474.0,474.0,3830238
2025-05-16,489.0170593261719,494.25,509.79998779296875,483.5,487.0,4576424
2025-05-19,483.3774108886719,488.54998779296875,498.29998779296875,487.6499938964844,495.0,1127526
2025-05-20,484.1689453125,489.3500061035156,491.95001220703125,484.5,490.95001220703125,2090317
2025-05-21,482.93218994140625,488.1000061035156,492.6499938964844,482.25,490.1000061035156,1273074
2025-05-22,486.6424865722656,491.8500061035156,492.8999938964844,483.70001220703125,490.5,722099
2025-05-23,489.4623107910156,494.70001220703125,497.70001220703125,491.0,495.0,903008
2025-05-26,489.90753173828125,495.1499938964844,500.54998779296875,488.04998779296875,494.3999938964844,1279138
2025-05-27,488.76971435546875,494.0,499.04998779296875,492.6499938964844,495.0,1116601
2025-05-28,488.6213073730469,493.8500061035156,497.0,492.29998779296875,495.0,903521
2025-05-29,474.2748107910156,479.3500061035156,495.6499938964844,478.0,494.3999938964844,2039952
2025-05-30,465.5679626464844,470.54998779296875,483.54998779296875,465.70001220703125,481.95001220703125,1058286
2025-06-02,466.5079345703125,471.5,474.8999938964844,464.29998779296875,467.75,899808
2025-06-03,460.57147216796875,465.5,472.0,463.1499938964844,471.5,1201526
2025-06-04,453.29925537109375,458.1499938964844,466.8999938964844,456.6499938964844,466.5,922039
2025-06-05,457.7516174316406,462.6499938964844,466.75,460.0,461.29998779296875,619545
2025-06-06,466.21112060546875,471.20001220703125,476.0,459.5,465.8999938964844,1505404
2025-06-09,467.4478759765625,472.45001220703125,477.0,468.0,475.8999938964844,1044052
2025-06-10,462.946044921875,467.8999938964844,475.3500061035156,466.1000061035156,474.6000061035156,1220459
2025-06-11,457.55377197265625,462.45001220703125,472.0,461.5,469.0,722412
2025-06-12,452.3098449707031,457.1499938964844,465.8999938964844,453.25,462.3999938964844,904050
2025-06-13,447.1649169921875,451.95001220703125,456.70001220703125,440.0,441.0,802931
2025-06-16,442.8114929199219,447.54998779296875,451.95001220703125,444.45001220703125,450.29998779296875,486765
2025-06-17,440.48638916015625,445.20001220703125,449.8999938964844,443.45001220703125,448.3999938964844,505842
2025-06-18,440.68426513671875,445.3999938964844,449.0,442.1000061035156,444.8999938964844,371685
2025-06-19,442.36627197265625,447.1000061035156,449.0,441.6000061035156,445.3999938964844,549348
2025-06-20,435.1435546875,439.79998779296875,448.5,436.1000061035156,447.45001220703125,2304684
2025-06-23,438.80438232421875,443.5,444.8999938964844,435.29998779296875,439.0,650748
2025-06-24,441.7231750488281,446.45001220703125,452.20001220703125,441.5,450.0,896805
2025-06-25,446.2744445800781,451.04998779296875,452.3500061035156,444.25,447.1000061035156,1379568
2025-06-26,441.87158203125,446.6000061035156,454.95001220703125,445.79998779296875,452.20001220703125,1208086
2025-06-27,442.6136169433594,447.3500061035156,453.0,445.70001220703125,449.0,1374368
2025-06-30,444.0482482910156,448.79998779296875,452.5,446.8999938964844,449.1499938964844,440931
2025-07-01,442.9599304199219,447.70001220703125,451.3999938964844,445.5,449.04998779296875,418710
2025-07-02,461.857666015625,466.79998779296875,470.8999938964844,448.54998779296875,449.3999938964844,7350003
2025-07-03,457.7021789550781,462.6000061035156,471.0,461.25,469.5,2422706
2025-07-04,454.2886962890625,459.1499938964844,467.0,456.25,462.95001220703125,564838
2025-07-07,455.52545166015625,460.3999938964844,463.6000061035156,455.6000061035156,459.04998779296875,488674
2025-07-08,466.7552795410156,471.75,475.0,457.5,460.0,1947914
2025-07-09,468.88250732421875,473.8999938964844,476.54998779296875,468.1000061035156,473.0,2041231
2025-07-10,467.25,472.25,477.1000061035156,470.04998779296875,476.0,918685
2025-07-11,458.6000061035156,458.6000061035156,470.70001220703125,457.0,468.0,1096347
2025-07-14,453.5,453.5,461.45001220703125,451.79998779296875,458.0,768813
2025-07-15,459.45001220703125,459.45001220703125,461.5,455.04998779296875,456.0,871453
2025-07-16,455.20001220703125,455.20001220703125,462.5,454.29998779296875,459.0,723678
2025-07-17,458.1499938964844,458.1499938964844,473.0,455.25,457.29998779296875,2921721
2025-07-18,455.1499938964844,455.1499938964844,461.0,454.20001220703125,458.8999938964844,507733
2025-07-21,450.54998779296875,450.54998779296875,455.95001220703125,446.45001220703125,455.0,759137
2025-07-22,449.54998779296875,449.54998779296875,454.95001220703125,448.0,452.0,369290
2025-07-23,457.95001220703125,457.95001220703125,458.8999938964844,448.54998779296875,451.70001220703125,563753
2025-07-24,459.1000061035156,459.1000061035156,465.5,455.70001220703125,457.95001220703125,779549
2025-07-25,455.04998779296875,455.04998779296875,459.8500061035156,452.3500061035156,459.0,442237
2025-07-28,451.95001220703125,451.95001220703125,461.70001220703125,447.45001220703125,455.75,547315
2025-07-29,455.8999938964844,455.8999938964844,458.5,449.04998779296875,451.8999938964844,259720
2025-07-30,460.04998779296875,460.04998779296875,463.25,455.04998779296875,457.95001220703125,465687
2025-07-31,449.70001220703125,449.70001220703125,460.75,447.04998779296875,456.5,405420
2025-08-01,440.8500061035156,440.8500061035156,454.70001220703125,439.20001220703125,450.70001220703125,227026
2025-08-04,441.45001220703125,441.45001220703125,444.79998779296875,437.04998779296875,444.0,250458
2025-08-05,439.8500061035156,439.8500061035156,446.1499938964844,438.75,442.29998779296875,256491
2025-08-06,435.1000061035156,435.1000061035156,443.8500061035156,431.1000061035156,439.8500061035156,417114
2025-08-07,436.25,436.25,438.3500061035156,427.70001220703125,435.1000061035156,227665
2025-08-08,434.20001220703125,434.20001220703125,437.79998779296875,421.0,425.6000061035156,519716
2025-08-11,438.8999938964844,438.8999938964844,440.95001220703125,430.0,434.25,282065
2025-08-12,446.6499938964844,446.6499938964844,448.95001220703125,434.79998779296875,441.0,451459
2025-08-13,444.6499938964844,444.6499938964844,446.95001220703125,438.0,446.6499938964844,492562
2025-08-14,432.29998779296875,432.29998779296875,445.6000061035156,430.04998779296875,444.6499938964844,612195
2025-08-18,464.45001220703125,464.45001220703125,468.75,431.0,436.79998779296875,2446895
2025-08-19,466.29998779296875,466.29998779296875,468.0,455.79998779296875,462.0,1237000
2025-08-20,467.29998779296875,467.29998779296875,469.70001220703125,462.0,467.0,606469
2025-08-21,464.70001220703125,464.70001220703125,467.95001220703125,460.0,467.3500061035156,519012
2025-08-22,465.75,465.75,467.5,456.5,464.45001220703125,562831
2025-08-25,465.79998779296875,465.79998779296875,471.29998779296875,463.0,465.95001220703125,756689
2025-08-26,456.54998779296875,456.54998779296875,465.8999938964844,455.0,465.79998779296875,718649
2025-08-28,457.54998779296875,457.54998779296875,462.1499938964844,453.5,456.5,609203
2025-08-29,462.20001220703125,462.20001220703125,463.54998779296875,454.70001220703125,459.75,681893
2025-09-01,467.6000061035156,467.6000061035156,471.5,463.25,464.5,993342
2025-09-02,487.79998779296875,487.79998779296875,493.0,467.0,469.0,6936286
2025-09-03,485.6499938964844,485.6499938964844,495.70001220703125,482.3999938964844,491.04998779296875,1536058
2025-09-04,485.5,485.5,497.79998779296875,481.04998779296875,492.0,2501551
2025-09-05,482.79998779296875,482.79998779296875,488.0,479.04998779296875,486.0,572558
2025-09-08,480.0,480.0,491.0,478.3500061035156,484.95001220703125,638840
2025-09-09,481.3999938964844,481.3999938964844,485.0,477.25,482.6499938964844,447151
2025-09-10,479.54998779296875,479.54998779296875,483.8999938964844,473.1000061035156,483.5,875353
2025-09-11,477.79998779296875,477.79998779296875,480.29998779296875,475.1499938964844,480.1499938964844,642776
2025-09-12,475.45001220703125,475.45001220703125,481.0,470.0,480.1499938964844,1390599
2025-09-15,479.20001220703125,479.20001220703125,486.3999938964844,470.54998779296875,476.0,975708
2025-09-16,486.25,486.25,491.0,479.75,480.5,1587021
2025-09-17,483.45001220703125,483.45001220703125,499.0,482.25,493.95001220703125,2095486
2025-09-18,484.54998779296875,484.54998779296875,491.0,481.25,486.70001220703125,610388
2025-09-19,480.6499938964844,480.6499938964844,485.04998779296875,476.04998779296875,485.0,947737
2025-09-22,486.3999938964844,486.3999938964844,490.3999938964844,481.3500061035156,483.0,1131081
2025-09-23,489.04998779296875,489.04998779296875,497.6499938964844,486.3500061035156,486.3999938964844,2074346
2025-09-24,494.70001220703125,494.70001220703125,495.79998779296875,483.5,490.75,1568815
2025-09-25,493.25,493.25,495.8999938964844,488.20001220703125,494.3500061035156,1016220
2025-09-26,479.8999938964844,479.8999938964844,492.0,472.54998779296875,492.0,806706
2025-09-29,465.54998779296875,465.54998779296875,483.25,464.0,483.25,884958
2025-09-30,472.95001220703125,472.95001220703125,474.29998779296875,465.54998779296875,469.25,1138550
2025-10-01,467.6499938964844,467.6499938964844,473.0,463.25,472.95001220703125,799502
2025-10-03,473.1499938964844,473.1499938964844,475.5,466.25,469.20001220703125,1242296
2025-10-06,474.70001220703125,474.70001220703125,479.0,470.3999938964844,475.0,772008
2025-10-07,478.5,478.5,480.3500061035156,472.8999938964844,475.1000061035156,384205
2025-10-08,486.8999938964844,486.8999938964844,493.8999938964844,476.79998779296875,478.1000061035156,1132727
2025-10-09,484.8500061035156,484.8500061035156,491.5,479.6499938964844,490.25,588201
2025-10-10,488.25,488.25,489.70001220703125,483.5,485.79998779296875,617231
2025-10-13,485.3500061035156,485.3500061035156,488.0,478.75,486.54998779296875,432097
2025-10-14,480.70001220703125,480.70001220703125,488.6499938964844,477.5,486.0,456892
2025-10-15,486.79998779296875,486.79998779296875,488.0,479.04998779296875,481.3500061035156,332343
2025-10-16,489.95001220703125,489.95001220703125,490.6000061035156,484.70001220703125,487.20001220703125,742685
2025-10-17,488.45001220703125,488.45001220703125,503.0,485.04998779296875,492.0,2551939
2025-10-20,507.0,507.0,512.5499877929688,488.75,493.3999938964844,3460910
2025-10-21,515.1500244140625,515.1500244140625,518.0,507.3999938964844,510.0,537454
2025-10-23,513.9500122070312,513.9500122070312,517.0,504.25,515.0,1413312
2025-10-24,499.79998779296875,499.79998779296875,517.0,497.1000061035156,514.0499877929688,1097426
2025-10-27,505.54998779296875,505.54998779296875,511.45001220703125,499.0,500.0,736362
2025-10-28,504.5,504.5,529.7999877929688,500.6499938964844,513.0,3352963
2025-10-29,505.54998779296875,505.54998779296875,508.5,501.29998779296875,506.0,488457
2025-10-30,503.0,503.0,510.70001220703125,500.04998779296875,506.8500061035156,733764
2025-10-31,501.5,501.5,508.75,500.25,506.25,305198
2025-11-03,509.45001220703125,509.45001220703125,513.4000244140625,499.3999938964844,500.04998779296875,839770
2025-11-04,522.3499755859375,522.3499755859375,528.5,509.8999938964844,509.95001220703125,2697240
2025-11-05,522.3499755859375,522.3499755859375,522.3499755859375,522.3499755859375,522.3499755859375,0
2025-11-06,505.79998779296875,505.79998779296875,524.3499755859375,504.5,522.3499755859375,562329
2025-11-07,515.4000244140625,515.4000244140625,520.7999877929688,497.5,506.8999938964844,865620
2025-11-10,522.0,522.0,524.9500122070312,515.4000244140625,515.4000244140625,645982
2025-11-11,520.4000244140625,520.4000244140625,523.9500122070312,515.0499877929688,522.25,455201
2025-11-12,532.3499755859375,532.3499755859375,533.8499755859375,520.9000244140625,522.0,1684497
2025-11-13,536.9000244140625,536.9000244140625,539.25,532.3499755859375,533.4500122070312,769551
2025-11-14,518.7000122070312,518.7000122070312,540.5,516.5999755859375,534.0,1305213
2025-11-17,514.0,514.0,538.9000244140625,512.5499877929688,525.0,1082641
2025-11-18,522.7999877929688,522.7999877929688,528.9500122070312,503.6000061035156,514.0,1296744
2025-11-19,522.6500244140625,522.6500244140625,528.25,515.5499877929688,524.0499877929688,912099
2025-11-20,519.25,519.25,525.6500244140625,517.5,523.0,387466
2025-11-21,512.4000244140625,512.4000244140625,523.4000244140625,511.0,517.25,361031
2025-11-24,528.1500244140625,528.1500244140625,538.0,511.54998779296875,511.8999938964844,1268776
2025-11-25,522.0499877929688,522.0499877929688,530.7000122070312,520.5,530.0,303594
2025-11-26,521.4500122070312,521.4500122070312,526.6500244140625,518.0999755859375,524.25,535179
2025-11-27,518.9500122070312,518.9500122070312,522.25,516.7999877929688,521.25,166766
2025-11-28,514.0,514.0,522.0499877929688,513.1500244140625,519.0,267746
2025-12-01,516.3499755859375,516.3499755859375,523.9500122070312,514.0999755859375,517.3499755859375,445396
2025-12-02,519.25,519.25,528.0,517.0,518.5,1411085
2025-12-03,535.2000122070312,535.2000122070312,538.5,519.5499877929688,521.7000122070312,1517255
2025-12-04,530.5999755859375,530.5999755859375,539.2000122070312,526.5,531.7000122070312,1001462
2025-12-05,521.4500122070312,521.4500122070312,536.2000122070312,518.25,531.5,661593
2025-12-08,520.3499755859375,520.3499755859375,528.4500122070312,518.0,524.0499877929688,528025
2025-12-09,524.5999755859375,524.5999755859375,531.0,519.0,520.3499755859375,1168279
2025-12-10,520.75,520.75,529.4500122070312,517.5999755859375,526.0,383487
2025-12-11,514.0999755859375,514.0999755859375,523.0,512.0499877929688,523.0,235971
2025-12-12,510.0,510.0,518.5,507.1000061035156,514.9500122070312,413327
2025-12-15,506.5,506.5,510.5,504.0,510.0,324549
2025-12-16,511.0,511.0,513.2000122070312,506.29998779296875,508.8999938964844,587035
2025-12-17,499.29998779296875,499.29998779296875,511.0,498.1000061035156,511.0,398588
2025-12-18,495.95001220703125,495.95001220703125,500.45001220703125,494.25,499.20001220703125,631506
2025-12-19,507.04998779296875,507.04998779296875,513.75,491.0,496.0,1434222
2025-12-22,509.75,509.75,512.4500122070312,503.54998779296875,507.04998779296875,379016
2025-12-23,512.0999755859375,512.0999755859375,519.9500122070312,506.25,512.0999755859375,762056
2025-12-24,511.70001220703125,511.70001220703125,513.9500122070312,507.04998779296875,512.7999877929688,624578
2025-12-25,511.70001220703125,511.70001220703125,511.70001220703125,511.70001220703125,511.70001220703125,0
2025-12-26,505.79998779296875,505.79998779296875,511.70001220703125,504.1000061035156,511.70001220703125,343635
2025-12-29,496.54998779296875,496.54998779296875,512.0,494.75,507.0,735336
2025-12-30,494.1000061035156,494.1000061035156,500.45001220703125,492.8500061035156,497.0,560939
2025-12-31,500.0,500.0,502.1499938964844,494.5,497.5,432342
2026-01-01,494.20001220703125,494.20001220703125,502.5,492.3500061035156,500.75,517987
2026-01-02,497.25,497.25,500.5,492.0,494.20001220703125,399501
2026-01-05,505.79998779296875,505.79998779296875,508.25,493.29998779296875,497.25,1140870
2026-01-06,519.5,519.5,521.0,505.0,509.79998779296875,1957528
2026-01-07,517.5499877929688,517.5499877929688,525.0,516.0,521.0,1084107
2026-01-08,519.9500122070312,519.9500122070312,530.75,514.5499877929688,517.5,1362000
2026-01-09,504.3999938964844,504.3999938964844,523.9500122070312,502.04998779296875,519.9500122070312,664785
2026-01-12,503.70001220703125,503.70001220703125,505.5,487.25,503.0,755693
2026-01-13,520.5,520.5,524.0,500.1499938964844,508.20001220703125,1378698
2026-01-14,527.9500122070312,527.9500122070312,529.0999755859375,517.5,520.0,1235341
2026-01-15,527.9500122070312,527.9500122070312,527.9500122070312,527.9500122070312,527.9500122070312,0
2026-01-16,508.54998779296875,508.54998779296875,528.6500244140625,506.04998779296875,525.6500244140625,892494
