date_,adj close_jswenergy.ns,close_jswenergy.ns,high_jswenergy.ns,low_jswenergy.ns,open_jswenergy.ns,volume_jswenergy.ns
2025-04-22,507.1956787109375,509.20001220703125,527.5,507.1000061035156,526.0,4070438
2025-04-23,506.8470458984375,508.8500061035156,515.0,504.6000061035156,513.7999877929688,5386110
2025-04-24,501.8169250488281,503.79998779296875,512.5999755859375,501.54998779296875,508.75,2120881
2025-04-25,480.79998779296875,482.70001220703125,508.70001220703125,478.20001220703125,503.0,3196366
2025-04-28,474.3255920410156,476.20001220703125,489.8999938964844,473.29998779296875,476.8500061035156,6571011
2025-04-29,462.771240234375,464.6000061035156,485.79998779296875,463.0,479.8999938964844,5429671
2025-04-30,477.31378173828125,479.20001220703125,486.8500061035156,463.04998779296875,465.79998779296875,5506434
2025-05-02,467.4527282714844,469.29998779296875,483.79998779296875,468.1000061035156,483.79998779296875,2362909
2025-05-05,479.305908203125,481.20001220703125,483.6499938964844,457.04998779296875,472.0,4696931
2025-05-06,464.36492919921875,466.20001220703125,484.70001220703125,464.6000061035156,482.8999938964844,1813659
2025-05-07,466.6558837890625,468.5,474.95001220703125,457.6000061035156,457.6000061035156,1740467
2025-05-08,461.5261535644531,463.3500061035156,476.5,459.0,472.70001220703125,2323658
2025-05-09,458.0399169921875,459.8500061035156,463.3500061035156,441.0,441.0,2156494
2025-05-12,479.206298828125,481.1000061035156,482.0,472.29998779296875,475.0,1959126
2025-05-13,472.38323974609375,474.25,482.04998779296875,470.3500061035156,482.0,2597495
2025-05-14,473.08050537109375,474.95001220703125,477.8999938964844,471.04998779296875,474.25,3784668
2025-05-15,485.4814758300781,487.3999938964844,491.45001220703125,477.1499938964844,478.0,5192791
2025-05-16,501.8667297363281,503.8500061035156,506.6499938964844,481.8500061035156,490.0,9882396
2025-05-19,513.3214111328125,515.3499755859375,524.8499755859375,505.1000061035156,506.0,6049881
2025-05-20,502.7134094238281,504.70001220703125,519.0,502.8500061035156,517.7999877929688,3170791
2025-05-21,502.81298828125,504.79998779296875,513.9000244140625,498.1000061035156,503.8999938964844,2590939
2025-05-22,497.9820861816406,499.95001220703125,510.79998779296875,492.5,504.29998779296875,4039008
2025-05-23,494.645263671875,496.6000061035156,504.04998779296875,495.6499938964844,500.75,2122235
2025-05-26,502.91259765625,504.8999938964844,507.5,496.5,496.8999938964844,1927370
2025-05-27,495.392333984375,497.3500061035156,505.0,493.6499938964844,504.8999938964844,2509599
2025-05-28,494.346435546875,496.29998779296875,503.79998779296875,493.8999938964844,498.5,1794123
2025-05-29,498.9283447265625,500.8999938964844,503.0,492.1000061035156,497.95001220703125,3046559
2025-05-30,486.0293273925781,487.95001220703125,502.3500061035156,486.8500061035156,500.5,3732715
2025-06-02,495.5915222167969,497.54998779296875,501.3999938964844,484.1000061035156,487.95001220703125,1879134
2025-06-03,497.0856018066406,499.04998779296875,508.3500061035156,496.20001220703125,498.1000061035156,2378912
2025-06-04,507.0462341308594,509.04998779296875,510.75,495.3999938964844,500.8999938964844,2982748
2025-06-05,506.1000061035156,508.1000061035156,515.2999877929688,505.3999938964844,512.0,1631097
2025-06-06,522.8499755859375,522.8499755859375,523.9500122070312,508.0,514.0,5565991
2025-06-09,534.9000244140625,534.9000244140625,541.8499755859375,525.0,526.7999877929688,6278958
2025-06-10,533.2000122070312,533.2000122070312,538.7999877929688,529.0,537.0,2909626
2025-06-11,535.5,535.5,543.0999755859375,532.2999877929688,537.8499755859375,4458603
2025-06-12,516.7999877929688,516.7999877929688,537.9500122070312,514.25,535.0,2193633
2025-06-13,506.8500061035156,506.8500061035156,515.8499755859375,502.29998779296875,502.29998779296875,2226519
2025-06-16,512.8499755859375,512.8499755859375,514.2999877929688,503.04998779296875,507.79998779296875,1713177
2025-06-17,503.3500061035156,503.3500061035156,515.9000244140625,500.5,515.0,2324881
2025-06-18,504.04998779296875,504.04998779296875,512.5,500.70001220703125,503.29998779296875,2255318
2025-06-19,480.54998779296875,480.54998779296875,507.0,479.0,504.1000061035156,5484701
2025-06-20,499.29998779296875,499.29998779296875,502.20001220703125,480.04998779296875,481.0,5785366
2025-06-23,500.54998779296875,500.54998779296875,503.0,489.5,495.0,3285462
2025-06-24,504.8999938964844,504.8999938964844,510.79998779296875,502.0,506.0,3594212
2025-06-25,507.70001220703125,507.70001220703125,513.0499877929688,506.70001220703125,510.8999938964844,4375094
2025-06-26,516.9500122070312,516.9500122070312,520.4500122070312,505.5,512.9000244140625,7709890
2025-06-27,522.5,522.5,528.5,516.0,519.0,3849783
2025-06-30,522.0999755859375,522.0999755859375,526.0999755859375,517.0999755859375,523.2999877929688,2172588
2025-07-01,527.1500244140625,527.1500244140625,528.4500122070312,518.7999877929688,522.2999877929688,2604174
2025-07-02,518.0499877929688,518.0499877929688,532.6500244140625,513.2000122070312,531.9000244140625,3540272
2025-07-03,510.3500061035156,510.3500061035156,520.2999877929688,507.95001220703125,519.7999877929688,3273830
2025-07-04,512.0,512.0,513.4000244140625,502.1000061035156,510.3999938964844,3519624
2025-07-07,509.6499938964844,509.6499938964844,524.2000122070312,508.0,513.6500244140625,3411737
2025-07-08,513.5499877929688,513.5499877929688,516.8499755859375,504.3500061035156,510.0,3934146
2025-07-09,514.9000244140625,514.9000244140625,525.5,513.9000244140625,515.0499877929688,3516374
2025-07-10,530.5499877929688,530.5499877929688,536.5999755859375,515.4500122070312,516.5,6941032
2025-07-11,523.7000122070312,523.7000122070312,535.5,522.2000122070312,531.0,4054505
2025-07-14,530.5,530.5,534.3499755859375,522.25,525.0,3346236
2025-07-15,528.9500122070312,528.9500122070312,533.5,526.4000244140625,532.0,2422923
2025-07-16,531.75,531.75,533.5,526.2000122070312,528.75,2460503
2025-07-17,531.5999755859375,531.5999755859375,534.2999877929688,521.5499877929688,528.0,4175593
2025-07-18,530.4000244140625,530.4000244140625,538.75,522.0,532.5,5871617
2025-07-21,531.7000122070312,531.7000122070312,535.5,526.0499877929688,530.4000244140625,2545659
2025-07-22,531.5499877929688,531.5499877929688,536.0999755859375,529.5499877929688,533.0,2785824
2025-07-23,533.8499755859375,533.8499755859375,535.7999877929688,531.0,532.9500122070312,1429888
2025-07-24,532.5499877929688,532.5499877929688,537.0,526.5,535.0,3750877
2025-07-25,518.0999755859375,518.0999755859375,532.8499755859375,512.0,531.4500122070312,3715596
2025-07-28,520.0999755859375,520.0999755859375,527.75,511.6000061035156,515.0,2232420
2025-07-29,524.7999877929688,524.7999877929688,526.3499755859375,515.2000122070312,515.2000122070312,1532398
2025-07-30,526.5,526.5,529.75,521.0499877929688,524.7999877929688,1616906
2025-07-31,515.0499877929688,515.0499877929688,523.7999877929688,512.0999755859375,520.0499877929688,1946308
2025-08-01,511.6499938964844,511.6499938964844,533.9000244140625,509.3999938964844,530.0,12369442
2025-08-04,537.7999877929688,537.7999877929688,539.9000244140625,512.2999877929688,515.0,9051726
2025-08-05,537.7000122070312,537.7000122070312,548.4000244140625,535.2000122070312,539.0,8557539
2025-08-06,534.0499877929688,534.0499877929688,541.4000244140625,521.7000122070312,538.5,4521179
2025-08-07,532.9000244140625,532.9000244140625,537.0,514.5999755859375,530.0,3013051
2025-08-08,518.2999877929688,518.2999877929688,535.0499877929688,516.5,533.2000122070312,1688157
2025-08-11,535.0999755859375,535.0999755859375,537.0,518.2999877929688,521.5,2511889
2025-08-12,533.1500244140625,533.1500244140625,539.4000244140625,531.0999755859375,534.5999755859375,1582468
2025-08-13,535.0,535.0,538.9500122070312,533.8499755859375,534.0999755859375,1205129
2025-08-14,529.1500244140625,529.1500244140625,535.75,525.8499755859375,535.0,1062841
2025-08-18,533.5999755859375,533.5999755859375,540.6500244140625,531.1500244140625,534.5,2426463
2025-08-19,533.2999877929688,533.2999877929688,535.0,530.4000244140625,533.5999755859375,1331520
2025-08-20,531.75,531.75,539.1500244140625,531.0,532.2000122070312,2552499
2025-08-21,521.2999877929688,521.2999877929688,532.2999877929688,519.2000122070312,532.0,2595769
2025-08-22,517.9000244140625,517.9000244140625,522.5999755859375,513.2999877929688,520.7000122070312,2099250
2025-08-25,521.4500122070312,521.4500122070312,525.7999877929688,515.7999877929688,518.9000244140625,3246470
2025-08-26,513.0999755859375,513.0999755859375,521.5999755859375,511.45001220703125,520.0,1985173
2025-08-28,497.6499938964844,497.6499938964844,513.0,496.20001220703125,513.0,2117153
2025-08-29,488.45001220703125,488.45001220703125,498.8500061035156,485.5,498.04998779296875,2020026
2025-09-01,501.1000061035156,501.1000061035156,501.8999938964844,488.0,490.0,1287794
2025-09-02,511.29998779296875,511.29998779296875,513.0999755859375,499.54998779296875,504.0,2096621
2025-09-03,509.04998779296875,509.04998779296875,515.5,508.3500061035156,511.29998779296875,1579405
2025-09-04,502.5,502.5,513.75,501.5,509.8999938964844,1691028
2025-09-05,504.1000061035156,504.1000061035156,507.1499938964844,499.54998779296875,502.1000061035156,1075403
2025-09-08,510.20001220703125,510.20001220703125,520.0,505.20001220703125,505.20001220703125,1649154
2025-09-09,506.1000061035156,506.1000061035156,512.3499755859375,505.0,511.95001220703125,1197551
2025-09-10,519.0,519.0,523.0,508.20001220703125,508.8999938964844,2428381
2025-09-11,521.5499877929688,521.5499877929688,529.5,516.4500122070312,518.6500244140625,2031990
2025-09-12,525.75,525.75,529.5999755859375,523.0999755859375,525.0,1823634
2025-09-15,532.0,532.0,535.0,523.1500244140625,523.9500122070312,1875958
2025-09-16,540.0499877929688,540.0499877929688,551.25,532.0,532.4500122070312,5756908
2025-09-17,535.0,535.0,545.2999877929688,534.0,541.9000244140625,1370817
2025-09-18,537.7999877929688,537.7999877929688,542.5,533.7999877929688,535.4000244140625,1135518
2025-09-19,545.5,545.5,552.0,542.6500244140625,551.0,4396075
2025-09-22,542.9500122070312,542.9500122070312,549.4500122070312,539.3499755859375,547.0,1883318
2025-09-23,543.8499755859375,543.8499755859375,555.5,541.0999755859375,542.5,3398352
2025-09-24,535.1500244140625,535.1500244140625,551.0,533.25,546.0499877929688,2427695
2025-09-25,528.5999755859375,528.5999755859375,539.8499755859375,527.1500244140625,536.0,2098712
2025-09-26,520.0999755859375,520.0999755859375,528.4000244140625,518.2999877929688,526.1500244140625,1451737
2025-09-29,528.5499877929688,528.5499877929688,531.8499755859375,520.2000122070312,521.0,1476731
2025-09-30,530.8499755859375,530.8499755859375,534.3499755859375,525.0,526.5,1505150
2025-10-01,536.4500122070312,536.4500122070312,538.0,528.2000122070312,532.9000244140625,840361
2025-10-03,539.9000244140625,539.9000244140625,542.3499755859375,532.0499877929688,537.0,1851581
2025-10-06,541.0,541.0,542.7999877929688,536.0999755859375,539.9000244140625,1940149
2025-10-07,548.0499877929688,548.0499877929688,557.4000244140625,538.5499877929688,541.0,4233559
2025-10-08,534.4500122070312,534.4500122070312,547.9500122070312,530.0999755859375,547.0499877929688,3256894
2025-10-09,542.7999877929688,542.7999877929688,544.0,532.5499877929688,534.0,1425566
2025-10-10,546.0,546.0,547.5,541.5,542.7999877929688,1605532
2025-10-13,544.4500122070312,544.4500122070312,546.5,538.6500244140625,543.0,1373686
2025-10-14,541.0499877929688,541.0499877929688,549.5,534.9000244140625,546.0,2538458
2025-10-15,545.75,545.75,547.0999755859375,537.5999755859375,541.25,1730184
2025-10-16,548.5999755859375,548.5999755859375,551.5,545.0,545.75,2481559
2025-10-17,540.7999877929688,540.7999877929688,552.7000122070312,536.75,550.0,3399859
2025-10-20,525.2000122070312,525.2000122070312,539.5999755859375,514.0,539.5999755859375,5106756
2025-10-21,528.0999755859375,528.0999755859375,531.5,525.2999877929688,531.5,489245
2025-10-23,533.2999877929688,533.2999877929688,535.0,522.8499755859375,528.25,2656263
2025-10-24,531.1500244140625,531.1500244140625,538.0499877929688,528.25,533.0,2323758
2025-10-27,529.3499755859375,529.3499755859375,535.8499755859375,527.7999877929688,531.0,2154794
2025-10-28,536.3499755859375,536.3499755859375,539.9000244140625,525.0999755859375,527.0,2738818
2025-10-29,534.4500122070312,534.4500122070312,546.3499755859375,531.8499755859375,536.5,2691960
2025-10-30,538.1500244140625,538.1500244140625,541.2999877929688,529.0,535.0,1726926
2025-10-31,527.4500122070312,527.4500122070312,540.0,525.5,538.0,2820568
2025-11-03,532.9000244140625,532.9000244140625,536.25,524.7999877929688,528.0,1781082
2025-11-04,528.0999755859375,528.0999755859375,535.4500122070312,525.9000244140625,534.0,1525398
2025-11-05,528.0999755859375,528.0999755859375,528.0999755859375,528.0999755859375,528.0999755859375,0
2025-11-06,517.3499755859375,517.3499755859375,531.9500122070312,515.5999755859375,526.1500244140625,2026463
2025-11-07,519.1500244140625,519.1500244140625,523.9000244140625,511.20001220703125,522.0,1562135
2025-11-10,522.5,522.5,527.0,519.5499877929688,521.0,878117
2025-11-11,526.8499755859375,526.8499755859375,529.4500122070312,518.25,523.0,1434139
2025-11-12,528.0499877929688,528.0499877929688,532.3499755859375,523.0499877929688,527.9000244140625,1747648
2025-11-13,528.2999877929688,528.2999877929688,532.9000244140625,525.4000244140625,527.5,1677794
2025-11-14,528.7999877929688,528.7999877929688,531.75,522.5499877929688,525.0499877929688,1755919
2025-11-17,527.6500244140625,527.6500244140625,535.5,526.8499755859375,528.0,1230818
2025-11-18,526.9500122070312,526.9500122070312,528.5,520.9500122070312,526.7999877929688,2011169
2025-11-19,513.6500244140625,513.6500244140625,528.7000122070312,512.3499755859375,526.0499877929688,2913764
2025-11-20,504.8500061035156,504.8500061035156,517.2999877929688,503.5,516.0,3532744
2025-11-21,484.54998779296875,484.54998779296875,507.6499938964844,483.0,506.0,6244965
2025-11-24,481.0,481.0,487.8999938964844,479.5,487.8999938964844,3561430
2025-11-25,476.6000061035156,476.6000061035156,482.3999938964844,475.0,481.3999938964844,2950968
2025-11-26,487.25,487.25,489.6000061035156,473.79998779296875,476.6000061035156,1486994
2025-11-27,488.0,488.0,490.20001220703125,480.6499938964844,489.0,2266552
2025-11-28,488.6499938964844,488.6499938964844,489.5,483.45001220703125,489.5,1256225
2025-12-01,491.79998779296875,491.79998779296875,493.3999938964844,484.1000061035156,488.70001220703125,1933563
2025-12-02,484.1499938964844,484.1499938964844,490.54998779296875,480.0,488.04998779296875,2109674
2025-12-03,470.20001220703125,470.20001220703125,484.8500061035156,468.1000061035156,482.20001220703125,2984285
2025-12-04,459.8500061035156,459.8500061035156,473.29998779296875,457.8999938964844,470.20001220703125,6057866
2025-12-05,461.95001220703125,461.95001220703125,465.0,448.6499938964844,459.8500061035156,4893964
2025-12-08,453.8500061035156,453.8500061035156,470.8999938964844,449.54998779296875,461.8999938964844,3062061
2025-12-09,451.20001220703125,451.20001220703125,456.8999938964844,442.70001220703125,453.5,21783593
2025-12-10,451.1499938964844,451.1499938964844,470.79998779296875,448.8999938964844,452.0,5390865
2025-12-11,457.79998779296875,457.79998779296875,460.0,448.1499938964844,452.1499938964844,2098580
2025-12-12,482.20001220703125,482.20001220703125,485.1000061035156,457.79998779296875,457.79998779296875,5749586
2025-12-15,486.45001220703125,486.45001220703125,487.79998779296875,478.8999938964844,484.1000061035156,3760447
2025-12-16,478.5,478.5,484.95001220703125,472.1499938964844,484.0,1861838
2025-12-17,475.25,475.25,482.54998779296875,473.0,477.79998779296875,1837506
2025-12-18,472.0,472.0,475.25,467.6499938964844,475.25,1792598
2025-12-19,478.25,478.25,479.8999938964844,468.29998779296875,475.0,1533200
2025-12-22,478.95001220703125,478.95001220703125,482.1000061035156,476.1000061035156,479.0,847804
2025-12-23,485.6499938964844,485.6499938964844,486.75,477.20001220703125,480.0,1158705
2025-12-24,484.3500061035156,484.3500061035156,488.1000061035156,481.54998779296875,486.8999938964844,1822866
2025-12-25,484.3500061035156,484.3500061035156,484.3500061035156,484.3500061035156,484.3500061035156,0
2025-12-26,479.3999938964844,479.3999938964844,486.95001220703125,477.29998779296875,481.8999938964844,712818
2025-12-29,471.1499938964844,471.1499938964844,479.3500061035156,470.0,479.0,796387
2025-12-30,469.75,469.75,474.6499938964844,468.0,469.29998779296875,638823
2025-12-31,482.45001220703125,482.45001220703125,484.1499938964844,469.95001220703125,470.04998779296875,2308011
2026-01-01,502.0,502.0,503.04998779296875,483.0,484.0,6027942
2026-01-02,510.6499938964844,510.6499938964844,514.5499877929688,502.20001220703125,505.0,5505156
2026-01-05,516.9000244140625,516.9000244140625,524.0999755859375,509.8500061035156,510.04998779296875,3982373
2026-01-06,514.8499755859375,514.8499755859375,521.5999755859375,511.5,517.25,1579518
2026-01-07,512.5999755859375,512.5999755859375,518.0,507.20001220703125,515.0,1268975
2026-01-08,499.70001220703125,499.70001220703125,512.9000244140625,497.0,512.0,1233169
2026-01-09,490.25,490.25,502.29998779296875,487.3999938964844,499.79998779296875,1227007
2026-01-12,498.79998779296875,498.79998779296875,499.8999938964844,479.3500061035156,490.0,2300943
2026-01-13,494.1499938964844,494.1499938964844,502.04998779296875,488.0,500.0,1491221
2026-01-14,494.6499938964844,494.6499938964844,501.0,491.5,493.0,950741
2026-01-15,494.6499938964844,494.6499938964844,494.6499938964844,494.6499938964844,494.6499938964844,0
2026-01-16,492.79998779296875,492.79998779296875,503.6499938964844,490.6000061035156,496.5,2548099
