date_,adj close_welcorp.ns,close_welcorp.ns,high_welcorp.ns,low_welcorp.ns,open_welcorp.ns,volume_welcorp.ns
2025-04-30,763.382080078125,767.5,784.2000122070312,760.4000244140625,770.0,640239
2025-05-02,756.7677612304688,760.8499755859375,779.3499755859375,752.4000244140625,774.8499755859375,253840
2025-05-05,763.1334228515625,767.25,775.0,760.0499877929688,760.75,226509
2025-05-06,754.4303588867188,758.5,769.5999755859375,750.0499877929688,767.5999755859375,339816
2025-05-07,756.3699340820312,760.4500122070312,767.5,747.2999877929688,755.0999755859375,315106
2025-05-08,744.8818969726562,748.9000244140625,770.8499755859375,740.0,766.0,244634
2025-05-09,723.099365234375,727.0,738.0999755859375,715.4000244140625,725.0,330068
2025-05-12,756.220703125,760.2999877929688,765.0,748.7000122070312,751.0,445413
2025-05-13,762.9345092773438,767.0499877929688,773.0,751.25,760.2999877929688,462762
2025-05-14,769.2504272460938,773.4000244140625,780.0,764.5499877929688,767.0,370206
2025-05-15,782.329833984375,786.5499877929688,797.1500244140625,768.6500244140625,774.9500122070312,414386
2025-05-16,777.704833984375,781.9000244140625,793.9500122070312,776.1500244140625,789.0,310696
2025-05-19,784.51806640625,788.75,794.9500122070312,776.2000122070312,777.0,293775
2025-05-20,771.2894287109375,775.4500122070312,794.9000244140625,767.0,792.5499877929688,222064
2025-05-21,769.3499145507812,773.5,781.5499877929688,762.7000122070312,779.0,237239
2025-05-22,762.6361083984375,766.75,772.9500122070312,760.0,771.0,246260
2025-05-23,757.9613037109375,762.0499877929688,776.0,758.0,761.1500244140625,270728
2025-05-26,772.2840576171875,776.4500122070312,780.8499755859375,758.3499755859375,762.0999755859375,449498
2025-05-27,779.2962036132812,783.5,790.5,771.0,776.4500122070312,661800
2025-05-28,809.2844848632812,813.6500244140625,819.9000244140625,784.0499877929688,790.5,1631173
2025-05-29,890.197998046875,895.0,903.9000244140625,822.1500244140625,833.0,19181775
2025-05-30,930.5303955078125,935.5499877929688,938.7999877929688,891.0499877929688,896.0,5722619
2025-06-02,928.9390258789062,933.9500122070312,946.7999877929688,912.6500244140625,930.0,2156314
2025-06-03,915.66064453125,920.5999755859375,938.5499877929688,905.7000122070312,934.9500122070312,1661360
2025-06-04,906.5597534179688,911.4500122070312,932.9000244140625,907.0999755859375,920.0,939789
2025-06-05,957.1865844726562,962.3499755859375,973.0,908.0999755859375,922.0,4922285
2025-06-06,961.1154174804688,966.2999877929688,990.0,946.0499877929688,965.0499877929688,2221827
2025-06-09,950.124755859375,955.25,972.2000122070312,952.1500244140625,966.9500122070312,555950
2025-06-10,960.7175903320312,965.9000244140625,994.0,959.0999755859375,959.0999755859375,2084305
2025-06-11,949.6771240234375,954.7999877929688,975.9000244140625,952.0,965.0,696693
2025-06-12,919.5397338867188,924.5,964.0,920.0,957.7999877929688,857612
2025-06-13,900.6416625976562,905.5,918.0,892.1500244140625,906.3499755859375,872944
2025-06-16,909.842041015625,914.75,935.5499877929688,903.4000244140625,909.7999877929688,1172674
2025-06-17,908.6981811523438,913.5999755859375,928.0,907.4000244140625,918.0,720209
2025-06-18,909.0463256835938,913.9500122070312,937.25,903.5499877929688,914.0,648194
2025-06-19,882.0916748046875,886.8499755859375,919.0,880.2999877929688,919.0,470534
2025-06-20,910.1901245117188,915.0999755859375,919.3499755859375,875.0499877929688,886.9500122070312,892408
2025-06-23,881.2462768554688,886.0,910.8499755859375,883.1500244140625,906.9500122070312,794514
2025-06-24,907.8030395507812,912.7000122070312,921.0999755859375,891.9000244140625,895.9000244140625,1282432
2025-06-25,931.7239990234375,936.75,940.6500244140625,908.7999877929688,922.0,1260399
2025-06-26,932.7186279296875,937.75,941.4000244140625,925.9000244140625,940.0,392574
2025-06-27,935.3544311523438,940.4000244140625,944.0,930.7000122070312,942.5,692920
2025-06-30,919.5397338867188,924.5,947.75,910.5999755859375,943.2999877929688,574665
2025-07-01,906.7586669921875,911.6500244140625,934.0,910.0,932.0,802473
2025-07-02,932.8678588867188,937.9000244140625,955.0,918.5999755859375,919.0,3519217
2025-07-03,917.5504150390625,922.5,947.2000122070312,916.1500244140625,942.0,563000
2025-07-04,926.2534790039062,931.25,934.8499755859375,915.0,925.0,352487
2025-07-07,917.4012451171875,922.3499755859375,932.2000122070312,915.0,930.0,330440
2025-07-08,909.9912719726562,914.9000244140625,936.0,907.0499877929688,925.9500122070312,376849
2025-07-09,931.1272583007812,936.1500244140625,942.0,918.7000122070312,919.8499755859375,631902
2025-07-10,928.8395385742188,933.8499755859375,947.9000244140625,927.5,943.5,326514
2025-07-11,906.0624389648438,910.9500122070312,939.5999755859375,906.2000122070312,934.0,491550
2025-07-14,916.157958984375,921.0999755859375,928.7999877929688,887.5,912.0,480274
2025-07-15,901.03955078125,905.9000244140625,924.9000244140625,901.0,920.0,670840
2025-07-16,903.526123046875,908.4000244140625,915.0,900.0499877929688,908.0,312970
2025-07-17,926.9000244140625,931.9000244140625,941.0,906.2999877929688,909.3499755859375,1176332
2025-07-18,923.5,923.5,936.5,916.4500122070312,934.9500122070312,284605
2025-07-21,931.75,931.75,936.0,918.7999877929688,918.8499755859375,263314
2025-07-22,915.0499877929688,915.0499877929688,946.75,913.2000122070312,934.9000244140625,324973
2025-07-23,918.6500244140625,918.6500244140625,921.2000122070312,907.0,920.0,244443
2025-07-24,897.5,897.5,924.0,894.5,923.0,600023
2025-07-25,886.9000244140625,886.9000244140625,922.0,879.0,904.5499877929688,657935
2025-07-28,863.0,863.0,894.7999877929688,857.4000244140625,887.7000122070312,669907
2025-07-29,924.5499877929688,924.5499877929688,931.0,858.0499877929688,863.0,2296562
2025-07-30,941.5999755859375,941.5999755859375,944.5,912.0,925.0,2089278
2025-07-31,930.9000244140625,930.9000244140625,938.9000244140625,912.2999877929688,922.7999877929688,658975
2025-08-01,897.5,897.5,932.6500244140625,889.9500122070312,929.7000122070312,447421
2025-08-04,886.3499755859375,886.3499755859375,901.5,873.0,900.6500244140625,462081
2025-08-05,875.8499755859375,875.8499755859375,898.4000244140625,863.25,893.0499877929688,520368
2025-08-06,872.9000244140625,872.9000244140625,881.4000244140625,863.0499877929688,880.1500244140625,426110
2025-08-07,872.7999877929688,872.7999877929688,876.0,852.1500244140625,870.0,436431
2025-08-08,869.6500244140625,869.6500244140625,879.1500244140625,865.5499877929688,876.0,270149
2025-08-11,863.4000244140625,863.4000244140625,871.5,856.7999877929688,866.5999755859375,329209
2025-08-12,876.6500244140625,876.6500244140625,887.5499877929688,858.0999755859375,870.0,433034
2025-08-13,886.3499755859375,886.3499755859375,891.0,877.0,885.0,244712
2025-08-14,882.25,882.25,888.1500244140625,869.2000122070312,888.1500244140625,224161
2025-08-18,879.7999877929688,879.7999877929688,892.0499877929688,872.0,884.0,317512
2025-08-19,879.0,879.0,896.0,876.5999755859375,884.0,355399
2025-08-20,872.7000122070312,872.7000122070312,885.9500122070312,870.2000122070312,885.9500122070312,318832
2025-08-21,895.1500244140625,895.1500244140625,898.9000244140625,874.4000244140625,876.0,337729
2025-08-22,889.5999755859375,889.5999755859375,898.2000122070312,885.0499877929688,895.0,209394
2025-08-25,888.2999877929688,888.2999877929688,903.0,881.4000244140625,900.0,214823
2025-08-26,874.3499755859375,874.3499755859375,884.7000122070312,867.0999755859375,880.0,298370
2025-08-28,874.2000122070312,874.2000122070312,879.2000122070312,860.5999755859375,865.2000122070312,321199
2025-08-29,842.4000244140625,842.4000244140625,874.7999877929688,834.2000122070312,873.5,412540
2025-09-01,848.4500122070312,848.4500122070312,855.75,835.0,836.9500122070312,244282
2025-09-02,824.2999877929688,824.2999877929688,857.9500122070312,821.4500122070312,847.0,869609
2025-09-03,852.4000244140625,852.4000244140625,855.4500122070312,822.5999755859375,822.5999755859375,503520
2025-09-04,847.0,847.0,866.7000122070312,840.9000244140625,860.0,267788
2025-09-05,849.1500244140625,849.1500244140625,851.2000122070312,832.0,842.0999755859375,229917
2025-09-08,858.9000244140625,858.9000244140625,862.4000244140625,843.2000122070312,853.4000244140625,205591
2025-09-09,885.1500244140625,885.1500244140625,887.9000244140625,856.0499877929688,859.5,484245
2025-09-10,883.3499755859375,883.3499755859375,897.0,880.8499755859375,890.0,221211
2025-09-11,870.0499877929688,870.0499877929688,885.0999755859375,866.0999755859375,884.0,266219
2025-09-12,879.75,879.75,884.9000244140625,864.25,873.9000244140625,288689
2025-09-15,923.7999877929688,923.7999877929688,925.0,874.4500122070312,879.75,1473811
2025-09-16,905.3499755859375,905.3499755859375,925.0,903.0999755859375,925.0,529741
2025-09-17,890.5499877929688,890.5499877929688,909.0,888.0,908.0,427644
2025-09-18,895.4500122070312,895.4500122070312,909.3499755859375,888.0499877929688,897.4500122070312,223543
2025-09-19,903.7999877929688,903.7999877929688,907.8499755859375,886.4500122070312,898.0,451255
2025-09-22,892.3499755859375,892.3499755859375,905.9000244140625,883.0,905.8499755859375,443873
2025-09-23,883.1500244140625,883.1500244140625,889.2999877929688,881.2000122070312,889.2999877929688,217436
2025-09-24,879.7000122070312,879.7000122070312,888.0,875.0,880.0,161656
2025-09-25,872.9500122070312,872.9500122070312,882.6500244140625,869.9000244140625,879.7000122070312,173369
2025-09-26,860.9000244140625,860.9000244140625,882.3499755859375,855.7000122070312,865.1500244140625,492988
2025-09-29,846.0999755859375,846.0999755859375,872.0,840.5,860.9000244140625,257306
2025-09-30,857.3499755859375,857.3499755859375,862.9500122070312,837.9000244140625,847.0,252590
2025-10-01,855.3499755859375,855.3499755859375,862.7999877929688,847.0,851.4000244140625,153853
2025-10-03,864.1500244140625,864.1500244140625,871.5499877929688,852.7000122070312,852.7000122070312,234729
2025-10-06,852.5499877929688,852.5499877929688,864.1500244140625,845.75,863.5999755859375,257515
2025-10-07,871.7000122070312,871.7000122070312,884.0,851.7000122070312,852.0,954277
2025-10-08,854.8499755859375,854.8499755859375,873.9000244140625,851.1500244140625,870.0,206598
2025-10-09,851.9500122070312,851.9500122070312,861.25,846.0,861.25,342655
2025-10-10,848.25,848.25,858.4500122070312,846.3499755859375,858.4500122070312,209704
2025-10-13,845.0,845.0,848.7999877929688,827.4000244140625,836.0,538591
2025-10-14,825.0499877929688,825.0499877929688,853.0999755859375,816.5499877929688,853.0999755859375,341447
2025-10-15,825.0999755859375,825.0999755859375,835.0,817.0,825.0499877929688,428766
2025-10-16,836.2000122070312,836.2000122070312,848.5,825.1500244140625,830.0,453550
2025-10-17,829.3499755859375,829.3499755859375,845.0,824.2000122070312,839.9500122070312,348716
2025-10-20,832.8499755859375,832.8499755859375,836.2000122070312,822.1500244140625,835.0,296008
2025-10-21,850.2000122070312,850.2000122070312,853.8499755859375,837.5,840.0,201984
2025-10-23,844.4000244140625,844.4000244140625,866.0,840.0,860.0,618391
2025-10-24,834.0,834.0,845.7999877929688,828.0,845.0,434528
2025-10-27,873.0499877929688,873.0499877929688,879.4500122070312,838.5,841.2000122070312,1820544
2025-10-28,886.4000244140625,886.4000244140625,909.9000244140625,871.5999755859375,875.0,2206907
2025-10-29,906.9500122070312,906.9500122070312,910.2000122070312,884.2999877929688,891.0,772404
2025-10-30,926.1500244140625,926.1500244140625,932.0,899.5,915.0,2905217
2025-10-31,965.75,965.75,985.0,935.7000122070312,945.0,8145685
2025-11-03,952.8499755859375,952.8499755859375,992.7999877929688,946.5499877929688,970.0,1449162
2025-11-04,924.8499755859375,924.8499755859375,948.0499877929688,920.0499877929688,940.3499755859375,1625795
2025-11-05,924.8499755859375,924.8499755859375,924.8499755859375,924.8499755859375,924.8499755859375,0
2025-11-06,894.4500122070312,894.4500122070312,923.5999755859375,890.4000244140625,910.0,776361
2025-11-07,906.5999755859375,906.5999755859375,912.5,888.0999755859375,898.1500244140625,486907
2025-11-10,912.5499877929688,912.5499877929688,923.5999755859375,893.0,912.0,634924
2025-11-11,920.5999755859375,920.5999755859375,940.0,903.1500244140625,912.0,939050
2025-11-12,913.7999877929688,913.7999877929688,923.5499877929688,908.4500122070312,920.0,438278
2025-11-13,928.1500244140625,928.1500244140625,938.2999877929688,920.0,925.0499877929688,708770
2025-11-14,918.5,918.5,934.4000244140625,913.25,925.0499877929688,266864
2025-11-17,906.75,906.75,927.6500244140625,904.7000122070312,927.6500244140625,479428
2025-11-18,903.2000122070312,903.2000122070312,915.5,896.5,911.9000244140625,361784
2025-11-19,896.75,896.75,910.0,891.6500244140625,908.5,344055
2025-11-20,883.1500244140625,883.1500244140625,898.25,876.0,890.5,476362
2025-11-21,867.9000244140625,867.9000244140625,880.0,865.5999755859375,880.0,399764
2025-11-24,848.9000244140625,848.9000244140625,871.8499755859375,844.0999755859375,868.6500244140625,525412
2025-11-25,865.5499877929688,865.5499877929688,869.3499755859375,844.2000122070312,849.0,370459
2025-11-26,871.0999755859375,871.0999755859375,878.2999877929688,855.7000122070312,866.0,595671
2025-11-27,869.4000244140625,869.4000244140625,885.0,857.5,879.7000122070312,410960
2025-11-28,856.4000244140625,856.4000244140625,875.7000122070312,854.2000122070312,875.0,212831
2025-12-01,862.0,862.0,867.75,853.0,857.0,321352
2025-12-02,845.5499877929688,845.5499877929688,864.7000122070312,841.4000244140625,862.0,332470
2025-12-03,833.1500244140625,833.1500244140625,846.0999755859375,829.0,845.5499877929688,313939
2025-12-04,827.5499877929688,827.5499877929688,838.0,826.4500122070312,833.1500244140625,167044
2025-12-05,826.5999755859375,826.5999755859375,829.9500122070312,805.75,829.9500122070312,568491
2025-12-08,797.7999877929688,797.7999877929688,828.9500122070312,792.0,828.9500122070312,594395
2025-12-09,807.0499877929688,807.0499877929688,817.2000122070312,786.2000122070312,805.0,1036451
2025-12-10,800.1500244140625,800.1500244140625,814.75,795.25,810.9500122070312,432096
2025-12-11,795.8499755859375,795.8499755859375,802.0,778.0,800.1500244140625,817562
2025-12-12,793.2999877929688,793.2999877929688,805.5,790.0999755859375,795.8499755859375,564453
2025-12-15,795.9000244140625,795.9000244140625,803.0,783.4000244140625,795.3499755859375,626321
2025-12-16,804.2000122070312,804.2000122070312,808.4500122070312,789.7000122070312,793.0,449579
2025-12-17,789.4500122070312,789.4500122070312,806.7000122070312,787.0,806.0499877929688,299126
2025-12-18,783.9000244140625,783.9000244140625,799.0,776.0,789.4500122070312,402520
2025-12-19,777.5,777.5,787.2000122070312,775.0,783.0,296364
2025-12-22,802.9000244140625,802.9000244140625,812.9500122070312,783.25,796.4000244140625,843930
2025-12-23,813.0499877929688,813.0499877929688,821.0,802.0999755859375,805.9500122070312,324355
2025-12-24,810.8499755859375,810.8499755859375,818.9000244140625,807.1500244140625,818.9000244140625,288115
2025-12-25,810.8499755859375,810.8499755859375,810.8499755859375,810.8499755859375,810.8499755859375,0
2025-12-26,806.9000244140625,806.9000244140625,815.7999877929688,803.25,812.5499877929688,167056
2025-12-29,826.9000244140625,826.9000244140625,829.9000244140625,803.2999877929688,807.0,821866
2025-12-30,790.0499877929688,790.0499877929688,826.9000244140625,786.2000122070312,826.9000244140625,1176009
2025-12-31,814.4000244140625,814.4000244140625,818.0,791.5499877929688,791.9500122070312,727721
2026-01-01,799.3499755859375,799.3499755859375,814.0,797.0,812.0,411819
2026-01-02,806.3499755859375,806.3499755859375,807.8499755859375,800.0,800.0,151818
2026-01-05,802.7000122070312,802.7000122070312,817.7999877929688,796.0,817.7999877929688,254782
2026-01-06,788.3499755859375,788.3499755859375,810.9500122070312,785.7000122070312,805.0,330611
2026-01-07,790.6500244140625,790.6500244140625,809.2000122070312,783.0499877929688,796.0,712823
2026-01-08,765.8499755859375,765.8499755859375,794.5,761.0,794.5,461588
2026-01-09,753.7000122070312,753.7000122070312,772.0,750.0999755859375,765.8499755859375,587600
2026-01-12,741.3499755859375,741.3499755859375,759.0,730.5,757.0999755859375,546713
2026-01-13,740.7000122070312,740.7000122070312,749.5499877929688,733.75,742.2000122070312,370820
2026-01-14,738.6500244140625,738.6500244140625,744.9500122070312,735.0,740.7000122070312,325192
2026-01-16,736.8499755859375,736.8499755859375,741.7999877929688,730.0999755859375,738.6500244140625,373406
