date_,adj close_cgcl.ns,close_cgcl.ns,high_cgcl.ns,low_cgcl.ns,open_cgcl.ns,volume_cgcl.ns
2025-04-03,168.28079223632812,168.4600067138672,169.97999572753906,166.0,166.0,2619825
2025-04-04,163.385986328125,163.55999755859375,171.67999267578125,162.05999755859375,171.67999267578125,3650267
2025-04-07,151.7583770751953,151.9199981689453,159.3699951171875,151.08999633789062,156.0,3489559
2025-04-08,158.46124267578125,158.6300048828125,163.0,154.6999969482422,160.0,5827138
2025-04-09,154.1058807373047,154.27000427246094,161.77999877929688,153.10000610351562,158.39999389648438,1937480
2025-04-11,155.6741943359375,155.83999633789062,159.8000030517578,154.6199951171875,157.0,1869711
2025-04-15,160.76878356933594,160.94000244140625,161.99000549316406,157.36000061035156,159.0,1721268
2025-04-16,163.0263671875,163.1999969482422,164.39999389648438,157.0,157.0,1472546
2025-04-17,166.58258056640625,166.75999450683594,170.75,162.36000061035156,163.3800048828125,2806811
2025-04-21,167.331787109375,167.50999450683594,168.9199981689453,165.92999267578125,166.5500030517578,943158
2025-04-22,168.1509246826172,168.3300018310547,170.19000244140625,166.7100067138672,168.89999389648438,1028889
2025-04-23,166.80235290527344,166.97999572753906,170.24000549316406,161.4199981689453,169.0,1530217
2025-04-24,165.9332733154297,166.11000061035156,169.60000610351562,165.5,168.1300048828125,857881
2025-04-25,160.4790802001953,160.64999389648438,168.89999389648438,160.0500030517578,168.49000549316406,1067598
2025-04-28,165.35389709472656,165.52999877929688,167.3300018310547,160.00999450683594,161.8300018310547,3353984
2025-04-29,164.93434143066406,165.11000061035156,167.38999938964844,164.27000427246094,167.25,572026
2025-04-30,161.38812255859375,161.55999755859375,165.6699981689453,160.3000030517578,165.0,473814
2025-05-02,162.48695373535156,162.66000366210938,163.77999877929688,160.2100067138672,160.2100067138672,446038
2025-05-05,169.16983032226562,169.35000610351562,175.75,166.6199951171875,168.88999938964844,10393721
2025-05-06,165.3239288330078,165.5,175.8000030517578,163.0,175.8000030517578,4056367
2025-05-07,162.50692749023438,162.67999267578125,165.0,160.25,161.0,945507
2025-05-08,160.2193603515625,160.38999938964844,165.99000549316406,160.0,164.0,698970
2025-05-09,162.6767578125,162.85000610351562,164.14999389648438,158.0,160.0,1339043
2025-05-12,167.08204650878906,167.25999450683594,170.0,166.17999267578125,170.0,642803
2025-05-13,167.4916229248047,167.6699981689453,168.32000732421875,164.85000610351562,168.10000610351562,525570
2025-05-14,168.7303009033203,168.91000366210938,172.44000244140625,167.49000549316406,167.8000030517578,748053
2025-05-15,167.28184509277344,167.4600067138672,170.33999633789062,167.0,169.6999969482422,449491
2025-05-16,167.26187133789062,167.44000244140625,168.89999389648438,166.77000427246094,168.3000030517578,669811
2025-05-19,164.47482299804688,164.64999389648438,170.60000610351562,164.1999969482422,167.99000549316406,945083
2025-05-20,162.28717041015625,162.4600067138672,168.0,162.05999755859375,166.0,589832
2025-05-21,161.72775268554688,161.89999389648438,164.24000549316406,161.11000061035156,162.89999389648438,460674
2025-05-22,158.10162353515625,158.27000427246094,163.6199951171875,157.89999389648438,162.69000244140625,847831
2025-05-23,158.5511474609375,158.72000122070312,160.82000732421875,157.75999450683594,159.8000030517578,461243
2025-05-26,158.78089904785156,158.9499969482422,161.6999969482422,158.16000366210938,159.75,406786
2025-05-27,158.24147033691406,158.41000366210938,160.0,157.5500030517578,159.72999572753906,434669
2025-05-28,158.24147033691406,158.41000366210938,160.8300018310547,157.72000122070312,158.50999450683594,399191
2025-05-29,155.61427307128906,155.77999877929688,159.13999938964844,155.3699951171875,158.1999969482422,496053
2025-05-30,151.52862548828125,151.69000244140625,157.60000610351562,150.99000549316406,156.0,1230295
2025-06-02,151.8482666015625,152.00999450683594,162.38999938964844,151.0,152.49000549316406,5527766
2025-06-03,151.31883239746094,151.47999572753906,155.25,151.00999450683594,152.9499969482422,958754
2025-06-04,150.8992919921875,151.05999755859375,156.8800048828125,150.50999450683594,153.8000030517578,2986967
2025-06-05,153.83616638183594,154.0,161.4499969482422,152.0,152.17999267578125,6171238
2025-06-06,151.87823486328125,152.0399932861328,159.07000732421875,151.60000610351562,155.5,15595881
2025-06-09,181.14706420898438,181.33999633789062,182.44000244140625,158.5800018310547,158.99000549316406,94314540
2025-06-10,178.78958129882812,178.97999572753906,186.9499969482422,172.5,177.0,46744410
2025-06-11,179.758544921875,179.9499969482422,183.5500030517578,175.47999572753906,178.0,12863280
2025-06-12,174.55410766601562,174.74000549316406,182.49000549316406,173.47000122070312,179.9199981689453,7650880
2025-06-13,170.94793701171875,171.1300048828125,175.0,169.30999755859375,171.0,5215285
2025-06-16,171.16770935058594,171.35000610351562,172.89999389648438,160.60000610351562,164.89999389648438,22890895
2025-06-17,172.99574279785156,173.17999267578125,181.5,170.61000061035156,172.5,23361155
2025-06-18,169.25973510742188,169.44000244140625,173.8699951171875,168.8000030517578,171.5,4372844
2025-06-19,163.93540954589844,164.11000061035156,171.80999755859375,164.0,170.25,4887041
2025-06-20,167.36175537109375,167.5399932861328,169.0,163.0,164.92999267578125,4995302
2025-06-23,167.6714324951172,167.85000610351562,169.6999969482422,165.35000610351562,167.0,3669210
2025-06-24,176.33221435546875,176.52000427246094,179.00999450683594,169.5,170.22000122070312,15468123
2025-06-25,174.15452575683594,174.33999633789062,182.89999389648438,173.39999389648438,177.74000549316406,10328919
2025-06-26,170.54835510253906,170.72999572753906,176.58999633789062,169.02999877929688,175.99000549316406,4778209
2025-06-27,170.0189208984375,170.1999969482422,172.24000549316406,168.91000366210938,171.8000030517578,3579475
2025-06-30,172.51626586914062,172.6999969482422,174.75,167.25,172.38999938964844,11000815
2025-07-01,167.64146423339844,167.82000732421875,174.0,167.3000030517578,173.67999267578125,4653682
2025-07-02,166.57260131835938,166.75,168.99000549316406,165.52000427246094,168.6999969482422,3597170
2025-07-03,166.26292419433594,166.44000244140625,168.0,165.82000732421875,167.5,2016766
2025-07-04,165.87335205078125,166.0500030517578,168.02999877929688,165.2899932861328,167.0800018310547,2080035
2025-07-07,165.09417724609375,165.27000427246094,168.0399932861328,165.0,166.89999389648438,1513396
2025-07-08,169.31967163085938,169.5,170.9499969482422,165.27000427246094,166.0399932861328,8530848
2025-07-09,167.90118408203125,168.0800018310547,171.4499969482422,166.50999450683594,171.1999969482422,3703058
2025-07-10,177.48097229003906,177.6699981689453,178.6999969482422,168.10000610351562,168.8800048828125,14970974
2025-07-11,176.01254272460938,176.1999969482422,179.6300048828125,173.30999755859375,178.5,3664097
2025-07-14,176.77174377441406,176.9600067138672,178.0,173.6699981689453,176.8800048828125,2873499
2025-07-15,176.70181274414062,176.88999938964844,179.4499969482422,176.05999755859375,177.39999389648438,2358224
2025-07-16,181.22698974609375,181.4199981689453,183.89999389648438,174.3000030517578,176.89999389648438,9584896
2025-07-17,182.50563049316406,182.6999969482422,183.77999877929688,180.17999267578125,182.89999389648438,4006106
2025-07-18,183.5644989013672,183.75999450683594,184.6999969482422,178.80999755859375,183.07000732421875,4636351
2025-07-21,181.73643493652344,181.92999267578125,184.6999969482422,180.9499969482422,183.0,3033637
2025-07-22,182.60552978515625,182.8000030517578,185.3000030517578,181.38999938964844,182.8000030517578,3085729
2025-07-23,181.28692626953125,181.47999572753906,183.94000244140625,180.39999389648438,182.5,2182407
2025-07-24,187.410400390625,187.61000061035156,190.3000030517578,182.3800048828125,182.8699951171875,12084425
2025-07-25,182.8452606201172,183.0399932861328,188.25,178.75999450683594,186.5,6150266
2025-07-28,178.98936462402344,179.17999267578125,185.61000061035156,176.6999969482422,182.5,3282318
2025-07-29,180.98724365234375,181.17999267578125,182.4499969482422,175.0500030517578,178.99000549316406,2669483
2025-07-30,185.8820343017578,186.0800018310547,187.72999572753906,180.00999450683594,181.5,5150052
2025-07-31,186.091796875,186.2899932861328,188.8000030517578,181.0,183.5,4038419
2025-08-01,175.17343139648438,175.36000061035156,190.35000610351562,174.89999389648438,186.5,11854541
2025-08-04,189.917724609375,190.1199951171875,192.5,175.52000427246094,176.9600067138672,36025583
2025-08-05,186.5513153076172,186.75,195.89999389648438,186.1300048828125,191.0,9297123
2025-08-06,186.84100341796875,187.0399932861328,189.1699981689453,184.58999633789062,186.3300018310547,4389878
2025-08-07,187.6801300048828,187.8800048828125,188.6699981689453,181.57000732421875,187.0,3199831
2025-08-08,181.9761962890625,182.1699981689453,189.0,181.0500030517578,187.8800048828125,3666423
2025-08-11,183.30477905273438,183.5,185.10000610351562,181.24000549316406,183.4499969482422,2060426
2025-08-12,182.58554077148438,182.77999877929688,185.86000061035156,181.0500030517578,183.60000610351562,1947660
2025-08-13,185.51243591308594,185.7100067138672,186.6999969482422,182.75,183.39999389648438,2172662
2025-08-14,185.66226196289062,185.86000061035156,188.25,184.25999450683594,186.0,1482394
2025-08-18,190.72686767578125,190.92999267578125,192.5,186.50999450683594,187.5,3583744
2025-08-19,187.87991333007812,188.0800018310547,191.60000610351562,187.5,190.92999267578125,1300518
2025-08-20,189.55810546875,189.75999450683594,194.6999969482422,188.5,188.5,4742524
2025-08-21,187.70008850097656,187.89999389648438,190.6999969482422,187.5,190.0,1538282
2025-08-22,187.76004028320312,187.9600067138672,189.99000549316406,187.5,187.5,1039256
2025-08-25,189.18850708007812,189.38999938964844,192.5,188.1999969482422,188.89999389648438,3077613
2025-08-26,190.5570526123047,190.75999450683594,193.99000549316406,187.0,189.02000427246094,12466628
2025-08-28,185.49244689941406,185.69000244140625,190.60000610351562,182.3000030517578,190.60000610351562,1736678
2025-08-29,185.1627960205078,185.36000061035156,187.85000610351562,181.58999633789062,184.5,2202711
2025-09-01,188.75897216796875,188.9600067138672,190.27999877929688,185.39999389648438,185.89999389648438,1581716
2025-09-02,188.17959594726562,188.3800048828125,192.5,187.64999389648438,189.5,1607822
2025-09-03,188.65907287597656,188.86000061035156,191.72000122070312,188.1999969482422,189.5,863896
2025-09-04,185.20274353027344,185.39999389648438,190.5,184.8300018310547,188.99000549316406,1042864
2025-09-05,184.2837371826172,184.47999572753906,188.8000030517578,183.10000610351562,186.0,1024609
2025-09-08,184.8831024169922,185.0800018310547,186.0,182.47000122070312,185.39999389648438,1502803
2025-09-09,186.65121459960938,186.85000610351562,187.4499969482422,184.4499969482422,185.97999572753906,544948
2025-09-10,187.79000854492188,187.99000549316406,191.8000030517578,186.3800048828125,187.39999389648438,1780569
2025-09-11,184.0500030517578,184.0500030517578,188.8000030517578,183.60000610351562,187.8699951171875,1036202
2025-09-12,186.0399932861328,186.0399932861328,187.0800018310547,183.35000610351562,185.0,1630610
2025-09-15,189.1199951171875,189.1199951171875,190.1300048828125,186.89999389648438,186.89999389648438,1302416
2025-09-16,188.47000122070312,188.47000122070312,190.8000030517578,187.22999572753906,190.0,805262
2025-09-17,189.47999572753906,189.47999572753906,190.1999969482422,187.6999969482422,188.47000122070312,764841
2025-09-18,185.41000366210938,185.41000366210938,189.9499969482422,184.47999572753906,189.9499969482422,902706
2025-09-19,190.66000366210938,190.66000366210938,195.0,184.10000610351562,186.2899932861328,10744677
2025-09-22,193.35000610351562,193.35000610351562,194.39999389648438,189.16000366210938,191.0,2190107
2025-09-23,193.1999969482422,193.1999969482422,198.39999389648438,189.24000549316406,194.39999389648438,3100576
2025-09-24,192.61000061035156,192.61000061035156,196.0,191.89999389648438,193.2899932861328,1477834
2025-09-25,188.5399932861328,188.5399932861328,193.89999389648438,187.5800018310547,193.0,658568
2025-09-26,185.25999450683594,185.25999450683594,188.88999938964844,184.0,188.88999938964844,1306097
2025-09-29,187.22999572753906,187.22999572753906,188.6999969482422,184.0,185.8000030517578,2457193
2025-09-30,185.17999267578125,185.17999267578125,188.8000030517578,184.6999969482422,187.0,907947
2025-10-01,188.75999450683594,188.75999450683594,189.39999389648438,184.8000030517578,185.39999389648438,701126
2025-10-03,189.33999633789062,189.33999633789062,190.99000549316406,186.0,190.44000244140625,2131326
2025-10-06,189.8000030517578,189.8000030517578,192.85000610351562,189.0,190.0,1315960
2025-10-07,188.39999389648438,188.39999389648438,190.7899932861328,187.49000549316406,190.0,683621
2025-10-08,189.2100067138672,189.2100067138672,190.1999969482422,185.1699981689453,188.75,851249
2025-10-09,189.83999633789062,189.83999633789062,190.25,187.3000030517578,189.2100067138672,800411
2025-10-10,189.75999450683594,189.75999450683594,190.4499969482422,187.25,189.9499969482422,950268
2025-10-13,187.75999450683594,187.75999450683594,188.9600067138672,187.0,188.0,831811
2025-10-14,185.7899932861328,185.7899932861328,188.8300018310547,184.4199981689453,187.75999450683594,869225
2025-10-15,193.86000061035156,193.86000061035156,196.64999389648438,185.10000610351562,185.8000030517578,4814574
2025-10-16,193.16000366210938,193.16000366210938,197.0,192.0,196.8000030517578,2182822
2025-10-17,192.10000610351562,192.10000610351562,194.5,190.0,194.41000366210938,971054
2025-10-20,193.16000366210938,193.16000366210938,194.5,190.11000061035156,192.10000610351562,1327510
2025-10-21,193.49000549316406,193.49000549316406,194.39999389648438,192.8000030517578,193.9499969482422,223909
2025-10-23,199.55999755859375,199.55999755859375,201.0,193.14999389648438,197.0,3640077
2025-10-24,204.9600067138672,204.9600067138672,208.1999969482422,201.14999389648438,202.0,9347277
2025-10-27,203.9199981689453,203.9199981689453,207.10000610351562,202.99000549316406,207.0,2141392
2025-10-28,206.47999572753906,206.47999572753906,210.8000030517578,203.1999969482422,205.0,4932806
2025-10-29,209.0800018310547,209.0800018310547,210.2100067138672,205.10000610351562,209.0,3025694
2025-10-30,206.75,206.75,214.0,197.75,209.0800018310547,15039446
2025-10-31,203.02999877929688,203.02999877929688,211.89999389648438,201.5,208.0,4405025
2025-11-03,203.3000030517578,203.3000030517578,204.89999389648438,200.10000610351562,203.60000610351562,1883109
2025-11-04,197.0500030517578,197.0500030517578,203.8000030517578,196.5800018310547,203.8000030517578,1113586
2025-11-05,197.0500030517578,197.0500030517578,197.0500030517578,197.0500030517578,197.0500030517578,0
2025-11-06,197.5,197.5,198.85000610351562,192.05999755859375,197.4499969482422,1753429
2025-11-07,196.49000549316406,196.49000549316406,198.39999389648438,193.25,196.0,1193700
2025-11-10,198.97000122070312,198.97000122070312,201.1999969482422,196.07000732421875,196.99000549316406,1134993
2025-11-11,197.4600067138672,197.4600067138672,199.38999938964844,194.0500030517578,198.5,1568411
2025-11-12,199.64999389648438,199.64999389648438,200.89999389648438,196.55999755859375,197.9499969482422,1137276
2025-11-13,197.58999633789062,197.58999633789062,200.97000122070312,194.8800048828125,200.39999389648438,1925177
2025-11-14,198.35000610351562,198.35000610351562,200.07000732421875,195.14999389648438,197.58999633789062,811282
2025-11-17,196.5399932861328,196.5399932861328,200.97999572753906,196.0,198.89999389648438,981172
2025-11-18,195.63999938964844,195.63999938964844,204.72000122070312,194.10000610351562,198.0,4257913
2025-11-19,195.02000427246094,195.02000427246094,196.35000610351562,191.49000549316406,195.0,2634808
2025-11-20,193.72000122070312,193.72000122070312,195.60000610351562,193.10000610351562,195.0,690290
2025-11-21,190.6699981689453,190.6699981689453,194.10000610351562,189.61000061035156,194.10000610351562,995244
2025-11-24,190.74000549316406,190.74000549316406,193.0,189.1300048828125,191.97999572753906,1811365
2025-11-25,188.10000610351562,188.10000610351562,190.89999389648438,187.5,190.75,839945
2025-11-26,188.64999389648438,188.64999389648438,190.5,186.05999755859375,190.0,1071244
2025-11-27,191.0500030517578,191.0500030517578,192.5,187.55999755859375,190.0,846885
2025-11-28,188.13999938964844,188.13999938964844,191.25999450683594,186.38999938964844,191.24000549316406,1631655
2025-12-01,190.27000427246094,190.27000427246094,194.39999389648438,189.0,190.02999877929688,893838
2025-12-02,189.58999633789062,189.58999633789062,191.9499969482422,188.75,190.05999755859375,879941
2025-12-03,187.85000610351562,187.85000610351562,190.0399932861328,186.6300048828125,189.77999877929688,778494
2025-12-04,187.6699981689453,187.6699981689453,190.6999969482422,186.72999572753906,188.66000366210938,801772
2025-12-05,188.99000549316406,188.99000549316406,189.89999389648438,185.33999633789062,187.0,949303
2025-12-08,185.7899932861328,185.7899932861328,188.97999572753906,185.0,188.97999572753906,880555
2025-12-09,183.38999938964844,183.38999938964844,187.22999572753906,182.3699951171875,186.0,1687617
2025-12-10,179.89999389648438,179.89999389648438,184.88999938964844,179.52000427246094,184.19000244140625,2283549
2025-12-11,183.8800048828125,183.8800048828125,184.74000549316406,179.25,180.0,790420
2025-12-12,184.1300048828125,184.1300048828125,184.85000610351562,182.2899932861328,184.8000030517578,398568
2025-12-15,182.27999877929688,182.27999877929688,184.1300048828125,180.5,183.0,1018536
2025-12-16,181.00999450683594,181.00999450683594,184.5,180.0,182.3800048828125,1057552
2025-12-17,178.67999267578125,178.67999267578125,181.9499969482422,178.0,181.5,567349
2025-12-18,177.3699951171875,177.3699951171875,180.44000244140625,175.64999389648438,179.64999389648438,467560
2025-12-19,180.32000732421875,180.32000732421875,181.9499969482422,176.32000732421875,179.1300048828125,650301
2025-12-22,177.77000427246094,177.77000427246094,181.6300048828125,177.1699981689453,180.5,896269
2025-12-23,178.49000549316406,178.49000549316406,179.55999755859375,177.5500030517578,178.5500030517578,469777
2025-12-24,178.0800018310547,178.0800018310547,179.5,177.49000549316406,179.5,448018
2025-12-25,178.0800018310547,178.0800018310547,178.0800018310547,178.0800018310547,178.0800018310547,0
2025-12-26,178.69000244140625,178.69000244140625,180.32000732421875,178.14999389648438,179.38999938964844,467231
2025-12-29,176.17999267578125,176.17999267578125,180.47000122070312,175.6999969482422,180.0,492075
2025-12-30,180.63999938964844,180.63999938964844,181.89999389648438,173.8699951171875,177.6999969482422,1600839
2025-12-31,182.83999633789062,182.83999633789062,188.9499969482422,180.14999389648438,182.4499969482422,3077998
2026-01-01,185.39999389648438,185.39999389648438,186.1999969482422,182.19000244140625,182.19000244140625,698046
2026-01-02,185.22000122070312,185.22000122070312,187.64999389648438,183.99000549316406,186.08999633789062,630056
2026-01-05,190.0500030517578,190.0500030517578,191.8699951171875,184.11000061035156,185.22000122070312,1448585
2026-01-06,187.49000549316406,187.49000549316406,190.7100067138672,186.80999755859375,190.7100067138672,733064
2026-01-07,184.5500030517578,184.5500030517578,189.0800018310547,183.14999389648438,187.0,4270715
2026-01-08,184.89999389648438,184.89999389648438,185.64999389648438,182.25999450683594,185.0,3140479
2026-01-09,183.9600067138672,183.9600067138672,186.75,183.10000610351562,184.6999969482422,1449037
2026-01-12,181.72999572753906,181.72999572753906,184.02999877929688,179.39999389648438,183.10000610351562,820408
2026-01-13,180.25999450683594,180.25999450683594,185.0399932861328,179.5800018310547,181.89999389648438,884747
2026-01-14,180.60000610351562,180.60000610351562,182.64999389648438,179.9499969482422,180.27000427246094,794034
2026-01-16,179.64999389648438,179.64999389648438,183.67999267578125,177.5,181.5,518920
