date_,adj close_indiamart.ns,close_indiamart.ns,high_indiamart.ns,low_indiamart.ns,open_indiamart.ns,volume_indiamart.ns
2025-04-11,2050.953369140625,2093.89990234375,2105.75,2018.0,2064.5,102352
2025-04-15,2091.112548828125,2134.89990234375,2147.800048828125,2104.10009765625,2147.800048828125,181255
2025-04-16,2104.1396484375,2148.199951171875,2213.89990234375,2088.10009765625,2124.199951171875,395090
2025-04-17,2151.547119140625,2196.60009765625,2200.0,2131.0,2131.0,74194
2025-04-21,2209.043212890625,2255.300048828125,2265.0,2180.60009765625,2180.60009765625,100198
2025-04-22,2234.216064453125,2281.0,2301.89990234375,2221.5,2255.300048828125,88389
2025-04-23,2243.619140625,2290.60009765625,2299.800048828125,2245.699951171875,2288.0,68163
2025-04-24,2268.30224609375,2315.800048828125,2344.0,2240.10009765625,2255.39990234375,119170
2025-04-25,2201.990966796875,2248.10009765625,2324.89990234375,2220.0,2307.0,72236
2025-04-28,2188.963623046875,2234.800048828125,2250.0,2216.800048828125,2230.10009765625,46089
2025-04-29,2283.1904296875,2331.0,2372.199951171875,2242.60009765625,2248.0,200003
2025-04-30,2260.76025390625,2308.10009765625,2435.699951171875,2282.800048828125,2370.0,765708
2025-05-02,2216.68310546875,2263.10009765625,2343.89990234375,2254.0,2308.10009765625,188513
2025-05-05,2193.861083984375,2239.800048828125,2291.699951171875,2228.0,2276.0,92065
2025-05-06,2163.888671875,2209.199951171875,2241.0,2195.0,2238.0,104766
2025-05-07,2225.6943359375,2272.300048828125,2280.0,2155.10009765625,2160.0,111669
2025-05-08,2246.361572265625,2293.39990234375,2346.199951171875,2257.0,2280.0,113853
2025-05-09,2209.3369140625,2255.60009765625,2261.0,2200.0,2235.300048828125,81646
2025-05-12,2246.165771484375,2293.199951171875,2338.0,2280.0,2323.89990234375,50904
2025-05-13,2302.1923828125,2350.39990234375,2365.0,2263.60009765625,2294.0,121594
2025-05-14,2236.95849609375,2283.800048828125,2370.0,2270.0,2370.0,161403
2025-05-15,2282.70068359375,2330.5,2342.0,2271.199951171875,2304.0,169394
2025-05-16,2301.99658203125,2350.199951171875,2369.60009765625,2332.10009765625,2357.0,117315
2025-05-19,2334.417724609375,2383.300048828125,2389.800048828125,2314.39990234375,2350.0,179809
2025-05-20,2315.121826171875,2363.60009765625,2404.89990234375,2344.5,2395.0,149511
2025-05-21,2342.743408203125,2391.800048828125,2399.89990234375,2357.300048828125,2363.60009765625,167160
2025-05-22,2343.625,2392.699951171875,2410.0,2370.0,2390.0,83107
2025-05-23,2319.529541015625,2368.10009765625,2404.39990234375,2351.699951171875,2404.39990234375,70177
2025-05-26,2284.36572265625,2332.199951171875,2374.0,2323.10009765625,2370.0,149720
2025-05-27,2260.074462890625,2307.39990234375,2339.89990234375,2295.0,2339.89990234375,109687
2025-05-28,2271.24072265625,2318.800048828125,2343.89990234375,2295.10009765625,2328.0,188009
2025-05-29,2278.29296875,2326.0,2343.89990234375,2300.10009765625,2329.89990234375,106551
2025-05-30,2284.65966796875,2332.5,2353.0,2305.0,2326.0,86180
2025-06-02,2276.333984375,2324.0,2345.199951171875,2299.800048828125,2320.10009765625,124001
2025-06-03,2313.2607421875,2361.699951171875,2398.89990234375,2336.60009765625,2349.0,181587
2025-06-04,2331.08740234375,2379.89990234375,2398.0,2365.10009765625,2381.89990234375,75541
2025-06-05,2387.800048828125,2437.800048828125,2448.0,2376.0,2390.0,150716
2025-06-06,2428.10009765625,2428.10009765625,2441.0,2382.0,2404.89990234375,106090
2025-06-09,2472.10009765625,2472.10009765625,2480.0,2397.10009765625,2401.0,144651
2025-06-10,2488.699951171875,2488.699951171875,2502.0,2445.0,2494.0,155134
2025-06-11,2498.10009765625,2498.10009765625,2530.5,2450.0,2488.0,236106
2025-06-12,2493.800048828125,2493.800048828125,2514.0,2470.5,2514.0,130758
2025-06-13,2468.699951171875,2468.699951171875,2478.60009765625,2360.0,2421.0,105885
2025-06-16,2490.5,2490.5,2499.0,2428.60009765625,2450.0,63487
2025-06-17,2480.800048828125,2480.800048828125,2513.60009765625,2458.10009765625,2496.0,60655
2025-06-18,2471.60009765625,2471.60009765625,2494.0,2461.0,2480.800048828125,62136
2025-06-19,2441.89990234375,2441.89990234375,2470.199951171875,2419.10009765625,2461.0,50827
2025-06-20,2490.39990234375,2490.39990234375,2498.89990234375,2444.699951171875,2445.0,131941
2025-06-23,2511.199951171875,2511.199951171875,2537.89990234375,2460.10009765625,2472.5,86549
2025-06-24,2494.89990234375,2494.89990234375,2557.5,2478.5,2535.0,93218
2025-06-25,2660.60009765625,2660.60009765625,2675.0,2580.0,2601.89990234375,1198177
2025-06-26,2637.300048828125,2637.300048828125,2729.89990234375,2623.0,2670.0,162957
2025-06-27,2608.300048828125,2608.300048828125,2664.39990234375,2590.5,2661.89990234375,135647
2025-06-30,2598.0,2598.0,2618.800048828125,2539.0,2615.800048828125,104825
2025-07-01,2597.800048828125,2597.800048828125,2639.800048828125,2580.699951171875,2607.0,94488
2025-07-02,2569.5,2569.5,2609.800048828125,2545.60009765625,2601.0,109048
2025-07-03,2580.10009765625,2580.10009765625,2593.89990234375,2540.0,2587.199951171875,141522
2025-07-04,2546.699951171875,2546.699951171875,2592.89990234375,2530.0,2575.0,184456
2025-07-07,2538.39990234375,2538.39990234375,2576.10009765625,2525.10009765625,2546.699951171875,112040
2025-07-08,2553.60009765625,2553.60009765625,2583.60009765625,2532.89990234375,2539.0,126752
2025-07-09,2587.699951171875,2587.699951171875,2606.89990234375,2559.60009765625,2562.89990234375,153409
2025-07-10,2586.199951171875,2586.199951171875,2606.0,2565.199951171875,2588.5,278842
2025-07-11,2604.60009765625,2604.60009765625,2620.0,2580.0,2580.0,163378
2025-07-14,2741.60009765625,2741.60009765625,2799.0,2606.0,2606.89990234375,931241
2025-07-15,2713.199951171875,2713.199951171875,2777.89990234375,2695.10009765625,2742.0,101249
2025-07-16,2658.89990234375,2658.89990234375,2745.0,2646.0,2716.0,91545
2025-07-17,2626.699951171875,2626.699951171875,2699.0,2611.0,2670.0,91939
2025-07-18,2652.60009765625,2652.60009765625,2686.699951171875,2596.60009765625,2637.0,102006
2025-07-21,2600.199951171875,2600.199951171875,2679.199951171875,2568.199951171875,2670.0,220570
2025-07-22,2552.0,2552.0,2611.5,2536.10009765625,2604.89990234375,148343
2025-07-23,2591.0,2591.0,2607.60009765625,2536.0,2550.0,91750
2025-07-24,2621.0,2621.0,2634.89990234375,2593.5,2600.0,108154
2025-07-25,2560.5,2560.5,2635.0,2550.0,2635.0,46652
2025-07-28,2556.300048828125,2556.300048828125,2608.0,2542.60009765625,2560.5,130601
2025-07-29,2588.89990234375,2588.89990234375,2598.699951171875,2525.0,2554.10009765625,123459
2025-07-30,2585.199951171875,2585.199951171875,2629.0,2573.10009765625,2588.0,45456
2025-07-31,2589.199951171875,2589.199951171875,2613.5,2570.0,2570.0,52545
2025-08-01,2598.800048828125,2598.800048828125,2609.5,2581.199951171875,2597.0,61705
2025-08-04,2525.10009765625,2525.10009765625,2601.0,2501.39990234375,2599.0,73505
2025-08-05,2486.800048828125,2486.800048828125,2526.0,2455.800048828125,2525.0,129572
2025-08-06,2519.10009765625,2519.10009765625,2548.10009765625,2475.0,2475.0,245032
2025-08-07,2560.199951171875,2560.199951171875,2576.5,2488.0,2517.0,73327
2025-08-08,2561.300048828125,2561.300048828125,2578.89990234375,2528.89990234375,2532.0,62684
2025-08-11,2540.60009765625,2540.60009765625,2590.300048828125,2530.0,2557.39990234375,24580
2025-08-12,2521.300048828125,2521.300048828125,2585.800048828125,2511.89990234375,2540.0,70842
2025-08-13,2552.89990234375,2552.89990234375,2580.89990234375,2519.800048828125,2521.300048828125,60775
2025-08-14,2545.800048828125,2545.800048828125,2579.39990234375,2534.0,2552.89990234375,115254
2025-08-18,2572.89990234375,2572.89990234375,2585.0,2517.0,2545.800048828125,73774
2025-08-19,2589.39990234375,2589.39990234375,2672.699951171875,2575.5,2590.0,140502
2025-08-20,2623.60009765625,2623.60009765625,2638.0,2592.0,2607.5,57937
2025-08-21,2659.89990234375,2659.89990234375,2675.0,2622.39990234375,2636.0,76600
2025-08-22,2670.5,2670.5,2684.0,2636.60009765625,2660.0,53643
2025-08-25,2637.60009765625,2637.60009765625,2685.0,2626.0,2670.5,27317
2025-08-26,2654.60009765625,2654.60009765625,2670.0,2614.60009765625,2630.10009765625,92167
2025-08-28,2577.699951171875,2577.699951171875,2655.89990234375,2550.10009765625,2646.300048828125,63247
2025-08-29,2597.199951171875,2597.199951171875,2610.0,2555.60009765625,2570.300048828125,57395
2025-09-01,2600.199951171875,2600.199951171875,2632.800048828125,2571.800048828125,2572.0,236644
2025-09-02,2548.0,2548.0,2602.10009765625,2536.5,2599.89990234375,59942
2025-09-03,2527.800048828125,2527.800048828125,2556.0,2512.60009765625,2549.89990234375,50427
2025-09-04,2561.199951171875,2561.199951171875,2571.60009765625,2532.0,2545.0,154729
2025-09-05,2555.10009765625,2555.10009765625,2564.0,2527.39990234375,2553.0,69875
2025-09-08,2574.60009765625,2574.60009765625,2587.0,2555.39990234375,2564.0,51099
2025-09-09,2574.800048828125,2574.800048828125,2595.0,2545.0,2595.0,111438
2025-09-10,2576.39990234375,2576.39990234375,2593.39990234375,2553.800048828125,2574.800048828125,84948
2025-09-11,2612.39990234375,2612.39990234375,2626.800048828125,2571.39990234375,2591.0,86257
2025-09-12,2600.699951171875,2600.699951171875,2630.0,2582.5,2626.89990234375,48135
2025-09-15,2609.10009765625,2609.10009765625,2626.39990234375,2577.60009765625,2600.699951171875,54163
2025-09-16,2597.800048828125,2597.800048828125,2629.300048828125,2590.0,2612.39990234375,56396
2025-09-17,2550.800048828125,2550.800048828125,2597.699951171875,2537.699951171875,2583.0,117441
2025-09-18,2523.0,2523.0,2573.800048828125,2516.10009765625,2551.0,134570
2025-09-19,2469.60009765625,2469.60009765625,2534.199951171875,2460.0,2529.800048828125,162591
2025-09-22,2449.300048828125,2449.300048828125,2467.800048828125,2440.0,2460.0,85214
2025-09-23,2391.0,2391.0,2456.300048828125,2383.0,2449.300048828125,87449
2025-09-24,2376.699951171875,2376.699951171875,2404.60009765625,2343.0,2399.39990234375,142665
2025-09-25,2373.60009765625,2373.60009765625,2390.199951171875,2355.0,2388.5,75828
2025-09-26,2366.800048828125,2366.800048828125,2375.199951171875,2326.0,2373.89990234375,67852
2025-09-29,2330.39990234375,2330.39990234375,2387.0,2321.10009765625,2350.0,71405
2025-09-30,2356.39990234375,2356.39990234375,2385.0,2307.0,2320.0,117802
2025-10-01,2398.89990234375,2398.89990234375,2408.60009765625,2320.5,2356.0,95062
2025-10-03,2371.39990234375,2371.39990234375,2409.89990234375,2365.0,2395.60009765625,37676
2025-10-06,2376.0,2376.0,2400.0,2345.0,2374.0,48987
2025-10-07,2346.60009765625,2346.60009765625,2403.300048828125,2328.199951171875,2375.0,86061
2025-10-08,2437.60009765625,2437.60009765625,2459.699951171875,2333.60009765625,2343.0,266420
2025-10-09,2412.199951171875,2412.199951171875,2444.39990234375,2395.0,2442.199951171875,44174
2025-10-10,2391.39990234375,2391.39990234375,2411.89990234375,2378.0,2395.5,135622
2025-10-13,2398.5,2398.5,2417.10009765625,2374.10009765625,2392.0,34819
2025-10-14,2334.800048828125,2334.800048828125,2403.699951171875,2321.10009765625,2398.0,97073
2025-10-15,2329.699951171875,2329.699951171875,2362.0,2316.199951171875,2334.89990234375,68161
2025-10-16,2356.199951171875,2356.199951171875,2368.89990234375,2333.800048828125,2333.800048828125,49079
2025-10-17,2344.10009765625,2344.10009765625,2367.300048828125,2330.89990234375,2350.10009765625,59188
2025-10-20,2334.699951171875,2334.699951171875,2356.89990234375,2252.5,2310.0,269950
2025-10-21,2376.699951171875,2376.699951171875,2385.5,2335.0,2347.89990234375,16940
2025-10-23,2349.800048828125,2349.800048828125,2383.89990234375,2337.199951171875,2379.10009765625,67302
2025-10-24,2370.800048828125,2370.800048828125,2377.5,2326.39990234375,2330.5,56110
2025-10-27,2455.10009765625,2455.10009765625,2465.89990234375,2353.0,2370.800048828125,178806
2025-10-28,2480.39990234375,2480.39990234375,2490.199951171875,2430.0,2450.5,104061
2025-10-29,2483.699951171875,2483.699951171875,2489.0,2435.0,2474.0,91985
2025-10-30,2469.60009765625,2469.60009765625,2485.300048828125,2435.10009765625,2477.0,46086
2025-10-31,2457.89990234375,2457.89990234375,2477.0,2415.39990234375,2458.39990234375,70640
2025-11-03,2466.800048828125,2466.800048828125,2473.699951171875,2437.800048828125,2447.89990234375,53005
2025-11-04,2468.199951171875,2468.199951171875,2476.699951171875,2441.60009765625,2465.0,60053
2025-11-05,2468.199951171875,2468.199951171875,2468.199951171875,2468.199951171875,2468.199951171875,0
2025-11-06,2473.10009765625,2473.10009765625,2494.0,2441.10009765625,2470.0,114451
2025-11-07,2447.5,2447.5,2479.89990234375,2422.39990234375,2473.0,67233
2025-11-10,2451.800048828125,2451.800048828125,2458.60009765625,2422.199951171875,2444.10009765625,30194
2025-11-11,2452.0,2452.0,2470.199951171875,2421.0,2451.800048828125,71520
2025-11-12,2504.5,2504.5,2510.0,2448.89990234375,2453.699951171875,108635
2025-11-13,2477.10009765625,2477.10009765625,2525.89990234375,2467.800048828125,2509.0,118124
2025-11-14,2451.39990234375,2451.39990234375,2489.5,2446.0,2489.5,42105
2025-11-17,2475.5,2475.5,2482.10009765625,2426.0,2463.699951171875,42898
2025-11-18,2446.199951171875,2446.199951171875,2469.60009765625,2435.10009765625,2460.0,180243
2025-11-19,2413.300048828125,2413.300048828125,2446.699951171875,2396.0,2446.199951171875,73904
2025-11-20,2391.800048828125,2391.800048828125,2435.0,2375.0,2429.89990234375,374542
2025-11-21,2341.800048828125,2341.800048828125,2395.800048828125,2315.0,2381.800048828125,91738
2025-11-24,2307.5,2307.5,2335.699951171875,2303.5,2321.800048828125,246974
2025-11-25,2359.5,2359.5,2369.0,2291.5,2320.0,55858
2025-11-26,2339.5,2339.5,2359.800048828125,2310.0,2359.5,48238
2025-11-27,2323.10009765625,2323.10009765625,2356.39990234375,2315.0,2339.39990234375,31663
2025-11-28,2310.0,2310.0,2359.199951171875,2300.0,2323.10009765625,56915
2025-12-01,2330.800048828125,2330.800048828125,2338.5,2301.699951171875,2309.89990234375,31509
2025-12-02,2326.10009765625,2326.10009765625,2345.0,2280.0,2311.0,258821
2025-12-03,2329.5,2329.5,2345.5,2301.10009765625,2326.10009765625,127611
2025-12-04,2292.300048828125,2292.300048828125,2325.300048828125,2286.0,2315.10009765625,126589
2025-12-05,2312.39990234375,2312.39990234375,2320.0,2282.10009765625,2292.0,18431
2025-12-08,2273.39990234375,2273.39990234375,2312.300048828125,2250.10009765625,2302.10009765625,39936
2025-12-09,2257.800048828125,2257.800048828125,2298.0,2240.0,2262.10009765625,125235
2025-12-10,2234.699951171875,2234.699951171875,2279.89990234375,2220.39990234375,2256.0,64000
2025-12-11,2238.800048828125,2238.800048828125,2246.89990234375,2225.199951171875,2234.800048828125,37197
2025-12-12,2232.10009765625,2232.10009765625,2248.89990234375,2212.0,2231.0,38266
2025-12-15,2266.5,2266.5,2282.10009765625,2219.5,2219.5,29041
2025-12-16,2221.39990234375,2221.39990234375,2284.199951171875,2211.5,2249.10009765625,83692
2025-12-17,2237.0,2237.0,2269.199951171875,2205.0,2239.0,164400
2025-12-18,2264.0,2264.0,2281.699951171875,2225.199951171875,2237.300048828125,30807
2025-12-19,2216.60009765625,2216.60009765625,2300.0,2210.0,2264.0,79312
2025-12-22,2218.10009765625,2218.10009765625,2231.89990234375,2201.0,2219.89990234375,53662
2025-12-23,2259.800048828125,2259.800048828125,2268.60009765625,2213.0,2217.89990234375,42357
2025-12-24,2230.699951171875,2230.699951171875,2267.300048828125,2215.39990234375,2251.699951171875,25870
2025-12-25,2230.699951171875,2230.699951171875,2230.699951171875,2230.699951171875,2230.699951171875,0
2025-12-26,2216.199951171875,2216.199951171875,2244.89990234375,2205.5,2236.0,21939
2025-12-29,2199.300048828125,2199.300048828125,2230.89990234375,2193.10009765625,2215.39990234375,46206
2025-12-30,2246.89990234375,2246.89990234375,2261.0,2190.0,2190.0,162370
2025-12-31,2223.5,2223.5,2237.89990234375,2192.10009765625,2221.0,116331
2026-01-01,2194.10009765625,2194.10009765625,2236.39990234375,2188.5,2234.0,30530
2026-01-02,2177.800048828125,2177.800048828125,2194.800048828125,2159.300048828125,2194.10009765625,69290
2026-01-05,2199.10009765625,2199.10009765625,2210.0,2171.0,2177.89990234375,34179
2026-01-06,2167.5,2167.5,2192.89990234375,2160.0,2180.10009765625,27041
2026-01-07,2164.89990234375,2164.89990234375,2179.60009765625,2157.39990234375,2167.5,26072
2026-01-08,2166.89990234375,2166.89990234375,2173.39990234375,2135.39990234375,2155.0,46471
2026-01-09,2145.39990234375,2145.39990234375,2165.199951171875,2123.199951171875,2150.0,63353
2026-01-12,2153.800048828125,2153.800048828125,2165.39990234375,2110.0,2121.0,41999
2026-01-13,2156.60009765625,2156.60009765625,2174.800048828125,2134.89990234375,2150.10009765625,73123
2026-01-14,2114.5,2114.5,2156.300048828125,2110.0,2153.10009765625,340003
2026-01-15,2114.5,2114.5,2114.5,2114.5,2114.5,0
2026-01-16,2289.0,2289.0,2304.0,2211.0,2211.5,1222578
