date_,adj close_oil.ns,close_oil.ns,high_oil.ns,low_oil.ns,open_oil.ns,volume_oil.ns
2025-04-02,387.5052490234375,392.1000061035156,393.6000061035156,374.0,386.20001220703125,2198587
2025-04-03,381.526123046875,386.04998779296875,392.45001220703125,382.0,387.70001220703125,1896611
2025-04-04,353.5577392578125,357.75,384.8999938964844,354.6000061035156,382.0,5358396
2025-04-07,339.2276916503906,343.25,345.79998779296875,325.0,327.8500061035156,4117814
2025-04-08,349.30816650390625,353.45001220703125,354.79998779296875,342.1499938964844,349.0,2609456
2025-04-09,345.55267333984375,349.6499938964844,351.75,336.3999938964844,349.0,3883921
2025-04-11,354.69427490234375,358.8999938964844,361.1000061035156,351.0,355.0,2046609
2025-04-15,361.6616516113281,365.95001220703125,368.0,361.29998779296875,367.0,1484895
2025-04-16,373.8669128417969,378.29998779296875,379.5,366.25,370.0,3321597
2025-04-17,379.89544677734375,384.3999938964844,386.70001220703125,377.20001220703125,380.0,2432713
2025-04-21,391.2113037109375,395.8500061035156,398.5,381.3500061035156,386.1000061035156,2997217
2025-04-22,399.2657775878906,404.0,406.79998779296875,391.70001220703125,395.8500061035156,2872315
2025-04-23,402.0823974609375,406.8500061035156,412.79998779296875,399.20001220703125,405.0,2391063
2025-04-24,397.8822021484375,402.6000061035156,406.6000061035156,397.20001220703125,404.0,2916837
2025-04-25,394.6702880859375,399.3500061035156,404.54998779296875,389.1000061035156,400.8999938964844,2820294
2025-04-28,400.4023132324219,405.1499938964844,406.75,393.5,397.75,1727973
2025-04-29,399.7105407714844,404.45001220703125,412.8500061035156,401.5,405.6000061035156,3607844
2025-04-30,405.9366760253906,410.75,414.0,397.79998779296875,404.45001220703125,3621149
2025-05-02,401.14349365234375,405.8999938964844,416.5,405.20001220703125,408.0,1654410
2025-05-05,399.8587341308594,404.6000061035156,405.75,388.70001220703125,400.0,3367921
2025-05-06,393.5831604003906,398.25,408.45001220703125,395.5,405.95001220703125,2022615
2025-05-07,402.0823974609375,406.8500061035156,408.6499938964844,389.0,390.0,2358373
2025-05-08,394.1761474609375,398.8500061035156,415.0,393.79998779296875,406.20001220703125,1905734
2025-05-09,398.573974609375,403.29998779296875,404.0,389.0,390.0,1994556
2025-05-12,411.5699157714844,416.45001220703125,422.20001220703125,409.04998779296875,409.5,3053060
2025-05-13,402.67535400390625,407.45001220703125,418.20001220703125,406.54998779296875,416.5,1331889
2025-05-14,413.9417724609375,418.8500061035156,425.5,410.6000061035156,412.0,3578800
2025-05-15,417.5489807128906,422.5,424.0,413.0,418.8999938964844,2371184
2025-05-16,418.9325866699219,423.8999938964844,428.8500061035156,420.75,422.5,2335245
2025-05-19,417.9937438964844,422.95001220703125,429.95001220703125,421.5,426.04998779296875,1823984
2025-05-20,418.3396301269531,423.29998779296875,434.0,421.0,425.45001220703125,2609402
2025-05-21,421.5021057128906,426.5,428.6499938964844,421.04998779296875,427.0,1356827
2025-05-22,413.4476318359375,418.3500061035156,422.5,404.1000061035156,422.5,7564155
2025-05-23,420.9585876464844,425.95001220703125,430.45001220703125,416.3999938964844,418.0,2120628
2025-05-26,422.6880798339844,427.70001220703125,432.5,426.5,428.04998779296875,1189416
2025-05-27,426.245849609375,431.29998779296875,432.6000061035156,425.54998779296875,427.75,1061214
2025-05-28,425.10931396484375,430.1499938964844,435.75,428.54998779296875,434.8500061035156,2023901
2025-05-29,439.0440979003906,444.25,448.25,430.1499938964844,434.0,3572959
2025-05-30,421.798583984375,426.79998779296875,447.0,424.29998779296875,447.0,5966660
2025-06-02,418.6361083984375,423.6000061035156,428.8999938964844,419.20001220703125,428.0,1873611
2025-06-03,413.2499694824219,418.1499938964844,429.3500061035156,416.8500061035156,427.8999938964844,1876719
2025-06-04,420.01971435546875,425.0,425.3999938964844,414.29998779296875,417.5,1609449
2025-06-05,417.5489807128906,422.5,429.70001220703125,418.79998779296875,425.5,2710704
2025-06-06,419.47613525390625,424.45001220703125,426.70001220703125,420.1499938964844,422.45001220703125,1215059
2025-06-09,429.1119079589844,434.20001220703125,435.0,424.5,425.95001220703125,2340904
2025-06-10,432.2743835449219,437.3999938964844,441.20001220703125,433.75,436.5,1507371
2025-06-11,459.8474426269531,465.29998779296875,468.0,442.54998779296875,444.75,18723840
2025-06-12,462.8617248535156,468.3500061035156,489.0,465.6000061035156,475.0,16610618
2025-06-13,472.15155029296875,477.75,486.0,473.25,480.0,18996179
2025-06-16,475.2152099609375,480.8500061035156,491.5,478.5,484.95001220703125,10245316
2025-06-17,472.5962829589844,478.20001220703125,484.45001220703125,472.70001220703125,482.8999938964844,5655322
2025-06-18,464.1464538574219,469.6499938964844,485.95001220703125,465.29998779296875,482.0,4484962
2025-06-19,464.3441162109375,469.8500061035156,474.54998779296875,463.25,470.79998779296875,3497665
2025-06-20,459.4521179199219,464.8999938964844,472.0,461.1499938964844,472.0,3531943
2025-06-23,466.6665954589844,472.20001220703125,476.95001220703125,459.3999938964844,472.0,7201352
2025-06-24,440.6253967285156,445.8500061035156,465.75,444.5,464.0,8745292
2025-06-25,435.9310302734375,441.1000061035156,449.75,438.6000061035156,448.0,4344968
2025-06-26,437.116943359375,442.29998779296875,444.6000061035156,437.6000061035156,442.0,3454307
2025-06-27,428.3212585449219,433.3999938964844,444.0,431.0,442.54998779296875,12425484
2025-06-30,429.1612854003906,434.25,440.79998779296875,432.3999938964844,435.5,2193263
2025-07-01,429.3589782714844,434.45001220703125,438.0,430.29998779296875,438.0,2532988
2025-07-02,430.7919616699219,435.8999938964844,437.0,431.6000061035156,435.1000061035156,3201274
2025-07-03,447.6421813964844,452.95001220703125,454.25,436.6000061035156,438.29998779296875,8737201
2025-07-04,440.52655029296875,445.75,454.3500061035156,444.04998779296875,454.0,3561602
2025-07-07,435.4368896484375,440.6000061035156,447.04998779296875,440.0,445.75,1818384
2025-07-08,437.9076232910156,443.1000061035156,446.6000061035156,441.04998779296875,441.1000061035156,1474367
2025-07-09,440.1806335449219,445.3999938964844,447.5,441.54998779296875,443.5,1342459
2025-07-10,432.3731994628906,437.5,449.79998779296875,435.5,449.0,2395496
2025-07-11,427.234130859375,432.29998779296875,438.6000061035156,427.0,438.0,2515975
2025-07-14,440.6253967285156,445.8500061035156,446.6499938964844,430.8999938964844,433.0,2603352
2025-07-15,440.6253967285156,445.8500061035156,447.6000061035156,440.3500061035156,443.0,1691288
2025-07-16,441.2183532714844,446.45001220703125,447.0,442.0,442.0,1458656
2025-07-17,441.2183532714844,446.45001220703125,450.25,445.0,447.0,1044393
2025-07-18,442.6513366699219,447.8999938964844,452.29998779296875,445.45001220703125,446.6499938964844,2054293
2025-07-21,447.93865966796875,453.25,455.0,443.75,447.0,1734046
2025-07-22,446.0609130859375,451.3500061035156,455.0,448.1000061035156,452.0,1544230
2025-07-23,448.0868835449219,453.3999938964844,456.0,448.0,451.3999938964844,1722788
2025-07-24,441.71246337890625,446.95001220703125,455.0,445.70001220703125,453.6499938964844,2260983
2025-07-25,429.6554260253906,434.75,449.75,433.04998779296875,443.3500061035156,1205069
2025-07-28,421.304443359375,426.29998779296875,441.0,425.0,436.79998779296875,1176775
2025-07-29,435.5357360839844,440.70001220703125,442.29998779296875,428.5,428.8500061035156,1537551
2025-07-30,439.5876770019531,444.79998779296875,449.5,442.5,446.0,1901183
2025-07-31,434.84393310546875,440.0,445.6499938964844,437.6000061035156,442.1499938964844,1599592
2025-08-01,428.963623046875,434.04998779296875,440.0,430.0,437.5,1975660
2025-08-04,423.8245849609375,428.8500061035156,437.3999938964844,428.0,437.0,1397797
2025-08-05,427.9259338378906,433.0,435.95001220703125,419.70001220703125,428.5,2288242
2025-08-06,426.9376525878906,432.0,435.25,428.25,431.0,2156704
2025-08-07,427.0859069824219,432.1499938964844,435.3500061035156,426.0,427.6000061035156,1344648
2025-08-08,427.3329772949219,432.3999938964844,436.20001220703125,429.8500061035156,430.0,1583670
2025-08-11,418.48785400390625,423.45001220703125,433.29998779296875,418.5,432.0,1932699
2025-08-12,420.1185302734375,425.1000061035156,428.3500061035156,423.04998779296875,424.0,1240551
2025-08-13,402.2306213378906,407.0,427.6499938964844,401.0,426.04998779296875,6879674
2025-08-14,396.0538330078125,400.75,409.6000061035156,396.5,408.29998779296875,3923902
2025-08-18,396.74566650390625,401.45001220703125,406.79998779296875,396.70001220703125,406.0,2682648
2025-08-19,403.3177490234375,408.1000061035156,408.95001220703125,401.45001220703125,403.0,853141
2025-08-20,403.2189025878906,408.0,409.45001220703125,403.6499938964844,408.95001220703125,2079625
2025-08-21,405.986083984375,410.79998779296875,413.8999938964844,407.25,408.0,1609390
2025-08-22,404.60247802734375,409.3999938964844,413.75,407.3500061035156,410.79998779296875,1309378
2025-08-25,404.5530700683594,409.3500061035156,410.79998779296875,405.29998779296875,409.3999938964844,1014761
2025-08-26,394.22552490234375,398.8999938964844,409.0,396.70001220703125,409.0,2416702
2025-08-28,385.9239501953125,390.5,400.8999938964844,389.3999938964844,399.0,2049222
2025-08-29,385.726318359375,390.29998779296875,392.1499938964844,384.6000061035156,390.5,3349257
2025-09-01,395.362060546875,400.04998779296875,401.0,388.79998779296875,390.29998779296875,1422828
2025-09-02,397.338623046875,402.04998779296875,407.3999938964844,397.1000061035156,401.25,1131425
2025-09-03,398.0304260253906,402.75,410.0,400.1499938964844,400.1499938964844,858612
2025-09-04,390.4418029785156,393.6000061035156,403.75,392.75,403.0,1235200
2025-09-05,393.2193298339844,396.3999938964844,397.3999938964844,391.1499938964844,393.6000061035156,1501955
2025-09-08,388.8050537109375,391.95001220703125,399.75,390.95001220703125,399.75,685485
2025-09-09,389.40020751953125,392.54998779296875,397.6499938964844,391.45001220703125,393.8999938964844,687532
2025-09-10,387.5650939941406,390.70001220703125,399.0,390.0,399.0,1193875
2025-09-11,391.4833679199219,394.6499938964844,399.29998779296875,392.45001220703125,393.0,2476339
2025-09-12,395.2032775878906,398.3999938964844,400.0,393.3500061035156,394.6499938964844,1350083
2025-09-15,391.7809753417969,394.95001220703125,400.5,393.0,398.54998779296875,1772987
2025-09-16,395.6496887207031,398.8500061035156,401.0,393.0,396.25,1818441
2025-09-17,400.31195068359375,403.54998779296875,404.20001220703125,398.54998779296875,399.8500061035156,2140559
2025-09-18,395.947265625,399.1499938964844,405.5,397.1499938964844,405.45001220703125,1308680
2025-09-19,400.8079528808594,404.04998779296875,405.0,399.3999938964844,401.8999938964844,2301934
2025-09-22,405.96624755859375,409.25,412.0,401.54998779296875,405.0,1916721
2025-09-23,401.3039245605469,404.54998779296875,411.0,403.54998779296875,409.6000061035156,1604703
2025-09-24,403.3374938964844,406.6000061035156,407.45001220703125,404.0,406.0,1008571
2025-09-25,411.4716796875,414.79998779296875,423.0,407.6000061035156,409.04998779296875,6236842
2025-09-26,406.9582214355469,410.25,417.6499938964844,407.29998779296875,414.0,1503166
2025-09-29,413.90203857421875,417.25,423.0,415.0,418.0,4207568
2025-09-30,410.4797058105469,413.79998779296875,419.0,410.6000061035156,416.0,2205908
2025-10-01,407.9997863769531,411.29998779296875,418.79998779296875,408.75,416.0,1932766
2025-10-03,411.3725280761719,414.70001220703125,417.0,406.54998779296875,409.0,2588580
2025-10-06,415.83642578125,419.20001220703125,421.25,413.0,414.5,2355560
2025-10-07,419.0603332519531,422.45001220703125,428.45001220703125,418.6499938964844,422.45001220703125,3473185
2025-10-08,413.4556579589844,416.79998779296875,423.54998779296875,415.0,422.45001220703125,1218310
2025-10-09,414.54681396484375,417.8999938964844,419.5,412.79998779296875,415.1000061035156,1405743
2025-10-10,414.84442138671875,418.20001220703125,420.3999938964844,415.5,415.5,1348389
2025-10-13,413.1084899902344,416.45001220703125,418.04998779296875,407.1499938964844,415.0,2991227
2025-10-14,410.7773132324219,414.1000061035156,420.8999938964844,413.04998779296875,420.0,2387212
2025-10-15,419.6554870605469,423.04998779296875,424.75,412.1000061035156,414.1000061035156,2294459
2025-10-16,413.90203857421875,417.25,423.04998779296875,414.54998779296875,423.0,1667593
2025-10-17,405.6190490722656,408.8999938964844,416.29998779296875,406.0,415.8500061035156,3456903
2025-10-20,403.6846923828125,406.95001220703125,410.1499938964844,405.6499938964844,409.0,2589621
2025-10-21,403.3374938964844,406.6000061035156,409.1499938964844,405.0,407.70001220703125,210086
2025-10-23,414.05084228515625,417.3999938964844,419.5,409.0,410.04998779296875,4650187
2025-10-24,416.1340026855469,419.5,422.3500061035156,417.20001220703125,420.95001220703125,2648404
2025-10-27,418.96112060546875,422.3500061035156,424.79998779296875,419.1499938964844,420.0,1684230
2025-10-28,409.4381408691406,412.75,425.0,410.75,425.0,3047030
2025-10-29,417.1259765625,420.5,421.95001220703125,413.0,413.20001220703125,1634139
2025-10-30,431.2616271972656,434.75,436.20001220703125,420.29998779296875,420.3999938964844,6027483
2025-10-31,429.87286376953125,433.3500061035156,437.29998779296875,430.70001220703125,435.0,1781066
2025-11-03,433.4935607910156,437.0,442.0,430.3500061035156,433.3500061035156,1558767
2025-11-04,428.0377197265625,431.5,438.95001220703125,429.5,438.0,1262735
2025-11-05,428.0377197265625,431.5,431.5,431.5,431.5,0
2025-11-06,429.57525634765625,433.04998779296875,435.8999938964844,429.54998779296875,431.5,1300076
2025-11-07,430.2200622558594,433.70001220703125,438.29998779296875,428.1000061035156,432.8500061035156,1285300
2025-11-10,428.3352966308594,431.79998779296875,438.95001220703125,430.8999938964844,433.70001220703125,1186554
2025-11-11,432.4520263671875,435.95001220703125,437.6000061035156,430.29998779296875,432.0,852274
2025-11-12,437.6102600097656,441.1499938964844,449.5,436.04998779296875,437.04998779296875,2447507
2025-11-13,430.96405029296875,434.45001220703125,442.70001220703125,432.75,442.70001220703125,1340682
2025-11-14,433.34478759765625,436.8500061035156,439.6000061035156,431.04998779296875,435.95001220703125,1413722
2025-11-17,432.7496032714844,436.25,443.6000061035156,433.0,436.95001220703125,1947670
2025-11-18,429.87286376953125,433.3500061035156,438.0,430.70001220703125,437.54998779296875,1415722
2025-11-19,433.34478759765625,436.8500061035156,437.75,431.5,431.70001220703125,760053
2025-11-20,432.70001220703125,436.20001220703125,438.8999938964844,434.5,438.0,1092339
2025-11-21,425.04998779296875,425.04998779296875,432.8999938964844,423.5,431.8999938964844,3508596
2025-11-24,420.6000061035156,420.6000061035156,426.25,415.25,425.70001220703125,7911440
2025-11-25,421.04998779296875,421.04998779296875,422.6000061035156,414.54998779296875,419.0,1194721
2025-11-26,423.1499938964844,423.1499938964844,424.95001220703125,417.8999938964844,419.1000061035156,844279
2025-11-27,417.20001220703125,417.20001220703125,424.54998779296875,414.5,423.04998779296875,1069299
2025-11-28,413.20001220703125,413.20001220703125,419.8999938964844,411.1499938964844,419.8500061035156,1004484
2025-12-01,414.20001220703125,414.20001220703125,417.5,412.0,413.20001220703125,1126148
2025-12-02,416.6499938964844,416.6499938964844,417.70001220703125,412.04998779296875,412.04998779296875,664332
2025-12-03,410.70001220703125,410.70001220703125,420.0,407.04998779296875,420.0,1765944
2025-12-04,408.1499938964844,408.1499938964844,411.75,407.04998779296875,411.6499938964844,2221247
2025-12-05,411.95001220703125,411.95001220703125,412.8999938964844,406.3500061035156,408.20001220703125,760930
2025-12-08,403.95001220703125,403.95001220703125,415.0,401.3999938964844,413.0,1200785
2025-12-09,401.8999938964844,401.8999938964844,406.1499938964844,398.0,401.1000061035156,3705448
2025-12-10,399.8500061035156,399.8500061035156,404.75,395.6000061035156,404.75,3276833
2025-12-11,404.8500061035156,404.8500061035156,407.79998779296875,397.6499938964844,400.0,799175
2025-12-12,404.3500061035156,404.3500061035156,405.20001220703125,401.29998779296875,404.04998779296875,1803667
2025-12-15,403.54998779296875,403.54998779296875,404.29998779296875,398.3500061035156,403.5,564288
2025-12-16,401.70001220703125,401.70001220703125,402.95001220703125,400.04998779296875,401.45001220703125,597083
2025-12-17,398.1499938964844,398.1499938964844,404.20001220703125,396.29998779296875,400.20001220703125,863119
2025-12-18,399.8500061035156,399.8500061035156,403.0,396.75,399.75,2446502
2025-12-19,405.04998779296875,405.04998779296875,408.1000061035156,400.45001220703125,403.3999938964844,1551480
2025-12-22,406.0,406.0,408.1000061035156,403.8500061035156,408.04998779296875,704060
2025-12-23,410.25,410.25,415.45001220703125,405.0,405.0,1528489
2025-12-24,408.8999938964844,408.8999938964844,413.5,408.0,410.3999938964844,706490
2025-12-25,408.8999938964844,408.8999938964844,408.8999938964844,408.8999938964844,408.8999938964844,0
2025-12-26,402.75,402.75,410.3500061035156,402.1000061035156,409.0,1696823
2025-12-29,406.29998779296875,406.29998779296875,408.1000061035156,401.1000061035156,403.0,893809
2025-12-30,411.45001220703125,411.45001220703125,413.0,404.79998779296875,408.20001220703125,1277438
2025-12-31,424.3500061035156,424.3500061035156,429.3999938964844,410.79998779296875,412.1000061035156,2728793
2026-01-01,427.54998779296875,427.54998779296875,429.5,418.70001220703125,424.25,1780489
2026-01-02,428.8500061035156,428.8500061035156,431.5,426.29998779296875,427.54998779296875,1077168
2026-01-05,419.8999938964844,419.8999938964844,432.45001220703125,415.1000061035156,432.45001220703125,2381147
2026-01-06,425.54998779296875,425.54998779296875,426.3999938964844,417.0,419.8999938964844,1325704
2026-01-07,418.3999938964844,418.3999938964844,423.70001220703125,413.3500061035156,423.70001220703125,1569435
2026-01-08,409.95001220703125,409.95001220703125,417.95001220703125,406.3500061035156,415.3999938964844,4225325
2026-01-09,420.04998779296875,420.04998779296875,425.29998779296875,412.0,412.0,3122912
2026-01-12,425.6000061035156,425.6000061035156,426.8500061035156,414.70001220703125,421.0,1405653
2026-01-13,447.8999938964844,447.8999938964844,449.8999938964844,425.6000061035156,429.75,12617320
2026-01-14,458.0,458.0,467.5,449.5,449.79998779296875,12398467
2026-01-16,448.6499938964844,448.6499938964844,452.95001220703125,441.70001220703125,452.95001220703125,3638109
