date_,adj close_sail.ns,close_sail.ns,high_sail.ns,low_sail.ns,open_sail.ns,volume_sail.ns
2025-03-24,115.78878021240234,117.23999786376953,118.62999725341797,116.05000305175781,116.0999984741211,27623276
2025-03-25,113.28022003173828,114.69999694824219,117.8499984741211,114.0999984741211,117.8499984741211,19985177
2025-03-26,111.88768005371094,113.29000091552734,116.0,113.0,114.69999694824219,15470453
2025-03-27,112.47037506103516,113.87999725341797,115.0999984741211,112.69999694824219,112.80000305175781,14168313
2025-03-28,113.75428771972656,115.18000030517578,116.1500015258789,113.5999984741211,113.9000015258789,23556805
2025-04-01,115.43323516845703,116.87999725341797,117.44999694824219,113.41999816894531,114.3499984741211,15958627
2025-04-02,117.230712890625,118.69999694824219,119.19999694824219,114.25,116.87999725341797,21075705
2025-04-03,117.07269287109375,118.54000091552734,119.62999725341797,116.83999633789062,117.30000305175781,14441562
2025-04-04,111.20621490478516,112.5999984741211,117.93000030517578,112.01000213623047,117.58000183105469,33987192
2025-04-07,103.33486938476562,104.62999725341797,106.13999938964844,101.33999633789062,101.33999633789062,28546459
2025-04-08,103.53240203857422,104.83000183105469,108.13999938964844,102.75,107.44999694824219,21280686
2025-04-09,103.67066955566406,104.97000122070312,105.4000015258789,101.12999725341797,104.0,20223188
2025-04-11,106.99894714355469,108.33999633789062,110.19999694824219,107.0,107.83999633789062,20467580
2025-04-15,111.84817504882812,113.25,113.72000122070312,109.66000366210938,110.20999908447266,18332836
2025-04-16,113.872802734375,115.30000305175781,116.27999877929688,111.9000015258789,113.0,20145548
2025-04-17,112.54938507080078,113.95999908447266,115.83999633789062,113.05000305175781,114.5,18855830
2025-04-21,114.55425262451172,115.98999786376953,117.1500015258789,112.80000305175781,113.95999908447266,17894053
2025-04-22,114.54438781738281,115.9800033569336,118.98999786376953,115.44999694824219,118.33999633789062,24367181
2025-04-23,115.31472778320312,116.76000213623047,117.3499984741211,114.38999938964844,116.86000061035156,15425789
2025-04-24,116.56900787353516,118.02999877929688,118.54000091552734,116.19999694824219,116.51000213623047,17054911
2025-04-25,113.38886260986328,114.80999755859375,120.3499984741211,113.38999938964844,118.5999984741211,24605025
2025-04-28,115.32460021972656,116.7699966430664,117.79000091552734,114.43000030517578,115.0,10864579
2025-04-29,113.85304260253906,115.27999877929688,118.30000305175781,115.0,116.75,12258150
2025-04-30,112.30248260498047,113.70999908447266,115.75,112.86000061035156,114.98999786376953,10657286
2025-05-02,111.68028259277344,113.08000183105469,116.88999938964844,112.30999755859375,113.69999694824219,12362081
2025-05-05,113.36911010742188,114.79000091552734,115.43000030517578,113.12000274658203,114.0,9968201
2025-05-06,110.18897247314453,111.56999969482422,115.80000305175781,111.12000274658203,114.5999984741211,13544063
2025-05-07,112.2728500366211,113.68000030517578,114.13999938964844,109.7300033569336,109.97000122070312,14213232
2025-05-08,107.88780975341797,109.23999786376953,114.80000305175781,108.44000244140625,114.0,13057983
2025-05-09,107.66065979003906,109.01000213623047,109.31999969482422,106.25,107.0,13531998
2025-05-12,116.77640533447266,118.23999786376953,118.44999694824219,112.4000015258789,112.7699966430664,25419079
2025-05-13,114.56413269042969,116.0,119.0999984741211,115.73999786376953,118.23999786376953,12595012
2025-05-14,121.16144561767578,122.68000030517578,122.98999786376953,116.58000183105469,117.0,37164569
2025-05-15,121.18119812011719,122.69999694824219,123.6500015258789,121.66000366210938,122.98999786376953,15860870
2025-05-16,120.96392822265625,122.4800033569336,123.54000091552734,121.55999755859375,122.5999984741211,12476432
2025-05-19,120.59850311279297,122.11000061035156,123.44999694824219,120.73999786376953,122.4800033569336,9899831
2025-05-20,121.00342559814453,122.5199966430664,125.38999938964844,122.18000030517578,122.9000015258789,29030789
2025-05-21,123.33421325683594,124.87999725341797,125.19999694824219,122.33000183105469,122.8499984741211,19286268
2025-05-22,124.1835708618164,125.73999786376953,126.75,123.5,124.0,18239762
2025-05-23,124.36134338378906,125.91999816894531,126.79000091552734,125.3499984741211,125.75,11048639
2025-05-26,126.20819854736328,127.79000091552734,128.60000610351562,125.80999755859375,126.19999694824219,31013556
2025-05-27,126.98841857910156,128.5800018310547,129.39999389648438,126.91999816894531,127.69999694824219,15363838
2025-05-28,127.36371612548828,128.9600067138672,130.10000610351562,127.25,128.41000366210938,22610477
2025-05-29,128.35134887695312,129.9600067138672,131.8000030517578,128.8000030517578,131.75,38518032
2025-05-30,127.58098602294922,129.17999267578125,130.6999969482422,128.8000030517578,130.0500030517578,11118329
2025-06-02,129.07229614257812,130.69000244140625,131.50999450683594,126.43000030517578,127.0,20767930
2025-06-03,128.59825134277344,130.2100067138672,133.0800018310547,129.7100067138672,130.7899932861328,19565087
2025-06-04,130.1981964111328,131.8300018310547,132.14999389648438,129.64999389648438,130.63999938964844,12424794
2025-06-05,131.46234130859375,133.11000061035156,134.0,131.74000549316406,132.0,19181280
2025-06-06,133.3684539794922,135.0399932861328,135.3000030517578,132.41000366210938,133.4600067138672,15594995
2025-06-09,132.17343139648438,133.8300018310547,135.97999572753906,133.5500030517578,135.1999969482422,7300478
2025-06-10,131.28456115722656,132.92999267578125,135.14999389648438,132.66000366210938,134.10000610351562,8767278
2025-06-11,131.50184631347656,133.14999389648438,134.25,132.61000061035156,133.6199951171875,9131936
2025-06-12,128.3612060546875,129.97000122070312,133.6699981689453,129.7100067138672,133.0,11774457
2025-06-13,127.74889373779297,129.35000610351562,129.9499969482422,126.55000305175781,126.55000305175781,7902097
2025-06-16,127.32420349121094,128.9199981689453,129.8300018310547,126.80999755859375,129.0,5962115
2025-06-17,125.3390884399414,126.91000366210938,129.89999389648438,126.30000305175781,128.9199981689453,7876518
2025-06-18,125.45760345458984,127.02999877929688,127.33999633789062,125.41000366210938,126.73999786376953,11736141
2025-06-19,123.60087585449219,125.1500015258789,127.31999969482422,123.8499984741211,127.0,10943647
2025-06-20,125.90203857421875,127.4800033569336,127.88999938964844,124.75,124.75,11077270
2025-06-23,125.03292083740234,126.5999984741211,128.3800048828125,125.87000274658203,126.19000244140625,7077385
2025-06-24,129.12168884277344,130.74000549316406,132.85000610351562,128.0500030517578,128.0500030517578,20598542
2025-06-25,126.67237091064453,128.25999450683594,131.63999938964844,128.10000610351562,131.38999938964844,10836397
2025-06-26,131.9660186767578,133.6199951171875,134.0,128.52000427246094,128.89999389648438,24148009
2025-06-27,130.06979370117188,131.6999969482422,136.33999633789062,131.41000366210938,134.5,17864360
2025-06-30,130.35621643066406,131.99000549316406,132.75,131.22000122070312,132.33999633789062,7106194
2025-07-01,131.6894989013672,133.33999633789062,133.77999877929688,130.0500030517578,132.00999450683594,13302468
2025-07-02,135.7782440185547,137.47999572753906,138.0,133.1699981689453,133.35000610351562,28463371
2025-07-03,134.8103790283203,136.5,139.97999572753906,136.00999450683594,137.89999389648438,24871213
2025-07-04,133.0524139404297,134.72000122070312,136.75,133.7100067138672,135.82000732421875,7161066
2025-07-07,131.81788635253906,133.47000122070312,134.35000610351562,132.33999633789062,133.75999450683594,5328237
2025-07-08,133.37832641601562,135.0500030517578,135.3300018310547,132.8699951171875,133.0,10080296
2025-07-09,132.2228240966797,133.8800048828125,135.10000610351562,131.0,135.0,12982603
2025-07-10,133.11166381835938,134.77999877929688,135.3000030517578,133.5,133.5,6746836
2025-07-11,132.66725158691406,134.3300018310547,136.8000030517578,133.47999572753906,134.1999969482422,9655575
2025-07-14,132.5289764404297,134.19000244140625,135.57000732421875,133.0,133.60000610351562,5395689
2025-07-15,133.21043395996094,134.8800048828125,135.1300048828125,132.5800018310547,133.80999755859375,5597256
2025-07-16,131.92652893066406,133.5800018310547,134.69000244140625,132.5,133.86000061035156,7525790
2025-07-17,131.9462890625,133.60000610351562,134.69000244140625,132.72000122070312,134.0,6104260
2025-07-18,134.76100158691406,136.4499969482422,136.75,133.41000366210938,133.4600067138672,10612550
2025-07-21,135.24493408203125,136.94000244140625,138.75,135.88999938964844,137.0,10205739
2025-07-22,134.30670166015625,135.99000549316406,138.7100067138672,135.5,136.99000549316406,13371025
2025-07-23,133.1215362548828,134.7899932861328,136.60000610351562,133.89999389648438,136.60000610351562,8607725
2025-07-24,134.48446655273438,136.1699981689453,137.1999969482422,134.77999877929688,134.8000030517578,9764563
2025-07-25,129.05255126953125,130.6699981689453,135.92999267578125,130.0800018310547,135.8800048828125,15803965
2025-07-28,124.0354232788086,125.58999633789062,128.61000061035156,124.12999725341797,128.60000610351562,34768336
2025-07-29,124.45023345947266,126.01000213623047,126.75,123.30000305175781,124.98999786376953,14642340
2025-07-30,122.62313079833984,124.16000366210938,126.58000183105469,123.87000274658203,126.0,8402184
2025-07-31,122.66262817382812,124.19999694824219,124.6500015258789,122.5199966430664,123.0,13387143
2025-08-01,118.63314056396484,120.12000274658203,124.4800033569336,119.75,123.81999969482422,13111620
2025-08-04,123.92679595947266,125.4800033569336,125.80000305175781,120.36000061035156,120.66000366210938,13578202
2025-08-05,123.61075592041016,125.16000366210938,125.87999725341797,123.2300033569336,125.0,9405308
2025-08-06,121.92191314697266,123.44999694824219,125.20999908447266,122.5,124.88999938964844,9465399
2025-08-07,121.8330307006836,123.36000061035156,123.87000274658203,120.5,122.51000213623047,10677634
2025-08-08,119.57137298583984,121.06999969482422,123.77999877929688,120.69999694824219,123.0,6142679
2025-08-11,120.16394805908203,121.66999816894531,121.93000030517578,119.9000015258789,121.06999969482422,9091136
2025-08-12,120.6775131225586,122.19000244140625,123.48999786376953,121.30999755859375,121.4000015258789,6594879
2025-08-13,122.51449584960938,124.05000305175781,124.63999938964844,122.1500015258789,122.5,12017599
2025-08-14,118.88004302978516,120.37000274658203,124.3499984741211,120.19999694824219,124.19999694824219,7879264
2025-08-18,120.92442321777344,122.44000244140625,124.0,121.51000213623047,122.80000305175781,8711845
2025-08-19,121.4577407836914,122.9800033569336,123.7300033569336,122.1500015258789,122.55999755859375,4611886
2025-08-20,122.55399322509766,124.08999633789062,125.83000183105469,122.0,122.69999694824219,12009594
2025-08-21,121.72439575195312,123.25,125.2699966430664,123.05000305175781,124.0999984741211,4254584
2025-08-22,120.42073059082031,121.93000030517578,123.25,121.41999816894531,123.2300033569336,5155189
2025-08-25,121.31946563720703,122.83999633789062,123.5999984741211,122.2300033569336,122.66000366210938,2959928
2025-08-26,118.45536804199219,119.94000244140625,122.4000015258789,119.0,122.20999908447266,7276847
2025-08-28,117.7739028930664,119.25,120.0,118.0999984741211,119.87000274658203,7776953
2025-08-29,117.19120788574219,118.66000366210938,120.25,118.19999694824219,119.5199966430664,5165884
2025-09-01,119.59112548828125,121.08999633789062,121.4000015258789,118.5,119.16000366210938,4676092
2025-09-02,121.56636810302734,123.08999633789062,124.69000244140625,120.80999755859375,121.5,8200047
2025-09-03,128.07479858398438,129.67999267578125,130.0,123.55999755859375,123.8499984741211,26783470
2025-09-04,125.99092102050781,127.56999969482422,130.2100067138672,127.22000122070312,130.0,7801378
2025-09-05,127.65999603271484,129.25999450683594,129.60000610351562,126.70999908447266,127.80000305175781,5711851
2025-09-08,131.4499969482422,131.4499969482422,134.7899932861328,130.16000366210938,130.52999877929688,26650648
2025-09-09,129.4499969482422,129.4499969482422,131.60000610351562,129.11000061035156,131.4499969482422,6939950
2025-09-10,129.72000122070312,129.72000122070312,131.5500030517578,129.22999572753906,130.0,4651804
2025-09-11,131.82000732421875,131.82000732421875,132.6300048828125,129.27000427246094,130.0,8098228
2025-09-12,132.25999450683594,132.25999450683594,133.0,131.30999755859375,132.0,4655442
2025-09-15,132.7899932861328,132.7899932861328,133.4499969482422,131.52000427246094,132.00999450683594,6555662
2025-09-16,132.94000244140625,132.94000244140625,133.8000030517578,132.14999389648438,132.7899932861328,4986436
2025-09-17,132.75,132.75,134.3000030517578,131.5,133.0500030517578,5930567
2025-09-18,133.17999267578125,133.17999267578125,133.7899932861328,131.44000244140625,132.99000549316406,6394911
2025-09-19,136.1999969482422,136.1999969482422,136.6300048828125,133.0,133.17999267578125,34447974
2025-09-22,135.49000549316406,135.49000549316406,138.24000549316406,134.8300018310547,135.11000061035156,11023917
2025-09-23,137.3000030517578,137.3000030517578,137.75,134.89999389648438,135.49000549316406,10743591
2025-09-24,136.33999633789062,136.33999633789062,138.75,135.9499969482422,136.60000610351562,14644870
2025-09-25,136.52000427246094,136.52000427246094,138.6199951171875,135.6699981689453,136.39999389648438,8887697
2025-09-26,131.02000427246094,131.02000427246094,136.89999389648438,130.39999389648438,136.52000427246094,9029952
2025-09-29,131.7100067138672,131.7100067138672,133.9499969482422,131.25999450683594,131.39999389648438,6598940
2025-09-30,134.47999572753906,134.47999572753906,135.27999877929688,131.92999267578125,132.2899932861328,10087746
2025-10-01,134.9199981689453,134.9199981689453,136.75,132.75,134.47999572753906,19829958
2025-10-03,134.9600067138672,134.9600067138672,137.89999389648438,134.74000549316406,135.02999877929688,16097900
2025-10-06,132.6199951171875,132.6199951171875,136.5,131.55999755859375,135.64999389648438,31643657
2025-10-07,132.8800048828125,132.8800048828125,134.3300018310547,131.30999755859375,133.0,18395982
2025-10-08,131.72000122070312,131.72000122070312,133.0,130.10000610351562,132.77999877929688,20062802
2025-10-09,136.4600067138672,136.4600067138672,137.0,131.61000061035156,132.0,41930005
2025-10-10,132.1699981689453,132.1699981689453,136.5,131.47000122070312,136.5,21483357
2025-10-13,132.50999450683594,132.50999450683594,133.32000732421875,128.80999755859375,131.5,18513844
2025-10-14,128.77000427246094,128.77000427246094,134.1999969482422,128.0,132.94000244140625,13838918
2025-10-15,130.2899932861328,130.2899932861328,131.6699981689453,128.38999938964844,129.0,11279798
2025-10-16,131.3800048828125,131.3800048828125,132.92999267578125,129.0800018310547,130.89999389648438,15763529
2025-10-17,128.67999267578125,128.67999267578125,132.16000366210938,128.02000427246094,131.3800048828125,13063892
2025-10-20,129.83999633789062,129.83999633789062,130.5,127.73999786376953,129.60000610351562,8776091
2025-10-21,129.9499969482422,129.9499969482422,130.69000244140625,129.5,130.5500030517578,1955418
2025-10-23,129.33999633789062,129.33999633789062,131.25,128.89999389648438,130.8000030517578,8311038
2025-10-24,129.4600067138672,129.4600067138672,131.8800048828125,129.11000061035156,129.7100067138672,14135916
2025-10-27,129.89999389648438,129.89999389648438,130.9499969482422,129.00999450683594,130.5,12660595
2025-10-28,132.16000366210938,132.16000366210938,133.14999389648438,129.5,129.91000366210938,54886107
2025-10-29,140.5500030517578,140.5500030517578,143.27000427246094,133.1999969482422,133.3699951171875,143438521
2025-10-30,137.0500030517578,137.0500030517578,139.6999969482422,135.5,138.6999969482422,31586710
2025-10-31,136.85000610351562,136.85000610351562,138.1999969482422,135.0,137.1999969482422,27662647
2025-11-03,137.97000122070312,137.97000122070312,140.94000244140625,135.8000030517578,136.7899932861328,22226547
2025-11-04,138.17999267578125,138.17999267578125,140.77000427246094,136.38999938964844,138.25,29013280
2025-11-05,138.17999267578125,138.17999267578125,138.17999267578125,138.17999267578125,138.17999267578125,0
2025-11-06,137.91000366210938,137.91000366210938,139.69000244140625,136.0,138.0,18170970
2025-11-07,141.0,141.0,141.97999572753906,134.66000366210938,136.49000549316406,32646925
2025-11-10,144.33999633789062,144.33999633789062,145.82000732421875,141.0,141.0,41386043
2025-11-11,144.39999389648438,144.39999389648438,145.25,141.64999389648438,144.27000427246094,19224266
2025-11-12,143.49000549316406,143.49000549316406,145.27999877929688,142.8000030517578,145.0399932861328,14977228
2025-11-13,144.72000122070312,144.72000122070312,145.89999389648438,143.0,144.25,24530062
2025-11-14,141.99000549316406,141.99000549316406,145.0,141.3300018310547,144.14999389648438,13373663
2025-11-17,141.3300018310547,141.3300018310547,143.10000610351562,140.1999969482422,142.0,8529282
2025-11-18,138.89999389648438,138.89999389648438,140.8699951171875,137.17999267578125,140.61000061035156,16189299
2025-11-19,139.99000549316406,139.99000549316406,140.99000549316406,138.27999877929688,138.6999969482422,10782966
2025-11-20,138.19000244140625,138.19000244140625,140.61000061035156,137.8000030517578,139.8000030517578,9904118
2025-11-21,134.0800018310547,134.0800018310547,138.77999877929688,132.8000030517578,137.88999938964844,11154148
2025-11-24,132.0800018310547,132.0800018310547,134.50999450683594,131.6999969482422,134.0,12377263
2025-11-25,132.25,132.25,133.67999267578125,131.10000610351562,132.25,37889153
2025-11-26,136.9199981689453,136.9199981689453,138.3000030517578,133.7100067138672,133.85000610351562,37106654
2025-11-27,136.2100067138672,136.2100067138672,139.64999389648438,135.82000732421875,137.8000030517578,15805364
2025-11-28,134.91000366210938,134.91000366210938,137.2899932861328,134.49000549316406,136.7899932861328,12338284
2025-12-01,135.0500030517578,135.0500030517578,136.8000030517578,134.52999877929688,135.91000366210938,10957771
2025-12-02,132.4600067138672,132.4600067138672,135.1199951171875,131.24000549316406,135.0500030517578,11909464
2025-12-03,131.9199981689453,131.9199981689453,133.60000610351562,130.2899932861328,132.4600067138672,15579248
2025-12-04,132.13999938964844,132.13999938964844,134.3000030517578,131.66000366210938,132.0,13313343
2025-12-05,132.5399932861328,132.5399932861328,133.1999969482422,130.66000366210938,132.1999969482422,6506989
2025-12-08,129.75,129.75,132.8000030517578,128.6300048828125,132.5399932861328,11987614
2025-12-09,129.14999389648438,129.14999389648438,129.9199981689453,126.80000305175781,129.0,11367505
2025-12-10,128.52000427246094,128.52000427246094,130.32000732421875,127.72000122070312,128.5,8907207
2025-12-11,129.5399932861328,129.5399932861328,130.0,128.41000366210938,128.99000549316406,6218056
2025-12-12,131.89999389648438,131.89999389648438,132.60000610351562,130.39999389648438,130.5,11049524
2025-12-15,132.30999755859375,132.30999755859375,132.5,130.5,131.64999389648438,8285011
2025-12-16,129.67999267578125,129.67999267578125,131.89999389648438,128.3000030517578,131.6999969482422,12843983
2025-12-17,130.1999969482422,130.1999969482422,130.47999572753906,129.02999877929688,129.35000610351562,8436068
2025-12-18,127.2699966430664,127.2699966430664,130.49000549316406,126.77999877929688,129.8000030517578,11582737
2025-12-19,125.91000366210938,125.91000366210938,127.73999786376953,124.0,127.38999938964844,21222260
2025-12-22,130.05999755859375,130.05999755859375,131.38999938964844,126.44999694824219,126.69999694824219,18396794
2025-12-23,132.7100067138672,132.7100067138672,133.9199981689453,129.91000366210938,130.64999389648438,14054101
2025-12-24,131.85000610351562,131.85000610351562,134.3000030517578,131.0,133.5,10990662
2025-12-25,131.85000610351562,131.85000610351562,131.85000610351562,131.85000610351562,131.85000610351562,0
2025-12-26,132.32000732421875,132.32000732421875,132.77999877929688,130.60000610351562,131.0,7733641
2025-12-29,134.08999633789062,134.08999633789062,138.8000030517578,132.89999389648438,132.89999389648438,44684863
2025-12-30,141.02000427246094,141.02000427246094,141.8000030517578,133.5399932861328,134.08999633789062,41245044
2025-12-31,146.99000549316406,146.99000549316406,149.19000244140625,143.8000030517578,145.10000610351562,68661714
2026-01-01,148.4499969482422,148.4499969482422,149.47000122070312,145.4600067138672,147.10000610351562,22828687
2026-01-02,147.47000122070312,147.47000122070312,148.89999389648438,146.89999389648438,148.60000610351562,12703746
2026-01-05,150.85000610351562,150.85000610351562,151.25,146.36000061035156,147.39999389648438,25349187
2026-01-06,146.44000244140625,146.44000244140625,152.8000030517578,146.0,152.10000610351562,27791120
2026-01-07,150.3699951171875,150.3699951171875,150.85000610351562,146.30999755859375,146.38999938964844,16707388
2026-01-08,146.4600067138672,146.4600067138672,151.42999267578125,143.25,151.0,21794398
2026-01-09,145.6699981689453,145.6699981689453,147.39999389648438,143.7100067138672,146.0,14766805
2026-01-12,149.22000122070312,149.22000122070312,149.6999969482422,143.63999938964844,145.6699981689453,21341282
2026-01-13,147.75999450683594,147.75999450683594,150.36000061035156,146.50999450683594,149.25,11414470
2026-01-14,152.44000244140625,152.44000244140625,152.64999389648438,147.2100067138672,147.75999450683594,26571101
2026-01-15,152.44000244140625,152.44000244140625,152.44000244140625,152.44000244140625,152.44000244140625,0
2026-01-16,149.3699951171875,149.3699951171875,153.1199951171875,148.5500030517578,152.4499969482422,16896403
