date_,adj close_dbrealty.ns,close_dbrealty.ns,high_dbrealty.ns,low_dbrealty.ns,open_dbrealty.ns,volume_dbrealty.ns
2025-04-02,171.16000366210938,171.16000366210938,174.8000030517578,149.69000244140625,154.77999877929688,31521094
2025-04-03,174.9600067138672,174.9600067138672,177.99000549316406,169.1999969482422,170.0,8030115
2025-04-04,169.80999755859375,169.80999755859375,174.9199981689453,166.61000061035156,173.6999969482422,3993341
2025-04-07,163.44000244140625,163.44000244140625,165.50999450683594,151.80999755859375,157.10000610351562,5495112
2025-04-08,168.32000732421875,168.32000732421875,170.38999938964844,161.10000610351562,166.97999572753906,2458455
2025-04-09,164.44000244140625,164.44000244140625,167.63999938964844,160.4199981689453,167.0,1604620
2025-04-11,174.47999572753906,174.47999572753906,177.4499969482422,166.22000122070312,168.8000030517578,3701403
2025-04-15,192.22000122070312,192.22000122070312,198.5,176.3300018310547,179.5500030517578,9406483
2025-04-16,192.3000030517578,192.3000030517578,198.0,188.36000061035156,192.0,3703123
2025-04-17,190.00999450683594,190.00999450683594,195.69000244140625,189.00999450683594,191.8000030517578,2035485
2025-04-21,186.0399932861328,186.0399932861328,196.0,182.4499969482422,190.0500030517578,3788658
2025-04-22,186.17999267578125,186.17999267578125,193.8000030517578,185.10000610351562,186.9499969482422,1497694
2025-04-23,186.3699951171875,186.3699951171875,189.38999938964844,182.00999450683594,187.5,1333911
2025-04-24,190.16000366210938,190.16000366210938,194.19000244140625,183.2100067138672,186.8000030517578,2987012
2025-04-25,177.35000610351562,177.35000610351562,192.17999267578125,175.10000610351562,190.02000427246094,3154296
2025-04-28,177.3300018310547,177.3300018310547,180.1999969482422,174.00999450683594,178.64999389648438,1212580
2025-04-29,176.02000427246094,176.02000427246094,184.7899932861328,175.10000610351562,178.0,1553473
2025-04-30,174.13999938964844,174.13999938964844,181.39999389648438,172.64999389648438,175.91000366210938,1616296
2025-05-02,175.0,175.0,177.69000244140625,172.10000610351562,175.0,800797
2025-05-05,175.92999267578125,175.92999267578125,178.0,172.39999389648438,176.0,1175215
2025-05-06,167.9499969482422,167.9499969482422,177.58999633789062,167.0,177.0,1633975
2025-05-07,172.1199951171875,172.1199951171875,173.99000549316406,163.5,163.5,1032699
2025-05-08,168.17999267578125,168.17999267578125,177.52000427246094,165.0,172.75,1352819
2025-05-09,166.07000732421875,166.07000732421875,167.2899932861328,160.5,160.5,1184915
2025-05-12,175.80999755859375,175.80999755859375,178.39999389648438,174.2100067138672,178.39999389648438,1418834
2025-05-13,177.8699951171875,177.8699951171875,180.99000549316406,175.39999389648438,176.0,1501756
2025-05-14,183.8300018310547,183.8300018310547,185.1999969482422,180.5399932861328,183.75,2121620
2025-05-15,187.39999389648438,187.39999389648438,191.0,184.25,185.75,2984594
2025-05-16,191.0500030517578,191.0500030517578,192.6999969482422,186.0,189.10000610351562,2127873
2025-05-19,185.92999267578125,185.92999267578125,191.0500030517578,185.0,191.0500030517578,1345539
2025-05-20,188.47999572753906,188.47999572753906,196.77000427246094,182.77000427246094,186.99000549316406,5138800
2025-05-21,191.97000122070312,191.97000122070312,192.75,186.14999389648438,189.0,2029967
2025-05-22,188.5,188.5,192.89999389648438,187.39999389648438,192.89999389648438,1232009
2025-05-23,189.33999633789062,189.33999633789062,194.3000030517578,186.52000427246094,189.8000030517578,2613310
2025-05-26,188.8800048828125,188.8800048828125,197.8000030517578,187.25999450683594,190.7899932861328,7738987
2025-05-27,189.47000122070312,189.47000122070312,191.89999389648438,186.63999938964844,189.58999633789062,1611698
2025-05-28,191.0,191.0,192.4199981689453,188.88999938964844,190.0,1760730
2025-05-29,189.91000366210938,189.91000366210938,191.89999389648438,189.10000610351562,191.5,1106390
2025-05-30,192.6199951171875,192.6199951171875,198.89999389648438,190.7100067138672,191.9499969482422,6405510
2025-06-02,203.14999389648438,203.14999389648438,206.89999389648438,188.5500030517578,192.0,10241859
2025-06-03,205.74000549316406,205.74000549316406,209.89999389648438,201.57000732421875,204.60000610351562,6402659
2025-06-04,209.5800018310547,209.5800018310547,211.0,201.16000366210938,205.8000030517578,4566667
2025-06-05,215.1199951171875,215.1199951171875,217.89999389648438,210.60000610351562,211.0,8679105
2025-06-06,218.8800048828125,218.8800048828125,222.39999389648438,213.02000427246094,217.0,9215011
2025-06-09,217.52999877929688,217.52999877929688,222.38999938964844,213.0,221.0,4549078
2025-06-10,225.3000030517578,225.3000030517578,226.25,213.0,218.0,6806286
2025-06-11,227.60000610351562,227.60000610351562,235.8000030517578,223.49000549316406,226.6999969482422,9054301
2025-06-12,224.0500030517578,224.0500030517578,232.1999969482422,221.0,227.00999450683594,4523956
2025-06-13,239.92999267578125,239.92999267578125,244.89999389648438,217.11000061035156,218.00999450683594,21432767
2025-06-16,232.61000061035156,232.61000061035156,242.88999938964844,228.14999389648438,241.0,6029715
2025-06-17,223.58999633789062,223.58999633789062,234.6999969482422,221.0500030517578,233.60000610351562,5446512
2025-06-18,221.42999267578125,221.42999267578125,227.85000610351562,217.35000610351562,223.5,4569097
2025-06-19,212.02999877929688,212.02999877929688,224.6300048828125,211.0,222.0,3658840
2025-06-20,206.1699981689453,206.1699981689453,217.38999938964844,204.60000610351562,211.94000244140625,7879491
2025-06-23,215.77999877929688,215.77999877929688,218.39999389648438,204.9499969482422,204.9499969482422,6101367
2025-06-24,216.32000732421875,216.32000732421875,222.25,213.13999938964844,219.0,4094456
2025-06-25,226.63999938964844,226.63999938964844,230.0,217.27000427246094,217.8000030517578,6501546
2025-06-26,232.6699981689453,232.6699981689453,235.0,222.64999389648438,228.69000244140625,6465701
2025-06-27,227.85000610351562,227.85000610351562,235.39999389648438,227.00999450683594,233.4499969482422,3052323
2025-06-30,234.47999572753906,234.47999572753906,236.6999969482422,229.3300018310547,236.6999969482422,5207020
2025-07-01,229.66000366210938,229.66000366210938,236.39999389648438,226.0,234.77999877929688,3264952
2025-07-02,225.83999633789062,225.83999633789062,233.39999389648438,225.0,230.0,3368861
2025-07-03,229.25,229.25,231.0,222.47000122070312,226.0,2967152
2025-07-04,230.5399932861328,230.5399932861328,234.4499969482422,227.5,231.0,3323202
2025-07-07,235.3800048828125,235.3800048828125,240.89999389648438,230.10000610351562,230.5399932861328,6554869
2025-07-08,246.64999389648438,246.64999389648438,248.0,233.4600067138672,236.42999267578125,9481367
2025-07-09,238.55999755859375,238.55999755859375,252.6699981689453,237.10000610351562,251.0,9204394
2025-07-10,242.3300018310547,242.3300018310547,245.1199951171875,239.5,240.1199951171875,3771202
2025-07-11,241.2899932861328,241.2899932861328,246.89999389648438,238.5,243.38999938964844,3301622
2025-07-14,248.35000610351562,248.35000610351562,249.8000030517578,235.9499969482422,241.5,5212617
2025-07-15,240.36000061035156,240.36000061035156,248.64999389648438,238.57000732421875,245.5,4816084
2025-07-16,240.22999572753906,240.22999572753906,244.19000244140625,238.10000610351562,240.0,2692800
2025-07-17,235.27000427246094,235.27000427246094,242.35000610351562,232.00999450683594,240.64999389648438,3294459
2025-07-18,199.47000122070312,199.47000122070312,209.39999389648438,193.8000030517578,204.0,3033709
2025-07-21,194.27000427246094,194.27000427246094,200.0,192.0,200.0,1150371
2025-07-22,195.9199981689453,195.9199981689453,201.9600067138672,195.0,201.9600067138672,1471685
2025-07-23,193.8000030517578,193.8000030517578,198.63999938964844,193.0,198.63999938964844,320900
2025-07-24,188.6699981689453,188.6699981689453,196.0,185.60000610351562,196.0,717213
2025-07-25,184.64999389648438,184.64999389648438,191.4499969482422,184.0,189.0,685433
2025-07-28,178.11000061035156,178.11000061035156,187.5,176.89999389648438,185.89999389648438,545544
2025-07-29,185.27999877929688,185.27999877929688,187.00999450683594,178.0,186.89999389648438,714369
2025-07-30,184.3699951171875,184.3699951171875,189.89999389648438,184.0,185.27999877929688,404445
2025-07-31,185.3000030517578,185.3000030517578,187.0,180.60000610351562,180.60000610351562,1106512
2025-08-01,180.39999389648438,180.39999389648438,188.2899932861328,178.7899932861328,187.0,779538
2025-08-04,180.47999572753906,180.47999572753906,182.99000549316406,177.25999450683594,182.0,838969
2025-08-05,182.57000732421875,182.57000732421875,186.00999450683594,180.47999572753906,180.5500030517578,551104
2025-08-06,178.10000610351562,178.10000610351562,182.91000366210938,173.10000610351562,182.60000610351562,862781
2025-08-07,181.39999389648438,181.39999389648438,182.75,172.41000366210938,175.91000366210938,881941
2025-08-08,177.7100067138672,177.7100067138672,182.0,175.0500030517578,182.0,362276
2025-08-11,177.4600067138672,177.4600067138672,178.0800018310547,171.72000122070312,176.60000610351562,894754
2025-08-12,185.58999633789062,185.58999633789062,187.39999389648438,176.4600067138672,177.97999572753906,1159998
2025-08-13,177.2100067138672,177.2100067138672,187.0500030517578,176.32000732421875,185.0,1367329
2025-08-14,180.91000366210938,180.91000366210938,184.1999969482422,177.1999969482422,177.2100067138672,832244
2025-08-18,183.1300048828125,183.1300048828125,185.0,180.61000061035156,185.0,756880
2025-08-19,179.80999755859375,179.80999755859375,183.5,179.0,183.3000030517578,725175
2025-08-20,176.60000610351562,176.60000610351562,182.07000732421875,174.99000549316406,180.5,697054
2025-08-21,179.36000061035156,179.36000061035156,183.89999389648438,178.0,178.0,1454963
2025-08-22,176.2100067138672,176.2100067138672,181.14999389648438,174.60000610351562,180.0,531177
2025-08-25,174.6199951171875,174.6199951171875,177.36000061035156,173.8800048828125,176.5,485196
2025-08-26,169.3000030517578,169.3000030517578,174.75999450683594,168.11000061035156,174.75,684815
2025-08-28,170.10000610351562,170.10000610351562,173.89999389648438,167.52000427246094,167.52000427246094,784913
2025-08-29,168.94000244140625,168.94000244140625,172.41000366210938,165.63999938964844,170.6300048828125,861332
2025-09-01,170.1999969482422,170.1999969482422,172.25999450683594,167.75,169.10000610351562,490582
2025-09-02,170.30999755859375,170.30999755859375,175.52999877929688,168.99000549316406,172.8000030517578,1082278
2025-09-03,180.16000366210938,180.16000366210938,184.8000030517578,170.35000610351562,171.13999938964844,3318889
2025-09-04,175.50999450683594,175.50999450683594,181.4499969482422,174.1999969482422,180.85000610351562,997824
2025-09-05,173.02999877929688,173.02999877929688,175.8000030517578,171.0,175.50999450683594,751574
2025-09-08,174.2100067138672,174.2100067138672,175.8000030517578,172.3800048828125,172.8000030517578,430260
2025-09-09,173.1199951171875,173.1199951171875,174.6999969482422,170.39999389648438,174.6999969482422,674920
2025-09-10,173.00999450683594,173.00999450683594,176.9499969482422,172.1999969482422,175.0,485880
2025-09-11,171.25,171.25,176.0,170.00999450683594,173.99000549316406,633446
2025-09-12,168.9600067138672,168.9600067138672,173.5500030517578,168.00999450683594,171.6999969482422,781673
2025-09-15,167.8800048828125,167.8800048828125,172.89999389648438,167.1699981689453,168.9600067138672,1013418
2025-09-16,167.57000732421875,167.57000732421875,169.8000030517578,166.66000366210938,168.47999572753906,514273
2025-09-17,169.66000366210938,169.66000366210938,174.35000610351562,167.6999969482422,168.0,1106749
2025-09-18,167.4499969482422,167.4499969482422,171.6999969482422,167.0,171.35000610351562,635495
2025-09-19,175.3699951171875,175.3699951171875,176.5,167.11000061035156,168.64999389648438,2613867
2025-09-22,179.74000549316406,179.74000549316406,183.89999389648438,172.6999969482422,175.77999877929688,3745940
2025-09-23,177.44000244140625,177.44000244140625,180.85000610351562,176.50999450683594,180.5,804732
2025-09-24,171.77000427246094,171.77000427246094,178.0399932861328,171.0,178.0399932861328,734229
2025-09-25,168.55999755859375,168.55999755859375,172.6199951171875,167.50999450683594,171.6300048828125,923765
2025-09-26,165.24000549316406,165.24000549316406,171.67999267578125,164.00999450683594,168.32000732421875,1022970
2025-09-29,161.7899932861328,161.7899932861328,168.9600067138672,161.0,165.99000549316406,874578
2025-09-30,161.74000549316406,161.74000549316406,165.24000549316406,157.10000610351562,162.72999572753906,745648
2025-10-01,163.2100067138672,163.2100067138672,164.39999389648438,161.0,161.74000549316406,841678
2025-10-03,161.91000366210938,161.91000366210938,164.60000610351562,159.85000610351562,164.0,824681
2025-10-06,162.33999633789062,162.33999633789062,163.39999389648438,160.00999450683594,162.60000610351562,615283
2025-10-07,159.52999877929688,159.52999877929688,163.5,158.10000610351562,163.5,759314
2025-10-08,153.91000366210938,153.91000366210938,160.5800018310547,152.0,159.99000549316406,1651022
2025-10-09,154.3000030517578,154.3000030517578,157.14999389648438,153.50999450683594,155.0,774344
2025-10-10,160.17999267578125,160.17999267578125,160.89999389648438,154.00999450683594,154.8800048828125,1340194
2025-10-13,155.27000427246094,155.27000427246094,159.10000610351562,154.6699981689453,158.85000610351562,664400
2025-10-14,153.8800048828125,153.8800048828125,161.1999969482422,151.74000549316406,155.60000610351562,1029672
2025-10-15,154.55999755859375,154.55999755859375,156.32000732421875,152.8000030517578,153.85000610351562,902393
2025-10-16,154.83999633789062,154.83999633789062,157.10000610351562,154.0,155.5800018310547,476789
2025-10-17,151.8800048828125,151.8800048828125,155.88999938964844,151.0500030517578,155.88999938964844,674518
2025-10-20,152.1699981689453,152.1699981689453,153.5,150.24000549316406,153.44000244140625,711442
2025-10-21,152.33999633789062,152.33999633789062,153.3800048828125,151.89999389648438,153.35000610351562,122815
2025-10-23,151.8800048828125,151.8800048828125,155.25999450683594,151.10000610351562,153.5,910519
2025-10-24,150.25,150.25,152.88999938964844,149.6999969482422,151.8800048828125,627758
2025-10-27,156.88999938964844,156.88999938964844,158.0,150.44000244140625,150.66000366210938,1873973
2025-10-28,151.83999633789062,151.83999633789062,158.0,150.02999877929688,157.99000549316406,1375655
2025-10-29,151.7899932861328,151.7899932861328,152.80999755859375,151.0,152.8000030517578,487628
2025-10-30,150.77999877929688,150.77999877929688,152.35000610351562,149.72000122070312,151.5,438829
2025-10-31,148.8800048828125,148.8800048828125,152.0,148.00999450683594,151.58999633789062,578889
2025-11-03,151.0800018310547,151.0800018310547,153.02000427246094,147.97999572753906,149.47000122070312,993037
2025-11-04,147.6699981689453,147.6699981689453,151.86000061035156,147.10000610351562,151.42999267578125,624117
2025-11-05,147.6699981689453,147.6699981689453,147.6699981689453,147.6699981689453,147.6699981689453,0
2025-11-06,143.91000366210938,143.91000366210938,148.50999450683594,142.60000610351562,147.6999969482422,1220481
2025-11-07,145.74000549316406,145.74000549316406,146.39999389648438,142.1999969482422,143.49000549316406,497191
2025-11-10,142.60000610351562,142.60000610351562,146.36000061035156,141.99000549316406,144.5,779491
2025-11-11,142.5399932861328,142.5399932861328,143.50999450683594,141.0,142.75999450683594,472619
2025-11-12,143.60000610351562,143.60000610351562,145.7899932861328,142.94000244140625,144.0,522780
2025-11-13,152.72999572753906,152.72999572753906,157.1999969482422,142.41000366210938,144.25,10253856
2025-11-14,146.3000030517578,146.3000030517578,153.6999969482422,145.0,150.0,1541188
2025-11-17,141.1999969482422,141.1999969482422,150.7100067138672,140.10000610351562,146.91000366210938,1868025
2025-11-18,142.97999572753906,142.97999572753906,143.8000030517578,136.72999572753906,140.85000610351562,2152210
2025-11-19,140.9199981689453,140.9199981689453,143.1300048828125,140.0,142.97999572753906,798026
2025-11-20,140.41000366210938,140.41000366210938,143.39999389648438,139.5,141.07000732421875,982873
2025-11-21,135.97999572753906,135.97999572753906,140.64999389648438,135.0,139.0,1078740
2025-11-24,131.8300018310547,131.8300018310547,136.00999450683594,130.67999267578125,135.85000610351562,1466613
2025-11-25,134.02999877929688,134.02999877929688,135.0,129.82000732421875,131.75,1006304
2025-11-26,135.52000427246094,135.52000427246094,137.39999389648438,133.25,135.0,905254
2025-11-27,134.91000366210938,134.91000366210938,137.66000366210938,134.0,136.6999969482422,629785
2025-11-28,131.7899932861328,131.7899932861328,134.60000610351562,131.5,134.60000610351562,352189
2025-12-01,129.8699951171875,129.8699951171875,134.50999450683594,129.22000122070312,132.83999633789062,486641
2025-12-02,127.05999755859375,127.05999755859375,130.4600067138672,126.4000015258789,130.32000732421875,1104033
2025-12-03,126.45999908447266,126.45999908447266,128.13999938964844,124.38999938964844,128.0800018310547,668331
2025-12-04,122.22000122070312,122.22000122070312,127.0,121.9000015258789,127.0,1069561
2025-12-05,120.41000366210938,120.41000366210938,123.08000183105469,119.75,123.08000183105469,814213
2025-12-08,116.16000366210938,116.16000366210938,120.94999694824219,114.63999938964844,120.94999694824219,1592910
2025-12-09,117.31999969482422,117.31999969482422,119.88999938964844,112.69999694824219,116.0,3000455
2025-12-10,120.45999908447266,120.45999908447266,127.44999694824219,117.83999633789062,118.0,9989307
2025-12-11,117.41999816894531,117.41999816894531,121.38999938964844,115.19999694824219,121.19999694824219,3074877
2025-12-12,119.48999786376953,119.48999786376953,122.4000015258789,118.0,118.0,1374848
2025-12-15,120.98999786376953,120.98999786376953,121.9000015258789,117.94999694824219,119.0,1347818
2025-12-16,118.0,118.0,121.04000091552734,117.30000305175781,121.0,587203
2025-12-17,116.12000274658203,116.12000274658203,118.5,115.08000183105469,118.0,862959
2025-12-18,115.5,115.5,116.72000122070312,113.48999786376953,116.52999877929688,926390
2025-12-19,118.41000366210938,118.41000366210938,119.0,114.5,116.25,1010401
2025-12-22,120.72000122070312,120.72000122070312,124.0,119.93000030517578,120.19999694824219,2105994
2025-12-23,124.04000091552734,124.04000091552734,126.0,120.61000061035156,121.0,1624941
2025-12-24,121.02999877929688,121.02999877929688,125.2300033569336,119.91999816894531,124.0,766705
2025-12-25,121.02999877929688,121.02999877929688,121.02999877929688,121.02999877929688,121.02999877929688,0
2025-12-26,118.8499984741211,118.8499984741211,122.2699966430664,118.41000366210938,121.4000015258789,1077618
2025-12-29,117.80000305175781,117.80000305175781,120.58999633789062,116.4000015258789,119.47000122070312,660118
2025-12-30,116.69000244140625,116.69000244140625,118.08999633789062,115.37999725341797,118.0,945852
2025-12-31,118.54000091552734,118.54000091552734,120.5,115.79000091552734,117.37999725341797,1324683
2026-01-01,117.69999694824219,117.69999694824219,119.5,116.93000030517578,118.4000015258789,404477
2026-01-02,120.55000305175781,120.55000305175781,121.38999938964844,118.0999984741211,118.27999877929688,969881
2026-01-05,122.98999786376953,122.98999786376953,124.5,118.5999984741211,120.9000015258789,2048260
2026-01-06,119.83999633789062,119.83999633789062,124.69999694824219,119.33000183105469,124.69999694824219,921257
2026-01-07,118.33999633789062,118.33999633789062,119.75,117.0,119.5,970718
2026-01-08,115.56999969482422,115.56999969482422,120.0,114.80000305175781,119.0,833541
2026-01-09,111.88999938964844,111.88999938964844,116.1500015258789,111.27999877929688,116.1500015258789,1065889
2026-01-12,110.58000183105469,110.58000183105469,113.23999786376953,107.5199966430664,113.0,1203176
2026-01-13,109.54000091552734,109.54000091552734,112.33000183105469,108.0,112.05000305175781,671527
2026-01-14,108.69999694824219,108.69999694824219,110.5,107.9000015258789,110.0,701678
2026-01-16,104.11000061035156,104.11000061035156,109.13999938964844,103.0199966430664,108.69999694824219,1658307
