date_,adj close_bankindia.ns,close_bankindia.ns,high_bankindia.ns,low_bankindia.ns,open_bankindia.ns,volume_bankindia.ns
2025-03-18,91.48101806640625,94.80000305175781,94.80000305175781,94.80000305175781,94.80000305175781,0
2025-03-19,99.59657287597656,103.20999908447266,103.98999786376953,98.69999694824219,99.0,14730072
2025-03-20,98.81493377685547,102.4000015258789,104.44999694824219,101.80000305175781,103.93000030517578,6730020
2025-03-21,102.1344985961914,105.83999633789062,106.0999984741211,102.02999877929688,102.9800033569336,9871684
2025-03-24,103.8714828491211,107.63999938964844,108.9000015258789,106.02999877929688,106.4000015258789,9980825
2025-03-25,102.25029754638672,105.95999908447266,109.19000244140625,104.80999755859375,109.0,8193377
2025-03-26,101.71955871582031,105.41000366210938,107.41000366210938,105.0,105.91999816894531,7981147
2025-03-27,104.02587890625,107.80000305175781,108.62999725341797,104.06999969482422,104.30000305175781,13735931
2025-03-28,103.36968994140625,107.12000274658203,109.0999984741211,106.75,107.80000305175781,9918716
2025-04-01,106.42870330810547,110.29000091552734,111.5,106.26000213623047,106.5199966430664,12089356
2025-04-02,107.64459228515625,111.55000305175781,112.0999984741211,108.05000305175781,111.05000305175781,7907441
2025-04-03,110.8966064453125,114.91999816894531,118.1500015258789,109.58000183105469,110.25,27606403
2025-04-04,107.58668518066406,111.48999786376953,115.80999755859375,110.62999725341797,114.75,15100808
2025-04-07,102.06694793701172,105.7699966430664,108.48999786376953,103.0,103.98999786376953,10220616
2025-04-08,105.42511749267578,109.25,110.0,107.19999694824219,108.38999938964844,7718332
2025-04-09,103.02229309082031,106.76000213623047,109.08999633789062,104.51000213623047,108.9000015258789,9301804
2025-04-11,104.37327575683594,108.16000366210938,109.69999694824219,107.12999725341797,108.5999984741211,4886516
2025-04-15,107.46124267578125,111.36000061035156,111.77999877929688,108.8499984741211,109.26000213623047,5998656
2025-04-16,111.43700408935547,115.4800033569336,116.30000305175781,111.52999877929688,112.0,14837452
2025-04-17,113.00028228759766,117.0999984741211,117.80000305175781,114.80000305175781,116.0,17071220
2025-04-21,115.67330932617188,119.87000274658203,121.52999877929688,117.11000061035156,117.11000061035156,14653740
2025-04-22,114.66971588134766,118.83000183105469,121.6500015258789,118.54000091552734,120.6500015258789,9232904
2025-04-23,113.6564712524414,117.77999877929688,119.56999969482422,114.81999969482422,119.43000030517578,10905130
2025-04-24,114.41881561279297,118.56999969482422,119.19000244140625,116.79000091552734,117.69000244140625,5724055
2025-04-25,111.25365447998047,115.29000091552734,118.56999969482422,113.69999694824219,118.56999969482422,10250155
2025-04-28,114.23546600341797,118.37999725341797,119.19999694824219,115.29000091552734,115.29000091552734,7601791
2025-04-29,113.69507598876953,117.81999969482422,121.55000305175781,117.16000366210938,119.69999694824219,10126876
2025-04-30,111.1185531616211,115.1500015258789,117.79000091552734,114.58000183105469,117.79000091552734,6188498
2025-05-02,111.04135131835938,115.06999969482422,117.33000183105469,114.80000305175781,115.20999908447266,4396901
2025-05-05,112.28619384765625,116.36000061035156,116.72000122070312,114.70999908447266,115.9000015258789,4171126
2025-05-06,105.25141906738281,109.06999969482422,116.80000305175781,108.5999984741211,116.80000305175781,9655744
2025-05-07,105.36721801757812,109.19000244140625,110.80000305175781,107.25,107.41000366210938,10750031
2025-05-08,104.08377838134766,107.86000061035156,112.25,105.5,110.19000244140625,9753681
2025-05-09,106.36115264892578,110.22000122070312,111.22000122070312,104.19999694824219,104.19999694824219,9757040
2025-05-12,106.23570251464844,110.08999633789062,115.80000305175781,108.81999969482422,115.02999877929688,35316475
2025-05-13,108.61922454833984,112.55999755859375,115.13999938964844,110.5,110.5,24284878
2025-05-14,109.87371826171875,113.86000061035156,114.9000015258789,112.72000122070312,113.12999725341797,10275111
2025-05-15,110.05706787109375,114.05000305175781,114.5999984741211,113.0999984741211,114.33999633789062,6667061
2025-05-16,110.32726287841797,114.33000183105469,115.3499984741211,114.0999984741211,114.69999694824219,8365646
2025-05-19,113.81087493896484,117.94000244140625,119.80000305175781,114.56999969482422,115.08999633789062,22160038
2025-05-20,112.10283660888672,116.16999816894531,119.29000091552734,115.75,118.69999694824219,10161179
2025-05-21,113.83016967773438,117.95999908447266,118.30000305175781,115.11000061035156,116.0,9954905
2025-05-22,112.37303924560547,116.44999694824219,118.55000305175781,115.19999694824219,117.19999694824219,8075716
2025-05-23,112.96167755126953,117.05999755859375,117.73999786376953,115.8499984741211,117.0,9294500
2025-05-26,113.20292663574219,117.30999755859375,118.4000015258789,116.55999755859375,117.4000015258789,5189915
2025-05-27,112.63359069824219,116.72000122070312,117.72000122070312,116.0999984741211,117.5999984741211,9834280
2025-05-28,115.74085235595703,119.94000244140625,120.25,116.94999694824219,117.19999694824219,18821556
2025-05-29,115.03640747070312,119.20999908447266,121.44000244140625,118.5,121.01000213623047,8543658
2025-05-30,117.67083740234375,121.94000244140625,122.61000061035156,117.80000305175781,119.6500015258789,17477465
2025-06-02,120.86494445800781,125.25,125.80000305175781,121.81999969482422,122.77999877929688,20837438
2025-06-03,120.2280502319336,124.58999633789062,127.45999908447266,123.58000183105469,126.0,13925152
2025-06-04,120.51754760742188,124.88999938964844,125.79000091552734,123.0999984741211,124.94000244140625,5810092
2025-06-05,119.89995574951172,124.25,125.98999786376953,123.6500015258789,125.5,4686895
2025-06-06,120.02540588378906,124.37999725341797,126.75,122.91000366210938,124.5,12062024
2025-06-09,124.78280639648438,129.30999755859375,129.99000549316406,125.4000015258789,125.5999984741211,23756753
2025-06-10,121.85888671875,126.27999877929688,130.24000549316406,125.91000366210938,130.10000610351562,15719168
2025-06-11,119.61045837402344,123.94999694824219,126.9000015258789,123.4000015258789,126.9000015258789,13176717
2025-06-12,118.47177124023438,122.7699966430664,125.1500015258789,122.29000091552734,124.22000122070312,8820490
2025-06-13,116.94709014892578,121.19000244140625,121.44999694824219,118.41999816894531,119.0,8562642
2025-06-16,117.29448699951172,121.55000305175781,121.69000244140625,118.36000061035156,121.69000244140625,9464721
2025-06-17,115.46100616455078,119.6500015258789,122.88999938964844,119.25,122.88999938964844,10245273
2025-06-18,115.48995971679688,119.68000030517578,120.69999694824219,118.83999633789062,119.8499984741211,10339326
2025-06-19,111.62999725341797,115.68000030517578,119.30000305175781,114.47000122070312,118.6500015258789,21418540
2025-06-20,113.18000030517578,113.18000030517578,115.0,111.55999755859375,111.55999755859375,14597819
2025-06-23,114.41000366210938,114.41000366210938,114.5999984741211,112.0,112.0,9318649
2025-06-24,115.2699966430664,115.2699966430664,117.36000061035156,114.8499984741211,115.98999786376953,10047772
2025-06-25,116.1500015258789,116.1500015258789,116.58999633789062,115.19999694824219,116.25,7116589
2025-06-26,116.94999694824219,116.94999694824219,117.25,115.41000366210938,116.25,8706576
2025-06-27,116.7699966430664,116.7699966430664,120.4000015258789,116.5,117.4000015258789,17380242
2025-06-30,118.55999755859375,118.55999755859375,119.69999694824219,117.3499984741211,117.55000305175781,14142517
2025-07-01,121.08999633789062,121.08999633789062,121.5,117.56999969482422,119.12000274658203,18672483
2025-07-02,119.26000213623047,119.26000213623047,121.62999725341797,118.75,121.08999633789062,9878461
2025-07-03,118.48999786376953,118.48999786376953,119.80000305175781,117.80000305175781,119.80000305175781,6579528
2025-07-04,117.80999755859375,117.80999755859375,119.3499984741211,116.93000030517578,118.80000305175781,7342255
2025-07-07,117.72000122070312,117.72000122070312,119.13999938964844,117.4000015258789,118.4000015258789,10444935
2025-07-08,116.95999908447266,116.95999908447266,118.58000183105469,116.05000305175781,117.7699966430664,6656174
2025-07-09,115.91000366210938,115.91000366210938,117.38999938964844,115.5999984741211,117.38999938964844,6151277
2025-07-10,114.41999816894531,114.41999816894531,116.45999908447266,113.80000305175781,116.20999908447266,7637030
2025-07-11,114.55999755859375,114.55999755859375,115.44999694824219,113.56999969482422,114.19000244140625,6809477
2025-07-14,114.9800033569336,114.9800033569336,115.87000274658203,113.83999633789062,114.26000213623047,5246766
2025-07-15,115.79000091552734,115.79000091552734,116.36000061035156,114.75,115.25,5544394
2025-07-16,118.0199966430664,118.0199966430664,118.4000015258789,115.54000091552734,115.81999969482422,8212544
2025-07-17,116.0999984741211,116.0999984741211,118.47000122070312,115.86000061035156,118.30999755859375,7477336
2025-07-18,115.0199966430664,115.0199966430664,116.75,114.9000015258789,116.38999938964844,4493397
2025-07-21,114.66999816894531,114.66999816894531,115.55000305175781,113.83999633789062,115.0,3793957
2025-07-22,113.12999725341797,113.12999725341797,115.1500015258789,112.9000015258789,114.98999786376953,4405528
2025-07-23,113.2300033569336,113.2300033569336,113.55000305175781,112.33999633789062,113.44999694824219,4181125
2025-07-24,114.69000244140625,114.69000244140625,115.5,112.25,113.30000305175781,6534344
2025-07-25,113.13999938964844,113.13999938964844,116.3499984741211,112.5999984741211,114.69999694824219,11398412
2025-07-28,111.5,111.5,115.3499984741211,111.19999694824219,113.0999984741211,8540528
2025-07-29,112.16999816894531,112.16999816894531,112.70999908447266,110.30000305175781,111.30999755859375,6272053
2025-07-30,114.13999938964844,114.13999938964844,116.0999984741211,112.9000015258789,112.9000015258789,22481500
2025-07-31,111.37999725341797,111.37999725341797,113.58000183105469,111.02999877929688,112.69999694824219,7807247
2025-08-01,109.29000091552734,109.29000091552734,111.61000061035156,108.80999755859375,111.37999725341797,6982193
2025-08-04,111.69000244140625,111.69000244140625,111.9800033569336,109.19999694824219,109.79000091552734,5251839
2025-08-05,110.72000122070312,110.72000122070312,112.12000274658203,110.22000122070312,111.6500015258789,3565443
2025-08-06,111.70999908447266,111.70999908447266,112.58000183105469,110.0,111.19999694824219,8129316
2025-08-07,111.91000366210938,111.91000366210938,112.25,109.30000305175781,110.55000305175781,8568226
2025-08-08,110.62999725341797,110.62999725341797,112.05000305175781,110.18000030517578,112.0,3578107
2025-08-11,113.19999694824219,113.19999694824219,113.44999694824219,110.55000305175781,110.63999938964844,7458908
2025-08-12,113.51000213623047,113.51000213623047,113.91000366210938,112.93000030517578,113.29000091552734,3083473
2025-08-13,113.55999755859375,113.55999755859375,114.62999725341797,112.80999755859375,113.51000213623047,3141791
2025-08-14,113.19000244140625,113.19000244140625,113.9000015258789,112.5999984741211,113.63999938964844,2291942
2025-08-18,114.86000061035156,114.86000061035156,115.29000091552734,113.83999633789062,114.02999877929688,4616495
2025-08-19,116.48999786376953,116.48999786376953,116.6500015258789,114.4000015258789,114.93000030517578,5680882
2025-08-20,116.33000183105469,116.33000183105469,117.30999755859375,115.9000015258789,116.48999786376953,2600256
2025-08-21,115.94999694824219,115.94999694824219,117.0,115.75,116.55000305175781,2228690
2025-08-22,115.45999908447266,115.45999908447266,116.83999633789062,115.19999694824219,115.80000305175781,4478996
2025-08-25,114.97000122070312,114.97000122070312,116.16000366210938,114.76000213623047,115.45999908447266,2758723
2025-08-26,112.37999725341797,112.37999725341797,115.0,112.0999984741211,114.75,3769151
2025-08-28,110.2699966430664,110.2699966430664,112.7699966430664,110.05000305175781,112.43000030517578,4000540
2025-08-29,110.29000091552734,110.29000091552734,111.73999786376953,109.8499984741211,110.87000274658203,4167804
2025-09-01,111.88999938964844,111.88999938964844,112.0999984741211,110.68000030517578,110.76000213623047,2212254
2025-09-02,112.91999816894531,112.91999816894531,113.87999725341797,111.41999816894531,112.30000305175781,4219395
2025-09-03,113.56999969482422,113.56999969482422,113.7699966430664,112.88999938964844,113.0,2145524
2025-09-04,112.13999938964844,112.13999938964844,114.80000305175781,112.01000213623047,114.08000183105469,3068333
2025-09-05,112.56999969482422,112.56999969482422,113.12999725341797,111.33000183105469,112.38999938964844,2803336
2025-09-08,113.19999694824219,113.19999694824219,114.0999984741211,112.51000213623047,113.0,3338930
2025-09-09,112.7699966430664,112.7699966430664,113.79000091552734,112.51000213623047,113.77999877929688,3781116
2025-09-10,117.48999786376953,117.48999786376953,117.80999755859375,112.9000015258789,113.04000091552734,10642889
2025-09-11,118.0999984741211,118.0999984741211,121.19999694824219,117.30000305175781,117.55000305175781,15107871
2025-09-12,117.33999633789062,117.33999633789062,119.3499984741211,116.5,118.8499984741211,4937371
2025-09-15,117.98999786376953,117.98999786376953,118.94000244140625,117.0,117.5,4276523
2025-09-16,117.52999877929688,117.52999877929688,118.5,117.0999984741211,118.08000183105469,3693614
2025-09-17,119.63999938964844,119.63999938964844,120.0,117.0199966430664,117.69999694824219,11992878
2025-09-18,119.01000213623047,119.01000213623047,120.75,118.20999908447266,120.19999694824219,8424454
2025-09-19,120.47000122070312,120.47000122070312,121.25,118.91999816894531,119.0,8984418
2025-09-22,120.52999877929688,120.52999877929688,121.69999694824219,119.87999725341797,120.47000122070312,7134399
2025-09-23,121.43000030517578,121.43000030517578,121.8499984741211,119.2699966430664,120.52999877929688,6971134
2025-09-24,120.98999786376953,120.98999786376953,123.87000274658203,120.3499984741211,122.16999816894531,11500294
2025-09-25,119.76000213623047,119.76000213623047,121.19000244140625,119.26000213623047,120.9000015258789,4855466
2025-09-26,116.33000183105469,116.33000183105469,119.87999725341797,116.0,119.54000091552734,6173940
2025-09-29,118.7699966430664,118.7699966430664,119.9000015258789,116.26000213623047,116.61000061035156,6351712
2025-09-30,123.41000366210938,123.41000366210938,123.93000030517578,118.9000015258789,119.0,18078558
2025-10-01,124.62999725341797,124.62999725341797,125.69999694824219,122.33000183105469,123.69999694824219,14344547
2025-10-03,125.52999877929688,125.52999877929688,125.94999694824219,123.6500015258789,124.6500015258789,9233400
2025-10-06,126.04000091552734,126.04000091552734,126.44999694824219,124.02999877929688,125.94999694824219,7570833
2025-10-07,126.23999786376953,126.23999786376953,129.4499969482422,125.97000122070312,127.75,17946269
2025-10-08,124.83000183105469,124.83000183105469,126.69000244140625,123.69999694824219,126.6500015258789,7459860
2025-10-09,125.79000091552734,125.79000091552734,126.41999816894531,124.5,124.83000183105469,4607824
2025-10-10,126.7699966430664,126.7699966430664,127.66000366210938,125.55000305175781,126.0,8734998
2025-10-13,126.86000061035156,126.86000061035156,127.3499984741211,124.80000305175781,127.0,8765224
2025-10-14,124.30000305175781,124.30000305175781,127.23999786376953,123.72000122070312,126.98999786376953,6962918
2025-10-15,126.33999633789062,126.33999633789062,127.0,124.36000061035156,124.55000305175781,6501734
2025-10-16,125.41999816894531,125.41999816894531,127.30999755859375,125.01000213623047,126.97000122070312,4927467
2025-10-17,123.11000061035156,123.11000061035156,126.5,122.19999694824219,125.41999816894531,9571915
2025-10-20,129.77000427246094,129.77000427246094,130.4499969482422,123.9000015258789,124.51000213623047,27195370
2025-10-21,130.25999450683594,130.25999450683594,131.49000549316406,130.0,130.5500030517578,3759439
2025-10-23,135.52999877929688,135.52999877929688,136.60000610351562,130.77999877929688,131.0,32054251
2025-10-24,133.89999389648438,133.89999389648438,136.10000610351562,133.1999969482422,135.00999450683594,8071441
2025-10-27,139.7100067138672,139.7100067138672,140.9499969482422,133.72999572753906,134.19000244140625,26494042
2025-10-28,141.08999633789062,141.08999633789062,142.0,139.32000732421875,139.7100067138672,23439322
2025-10-29,140.77000427246094,140.77000427246094,142.3300018310547,139.8800048828125,141.72999572753906,14121917
2025-10-30,138.83999633789062,138.83999633789062,141.7100067138672,138.25,140.0,14652512
2025-10-31,139.8800048828125,139.8800048828125,142.7100067138672,138.39999389648438,138.8000030517578,19520445
2025-11-03,142.1300048828125,142.1300048828125,142.9499969482422,140.1999969482422,140.5399932861328,10891336
2025-11-04,142.16000366210938,142.16000366210938,143.3300018310547,141.0,142.27999877929688,21244500
2025-11-05,142.16000366210938,142.16000366210938,142.16000366210938,142.16000366210938,142.16000366210938,0
2025-11-06,140.1699981689453,140.1699981689453,142.4600067138672,139.77000427246094,142.0,8872753
2025-11-07,144.5800018310547,144.5800018310547,144.8800048828125,138.5500030517578,140.0,15852911
2025-11-10,145.94000244140625,145.94000244140625,146.6999969482422,144.0,145.5500030517578,13305840
2025-11-11,145.50999450683594,145.50999450683594,146.3699951171875,142.0,145.94000244140625,12078028
2025-11-12,146.66000366210938,146.66000366210938,147.8000030517578,145.1999969482422,146.0,7678828
2025-11-13,144.6199951171875,144.6199951171875,147.13999938964844,144.1199951171875,146.8000030517578,6531155
2025-11-14,146.52000427246094,146.52000427246094,146.8000030517578,144.0,144.0500030517578,4683129
2025-11-17,147.35000610351562,147.35000610351562,150.0500030517578,146.75,147.25,11822101
2025-11-18,146.49000549316406,146.49000549316406,148.6999969482422,146.2100067138672,147.41000366210938,5679286
2025-11-19,148.58999633789062,148.58999633789062,148.77000427246094,145.32000732421875,146.5,6008229
2025-11-20,147.72000122070312,147.72000122070312,149.24000549316406,147.22000122070312,148.61000061035156,6792534
2025-11-21,145.4600067138672,145.4600067138672,148.25999450683594,144.75999450683594,147.5,6836506
2025-11-24,145.85000610351562,145.85000610351562,147.60000610351562,144.99000549316406,145.4600067138672,5975367
2025-11-25,147.2100067138672,147.2100067138672,147.60000610351562,145.11000061035156,145.5,5835383
2025-11-26,148.85000610351562,148.85000610351562,151.42999267578125,147.52000427246094,148.0,11556248
2025-11-27,147.63999938964844,147.63999938964844,149.69000244140625,145.85000610351562,149.36000061035156,7775331
2025-11-28,147.13999938964844,147.13999938964844,147.8000030517578,146.1999969482422,147.69000244140625,4416863
2025-12-01,147.24000549316406,147.24000549316406,149.0399932861328,146.35000610351562,147.5,6729070
2025-12-02,145.72999572753906,145.72999572753906,149.39999389648438,145.27999877929688,147.24000549316406,10708531
2025-12-03,140.3000030517578,140.3000030517578,146.08999633789062,139.0800018310547,146.08999633789062,9346948
2025-12-04,141.52000427246094,141.52000427246094,142.75,139.72000122070312,140.0,8328312
2025-12-05,143.11000061035156,143.11000061035156,143.77999877929688,140.75999450683594,141.5,4937787
2025-12-08,138.14999389648438,138.14999389648438,142.88999938964844,136.77000427246094,142.35000610351562,7093668
2025-12-09,141.63999938964844,141.63999938964844,141.89999389648438,136.7100067138672,137.92999267578125,10059178
2025-12-10,138.16000366210938,138.16000366210938,142.1300048828125,137.5,140.41000366210938,11795693
2025-12-11,140.75999450683594,140.75999450683594,141.7899932861328,138.75999450683594,139.0,7263380
2025-12-12,141.1199951171875,141.1199951171875,141.57000732421875,139.8300018310547,141.0,3210687
2025-12-15,141.77000427246094,141.77000427246094,142.3000030517578,140.13999938964844,141.10000610351562,2748359
2025-12-16,139.3800048828125,139.3800048828125,142.0,138.4600067138672,141.8000030517578,5150925
2025-12-17,141.9600067138672,141.9600067138672,142.8000030517578,139.10000610351562,139.3800048828125,6426422
2025-12-18,142.3000030517578,142.3000030517578,143.49000549316406,141.1199951171875,142.24000549316406,5612515
2025-12-19,143.2100067138672,143.2100067138672,143.39999389648438,141.77999877929688,142.0,4035757
2025-12-22,142.72000122070312,142.72000122070312,143.75,142.25999450683594,143.22999572753906,7693720
2025-12-23,140.88999938964844,140.88999938964844,143.5500030517578,140.58999633789062,143.00999450683594,3701448
2025-12-24,139.77999877929688,139.77999877929688,141.64999389648438,139.3699951171875,141.2100067138672,4090710
2025-12-25,139.77999877929688,139.77999877929688,139.77999877929688,139.77999877929688,139.77999877929688,0
2025-12-26,139.77000427246094,139.77000427246094,140.67999267578125,139.14999389648438,140.0,2470349
2025-12-29,139.91000366210938,139.91000366210938,140.36000061035156,138.66000366210938,139.77000427246094,5185660
2025-12-30,142.00999450683594,142.00999450683594,142.5,138.11000061035156,139.91000366210938,15268073
2025-12-31,143.85000610351562,143.85000610351562,144.88999938964844,141.1999969482422,142.5,9324922
2026-01-01,146.99000549316406,146.99000549316406,147.7899932861328,143.50999450683594,144.10000610351562,7447505
2026-01-02,149.22000122070312,149.22000122070312,150.3000030517578,146.82000732421875,147.5,9401609
2026-01-05,149.88999938964844,149.88999938964844,152.3300018310547,148.0,150.89999389648438,9650550
2026-01-06,150.66000366210938,150.66000366210938,153.24000549316406,149.6300048828125,149.99000549316406,11879226
2026-01-07,151.49000549316406,151.49000549316406,151.97000122070312,149.7100067138672,150.66000366210938,5035903
2026-01-08,146.92999267578125,146.92999267578125,151.38999938964844,146.3000030517578,151.0,6830925
2026-01-09,146.02000427246094,146.02000427246094,150.0500030517578,145.1999969482422,146.5,6843545
2026-01-12,145.88999938964844,145.88999938964844,149.99000549316406,142.89999389648438,145.99000549316406,8324371
2026-01-13,147.55999755859375,147.55999755859375,147.97999572753906,145.8000030517578,146.89999389648438,5614349
2026-01-14,152.8699951171875,152.8699951171875,153.72999572753906,146.1199951171875,147.75999450683594,16837377
2026-01-15,152.8699951171875,152.8699951171875,152.8699951171875,152.8699951171875,152.8699951171875,0
2026-01-16,157.33999633789062,157.33999633789062,157.5800018310547,153.4499969482422,153.5,17659016
