date_,adj close_ongc.ns,close_ongc.ns,high_ongc.ns,low_ongc.ns,open_ongc.ns,volume_ongc.ns
2025-04-03,236.24859619140625,243.30999755859375,249.6199951171875,242.50999450683594,248.0,11141370
2025-04-04,219.45068359375,226.00999450683594,241.2100067138672,224.1999969482422,240.55999755859375,38336194
2025-04-07,213.4597625732422,219.83999633789062,220.8000030517578,205.0,208.0,27024128
2025-04-08,220.0818328857422,226.66000366210938,227.24000549316406,219.17999267578125,223.0,11309092
2025-04-09,215.49880981445312,221.94000244140625,224.05999755859375,220.25999450683594,222.0,16889575
2025-04-11,223.68414306640625,230.3699951171875,231.39999389648438,225.25,228.3000030517578,13886447
2025-04-15,225.9368133544922,232.69000244140625,234.0,230.10000610351562,234.0,12102239
2025-04-16,234.21926879882812,241.22000122070312,242.0,231.72000122070312,232.69000244140625,18748952
2025-04-17,236.4233856201172,243.49000549316406,244.61000061035156,239.25999450683594,241.0,12891813
2025-04-21,242.53082275390625,249.77999877929688,250.5500030517578,241.75,244.00999450683594,11698653
2025-04-22,240.58888244628906,247.77999877929688,250.60000610351562,247.25999450683594,248.97000122070312,9896443
2025-04-23,244.85145568847656,252.1699981689453,252.75,244.9199981689453,248.74000549316406,16555874
2025-04-24,242.1327362060547,249.3699951171875,251.3699951171875,248.0,250.0,6538518
2025-04-25,239.18096923828125,246.3300018310547,250.67999267578125,244.39999389648438,249.0,15616265
2025-04-28,243.32704162597656,250.60000610351562,251.9499969482422,244.3800048828125,246.0,7669983
2025-04-29,238.54981994628906,245.67999267578125,252.10000610351562,245.10000610351562,251.24000549316406,8030552
2025-04-30,237.35552978515625,244.4499969482422,247.44000244140625,242.22000122070312,245.5,9822483
2025-05-02,235.69515991210938,242.74000549316406,246.27000427246094,239.0,241.0,10203190
2025-05-05,232.2578887939453,239.1999969482422,241.14999389648438,234.5,240.0,20086323
2025-05-06,230.1217498779297,237.0,242.99000549316406,236.0,241.1300048828125,11350559
2025-05-07,231.74327087402344,238.6699981689453,240.08999633789062,232.07000732421875,232.3000030517578,16689539
2025-05-08,226.45144653320312,233.22000122070312,239.33999633789062,231.39999389648438,237.66000366210938,15026122
2025-05-09,228.14096069335938,234.9600067138672,235.3000030517578,228.4499969482422,229.10000610351562,11184507
2025-05-12,236.93800354003906,244.02000427246094,244.60000610351562,238.11000061035156,239.0,11374237
2025-05-13,234.1610107421875,241.16000366210938,245.2899932861328,240.2899932861328,244.14999389648438,9336026
2025-05-14,238.8702392578125,246.00999450683594,246.89999389648438,241.16000366210938,241.16000366210938,8234859
2025-05-15,240.42381286621094,247.61000061035156,248.9199981689453,242.3000030517578,244.9499969482422,16812750
2025-05-16,240.0936737060547,247.27000427246094,249.38999938964844,246.1999969482422,247.05999755859375,8030229
2025-05-19,239.4237060546875,246.5800018310547,249.4499969482422,244.91000366210938,248.0,8043270
2025-05-20,242.0259246826172,249.25999450683594,252.6999969482422,246.7899932861328,246.7899932861328,13183059
2025-05-21,241.46275329589844,248.67999267578125,251.9499969482422,247.75999450683594,251.5,7158307
2025-05-22,234.6562042236328,241.6699981689453,250.47999572753906,239.61000061035156,248.67999267578125,18502235
2025-05-23,237.15162658691406,244.24000549316406,244.67999267578125,240.14999389648438,242.5,8725218
2025-05-26,238.80227661132812,245.94000244140625,247.1300048828125,244.80999755859375,245.3000030517578,7159571
2025-05-27,237.44290161132812,244.5399932861328,246.85000610351562,242.9199981689453,246.85000610351562,9712093
2025-05-28,235.62718200683594,242.6699981689453,245.33999633789062,241.3000030517578,244.63999938964844,7385958
2025-05-29,235.98643493652344,243.0399932861328,244.60000610351562,241.35000610351562,243.60000610351562,12938112
2025-05-30,232.4520721435547,239.39999389648438,245.19000244140625,238.88999938964844,243.0399932861328,10108840
2025-06-02,231.3937225341797,238.30999755859375,240.08999633789062,237.66000366210938,239.0,6278145
2025-06-03,230.3839111328125,237.27000427246094,241.0500030517578,236.60000610351562,240.5,9515918
2025-06-04,231.14126586914062,238.0500030517578,238.5,235.5,238.0,6733580
2025-06-05,230.86940002441406,237.77000427246094,239.6199951171875,236.22000122070312,238.0500030517578,8941808
2025-06-06,233.09292602539062,240.05999755859375,240.47000122070312,237.50999450683594,237.7899932861328,5985346
2025-06-09,235.75340270996094,242.8000030517578,244.1199951171875,240.5,241.77999877929688,7719525
2025-06-10,237.57884216308594,244.67999267578125,245.0,242.58999633789062,244.25,7659657
2025-06-11,240.14222717285156,247.32000732421875,250.39999389648438,243.5500030517578,244.5,20842417
2025-06-12,240.68597412109375,247.8800048828125,255.1999969482422,246.75,251.5,35613271
2025-06-13,244.21063232421875,251.50999450683594,255.9499969482422,249.1199951171875,255.5500030517578,39320377
2025-06-16,249.33738708496094,256.7900085449219,257.5,252.19000244140625,253.99000549316406,41444122
2025-06-17,244.98739624023438,252.30999755859375,257.0899963378906,251.5500030517578,256.94000244140625,18781097
2025-06-18,243.09400939941406,250.36000061035156,255.88999938964844,249.77000427246094,254.02999877929688,12691905
2025-06-19,244.25917053222656,251.55999755859375,253.0,248.1999969482422,250.5,10790997
2025-06-20,244.57958984375,251.88999938964844,253.25,249.35000610351562,252.25999450683594,15907673
2025-06-23,244.0843963623047,251.3800048828125,255.49000549316406,250.3300018310547,253.00999450683594,16776881
2025-06-24,236.8408966064453,243.9199981689453,248.0,243.49000549316406,247.5,22215004
2025-06-25,234.8892364501953,241.91000366210938,245.3000030517578,241.5,244.0,13056178
2025-06-26,237.6273956298828,244.72999572753906,245.3699951171875,241.5399932861328,242.0,15769123
2025-06-27,235.7825469970703,242.8300018310547,246.22000122070312,242.0,245.00999450683594,21691960
2025-06-30,237.12249755859375,244.2100067138672,245.6999969482422,243.0,244.0,8783448
2025-07-01,236.30686950683594,243.3699951171875,245.3000030517578,241.3000030517578,245.3000030517578,8470489
2025-07-02,234.07362365722656,241.07000732421875,243.75,240.1999969482422,242.89999389648438,10419419
2025-07-03,236.96713256835938,244.0500030517578,246.1999969482422,241.8000030517578,242.0,13891239
2025-07-04,238.1226043701172,245.24000549316406,245.4499969482422,242.50999450683594,245.1999969482422,7717259
2025-07-07,234.51055908203125,241.52000427246094,245.5,240.8300018310547,245.5,9222263
2025-07-08,236.18063354492188,243.24000549316406,243.6999969482422,240.64999389648438,242.41000366210938,7537067
2025-07-09,236.28746032714844,243.35000610351562,244.58999633789062,242.27000427246094,243.35000610351562,9590680
2025-07-10,236.0349884033203,243.08999633789062,244.69000244140625,242.3300018310547,243.50999450683594,8012201
2025-07-11,234.7435760498047,241.75999450683594,243.08999633789062,240.8000030517578,243.0500030517578,5608382
2025-07-14,237.1322021484375,244.22000122070312,244.88999938964844,241.13999938964844,242.89999389648438,7568906
2025-07-15,236.59815979003906,243.6699981689453,245.3699951171875,242.6999969482422,244.47999572753906,7843083
2025-07-16,235.8019561767578,242.85000610351562,244.14999389648438,242.3000030517578,244.0,5656962
2025-07-17,236.79234313964844,243.8699951171875,244.55999755859375,242.82000732421875,243.0,7006298
2025-07-18,239.16152954101562,246.30999755859375,247.35000610351562,243.4600067138672,244.74000549316406,10293817
2025-07-21,237.92840576171875,245.0399932861328,246.3000030517578,244.42999267578125,246.0,5424455
2025-07-22,239.25863647460938,246.41000366210938,246.8699951171875,244.07000732421875,245.0399932861328,5869862
2025-07-23,238.42359924316406,245.5500030517578,247.1999969482422,244.25999450683594,246.0,7357753
2025-07-24,237.72450256347656,244.8300018310547,246.1999969482422,243.75999450683594,245.55999755859375,4590999
2025-07-25,233.3162384033203,240.2899932861328,244.8000030517578,239.25,244.0,7427827
2025-07-28,233.05409240722656,240.02000427246094,241.55999755859375,237.8000030517578,240.2899932861328,6865890
2025-07-29,234.43287658691406,241.44000244140625,242.50999450683594,239.82000732421875,240.02000427246094,6157824
2025-07-30,234.79212951660156,241.80999755859375,243.7100067138672,240.10000610351562,242.5399932861328,8767763
2025-07-31,234.00564575195312,241.0,242.80999755859375,239.66000366210938,240.1999969482422,10254214
2025-08-01,229.91783142089844,236.7899932861328,240.7100067138672,234.0500030517578,240.10000610351562,12629251
2025-08-04,228.01470947265625,234.8300018310547,238.38999938964844,234.0,236.5,16174972
2025-08-05,227.67486572265625,234.47999572753906,236.0,233.0500030517578,235.5,9562689
2025-08-06,226.9854736328125,233.77000427246094,235.3699951171875,232.91000366210938,234.5500030517578,7568954
2025-08-07,227.14083862304688,233.92999267578125,234.1999969482422,231.30999755859375,233.14999389648438,5560413
2025-08-08,226.66505432128906,233.44000244140625,235.1199951171875,232.67999267578125,233.89999389648438,5249568
2025-08-11,227.0048828125,233.7899932861328,235.0,231.5800018310547,233.44000244140625,4699743
2025-08-12,228.6846923828125,235.52000427246094,236.36000061035156,233.61000061035156,233.8000030517578,7036778
2025-08-13,231.74327087402344,238.6699981689453,239.9499969482422,236.3000030517578,237.74000549316406,8501906
2025-08-14,230.0634765625,236.94000244140625,238.6699981689453,234.42999267578125,238.50999450683594,7258450
2025-08-18,231.24807739257812,238.16000366210938,238.58999633789062,235.5,237.25,8501972
2025-08-19,231.03445434570312,237.94000244140625,238.5399932861328,236.67999267578125,237.5,5538059
2025-08-20,231.0247344970703,237.92999267578125,239.08999633789062,237.0,237.0,7438061
2025-08-21,231.37429809570312,238.2899932861328,240.99000549316406,237.22999572753906,238.0,8111371
2025-08-22,229.43234252929688,236.2899932861328,238.6300048828125,235.88999938964844,238.0,5423818
2025-08-25,229.88870239257812,236.75999450683594,237.49000549316406,235.64999389648438,236.3000030517578,8854258
2025-08-26,227.39328002929688,234.19000244140625,237.3000030517578,233.8000030517578,236.66000366210938,14671897
2025-08-28,226.61651611328125,233.38999938964844,235.27999877929688,232.3800048828125,234.3000030517578,13870643
2025-08-29,226.92723083496094,233.7100067138672,235.3699951171875,231.3300018310547,233.38999938964844,9928988
2025-09-01,231.7918243408203,238.72000122070312,239.19000244140625,233.07000732421875,234.0,4366396
2025-09-02,232.5394744873047,239.49000549316406,242.5,237.39999389648438,238.75,5921193
2025-09-03,232.1316680908203,239.07000732421875,241.94000244140625,238.4600067138672,239.5,4364007
2025-09-04,230.08189392089844,235.72000122070312,239.35000610351562,235.42999267578125,239.07000732421875,8778730
2025-09-05,228.52992248535156,234.1300048828125,237.16000366210938,233.00999450683594,235.75,7210683
2025-09-08,226.9681854248047,232.52999877929688,234.97999572753906,232.05999755859375,234.1300048828125,8418326
2025-09-09,225.79689025878906,231.3300018310547,234.58999633789062,230.75999450683594,232.52999877929688,11665314
2025-09-10,226.19708251953125,231.74000549316406,233.0399932861328,231.0,233.0,11775053
2025-09-11,228.16876220703125,233.75999450683594,235.22000122070312,232.10000610351562,232.10000610351562,11047708
2025-09-12,227.67095947265625,233.25,235.41000366210938,232.6999969482422,234.50999450683594,6073522
2025-09-15,226.7046356201172,232.25999450683594,234.19000244140625,232.0,233.14999389648438,6153784
2025-09-16,229.46694946289062,235.08999633789062,235.27000427246094,232.4199981689453,232.47999572753906,7319921
2025-09-17,231.21414184570312,236.8800048828125,237.9600067138672,235.17999267578125,236.0,7628371
2025-09-18,229.95498657226562,235.58999633789062,237.6999969482422,234.5,237.6999969482422,6497852
2025-09-19,231.0286865234375,236.69000244140625,237.39999389648438,234.75,235.11000061035156,16484017
2025-09-22,231.79002380371094,237.47000122070312,238.4499969482422,235.64999389648438,236.0,9962796
2025-09-23,230.99940490722656,236.66000366210938,237.58999633789062,235.14999389648438,237.25,7014239
2025-09-24,232.81492614746094,238.52000427246094,240.1300048828125,236.25999450683594,236.66000366210938,8299331
2025-09-25,233.93740844726562,239.6699981689453,242.13999938964844,238.52000427246094,238.9199981689453,10150654
2025-09-26,232.32687377929688,238.02000427246094,240.25999450683594,236.83999633789062,240.0,6349466
2025-09-29,234.239990234375,239.97999572753906,241.16000366210938,238.1699981689453,239.0,10631271
2025-09-30,233.77146911621094,239.5,240.88999938964844,238.5,240.0,7167687
2025-10-01,237.22679138183594,243.0399932861328,246.2899932861328,238.47000122070312,238.60000610351562,10375310
2025-10-03,237.83197021484375,243.66000366210938,244.1999969482422,239.6999969482422,242.5,10702610
2025-10-06,239.97935485839844,245.86000061035156,247.5,242.72999572753906,242.72999572753906,9465503
2025-10-07,239.4522705078125,245.32000732421875,249.5,244.66000366210938,245.86000061035156,12498420
2025-10-08,236.02621459960938,241.80999755859375,246.8000030517578,241.13999938964844,246.5500030517578,5073558
2025-10-09,237.5684356689453,243.38999938964844,244.5,240.55999755859375,241.83999633789062,9292031
2025-10-10,240.44786071777344,246.33999633789062,247.0800018310547,243.60000610351562,244.0500030517578,9050771
2025-10-13,238.25167846679688,244.08999633789062,245.67999267578125,241.3800048828125,245.0,12607116
2025-10-14,238.83734130859375,244.69000244140625,248.74000549316406,243.89999389648438,245.3000030517578,13865005
2025-10-15,241.79486083984375,247.72000122070312,248.19000244140625,244.2899932861328,244.69000244140625,8520238
2025-10-16,242.40980529785156,248.35000610351562,248.6999969482422,246.0,248.0,6083826
2025-10-17,241.7655792236328,247.69000244140625,248.5500030517578,244.77000427246094,248.5500030517578,14250215
2025-10-20,242.79046630859375,248.74000549316406,249.1999969482422,244.99000549316406,247.69000244140625,10920554
2025-10-21,242.18528747558594,248.1199951171875,249.3000030517578,247.38999938964844,248.74000549316406,569979
2025-10-23,246.2750701904297,252.30999755859375,253.24000549316406,249.0800018310547,250.0,13879042
2025-10-24,248.8616943359375,254.9600067138672,257.3999938964844,252.85000610351562,254.0,17882209
2025-10-27,247.2121124267578,253.27000427246094,256.0899963378906,251.91000366210938,255.4199981689453,7889080
2025-10-28,244.5474090576172,250.5399932861328,253.7899932861328,249.86000061035156,253.10000610351562,8529692
2025-10-29,249.52542114257812,255.63999938964844,257.3399963378906,250.5500030517578,250.9499969482422,8806213
2025-10-30,248.4419708251953,254.52999877929688,256.5,253.41000366210938,256.5,5266883
2025-10-31,249.2618865966797,255.3699951171875,257.8999938964844,253.32000732421875,254.6999969482422,7199008
2025-11-03,251.3897247314453,257.54998779296875,258.5,254.3000030517578,255.0,5450040
2025-11-04,246.31411743164062,252.35000610351562,257.5,252.0,256.1000061035156,6006851
2025-11-05,246.31411743164062,252.35000610351562,252.35000610351562,252.35000610351562,252.35000610351562,0
2025-11-06,245.4844512939453,251.5,255.5,250.4499969482422,253.5500030517578,6987258
2025-11-07,246.16770935058594,252.1999969482422,253.60000610351562,250.0,250.0,4449104
2025-11-10,245.3868408203125,251.39999389648438,255.5,249.5,252.0,7418162
2025-11-11,243.4834747314453,249.4499969482422,254.1999969482422,246.0,254.1999969482422,16183880
2025-11-12,247.7782440185547,253.85000610351562,255.60000610351562,249.89999389648438,252.60000610351562,11917811
2025-11-13,244.85000610351562,250.85000610351562,253.6999969482422,247.3000030517578,253.6999969482422,13057927
2025-11-14,247.60000610351562,247.60000610351562,249.64999389648438,245.10000610351562,245.5,9185042
2025-11-17,248.0500030517578,248.0500030517578,249.6999969482422,247.4499969482422,247.60000610351562,6281588
2025-11-18,246.9499969482422,246.9499969482422,249.4499969482422,246.3000030517578,247.0,7708871
2025-11-19,249.0,249.0,250.3000030517578,245.39999389648438,246.9499969482422,7075882
2025-11-20,248.0500030517578,248.0500030517578,251.10000610351562,247.60000610351562,249.0,6918642
2025-11-21,246.9499969482422,246.9499969482422,248.3000030517578,246.1999969482422,247.0500030517578,7589240
2025-11-24,245.75,245.75,247.4499969482422,244.3000030517578,246.9499969482422,15875282
2025-11-25,245.35000610351562,245.35000610351562,247.5,244.60000610351562,245.75,8983620
2025-11-26,247.6999969482422,247.6999969482422,248.0,245.0500030517578,245.35000610351562,7232643
2025-11-27,244.0,244.0,248.8000030517578,242.8000030517578,248.0,5600832
2025-11-28,243.25,243.25,245.35000610351562,242.5500030517578,245.0,3804191
2025-12-01,244.8300018310547,244.8300018310547,245.85000610351562,243.00999450683594,244.0500030517578,6307936
2025-12-02,243.5399932861328,243.5399932861328,246.25999450683594,242.5,243.5,5413988
2025-12-03,240.02000427246094,240.02000427246094,244.36000061035156,239.55999755859375,244.0500030517578,11829802
2025-12-04,242.22999572753906,242.22999572753906,242.6999969482422,239.69000244140625,240.5,10825420
2025-12-05,241.22999572753906,241.22999572753906,243.1999969482422,240.91000366210938,242.6999969482422,7645591
2025-12-08,238.52000427246094,238.52000427246094,242.0,237.6999969482422,241.22999572753906,5285903
2025-12-09,239.83999633789062,239.83999633789062,240.1999969482422,236.8300018310547,237.6999969482422,9026401
2025-12-10,239.2899932861328,239.2899932861328,240.35000610351562,238.4199981689453,239.32000732421875,3492031
2025-12-11,238.41000366210938,238.41000366210938,241.3000030517578,238.13999938964844,239.2899932861328,8868641
2025-12-12,238.02000427246094,238.02000427246094,239.39999389648438,237.02000427246094,238.5,4252781
2025-12-15,235.35000610351562,235.35000610351562,238.7899932861328,229.94000244140625,238.0,12334408
2025-12-16,232.2100067138672,232.2100067138672,235.3000030517578,230.75,234.1699981689453,7238404
2025-12-17,232.91000366210938,232.91000366210938,233.4199981689453,228.61000061035156,231.75,5848233
2025-12-18,232.0,232.0,234.1300048828125,231.2100067138672,233.0,3964839
2025-12-19,232.88999938964844,232.88999938964844,233.5,231.5,232.0,5070902
2025-12-22,234.17999267578125,234.17999267578125,235.27999877929688,232.77000427246094,233.7899932861328,4614185
2025-12-23,235.49000549316406,235.49000549316406,237.89999389648438,234.60000610351562,234.60000610351562,5810236
2025-12-24,233.77000427246094,233.77000427246094,236.57000732421875,233.13999938964844,235.5399932861328,4114036
2025-12-25,233.77000427246094,233.77000427246094,233.77000427246094,233.77000427246094,233.77000427246094,0
2025-12-26,234.52999877929688,234.52999877929688,235.27999877929688,233.0500030517578,233.83999633789062,3710774
2025-12-29,234.82000732421875,234.82000732421875,239.02000427246094,234.0,234.52999877929688,12621499
2025-12-30,234.67999267578125,234.67999267578125,235.60000610351562,233.30999755859375,234.9499969482422,6236729
2025-12-31,240.3800048828125,240.3800048828125,241.0,234.61000061035156,234.69000244140625,11514802
2026-01-01,237.94000244140625,237.94000244140625,241.11000061035156,237.41000366210938,240.89999389648438,5840586
2026-01-02,241.4600067138672,241.4600067138672,242.5500030517578,237.94000244140625,237.94000244140625,5925943
2026-01-05,238.08999633789062,238.08999633789062,246.8000030517578,235.6999969482422,246.8000030517578,21201434
2026-01-06,241.88999938964844,241.88999938964844,242.36000061035156,238.08999633789062,238.08999633789062,10840459
2026-01-07,239.05999755859375,239.05999755859375,241.67999267578125,238.16000366210938,240.2100067138672,8253161
2026-01-08,231.4199981689453,231.4199981689453,238.88999938964844,231.0,238.1999969482422,9218488
2026-01-09,234.08999633789062,234.08999633789062,238.25,232.0,232.2899932861328,12706408
2026-01-12,235.7100067138672,235.7100067138672,236.16000366210938,231.66000366210938,234.08999633789062,9807980
2026-01-13,243.77999877929688,243.77999877929688,244.14999389648438,235.8000030517578,238.0,22527192
2026-01-14,248.22999572753906,248.22999572753906,251.0,243.5800018310547,243.99000549316406,33094088
2026-01-15,248.22999572753906,248.22999572753906,248.22999572753906,248.22999572753906,248.22999572753906,0
2026-01-16,247.1699981689453,247.1699981689453,247.77999877929688,242.39999389648438,246.89999389648438,12287680
