date_,adj close_ipcalab.ns,close_ipcalab.ns,high_ipcalab.ns,low_ipcalab.ns,open_ipcalab.ns,volume_ipcalab.ns
2025-03-19,1357.416259765625,1359.300048828125,1369.0,1341.949951171875,1347.050048828125,215189
2025-03-20,1400.2567138671875,1402.199951171875,1414.8499755859375,1357.1500244140625,1367.050048828125,217469
2025-03-21,1405.10009765625,1407.050048828125,1434.300048828125,1390.550048828125,1414.0,314521
2025-03-24,1450.9864501953125,1453.0,1478.9000244140625,1411.0,1420.550048828125,164425
2025-03-25,1444.7451171875,1446.75,1464.0,1397.199951171875,1464.0,227617
2025-03-26,1431.2637939453125,1433.25,1464.699951171875,1415.0,1460.0,153103
2025-03-27,1468.0128173828125,1470.050048828125,1493.949951171875,1399.300048828125,1404.25,169854
2025-03-28,1499.8187255859375,1501.9000244140625,1510.699951171875,1420.5,1461.25,325369
2025-04-01,1388.9224853515625,1390.8499755859375,1493.949951171875,1383.5,1493.6500244140625,424983
2025-04-02,1413.9876708984375,1415.949951171875,1435.550048828125,1386.9000244140625,1405.949951171875,162222
2025-04-03,1495.5245361328125,1497.5999755859375,1515.1500244140625,1430.949951171875,1430.949951171875,547719
2025-04-04,1397.3109130859375,1399.25,1491.75,1358.5,1481.0,945827
2025-04-07,1299.2470703125,1301.050048828125,1350.699951171875,1168.199951171875,1168.199951171875,258829
2025-04-08,1357.666015625,1359.550048828125,1367.550048828125,1306.050048828125,1326.0,444011
2025-04-09,1293.0555419921875,1294.8499755859375,1349.800048828125,1270.0,1343.550048828125,425780
2025-04-11,1329.10546875,1330.949951171875,1355.3499755859375,1307.4000244140625,1327.949951171875,139931
2025-04-15,1366.104248046875,1368.0,1375.800048828125,1317.0,1346.0,172458
2025-04-16,1407.04736328125,1409.0,1425.0,1352.300048828125,1376.5999755859375,180252
2025-04-17,1402.4537353515625,1404.4000244140625,1417.800048828125,1380.5999755859375,1409.0,63964
2025-04-21,1421.826904296875,1423.800048828125,1429.9000244140625,1377.5999755859375,1408.699951171875,163712
2025-04-22,1441.4996337890625,1443.5,1475.0,1400.0,1429.0,289294
2025-04-23,1468.8616943359375,1470.9000244140625,1479.0999755859375,1430.0,1446.0,189070
2025-04-24,1443.696533203125,1445.699951171875,1474.199951171875,1436.5,1470.0,175211
2025-04-25,1417.0335693359375,1419.0,1464.4000244140625,1401.0999755859375,1447.0,136108
2025-04-28,1409.74365234375,1411.699951171875,1423.5,1393.0,1400.199951171875,258262
2025-04-29,1390.470458984375,1392.4000244140625,1423.5,1379.0,1405.0,500749
2025-04-30,1399.2581787109375,1401.199951171875,1428.800048828125,1385.0999755859375,1401.5,474031
2025-05-02,1377.4884033203125,1379.4000244140625,1406.5999755859375,1365.199951171875,1391.199951171875,289995
2025-05-05,1386.276123046875,1388.199951171875,1399.0,1369.5999755859375,1387.0,166707
2025-05-06,1381.0833740234375,1383.0,1395.5,1371.199951171875,1395.5,165278
2025-05-07,1362.50927734375,1364.4000244140625,1380.0999755859375,1346.4000244140625,1370.0,389521
2025-05-08,1347.6298828125,1349.5,1377.9000244140625,1338.0999755859375,1361.0,189791
2025-05-09,1359.912841796875,1361.800048828125,1369.9000244140625,1325.0,1333.0,153304
2025-05-12,1369.69921875,1371.5999755859375,1386.800048828125,1335.300048828125,1386.800048828125,175258
2025-05-13,1402.2540283203125,1404.199951171875,1415.4000244140625,1367.0,1371.800048828125,145767
2025-05-14,1416.4344482421875,1418.4000244140625,1422.4000244140625,1399.0,1404.199951171875,83765
2025-05-15,1404.251220703125,1406.199951171875,1425.5999755859375,1393.0999755859375,1415.300048828125,130599
2025-05-16,1390.6700439453125,1392.5999755859375,1415.5999755859375,1386.0,1414.5,70932
2025-05-19,1434.8089599609375,1436.800048828125,1464.0999755859375,1393.5999755859375,1402.0,262223
2025-05-20,1455.1805419921875,1457.199951171875,1480.5,1428.5999755859375,1442.800048828125,420205
2025-05-21,1469.2611083984375,1471.300048828125,1494.0,1444.0999755859375,1466.5999755859375,207145
2025-05-22,1440.8006591796875,1442.800048828125,1478.699951171875,1435.4000244140625,1477.4000244140625,170022
2025-05-23,1457.9766845703125,1460.0,1480.0,1429.800048828125,1450.9000244140625,124632
2025-05-26,1463.6688232421875,1465.699951171875,1490.5,1443.0999755859375,1469.800048828125,156729
2025-05-27,1457.5772705078125,1459.5999755859375,1480.5,1452.0999755859375,1478.0,113639
2025-05-28,1492.728515625,1494.800048828125,1510.0,1445.5999755859375,1459.800048828125,230209
2025-05-29,1467.962890625,1470.0,1514.0,1458.4000244140625,1503.0,514745
2025-05-30,1422.8255615234375,1424.800048828125,1490.0,1409.0,1483.0999755859375,330987
2025-06-02,1413.8380126953125,1415.800048828125,1433.300048828125,1369.0,1428.0,921489
2025-06-03,1398.15966796875,1400.0999755859375,1427.4000244140625,1384.199951171875,1416.0,441727
2025-06-04,1393.965576171875,1395.9000244140625,1426.199951171875,1385.0,1401.0,278309
2025-06-05,1384.0792236328125,1386.0,1400.300048828125,1370.0,1394.0,386732
2025-06-06,1369.000244140625,1370.9000244140625,1393.699951171875,1361.0,1388.0,594779
2025-06-09,1367.4024658203125,1369.300048828125,1390.0,1365.0999755859375,1381.0,119187
2025-06-10,1369.000244140625,1370.9000244140625,1382.800048828125,1355.0999755859375,1374.699951171875,464243
2025-06-11,1387.474609375,1389.4000244140625,1394.0,1367.199951171875,1379.5,306157
2025-06-12,1381.0833740234375,1383.0,1419.5,1378.0,1393.800048828125,232111
2025-06-13,1366.503662109375,1368.4000244140625,1379.199951171875,1353.199951171875,1368.9000244140625,279721
2025-06-16,1360.61181640625,1362.5,1370.0999755859375,1348.4000244140625,1364.0999755859375,108052
2025-06-17,1357.216552734375,1359.0999755859375,1368.0,1344.4000244140625,1365.0,207646
2025-06-18,1359.912841796875,1361.800048828125,1374.5999755859375,1348.0999755859375,1366.5,231621
2025-06-19,1360.312255859375,1362.199951171875,1368.699951171875,1321.0,1353.0,238552
2025-06-20,1352.5230712890625,1354.4000244140625,1426.9000244140625,1329.0,1364.5,475316
2025-06-23,1338.14306640625,1340.0,1372.4000244140625,1333.0999755859375,1354.0,356112
2025-06-24,1332.55078125,1334.4000244140625,1362.699951171875,1327.699951171875,1340.0,133867
2025-06-25,1355.8184814453125,1357.699951171875,1368.699951171875,1328.5,1338.199951171875,142718
2025-06-26,1342.6368408203125,1344.5,1375.0999755859375,1337.199951171875,1368.0,81886
2025-06-27,1329.8544921875,1331.699951171875,1372.5999755859375,1324.0,1351.9000244140625,395278
2025-06-30,1387.8740234375,1389.800048828125,1397.0,1331.699951171875,1344.5,335012
2025-07-01,1369.998779296875,1371.9000244140625,1389.0999755859375,1355.0999755859375,1380.0,193130
2025-07-02,1373.1943359375,1375.0999755859375,1389.5,1363.0,1380.0,153083
2025-07-03,1413.738037109375,1415.699951171875,1433.9000244140625,1377.699951171875,1378.199951171875,386564
2025-07-04,1420.828369140625,1422.800048828125,1431.699951171875,1403.5,1415.699951171875,104201
2025-07-07,1455.77978515625,1457.800048828125,1468.0,1418.4000244140625,1422.9000244140625,384948
2025-07-08,1463.16943359375,1465.199951171875,1469.300048828125,1446.0,1462.0,150291
2025-07-09,1453.48291015625,1455.5,1465.199951171875,1442.0,1465.0,139629
2025-07-10,1442.3983154296875,1444.4000244140625,1458.9000244140625,1425.800048828125,1455.0,141349
2025-07-11,1447.591064453125,1449.5999755859375,1471.4000244140625,1431.5,1447.300048828125,119065
2025-07-14,1454.78125,1456.800048828125,1470.5999755859375,1418.4000244140625,1449.5999755859375,197274
2025-07-15,1468.8616943359375,1470.9000244140625,1475.199951171875,1454.5999755859375,1467.699951171875,352116
2025-07-16,1459.7742919921875,1461.800048828125,1495.0,1451.699951171875,1471.0,147361
2025-07-17,1472.05712890625,1474.0999755859375,1480.5,1451.800048828125,1473.0,110093
2025-07-18,1468.96142578125,1471.0,1483.0,1452.199951171875,1474.0999755859375,97684
2025-07-21,1464.6673583984375,1466.699951171875,1473.199951171875,1447.800048828125,1471.0,124091
2025-07-22,1458.1763916015625,1460.199951171875,1470.0,1440.5999755859375,1470.0,122866
2025-07-23,1457.8768310546875,1459.9000244140625,1473.5999755859375,1448.5,1460.199951171875,241445
2025-07-24,1538.664794921875,1540.800048828125,1552.0,1459.9000244140625,1460.0,1267102
2025-07-25,1506.9088134765625,1509.0,1595.0,1494.4000244140625,1552.0,780651
2025-07-28,1480.7451171875,1482.800048828125,1526.0,1468.0,1514.0,171072
2025-07-29,1486.437255859375,1488.5,1499.9000244140625,1467.0999755859375,1482.0,90330
2025-07-30,1527.38037109375,1529.5,1560.5,1479.0999755859375,1488.0,501364
2025-07-31,1471.857421875,1473.9000244140625,1519.4000244140625,1460.699951171875,1502.5,302398
2025-08-01,1448.1903076171875,1450.199951171875,1489.4000244140625,1439.300048828125,1484.0999755859375,151739
2025-08-04,1441.199951171875,1443.199951171875,1463.5,1418.5999755859375,1450.0999755859375,126388
2025-08-05,1427.0,1427.0,1456.5,1412.0,1454.0,115437
2025-08-06,1387.300048828125,1387.300048828125,1427.800048828125,1375.0,1420.199951171875,132650
2025-08-07,1391.5,1391.5,1396.5999755859375,1368.0999755859375,1370.300048828125,114551
2025-08-08,1386.800048828125,1386.800048828125,1407.0,1376.800048828125,1399.9000244140625,55816
2025-08-11,1336.699951171875,1336.699951171875,1396.5,1322.0,1380.0,488727
2025-08-12,1376.699951171875,1376.699951171875,1395.5999755859375,1343.300048828125,1343.300048828125,376991
2025-08-13,1364.5999755859375,1364.5999755859375,1397.4000244140625,1341.9000244140625,1396.4000244140625,113370
2025-08-14,1365.9000244140625,1365.9000244140625,1403.0,1350.5,1376.0,95383
2025-08-18,1383.800048828125,1383.800048828125,1410.0,1358.800048828125,1365.0999755859375,119136
2025-08-19,1383.5,1383.5,1395.5,1363.699951171875,1383.800048828125,121085
2025-08-20,1370.4000244140625,1370.4000244140625,1397.300048828125,1359.9000244140625,1380.300048828125,81465
2025-08-21,1359.0999755859375,1359.0999755859375,1381.0,1355.5,1370.4000244140625,63277
2025-08-22,1418.4000244140625,1418.4000244140625,1432.699951171875,1340.5,1365.5,437422
2025-08-25,1399.9000244140625,1399.9000244140625,1428.199951171875,1390.199951171875,1421.0,121663
2025-08-26,1434.5,1434.5,1462.5999755859375,1368.5999755859375,1390.0,276774
2025-08-28,1418.5,1418.5,1438.199951171875,1393.0,1435.0,205145
2025-08-29,1384.4000244140625,1384.4000244140625,1414.800048828125,1380.199951171875,1408.0,156601
2025-09-01,1370.0999755859375,1370.0999755859375,1384.4000244140625,1357.0999755859375,1375.0999755859375,160654
2025-09-02,1367.5999755859375,1367.5999755859375,1378.800048828125,1363.800048828125,1367.199951171875,35637
2025-09-03,1352.0,1352.0,1374.300048828125,1348.199951171875,1367.0,103658
2025-09-04,1339.199951171875,1339.199951171875,1361.300048828125,1330.0,1353.0999755859375,325213
2025-09-05,1335.0,1335.0,1353.300048828125,1332.0,1337.5999755859375,105496
2025-09-08,1320.4000244140625,1320.4000244140625,1342.5,1317.0,1330.0,98181
2025-09-09,1320.0999755859375,1320.0999755859375,1340.0,1306.0,1328.5,83745
2025-09-10,1313.0,1313.0,1343.0,1309.0,1317.199951171875,127010
2025-09-11,1312.199951171875,1312.199951171875,1325.5,1308.0,1315.0,117956
2025-09-12,1314.800048828125,1314.800048828125,1334.5,1311.0,1314.0,237370
2025-09-15,1310.300048828125,1310.300048828125,1321.9000244140625,1301.699951171875,1319.0,108722
2025-09-16,1311.5,1311.5,1320.0,1301.4000244140625,1305.0,105808
2025-09-17,1311.199951171875,1311.199951171875,1324.5,1306.0,1308.0999755859375,123604
2025-09-18,1340.800048828125,1340.800048828125,1347.9000244140625,1309.0,1309.0,163404
2025-09-19,1441.0,1441.0,1506.9000244140625,1333.800048828125,1345.800048828125,995320
2025-09-22,1399.300048828125,1399.300048828125,1421.699951171875,1383.0999755859375,1406.0,222708
2025-09-23,1395.199951171875,1395.199951171875,1404.9000244140625,1367.0999755859375,1400.800048828125,202440
2025-09-24,1348.4000244140625,1348.4000244140625,1388.199951171875,1337.800048828125,1388.199951171875,118793
2025-09-25,1350.5,1350.5,1363.5,1342.4000244140625,1357.9000244140625,105951
2025-09-26,1371.199951171875,1371.199951171875,1379.9000244140625,1305.4000244140625,1353.800048828125,339048
2025-09-29,1317.0,1317.0,1366.699951171875,1311.0999755859375,1365.0,116499
2025-09-30,1339.0,1339.0,1358.5999755859375,1318.0,1329.199951171875,131478
2025-10-01,1327.300048828125,1327.300048828125,1338.5,1316.0,1338.0,253514
2025-10-03,1313.0999755859375,1313.0999755859375,1339.0,1307.300048828125,1337.0,124762
2025-10-06,1323.199951171875,1323.199951171875,1326.0,1305.0,1323.0,86344
2025-10-07,1359.800048828125,1359.800048828125,1404.0,1316.0999755859375,1321.0,720078
2025-10-08,1352.0999755859375,1352.0999755859375,1361.0,1345.5,1353.0999755859375,49362
2025-10-09,1339.5,1339.5,1368.199951171875,1336.5,1362.5999755859375,92193
2025-10-10,1334.5,1334.5,1361.5999755859375,1330.5999755859375,1349.5,93288
2025-10-13,1323.5,1323.5,1338.300048828125,1320.199951171875,1338.300048828125,59274
2025-10-14,1306.0999755859375,1306.0999755859375,1330.9000244140625,1302.300048828125,1329.0,202965
2025-10-15,1297.300048828125,1297.300048828125,1317.699951171875,1291.9000244140625,1315.0,96247
2025-10-16,1288.4000244140625,1288.4000244140625,1314.9000244140625,1279.199951171875,1304.9000244140625,146327
2025-10-17,1286.300048828125,1286.300048828125,1297.0,1280.0,1297.0,50853
2025-10-20,1271.0,1271.0,1291.5,1262.0,1291.5,104949
2025-10-21,1281.300048828125,1281.300048828125,1285.0,1276.300048828125,1278.5,11900
2025-10-23,1276.800048828125,1276.800048828125,1292.0,1271.0,1287.4000244140625,122938
2025-10-24,1268.699951171875,1268.699951171875,1290.0,1251.5999755859375,1279.4000244140625,123050
2025-10-27,1298.0,1298.0,1302.300048828125,1271.9000244140625,1278.5,84801
2025-10-28,1285.9000244140625,1285.9000244140625,1308.0,1280.0,1305.0,63010
2025-10-29,1289.9000244140625,1289.9000244140625,1300.0999755859375,1280.0999755859375,1292.300048828125,84127
2025-10-30,1288.9000244140625,1288.9000244140625,1295.0999755859375,1273.300048828125,1289.9000244140625,59139
2025-10-31,1271.199951171875,1271.199951171875,1296.0,1268.0,1296.0,106443
2025-11-03,1309.699951171875,1309.699951171875,1320.0,1270.0,1271.199951171875,126927
2025-11-04,1294.800048828125,1294.800048828125,1323.0,1285.0999755859375,1315.4000244140625,118746
2025-11-05,1294.800048828125,1294.800048828125,1294.800048828125,1294.800048828125,1294.800048828125,0
2025-11-06,1304.800048828125,1304.800048828125,1319.0,1285.5,1289.0,226767
2025-11-07,1318.300048828125,1318.300048828125,1334.0,1276.0999755859375,1304.9000244140625,281388
2025-11-10,1344.800048828125,1344.800048828125,1365.699951171875,1300.0,1324.0,260140
2025-11-11,1322.0,1322.0,1352.4000244140625,1316.5999755859375,1345.800048828125,48376
2025-11-12,1340.9000244140625,1340.9000244140625,1359.0,1315.0999755859375,1328.300048828125,155242
2025-11-13,1302.0,1302.0,1364.9000244140625,1293.9000244140625,1340.0,562442
2025-11-14,1479.5999755859375,1479.5999755859375,1548.0,1305.0,1309.699951171875,4131703
2025-11-17,1464.800048828125,1464.800048828125,1518.300048828125,1432.5999755859375,1460.0,1187071
2025-11-18,1422.9000244140625,1422.9000244140625,1471.0,1420.0,1450.0,322615
2025-11-19,1447.4000244140625,1447.4000244140625,1458.699951171875,1410.0,1430.0,326575
2025-11-20,1438.199951171875,1438.199951171875,1468.4000244140625,1428.199951171875,1454.4000244140625,165761
2025-11-21,1444.0,1444.0,1455.5,1426.9000244140625,1427.0,174552
2025-11-24,1428.199951171875,1428.199951171875,1467.4000244140625,1407.5999755859375,1436.0999755859375,275733
2025-11-25,1406.199951171875,1406.199951171875,1441.300048828125,1398.9000244140625,1425.0,154045
2025-11-26,1408.9000244140625,1408.9000244140625,1415.199951171875,1386.300048828125,1406.0,104259
2025-11-27,1396.0,1396.0,1417.0,1388.5,1407.0,100045
2025-11-28,1453.0999755859375,1453.0999755859375,1459.0,1396.0,1400.0999755859375,454494
2025-12-01,1420.5999755859375,1420.5999755859375,1471.5,1408.0,1459.0,235351
2025-12-02,1429.300048828125,1429.300048828125,1436.0,1406.4000244140625,1425.0,122952
2025-12-03,1443.800048828125,1443.800048828125,1454.699951171875,1415.300048828125,1439.800048828125,148078
2025-12-04,1454.5999755859375,1454.5999755859375,1470.0999755859375,1433.0,1435.0,825619
2025-12-05,1459.0999755859375,1459.0999755859375,1463.5,1416.0,1449.9000244140625,237723
2025-12-08,1447.699951171875,1447.699951171875,1460.0,1426.0,1457.0,152080
2025-12-09,1451.0,1451.0,1469.9000244140625,1395.0,1430.0,196937
2025-12-10,1466.0,1466.0,1484.800048828125,1428.699951171875,1450.0999755859375,213881
2025-12-11,1471.9000244140625,1471.9000244140625,1481.0,1430.0,1470.0,219440
2025-12-12,1465.9000244140625,1465.9000244140625,1487.9000244140625,1458.9000244140625,1478.300048828125,98690
2025-12-15,1440.199951171875,1440.199951171875,1464.699951171875,1435.0,1460.300048828125,81169
2025-12-16,1431.0999755859375,1431.0999755859375,1453.9000244140625,1425.0,1440.0,109669
2025-12-17,1395.300048828125,1395.300048828125,1438.0,1384.4000244140625,1427.0,145513
2025-12-18,1405.699951171875,1405.699951171875,1430.0,1377.699951171875,1399.0999755859375,95493
2025-12-19,1424.800048828125,1424.800048828125,1435.0,1393.0999755859375,1418.300048828125,169772
2025-12-22,1427.9000244140625,1427.9000244140625,1449.800048828125,1421.0999755859375,1427.9000244140625,80833
2025-12-23,1435.199951171875,1435.199951171875,1446.800048828125,1418.0,1429.800048828125,79812
2025-12-24,1414.699951171875,1414.699951171875,1434.5,1411.0999755859375,1422.5,49771
2025-12-25,1414.699951171875,1414.699951171875,1414.699951171875,1414.699951171875,1414.699951171875,0
2025-12-26,1439.800048828125,1439.800048828125,1446.0,1398.0999755859375,1420.4000244140625,99953
2025-12-29,1434.5999755859375,1434.5999755859375,1449.199951171875,1404.0,1432.5999755859375,146230
2025-12-30,1386.199951171875,1386.199951171875,1453.199951171875,1361.699951171875,1440.0,595590
2025-12-31,1418.9000244140625,1418.9000244140625,1452.5999755859375,1386.0,1386.0999755859375,337075
2026-01-01,1398.199951171875,1398.199951171875,1436.5999755859375,1391.0999755859375,1420.0,104562
2026-01-02,1404.0,1404.0,1415.0,1393.0999755859375,1403.9000244140625,70796
2026-01-05,1413.0,1413.0,1418.0,1394.0,1407.0,118954
2026-01-06,1469.5999755859375,1469.5999755859375,1475.0,1406.4000244140625,1419.5,647078
2026-01-07,1514.199951171875,1514.199951171875,1521.5,1446.0999755859375,1475.5,425525
2026-01-08,1544.0,1544.0,1550.0,1501.0,1523.5,407694
2026-01-09,1575.0,1575.0,1582.5999755859375,1521.300048828125,1545.0,726762
2026-01-12,1527.800048828125,1527.800048828125,1574.0,1503.0,1574.0,568045
2026-01-13,1507.800048828125,1507.800048828125,1565.0,1501.0,1529.800048828125,147033
2026-01-14,1517.0,1517.0,1525.5999755859375,1490.4000244140625,1500.0,299342
2026-01-16,1509.9000244140625,1509.9000244140625,1517.5999755859375,1481.699951171875,1512.0,107415
