date_,adj close_sonatsoftw.ns,close_sonatsoftw.ns,high_sonatsoftw.ns,low_sonatsoftw.ns,open_sonatsoftw.ns,volume_sonatsoftw.ns
2025-04-24,349.4037780761719,355.5,374.3999938964844,327.0,329.1499938964844,28371145
2025-04-25,332.1055908203125,337.8999938964844,361.0,334.20001220703125,358.0,5606055
2025-04-28,356.52947998046875,362.75,366.0,328.3999938964844,337.8999938964844,16000513
2025-04-29,369.5522766113281,376.0,379.0,364.6000061035156,364.6000061035156,8524645
2025-04-30,414.3211364746094,421.54998779296875,447.25,369.29998779296875,376.0,39994145
2025-05-02,424.3953857421875,431.79998779296875,464.20001220703125,403.20001220703125,419.0,51149311
2025-05-05,415.05828857421875,422.29998779296875,445.0,416.8500061035156,424.54998779296875,17394478
2025-05-06,378.6927795410156,385.29998779296875,436.0,381.0,429.70001220703125,13932874
2025-05-07,390.3887023925781,397.20001220703125,406.8999938964844,371.3500061035156,385.29998779296875,15475979
2025-05-08,385.86761474609375,392.6000061035156,415.0,386.45001220703125,407.5,14760867
2025-05-09,359.42889404296875,365.70001220703125,389.0,362.70001220703125,383.04998779296875,7943090
2025-05-12,389.79901123046875,396.6000061035156,401.95001220703125,385.3500061035156,387.0,6196086
2025-05-13,393.14068603515625,400.0,409.29998779296875,388.8999938964844,399.45001220703125,7062409
2025-05-14,386.21160888671875,392.95001220703125,404.1000061035156,390.6499938964844,402.0,3524326
2025-05-15,390.6835632324219,397.5,404.0,393.6499938964844,396.8999938964844,2760316
2025-05-16,390.9784240722656,397.79998779296875,406.3500061035156,396.04998779296875,401.6000061035156,2234035
2025-05-19,382.3293151855469,389.0,402.3999938964844,387.6499938964844,399.04998779296875,2260539
2025-05-20,385.62188720703125,392.3500061035156,397.0,389.6499938964844,394.20001220703125,2083749
2025-05-21,388.1772766113281,394.95001220703125,403.79998779296875,389.70001220703125,400.0,2403440
2025-05-22,383.9510192871094,390.6499938964844,396.75,387.75,394.95001220703125,1047439
2025-05-23,388.0298767089844,394.79998779296875,402.29998779296875,386.1000061035156,392.5,2754101
2025-05-26,392.74755859375,399.6000061035156,409.8999938964844,393.54998779296875,397.75,2753419
2025-05-27,394.3692626953125,401.25,403.0,395.25,399.79998779296875,1200584
2025-05-28,397.80926513671875,404.75,409.20001220703125,401.1000061035156,404.79998779296875,1494989
2025-05-29,397.56353759765625,404.5,419.79998779296875,402.04998779296875,406.95001220703125,1849268
2025-05-30,402.0354919433594,409.04998779296875,411.0,402.70001220703125,405.6000061035156,1477168
2025-06-02,404.9840393066406,412.04998779296875,413.6000061035156,403.29998779296875,409.1000061035156,1006196
2025-06-03,407.1463317871094,414.25,415.75,408.04998779296875,412.04998779296875,1288840
2025-06-04,405.2789001464844,412.3500061035156,420.5,410.54998779296875,414.25,1296812
2025-06-05,402.42864990234375,409.45001220703125,416.3999938964844,408.0,413.6000061035156,744518
2025-06-06,403.11663818359375,410.1499938964844,411.8999938964844,405.0,411.0,665390
2025-06-09,407.588623046875,414.70001220703125,423.29998779296875,411.54998779296875,413.0,1460814
2025-06-10,410.53717041015625,417.70001220703125,431.5,416.29998779296875,418.0,2305821
2025-06-11,420.90625,428.25,431.3500061035156,414.5,425.0,3494408
2025-06-12,407.588623046875,414.70001220703125,431.0,413.0,431.0,1576339
2025-06-13,404.2469177246094,411.29998779296875,417.0,399.0,402.45001220703125,1288504
2025-06-16,417.8594055175781,425.1499938964844,427.04998779296875,406.54998779296875,409.95001220703125,1486589
2025-06-17,412.1097412109375,419.29998779296875,430.0,417.20001220703125,425.1499938964844,967096
2025-06-18,408.66973876953125,415.79998779296875,423.45001220703125,414.04998779296875,419.0,641847
2025-06-19,395.05731201171875,401.95001220703125,419.0,399.0,418.0,971695
2025-06-20,391.0766906738281,397.8999938964844,410.0,395.0,402.0,2006716
2025-06-23,387.83331298828125,394.6000061035156,401.0,393.04998779296875,395.95001220703125,700469
2025-06-24,386.8013000488281,393.54998779296875,401.8500061035156,391.0,399.20001220703125,1112404
2025-06-25,406.556640625,413.6499938964844,419.8500061035156,395.0,396.0,3474332
2025-06-26,403.5589294433594,410.6000061035156,418.6499938964844,408.8999938964844,415.0,672427
2025-06-27,405.2789001464844,412.3500061035156,431.0,411.0,412.5,3294954
2025-06-30,403.0183410644531,410.04998779296875,416.8999938964844,409.0,416.04998779296875,795062
2025-07-01,402.8709411621094,409.8999938964844,412.70001220703125,405.1000061035156,412.1000061035156,743346
2025-07-02,398.6446838378906,405.6000061035156,413.20001220703125,404.1000061035156,411.95001220703125,632891
2025-07-03,399.1852111816406,406.1499938964844,410.0,404.3500061035156,407.04998779296875,567792
2025-07-04,403.46063232421875,410.5,411.70001220703125,404.79998779296875,407.5,569668
2025-07-07,409.9474792480469,417.1000061035156,417.79998779296875,407.0,410.3999938964844,764177
2025-07-08,432.4056396484375,439.95001220703125,452.79998779296875,416.1000061035156,417.1000061035156,16248165
2025-07-09,426.2136535644531,433.6499938964844,443.1499938964844,429.0,438.5,1897420
2025-07-10,422.9211120605469,430.29998779296875,438.8999938964844,425.45001220703125,434.5,1006771
2025-07-11,422.6753845214844,430.04998779296875,433.75,424.54998779296875,430.79998779296875,735371
2025-07-14,425.47650146484375,432.8999938964844,434.1499938964844,425.04998779296875,430.3999938964844,667289
2025-07-15,428.4250793457031,435.8999938964844,438.29998779296875,432.3999938964844,432.8999938964844,768529
2025-07-16,428.81817626953125,436.29998779296875,447.29998779296875,433.0,435.8999938964844,796139
2025-07-17,429.9485168457031,437.45001220703125,440.0,431.79998779296875,438.29998779296875,573162
2025-07-18,429.5553283691406,437.04998779296875,439.95001220703125,431.6000061035156,439.0,531083
2025-07-21,430.5382080078125,438.04998779296875,440.1000061035156,431.0,438.0,411197
2025-07-22,422.6753845214844,430.04998779296875,442.79998779296875,427.5,440.0,528995
2025-07-23,425.20758056640625,428.20001220703125,431.70001220703125,416.8500061035156,429.6000061035156,572332
2025-07-24,427.2928771972656,430.29998779296875,433.1499938964844,426.0,430.0,479379
2025-07-25,410.1138000488281,413.0,429.8999938964844,410.04998779296875,429.8999938964844,508570
2025-07-28,405.14874267578125,408.0,413.8999938964844,405.45001220703125,413.8999938964844,561820
2025-07-29,405.3970031738281,408.25,409.95001220703125,399.1499938964844,407.0,562882
2025-07-30,411.05718994140625,413.95001220703125,417.8500061035156,407.04998779296875,408.25,539930
2025-07-31,389.2109069824219,391.95001220703125,411.0,386.54998779296875,411.0,1961329
2025-08-01,362.1016845703125,364.6499938964844,395.95001220703125,360.20001220703125,392.0,1847201
2025-08-04,356.5904846191406,359.1000061035156,368.8500061035156,357.0,366.95001220703125,1750403
2025-08-05,352.9163513183594,355.3999938964844,363.8500061035156,353.3999938964844,359.1000061035156,887928
2025-08-06,344.6246643066406,347.04998779296875,357.0,343.0,355.5,909624
2025-08-07,347.1568603515625,349.6000061035156,350.6000061035156,341.3999938964844,345.20001220703125,509293
2025-08-08,341.72552490234375,342.8999938964844,351.95001220703125,341.0,349.8999938964844,328008
2025-08-11,328.6205749511719,329.75,344.6499938964844,327.79998779296875,343.0,1959465
2025-08-12,372.32037353515625,373.6000061035156,381.0,329.1499938964844,331.0,40992949
2025-08-13,366.1914367675781,367.45001220703125,385.0,353.75,377.0,9622633
2025-08-14,358.4679870605469,359.70001220703125,372.3999938964844,357.0,367.0,2373807
2025-08-18,355.37860107421875,356.6000061035156,362.79998779296875,348.0,362.0,2164296
2025-08-19,354.6809997558594,355.8999938964844,360.0,354.0,359.3999938964844,683463
2025-08-20,371.0746765136719,372.3500061035156,377.0,356.95001220703125,359.0,3067412
2025-08-21,375.85821533203125,377.1499938964844,383.3999938964844,371.8999938964844,373.8999938964844,1946986
2025-08-22,371.5231018066406,372.79998779296875,377.8999938964844,368.6000061035156,374.0,757145
2025-08-25,380.0438232421875,381.3500061035156,401.5,375.04998779296875,376.6499938964844,6821231
2025-08-26,363.0024108886719,364.25,383.75,362.3500061035156,381.70001220703125,1362867
2025-08-28,356.97314453125,358.20001220703125,366.20001220703125,356.0,363.95001220703125,825519
2025-08-29,349.6483154296875,350.8500061035156,364.8999938964844,348.1499938964844,360.29998779296875,1196113
2025-09-01,352.7875061035156,354.0,363.95001220703125,352.0,352.04998779296875,1140276
2025-09-02,355.0796203613281,356.29998779296875,359.0,353.6499938964844,355.6499938964844,559540
2025-09-03,358.3184814453125,359.54998779296875,362.0,355.29998779296875,357.3999938964844,508808
2025-09-04,358.7171325683594,359.95001220703125,369.0,358.6499938964844,362.0,894696
2025-09-05,357.7703857421875,359.0,363.29998779296875,356.1499938964844,359.95001220703125,426250
2025-09-08,354.1827087402344,355.3999938964844,365.0,354.0,359.0,466663
2025-09-09,368.2344055175781,369.5,373.0,355.1499938964844,358.25,1434358
2025-09-10,371.1244812011719,372.3999938964844,381.5,369.1000061035156,370.0,1327947
2025-09-11,377.9510192871094,379.25,380.1499938964844,368.54998779296875,372.3999938964844,769004
2025-09-12,381.28955078125,382.6000061035156,387.5,379.25,384.95001220703125,725234
2025-09-15,378.5987854003906,379.8999938964844,383.5,377.5,383.5,390661
2025-09-16,377.5025634765625,378.79998779296875,384.0,375.8999938964844,381.45001220703125,323564
2025-09-17,388.863525390625,390.20001220703125,398.70001220703125,379.3500061035156,380.3999938964844,1653370
2025-09-18,399.12823486328125,400.5,421.5,391.20001220703125,393.0,11888695
2025-09-19,392.7501525878906,394.1000061035156,400.6000061035156,392.0,400.45001220703125,1080982
2025-09-22,391.30511474609375,392.6499938964844,396.0,381.79998779296875,387.95001220703125,1540457
2025-09-23,385.32568359375,386.6499938964844,403.0,385.6000061035156,392.95001220703125,1078881
2025-09-24,375.5592346191406,376.8500061035156,387.5,372.5,386.04998779296875,1052592
2025-09-25,367.03851318359375,368.29998779296875,376.45001220703125,364.0,374.75,1051147
2025-09-26,356.5744934082031,357.79998779296875,369.8999938964844,354.0,369.8999938964844,558274
2025-09-29,341.97467041015625,343.1499938964844,361.0,340.70001220703125,359.29998779296875,1498093
2025-09-30,344.9145812988281,346.1000061035156,366.75,339.3500061035156,345.1000061035156,7206977
2025-10-01,347.1070251464844,348.29998779296875,352.20001220703125,342.6499938964844,347.95001220703125,1038016
2025-10-03,348.402587890625,349.6000061035156,351.54998779296875,346.5,348.70001220703125,565501
2025-10-06,350.59503173828125,351.79998779296875,358.95001220703125,348.8999938964844,350.1499938964844,1036606
2025-10-07,351.3923034667969,352.6000061035156,357.20001220703125,350.20001220703125,353.5,573045
2025-10-08,369.4303283691406,370.70001220703125,384.70001220703125,351.3500061035156,354.29998779296875,9549088
2025-10-09,373.61590576171875,374.8999938964844,376.8999938964844,365.54998779296875,371.0,1237084
2025-10-10,367.4371643066406,368.70001220703125,376.8999938964844,367.54998779296875,376.8999938964844,530187
2025-10-13,362.1054992675781,363.3500061035156,368.0,361.0,367.5,442182
2025-10-14,362.2549743652344,363.5,368.95001220703125,358.0,364.79998779296875,452502
2025-10-15,369.0815124511719,370.3500061035156,375.0,361.54998779296875,366.0,860356
2025-10-16,369.5299377441406,370.79998779296875,372.0,366.25,369.5,501011
2025-10-17,365.643310546875,366.8999938964844,370.0,363.0,370.0,323596
2025-10-20,358.36834716796875,359.6000061035156,368.70001220703125,358.0,366.8999938964844,523036
2025-10-21,362.1553039550781,363.3999938964844,367.79998779296875,359.0,359.1000061035156,134193
2025-10-23,371.82208251953125,373.1000061035156,392.29998779296875,365.0,368.25,7382188
2025-10-24,370.3770446777344,371.6499938964844,385.6499938964844,370.0,374.0,1798372
2025-10-27,372.9183349609375,374.20001220703125,376.0,370.1499938964844,372.70001220703125,597499
2025-10-28,369.2309875488281,370.5,374.6000061035156,366.29998779296875,374.20001220703125,352670
2025-10-29,373.11761474609375,374.3999938964844,375.6000061035156,368.5,370.5,316980
2025-10-30,371.3736267089844,372.6499938964844,376.3500061035156,370.1499938964844,374.04998779296875,216295
2025-10-31,368.5832214355469,369.8500061035156,374.54998779296875,365.3999938964844,372.04998779296875,281298
2025-11-03,370.4268798828125,371.70001220703125,374.5,369.04998779296875,370.25,266050
2025-11-04,372.9681396484375,374.25,376.0,368.3999938964844,371.70001220703125,296116
2025-11-05,372.9681396484375,374.25,374.25,374.25,374.25,0
2025-11-06,364.596923828125,365.8500061035156,375.0,363.1000061035156,372.5,323191
2025-11-07,366.54022216796875,367.79998779296875,369.5,358.0,363.0,301377
2025-11-10,374.86163330078125,376.1499938964844,379.0,365.1000061035156,367.75,728662
2025-11-11,370.5265197753906,371.79998779296875,378.0,370.1499938964844,376.20001220703125,299607
2025-11-12,391.45458984375,392.79998779296875,396.5,372.0,373.79998779296875,2801504
2025-11-13,388.0662536621094,389.3999938964844,400.5,386.0,393.04998779296875,995358
2025-11-14,372.8684997558594,374.1499938964844,390.0,364.0,390.0,2305036
2025-11-17,369.6794738769531,370.95001220703125,375.0,368.04998779296875,374.0,874111
2025-11-18,364.24810791015625,365.5,370.95001220703125,363.6000061035156,370.1000061035156,623100
2025-11-19,368.78253173828125,370.04998779296875,376.8999938964844,362.6000061035156,366.5,1382029
2025-11-20,363.70001220703125,364.95001220703125,372.45001220703125,362.1000061035156,371.04998779296875,635123
2025-11-21,358.04998779296875,358.04998779296875,365.8999938964844,356.25,364.95001220703125,375039
2025-11-24,360.29998779296875,360.29998779296875,364.5,358.0,358.25,650417
2025-11-25,357.95001220703125,357.95001220703125,364.0,355.95001220703125,362.0,345435
2025-11-26,360.3999938964844,360.3999938964844,361.45001220703125,356.1000061035156,360.45001220703125,375441
2025-11-27,357.04998779296875,357.04998779296875,363.04998779296875,355.54998779296875,362.8500061035156,302290
2025-11-28,357.3999938964844,357.3999938964844,365.0,354.3999938964844,357.95001220703125,774003
2025-12-01,358.79998779296875,358.79998779296875,364.20001220703125,357.20001220703125,358.54998779296875,313926
2025-12-02,350.1000061035156,350.1000061035156,360.29998779296875,349.45001220703125,360.0,660702
2025-12-03,364.45001220703125,364.45001220703125,372.0,351.8999938964844,352.04998779296875,7681554
2025-12-04,365.54998779296875,365.54998779296875,374.79998779296875,363.75,365.0,1934702
2025-12-05,361.20001220703125,361.20001220703125,365.79998779296875,357.1000061035156,365.6000061035156,668416
2025-12-08,354.75,354.75,363.1000061035156,351.20001220703125,361.3999938964844,453702
2025-12-09,348.8500061035156,348.8500061035156,355.8999938964844,345.0,355.3999938964844,493734
2025-12-10,347.8500061035156,347.8500061035156,355.70001220703125,346.29998779296875,351.70001220703125,431089
2025-12-11,351.20001220703125,351.20001220703125,352.8999938964844,341.20001220703125,350.0,538827
2025-12-12,350.04998779296875,350.04998779296875,354.5,348.95001220703125,354.5,433815
2025-12-15,349.3999938964844,349.3999938964844,350.1000061035156,346.75,350.0,226593
2025-12-16,344.54998779296875,344.54998779296875,350.5,341.8999938964844,350.5,616427
2025-12-17,341.54998779296875,341.54998779296875,345.1499938964844,340.5,344.54998779296875,320016
2025-12-18,339.70001220703125,339.70001220703125,344.0,338.20001220703125,340.79998779296875,325433
2025-12-19,344.6000061035156,344.6000061035156,345.8999938964844,341.1000061035156,342.8999938964844,498925
2025-12-22,351.8500061035156,351.8500061035156,357.79998779296875,348.1499938964844,348.3500061035156,720109
2025-12-23,362.75,362.75,366.0,350.75,354.0,1305993
2025-12-24,359.20001220703125,359.20001220703125,362.6000061035156,354.8999938964844,361.79998779296875,683228
2025-12-25,359.20001220703125,359.20001220703125,359.20001220703125,359.20001220703125,359.20001220703125,0
2025-12-26,366.6499938964844,366.6499938964844,370.8500061035156,356.54998779296875,360.04998779296875,936745
2025-12-29,356.8999938964844,356.8999938964844,367.45001220703125,353.29998779296875,366.6499938964844,700300
2025-12-30,357.25,357.25,363.5,352.5,356.29998779296875,731583
2025-12-31,359.8500061035156,359.8500061035156,364.8500061035156,357.8500061035156,359.0,233015
2026-01-01,362.8999938964844,362.8999938964844,364.95001220703125,358.54998779296875,362.95001220703125,274648
2026-01-02,365.1499938964844,365.1499938964844,366.0,359.79998779296875,363.8500061035156,290079
2026-01-05,360.5,360.5,367.0,359.3500061035156,365.1499938964844,270253
2026-01-06,351.6000061035156,351.6000061035156,360.75,349.6499938964844,360.5,506494
2026-01-07,372.79998779296875,372.79998779296875,374.5,349.1000061035156,351.6000061035156,3449726
2026-01-08,362.20001220703125,362.20001220703125,372.54998779296875,358.70001220703125,372.54998779296875,622308
2026-01-09,351.6499938964844,351.6499938964844,360.3999938964844,350.5,360.3999938964844,442995
2026-01-12,348.29998779296875,348.29998779296875,350.25,341.1000061035156,348.6000061035156,421275
2026-01-13,351.54998779296875,351.54998779296875,352.79998779296875,346.1000061035156,349.0,232521
2026-01-14,346.25,346.25,353.3999938964844,345.3999938964844,351.04998779296875,259836
2026-01-16,339.04998779296875,339.04998779296875,358.5,338.0,347.20001220703125,1766787
