date_,adj close_beml.ns,close_beml.ns,high_beml.ns,low_beml.ns,open_beml.ns,volume_beml.ns
2025-04-07,1376.1773681640625,1382.675048828125,1407.9749755859375,1225.6500244140625,1226.2750244140625,1244484
2025-04-08,1430.7945556640625,1437.550048828125,1450.0,1399.0,1450.0,616270
2025-04-09,1487.3275146484375,1494.3499755859375,1516.5,1390.0,1425.0,1170804
2025-04-11,1510.244384765625,1517.375,1531.8499755859375,1485.2750244140625,1531.8499755859375,647280
2025-04-15,1535.4503173828125,1542.699951171875,1573.949951171875,1527.5,1531.25,650024
2025-04-16,1550.92724609375,1558.25,1594.449951171875,1536.75,1547.0,998310
2025-04-17,1547.4935302734375,1554.800048828125,1584.199951171875,1548.050048828125,1560.0,441946
2025-04-21,1558.0933837890625,1565.449951171875,1584.0,1550.800048828125,1564.9000244140625,433540
2025-04-22,1578.4473876953125,1585.9000244140625,1611.0,1562.6500244140625,1573.5,819056
2025-04-23,1577.5516357421875,1585.0,1609.949951171875,1552.5,1594.0,517222
2025-04-24,1575.7103271484375,1583.1500244140625,1604.550048828125,1570.0,1582.5,516820
2025-04-25,1517.7838134765625,1524.949951171875,1593.449951171875,1507.449951171875,1589.199951171875,750568
2025-04-28,1546.5977783203125,1553.9000244140625,1570.0,1503.699951171875,1518.5,615744
2025-04-29,1598.0546875,1605.5999755859375,1627.0,1558.050048828125,1558.0999755859375,1562560
2025-04-30,1574.5655517578125,1582.0,1622.8499755859375,1565.5,1609.5,625632
2025-05-02,1593.3768310546875,1600.9000244140625,1634.5,1550.199951171875,1590.0,871568
2025-05-05,1608.803955078125,1616.4000244140625,1629.1500244140625,1596.6500244140625,1608.5,529762
2025-05-06,1547.4935302734375,1554.800048828125,1640.0,1500.0,1617.5,832818
2025-05-07,1556.7000732421875,1564.050048828125,1574.4000244140625,1518.1500244140625,1525.050048828125,566682
2025-05-08,1499.9180908203125,1507.0,1597.5,1492.25,1569.5,622660
2025-05-09,1522.3123779296875,1529.5,1535.949951171875,1457.5,1457.5,747316
2025-05-12,1593.7252197265625,1601.25,1609.9000244140625,1566.050048828125,1579.6500244140625,709246
2025-05-13,1655.8817138671875,1663.699951171875,1680.5999755859375,1579.0,1600.5,1794952
2025-05-14,1686.9351806640625,1694.9000244140625,1741.0,1660.800048828125,1668.0,2108104
2025-05-15,1696.0325927734375,1696.5,1707.5,1669.0,1697.0999755859375,883858
2025-05-16,1826.5467529296875,1827.050048828125,1842.449951171875,1696.5,1705.199951171875,3927322
2025-05-19,1850.2901611328125,1850.800048828125,1925.0,1838.050048828125,1848.5,2415778
2025-05-20,1777.01025390625,1777.5,1873.050048828125,1772.5,1859.5,1133352
2025-05-21,1819.5985107421875,1820.0999755859375,1842.5,1759.3499755859375,1777.5,1146836
2025-05-22,1811.70068359375,1812.199951171875,1835.0,1795.0,1820.0999755859375,809834
2025-05-23,1858.4378662109375,1858.949951171875,1894.949951171875,1805.5,1819.5,2656388
2025-05-26,2139.260498046875,2139.85009765625,2190.0,1848.699951171875,1864.0,16978166
2025-05-27,2163.203857421875,2163.800048828125,2215.199951171875,2131.0,2147.300048828125,6798730
2025-05-28,2118.1162109375,2118.699951171875,2176.0,2097.39990234375,2164.5,2041176
2025-05-29,2112.41796875,2113.0,2194.949951171875,2100.75,2129.0,1658014
2025-05-30,2114.46728515625,2115.050048828125,2171.300048828125,2103.0,2119.949951171875,1553386
2025-06-02,2114.667236328125,2115.25,2127.5,2082.5,2117.0,720022
2025-06-03,2165.903076171875,2166.5,2224.300048828125,2111.0,2124.0,4152270
2025-06-04,2186.24755859375,2186.85009765625,2255.0,2166.699951171875,2179.5,2800514
2025-06-05,2217.0390625,2217.64990234375,2244.0,2170.0,2198.75,1665192
2025-06-06,2197.794189453125,2198.39990234375,2284.5,2185.10009765625,2235.0,1590478
2025-06-09,2180.299072265625,2180.89990234375,2230.0,2160.5,2207.5,1100864
2025-06-10,2184.298095703125,2184.89990234375,2227.0,2177.5,2192.5,809286
2025-06-11,2149.40771484375,2150.0,2203.449951171875,2121.0,2195.0,749484
2025-06-12,2102.720703125,2103.300048828125,2178.0,2095.0,2143.0,639750
2025-06-13,2150.75732421875,2151.35009765625,2212.5,2050.0,2050.5,2278776
2025-06-16,2189.396728515625,2190.0,2195.0,2107.949951171875,2155.0,926388
2025-06-17,2188.546875,2189.14990234375,2237.5,2172.85009765625,2190.0,1681188
2025-06-18,2231.485107421875,2232.10009765625,2259.949951171875,2147.5,2188.89990234375,2869338
2025-06-19,2143.309326171875,2143.89990234375,2282.0,2136.699951171875,2231.5,2683098
2025-06-20,2319.11083984375,2319.75,2364.199951171875,2130.5,2145.75,9123548
2025-06-23,2393.6904296875,2394.35009765625,2437.39990234375,2300.0,2325.25,6015104
2025-06-24,2220.93798828125,2221.550048828125,2411.14990234375,2206.89990234375,2400.5,4212302
2025-06-25,2223.137451171875,2223.75,2265.5,2200.5,2235.0,2184558
2025-06-26,2223.587158203125,2224.199951171875,2275.0,2211.5,2229.050048828125,1248606
2025-06-27,2212.34033203125,2212.949951171875,2260.5,2203.39990234375,2231.75,976320
2025-06-30,2228.0859375,2228.699951171875,2247.5,2212.949951171875,2228.449951171875,664278
2025-07-01,2215.489501953125,2216.10009765625,2264.5,2210.5,2235.0,763254
2025-07-02,2182.598388671875,2183.199951171875,2224.5,2176.0,2221.85009765625,596044
2025-07-03,2225.936767578125,2226.550048828125,2242.5,2164.10009765625,2183.0,1130316
2025-07-04,2261.776611328125,2262.39990234375,2327.5,2244.0,2250.25,3429776
2025-07-07,2288.719482421875,2289.35009765625,2308.949951171875,2266.0,2275.0,1344470
2025-07-08,2261.326904296875,2261.949951171875,2303.85009765625,2252.5,2285.75,582234
2025-07-09,2333.05712890625,2333.699951171875,2342.5,2263.85009765625,2267.35009765625,1666184
2025-07-10,2301.86572265625,2302.5,2366.300048828125,2290.0,2337.449951171875,1063938
2025-07-11,2213.83984375,2214.449951171875,2304.550048828125,2205.5,2301.35009765625,1041504
2025-07-14,2296.817138671875,2297.449951171875,2307.39990234375,2222.5,2250.0,1418774
2025-07-15,2308.86376953125,2309.5,2347.5,2293.5,2305.949951171875,990032
2025-07-16,2307.56396484375,2308.199951171875,2363.5,2298.89990234375,2309.0,762482
2025-07-17,2272.9736328125,2273.60009765625,2320.5,2258.199951171875,2314.89990234375,631956
2025-07-18,2200.143798828125,2200.75,2294.0,2190.5,2279.0,923360
2025-07-21,2185.997802734375,2186.60009765625,2220.89990234375,2176.0,2206.35009765625,791186
2025-07-22,2171.70166015625,2172.300048828125,2217.0,2155.35009765625,2196.5,450636
2025-07-23,2142.259765625,2142.85009765625,2180.75,2137.0,2178.5,408412
2025-07-24,2148.4580078125,2149.050048828125,2211.60009765625,2142.5,2163.89990234375,996572
2025-07-25,2073.778564453125,2074.35009765625,2146.5,2066.199951171875,2145.39990234375,526272
2025-07-28,1996.7996826171875,1997.3499755859375,2087.0,1985.5,2072.35009765625,855586
2025-07-29,2031.1402587890625,2031.699951171875,2040.949951171875,1970.449951171875,1996.3499755859375,755062
2025-07-30,2008.7464599609375,2009.300048828125,2048.949951171875,2002.5,2032.25,509722
2025-07-31,1979.804443359375,1980.3499755859375,2013.949951171875,1970.5,1983.8499755859375,459068
2025-08-01,1921.9202880859375,1922.449951171875,1992.0,1900.25,1978.5,501960
2025-08-04,1991.8011474609375,1992.3499755859375,2006.5,1919.550048828125,1936.449951171875,527702
2025-08-05,1997.0997314453125,1997.6500244140625,2029.5,1980.25,2019.5,750368
2025-08-06,1975.755615234375,1976.300048828125,2006.5,1962.5,2002.4000244140625,352638
2025-08-07,1944.9139404296875,1945.449951171875,1976.550048828125,1931.050048828125,1955.25,400730
2025-08-08,1929.068359375,1929.5999755859375,1957.5,1922.949951171875,1943.699951171875,312276
2025-08-11,1976.2054443359375,1976.75,2022.0,1900.5,1943.949951171875,1900902
2025-08-12,1958.0604248046875,1958.5999755859375,1983.0,1952.0,1962.050048828125,446026
2025-08-13,2038.1383056640625,2038.699951171875,2065.0,1961.949951171875,1974.1500244140625,1203584
2025-08-14,2026.3916015625,2026.949951171875,2047.75,2003.0,2039.949951171875,350342
2025-08-18,2046.9859619140625,2047.550048828125,2078.75,2027.550048828125,2052.5,485548
2025-08-19,2059.88232421875,2060.449951171875,2072.0,2039.449951171875,2055.35009765625,331324
2025-08-20,2044.53662109375,2045.0999755859375,2085.0,2040.5,2060.449951171875,339808
2025-08-21,2013.945068359375,2014.5,2074.0,2008.300048828125,2050.85009765625,345872
2025-08-22,2016.3443603515625,2016.9000244140625,2047.5,2005.75,2019.449951171875,324328
2025-08-25,1996.25,1996.800048828125,2036.800048828125,1992.5999755859375,2024.75,235306
2025-08-26,1931.7677001953125,1932.300048828125,1998.0,1927.5,1994.949951171875,327254
2025-08-28,1918.921142578125,1919.449951171875,1940.0,1907.0999755859375,1932.0,277368
2025-08-29,1919.171142578125,1919.699951171875,1949.0,1905.800048828125,1918.5,207984
2025-09-01,1946.2137451171875,1946.75,1970.0,1923.5,1929.3499755859375,361814
2025-09-02,2038.1883544921875,2038.75,2059.199951171875,1953.0999755859375,1962.199951171875,1292772
2025-09-03,2051.184814453125,2051.75,2057.0,2021.5,2042.5,304570
2025-09-04,1975.3056640625,1975.8499755859375,2062.14990234375,1970.050048828125,2059.5,401690
2025-09-05,2040.9876708984375,2041.550048828125,2074.5,1970.0999755859375,1975.0,1038738
2025-09-08,2045.8861083984375,2046.449951171875,2070.85009765625,2037.5,2051.949951171875,273240
2025-09-09,2022.5426025390625,2023.0999755859375,2069.14990234375,2020.0,2045.0,282426
2025-09-10,2031.7900390625,2032.3499755859375,2055.0,2021.5,2029.949951171875,257168
2025-09-11,2025.141845703125,2025.699951171875,2073.449951171875,2015.5999755859375,2036.0,515512
2025-09-12,2209.591064453125,2210.199951171875,2235.0,2028.199951171875,2033.199951171875,5599872
2025-09-15,2191.595947265625,2192.199951171875,2212.85009765625,2180.0,2200.0,759678
2025-09-16,2169.4521484375,2170.050048828125,2205.0,2164.800048828125,2192.5,523852
2025-09-17,2201.093505859375,2201.699951171875,2233.0,2168.949951171875,2180.89990234375,1187174
2025-09-18,2176.85009765625,2177.449951171875,2211.89990234375,2173.25,2211.5,479358
2025-09-19,2177.5,2178.10009765625,2202.449951171875,2168.10009765625,2181.949951171875,500404
2025-09-22,2164.0,2164.0,2254.5,2138.800048828125,2182.35009765625,1755012
2025-09-23,2167.39990234375,2167.39990234375,2192.5,2142.550048828125,2169.89990234375,755022
2025-09-24,2155.0,2155.0,2198.75,2144.050048828125,2174.75,588518
2025-09-25,2179.35009765625,2179.35009765625,2219.5,2149.550048828125,2160.0,952484
2025-09-26,2103.75,2103.75,2179.5,2090.050048828125,2177.5,505794
2025-09-29,2026.8499755859375,2026.8499755859375,2149.75,2006.75,2124.5,906784
2025-09-30,2086.89990234375,2086.89990234375,2106.449951171875,2033.0,2033.0,536024
2025-10-01,2159.35009765625,2159.35009765625,2199.0,2077.0,2095.0,1340904
2025-10-03,2195.10009765625,2195.10009765625,2205.0,2151.60009765625,2159.35009765625,550336
2025-10-06,2180.25,2180.25,2202.800048828125,2170.0,2195.10009765625,273152
2025-10-07,2167.800048828125,2167.800048828125,2217.5,2154.0,2180.89990234375,364302
2025-10-08,2136.39990234375,2136.39990234375,2172.14990234375,2125.0,2172.0,262402
2025-10-09,2179.550048828125,2179.550048828125,2193.699951171875,2120.699951171875,2135.10009765625,388224
2025-10-10,2181.949951171875,2181.949951171875,2207.5,2165.050048828125,2179.60009765625,479934
2025-10-13,2189.199951171875,2189.199951171875,2200.0,2151.5,2160.550048828125,387444
2025-10-14,2179.5,2179.5,2232.0,2152.5,2189.89990234375,892124
2025-10-15,2235.5,2235.5,2267.0,2167.5,2179.39990234375,1700802
2025-10-16,2212.89990234375,2212.89990234375,2267.5,2204.800048828125,2240.75,560672
2025-10-17,2209.25,2209.25,2249.0,2201.050048828125,2217.5,589200
2025-10-20,2171.5,2171.5,2219.949951171875,2163.050048828125,2215.0,366606
2025-10-21,2197.949951171875,2197.949951171875,2210.0,2174.75,2180.5,121004
2025-10-23,2198.5,2198.5,2222.199951171875,2179.5,2210.0,312460
2025-10-24,2219.050048828125,2219.050048828125,2275.75,2210.0,2219.0,1794242
2025-10-27,2210.14990234375,2210.14990234375,2232.0,2205.0,2224.800048828125,342650
2025-10-28,2162.10009765625,2162.10009765625,2217.89990234375,2155.14990234375,2211.85009765625,472114
2025-10-29,2156.25,2156.25,2174.0,2137.10009765625,2174.0,283146
2025-10-30,2217.85009765625,2217.85009765625,2268.0,2151.60009765625,2160.0,1342914
2025-10-31,2199.89990234375,2199.89990234375,2252.5,2191.449951171875,2226.85009765625,699918
2025-11-03,2187.0,2187.0,2209.0,2164.0,2188.0,333246
2025-11-04,2150.39990234375,2150.39990234375,2191.0,2130.60009765625,2190.0,278957
2025-11-05,2150.39990234375,2150.39990234375,2150.39990234375,2150.39990234375,2150.39990234375,0
2025-11-06,1986.800048828125,1986.800048828125,2148.699951171875,1972.5,2130.39990234375,925686
2025-11-07,2006.699951171875,2006.699951171875,2013.9000244140625,1942.0,1986.699951171875,382821
2025-11-10,2007.699951171875,2007.699951171875,2046.5,2000.300048828125,2006.0,328391
2025-11-11,2018.0999755859375,2018.0999755859375,2041.800048828125,1995.0999755859375,2008.0,262483
2025-11-12,2009.199951171875,2009.199951171875,2038.0,2001.0,2025.0,210668
2025-11-13,1985.0999755859375,1985.0999755859375,2026.800048828125,1981.0,2009.199951171875,181583
2025-11-14,2009.800048828125,2009.800048828125,2043.5,1975.699951171875,1980.0999755859375,360420
2025-11-17,2008.699951171875,2008.699951171875,2034.0,2002.0,2010.0,207766
2025-11-18,1977.800048828125,1977.800048828125,2018.5999755859375,1971.0,2014.0,170138
2025-11-19,1939.0999755859375,1939.0999755859375,1980.0,1929.9000244140625,1972.199951171875,239319
2025-11-20,1965.800048828125,1965.800048828125,1995.0,1944.0999755859375,1950.0,246517
2025-11-21,1903.9000244140625,1903.9000244140625,1965.199951171875,1896.0,1965.0,174379
2025-11-24,1823.699951171875,1823.699951171875,1917.0,1816.800048828125,1917.0,357348
2025-11-25,1841.300048828125,1841.300048828125,1849.0,1824.0,1824.0,130472
2025-11-26,1875.0999755859375,1875.0999755859375,1881.9000244140625,1839.699951171875,1854.9000244140625,130010
2025-11-27,1843.5999755859375,1843.5999755859375,1899.0999755859375,1837.800048828125,1881.9000244140625,219878
2025-11-28,1828.0,1828.0,1852.9000244140625,1810.199951171875,1843.5999755859375,164120
2025-12-01,1817.699951171875,1817.699951171875,1860.300048828125,1812.300048828125,1835.0999755859375,142969
2025-12-02,1793.0,1793.0,1829.0999755859375,1783.0999755859375,1817.699951171875,164483
2025-12-03,1774.0,1774.0,1801.699951171875,1753.0,1793.0,257103
2025-12-04,1765.300048828125,1765.300048828125,1806.5,1760.0,1774.0,222545
2025-12-05,1710.300048828125,1710.300048828125,1779.800048828125,1698.5999755859375,1771.5,331592
2025-12-08,1641.300048828125,1641.300048828125,1722.4000244140625,1633.300048828125,1720.0,304263
2025-12-09,1683.5999755859375,1683.5999755859375,1687.5,1601.0,1649.199951171875,407931
2025-12-10,1675.4000244140625,1675.4000244140625,1698.0,1663.5999755859375,1695.5999755859375,149804
2025-12-11,1678.4000244140625,1678.4000244140625,1685.9000244140625,1652.4000244140625,1674.0,168685
2025-12-12,1690.4000244140625,1690.4000244140625,1714.0999755859375,1668.5999755859375,1688.199951171875,194082
2025-12-15,1740.4000244140625,1740.4000244140625,1764.4000244140625,1674.0,1690.0,450402
2025-12-16,1706.9000244140625,1706.9000244140625,1748.9000244140625,1695.0,1748.9000244140625,196208
2025-12-17,1684.800048828125,1684.800048828125,1713.9000244140625,1675.699951171875,1710.5999755859375,127146
2025-12-18,1666.9000244140625,1666.9000244140625,1682.300048828125,1650.0999755859375,1680.5,117852
2025-12-19,1721.4000244140625,1721.4000244140625,1725.0999755859375,1673.9000244140625,1673.9000244140625,175133
2025-12-22,1795.800048828125,1795.800048828125,1807.0,1725.800048828125,1730.0999755859375,508784
2025-12-23,1837.0,1837.0,1874.9000244140625,1784.9000244140625,1800.0,595424
2025-12-24,1867.9000244140625,1867.9000244140625,1874.0,1828.800048828125,1837.0,320922
2025-12-25,1867.9000244140625,1867.9000244140625,1867.9000244140625,1867.9000244140625,1867.9000244140625,0
2025-12-26,1877.0,1877.0,1926.699951171875,1867.699951171875,1878.0,534077
2025-12-29,1859.4000244140625,1859.4000244140625,1908.699951171875,1840.0,1889.9000244140625,369680
2025-12-30,1832.5999755859375,1832.5999755859375,1853.5,1816.199951171875,1851.0999755859375,208888
2025-12-31,1859.9000244140625,1859.9000244140625,1887.199951171875,1833.9000244140625,1833.9000244140625,157466
2026-01-01,1847.4000244140625,1847.4000244140625,1864.4000244140625,1837.699951171875,1857.9000244140625,82086
2026-01-02,1857.800048828125,1857.800048828125,1885.0,1847.699951171875,1847.699951171875,186395
2026-01-05,1886.5999755859375,1886.5999755859375,1917.0,1865.699951171875,1865.699951171875,290385
2026-01-06,1851.9000244140625,1851.9000244140625,1892.9000244140625,1841.0,1890.0,126714
2026-01-07,1860.9000244140625,1860.9000244140625,1866.300048828125,1836.300048828125,1846.0,106901
2026-01-08,1820.300048828125,1820.300048828125,1880.9000244140625,1810.300048828125,1857.0,256569
2026-01-09,1792.0999755859375,1792.0999755859375,1858.0999755859375,1784.9000244140625,1813.0,210648
2026-01-12,1793.699951171875,1793.699951171875,1820.0,1742.4000244140625,1800.0,209370
2026-01-13,1770.0,1770.0,1813.9000244140625,1758.0999755859375,1801.5,152802
2026-01-14,1812.4000244140625,1812.4000244140625,1850.0,1763.9000244140625,1766.0,254445
2026-01-16,1789.5,1789.5,1824.5999755859375,1780.4000244140625,1813.0,162629
