date_,adj close_msumi.ns,close_msumi.ns,high_msumi.ns,low_msumi.ns,open_msumi.ns,volume_msumi.ns
2025-02-28,30.856380462646484,31.333332061767578,31.626665115356445,30.719999313354492,31.0,11775295
2025-03-03,31.690162658691406,32.18000030517578,32.38666534423828,30.933332443237305,31.793333053588867,10876503
2025-03-04,31.880550384521484,32.37333297729492,32.53333282470703,31.146665573120117,32.099998474121094,8344897
2025-03-05,32.8915901184082,33.400001525878906,33.53333282470703,32.30666732788086,32.30666732788086,6865675
2025-03-06,33.521846771240234,34.040000915527344,34.20000076293945,33.61333465576172,33.83333206176758,5147974
2025-03-07,34.50006103515625,35.03333282470703,35.46666717529297,33.83333206176758,34.30666732788086,8213194
2025-03-10,34.63793182373047,35.17333221435547,35.599998474121094,34.27333450317383,35.266666412353516,11205292
2025-03-11,34.00110626220703,34.52666473388672,35.06666564941406,34.233333587646484,34.31999969482422,6131565
2025-03-12,33.285499572753906,33.79999923706055,34.86666488647461,33.400001525878906,34.67333221435547,9949681
2025-03-13,33.35115051269531,33.86666488647461,34.12666702270508,33.5533332824707,33.84000015258789,5852940
2025-03-17,33.47589111328125,33.99333190917969,34.253334045410156,33.67333221435547,34.060001373291016,4091815
2025-03-18,33.47589111328125,33.99333190917969,33.99333190917969,33.99333190917969,33.99333190917969,0
2025-03-19,34.67732238769531,35.21333312988281,35.926666259765625,34.27333450317383,34.666664123535156,7897728
2025-03-20,34.762664794921875,35.29999923706055,36.086666107177734,35.0,35.380001068115234,7701501
2025-03-21,35.59645080566406,36.14666748046875,36.32666778564453,34.959999084472656,35.36666488647461,8621977
2025-03-24,36.738792419433594,37.30666732788086,38.30666732788086,36.633331298828125,36.666664123535156,8875309
2025-03-25,35.90501022338867,36.459999084472656,37.753334045410156,36.20000076293945,37.540000915527344,8000542
2025-03-26,35.15658187866211,35.70000076293945,36.793331146240234,35.53333282470703,36.733333587646484,10468728
2025-03-27,34.795494079589844,35.33333206176758,36.0,34.86666488647461,35.633331298828125,12771166
2025-03-28,34.53701400756836,34.7400016784668,35.84666442871094,34.47999954223633,35.459999084472656,9522034
2025-04-01,33.834476470947266,34.03333282470703,34.79999923706055,33.7599983215332,34.65999984741211,4694580
2025-04-02,33.86098861694336,34.060001373291016,34.40666580200195,33.52666473388672,34.40666580200195,3344550
2025-04-03,34.38457489013672,34.586666107177734,34.766666412353516,33.599998474121094,33.599998474121094,3598558
2025-04-04,34.086326599121094,34.28666687011719,34.68666458129883,33.5,34.560001373291016,4674153
2025-04-07,33.304256439208984,33.5,33.733333587646484,31.333332061767578,31.520000457763672,8314596
2025-04-08,34.1062126159668,34.30666732788086,34.393333435058594,33.41999816894531,33.53333282470703,5126076
2025-04-09,33.98028564453125,34.18000030517578,34.380001068115234,33.666664123535156,34.380001068115234,2204160
2025-04-11,35.073856353759766,35.279998779296875,35.473331451416016,34.34666442871094,34.86666488647461,5217547
2025-04-15,35.16001510620117,35.36666488647461,36.2599983215332,34.64666748046875,35.939998626708984,8166063
2025-04-16,35.140132904052734,35.34666442871094,35.95333480834961,35.03333282470703,35.52666473388672,4079734
2025-04-17,34.9810676574707,35.18666458129883,35.7599983215332,34.96666717529297,35.34666442871094,3393579
2025-04-21,35.849300384521484,36.060001373291016,36.133331298828125,34.93333435058594,34.93333435058594,3405844
2025-04-22,36.80369186401367,37.02000045776367,37.19333267211914,35.813331604003906,36.29999923706055,5612343
2025-04-23,37.3007698059082,37.52000045776367,37.79999923706055,36.21333312988281,37.426666259765625,5423319
2025-04-24,37.280887603759766,37.5,37.85333251953125,37.086666107177734,37.52000045776367,3337806
2025-04-25,36.84346008300781,37.060001373291016,37.606666564941406,36.4466667175293,37.540000915527344,13416795
2025-04-28,37.062171936035156,37.279998779296875,37.43333435058594,36.33333206176758,36.33333206176758,4903840
2025-04-29,36.757293701171875,36.973331451416016,37.666664123535156,36.79999923706055,37.52666473388672,3383308
2025-04-30,36.95612716674805,37.17333221435547,37.400001525878906,36.36666488647461,36.400001525878906,8270767
2025-05-02,37.307395935058594,37.52666473388672,37.93333435058594,36.893333435058594,37.17333221435547,4959943
2025-05-05,37.685176849365234,37.90666580200195,38.099998474121094,37.20000076293945,37.33333206176758,3890437
2025-05-06,37.201351165771484,37.41999816894531,38.29999923706055,37.279998779296875,37.86666488647461,4649758
2025-05-07,37.85749816894531,38.08000183105469,38.19333267211914,36.599998474121094,36.666664123535156,4796176
2025-05-08,37.29413986206055,37.51333236694336,38.51333236694336,37.33333206176758,38.2599983215332,5905399
2025-05-09,37.76470947265625,37.98666763305664,38.473331451416016,36.01333236694336,36.01333236694336,8459503
2025-05-12,38.175628662109375,38.400001525878906,39.793331146240234,37.88666534423828,39.793331146240234,10554771
2025-05-13,37.60564422607422,37.82666778564453,38.46666717529297,37.59333419799805,38.400001525878906,12863976
2025-05-14,37.678550720214844,37.900001525878906,38.49333190917969,37.7066650390625,37.86000061035156,4183554
2025-05-15,37.71831512451172,37.939998626708984,38.22666549682617,37.7066650390625,38.086666107177734,9567639
2025-05-16,38.46061706542969,38.68666458129883,38.83333206176758,37.7066650390625,38.06666564941406,3815734
2025-05-19,38.04970169067383,38.27333450317383,39.0533332824707,38.099998474121094,38.87333297729492,4873554
2025-05-20,37.43332290649414,37.6533317565918,38.4466667175293,37.45333480834961,38.27333450317383,6745920
2025-05-21,37.43332290649414,37.6533317565918,37.813331604003906,37.12666702270508,37.52000045776367,12275128
2025-05-22,37.94365310668945,38.166664123535156,38.413333892822266,37.53333282470703,37.793331146240234,3145561
2025-05-23,38.473873138427734,38.70000076293945,39.03333282470703,37.86666488647461,37.86666488647461,7063318
2025-05-26,39.11013412475586,39.34000015258789,39.52000045776367,38.7066650390625,38.79999923706055,4872780
2025-05-27,39.33547592163086,39.56666564941406,39.83333206176758,38.96666717529297,39.6533317565918,3901680
2025-05-28,39.0173454284668,39.246665954589844,39.80666732788086,39.15999984741211,39.79999923706055,3589119
2025-05-29,38.924556732177734,39.1533317565918,39.78666687011719,38.90666580200195,39.606666564941406,4467735
2025-05-30,38.361202239990234,38.586666107177734,39.7599983215332,38.29999923706055,39.50666427612305,11595567
2025-06-02,38.57328796386719,38.79999923706055,38.9466667175293,38.22666549682617,38.59333419799805,2607399
2025-06-03,38.77212142944336,39.0,39.33333206176758,38.13999938964844,38.9466667175293,3558459
2025-06-04,38.91130447387695,39.13999938964844,39.29999923706055,38.36666488647461,38.91999816894531,4598169
2025-06-05,39.368614196777344,39.599998474121094,39.82666778564453,39.20000076293945,39.36666488647461,4620559
2025-06-06,40.10429000854492,40.34000015258789,40.45333480834961,39.33333206176758,39.666664123535156,5032513
2025-06-09,41.19123840332031,41.43333435058594,41.619998931884766,40.666664123535156,41.619998931884766,8493643
2025-06-10,41.403324127197266,41.64666748046875,41.893333435058594,41.166664123535156,41.893333435058594,4929700
2025-06-11,41.363555908203125,41.606666564941406,41.793331146240234,41.20000076293945,41.666664123535156,7908010
2025-06-12,40.767059326171875,41.00666427612305,41.893333435058594,40.61333465576172,41.34000015258789,4540359
2025-06-13,40.62788009643555,40.86666488647461,41.06666564941406,39.81999969482422,40.0,6436537
2025-06-16,40.74055099487305,40.97999954223633,41.099998474121094,40.37333297729492,40.666664123535156,5946109
2025-06-17,40.47544479370117,40.71333312988281,41.14666748046875,40.540000915527344,40.97999954223633,5451481
2025-06-18,40.05126953125,40.28666687011719,40.880001068115234,40.08000183105469,40.70000076293945,5303215
2025-06-19,39.22943115234375,39.459999084472656,40.48666763305664,39.34666442871094,40.279998779296875,5836081
2025-06-20,39.70000076293945,39.93333435058594,40.11333465576172,38.666664123535156,39.33333206176758,5229016
2025-06-23,39.279998779296875,39.279998779296875,39.82666778564453,38.95333480834961,39.33333206176758,8525422
2025-06-24,39.439998626708984,39.439998626708984,39.746665954589844,39.2400016784668,39.52666473388672,4411104
2025-06-25,39.84000015258789,39.84000015258789,39.98666763305664,39.266666412353516,39.439998626708984,4647802
2025-06-26,40.08000183105469,40.08000183105469,40.31999969482422,39.90666580200195,40.1533317565918,2093131
2025-06-27,40.060001373291016,40.060001373291016,40.51333236694336,40.0,40.32666778564453,4295418
2025-06-30,39.813331604003906,39.813331604003906,40.37333297729492,39.666664123535156,40.37333297729492,3067630
2025-07-01,39.71333312988281,39.71333312988281,39.98666763305664,39.45333480834961,39.81999969482422,3427674
2025-07-02,39.633331298828125,39.633331298828125,39.753334045410156,39.34666442871094,39.666664123535156,3422376
2025-07-03,40.253334045410156,40.253334045410156,41.166664123535156,39.666664123535156,39.793331146240234,12442705
2025-07-04,40.21333312988281,40.21333312988281,40.666664123535156,40.0533332824707,40.459999084472656,7410540
2025-07-07,41.37333297729492,41.37333297729492,41.666664123535156,39.88666534423828,40.21333312988281,17863606
2025-07-08,43.06666564941406,43.06666564941406,43.65999984741211,41.58000183105469,41.666664123535156,37634521
2025-07-09,43.20000076293945,43.20000076293945,43.913333892822266,43.09333419799805,43.2599983215332,13636105
2025-07-10,42.98666763305664,42.98666763305664,43.973331451416016,42.82666778564453,43.40666580200195,14268204
2025-07-11,42.27333450317383,42.27333450317383,43.49333190917969,41.93333435058594,43.20000076293945,9035430
2025-07-14,42.253334045410156,42.253334045410156,42.9466667175293,42.133331298828125,42.56666564941406,7480426
2025-07-15,43.1533317565918,43.1533317565918,43.666664123535156,42.413333892822266,42.413333892822266,15220714
2025-07-16,43.0,43.0,43.793331146240234,42.900001525878906,43.4466667175293,6534666
2025-07-17,42.97999954223633,42.97999954223633,43.49333190917969,42.65999984741211,43.33333206176758,4817595
2025-07-18,43.52000045776367,43.52000045776367,44.779998779296875,43.099998474121094,43.70000076293945,16342618
2025-07-21,43.810001373291016,43.810001373291016,44.04999923706055,43.0,43.52000045776367,3306172
2025-07-22,42.84000015258789,42.84000015258789,43.83000183105469,42.790000915527344,43.810001373291016,4428048
2025-07-23,41.56999969482422,41.56999969482422,43.08000183105469,41.45000076293945,42.84000015258789,7354994
2025-07-24,41.400001525878906,41.400001525878906,42.599998474121094,41.349998474121094,41.79999923706055,5491203
2025-07-25,40.4900016784668,40.4900016784668,41.560001373291016,40.349998474121094,41.41999816894531,5046157
2025-07-28,40.0099983215332,40.0099983215332,40.970001220703125,39.31999969482422,40.29999923706055,4509405
2025-07-29,38.97999954223633,38.97999954223633,40.40999984741211,38.689998626708984,39.900001525878906,10984590
2025-07-30,37.77000045776367,37.77000045776367,39.2599983215332,37.5,39.189998626708984,6995863
2025-07-31,37.099998474121094,37.099998474121094,37.70000076293945,36.65999984741211,37.099998474121094,4625910
2025-08-01,37.52000045776367,37.52000045776367,38.599998474121094,37.060001373291016,37.38999938964844,7643620
2025-08-04,38.2400016784668,38.2400016784668,38.369998931884766,37.36000061035156,37.869998931884766,4742827
2025-08-05,39.349998474121094,39.349998474121094,39.77000045776367,38.099998474121094,38.470001220703125,8399126
2025-08-06,38.72999954223633,38.72999954223633,39.9900016784668,38.11000061035156,39.349998474121094,5735903
2025-08-07,38.279998779296875,38.279998779296875,38.7400016784668,37.810001373291016,38.5,4276994
2025-08-08,39.09000015258789,39.09000015258789,39.41999816894531,37.90999984741211,38.459999084472656,3038655
2025-08-11,38.279998779296875,38.279998779296875,39.27000045776367,38.150001525878906,39.16999816894531,2762424
2025-08-12,37.86000061035156,37.86000061035156,38.47999954223633,37.79999923706055,38.279998779296875,2662088
2025-08-13,37.65999984741211,37.65999984741211,38.18000030517578,37.599998474121094,38.09000015258789,3138737
2025-08-14,37.790000915527344,37.790000915527344,37.95000076293945,37.119998931884766,37.84000015258789,6652014
2025-08-18,39.459999084472656,39.459999084472656,39.84000015258789,38.029998779296875,38.209999084472656,7364184
2025-08-19,41.88999938964844,41.88999938964844,43.400001525878906,39.060001373291016,39.599998474121094,43359719
2025-08-20,42.880001068115234,42.880001068115234,43.13999938964844,41.65999984741211,42.220001220703125,12383384
2025-08-21,42.72999954223633,42.72999954223633,43.209999084472656,42.15999984741211,43.099998474121094,4725006
2025-08-22,41.7599983215332,41.7599983215332,42.720001220703125,41.45000076293945,42.650001525878906,3949910
2025-08-25,42.029998779296875,42.029998779296875,42.25,41.650001525878906,41.7599983215332,13196114
2025-08-26,41.61000061035156,41.61000061035156,42.380001068115234,41.209999084472656,41.900001525878906,6291415
2025-08-28,41.41999816894531,41.41999816894531,41.77000045776367,40.81999969482422,41.5099983215332,2901358
2025-08-29,41.560001373291016,41.560001373291016,41.70000076293945,40.66999816894531,41.650001525878906,4748362
2025-09-01,41.97999954223633,41.97999954223633,42.130001068115234,41.61000061035156,41.790000915527344,3052525
2025-09-02,43.0,43.0,43.119998931884766,41.77000045776367,42.27000045776367,9333707
2025-09-03,42.869998931884766,42.869998931884766,43.36000061035156,42.34000015258789,43.0,5373986
2025-09-04,44.150001525878906,44.150001525878906,44.79999923706055,43.0,43.43000030517578,18369843
2025-09-05,45.16999816894531,45.16999816894531,45.47999954223633,43.86000061035156,44.43000030517578,19433639
2025-09-08,47.2599983215332,47.2599983215332,48.0,45.5,45.779998779296875,32144810
2025-09-09,49.5,49.5,50.540000915527344,46.43000030517578,47.849998474121094,26673717
2025-09-10,48.90999984741211,48.90999984741211,49.5,47.630001068115234,49.5,19719593
2025-09-11,49.5,49.5,49.689998626708984,47.84000015258789,48.5,13353550
2025-09-12,50.09000015258789,50.09000015258789,50.4900016784668,48.52000045776367,49.790000915527344,22518739
2025-09-15,48.81999969482422,48.81999969482422,50.349998474121094,48.36000061035156,50.34000015258789,9262971
2025-09-16,49.349998474121094,49.349998474121094,50.0,48.65999984741211,49.0,11695692
2025-09-17,48.599998474121094,48.599998474121094,49.79999923706055,48.45000076293945,49.66999816894531,6639585
2025-09-18,48.47999954223633,48.47999954223633,49.5,47.22999954223633,48.84000015258789,7377554
2025-09-19,48.459999084472656,48.459999084472656,49.0,47.86000061035156,49.0,6797063
2025-09-22,47.58000183105469,47.58000183105469,48.400001525878906,47.5,48.0099983215332,4752090
2025-09-23,48.0099983215332,48.0099983215332,48.52000045776367,47.41999816894531,47.880001068115234,9956959
2025-09-24,47.16999816894531,47.16999816894531,49.5,46.93000030517578,47.9900016784668,9392109
2025-09-25,46.709999084472656,46.709999084472656,47.77000045776367,46.47999954223633,47.099998474121094,3873266
2025-09-26,46.849998474121094,46.849998474121094,47.27000045776367,46.150001525878906,46.709999084472656,6343229
2025-09-29,46.439998626708984,46.439998626708984,47.470001220703125,45.709999084472656,47.25,26693107
2025-09-30,45.709999084472656,45.709999084472656,46.84000015258789,45.52000045776367,46.439998626708984,4134996
2025-10-01,45.84000015258789,45.84000015258789,46.0,45.36000061035156,45.709999084472656,2531716
2025-10-03,45.7400016784668,45.7400016784668,46.130001068115234,45.20000076293945,45.849998474121094,3044672
2025-10-06,45.439998626708984,45.439998626708984,46.099998474121094,45.209999084472656,46.0,3584571
2025-10-07,46.380001068115234,46.380001068115234,46.7599983215332,45.36000061035156,45.54999923706055,4824774
2025-10-08,45.7400016784668,45.7400016784668,46.75,45.54999923706055,46.380001068115234,2788840
2025-10-09,45.060001373291016,45.060001373291016,45.880001068115234,44.95000076293945,45.7400016784668,2828677
2025-10-10,44.459999084472656,44.459999084472656,45.869998931884766,44.369998931884766,45.0099983215332,3753770
2025-10-13,45.040000915527344,45.040000915527344,45.16999816894531,43.95000076293945,44.0,3562805
2025-10-14,44.04999923706055,44.04999923706055,45.52000045776367,44.0,45.040000915527344,2044134
2025-10-15,46.40999984741211,46.40999984741211,47.5,44.08000183105469,44.38999938964844,6845180
2025-10-16,46.2599983215332,46.2599983215332,46.599998474121094,45.75,46.5,3497055
2025-10-17,45.88999938964844,45.88999938964844,46.66999816894531,45.720001220703125,46.29999923706055,2143216
2025-10-20,46.45000076293945,46.45000076293945,46.63999938964844,45.720001220703125,46.0,2352682
2025-10-21,46.560001373291016,46.560001373291016,47.20000076293945,46.25,46.88999938964844,702915
2025-10-23,47.66999816894531,47.66999816894531,48.20000076293945,46.4900016784668,46.79999923706055,6585615
2025-10-24,47.09000015258789,47.09000015258789,48.61000061035156,46.599998474121094,48.61000061035156,4623333
2025-10-27,46.29999923706055,46.29999923706055,47.20000076293945,46.209999084472656,47.09000015258789,2196628
2025-10-28,46.7400016784668,46.7400016784668,47.439998626708984,46.40999984741211,46.4900016784668,2536011
2025-10-29,47.81999969482422,47.81999969482422,48.0,46.29999923706055,46.88999938964844,3537519
2025-10-30,47.40999984741211,47.40999984741211,47.75,46.900001525878906,47.619998931884766,2741101
2025-10-31,47.209999084472656,47.209999084472656,47.9900016784668,47.0,47.0,3535008
2025-11-03,47.650001525878906,47.650001525878906,47.75,46.529998779296875,46.9900016784668,3609778
2025-11-04,46.9900016784668,46.9900016784668,47.83000183105469,46.599998474121094,47.75,2242212
2025-11-05,46.9900016784668,46.9900016784668,46.9900016784668,46.9900016784668,46.9900016784668,0
2025-11-06,47.790000915527344,47.790000915527344,48.810001373291016,46.7400016784668,47.9900016784668,11938833
2025-11-07,46.779998779296875,46.779998779296875,47.400001525878906,45.75,47.34000015258789,5792040
2025-11-10,45.869998931884766,45.869998931884766,46.779998779296875,45.650001525878906,46.779998779296875,2481446
2025-11-11,46.41999816894531,46.41999816894531,46.709999084472656,45.119998931884766,45.70000076293945,3221030
2025-11-12,46.349998474121094,46.349998474121094,46.66999816894531,46.0099983215332,46.38999938964844,2365668
2025-11-13,47.38999938964844,47.38999938964844,47.5,46.0,46.0,4399025
2025-11-14,47.959999084472656,47.959999084472656,48.45000076293945,47.36000061035156,47.38999938964844,5709408
2025-11-17,49.0099983215332,49.0099983215332,49.09000015258789,47.72999954223633,48.0,6674298
2025-11-18,48.41999816894531,48.41999816894531,49.400001525878906,48.29999923706055,49.06999969482422,7899171
2025-11-19,48.63999938964844,48.63999938964844,48.95000076293945,47.810001373291016,48.45000076293945,9989905
2025-11-20,49.04999923706055,49.04999923706055,49.439998626708984,48.560001373291016,48.70000076293945,5934183
2025-11-21,48.41999816894531,48.41999816894531,49.04999923706055,47.81999969482422,48.9900016784668,13603541
2025-11-24,47.59000015258789,47.59000015258789,49.34000015258789,47.099998474121094,48.59000015258789,5842053
2025-11-25,46.790000915527344,46.790000915527344,47.810001373291016,46.70000076293945,47.58000183105469,2301649
2025-11-26,45.97999954223633,45.97999954223633,46.939998626708984,45.900001525878906,46.83000183105469,3878284
2025-11-27,46.27000045776367,46.27000045776367,46.45000076293945,45.45000076293945,46.439998626708984,4208556
2025-11-28,45.65999984741211,45.65999984741211,46.54999923706055,45.5,46.5,2943752
2025-12-01,46.65999984741211,46.65999984741211,46.79999923706055,45.45000076293945,45.900001525878906,3139423
2025-12-02,46.40999984741211,46.40999984741211,46.630001068115234,46.060001373291016,46.41999816894531,2505266
2025-12-03,46.13999938964844,46.13999938964844,47.369998931884766,45.7400016784668,46.4900016784668,3810018
2025-12-04,45.540000915527344,45.540000915527344,46.20000076293945,45.45000076293945,46.13999938964844,1888602
2025-12-05,45.599998474121094,45.599998474121094,45.84000015258789,44.470001220703125,45.540000915527344,6829483
2025-12-08,44.79999923706055,44.79999923706055,45.65999984741211,43.900001525878906,45.599998474121094,3578192
2025-12-09,44.75,44.75,45.119998931884766,43.86000061035156,44.79999923706055,4165860
2025-12-10,44.5099983215332,44.5099983215332,45.189998626708984,44.209999084472656,44.75,4860637
2025-12-11,45.650001525878906,45.650001525878906,45.880001068115234,44.16999816894531,44.779998779296875,2406946
2025-12-12,45.90999984741211,45.90999984741211,46.7400016784668,45.25,45.650001525878906,8397399
2025-12-15,45.970001220703125,45.970001220703125,46.4900016784668,45.63999938964844,45.90999984741211,2394942
2025-12-16,45.5099983215332,45.5099983215332,46.599998474121094,45.27000045776367,46.20000076293945,5585698
2025-12-17,45.150001525878906,45.150001525878906,46.45000076293945,44.9900016784668,45.5099983215332,4076466
2025-12-18,44.900001525878906,44.900001525878906,45.43000030517578,44.599998474121094,45.22999954223633,2153740
2025-12-19,47.650001525878906,47.650001525878906,49.599998474121094,44.810001373291016,44.810001373291016,49911481
2025-12-22,46.33000183105469,46.33000183105469,48.15999984741211,46.209999084472656,48.0,5804351
2025-12-23,45.45000076293945,45.45000076293945,46.540000915527344,45.29999923706055,46.31999969482422,7671767
2025-12-24,45.279998779296875,45.279998779296875,45.95000076293945,45.099998474121094,45.5099983215332,4284783
2025-12-25,45.279998779296875,45.279998779296875,45.279998779296875,45.279998779296875,45.279998779296875,0
2025-12-26,45.130001068115234,45.130001068115234,45.38999938964844,45.0,45.279998779296875,3087500
2025-12-29,46.81999969482422,46.81999969482422,47.59000015258789,44.290000915527344,45.150001525878906,13526237
2025-12-30,48.81999969482422,48.81999969482422,49.790000915527344,45.68000030517578,46.4900016784668,43942837
2025-12-31,48.52000045776367,48.52000045776367,48.95000076293945,47.40999984741211,48.47999954223633,6949383
2026-01-01,48.91999816894531,48.91999816894531,49.16999816894531,47.849998474121094,48.52000045776367,4813143
2026-01-02,49.849998474121094,49.849998474121094,50.0,48.220001220703125,48.5,9549993
2026-01-05,52.04999923706055,52.04999923706055,52.400001525878906,49.209999084472656,50.4900016784668,26508146
2026-01-06,51.15999984741211,51.15999984741211,53.59000015258789,50.720001220703125,52.79999923706055,15572691
2026-01-07,50.2400016784668,50.2400016784668,51.40999984741211,49.95000076293945,51.20000076293945,5986119
2026-01-08,48.65999984741211,48.65999984741211,50.72999954223633,48.380001068115234,50.22999954223633,6418779
2026-01-09,47.84000015258789,47.84000015258789,49.83000183105469,47.599998474121094,48.439998626708984,6021220
2026-01-12,46.7599983215332,46.7599983215332,47.81999969482422,46.18000030517578,47.81999969482422,6645190
2026-01-13,45.720001220703125,45.720001220703125,47.27000045776367,45.36000061035156,46.939998626708984,5688351
2026-01-14,46.06999969482422,46.06999969482422,46.7400016784668,45.29999923706055,45.599998474121094,6083840
2026-01-15,46.06999969482422,46.06999969482422,46.06999969482422,46.06999969482422,46.06999969482422,0
2026-01-16,45.349998474121094,45.349998474121094,46.439998626708984,45.119998931884766,46.04999923706055,6146149
