date_,adj close_jbma.ns,close_jbma.ns,high_jbma.ns,low_jbma.ns,open_jbma.ns,volume_jbma.ns
2025-04-29,678.1932983398438,679.0999755859375,697.7000122070312,673.0,683.1500244140625,398926
2025-04-30,649.3319702148438,650.2000122070312,681.5,645.0,680.0,334287
2025-05-02,643.0902709960938,643.9500122070312,661.7000122070312,640.2999877929688,653.4500122070312,268323
2025-05-05,691.4256591796875,692.3499755859375,704.0,630.0999755859375,652.7999877929688,5398948
2025-05-06,680.2406616210938,681.1500244140625,713.0,665.4500122070312,697.9500122070312,3073911
2025-05-07,665.010986328125,665.9000244140625,686.4000244140625,651.75,661.0,1196200
2025-05-08,643.3399658203125,644.2000122070312,684.7000122070312,631.0,670.8499755859375,509279
2025-05-09,619.9212646484375,620.75,632.9500122070312,613.0,625.5499877929688,667546
2025-05-12,690.8264770507812,691.75,702.0,651.0,675.0,5727074
2025-05-13,687.6307373046875,688.5499877929688,699.0,672.0499877929688,686.0,834227
2025-05-14,682.9869384765625,683.9000244140625,693.0,678.0,689.5,533268
2025-05-15,712.8469848632812,713.7999877929688,729.7999877929688,686.4000244140625,686.7999877929688,3413238
2025-05-16,725.0806274414062,726.0499877929688,737.0,717.0,721.0,1195994
2025-05-19,725.4801635742188,726.4500122070312,741.8499755859375,707.0499877929688,728.0,759000
2025-05-20,718.2897338867188,719.25,739.4500122070312,710.1500244140625,730.0499877929688,687407
2025-05-21,720.5367431640625,721.5,733.9000244140625,711.25,720.0,560311
2025-05-22,709.950927734375,710.9000244140625,732.0,704.4500122070312,721.0,366189
2025-05-23,739.5113525390625,740.5,765.0,728.0,730.0,5691738
2025-05-26,730.4734497070312,731.4500122070312,744.0,721.1500244140625,739.4000244140625,661884
2025-05-27,727.8269653320312,728.7999877929688,740.7999877929688,722.6500244140625,735.4500122070312,466080
2025-05-28,721.23583984375,722.2000122070312,733.8499755859375,720.0,731.5,246264
2025-05-29,721.3855590820312,722.3499755859375,728.9000244140625,719.5,721.8499755859375,233641
2025-05-30,716.1925659179688,717.1500244140625,736.2999877929688,713.2999877929688,723.7999877929688,453035
2025-06-02,716.5420532226562,717.5,731.9500122070312,713.0,718.9000244140625,319112
2025-06-03,706.45556640625,707.4000244140625,723.25,705.0999755859375,720.8499755859375,235739
2025-06-04,712.5973510742188,713.5499877929688,724.9000244140625,703.5499877929688,710.7000122070312,409100
2025-06-05,712.8969116210938,713.8499755859375,729.0,712.0,716.9000244140625,238202
2025-06-06,706.8051147460938,707.75,716.7000122070312,706.0,714.9000244140625,227538
2025-06-09,734.3182983398438,735.2999877929688,766.25,711.25,713.4000244140625,3528982
2025-06-10,730.6232299804688,731.5999755859375,739.2999877929688,727.7000122070312,739.25,302248
2025-06-11,722.883544921875,723.8499755859375,740.9500122070312,715.1500244140625,733.0,379867
2025-06-12,708.552734375,709.5,727.5999755859375,704.0,723.8499755859375,269649
2025-06-13,700.4136352539062,701.3499755859375,707.0,688.9000244140625,690.0499877929688,300250
2025-06-16,719.5880126953125,720.5499877929688,725.0,683.0,696.8499755859375,549994
2025-06-17,702.0115356445312,702.9500122070312,719.0,700.0,717.0,225820
2025-06-18,692.524169921875,693.4500122070312,712.6500244140625,691.0,701.0,240105
2025-06-19,680.739990234375,681.6500244140625,711.5499877929688,673.7999877929688,687.0,365065
2025-06-20,652.5775756835938,653.4500122070312,685.8499755859375,647.0999755859375,678.0,1671052
2025-06-23,651.82861328125,652.7000122070312,663.0,645.0499877929688,648.0,358676
2025-06-24,641.99169921875,642.8499755859375,665.0499877929688,640.0499877929688,659.0,618601
2025-06-25,636.6987915039062,637.5499877929688,647.4000244140625,635.3499755859375,643.0,567658
2025-06-26,641.1928100585938,642.0499877929688,645.9000244140625,637.5499877929688,639.0,421383
2025-06-27,641.6422119140625,642.5,651.6500244140625,640.5999755859375,644.7999877929688,397051
2025-06-30,641.99169921875,642.8499755859375,645.75,637.0499877929688,644.0,259976
2025-07-01,654.9244384765625,655.7999877929688,667.7999877929688,642.5,646.0,1471256
2025-07-02,646.6355590820312,647.5,657.7000122070312,642.0,656.0499877929688,498712
2025-07-03,648.2833251953125,649.1500244140625,654.5499877929688,644.0,651.7999877929688,322386
2025-07-04,645.686767578125,646.5499877929688,650.4000244140625,643.0,648.7999877929688,174740
2025-07-07,635.3506469726562,636.2000122070312,646.25,631.0499877929688,644.0,267534
2025-07-08,635.800048828125,636.6500244140625,641.5,630.3499755859375,635.75,292000
2025-07-09,634.851318359375,635.7000122070312,640.0,633.0999755859375,639.0,198060
2025-07-10,647.9337768554688,648.7999877929688,669.0,632.5499877929688,632.5499877929688,1976611
2025-07-11,641.8419799804688,642.7000122070312,650.75,640.7000122070312,645.0,185068
2025-07-14,637.4478149414062,638.2999877929688,643.0999755859375,636.0499877929688,639.0,200400
2025-07-15,643.7893676757812,644.6500244140625,651.7999877929688,640.9000244140625,640.9000244140625,138609
2025-07-16,643.589599609375,644.4500122070312,650.9000244140625,640.5,644.6500244140625,204032
2025-07-17,645.7866821289062,646.6500244140625,657.0,643.7000122070312,646.0,315155
2025-07-18,639.4950561523438,640.3499755859375,648.2000122070312,638.5,646.0,149180
2025-07-21,642.7907104492188,643.6500244140625,646.6500244140625,636.1500244140625,640.0499877929688,161022
2025-07-22,633.25341796875,634.0999755859375,647.9500122070312,632.0499877929688,645.3499755859375,167422
2025-07-23,644.4384765625,645.2999877929688,648.7999877929688,634.0,638.0,353164
2025-07-24,673.1500854492188,674.0499877929688,680.0,640.0999755859375,646.4500122070312,3027985
2025-07-25,657.2213745117188,658.0999755859375,676.0,652.1500244140625,676.0,598110
2025-07-28,637.9471435546875,638.7999877929688,658.75,635.6500244140625,650.0,323004
2025-07-29,646.2860107421875,647.1500244140625,650.0,633.2000122070312,636.0,241537
2025-07-30,653.2766723632812,654.1500244140625,668.0,639.8499755859375,650.0,721576
2025-07-31,637.7473754882812,638.5999755859375,648.4000244140625,625.0499877929688,634.0,328886
2025-08-01,625.1642456054688,626.0,649.9500122070312,621.0,639.0,319084
2025-08-04,627.6109619140625,628.4500122070312,632.6500244140625,618.0,626.0,205505
2025-08-05,625.763427734375,626.5999755859375,637.9500122070312,622.5499877929688,626.0,167431
2025-08-06,617.7741088867188,618.5999755859375,632.4500122070312,616.0,626.1500244140625,145785
2025-08-07,611.5823974609375,612.4000244140625,618.7000122070312,596.0499877929688,613.0,329289
2025-08-08,592.3580932617188,593.1500244140625,614.5499877929688,590.0,611.0,194839
2025-08-11,592.65771484375,593.4500122070312,599.5,585.0,593.0,218058
2025-08-12,600.3973388671875,601.2000122070312,606.2000122070312,593.5,594.0,211849
2025-08-13,605.8900146484375,606.7000122070312,624.0,600.0,604.0,319649
2025-08-14,605.3407592773438,606.1500244140625,610.4000244140625,600.0,607.0,120137
2025-08-18,625.66357421875,626.5,631.0,610.25,614.7000122070312,415510
2025-08-19,641.1428833007812,642.0,647.9000244140625,621.0,625.0,548119
2025-08-20,642.0416870117188,642.9000244140625,648.0,638.2000122070312,641.0,226673
2025-08-21,632.50439453125,633.3499755859375,654.0,632.0,643.5999755859375,213904
2025-08-22,637.5477294921875,638.4000244140625,647.0,628.0,632.0,318388
2025-08-25,635.800048828125,636.6500244140625,663.9000244140625,634.0,640.0,1120867
2025-08-26,618.0999755859375,618.0999755859375,637.0,615.0,636.0,508921
2025-08-28,603.7000122070312,603.7000122070312,617.0999755859375,602.0,617.0,257372
2025-08-29,594.9500122070312,594.9500122070312,611.0499877929688,592.7999877929688,605.0,291554
2025-09-01,612.6500244140625,612.6500244140625,617.0,595.0,595.0,309680
2025-09-02,611.4500122070312,611.4500122070312,617.75,607.0,613.0,267961
2025-09-03,614.4500122070312,614.4500122070312,624.0999755859375,607.4000244140625,610.0,232082
2025-09-04,606.4500122070312,606.4500122070312,634.4000244140625,605.0,628.5,379358
2025-09-05,613.5999755859375,613.5999755859375,619.5,605.0,607.0499877929688,229416
2025-09-08,622.7999877929688,622.7999877929688,632.7000122070312,614.0999755859375,618.5,297646
2025-09-09,626.75,626.75,631.9000244140625,616.5,625.0,270579
2025-09-10,631.3499755859375,631.3499755859375,638.0,623.2000122070312,625.9000244140625,393309
2025-09-11,625.8499755859375,625.8499755859375,641.5,623.4000244140625,631.3499755859375,245561
2025-09-12,712.9500122070312,712.9500122070312,732.7999877929688,643.9500122070312,644.0,43244953
2025-09-15,736.75,736.75,764.2999877929688,713.0999755859375,715.0,23550754
2025-09-16,717.9500122070312,717.9500122070312,748.0,710.0,736.75,5740997
2025-09-17,735.9500122070312,735.9500122070312,758.5,711.0999755859375,720.0999755859375,9811287
2025-09-18,735.75,735.75,744.25,727.2999877929688,735.9000244140625,1405140
2025-09-19,725.5999755859375,725.5999755859375,742.5,722.7000122070312,734.9500122070312,1080266
2025-09-22,741.7000122070312,741.7000122070312,747.0,721.0,725.7999877929688,2069456
2025-09-23,738.2000122070312,738.2000122070312,790.0,731.1500244140625,750.0,11236046
2025-09-24,727.8499755859375,727.8499755859375,740.0,724.5999755859375,739.9000244140625,1022302
2025-09-25,712.75,712.75,726.9000244140625,710.0,722.25,736257
2025-09-26,686.0,686.0,706.8499755859375,682.5,705.0,867632
2025-09-29,678.6500244140625,678.6500244140625,696.0,676.0,686.0,525215
2025-09-30,670.25,670.25,686.2999877929688,667.2999877929688,681.0,463126
2025-10-01,681.3499755859375,681.3499755859375,684.7999877929688,670.4000244140625,671.7999877929688,390920
2025-10-03,682.7999877929688,682.7999877929688,688.4000244140625,675.9500122070312,681.5,375227
2025-10-06,677.4000244140625,677.4000244140625,691.0999755859375,675.7000122070312,682.7999877929688,279485
2025-10-07,668.9500122070312,668.9500122070312,678.9000244140625,667.0999755859375,673.0499877929688,271469
2025-10-08,659.0,659.0,673.5,656.25,669.0,335362
2025-10-09,652.8499755859375,652.8499755859375,662.7999877929688,650.9000244140625,658.7999877929688,246582
2025-10-10,664.5499877929688,664.5499877929688,671.4500122070312,652.5499877929688,652.5499877929688,639582
2025-10-13,650.6500244140625,650.6500244140625,659.9000244140625,647.0,657.25,313144
2025-10-14,638.0499877929688,638.0499877929688,654.5999755859375,635.2000122070312,650.6500244140625,370545
2025-10-15,653.0,653.0,657.8499755859375,635.0,635.5,379984
2025-10-16,659.9000244140625,659.9000244140625,666.9500122070312,650.8499755859375,658.0,318259
2025-10-17,649.5499877929688,649.5499877929688,658.0,645.0,657.0,194234
2025-10-20,653.5999755859375,653.5999755859375,667.9000244140625,650.0,650.0,373253
2025-10-21,655.3499755859375,655.3499755859375,662.5,653.0,653.5999755859375,81694
2025-10-23,654.0,654.0,662.0,651.7000122070312,660.0,195236
2025-10-24,649.0,649.0,656.5,645.0,652.5,149480
2025-10-27,654.2000122070312,654.2000122070312,668.7000122070312,647.3499755859375,649.0,474312
2025-10-28,657.25,657.25,664.5499877929688,653.0,655.0,231496
2025-10-29,677.6500244140625,677.6500244140625,684.5,660.0999755859375,664.0,979666
2025-10-30,680.9500122070312,680.9500122070312,691.2000122070312,678.0,680.0999755859375,546225
2025-10-31,665.0,665.0,680.0,662.0,680.0,428056
2025-11-03,658.9500122070312,658.9500122070312,672.9500122070312,655.8499755859375,669.0,299205
2025-11-04,649.1500244140625,649.1500244140625,663.1500244140625,648.0,659.7000122070312,168804
2025-11-05,649.1500244140625,649.1500244140625,649.1500244140625,649.1500244140625,649.1500244140625,0
2025-11-06,639.75,639.75,652.8499755859375,632.0,650.0,250913
2025-11-07,634.0999755859375,634.0999755859375,640.0499877929688,628.3499755859375,640.0,227031
2025-11-10,627.2000122070312,627.2000122070312,639.0,625.0,630.6500244140625,141361
2025-11-11,632.4500122070312,632.4500122070312,635.0,621.0499877929688,626.0,195917
2025-11-12,635.5499877929688,635.5499877929688,643.4500122070312,632.4500122070312,632.4500122070312,221931
2025-11-13,631.5499877929688,631.5499877929688,645.0,629.3499755859375,633.5499877929688,234305
2025-11-14,633.4000244140625,633.4000244140625,635.25,628.0,632.0,119353
2025-11-17,642.3499755859375,642.3499755859375,645.0,634.1500244140625,639.4000244140625,207497
2025-11-18,630.7999877929688,630.7999877929688,641.0,629.1500244140625,641.0,157382
2025-11-19,624.9500122070312,624.9500122070312,632.7000122070312,623.7000122070312,629.0,137047
2025-11-20,624.5499877929688,624.5499877929688,634.25,623.25,631.0,102670
2025-11-21,614.5999755859375,614.5999755859375,627.6500244140625,610.0999755859375,626.5,152343
2025-11-24,606.25,606.25,614.5999755859375,603.0,614.5,177263
2025-11-25,606.5,606.5,612.4000244140625,603.2999877929688,606.25,126654
2025-11-26,617.25,617.25,618.9000244140625,604.0499877929688,606.4000244140625,139417
2025-11-27,618.1500244140625,618.1500244140625,624.4500122070312,615.0,620.5999755859375,87641
2025-11-28,614.0,614.0,621.4500122070312,612.1500244140625,619.9500122070312,101169
2025-12-01,612.8499755859375,612.8499755859375,627.7999877929688,611.0,612.0,188432
2025-12-02,612.1500244140625,612.1500244140625,616.5499877929688,607.7000122070312,615.0499877929688,121464
2025-12-03,604.75,604.75,615.0,602.0499877929688,610.0,116687
2025-12-04,602.3499755859375,602.3499755859375,609.0,599.2999877929688,601.0499877929688,115767
2025-12-05,590.0499877929688,590.0499877929688,603.1500244140625,586.8499755859375,602.9500122070312,192133
2025-12-08,567.2999877929688,567.2999877929688,592.0,564.0499877929688,590.0,236134
2025-12-09,571.5,571.5,580.0,551.7000122070312,565.0,272731
2025-12-10,558.7000122070312,558.7000122070312,578.25,556.0499877929688,573.9500122070312,146245
2025-12-11,565.1500244140625,565.1500244140625,567.2000122070312,551.9000244140625,559.9500122070312,151948
2025-12-12,570.8499755859375,570.8499755859375,585.0,564.0,566.0,128189
2025-12-15,576.0999755859375,576.0999755859375,579.0,563.7999877929688,570.25,112766
2025-12-16,562.9000244140625,562.9000244140625,576.0999755859375,560.5999755859375,576.0999755859375,108048
2025-12-17,552.3499755859375,552.3499755859375,568.5,550.1500244140625,562.1500244140625,164142
2025-12-18,543.9000244140625,543.9000244140625,553.9500122070312,540.2000122070312,551.7000122070312,211012
2025-12-19,572.0999755859375,572.0999755859375,586.0,547.25,550.0,4535569
2025-12-22,572.4500122070312,572.4500122070312,580.0999755859375,569.6500244140625,569.9500122070312,257400
2025-12-23,577.9500122070312,577.9500122070312,584.0999755859375,569.5999755859375,574.0,264762
2025-12-24,639.9500122070312,639.9500122070312,658.7999877929688,580.0,582.4000244140625,35985695
2025-12-25,639.9500122070312,639.9500122070312,639.9500122070312,639.9500122070312,639.9500122070312,0
2025-12-26,622.5,622.5,640.0999755859375,615.5999755859375,639.9500122070312,2552664
2025-12-29,608.7000122070312,608.7000122070312,627.4500122070312,605.2000122070312,616.0,637908
2025-12-30,634.2000122070312,634.2000122070312,648.5,605.0,608.0,8205131
2025-12-31,627.3499755859375,627.3499755859375,633.7999877929688,620.0499877929688,631.5,756592
2026-01-01,625.6500244140625,625.6500244140625,633.0999755859375,622.4500122070312,625.0,293274
2026-01-02,666.5999755859375,666.5999755859375,674.6500244140625,625.0,626.25,13084529
2026-01-05,651.2999877929688,651.2999877929688,664.9000244140625,647.2000122070312,659.2000122070312,743273
2026-01-06,640.5,640.5,652.5,638.5499877929688,648.5999755859375,345028
2026-01-07,665.4000244140625,665.4000244140625,681.0,634.0,639.0,4258923
2026-01-08,637.3499755859375,637.3499755859375,662.7999877929688,634.2999877929688,660.0,847849
2026-01-09,613.7000122070312,613.7000122070312,639.0499877929688,610.4500122070312,637.3499755859375,625257
2026-01-12,599.75,599.75,613.5499877929688,585.2999877929688,613.5499877929688,1039989
2026-01-13,607.7000122070312,607.7000122070312,623.5999755859375,598.0999755859375,603.0,832077
2026-01-14,600.9000244140625,600.9000244140625,611.0,596.5999755859375,607.0499877929688,427796
2026-01-16,592.7999877929688,592.7999877929688,608.7000122070312,590.0,601.0,351251
