date_,adj close_concordbio.ns,close_concordbio.ns,high_concordbio.ns,low_concordbio.ns,open_concordbio.ns,volume_concordbio.ns
2025-03-27,1709.6971435546875,1720.5999755859375,1738.8499755859375,1637.1500244140625,1675.0,117074
2025-03-28,1669.95068359375,1680.5999755859375,1746.4000244140625,1661.5,1746.4000244140625,109738
2025-04-01,1652.36279296875,1662.9000244140625,1690.449951171875,1649.0,1655.4000244140625,70893
2025-04-02,1685.8492431640625,1696.5999755859375,1721.949951171875,1640.050048828125,1658.0999755859375,46411
2025-04-03,1709.945556640625,1720.8499755859375,1745.6500244140625,1696.199951171875,1696.5999755859375,63751
2025-04-04,1646.1524658203125,1656.6500244140625,1736.0,1636.550048828125,1736.0,45652
2025-04-07,1572.025146484375,1582.050048828125,1604.949951171875,1550.0,1570.0,62971
2025-04-08,1586.433349609375,1596.550048828125,1624.949951171875,1585.0,1605.800048828125,28028
2025-04-09,1595.3265380859375,1605.5,1674.8499755859375,1580.6500244140625,1617.0,202911
2025-04-11,1643.3701171875,1653.8499755859375,1673.949951171875,1622.0,1643.449951171875,87950
2025-04-15,1722.117919921875,1733.0999755859375,1749.0,1674.5,1700.0,62133
2025-04-16,1730.1666259765625,1741.199951171875,1769.5999755859375,1722.5999755859375,1730.0,38239
2025-04-17,1710.989013671875,1721.9000244140625,1743.0999755859375,1708.5999755859375,1741.300048828125,46757
2025-04-21,1701.4498291015625,1712.300048828125,1749.0,1701.0,1749.0,167961
2025-04-22,1668.0626220703125,1678.699951171875,1739.4000244140625,1669.300048828125,1737.800048828125,53564
2025-04-23,1638.0540771484375,1648.5,1692.0,1641.5999755859375,1692.0,62037
2025-04-24,1640.2401123046875,1650.699951171875,1697.800048828125,1618.9000244140625,1664.0,134575
2025-04-25,1577.9373779296875,1588.0,1649.5,1580.0,1643.0,69980
2025-04-28,1543.4573974609375,1553.300048828125,1588.699951171875,1543.4000244140625,1585.0,87592
2025-04-29,1547.9288330078125,1557.800048828125,1602.9000244140625,1540.300048828125,1576.5999755859375,96390
2025-04-30,1508.9771728515625,1518.5999755859375,1583.0,1510.0999755859375,1583.0,100275
2025-05-02,1479.5648193359375,1489.0,1531.199951171875,1478.199951171875,1518.5999755859375,97102
2025-05-05,1428.78857421875,1437.9000244140625,1505.199951171875,1432.699951171875,1505.0,259726
2025-05-06,1377.9129638671875,1386.699951171875,1437.9000244140625,1351.5999755859375,1435.0,344463
2025-05-07,1387.750244140625,1396.5999755859375,1433.0,1375.0,1386.699951171875,230750
2025-05-08,1513.349365234375,1523.0,1547.699951171875,1406.5999755859375,1409.9000244140625,1712119
2025-05-09,1533.8187255859375,1543.5999755859375,1559.5999755859375,1345.0,1470.0,310839
2025-05-12,1501.524658203125,1511.0999755859375,1591.0,1495.5999755859375,1552.0,166473
2025-05-13,1496.158935546875,1505.699951171875,1538.0,1500.0999755859375,1523.199951171875,59506
2025-05-14,1497.45068359375,1507.0,1525.0999755859375,1491.0999755859375,1509.9000244140625,169010
2025-05-15,1515.83349609375,1525.5,1538.0,1506.5999755859375,1513.0,59707
2025-05-16,1489.402099609375,1498.9000244140625,1534.9000244140625,1491.0999755859375,1530.0,123720
2025-05-19,1515.336669921875,1525.0,1551.5999755859375,1496.800048828125,1509.9000244140625,96891
2025-05-20,1503.2139892578125,1512.800048828125,1540.0,1503.199951171875,1540.0,44938
2025-05-21,1500.431640625,1510.0,1538.4000244140625,1503.0,1524.0,49800
2025-05-22,1522.3916015625,1532.0999755859375,1541.5,1496.0,1501.0,64687
2025-05-23,1526.1676025390625,1535.9000244140625,1543.0,1510.0,1528.9000244140625,44432
2025-05-26,1523.484619140625,1533.199951171875,1557.4000244140625,1520.199951171875,1544.0,49532
2025-05-27,1527.0618896484375,1536.800048828125,1547.0,1526.0999755859375,1537.800048828125,60377
2025-05-28,1625.3350830078125,1635.699951171875,1648.800048828125,1531.699951171875,1565.0,755172
2025-05-29,1656.3375244140625,1666.9000244140625,1688.800048828125,1638.0999755859375,1655.300048828125,237986
2025-05-30,1737.42041015625,1748.5,1784.9000244140625,1691.4000244140625,1750.0,1450214
2025-06-02,1807.8712158203125,1819.4000244140625,1834.9000244140625,1755.4000244140625,1763.0999755859375,446110
2025-06-03,1823.27294921875,1834.9000244140625,1848.5999755859375,1801.0999755859375,1820.0,152855
2025-06-04,1864.1124267578125,1876.0,1898.4000244140625,1825.0,1834.9000244140625,174053
2025-06-05,1838.9727783203125,1850.699951171875,1923.4000244140625,1837.4000244140625,1888.300048828125,130582
2025-06-06,1914.391845703125,1926.5999755859375,1965.5,1846.800048828125,1862.300048828125,163150
2025-06-09,2000.244384765625,2013.0,2058.0,1919.5,1936.5999755859375,324390
2025-06-10,2086.39501953125,2099.699951171875,2124.89990234375,2012.0,2019.0,404994
2025-06-11,2116.900390625,2130.39990234375,2150.39990234375,2086.39990234375,2109.0,229252
2025-06-12,2050.52392578125,2063.60009765625,2136.199951171875,2040.0,2130.39990234375,178500
2025-06-13,2096.33154296875,2109.699951171875,2123.0,1990.5999755859375,2010.300048828125,166986
2025-06-16,2082.519775390625,2095.800048828125,2146.0,2085.699951171875,2115.0,141595
2025-06-17,2057.876953125,2071.0,2110.89990234375,2052.199951171875,2110.89990234375,100710
2025-06-18,1996.17041015625,2008.9000244140625,2083.39990234375,1967.4000244140625,2071.0,150445
2025-06-19,1960.7960205078125,1973.300048828125,2059.5,1955.9000244140625,2019.5999755859375,97014
2025-06-20,1825.65771484375,1837.300048828125,2038.9000244140625,1800.0,2038.9000244140625,1172717
2025-06-23,1810.2559814453125,1821.800048828125,1843.5999755859375,1773.5999755859375,1798.0,238729
2025-06-24,1769.1182861328125,1780.4000244140625,1836.4000244140625,1766.4000244140625,1831.5999755859375,259746
2025-06-25,1803.399658203125,1814.9000244140625,1852.300048828125,1762.800048828125,1794.9000244140625,268335
2025-06-26,1787.202880859375,1798.5999755859375,1839.800048828125,1791.5999755859375,1814.9000244140625,131004
2025-06-27,1811.9451904296875,1823.5,1838.300048828125,1790.0,1814.4000244140625,117969
2025-06-30,1827.943115234375,1839.5999755859375,1858.699951171875,1798.0,1822.0,133138
2025-07-01,1783.9239501953125,1795.300048828125,1848.9000244140625,1787.4000244140625,1848.699951171875,55468
2025-07-02,1746.065185546875,1757.199951171875,1811.300048828125,1751.0,1811.300048828125,100358
2025-07-03,1739.109619140625,1750.199951171875,1773.0999755859375,1731.5999755859375,1761.0,120159
2025-07-04,1726.6888427734375,1737.699951171875,1763.800048828125,1735.0,1751.0,66617
2025-07-07,1749.6424560546875,1760.800048828125,1818.0,1750.0,1750.4000244140625,284360
2025-07-08,1781.638427734375,1793.0,1814.4000244140625,1721.0,1763.0,298425
2025-07-09,1808.3680419921875,1819.9000244140625,1874.699951171875,1777.0999755859375,1799.9000244140625,410373
2025-07-10,1797.0401611328125,1808.5,1827.9000244140625,1783.0999755859375,1819.9000244140625,114068
2025-07-11,1791.8731689453125,1803.300048828125,1822.0,1781.0,1800.5999755859375,124823
2025-07-14,1825.160888671875,1836.800048828125,1852.4000244140625,1796.0999755859375,1803.300048828125,183486
2025-07-15,1823.5709228515625,1835.199951171875,1853.0,1819.9000244140625,1853.0,107068
2025-07-16,1826.949462890625,1838.5999755859375,1868.0,1822.0999755859375,1838.5,241649
2025-07-17,1908.3304443359375,1920.5,1942.9000244140625,1835.300048828125,1851.0,624337
2025-07-18,1881.8990478515625,1893.9000244140625,1939.0,1885.0999755859375,1925.0,142352
2025-07-21,1907.5355224609375,1919.699951171875,1948.199951171875,1877.699951171875,1898.0,184371
2025-07-22,1882.4952392578125,1894.5,1930.4000244140625,1875.5,1919.699951171875,65350
2025-07-23,1931.582275390625,1943.9000244140625,1953.5999755859375,1870.0999755859375,1889.800048828125,151465
2025-07-24,1916.180419921875,1928.4000244140625,1980.0,1922.0,1952.699951171875,180397
2025-07-25,1868.882080078125,1880.800048828125,1952.0999755859375,1865.0,1935.199951171875,101577
2025-07-28,1853.877685546875,1865.699951171875,1905.0,1850.0,1887.699951171875,57086
2025-07-29,1821.782470703125,1833.4000244140625,1874.0,1812.0999755859375,1865.699951171875,73960
2025-07-30,1812.4420166015625,1824.0,1880.800048828125,1815.199951171875,1835.0,35254
2025-07-31,1756.101318359375,1767.300048828125,1819.300048828125,1760.0999755859375,1814.800048828125,82947
2025-08-01,1729.6697998046875,1740.699951171875,1790.699951171875,1735.0,1758.5999755859375,50248
2025-08-04,1692.606201171875,1703.4000244140625,1732.9000244140625,1686.5999755859375,1732.0999755859375,109006
2025-08-05,1690.817626953125,1701.5999755859375,1711.9000244140625,1669.300048828125,1694.800048828125,105246
2025-08-06,1642.82373046875,1653.300048828125,1735.0,1634.0,1735.0,107831
2025-08-07,1620.7642822265625,1631.0999755859375,1666.5,1616.300048828125,1666.5,78384
2025-08-08,1587.8740234375,1598.0,1643.9000244140625,1590.0,1634.9000244140625,56811
2025-08-11,1593.9354248046875,1604.0999755859375,1611.4000244140625,1479.9000244140625,1486.0999755859375,447644
2025-08-12,1637.8553466796875,1648.300048828125,1681.199951171875,1583.800048828125,1607.199951171875,305842
2025-08-13,1623.2484130859375,1633.5999755859375,1645.0,1615.0999755859375,1645.0,64789
2025-08-14,1632.092041015625,1642.5,1658.800048828125,1625.0999755859375,1633.5999755859375,55589
2025-08-18,1624.6396484375,1635.0,1659.4000244140625,1620.5,1640.0,55696
2025-08-19,1636.3648681640625,1646.800048828125,1655.0,1627.699951171875,1635.0,98607
2025-08-20,1682.6695556640625,1693.4000244140625,1701.5,1646.699951171875,1648.5999755859375,157951
2025-08-21,1739.109619140625,1750.199951171875,1801.9000244140625,1708.0,1715.0,358111
2025-08-22,1756.3992919921875,1767.5999755859375,1801.9000244140625,1727.9000244140625,1750.0,189046
2025-08-25,1707.7098388671875,1718.5999755859375,1767.5999755859375,1708.0999755859375,1767.5999755859375,81604
2025-08-26,1695.2890625,1706.0999755859375,1733.9000244140625,1688.5999755859375,1718.5999755859375,64094
2025-08-28,1684.9549560546875,1695.699951171875,1705.0,1671.699951171875,1700.5,66789
2025-08-29,1671.043701171875,1681.699951171875,1717.9000244140625,1675.800048828125,1694.0,49952
2025-09-01,1675.217041015625,1685.9000244140625,1706.9000244140625,1669.0999755859375,1675.0,70991
2025-09-02,1677.89990234375,1688.5999755859375,1714.0,1670.0999755859375,1714.0,50765
2025-09-03,1698.9000244140625,1698.9000244140625,1710.0,1649.0,1675.0,155966
2025-09-04,1668.699951171875,1668.699951171875,1730.0,1658.4000244140625,1700.0999755859375,60787
2025-09-05,1657.699951171875,1657.699951171875,1692.9000244140625,1650.300048828125,1662.300048828125,107671
2025-09-08,1610.800048828125,1610.800048828125,1678.300048828125,1603.5999755859375,1670.0,48893
2025-09-09,1582.300048828125,1582.300048828125,1628.0,1573.800048828125,1615.0,127714
2025-09-10,1670.199951171875,1670.199951171875,1680.0,1605.0,1605.0,123535
2025-09-11,1638.800048828125,1638.800048828125,1679.9000244140625,1632.0999755859375,1679.9000244140625,83177
2025-09-12,1639.0,1639.0,1654.0,1625.0999755859375,1654.0,133050
2025-09-15,1660.5,1660.5,1680.0,1631.4000244140625,1642.0,248183
2025-09-16,1621.199951171875,1621.199951171875,1671.0999755859375,1611.5999755859375,1668.0,51292
2025-09-17,1635.5,1635.5,1642.5999755859375,1607.0,1629.0,89485
2025-09-18,1657.699951171875,1657.699951171875,1672.0,1626.0,1628.0,113142
2025-09-19,1695.0999755859375,1695.0999755859375,1704.0,1657.699951171875,1667.800048828125,132296
2025-09-22,1620.5999755859375,1620.5999755859375,1695.0,1617.0,1695.0,127084
2025-09-23,1624.4000244140625,1624.4000244140625,1639.5,1609.699951171875,1620.5999755859375,73974
2025-09-24,1629.5999755859375,1629.5999755859375,1639.0,1613.0,1630.0,72033
2025-09-25,1589.199951171875,1589.199951171875,1635.0,1583.0,1635.0,64382
2025-09-26,1565.4000244140625,1565.4000244140625,1580.4000244140625,1523.9000244140625,1568.0,210631
2025-09-29,1593.9000244140625,1593.9000244140625,1620.0,1541.0,1565.4000244140625,63784
2025-09-30,1647.699951171875,1647.699951171875,1659.9000244140625,1586.0,1620.0,148785
2025-10-01,1634.199951171875,1634.199951171875,1667.5999755859375,1623.300048828125,1647.699951171875,57986
2025-10-03,1597.0999755859375,1597.0999755859375,1635.5,1591.4000244140625,1633.0,54957
2025-10-06,1620.5,1620.5,1628.0,1578.199951171875,1605.0,96463
2025-10-07,1626.800048828125,1626.800048828125,1644.0999755859375,1617.9000244140625,1629.9000244140625,59814
2025-10-08,1609.199951171875,1609.199951171875,1647.800048828125,1596.0,1625.0999755859375,309042
2025-10-09,1590.0999755859375,1590.0999755859375,1616.4000244140625,1580.0999755859375,1604.0,87488
2025-10-10,1603.0,1603.0,1627.0,1579.199951171875,1588.0999755859375,168044
2025-10-13,1565.199951171875,1565.199951171875,1621.5,1557.5,1604.0,41935
2025-10-14,1516.5999755859375,1516.5999755859375,1579.199951171875,1511.5999755859375,1570.9000244140625,75265
2025-10-15,1507.5,1507.5,1532.699951171875,1494.0999755859375,1515.0999755859375,198073
2025-10-16,1527.199951171875,1527.199951171875,1533.699951171875,1500.4000244140625,1507.5,30125
2025-10-17,1530.9000244140625,1530.9000244140625,1548.699951171875,1507.5,1532.9000244140625,54181
2025-10-20,1496.699951171875,1496.699951171875,1530.9000244140625,1489.0,1530.9000244140625,173718
2025-10-21,1522.4000244140625,1522.4000244140625,1534.0,1508.800048828125,1508.800048828125,23606
2025-10-23,1512.5999755859375,1512.5999755859375,1533.699951171875,1505.0,1533.699951171875,67232
2025-10-24,1474.5,1474.5,1512.0999755859375,1464.0,1512.0,432905
2025-10-27,1457.699951171875,1457.699951171875,1478.4000244140625,1452.0,1472.199951171875,90302
2025-10-28,1432.0,1432.0,1468.300048828125,1425.199951171875,1457.699951171875,90056
2025-10-29,1452.5999755859375,1452.5999755859375,1458.0,1432.5999755859375,1435.5999755859375,66598
2025-10-30,1453.9000244140625,1453.9000244140625,1463.0,1440.0999755859375,1455.199951171875,59865
2025-10-31,1443.800048828125,1443.800048828125,1458.300048828125,1437.5,1458.300048828125,41125
2025-11-03,1469.699951171875,1469.699951171875,1478.5999755859375,1439.0999755859375,1443.800048828125,56016
2025-11-04,1454.9000244140625,1454.9000244140625,1474.0,1452.199951171875,1469.699951171875,20379
2025-11-05,1454.9000244140625,1454.9000244140625,1454.9000244140625,1454.9000244140625,1454.9000244140625,0
2025-11-06,1411.4000244140625,1411.4000244140625,1460.300048828125,1407.0,1455.0,48058
2025-11-07,1394.9000244140625,1394.9000244140625,1424.5999755859375,1383.0,1411.0,126310
2025-11-10,1439.199951171875,1439.199951171875,1450.0,1398.0999755859375,1399.0,51714
2025-11-11,1453.5,1453.5,1466.0999755859375,1407.199951171875,1444.800048828125,113717
2025-11-12,1463.199951171875,1463.199951171875,1468.9000244140625,1451.0999755859375,1456.9000244140625,32042
2025-11-13,1458.800048828125,1458.800048828125,1494.0,1448.300048828125,1485.0999755859375,50129
2025-11-14,1499.199951171875,1499.199951171875,1510.0999755859375,1389.9000244140625,1390.0,182690
2025-11-17,1502.300048828125,1502.300048828125,1513.0,1473.0999755859375,1513.0,55533
2025-11-18,1501.300048828125,1501.300048828125,1510.0999755859375,1493.0,1500.0,63607
2025-11-19,1448.699951171875,1448.699951171875,1500.0,1444.0,1500.0,346596
2025-11-20,1440.4000244140625,1440.4000244140625,1451.300048828125,1424.699951171875,1429.0,47660
2025-11-21,1427.699951171875,1427.699951171875,1452.4000244140625,1415.0,1441.800048828125,36418
2025-11-24,1411.699951171875,1411.699951171875,1440.4000244140625,1407.9000244140625,1425.0,33578
2025-11-25,1402.199951171875,1402.199951171875,1429.9000244140625,1392.0,1429.800048828125,69850
2025-11-26,1439.800048828125,1439.800048828125,1447.0999755859375,1400.800048828125,1402.699951171875,30142
2025-11-27,1428.9000244140625,1428.9000244140625,1450.4000244140625,1420.199951171875,1439.9000244140625,26951
2025-11-28,1417.5999755859375,1417.5999755859375,1447.5999755859375,1404.0,1439.0,82980
2025-12-01,1432.9000244140625,1432.9000244140625,1444.0,1415.5,1417.5999755859375,65962
2025-12-02,1437.5999755859375,1437.5999755859375,1445.0999755859375,1420.0,1433.0,23896
2025-12-03,1405.0,1405.0,1440.0999755859375,1395.0999755859375,1431.0,61190
2025-12-04,1401.5999755859375,1401.5999755859375,1424.5999755859375,1392.4000244140625,1400.199951171875,63061
2025-12-05,1408.4000244140625,1408.4000244140625,1429.800048828125,1392.0,1402.5,51263
2025-12-08,1362.5999755859375,1362.5999755859375,1419.199951171875,1350.199951171875,1408.4000244140625,127746
2025-12-09,1391.4000244140625,1391.4000244140625,1409.5,1334.199951171875,1362.5999755859375,153622
2025-12-10,1381.0999755859375,1381.0999755859375,1412.0,1359.9000244140625,1375.0,78865
2025-12-11,1370.199951171875,1370.199951171875,1380.4000244140625,1361.5,1380.0,30781
2025-12-12,1369.800048828125,1369.800048828125,1384.4000244140625,1354.5999755859375,1371.0,72706
2025-12-15,1360.5999755859375,1360.5999755859375,1399.199951171875,1355.0,1375.0999755859375,322169
2025-12-16,1379.4000244140625,1379.4000244140625,1387.800048828125,1354.4000244140625,1360.5999755859375,46583
2025-12-17,1331.199951171875,1331.199951171875,1380.0,1325.0,1379.4000244140625,63699
2025-12-18,1343.9000244140625,1343.9000244140625,1354.5,1314.9000244140625,1328.0999755859375,52102
2025-12-19,1336.0,1336.0,1367.4000244140625,1325.5999755859375,1348.9000244140625,44041
2025-12-22,1329.0,1329.0,1359.699951171875,1318.0,1346.699951171875,119085
2025-12-23,1343.9000244140625,1343.9000244140625,1348.9000244140625,1327.0,1331.0999755859375,34848
2025-12-24,1347.699951171875,1347.699951171875,1367.0999755859375,1332.0999755859375,1367.0999755859375,35741
2025-12-26,1340.0,1340.0,1345.0,1336.5999755859375,1341.699951171875,26331
2025-12-29,1336.199951171875,1336.199951171875,1346.199951171875,1330.0,1341.9000244140625,44017
2025-12-30,1340.800048828125,1340.800048828125,1369.800048828125,1325.5,1334.0,152310
2025-12-31,1345.5999755859375,1345.5999755859375,1357.9000244140625,1340.800048828125,1341.0999755859375,40821
2026-01-01,1336.300048828125,1336.300048828125,1355.699951171875,1330.199951171875,1345.5999755859375,20231
2026-01-02,1311.5,1311.5,1340.0999755859375,1302.0,1339.5999755859375,92299
2026-01-05,1337.699951171875,1337.699951171875,1352.199951171875,1297.0,1311.0,142175
2026-01-06,1352.199951171875,1352.199951171875,1360.0,1319.0999755859375,1338.5999755859375,65058
2026-01-07,1370.0999755859375,1370.0999755859375,1455.0,1339.0999755859375,1358.0,533364
2026-01-08,1345.5999755859375,1345.5999755859375,1371.800048828125,1325.0999755859375,1370.0,71284
2026-01-09,1320.199951171875,1320.199951171875,1339.800048828125,1310.0,1330.0,59379
2026-01-12,1336.300048828125,1336.300048828125,1342.0999755859375,1292.199951171875,1330.0,63652
2026-01-13,1352.0999755859375,1352.0999755859375,1365.0,1328.5,1340.0,52884
2026-01-14,1351.0999755859375,1351.0999755859375,1357.800048828125,1344.300048828125,1352.0,23385
2026-01-16,1351.0,1351.0,1359.0,1324.0,1351.0999755859375,48733
