date_,adj close_natcopharm.ns,close_natcopharm.ns,high_natcopharm.ns,low_natcopharm.ns,open_natcopharm.ns,volume_natcopharm.ns
2025-04-07,762.7176513671875,765.8499755859375,774.25,726.7999877929688,729.9500122070312,803918
2025-04-08,767.0001831054688,770.1500244140625,788.9500122070312,762.4000244140625,788.9500122070312,607315
2025-04-09,743.4468383789062,746.5,770.1500244140625,741.0499877929688,770.1500244140625,477343
2025-04-11,772.3282470703125,775.5,783.4000244140625,752.5,783.4000244140625,562671
2025-04-15,800.661865234375,803.9500122070312,806.1500244140625,778.6500244140625,786.0,449201
2025-04-16,823.21923828125,826.5999755859375,830.5,805.7000122070312,805.75,587328
2025-04-17,824.2151489257812,827.5999755859375,836.0,817.5999755859375,826.5999755859375,299953
2025-04-21,826.4061279296875,829.7999877929688,834.7999877929688,816.0,834.4000244140625,383534
2025-04-22,835.8673095703125,839.2999877929688,843.7999877929688,825.0499877929688,834.4000244140625,313748
2025-04-23,841.0460815429688,844.5,847.75,831.1500244140625,840.0,369205
2025-04-24,899.1574096679688,902.8499755859375,970.0,840.0,844.9000244140625,16727182
2025-04-25,885.613037109375,889.25,924.4500122070312,872.8499755859375,905.0499877929688,2752003
2025-04-28,880.5338745117188,884.1500244140625,895.4500122070312,862.5499877929688,883.8499755859375,769916
2025-04-29,879.6873168945312,883.2999877929688,900.2999877929688,874.5,888.2999877929688,615769
2025-04-30,847.419921875,850.9000244140625,878.0999755859375,848.5999755859375,878.0499877929688,707147
2025-05-02,839.8509521484375,843.2999877929688,864.4500122070312,837.25,850.9000244140625,441054
2025-05-05,852.44921875,855.9500122070312,864.0,842.5,854.5,452670
2025-05-06,826.6053466796875,830.0,856.9500122070312,824.5,855.0499877929688,366380
2025-05-07,809.8740844726562,813.2000122070312,826.6500244140625,806.1500244140625,826.6500244140625,667922
2025-05-08,799.2178344726562,802.5,822.25,800.0,820.0,450454
2025-05-09,806.2887573242188,809.5999755859375,810.5,775.0,775.0,453186
2025-05-12,830.3898315429688,833.7999877929688,848.9500122070312,811.5499877929688,848.9500122070312,781450
2025-05-13,821.725341796875,825.0999755859375,841.6500244140625,821.0,834.0,636393
2025-05-14,824.513916015625,827.9000244140625,834.3499755859375,819.9000244140625,832.0,475110
2025-05-15,820.4307250976562,823.7999877929688,835.0,821.25,830.0,460603
2025-05-16,837.7097778320312,841.1500244140625,851.0,819.0499877929688,825.2000122070312,734227
2025-05-19,862.6075439453125,866.1500244140625,874.2999877929688,841.2999877929688,843.0,748409
2025-05-20,848.515380859375,852.0,878.7000122070312,848.0,872.4000244140625,501463
2025-05-21,872.018798828125,875.5999755859375,890.0,848.0,853.0999755859375,1419948
2025-05-22,873.7119140625,877.2999877929688,884.4000244140625,863.0,883.0,560733
2025-05-23,875.0065307617188,878.5999755859375,884.6500244140625,870.0,879.0999755859375,378817
2025-05-26,875.95263671875,879.5499877929688,884.0,873.1500244140625,879.0,371790
2025-05-27,875.056396484375,878.6500244140625,882.0,875.2000122070312,879.5499877929688,276195
2025-05-28,858.7732543945312,862.2999877929688,882.8499755859375,860.0,881.0499877929688,674407
2025-05-29,890.0447998046875,893.7000122070312,919.5,875.0999755859375,879.5499877929688,3968136
2025-05-30,879.7869262695312,883.4000244140625,897.9500122070312,880.3499755859375,890.0,631500
2025-06-02,874.5086059570312,878.0999755859375,885.0,869.2999877929688,885.0,380915
2025-06-03,858.5740356445312,862.0999755859375,879.9500122070312,860.0,878.0999755859375,471024
2025-06-04,855.4369506835938,858.9500122070312,868.5499877929688,853.25,862.4000244140625,364303
2025-06-05,858.2254638671875,861.75,869.9000244140625,857.7000122070312,859.9000244140625,368633
2025-06-06,854.78955078125,858.2999877929688,866.4500122070312,852.5499877929688,862.0,354605
2025-06-09,859.5699462890625,863.0999755859375,870.0999755859375,860.4000244140625,861.0,457003
2025-06-10,878.0441284179688,881.6500244140625,888.5999755859375,857.75,864.0499877929688,1088426
2025-06-11,930.279541015625,934.0999755859375,938.7999877929688,880.8499755859375,889.9000244140625,4104269
2025-06-12,920.4201049804688,924.2000122070312,955.0,917.8499755859375,946.0,2224773
2025-06-13,908.9671630859375,912.7000122070312,923.7999877929688,890.75,896.0499877929688,1294720
2025-06-16,898.659423828125,902.3499755859375,929.75,888.0,917.0499877929688,954516
2025-06-17,869.2800903320312,872.8499755859375,908.7000122070312,870.0,906.5,832663
2025-06-18,874.6082153320312,878.2000122070312,881.4500122070312,858.1500244140625,871.5,610693
2025-06-19,877.9943237304688,881.5999755859375,886.7000122070312,861.0,877.0999755859375,506130
2025-06-20,871.5208740234375,875.0999755859375,880.2000122070312,869.8499755859375,870.0,592885
2025-06-23,865.6450805664062,869.2000122070312,874.9000244140625,862.6500244140625,863.0,353307
2025-06-24,865.69482421875,869.25,882.7000122070312,867.4500122070312,882.0999755859375,347396
2025-06-25,875.205810546875,878.7999877929688,889.0,871.0499877929688,872.0999755859375,444840
2025-06-26,867.5870971679688,871.1500244140625,887.4500122070312,868.0,883.0999755859375,436164
2025-06-27,880.8326416015625,884.4500122070312,905.9500122070312,866.0,875.0,1133067
2025-06-30,922.860107421875,926.6500244140625,932.5,891.9000244140625,894.9000244140625,2318224
2025-07-01,929.18408203125,933.0,941.0,917.5999755859375,939.9000244140625,1456642
2025-07-02,918.1793212890625,921.9500122070312,940.9500122070312,917.5499877929688,940.0,806341
2025-07-03,969.6180419921875,973.5999755859375,977.0,917.0499877929688,928.0,5926568
2025-07-04,994.5157470703125,998.5999755859375,1002.9000244140625,965.7000122070312,976.2000122070312,2569046
2025-07-07,969.6180419921875,973.5999755859375,1006.0,970.2999877929688,1002.0,1519115
2025-07-08,980.921630859375,984.9500122070312,988.5999755859375,960.0999755859375,975.5,1256338
2025-07-09,1013.5874633789062,1017.75,1027.0,972.3499755859375,977.5,2638041
2025-07-10,994.217041015625,998.2999877929688,1022.7999877929688,996.5999755859375,1020.9500122070312,836069
2025-07-11,957.8662719726562,961.7999877929688,997.0499877929688,960.0999755859375,991.0999755859375,1355112
2025-07-14,972.904541015625,976.9000244140625,984.0,955.0999755859375,962.9000244140625,876625
2025-07-15,1007.4625854492188,1011.5999755859375,1018.0,970.1500244140625,982.1500244140625,1566701
2025-07-16,1017.1726684570312,1021.3499755859375,1047.699951171875,1007.0,1015.0,1677548
2025-07-17,1028.526123046875,1032.75,1058.9000244140625,1014.0,1030.0999755859375,3219097
2025-07-18,1030.866455078125,1035.0999755859375,1054.9000244140625,1030.449951171875,1039.5999755859375,1514962
2025-07-21,1011.4462890625,1015.5999755859375,1039.800048828125,1010.2000122070312,1039.800048828125,726903
2025-07-22,1010.5001831054688,1014.6500244140625,1038.5999755859375,1008.6500244140625,1020.0,1364822
2025-07-23,1030.6673583984375,1034.9000244140625,1043.0,1011.2000122070312,1024.0999755859375,1751827
2025-07-24,994.9639892578125,999.0499877929688,1059.0,993.5999755859375,1059.0,3084157
2025-07-25,963.6923828125,967.6500244140625,999.0,965.0,997.5499877929688,791678
2025-07-28,937.400390625,941.25,983.7000122070312,935.25,970.0,716753
2025-07-29,954.5797729492188,958.5,967.5999755859375,934.8499755859375,944.9000244140625,654958
2025-07-30,969.1698608398438,973.1500244140625,985.1500244140625,957.7000122070312,963.1500244140625,709370
2025-07-31,949.5006713867188,953.4000244140625,967.0,950.0,955.2000122070312,431025
2025-08-01,927.2420654296875,931.0499877929688,953.0,921.0,952.75,527184
2025-08-04,930.8273315429688,934.6500244140625,939.8499755859375,917.6500244140625,926.0,389428
2025-08-05,927.939208984375,931.75,943.3499755859375,925.5,938.9500122070312,312612
2025-08-06,914.0960693359375,917.8499755859375,941.0,911.0499877929688,926.0,516611
2025-08-07,941.135009765625,945.0,947.9000244140625,905.0499877929688,905.0499877929688,1252135
2025-08-08,904.087158203125,907.7999877929688,949.9500122070312,905.0,949.9500122070312,556653
2025-08-11,896.119873046875,899.7999877929688,915.0499877929688,893.5999755859375,914.9000244140625,357967
2025-08-12,884.6668701171875,888.2999877929688,924.0,871.0,901.0499877929688,1409298
2025-08-13,900.5516967773438,904.25,907.6500244140625,887.0999755859375,888.0999755859375,517128
2025-08-14,870.87353515625,874.4500122070312,908.75,870.0,902.0,594371
2025-08-18,870.87353515625,874.4500122070312,894.9000244140625,871.6500244140625,883.9500122070312,455900
2025-08-19,891.0869750976562,892.7000122070312,895.0,873.0999755859375,875.25,361873
2025-08-20,887.243896484375,888.8499755859375,894.5999755859375,883.0499877929688,892.7000122070312,343744
2025-08-21,879.6077880859375,881.2000122070312,895.2999877929688,877.5,892.0,470822
2025-08-22,880.8555297851562,882.4500122070312,889.0,881.0,885.0,259207
2025-08-25,873.2692260742188,874.8499755859375,891.9500122070312,872.75,884.0499877929688,293315
2025-08-26,853.7046508789062,855.25,875.3499755859375,853.5999755859375,874.9500122070312,380460
2025-08-28,865.5831298828125,867.1500244140625,871.0,849.0,853.0499877929688,349020
2025-08-29,860.4424438476562,862.0,872.0,855.5499877929688,867.1500244140625,244492
2025-09-01,863.2373657226562,864.7999877929688,870.25,859.6500244140625,862.9500122070312,271492
2025-09-02,864.0858764648438,865.6500244140625,882.5,862.0499877929688,869.0,317803
2025-09-03,870.4243774414062,872.0,878.9000244140625,856.5499877929688,867.75,499490
2025-09-04,854.0040893554688,855.5499877929688,885.0,850.1500244140625,884.9500122070312,378931
2025-09-05,851.2091674804688,852.75,867.4500122070312,851.0,860.9500122070312,245888
2025-09-08,844.5711669921875,846.0999755859375,861.2999877929688,844.7999877929688,857.4000244140625,349057
2025-09-09,839.7299194335938,841.25,851.9500122070312,840.0,849.2000122070312,200780
2025-09-10,842.7244873046875,844.25,863.5999755859375,841.7999877929688,848.0999755859375,492194
2025-09-11,846.71728515625,848.25,863.8499755859375,846.2999877929688,848.0,440108
2025-09-12,860.64208984375,862.2000122070312,864.7999877929688,850.25,856.8499755859375,287633
2025-09-15,849.8616333007812,851.4000244140625,865.9500122070312,847.4000244140625,864.9500122070312,424517
2025-09-16,850.6102905273438,852.1500244140625,860.5,848.5,855.5999755859375,312336
2025-09-17,855.7010498046875,857.25,862.2000122070312,852.4500122070312,857.5999755859375,229795
2025-09-18,882.7021484375,884.2999877929688,896.9500122070312,855.5999755859375,859.9500122070312,1555969
2025-09-19,882.6522216796875,884.25,889.25,875.0999755859375,888.6500244140625,392813
2025-09-22,862.9379272460938,864.5,884.25,861.5,884.25,274124
2025-09-23,853.9541625976562,855.5,868.2000122070312,853.4000244140625,865.0499877929688,277366
2025-09-24,852.6565551757812,854.2000122070312,858.7999877929688,852.0,855.0999755859375,228004
2025-09-25,840.7780151367188,842.2999877929688,859.25,840.0,854.0,390039
2025-09-26,819.2669677734375,820.75,835.0,796.9000244140625,824.9500122070312,1561872
2025-09-29,793.9628295898438,795.4000244140625,824.0999755859375,791.0,820.75,727817
2025-09-30,794.1124877929688,795.5499877929688,804.5,789.0,801.9000244140625,361742
2025-10-01,805.0925903320312,806.5499877929688,815.1500244140625,796.75,799.9000244140625,369957
2025-10-03,821.063720703125,822.5499877929688,825.0999755859375,808.0,813.7000122070312,331044
2025-10-06,813.6771240234375,815.1500244140625,830.0,808.5499877929688,830.0,338272
2025-10-07,809.9338989257812,811.4000244140625,821.5,809.1500244140625,820.0,323135
2025-10-08,807.5382080078125,809.0,819.4500122070312,806.4000244140625,812.0,294055
2025-10-09,812.0799560546875,813.5499877929688,821.75,810.0,810.0,313756
2025-10-10,844.271728515625,845.7999877929688,864.7999877929688,834.2000122070312,845.0,3958221
2025-10-13,838.2825317382812,839.7999877929688,847.7999877929688,836.0,846.0,389540
2025-10-14,808.2369384765625,809.7000122070312,840.6500244140625,802.0499877929688,839.0,865428
2025-10-15,818.7678833007812,820.25,821.9500122070312,808.5499877929688,815.7999877929688,336414
2025-10-16,820.364990234375,821.8499755859375,824.9000244140625,818.0,822.0,211098
2025-10-17,824.7071533203125,826.2000122070312,847.9000244140625,815.4500122070312,824.9000244140625,901682
2025-10-20,832.1436767578125,833.6500244140625,837.5999755859375,826.8499755859375,836.0,286022
2025-10-21,840.4785766601562,842.0,844.4000244140625,834.3499755859375,838.0,148511
2025-10-23,832.6926879882812,834.2000122070312,849.4500122070312,831.2999877929688,848.0,351703
2025-10-24,823.4094848632812,824.9000244140625,838.7999877929688,823.0499877929688,838.7999877929688,237410
2025-10-27,823.5592041015625,825.0499877929688,835.0,820.0,830.7999877929688,437195
2025-10-28,825.006591796875,826.5,834.1500244140625,825.0,829.9000244140625,240244
2025-10-29,826.6036987304688,828.0999755859375,832.0,823.9500122070312,827.3499755859375,261197
2025-10-30,831.7943115234375,833.2999877929688,835.5999755859375,824.25,828.7999877929688,223669
2025-10-31,818.4185180664062,819.9000244140625,838.9000244140625,819.0,833.5499877929688,412744
2025-11-03,829.99755859375,831.5,833.5,809.9000244140625,819.9000244140625,480835
2025-11-04,818.3685913085938,819.8499755859375,837.2000122070312,818.7999877929688,825.0999755859375,352816
2025-11-05,818.3685913085938,819.8499755859375,819.8499755859375,819.8499755859375,819.8499755859375,0
2025-11-06,799.0535888671875,800.5,826.7000122070312,795.2000122070312,826.7000122070312,666933
2025-11-07,801.0499267578125,802.5,805.0,795.0999755859375,802.9500122070312,384061
2025-11-10,797.3566284179688,798.7999877929688,808.0999755859375,793.0999755859375,808.0999755859375,374592
2025-11-11,791.5172119140625,792.9500122070312,803.25,792.0499877929688,800.9000244140625,315001
2025-11-12,820.8640747070312,822.3499755859375,829.0,797.2000122070312,797.4000244140625,896956
2025-11-13,824.6572265625,826.1500244140625,831.9500122070312,821.1500244140625,828.0,457469
2025-11-14,811.181640625,812.6500244140625,830.0,807.0,827.9000244140625,974189
2025-11-17,819.416748046875,820.9000244140625,825.9000244140625,805.5999755859375,812.6500244140625,519967
2025-11-18,813.0781860351562,814.5499877929688,824.9000244140625,812.0999755859375,821.9500122070312,284672
2025-11-19,828.6500244140625,830.1500244140625,848.0,811.4000244140625,818.0,2313933
2025-11-20,869.2999877929688,869.2999877929688,887.6500244140625,828.2999877929688,831.7000122070312,7751429
2025-11-21,864.7999877929688,864.7999877929688,872.9000244140625,857.0,869.0,731845
2025-11-24,841.25,841.25,864.0999755859375,837.3499755859375,855.5,977040
2025-11-25,834.0,834.0,850.9500122070312,826.9500122070312,841.25,465131
2025-11-26,927.4000244140625,927.4000244140625,938.1500244140625,834.0,834.0,19483069
2025-11-27,882.75,882.75,934.5,876.0,927.0,5461313
2025-11-28,877.25,877.25,900.9000244140625,869.25,887.0999755859375,2143680
2025-12-01,903.2000122070312,903.2000122070312,923.0,880.0,885.1500244140625,5243124
2025-12-02,932.5499877929688,932.5499877929688,948.7999877929688,897.4000244140625,907.7000122070312,8644797
2025-12-03,935.4000244140625,935.4000244140625,943.9000244140625,924.0499877929688,931.9500122070312,2027565
2025-12-04,949.25,949.25,950.0999755859375,910.5,939.5999755859375,2268798
2025-12-05,933.5999755859375,933.5999755859375,945.9500122070312,928.2000122070312,945.0,838020
2025-12-08,897.75,897.75,945.7000122070312,891.5,934.7000122070312,1121902
2025-12-09,892.7999877929688,892.7999877929688,902.75,880.0999755859375,895.0,703288
2025-12-10,867.5,867.5,897.8499755859375,864.2999877929688,897.2999877929688,638600
2025-12-11,917.5499877929688,917.5499877929688,933.6500244140625,865.9000244140625,870.0,6400043
2025-12-12,905.6500244140625,905.6500244140625,924.3499755859375,901.0499877929688,914.7999877929688,1394378
2025-12-15,905.2000122070312,905.2000122070312,918.2000122070312,895.25,905.6500244140625,706954
2025-12-16,921.4500122070312,921.4500122070312,928.2000122070312,903.2000122070312,905.25,1318280
2025-12-17,922.2999877929688,922.2999877929688,930.2000122070312,913.0,923.5,669230
2025-12-18,914.8499755859375,914.8499755859375,925.0,911.0499877929688,923.0,388879
2025-12-19,916.75,916.75,943.7999877929688,913.0,918.5999755859375,828324
2025-12-22,923.8499755859375,923.8499755859375,927.75,910.7999877929688,919.5,491316
2025-12-23,927.0,927.0,950.9000244140625,920.0,920.0,600837
2025-12-24,916.25,916.25,926.7999877929688,913.5,923.2000122070312,309442
2025-12-25,916.25,916.25,916.25,916.25,916.25,0
2025-12-26,908.5,908.5,920.9000244140625,906.2000122070312,920.7000122070312,283088
2025-12-29,895.7000122070312,895.7000122070312,910.0,893.4500122070312,908.7999877929688,345497
2025-12-30,897.25,897.25,907.5,887.0,899.7999877929688,388763
2025-12-31,903.0499877929688,903.0499877929688,908.0,897.75,899.9500122070312,250870
2026-01-01,888.2000122070312,888.2000122070312,901.0499877929688,884.2000122070312,901.0499877929688,552559
2026-01-02,893.0499877929688,893.0499877929688,903.0,887.1500244140625,888.2000122070312,454790
2026-01-05,906.0999755859375,906.0999755859375,916.5,888.75,893.8499755859375,581137
2026-01-06,925.9000244140625,925.9000244140625,941.0,905.3499755859375,909.8499755859375,1230048
2026-01-07,946.0999755859375,946.0999755859375,960.4000244140625,928.0,930.4000244140625,1817099
2026-01-08,909.7000122070312,909.7000122070312,950.75,905.75,950.75,550397
2026-01-09,890.2000122070312,890.2000122070312,925.2000122070312,883.0,913.2000122070312,758205
2026-01-12,857.8499755859375,857.8499755859375,890.0,849.0999755859375,890.0,914840
2026-01-13,871.7999877929688,871.7999877929688,879.75,862.0,866.0,497265
2026-01-14,891.9500122070312,891.9500122070312,894.0999755859375,870.7999877929688,875.0,460228
2026-01-15,891.9500122070312,891.9500122070312,891.9500122070312,891.9500122070312,891.9500122070312,0
2026-01-16,859.4000244140625,859.4000244140625,892.7999877929688,852.9000244140625,892.0,483657
