date_,adj close_atgl.ns,close_atgl.ns,high_atgl.ns,low_atgl.ns,open_atgl.ns,volume_atgl.ns
2025-04-24,624.7177734375,624.9500122070312,631.75,621.5499877929688,626.0,600192
2025-04-25,599.7770385742188,600.0,629.0,594.0,626.0,902183
2025-04-28,616.7706909179688,617.0,622.2000122070312,600.0,600.0,1012889
2025-04-29,609.5233764648438,609.75,625.0,608.0,621.0499877929688,629183
2025-04-30,599.9769287109375,600.2000122070312,612.0,595.1500244140625,612.0,411519
2025-05-02,599.5770874023438,599.7999877929688,613.9000244140625,597.5,599.0,440880
2025-05-05,665.3026733398438,665.5499877929688,684.4000244140625,603.4500122070312,607.0,16749924
2025-05-06,632.7147827148438,632.9500122070312,677.6500244140625,630.0,666.9000244140625,4149196
2025-05-07,625.2175903320312,625.4500122070312,635.9500122070312,611.5,613.6500244140625,1269091
2025-05-08,609.5233764648438,609.75,637.6500244140625,604.0,633.25,976521
2025-05-09,600.8765869140625,601.0999755859375,606.7999877929688,587.0999755859375,590.5499877929688,1363901
2025-05-12,630.8654174804688,631.0999755859375,640.0,622.1500244140625,630.0,1452771
2025-05-13,648.1090087890625,648.3499755859375,656.0,629.0,634.0,1900554
2025-05-14,655.80615234375,656.0499877929688,658.2999877929688,646.0,653.9000244140625,863692
2025-05-15,660.1546020507812,660.4000244140625,662.0,649.9500122070312,655.0499877929688,832453
2025-05-16,681.3466796875,681.5999755859375,689.5,661.5,661.5,2828190
2025-05-19,675.748779296875,676.0,686.9500122070312,671.2999877929688,685.6500244140625,996717
2025-05-20,659.7047729492188,659.9500122070312,679.5,657.1500244140625,678.0,818977
2025-05-21,663.1034545898438,663.3499755859375,667.9500122070312,656.0499877929688,661.25,454876
2025-05-22,657.805419921875,658.0499877929688,669.5499877929688,651.7000122070312,658.9000244140625,490767
2025-05-23,658.2552490234375,658.5,666.3499755859375,656.5999755859375,664.6500244140625,523959
2025-05-26,669.4511108398438,669.7000122070312,675.5,662.0499877929688,664.5999755859375,733875
2025-05-27,674.0493774414062,674.2999877929688,680.75,664.25,669.7000122070312,625891
2025-05-28,672.7498779296875,673.0,685.5,670.5999755859375,675.0,620450
2025-05-29,680.4970092773438,680.75,684.0,668.0,673.0499877929688,844156
2025-05-30,683.4959106445312,683.75,693.0,670.0499877929688,680.75,1202369
2025-06-02,690.0934448242188,690.3499755859375,694.6500244140625,676.0499877929688,685.0,1097990
2025-06-03,678.5977172851562,678.8499755859375,695.0,675.0499877929688,687.0499877929688,864468
2025-06-04,682.1964111328125,682.4500122070312,684.7000122070312,673.0999755859375,682.0,569059
2025-06-05,682.0963745117188,682.3499755859375,690.0499877929688,677.2999877929688,684.7000122070312,616872
2025-06-06,679.6973266601562,679.9500122070312,692.8499755859375,675.5999755859375,684.0,950457
2025-06-09,690.5432739257812,690.7999877929688,694.0,681.5,686.0,911914
2025-06-10,712.8349609375,713.0999755859375,721.0,690.1500244140625,696.0,2792402
2025-06-11,697.3406982421875,697.5999755859375,718.75,692.0999755859375,716.0,1326185
2025-06-12,672.5,672.75,701.9500122070312,670.0999755859375,700.0,1181155
2025-06-13,658.7999877929688,658.7999877929688,666.5499877929688,654.5,658.9000244140625,959668
2025-06-16,658.7999877929688,658.7999877929688,662.5,642.7999877929688,658.7999877929688,736925
2025-06-17,646.8499755859375,646.8499755859375,663.0,645.0,663.0,630560
2025-06-18,650.9500122070312,650.9500122070312,664.5,645.3499755859375,646.8499755859375,925059
2025-06-19,622.5999755859375,622.5999755859375,654.0,621.0,654.0,1322163
2025-06-20,617.0999755859375,617.0999755859375,633.5499877929688,613.9500122070312,622.5999755859375,4454650
2025-06-23,629.7000122070312,629.7000122070312,631.2000122070312,608.1500244140625,614.5499877929688,1169567
2025-06-24,631.8499755859375,631.8499755859375,644.8499755859375,630.0,640.4500122070312,1176752
2025-06-25,634.1500244140625,634.1500244140625,640.75,632.7000122070312,635.0,1280646
2025-06-26,645.5499877929688,645.5499877929688,648.9000244140625,634.3499755859375,640.0,2065705
2025-06-27,682.4500122070312,682.4500122070312,693.9000244140625,647.7999877929688,648.0,11651442
2025-06-30,675.75,675.75,687.2000122070312,670.0,684.0,1452561
2025-07-01,666.7000122070312,666.7000122070312,684.0,664.2999877929688,677.0,1026690
2025-07-02,663.2000122070312,663.2000122070312,672.3499755859375,660.2999877929688,669.0499877929688,611592
2025-07-03,663.9000244140625,663.9000244140625,670.0,661.0,665.4500122070312,391058
2025-07-04,660.0999755859375,660.0999755859375,672.5999755859375,656.75,664.0,732740
2025-07-07,656.5,656.5,665.0,655.0,663.0499877929688,440055
2025-07-08,653.4500122070312,653.4500122070312,664.4000244140625,650.0,659.0,523872
2025-07-09,650.9000244140625,650.9000244140625,660.7999877929688,650.0,657.5,564106
2025-07-10,651.9500122070312,651.9500122070312,658.8499755859375,650.0,652.75,446183
2025-07-11,644.75,644.75,655.5,641.0999755859375,652.0,427786
2025-07-14,646.7000122070312,646.7000122070312,656.0,640.0,649.9000244140625,675567
2025-07-15,647.75,647.75,653.4500122070312,645.5,651.0,467659
2025-07-16,659.9000244140625,659.9000244140625,662.75,649.0,649.7999877929688,852507
2025-07-17,661.6500244140625,661.6500244140625,666.9000244140625,656.1500244140625,662.0,673880
2025-07-18,653.4500122070312,653.4500122070312,664.5999755859375,649.1500244140625,662.5499877929688,478772
2025-07-21,657.75,657.75,661.9000244140625,648.0,655.0,416154
2025-07-22,646.9500122070312,646.9500122070312,662.2999877929688,645.0,661.9000244140625,445162
2025-07-23,652.0999755859375,652.0999755859375,654.9000244140625,647.2999877929688,651.7999877929688,398214
2025-07-24,644.75,644.75,655.3499755859375,642.5,652.0,321771
2025-07-25,624.0999755859375,624.0999755859375,647.4500122070312,622.0999755859375,645.2999877929688,553055
2025-07-28,625.6500244140625,625.6500244140625,638.9000244140625,621.0999755859375,627.9500122070312,610775
2025-07-29,629.3499755859375,629.3499755859375,631.0,618.0,628.9500122070312,620849
2025-07-30,625.1500244140625,625.1500244140625,636.0999755859375,623.5499877929688,633.0,330702
2025-07-31,604.0999755859375,604.0999755859375,621.5,602.4500122070312,620.0,970390
2025-08-01,595.4000244140625,595.4000244140625,617.0,592.7000122070312,617.0,827372
2025-08-04,606.0999755859375,606.0999755859375,607.1500244140625,594.0499877929688,600.8499755859375,481108
2025-08-05,595.8499755859375,595.8499755859375,608.0,593.7000122070312,604.0,464528
2025-08-06,589.0,589.0,598.7999877929688,586.5,597.0999755859375,404411
2025-08-07,591.8499755859375,591.8499755859375,594.75,577.0999755859375,589.0,631605
2025-08-08,584.5999755859375,584.5999755859375,598.9500122070312,582.0,595.0,434493
2025-08-11,596.2999877929688,596.2999877929688,598.9500122070312,582.1500244140625,585.5999755859375,529688
2025-08-12,611.8499755859375,611.8499755859375,615.5,596.0499877929688,599.0,927355
2025-08-13,609.25,609.25,616.1500244140625,604.0,611.8499755859375,351327
2025-08-14,607.3499755859375,607.3499755859375,617.0,605.7000122070312,611.0,279633
2025-08-18,623.5499877929688,623.5499877929688,629.0999755859375,609.0499877929688,612.0,619968
2025-08-19,628.75,628.75,633.2999877929688,625.0499877929688,625.5999755859375,473682
2025-08-20,630.4000244140625,630.4000244140625,635.0,625.0999755859375,625.0999755859375,555892
2025-08-21,617.9500122070312,617.9500122070312,634.0,616.5499877929688,634.0,309973
2025-08-22,617.75,617.75,623.0,613.5499877929688,618.0,294230
2025-08-25,631.25,631.25,633.2000122070312,618.1500244140625,620.0,722258
2025-08-26,635.7000122070312,635.7000122070312,644.5,625.5,630.0999755859375,1256023
2025-08-28,592.5499877929688,592.5499877929688,631.6500244140625,585.0999755859375,626.0,3247580
2025-08-29,591.0999755859375,591.0999755859375,595.0,583.75,593.0,839227
2025-09-01,594.1500244140625,594.1500244140625,597.75,592.4000244140625,593.9000244140625,397205
2025-09-02,595.8499755859375,595.8499755859375,603.0,593.0,594.4500122070312,381413
2025-09-03,597.1500244140625,597.1500244140625,601.2999877929688,595.2999877929688,598.75,286955
2025-09-04,596.0499877929688,596.0499877929688,604.9500122070312,595.0,597.9500122070312,298857
2025-09-05,590.4000244140625,590.4000244140625,599.75,588.2000122070312,597.25,268110
2025-09-08,592.2999877929688,592.2999877929688,601.8499755859375,590.0,593.0999755859375,431824
2025-09-09,594.5999755859375,594.5999755859375,598.2000122070312,592.0499877929688,595.0,217589
2025-09-10,597.8499755859375,597.8499755859375,602.7000122070312,596.0499877929688,597.2999877929688,398054
2025-09-11,606.25,606.25,628.9500122070312,598.2999877929688,600.4000244140625,1876056
2025-09-12,605.5999755859375,605.5999755859375,611.0,604.2000122070312,610.0,388478
2025-09-15,605.2000122070312,605.2000122070312,609.6500244140625,603.2999877929688,607.0,314243
2025-09-16,605.8499755859375,605.8499755859375,609.7000122070312,604.0,609.7000122070312,267037
2025-09-17,607.0499877929688,607.0499877929688,612.5499877929688,605.0,610.0,321528
2025-09-18,606.9500122070312,606.9500122070312,610.9500122070312,605.1500244140625,608.0,320497
2025-09-19,651.4500122070312,651.4500122070312,687.75,634.25,635.0,16380380
2025-09-22,780.75,780.75,781.7000122070312,652.3499755859375,656.0,38847632
2025-09-23,722.9500122070312,722.9500122070312,798.0,716.2000122070312,790.0,14832905
2025-09-24,667.2999877929688,667.2999877929688,724.75,662.5,724.0,6306234
2025-09-25,671.7000122070312,671.7000122070312,705.0,663.25,668.0,8172631
2025-09-26,649.25,649.25,681.9500122070312,646.5,674.5,3164703
2025-09-29,629.7000122070312,629.7000122070312,658.7999877929688,627.3499755859375,658.7999877929688,2063464
2025-09-30,625.2999877929688,625.2999877929688,637.4000244140625,618.0,635.0,1546854
2025-10-01,641.0999755859375,641.0999755859375,651.9000244140625,626.1500244140625,630.0499877929688,2231579
2025-10-03,637.25,637.25,644.5999755859375,631.9500122070312,644.5999755859375,1117569
2025-10-06,633.4500122070312,633.4500122070312,641.0,630.5499877929688,640.0,836261
2025-10-07,636.0999755859375,636.0999755859375,655.7000122070312,633.5,635.5999755859375,1784826
2025-10-08,629.25,629.25,638.4000244140625,627.2000122070312,638.0,742143
2025-10-09,627.7000122070312,627.7000122070312,632.0,624.0499877929688,625.4000244140625,697062
2025-10-10,628.0499877929688,628.0499877929688,632.9000244140625,626.2000122070312,628.5,635866
2025-10-13,625.3499755859375,625.3499755859375,628.4000244140625,620.1500244140625,625.0,713900
2025-10-14,616.75,616.75,631.9000244140625,615.0999755859375,626.0,778963
2025-10-15,619.0,619.0,624.7000122070312,613.7000122070312,619.2000122070312,733685
2025-10-16,621.6500244140625,621.6500244140625,628.25,620.2999877929688,621.9500122070312,507032
2025-10-17,619.7999877929688,619.7999877929688,639.9500122070312,617.0,622.1500244140625,1423512
2025-10-20,620.7000122070312,620.7000122070312,623.7000122070312,617.5999755859375,621.9000244140625,600378
2025-10-21,623.2999877929688,623.2999877929688,627.3499755859375,621.0,624.0,120665
2025-10-23,623.4000244140625,623.4000244140625,629.75,622.0,629.75,549010
2025-10-24,622.5499877929688,622.5499877929688,624.9000244140625,618.0,620.2000122070312,551548
2025-10-27,619.0499877929688,619.0499877929688,624.0,618.0,623.0,377483
2025-10-28,621.0,621.0,624.5999755859375,618.4000244140625,622.3499755859375,438770
2025-10-29,634.25,634.25,675.0,613.5499877929688,620.7999877929688,8468521
2025-10-30,638.6500244140625,638.6500244140625,643.5,631.4000244140625,634.9000244140625,982877
2025-10-31,631.5999755859375,631.5999755859375,643.9500122070312,630.0,639.0,860568
2025-11-03,626.5,626.5,634.9000244140625,625.25,631.5999755859375,507604
2025-11-04,629.0999755859375,629.0999755859375,631.7000122070312,623.0,626.0999755859375,524868
2025-11-05,629.0999755859375,629.0999755859375,629.0999755859375,629.0999755859375,629.0999755859375,0
2025-11-06,617.5499877929688,617.5499877929688,630.0,615.9000244140625,629.0999755859375,632993
2025-11-07,611.2000122070312,611.2000122070312,617.4500122070312,607.2000122070312,615.0999755859375,629852
2025-11-10,610.75,610.75,615.5,609.25,610.5499877929688,436269
2025-11-11,612.5999755859375,612.5999755859375,616.0,608.4500122070312,612.9000244140625,433082
2025-11-12,620.1500244140625,620.1500244140625,634.2999877929688,613.7999877929688,616.0,1180453
2025-11-13,619.2999877929688,619.2999877929688,628.5,617.5999755859375,622.0,539936
2025-11-14,625.1500244140625,625.1500244140625,634.9000244140625,621.5999755859375,623.9000244140625,931132
2025-11-17,621.8499755859375,621.8499755859375,630.0,620.5999755859375,630.0,387009
2025-11-18,612.7999877929688,612.7999877929688,625.2999877929688,611.8499755859375,622.2000122070312,530946
2025-11-19,610.5,610.5,616.9500122070312,608.5999755859375,614.75,379035
2025-11-20,609.0499877929688,609.0499877929688,621.4000244140625,605.9000244140625,613.9000244140625,591539
2025-11-21,608.0,608.0,611.9500122070312,605.0,610.0,394876
2025-11-24,601.9000244140625,601.9000244140625,610.0,601.0,608.7999877929688,342090
2025-11-25,604.75,604.75,606.75,599.0499877929688,602.0,322649
2025-11-26,605.75,605.75,609.2000122070312,604.5999755859375,607.1500244140625,233339
2025-11-27,603.4000244140625,603.4000244140625,609.9500122070312,602.0999755859375,606.75,237752
2025-11-28,606.6500244140625,606.6500244140625,612.7999877929688,601.0499877929688,604.2999877929688,452534
2025-12-01,606.8499755859375,606.8499755859375,610.9000244140625,604.0,609.0499877929688,290729
2025-12-02,601.6500244140625,601.6500244140625,606.0,600.25,605.0,246342
2025-12-03,593.4000244140625,593.4000244140625,602.25,591.0,601.5,389279
2025-12-04,593.0,593.0,597.0,591.0999755859375,592.7999877929688,231421
2025-12-05,593.1500244140625,593.1500244140625,597.4500122070312,590.1500244140625,595.0,241999
2025-12-08,577.0499877929688,577.0499877929688,594.0499877929688,573.0,594.0,663922
2025-12-09,590.0999755859375,590.0999755859375,594.0,570.4000244140625,574.0,635126
2025-12-10,588.9000244140625,588.9000244140625,596.7000122070312,584.0,591.2000122070312,352276
2025-12-11,587.0499877929688,587.0499877929688,591.25,581.5499877929688,588.0,300210
2025-12-12,593.7000122070312,593.7000122070312,597.2999877929688,589.1500244140625,589.4000244140625,288954
2025-12-15,592.5499877929688,592.5499877929688,597.8499755859375,590.3499755859375,593.5,200024
2025-12-16,586.9000244140625,586.9000244140625,592.5,585.0999755859375,592.0,189273
2025-12-17,584.6500244140625,584.6500244140625,590.0,580.2999877929688,586.7999877929688,232805
2025-12-18,581.9500122070312,581.9500122070312,585.0,575.2000122070312,584.5499877929688,252719
2025-12-19,568.75,568.75,585.5999755859375,562.75,582.0,760702
2025-12-22,568.7000122070312,568.7000122070312,573.7000122070312,567.5,573.2999877929688,506616
2025-12-23,563.4000244140625,563.4000244140625,570.9000244140625,562.4000244140625,570.8499755859375,534922
2025-12-24,565.2000122070312,565.2000122070312,569.3499755859375,561.0,565.0999755859375,554316
2025-12-25,565.2000122070312,565.2000122070312,565.2000122070312,565.2000122070312,565.2000122070312,0
2025-12-26,569.7999877929688,569.7999877929688,585.0,563.0,565.1500244140625,842886
2025-12-29,564.9000244140625,564.9000244140625,572.0999755859375,563.0999755859375,570.5499877929688,302381
2025-12-30,564.0499877929688,564.0499877929688,567.1500244140625,562.5,565.0,243328
2025-12-31,566.7000122070312,566.7000122070312,571.0499877929688,564.0999755859375,564.9000244140625,248347
2026-01-01,594.0999755859375,594.0999755859375,621.0,567.3499755859375,567.3499755859375,10982992
2026-01-02,587.5999755859375,587.5999755859375,591.7999877929688,585.0999755859375,588.5,809537
2026-01-05,577.0499877929688,577.0499877929688,587.5999755859375,575.75,587.5499877929688,562506
2026-01-06,570.3499755859375,570.3499755859375,581.8499755859375,569.0,578.2000122070312,435877
2026-01-07,571.5,571.5,572.5,568.0,571.0,344248
2026-01-08,564.1500244140625,564.1500244140625,577.7999877929688,561.0499877929688,572.0,526321
2026-01-09,556.5499877929688,556.5499877929688,564.0,555.2999877929688,563.9500122070312,375608
2026-01-12,557.25,557.25,559.3499755859375,544.5,555.3499755859375,484290
2026-01-13,555.4500122070312,555.4500122070312,564.0,554.0,558.8499755859375,307388
2026-01-14,554.4000244140625,554.4000244140625,558.7999877929688,552.9500122070312,555.4500122070312,250494
2026-01-15,554.4000244140625,554.4000244140625,554.4000244140625,554.4000244140625,554.4000244140625,0
2026-01-16,546.75,546.75,558.0499877929688,545.0,554.9500122070312,553847
