date_,adj close_hdfclife.ns,close_hdfclife.ns,high_hdfclife.ns,low_hdfclife.ns,open_hdfclife.ns,volume_hdfclife.ns
2025-04-11,683.6602783203125,685.5499877929688,690.4000244140625,682.1500244140625,683.4000244140625,3264303
2025-04-15,702.7575073242188,704.7000122070312,707.5,690.2999877929688,691.1500244140625,2306442
2025-04-16,714.0762329101562,716.0499877929688,721.3499755859375,700.2000122070312,700.2000122070312,3452538
2025-04-17,718.065185546875,720.0499877929688,723.75,709.5499877929688,716.0499877929688,3105731
2025-04-21,710.2368774414062,712.2000122070312,725.0,703.5999755859375,725.0,6168127
2025-04-22,710.5858764648438,712.5499877929688,721.8499755859375,708.5499877929688,718.0,2669384
2025-04-23,707.1453857421875,709.0999755859375,715.9000244140625,705.0999755859375,715.4000244140625,2091384
2025-04-24,706.4473266601562,708.4000244140625,716.0,705.0,713.0,3814638
2025-04-25,702.60791015625,704.5499877929688,733.5,692.6500244140625,711.4500122070312,3714671
2025-04-28,708.8905639648438,710.8499755859375,714.5,698.0999755859375,702.7000122070312,1944250
2025-04-29,713.0789794921875,715.0499877929688,719.0,707.0,715.9000244140625,2545118
2025-04-30,741.6500244140625,743.7000122070312,749.7999877929688,712.0999755859375,712.0999755859375,8732964
2025-05-02,727.14013671875,729.1500244140625,749.3499755859375,727.3499755859375,743.7000122070312,2512684
2025-05-05,736.86328125,738.9000244140625,741.3499755859375,727.2999877929688,730.0999755859375,2761798
2025-05-06,720.608154296875,722.5999755859375,742.6500244140625,718.7999877929688,738.9000244140625,1498360
2025-05-07,721.9046020507812,723.9000244140625,728.8499755859375,718.0,719.0,1657343
2025-05-08,720.9572143554688,722.9500122070312,726.2000122070312,715.5,718.5,3057761
2025-05-09,711.6329345703125,713.5999755859375,717.0,708.4000244140625,709.0,3210705
2025-05-12,732.5750732421875,734.5999755859375,737.0,720.0,720.0,1488045
2025-05-13,733.0238647460938,735.0499877929688,742.4000244140625,732.1500244140625,735.4000244140625,1445358
2025-05-14,739.655517578125,741.7000122070312,750.0,734.1500244140625,740.0,2058831
2025-05-15,749.1293334960938,751.2000122070312,753.5999755859375,734.0,743.0499877929688,3338741
2025-05-16,748.4811401367188,750.5499877929688,754.0,747.0499877929688,750.0,1426234
2025-05-19,748.8800659179688,750.9500122070312,756.0,746.3499755859375,747.0,1187450
2025-05-20,744.9907836914062,747.0499877929688,757.6500244140625,745.75,748.5499877929688,2191829
2025-05-21,757.6058959960938,759.7000122070312,761.0,746.0,748.0,1928533
2025-05-22,753.7664794921875,755.8499755859375,762.0499877929688,752.2000122070312,759.7000122070312,2391952
2025-05-23,778.2488403320312,780.4000244140625,781.3499755859375,752.0499877929688,755.7999877929688,4511523
2025-05-26,777.8499755859375,780.0,786.1500244140625,777.7000122070312,784.2999877929688,2343463
2025-05-27,773.6614990234375,775.7999877929688,781.2000122070312,769.7000122070312,780.0,3472288
2025-05-28,787.27392578125,789.4500122070312,790.75,776.0499877929688,779.7999877929688,4163057
2025-05-29,778.7474975585938,780.9000244140625,791.0999755859375,778.6500244140625,788.0,2916417
2025-05-30,774.7086181640625,776.8499755859375,786.75,775.3499755859375,780.9000244140625,3184086
2025-06-02,764.5866088867188,766.7000122070312,782.5,762.5,771.75,3456222
2025-06-03,755.8109130859375,757.9000244140625,768.5,747.0,748.4000244140625,3357675
2025-06-04,756.7083740234375,758.7999877929688,766.4000244140625,754.0,754.0,2322495
2025-06-05,759.5006713867188,761.5999755859375,768.1500244140625,755.5,759.0,1638871
2025-06-06,753.0185546875,755.0999755859375,764.4000244140625,750.5499877929688,764.4000244140625,1215092
2025-06-09,758.3040161132812,760.4000244140625,765.8499755859375,745.0499877929688,755.0999755859375,3151657
2025-06-10,760.3483276367188,762.4500122070312,765.5999755859375,750.2000122070312,764.1500244140625,2167862
2025-06-11,762.093505859375,764.2000122070312,772.25,760.25,762.2000122070312,1530367
2025-06-12,752.4202270507812,754.5,769.0,752.6500244140625,765.0999755859375,1600355
2025-06-13,750.7747802734375,752.8499755859375,753.9500122070312,740.25,743.9000244140625,1490695
2025-06-16,768.4259643554688,770.5499877929688,773.2999877929688,750.0999755859375,750.8499755859375,2304692
2025-06-17,771.816650390625,773.9500122070312,777.8499755859375,766.4000244140625,773.9000244140625,1899985
2025-06-18,764.0880126953125,766.2000122070312,774.4500122070312,765.0,774.0,1059077
2025-06-19,759.7499389648438,761.8499755859375,767.9500122070312,753.7000122070312,766.0,3059158
2025-06-20,778.9500122070312,778.9500122070312,781.2000122070312,758.0,760.7999877929688,5256299
2025-06-23,774.1500244140625,774.1500244140625,784.0,769.0,769.9500122070312,1848140
2025-06-24,779.7000122070312,779.7000122070312,787.0499877929688,777.2999877929688,779.5,1965197
2025-06-25,785.0999755859375,785.0999755859375,787.6500244140625,778.5499877929688,780.0499877929688,2733266
2025-06-26,799.4500122070312,799.4500122070312,802.1500244140625,785.5999755859375,789.0,4290163
2025-06-27,806.9500122070312,806.9500122070312,811.2000122070312,794.0,801.0,17236651
2025-06-30,814.2999877929688,814.2999877929688,820.75,801.5499877929688,809.0,2971593
2025-07-01,809.9000244140625,809.9000244140625,818.9000244140625,806.0499877929688,814.2999877929688,2596888
2025-07-02,789.7000122070312,789.7000122070312,812.5999755859375,788.0,808.5,3248677
2025-07-03,785.8499755859375,785.8499755859375,789.0499877929688,777.2000122070312,788.9500122070312,3442861
2025-07-04,785.0999755859375,785.0999755859375,788.7999877929688,780.2000122070312,783.9000244140625,1536851
2025-07-07,789.4500122070312,789.4500122070312,792.75,781.0499877929688,781.0499877929688,2169992
2025-07-08,794.1500244140625,794.1500244140625,796.5,783.0999755859375,785.0,5033587
2025-07-09,786.2999877929688,786.2999877929688,797.9500122070312,784.0,792.0,2165913
2025-07-10,771.25,771.25,788.0,763.4000244140625,783.0,2602721
2025-07-11,759.0,759.0,777.4000244140625,756.8499755859375,765.0,3508424
2025-07-14,764.75,764.75,767.4500122070312,753.0,755.2000122070312,1794592
2025-07-15,756.8499755859375,756.8499755859375,770.2999877929688,752.1500244140625,769.0,2842400
2025-07-16,755.9500122070312,755.9500122070312,776.9000244140625,754.7999877929688,765.0,6273181
2025-07-17,751.7999877929688,751.7999877929688,760.7000122070312,746.2999877929688,759.6500244140625,4378210
2025-07-18,739.5,739.5,757.0,736.4000244140625,755.0,3450063
2025-07-21,752.2999877929688,752.2999877929688,753.5,732.8499755859375,738.0,2073697
2025-07-22,763.2999877929688,763.2999877929688,768.5499877929688,751.5499877929688,752.0,4334529
2025-07-23,762.5,762.5,768.2999877929688,758.0999755859375,765.0,1312711
2025-07-24,757.2999877929688,757.2999877929688,766.3499755859375,756.0,762.0,1258684
2025-07-25,762.3499755859375,762.3499755859375,766.5,751.0999755859375,752.8499755859375,1708286
2025-07-28,761.2000122070312,761.2000122070312,769.7999877929688,756.5499877929688,762.0,1509806
2025-07-29,756.3499755859375,756.3499755859375,765.0,755.0999755859375,762.0,1129341
2025-07-30,757.4500122070312,757.4500122070312,762.0,750.0,752.2999877929688,2011152
2025-07-31,755.5,755.5,761.25,746.0,746.0,1783473
2025-08-01,741.7000122070312,741.7000122070312,756.3499755859375,740.0999755859375,752.5499877929688,1697685
2025-08-04,739.7999877929688,739.7999877929688,747.5499877929688,732.1500244140625,741.5,2555375
2025-08-05,738.5,738.5,742.25,731.6500244140625,735.7999877929688,1988095
2025-08-06,752.5499877929688,752.5499877929688,755.0,734.0999755859375,734.0999755859375,1797969
2025-08-07,755.7000122070312,755.7000122070312,757.6500244140625,747.0499877929688,747.0499877929688,1423219
2025-08-08,761.5499877929688,761.5499877929688,764.5,756.0,756.0,2210684
2025-08-11,764.75,764.75,765.8499755859375,753.7000122070312,763.5,1719052
2025-08-12,766.2000122070312,766.2000122070312,772.9500122070312,758.3499755859375,764.75,1996036
2025-08-13,776.5999755859375,776.5999755859375,783.7000122070312,763.5999755859375,765.8499755859375,1720968
2025-08-14,788.75,788.75,790.75,777.9500122070312,778.75,2861621
2025-08-18,791.0,791.0,815.0,789.0999755859375,809.0,3954373
2025-08-19,793.75,793.75,796.0999755859375,785.2000122070312,791.7999877929688,1531303
2025-08-20,796.5499877929688,796.5499877929688,801.8499755859375,792.5999755859375,793.0499877929688,1097339
2025-08-21,795.4500122070312,795.4500122070312,807.0,791.4000244140625,792.5,2142925
2025-08-22,788.75,788.75,795.0,786.5999755859375,793.7999877929688,1331814
2025-08-25,787.0,787.0,791.9500122070312,785.3499755859375,788.75,2326398
2025-08-26,776.5999755859375,776.5999755859375,792.0,770.5,786.0499877929688,5054056
2025-08-28,775.3499755859375,775.3499755859375,788.9000244140625,771.0,775.5,2892634
2025-08-29,772.0499877929688,772.0499877929688,778.4500122070312,766.6500244140625,776.0,1865283
2025-09-01,781.7999877929688,781.7999877929688,785.0,771.5,772.0499877929688,2218344
2025-09-02,782.75,782.75,795.75,777.25,780.0,2957512
2025-09-03,776.4500122070312,776.4500122070312,787.5,770.7000122070312,783.0,1879623
2025-09-04,754.25,754.25,803.0,750.0499877929688,803.0,10041489
2025-09-05,759.5499877929688,759.5499877929688,773.0,753.4000244140625,764.0,3234619
2025-09-08,753.75,753.75,763.2000122070312,748.5,762.2999877929688,3455695
2025-09-09,761.0999755859375,761.0999755859375,762.9000244140625,752.3499755859375,755.0,2393107
2025-09-10,777.5999755859375,777.5999755859375,778.6500244140625,760.0,763.0,2301647
2025-09-11,774.25,774.25,779.2999877929688,771.2000122070312,777.9500122070312,1238513
2025-09-12,779.6500244140625,779.6500244140625,781.4500122070312,770.1500244140625,775.7000122070312,2259316
2025-09-15,777.2000122070312,777.2000122070312,780.0,771.5999755859375,775.0,1362719
2025-09-16,774.3499755859375,774.3499755859375,781.5999755859375,770.0999755859375,776.8499755859375,1758601
2025-09-17,768.0499877929688,768.0499877929688,776.9500122070312,762.7999877929688,775.0499877929688,2329049
2025-09-18,784.5999755859375,784.5999755859375,789.6500244140625,766.2000122070312,766.2000122070312,4824420
2025-09-19,782.2000122070312,782.2000122070312,793.6500244140625,780.5,786.7999877929688,3634175
2025-09-22,787.7999877929688,787.7999877929688,796.9000244140625,783.5,786.7999877929688,1976223
2025-09-23,775.0499877929688,775.0499877929688,791.5,774.0,787.4500122070312,2220802
2025-09-24,770.25,770.25,775.5999755859375,768.0499877929688,771.25,1102305
2025-09-25,765.0499877929688,765.0499877929688,769.9500122070312,758.75,768.0,2080916
2025-09-26,764.4000244140625,764.4000244140625,775.4500122070312,762.2000122070312,766.5999755859375,2956314
2025-09-29,756.5999755859375,756.5999755859375,768.9500122070312,754.4000244140625,762.0,3463773
2025-09-30,756.4500122070312,756.4500122070312,761.6500244140625,750.5999755859375,757.0,3435577
2025-10-01,764.0,764.0,766.75,748.9500122070312,753.2000122070312,1540724
2025-10-03,759.2000122070312,759.2000122070312,767.1500244140625,754.9500122070312,756.6500244140625,5421803
2025-10-06,763.0499877929688,763.0499877929688,764.7000122070312,752.6500244140625,755.2000122070312,1323764
2025-10-07,755.5999755859375,755.5999755859375,770.0,753.0999755859375,767.0,3289846
2025-10-08,747.2999877929688,747.2999877929688,757.0499877929688,742.7000122070312,755.5999755859375,2259319
2025-10-09,754.3499755859375,754.3499755859375,757.4500122070312,742.0,746.0999755859375,4476278
2025-10-10,747.2999877929688,747.2999877929688,759.7000122070312,743.5999755859375,754.9000244140625,2771300
2025-10-13,746.5499877929688,746.5499877929688,750.0,742.1500244140625,742.2000122070312,1676403
2025-10-14,743.5499877929688,743.5499877929688,748.1500244140625,739.6500244140625,746.9500122070312,3412592
2025-10-15,761.1500244140625,761.1500244140625,763.7000122070312,743.5499877929688,744.7000122070312,2764842
2025-10-16,742.8499755859375,742.8499755859375,759.9500122070312,726.0,759.9500122070312,10209104
2025-10-17,745.9500122070312,745.9500122070312,749.5,736.0499877929688,740.75,4205888
2025-10-20,742.25,742.25,753.9000244140625,737.5499877929688,751.9000244140625,2361964
2025-10-21,743.7000122070312,743.7000122070312,746.4000244140625,740.5999755859375,740.5999755859375,119115
2025-10-23,743.6500244140625,743.6500244140625,752.5499877929688,742.7000122070312,745.0,3312072
2025-10-24,734.9500122070312,734.9500122070312,745.5,733.7999877929688,743.5999755859375,2349228
2025-10-27,737.25,737.25,743.5499877929688,732.2999877929688,734.9500122070312,3739804
2025-10-28,747.0,747.0,748.9000244140625,735.5499877929688,736.0,3859058
2025-10-29,761.2999877929688,761.2999877929688,763.4000244140625,749.0,750.2000122070312,2270288
2025-10-30,746.5999755859375,746.5999755859375,761.2000122070312,744.0499877929688,758.0,1517376
2025-10-31,731.8499755859375,731.8499755859375,748.5999755859375,730.0499877929688,745.0,2584942
2025-11-03,736.0,736.0,737.9500122070312,728.4500122070312,730.0,2222765
2025-11-04,742.4500122070312,742.4500122070312,748.6500244140625,734.2000122070312,736.0,2311438
2025-11-05,742.4500122070312,742.4500122070312,742.4500122070312,742.4500122070312,742.4500122070312,0
2025-11-06,736.0499877929688,736.0499877929688,746.7999877929688,734.5999755859375,738.8499755859375,1640119
2025-11-07,749.25,749.25,750.5,731.0499877929688,731.0499877929688,1709430
2025-11-10,750.7000122070312,750.7000122070312,759.7999877929688,749.2000122070312,750.0,2046515
2025-11-11,763.9000244140625,763.9000244140625,765.0,747.3499755859375,754.4000244140625,2303525
2025-11-12,783.0999755859375,783.0999755859375,786.0,764.4500122070312,765.0,3996339
2025-11-13,782.2000122070312,782.2000122070312,786.5,778.2999877929688,782.9000244140625,2068084
2025-11-14,773.7000122070312,773.7000122070312,780.2999877929688,769.5,779.0,1373199
2025-11-17,770.25,770.25,778.0,765.0999755859375,770.7000122070312,2639170
2025-11-18,761.7999877929688,761.7999877929688,769.0999755859375,760.5499877929688,766.4500122070312,1363326
2025-11-19,761.0999755859375,761.0999755859375,762.0,755.6500244140625,760.5999755859375,950947
2025-11-20,762.2000122070312,762.2000122070312,765.1500244140625,750.0999755859375,760.7000122070312,2612081
2025-11-21,764.0,764.0,766.2000122070312,758.5999755859375,760.0,2712721
2025-11-24,761.6500244140625,761.6500244140625,766.0,759.6500244140625,765.5,5837946
2025-11-25,766.5499877929688,766.5499877929688,770.4500122070312,757.6500244140625,763.8499755859375,1858955
2025-11-26,787.5499877929688,787.5499877929688,788.5,762.75,763.5999755859375,3006211
2025-11-27,777.7999877929688,777.7999877929688,787.7999877929688,775.8499755859375,787.5499877929688,1165637
2025-11-28,764.2999877929688,764.2999877929688,780.4000244140625,761.4500122070312,780.4000244140625,2441514
2025-12-01,766.75,766.75,768.25,758.0999755859375,765.0,908996
2025-12-02,759.0,759.0,766.4000244140625,753.9500122070312,762.0,2054726
2025-12-03,751.9500122070312,751.9500122070312,758.9000244140625,746.0,755.2999877929688,2877041
2025-12-04,760.7999877929688,760.7999877929688,766.0,745.2000122070312,755.0,2649259
2025-12-05,768.2999877929688,768.2999877929688,772.0,755.2000122070312,757.2000122070312,1693258
2025-12-08,764.0499877929688,764.0499877929688,779.9000244140625,762.0,768.0,3775906
2025-12-09,762.9000244140625,762.9000244140625,765.2999877929688,753.5,763.9000244140625,1965538
2025-12-10,771.0499877929688,771.0499877929688,775.9000244140625,759.0,759.0,1667376
2025-12-11,775.2000122070312,775.2000122070312,777.1500244140625,763.0499877929688,771.0499877929688,2133427
2025-12-12,777.5,777.5,779.8499755859375,770.0499877929688,779.0999755859375,1290971
2025-12-15,772.7000122070312,772.7000122070312,775.5,766.5,772.5,1510988
2025-12-16,764.3499755859375,764.3499755859375,782.2000122070312,762.1500244140625,772.9000244140625,2125078
2025-12-17,753.5,753.5,764.3499755859375,749.0,764.3499755859375,1809434
2025-12-18,757.0,757.0,758.2999877929688,749.0999755859375,755.0499877929688,731537
2025-12-19,766.4500122070312,766.4500122070312,773.8499755859375,753.0999755859375,753.0999755859375,3098157
2025-12-22,761.7999877929688,761.7999877929688,769.0499877929688,759.9500122070312,766.0,767829
2025-12-23,763.9500122070312,763.9500122070312,765.0,757.7999877929688,759.9500122070312,1246811
2025-12-24,755.3499755859375,755.3499755859375,767.9500122070312,754.6500244140625,763.9000244140625,1132272
2025-12-25,755.3499755859375,755.3499755859375,755.3499755859375,755.3499755859375,755.3499755859375,0
2025-12-26,748.4500122070312,748.4500122070312,755.0,745.6500244140625,753.0,1655497
2025-12-29,746.4500122070312,746.4500122070312,751.4500122070312,742.2000122070312,748.0,2912215
2025-12-30,743.0,743.0,751.0,735.75,746.4500122070312,13786783
2025-12-31,749.8499755859375,749.8499755859375,752.0,744.2000122070312,747.8499755859375,2503615
2026-01-01,750.0999755859375,750.0999755859375,753.4000244140625,746.9000244140625,750.0,820228
2026-01-02,754.8499755859375,754.8499755859375,758.3499755859375,749.0499877929688,749.9500122070312,1457089
2026-01-05,759.2999877929688,759.2999877929688,765.4000244140625,751.5,751.5,1348153
2026-01-06,777.8499755859375,777.8499755859375,779.9000244140625,754.2000122070312,754.2000122070312,2900960
2026-01-07,772.3499755859375,772.3499755859375,779.9000244140625,769.5,778.0,1349921
2026-01-08,758.1500244140625,758.1500244140625,774.3499755859375,752.6500244140625,773.0,1993731
2026-01-09,749.9000244140625,749.9000244140625,760.75,747.7000122070312,758.2000122070312,3267663
2026-01-12,754.6500244140625,754.6500244140625,766.5,750.3499755859375,750.3499755859375,1771176
2026-01-13,748.5,748.5,757.7000122070312,742.5999755859375,750.0999755859375,1820910
2026-01-14,743.2000122070312,743.2000122070312,753.75,741.8499755859375,742.0,2909648
2026-01-15,743.2000122070312,743.2000122070312,743.2000122070312,743.2000122070312,743.2000122070312,0
2026-01-16,732.5499877929688,732.5499877929688,742.0,718.0,740.0999755859375,9855757
