date_,adj close_finpipe.ns,close_finpipe.ns,high_finpipe.ns,low_finpipe.ns,open_finpipe.ns,volume_finpipe.ns
2025-04-11,169.14060974121094,171.97999572753906,175.39999389648438,170.02999877929688,174.3000030517578,864111
2025-04-15,176.9102020263672,179.8800048828125,182.0,173.0,174.99000549316406,1191919
2025-04-16,172.9663848876953,175.8699951171875,181.8800048828125,175.00999450683594,180.05999755859375,1221327
2025-04-17,172.45498657226562,175.35000610351562,178.24000549316406,173.6999969482422,176.1999969482422,1082070
2025-04-21,174.75634765625,177.69000244140625,178.97999572753906,171.89999389648438,177.02999877929688,3626656
2025-04-22,174.5203094482422,177.4499969482422,179.25,176.14999389648438,178.11000061035156,1208526
2025-04-23,172.1796112060547,175.07000732421875,179.0,173.2899932861328,178.8000030517578,1126664
2025-04-24,173.3106231689453,176.22000122070312,177.49000549316406,172.61000061035156,174.99000549316406,3425232
2025-04-25,169.07177734375,171.91000366210938,178.25,168.8800048828125,176.0500030517578,1772927
2025-04-28,174.18592834472656,177.11000061035156,177.49000549316406,171.99000549316406,171.99000549316406,994304
2025-04-29,173.7433624267578,176.66000366210938,179.39999389648438,175.72999572753906,177.77000427246094,697969
2025-04-30,171.59933471679688,174.47999572753906,182.92999267578125,173.1999969482422,176.66000366210938,1696716
2025-05-02,172.1992645263672,175.08999633789062,178.4499969482422,172.1999969482422,174.47999572753906,1245524
2025-05-05,174.4613037109375,177.38999938964844,179.00999450683594,175.74000549316406,179.0,536494
2025-05-06,168.23580932617188,171.05999755859375,177.89999389648438,170.35000610351562,177.0,1858591
2025-05-07,176.14306640625,179.10000610351562,180.3000030517578,169.00999450683594,169.00999450683594,1940919
2025-05-08,171.52066040039062,174.39999389648438,182.25,173.3000030517578,179.02999877929688,1379533
2025-05-09,169.730712890625,172.5800018310547,174.58999633789062,170.0,170.0,630832
2025-05-12,181.41458129882812,184.4600067138672,185.6999969482422,178.00999450683594,178.39999389648438,1598961
2025-05-13,180.34255981445312,183.3699951171875,185.6999969482422,181.24000549316406,183.9499969482422,1057531
2025-05-14,185.5648956298828,188.67999267578125,190.5399932861328,182.5500030517578,184.10000610351562,1492037
2025-05-15,187.5908966064453,190.74000549316406,194.8000030517578,188.5399932861328,191.0,2347180
2025-05-16,188.40719604492188,191.57000732421875,192.99000549316406,190.0,191.60000610351562,938672
2025-05-19,189.5972137451172,192.77999877929688,195.6999969482422,189.88999938964844,192.99000549316406,1195952
2025-05-20,185.81076049804688,188.92999267578125,194.2899932861328,188.0500030517578,193.0500030517578,690836
2025-05-21,186.8434295654297,189.97999572753906,191.50999450683594,187.75,189.0,530491
2025-05-22,192.5083465576172,195.74000549316406,199.6999969482422,188.22000122070312,188.97999572753906,3590837
2025-05-23,205.5100860595703,208.9600067138672,217.0,194.30999755859375,197.0500030517578,9018008
2025-05-26,219.81985473632812,223.50999450683594,229.5,207.2100067138672,208.0,19626693
2025-05-27,221.02955627441406,224.74000549316406,231.8000030517578,215.19000244140625,224.0500030517578,8965358
2025-05-28,218.37413024902344,222.0399932861328,226.64999389648438,221.25,224.74000549316406,1444299
2025-05-29,214.59751892089844,218.1999969482422,222.64999389648438,217.61000061035156,222.5,1161258
2025-05-30,214.55819702148438,218.16000366210938,220.3000030517578,217.00999450683594,218.22000122070312,836315
2025-06-02,212.6305389404297,216.1999969482422,220.07000732421875,215.4499969482422,218.10000610351562,569123
2025-06-03,212.88626098632812,216.4600067138672,221.00999450683594,215.50999450683594,217.89999389648438,1047629
2025-06-04,213.23046875,216.80999755859375,220.0,213.3800048828125,220.0,737716
2025-06-05,211.13563537597656,214.67999267578125,218.5,214.10000610351562,217.00999450683594,541962
2025-06-06,214.50901794433594,218.11000061035156,219.3800048828125,212.17999267578125,215.0500030517578,1089168
2025-06-09,215.00076293945312,218.61000061035156,223.92999267578125,216.30999755859375,218.89999389648438,1316554
2025-06-10,218.0004119873047,221.66000366210938,227.7899932861328,217.74000549316406,218.39999389648438,2549347
2025-06-11,221.05906677246094,224.77000427246094,226.0,220.50999450683594,222.69000244140625,922801
2025-06-12,213.8599090576172,217.4499969482422,226.0,216.22999572753906,225.10000610351562,726195
2025-06-13,219.10191345214844,222.77999877929688,226.89999389648438,210.0,211.11000061035156,2829582
2025-06-16,218.8560333251953,222.52999877929688,224.33999633789062,216.5500030517578,222.77999877929688,944930
2025-06-17,224.47177124023438,228.24000549316406,234.0,222.5,223.1999969482422,4251521
2025-06-18,228.69093322753906,232.52999877929688,238.0,225.16000366210938,227.2100067138672,6286159
2025-06-19,217.59716796875,221.25,232.52999877929688,220.0,232.00999450683594,2524000
2025-06-20,211.7650909423828,215.32000732421875,221.94000244140625,214.5,221.25,2354871
2025-06-23,209.82760620117188,213.35000610351562,215.89999389648438,211.1999969482422,213.74000549316406,1067398
2025-06-24,212.4830322265625,216.0500030517578,218.25999450683594,214.5,215.0,1081559
2025-06-25,213.1714630126953,216.75,219.3000030517578,215.5500030517578,216.5,778277
2025-06-26,214.14512634277344,217.74000549316406,219.0,215.9199981689453,216.9499969482422,571493
2025-06-27,213.33865356445312,216.9199981689453,219.69000244140625,216.25,218.10000610351562,609835
2025-06-30,214.43032836914062,218.02999877929688,220.14999389648438,215.30999755859375,218.0,904064
2025-07-01,213.18130493164062,216.75999450683594,219.5,215.0,218.19000244140625,550171
2025-07-02,209.660400390625,213.17999267578125,216.6999969482422,211.75,216.6999969482422,582976
2025-07-03,209.17849731445312,212.69000244140625,215.19000244140625,211.6300048828125,214.25,618743
2025-07-04,207.63441467285156,211.1199951171875,214.4499969482422,209.5399932861328,212.75,582745
2025-07-07,201.58595275878906,204.97000122070312,212.67999267578125,204.0,210.88999938964844,916850
2025-07-08,202.77597045898438,206.17999267578125,208.1999969482422,204.1199951171875,205.99000549316406,714613
2025-07-09,200.98602294921875,204.36000061035156,207.89999389648438,203.47999572753906,206.1999969482422,674387
2025-07-10,201.88101196289062,205.27000427246094,206.00999450683594,203.60000610351562,204.7899932861328,352824
2025-07-11,202.04820251464844,205.44000244140625,207.64999389648438,204.49000549316406,205.25999450683594,389892
2025-07-14,201.52694702148438,204.91000366210938,206.89999389648438,203.49000549316406,205.6999969482422,368871
2025-07-15,204.8806610107422,208.32000732421875,208.8000030517578,204.4199981689453,205.1199951171875,501161
2025-07-16,210.7619171142578,214.3000030517578,216.58999633789062,208.55999755859375,208.97999572753906,1685500
2025-07-17,211.13563537597656,214.67999267578125,215.14999389648438,212.05999755859375,213.77999877929688,511258
2025-07-18,207.49671936035156,210.97999572753906,215.5399932861328,210.05999755859375,215.5399932861328,368176
2025-07-21,202.6874542236328,206.08999633789062,210.9600067138672,205.5,210.9499969482422,1000333
2025-07-22,198.44862365722656,201.77999877929688,207.6300048828125,201.0,206.3000030517578,1217718
2025-07-23,204.49708557128906,207.92999267578125,209.88999938964844,202.5,202.5,1368300
2025-07-24,208.65725708007812,212.16000366210938,214.7100067138672,207.08999633789062,208.89999389648438,1561993
2025-07-25,205.2740478515625,208.72000122070312,210.99000549316406,205.75,210.0,805980
2025-07-28,204.14303588867188,207.57000732421875,210.2899932861328,205.00999450683594,208.00999450683594,765418
2025-07-29,205.8739776611328,209.3300018310547,209.7899932861328,204.6199951171875,206.9199981689453,420738
2025-07-30,209.2965087890625,212.80999755859375,220.0,208.42999267578125,209.0,1139747
2025-07-31,202.85464477539062,206.25999450683594,214.50999450683594,203.5,207.0,1064921
2025-08-01,197.4061279296875,200.72000122070312,207.69000244140625,200.0,205.0,555348
2025-08-04,194.72120666503906,197.99000549316406,199.5,192.66000366210938,197.86000061035156,967409
2025-08-05,193.68853759765625,196.94000244140625,199.3699951171875,195.50999450683594,198.0,418686
2025-08-06,192.08543395996094,195.30999755859375,197.02000427246094,192.17999267578125,196.0,343787
2025-08-07,185.96812438964844,189.08999633789062,195.0,186.22000122070312,195.0,650842
2025-08-08,185.8599395751953,188.97999572753906,191.75,185.9199981689453,190.0,526122
2025-08-11,186.26318359375,189.38999938964844,190.0,185.80999755859375,189.89999389648438,408881
2025-08-12,188.13180541992188,191.2899932861328,192.91000366210938,188.10000610351562,189.69000244140625,845189
2025-08-13,187.49253845214844,190.63999938964844,192.3300018310547,189.6699981689453,191.2899932861328,169457
2025-08-14,184.52239990234375,187.6199951171875,192.14999389648438,186.25,189.99000549316406,395756
2025-08-18,195.11459350585938,198.38999938964844,199.5,188.3000030517578,188.3000030517578,1078363
2025-08-19,202.42193603515625,205.82000732421875,206.92999267578125,197.05999755859375,199.5500030517578,1097767
2025-08-20,199.7173309326172,203.07000732421875,208.82000732421875,202.0,205.82000732421875,458755
2025-08-21,204.66429138183594,208.10000610351562,210.0,204.36000061035156,205.99000549316406,907568
2025-08-22,208.22451782226562,211.72000122070312,215.3000030517578,204.10000610351562,208.10000610351562,1773366
2025-08-25,208.62774658203125,212.1300048828125,214.97999572753906,210.58999633789062,212.39999389648438,1257867
2025-08-26,205.67727661132812,209.1300048828125,211.72000122070312,206.63999938964844,211.0,564138
2025-08-28,204.388916015625,207.82000732421875,208.77000427246094,205.0,207.5,422357
2025-08-29,208.42120361328125,211.9199981689453,212.25,207.60000610351562,207.8000030517578,620814
2025-09-01,210.47669982910156,214.00999450683594,216.8800048828125,209.86000061035156,213.5,1377729
2025-09-02,213.4271697998047,217.00999450683594,218.1999969482422,212.1999969482422,215.0,760511
2025-09-03,214.45001220703125,218.0500030517578,221.0,215.88999938964844,217.77000427246094,919365
2025-09-04,218.1999969482422,218.1999969482422,219.3800048828125,214.72000122070312,218.0500030517578,456948
2025-09-05,213.72999572753906,213.72999572753906,217.99000549316406,210.14999389648438,216.1999969482422,870849
2025-09-08,210.5800018310547,210.5800018310547,214.13999938964844,209.8000030517578,213.72999572753906,265550
2025-09-09,209.36000061035156,209.36000061035156,212.10000610351562,208.5500030517578,210.58999633789062,219475
2025-09-10,208.97000122070312,208.97000122070312,212.6999969482422,208.32000732421875,210.0,334640
2025-09-11,212.07000732421875,212.07000732421875,214.60000610351562,208.4600067138672,208.4600067138672,306475
2025-09-12,215.64999389648438,215.64999389648438,216.89999389648438,212.25999450683594,213.13999938964844,1480664
2025-09-15,220.75999450683594,220.75999450683594,222.5,214.05999755859375,216.0,1630611
2025-09-16,219.1699981689453,219.1699981689453,222.22999572753906,216.3000030517578,221.02000427246094,1026500
2025-09-17,217.69000244140625,217.69000244140625,220.8000030517578,217.0,220.2899932861328,697524
2025-09-18,216.1999969482422,216.1999969482422,218.5500030517578,215.07000732421875,217.69000244140625,642095
2025-09-19,216.9199981689453,216.9199981689453,219.16000366210938,215.3300018310547,216.1999969482422,792813
2025-09-22,216.08999633789062,216.08999633789062,218.0,214.3000030517578,216.9199981689453,619314
2025-09-23,211.49000549316406,211.49000549316406,216.25,211.0,216.0,338842
2025-09-24,210.38999938964844,210.38999938964844,212.64999389648438,209.52999877929688,211.4199981689453,302690
2025-09-25,212.1300048828125,212.1300048828125,214.16000366210938,208.77000427246094,210.4499969482422,367891
2025-09-26,208.22999572753906,208.22999572753906,212.0,204.39999389648438,211.91000366210938,842102
2025-09-29,200.77999877929688,200.77999877929688,209.44000244140625,199.57000732421875,208.9499969482422,890467
2025-09-30,200.10000610351562,200.10000610351562,203.9600067138672,198.9600067138672,200.0,549101
2025-10-01,199.39999389648438,199.39999389648438,203.08999633789062,197.1199951171875,200.5,670693
2025-10-03,205.88999938964844,205.88999938964844,206.69000244140625,199.6699981689453,200.1999969482422,547474
2025-10-06,199.42999267578125,199.42999267578125,205.88999938964844,199.0,205.88999938964844,635405
2025-10-07,195.55999755859375,195.55999755859375,200.27999877929688,195.00999450683594,200.0,779637
2025-10-08,194.77000427246094,194.77000427246094,198.10000610351562,193.97000122070312,195.10000610351562,526653
2025-10-09,194.0399932861328,194.0399932861328,195.64999389648438,192.10000610351562,195.10000610351562,498459
2025-10-10,192.94000244140625,192.94000244140625,195.1199951171875,192.4499969482422,194.3000030517578,408836
2025-10-13,190.74000549316406,190.74000549316406,192.60000610351562,190.2100067138672,190.8000030517578,249201
2025-10-14,190.39999389648438,190.39999389648438,193.99000549316406,189.47999572753906,191.1999969482422,596375
2025-10-15,191.8000030517578,191.8000030517578,192.88999938964844,189.6699981689453,190.39999389648438,511378
2025-10-16,191.00999450683594,191.00999450683594,194.47999572753906,190.60000610351562,192.89999389648438,556756
2025-10-17,190.99000549316406,190.99000549316406,193.27000427246094,190.25,191.00999450683594,528716
2025-10-20,190.9600067138672,190.9600067138672,191.8000030517578,189.85000610351562,191.7899932861328,411056
2025-10-21,191.72000122070312,191.72000122070312,193.16000366210938,191.10000610351562,191.91000366210938,109322
2025-10-23,189.97999572753906,189.97999572753906,192.1699981689453,189.60000610351562,191.77000427246094,1131281
2025-10-24,189.07000732421875,189.07000732421875,190.85000610351562,188.5,189.85000610351562,350855
2025-10-27,190.17999267578125,190.17999267578125,190.6999969482422,188.0,189.99000549316406,388180
2025-10-28,190.24000549316406,190.24000549316406,191.30999755859375,189.0,190.17999267578125,189321
2025-10-29,191.00999450683594,191.00999450683594,191.47999572753906,188.3000030517578,190.10000610351562,410218
2025-10-30,189.88999938964844,189.88999938964844,191.9499969482422,189.0,191.8000030517578,307503
2025-10-31,188.00999450683594,188.00999450683594,190.0,187.5399932861328,189.88999938964844,687156
2025-11-03,188.0800018310547,188.0800018310547,188.60000610351562,186.8800048828125,188.10000610351562,279065
2025-11-04,188.3300018310547,188.3300018310547,188.6699981689453,186.02000427246094,188.5,381895
2025-11-05,188.3300018310547,188.3300018310547,188.3300018310547,188.3300018310547,188.3300018310547,0
2025-11-06,182.2899932861328,182.2899932861328,188.3000030517578,181.75999450683594,188.1999969482422,592006
2025-11-07,185.25999450683594,185.25999450683594,186.9499969482422,181.5,182.0,353979
2025-11-10,188.7899932861328,188.7899932861328,194.5,185.7100067138672,191.0,1688208
2025-11-11,187.61000061035156,187.61000061035156,189.25,184.10000610351562,188.97999572753906,513332
2025-11-12,186.2100067138672,186.2100067138672,189.0,185.1999969482422,187.75,471639
2025-11-13,187.13999938964844,187.13999938964844,187.6999969482422,184.50999450683594,186.2100067138672,674508
2025-11-14,188.0399932861328,188.0399932861328,190.89999389648438,184.8000030517578,185.64999389648438,1232897
2025-11-17,187.02999877929688,187.02999877929688,187.97000122070312,186.3000030517578,186.5,308455
2025-11-18,185.08999633789062,185.08999633789062,186.89999389648438,184.39999389648438,186.16000366210938,349010
2025-11-19,183.42999267578125,183.42999267578125,185.10000610351562,179.6999969482422,184.2899932861328,924944
2025-11-20,179.9499969482422,179.9499969482422,183.99000549316406,179.0,183.5,814186
2025-11-21,181.72999572753906,181.72999572753906,185.61000061035156,177.6999969482422,179.6699981689453,352325
2025-11-24,182.82000732421875,182.82000732421875,183.5,178.4600067138672,180.75999450683594,1442549
2025-11-25,185.1199951171875,185.1199951171875,185.89999389648438,181.27999877929688,182.82000732421875,414781
2025-11-26,184.50999450683594,184.50999450683594,186.97000122070312,182.9600067138672,186.97000122070312,709751
2025-11-27,180.7100067138672,180.7100067138672,186.1999969482422,179.1999969482422,185.33999633789062,882070
2025-11-28,178.72999572753906,178.72999572753906,180.85000610351562,177.22000122070312,180.7100067138672,404789
2025-12-01,176.30999755859375,176.30999755859375,180.3000030517578,175.8000030517578,178.8000030517578,583858
2025-12-02,174.82000732421875,174.82000732421875,177.3800048828125,173.74000549316406,175.50999450683594,747037
2025-12-03,172.25999450683594,172.25999450683594,176.24000549316406,171.0,175.0,909747
2025-12-04,170.47999572753906,170.47999572753906,173.08999633789062,169.10000610351562,172.25999450683594,1045157
2025-12-05,169.1300048828125,169.1300048828125,170.47999572753906,167.25999450683594,169.99000549316406,712113
2025-12-08,165.19000244140625,165.19000244140625,169.25,164.83999633789062,169.24000549316406,661677
2025-12-09,165.75999450683594,165.75999450683594,166.89999389648438,162.25999450683594,164.75,1063000
2025-12-10,163.39999389648438,163.39999389648438,170.89999389648438,162.3000030517578,165.5,1154139
2025-12-11,165.42999267578125,165.42999267578125,165.89999389648438,162.6300048828125,163.10000610351562,738914
2025-12-12,165.58999633789062,165.58999633789062,167.2100067138672,164.27999877929688,166.8000030517578,262399
2025-12-15,165.22000122070312,165.22000122070312,166.9499969482422,164.52000427246094,165.4499969482422,589784
2025-12-16,167.13999938964844,167.13999938964844,167.8000030517578,164.0,165.0,675511
2025-12-17,164.52000427246094,164.52000427246094,168.69000244140625,164.0,167.13999938964844,271274
2025-12-18,165.02000427246094,165.02000427246094,165.5,162.11000061035156,164.32000732421875,311332
2025-12-19,166.17999267578125,166.17999267578125,166.89999389648438,164.5500030517578,165.07000732421875,246677
2025-12-22,167.77999877929688,167.77999877929688,169.97000122070312,167.0,167.0,343343
2025-12-23,168.6699981689453,168.6699981689453,168.9199981689453,166.94000244140625,167.99000549316406,248104
2025-12-24,168.9499969482422,168.9499969482422,170.60000610351562,168.10000610351562,168.75,395646
2025-12-25,168.9499969482422,168.9499969482422,168.9499969482422,168.9499969482422,168.9499969482422,0
2025-12-26,169.80999755859375,169.80999755859375,170.66000366210938,167.92999267578125,169.7899932861328,278764
2025-12-29,171.17999267578125,171.17999267578125,172.83999633789062,169.27000427246094,169.3000030517578,632652
2025-12-30,170.8000030517578,170.8000030517578,171.5399932861328,168.30999755859375,170.4600067138672,906895
2025-12-31,174.00999450683594,174.00999450683594,175.25999450683594,170.61000061035156,171.0,446119
2026-01-01,175.77000427246094,175.77000427246094,175.89999389648438,172.72999572753906,175.0,317055
2026-01-02,178.50999450683594,178.50999450683594,178.9600067138672,175.80999755859375,177.5,511473
2026-01-05,183.55999755859375,183.55999755859375,185.10000610351562,177.39999389648438,177.39999389648438,1514050
2026-01-06,180.66000366210938,180.66000366210938,183.00999450683594,179.30999755859375,183.00999450683594,359534
2026-01-07,179.55999755859375,179.55999755859375,180.99000549316406,178.60000610351562,180.0500030517578,229006
2026-01-08,177.10000610351562,177.10000610351562,180.6300048828125,175.10000610351562,179.58999633789062,377337
2026-01-09,173.99000549316406,173.99000549316406,177.10000610351562,173.5,173.5,449805
2026-01-12,173.1699981689453,173.1699981689453,174.3000030517578,169.6300048828125,172.2100067138672,301355
2026-01-13,174.00999450683594,174.00999450683594,174.8699951171875,172.1699981689453,174.0,160436
2026-01-14,175.50999450683594,175.50999450683594,177.0,173.0500030517578,173.14999389648438,228130
2026-01-16,176.66000366210938,176.66000366210938,176.9499969482422,174.89999389648438,175.0,246008
