date_,adj close_nava.ns,close_nava.ns,high_nava.ns,low_nava.ns,open_nava.ns,volume_nava.ns
2025-04-30,447.9664611816406,454.95001220703125,477.75,450.75,476.5,565124
2025-05-02,449.09881591796875,456.1000061035156,470.0,446.6499938964844,459.29998779296875,358634
2025-05-05,454.6128234863281,461.70001220703125,465.54998779296875,445.29998779296875,458.5,508887
2025-05-06,427.1410827636719,433.79998779296875,467.54998779296875,430.1000061035156,464.0,488872
2025-05-07,433.3443908691406,440.1000061035156,449.8999938964844,425.0,425.0,769394
2025-05-08,425.81182861328125,432.45001220703125,453.95001220703125,431.0,445.6000061035156,346900
2025-05-09,423.842529296875,430.45001220703125,434.8500061035156,421.0,424.04998779296875,249442
2025-05-12,457.074462890625,464.20001220703125,469.0,445.79998779296875,451.6499938964844,381778
2025-05-13,464.65625,471.8999938964844,475.0,459.3999938964844,469.0,628012
2025-05-14,457.8129577636719,464.95001220703125,478.3999938964844,463.0,476.0,424155
2025-05-15,465.1485900878906,472.3999938964844,475.0,463.5,469.54998779296875,293846
2025-05-16,466.77325439453125,474.04998779296875,484.0,468.5,476.0,927354
2025-05-19,453.6282043457031,460.70001220703125,477.75,454.0,475.0,872773
2025-05-20,445.0617370605469,452.0,465.70001220703125,450.0,462.25,192671
2025-05-21,453.2835388183594,460.3500061035156,465.0,451.0,453.1000061035156,269063
2025-05-22,453.52972412109375,460.6000061035156,466.6000061035156,454.5,454.5,158543
2025-05-23,447.621826171875,454.6000061035156,462.3999938964844,453.1000061035156,457.0,159488
2025-05-26,447.1787109375,454.1499938964844,462.95001220703125,449.5,456.54998779296875,234172
2025-05-27,446.3910217285156,453.3500061035156,461.1000061035156,451.3999938964844,454.3999938964844,135851
2025-05-28,451.7080993652344,458.75,462.0,452.0,454.70001220703125,143620
2025-05-29,466.6255798339844,473.8999938964844,478.0,456.45001220703125,458.75,656571
2025-05-30,484.8415832519531,492.3999938964844,495.0,475.1499938964844,476.79998779296875,1047894
2025-06-02,477.3582458496094,484.79998779296875,499.0,481.0,493.25,343233
2025-06-03,481.8384094238281,489.3500061035156,504.29998779296875,477.0,483.3500061035156,722457
2025-06-04,521.66748046875,529.7999877929688,554.1500244140625,487.75,490.0,13705236
2025-06-05,522.6029052734375,530.75,539.75,528.0499877929688,533.0,974098
2025-06-06,514.922607421875,522.9500122070312,532.2999877929688,518.4000244140625,530.0,438382
2025-06-09,520.7320556640625,528.8499755859375,536.0,522.4500122070312,524.5499877929688,441968
2025-06-10,513.494873046875,521.5,533.0,518.2999877929688,533.0,319159
2025-06-11,519.550537109375,527.6500244140625,542.0,522.0,523.5999755859375,795056
2025-06-12,551.6500854492188,560.25,582.0,529.75,532.0,12627694
2025-06-13,546.1852416992188,554.7000122070312,559.0,535.5499877929688,545.2000122070312,1206634
2025-06-16,564.9428100585938,573.75,598.7999877929688,555.2000122070312,557.5,9890044
2025-06-17,556.7210693359375,565.4000244140625,581.4500122070312,560.0,578.2999877929688,801793
2025-06-18,543.3790283203125,551.8499755859375,563.9500122070312,547.9500122070312,562.0,856298
2025-06-19,537.2249145507812,545.5999755859375,572.9500122070312,538.0499877929688,552.0499877929688,1099015
2025-06-20,557.902587890625,566.5999755859375,577.0,544.5499877929688,545.7000122070312,2879388
2025-06-23,575.7739868164062,584.75,589.9000244140625,561.7000122070312,565.0,2009861
2025-06-24,562.481201171875,571.25,598.0,567.9500122070312,590.0,1195038
2025-06-25,584.832763671875,593.9500122070312,598.7000122070312,571.5499877929688,574.9000244140625,1351599
2025-06-26,582.8142700195312,591.9000244140625,598.0,580.0999755859375,597.0,522040
2025-06-27,595.4669799804688,604.75,609.0,587.4000244140625,596.25,1450835
2025-06-30,597.436279296875,606.75,612.5,600.0,602.0,596481
2025-07-01,583.9465942382812,593.0499877929688,610.5999755859375,590.5,607.4500122070312,498738
2025-07-02,589.3129272460938,598.5,606.7999877929688,590.0499877929688,594.4000244140625,470195
2025-07-03,604.033447265625,613.4500122070312,618.0,596.7999877929688,600.0,932534
2025-07-04,601.9164428710938,611.2999877929688,624.7000122070312,606.0,613.3499755859375,517531
2025-07-07,586.851318359375,596.0,614.6500244140625,594.0499877929688,614.0,327338
2025-07-08,576.807861328125,585.7999877929688,595.7000122070312,577.0,595.6500244140625,609228
2025-07-09,586.4573974609375,595.5999755859375,611.9500122070312,588.9000244140625,588.9000244140625,1210325
2025-07-10,586.0143432617188,595.1500244140625,597.9000244140625,587.0,597.3499755859375,241577
2025-07-11,581.5834350585938,590.6500244140625,595.0,588.0,595.0,178642
2025-07-14,595.1715698242188,604.4500122070312,608.0,586.0,589.9500122070312,347020
2025-07-15,594.6792602539062,603.9500122070312,616.8499755859375,601.0,606.6500244140625,414802
2025-07-16,602.6549072265625,612.0499877929688,615.8499755859375,600.75,604.0,546554
2025-07-17,606.4950561523438,615.9500122070312,623.7999877929688,611.2000122070312,618.0,871052
2025-07-18,599.8978881835938,609.25,623.25,603.0999755859375,613.5,445967
2025-07-21,597.3378295898438,606.6500244140625,610.0,589.2000122070312,608.0499877929688,326978
2025-07-22,601.5225830078125,610.9000244140625,619.0,606.0999755859375,610.0,358876
2025-07-23,620.9694213867188,630.6500244140625,637.0,608.0,611.5,1731173
2025-07-24,622.8402709960938,632.5499877929688,641.0,625.2000122070312,634.75,656058
2025-07-25,602.8026123046875,612.2000122070312,636.0,605.5,635.5999755859375,771045
2025-07-28,591.429931640625,600.6500244140625,621.5,596.4500122070312,615.0499877929688,556674
2025-07-29,594.3839111328125,603.6500244140625,607.0,585.3499755859375,600.9500122070312,309465
2025-07-30,600.73486328125,610.0999755859375,623.9500122070312,603.0499877929688,610.0499877929688,920837
2025-07-31,619.8862915039062,629.5499877929688,634.1500244140625,592.0,603.0,1056962
2025-08-01,611.3690795898438,620.9000244140625,639.0,615.0,628.0499877929688,557675
2025-08-04,610.1875,619.7000122070312,629.4500122070312,610.6500244140625,618.0,333050
2025-08-05,604.624267578125,614.0499877929688,624.3499755859375,611.25,620.0499877929688,213752
2025-08-06,598.1255493164062,607.4500122070312,623.0,602.2000122070312,614.5,407836
2025-08-07,603.9432373046875,607.2999877929688,612.0,594.4000244140625,602.0,344883
2025-08-08,602.9984741210938,606.3499755859375,614.0,602.2999877929688,608.0999755859375,220937
2025-08-11,622.3906860351562,625.8499755859375,628.3499755859375,604.0999755859375,606.0,502732
2025-08-12,618.8106079101562,622.25,631.0,614.9500122070312,628.9500122070312,310740
2025-08-13,611.94873046875,615.3499755859375,625.9000244140625,613.0499877929688,621.0999755859375,225410
2025-08-14,578.38525390625,581.5999755859375,627.0,572.25,615.25,1579006
2025-08-18,575.9488525390625,579.1500244140625,588.0,574.0499877929688,581.5999755859375,504007
2025-08-19,588.8272094726562,592.0999755859375,596.1500244140625,576.0,579.5,410356
2025-08-20,594.0482177734375,597.3499755859375,599.4000244140625,589.3499755859375,596.0,391431
2025-08-21,671.5176391601562,675.25,710.0,596.0,597.3499755859375,18638726
2025-08-22,668.1364135742188,671.8499755859375,680.0,660.25,675.0,2411502
2025-08-25,668.3353271484375,672.0499877929688,696.0,662.5,670.0,1755023
2025-08-26,656.1530151367188,659.7999877929688,674.5,655.0,671.0,650656
2025-08-28,652.5729370117188,656.2000122070312,680.2000122070312,648.0,661.0,792573
2025-08-29,683.7993774414062,687.5999755859375,696.0,652.5,659.2999877929688,5258174
2025-09-01,707.4678344726562,711.4000244140625,717.7000122070312,689.0,695.0,2217787
2025-09-02,700.1087036132812,704.0,716.4500122070312,692.0,713.0,776381
2025-09-03,700.3573608398438,704.25,721.0,700.2000122070312,707.0,761495
2025-09-04,677.83251953125,681.5999755859375,711.7999877929688,675.7999877929688,710.0,538992
2025-09-05,674.8988647460938,678.6500244140625,696.0,676.0,686.5999755859375,503985
2025-09-08,682.7551879882812,686.5499877929688,691.9000244140625,676.0999755859375,685.9500122070312,370775
2025-09-09,697.175048828125,701.0499877929688,704.9500122070312,680.0499877929688,690.0,524365
2025-09-10,689.517578125,693.3499755859375,710.9500122070312,691.0,705.0,423167
2025-09-11,700.3573608398438,704.25,708.0,693.3499755859375,694.7000122070312,417558
2025-09-12,699.9595336914062,703.8499755859375,718.0,696.9000244140625,710.6500244140625,573649
2025-09-15,701.053466796875,704.9500122070312,735.0,700.0,707.0,1187970
2025-09-16,710.5506591796875,714.5,720.0,703.7000122070312,709.9000244140625,515084
2025-09-17,701.6004638671875,705.5,720.0999755859375,702.0,716.2999877929688,443880
2025-09-18,710.6500854492188,714.5999755859375,718.0,701.5999755859375,709.0,423724
2025-09-19,713.335205078125,717.2999877929688,731.7000122070312,705.0,716.9500122070312,962746
2025-09-22,705.6280517578125,709.5499877929688,727.5999755859375,708.0,712.0,318247
2025-09-23,706.423583984375,710.3499755859375,723.0,708.0,712.4000244140625,246646
2025-09-24,699.2136840820312,703.0999755859375,722.5999755859375,701.0,712.0499877929688,290125
2025-09-25,689.9154052734375,693.75,714.7999877929688,685.0,703.5,415575
2025-09-26,679.3740234375,683.1500244140625,706.0,675.0,695.0,414651
2025-09-29,662.7662963867188,666.4500122070312,697.9500122070312,663.5,684.5499877929688,412949
2025-09-30,647.3519897460938,650.9500122070312,670.0999755859375,645.0,668.0,559278
2025-10-01,642.6779174804688,646.25,651.5,637.0,651.0499877929688,431827
2025-10-03,648.5453491210938,652.1500244140625,660.0,642.0,647.5,377314
2025-10-06,638.451416015625,642.0,650.0,631.0,650.0,487674
2025-10-07,633.7774047851562,637.2999877929688,648.25,636.0,644.25,185463
2025-10-08,620.94873046875,624.4000244140625,639.9000244140625,623.0,639.9000244140625,235273
2025-10-09,622.6890869140625,626.1500244140625,631.2000122070312,617.9500122070312,629.25,207516
2025-10-10,620.9984130859375,624.4500122070312,634.9000244140625,621.0,626.0999755859375,262040
2025-10-13,618.8602905273438,622.2999877929688,627.7999877929688,619.4500122070312,621.0,149568
2025-10-14,605.2857666015625,608.6500244140625,628.5,605.5,622.7000122070312,354893
2025-10-15,607.8713989257812,611.25,614.7000122070312,605.5499877929688,610.0,226182
2025-10-16,609.0647583007812,612.4500122070312,623.7000122070312,608.8499755859375,617.0499877929688,201733
2025-10-17,609.8603515625,613.25,620.0,609.3499755859375,620.0,160591
2025-10-20,604.8880004882812,608.25,626.7999877929688,605.5,614.3499755859375,280016
2025-10-21,607.2747192382812,610.6500244140625,616.7000122070312,608.9500122070312,612.8499755859375,46210
2025-10-23,604.4404296875,607.7999877929688,617.0,605.5499877929688,616.7000122070312,146862
2025-10-24,601.8548583984375,605.2000122070312,611.9000244140625,599.0999755859375,608.75,176925
2025-10-27,609.6614379882812,613.0499877929688,625.0,592.2999877929688,604.0,523660
2025-10-28,613.589599609375,617.0,622.5,609.2000122070312,613.0999755859375,214947
2025-10-29,621.5950927734375,625.0499877929688,631.3499755859375,609.0499877929688,617.5999755859375,474308
2025-10-30,616.0260620117188,619.4500122070312,636.4500122070312,615.4000244140625,629.75,249139
2025-10-31,615.379638671875,618.7999877929688,624.3499755859375,617.0,623.0,175295
2025-11-03,604.73876953125,608.0999755859375,637.7000122070312,607.0,618.8499755859375,395467
2025-11-04,604.78857421875,608.1500244140625,613.9000244140625,601.5,612.9500122070312,225465
2025-11-05,604.78857421875,608.1500244140625,608.1500244140625,608.1500244140625,608.1500244140625,0
2025-11-06,592.0592651367188,595.3499755859375,612.8499755859375,592.0,612.3499755859375,244570
2025-11-07,569.9322509765625,573.0999755859375,595.0,567.0999755859375,592.0,944322
2025-11-10,539.7997436523438,542.7999877929688,570.25,538.2999877929688,570.0,1432755
2025-11-11,554.9157104492188,558.0,565.0,533.7000122070312,542.3499755859375,755431
2025-11-12,542.1367797851562,545.1500244140625,560.7999877929688,541.0,558.0,367796
2025-11-13,539.75,542.75,556.9500122070312,535.75,538.0,390745
2025-11-14,549.25,549.25,553.0999755859375,538.0999755859375,542.75,202308
2025-11-17,551.4000244140625,551.4000244140625,557.7999877929688,547.0,549.25,189626
2025-11-18,546.9000244140625,546.9000244140625,556.1500244140625,544.0999755859375,554.0,147541
2025-11-19,535.8499755859375,535.8499755859375,550.0499877929688,532.0999755859375,549.1500244140625,314316
2025-11-20,543.2999877929688,543.2999877929688,549.0999755859375,537.0,540.0,280864
2025-11-21,529.6500244140625,529.6500244140625,543.0,527.75,542.0499877929688,277464
2025-11-24,506.0,506.0,529.8499755859375,502.04998779296875,527.0,428705
2025-11-25,515.4500122070312,515.4500122070312,518.0499877929688,501.6499938964844,503.0,283470
2025-11-26,527.9000244140625,527.9000244140625,529.0,512.3499755859375,514.0,169413
2025-11-27,525.7000122070312,525.7000122070312,534.0499877929688,524.0999755859375,530.0,188251
2025-11-28,522.0,522.0,525.7000122070312,517.5499877929688,525.7000122070312,86894
2025-12-01,516.9000244140625,516.9000244140625,538.5,512.0,525.0,419089
2025-12-02,518.9000244140625,518.9000244140625,526.9500122070312,514.75,514.7999877929688,191117
2025-12-03,526.9000244140625,526.9000244140625,531.0,515.0999755859375,518.9000244140625,266220
2025-12-04,529.5999755859375,529.5999755859375,535.0,521.0499877929688,525.25,252357
2025-12-05,526.4000244140625,526.4000244140625,534.4500122070312,525.2000122070312,528.0,283689
2025-12-08,515.9500122070312,515.9500122070312,526.3499755859375,513.7000122070312,523.5,202112
2025-12-09,557.25,557.25,566.5,512.0499877929688,514.0999755859375,3225796
2025-12-10,554.2999877929688,554.2999877929688,561.9000244140625,546.0,555.0,449242
2025-12-11,567.6500244140625,567.6500244140625,570.0,550.0,561.0,546394
2025-12-12,564.4500122070312,564.4500122070312,574.2000122070312,559.0999755859375,572.4000244140625,264109
2025-12-15,570.4000244140625,570.4000244140625,572.0,560.0999755859375,561.7999877929688,232311
2025-12-16,568.8499755859375,568.8499755859375,573.75,558.7999877929688,572.9000244140625,206184
2025-12-17,570.75,570.75,572.5,562.7000122070312,569.9500122070312,143343
2025-12-18,568.5499877929688,568.5499877929688,571.9500122070312,563.0999755859375,571.9500122070312,165477
2025-12-19,577.6500244140625,577.6500244140625,583.0,565.5499877929688,568.0,427124
2025-12-22,571.8499755859375,571.8499755859375,587.0499877929688,570.0,583.0,194912
2025-12-23,572.9500122070312,572.9500122070312,575.2000122070312,566.2000122070312,573.0,138094
2025-12-24,563.0,563.0,580.0,560.25,573.0,258306
2025-12-26,555.3499755859375,555.3499755859375,567.8499755859375,552.0999755859375,564.2000122070312,144324
2025-12-29,553.4000244140625,553.4000244140625,563.9000244140625,550.0,557.6500244140625,124337
2025-12-30,559.25,559.25,580.7999877929688,549.4500122070312,551.0,624289
2025-12-31,567.4000244140625,567.4000244140625,576.5,557.4000244140625,558.0,218706
2026-01-01,565.0,565.0,572.4000244140625,562.0,567.0999755859375,116647
2026-01-02,573.4500122070312,573.4500122070312,574.7999877929688,563.25,565.0,188199
2026-01-05,583.25,583.25,589.0,565.0499877929688,579.9000244140625,422219
2026-01-06,611.2000122070312,611.2000122070312,627.0,585.5999755859375,586.0,3721109
2026-01-07,602.7999877929688,602.7999877929688,615.0,597.0499877929688,609.7999877929688,370480
2026-01-08,585.7000122070312,585.7000122070312,612.0,581.2999877929688,600.0,424100
2026-01-09,581.75,581.75,595.4500122070312,574.4000244140625,582.0,302992
2026-01-12,568.5,568.5,582.5,562.0,580.0,265801
2026-01-13,561.8499755859375,561.8499755859375,574.9000244140625,558.0,570.4500122070312,163096
2026-01-14,569.2000122070312,569.2000122070312,572.5,560.5999755859375,560.5999755859375,177096
2026-01-16,565.5499877929688,565.5499877929688,574.7000122070312,564.5,570.2999877929688,133915
