date_,adj close_creditacc.ns,close_creditacc.ns,high_creditacc.ns,low_creditacc.ns,open_creditacc.ns,volume_creditacc.ns
2025-04-09,1017.25,1017.25,1029.0,978.8499755859375,996.5499877929688,1510746
2025-04-11,1023.0999755859375,1023.0999755859375,1030.0,996.5499877929688,1028.0,539817
2025-04-15,1051.75,1051.75,1061.0,1019.5499877929688,1035.0,548884
2025-04-16,1082.1500244140625,1082.1500244140625,1101.949951171875,1050.199951171875,1055.0,1026910
2025-04-17,1120.5999755859375,1120.5999755859375,1139.0999755859375,1056.050048828125,1073.949951171875,930944
2025-04-21,1168.0,1168.0,1173.9000244140625,1107.050048828125,1110.0,817886
2025-04-22,1145.25,1145.25,1179.199951171875,1137.0999755859375,1164.5999755859375,464708
2025-04-23,1135.8499755859375,1135.8499755859375,1166.6500244140625,1116.050048828125,1150.9000244140625,377250
2025-04-24,1148.6500244140625,1148.6500244140625,1151.0,1128.800048828125,1133.9000244140625,220818
2025-04-25,1120.699951171875,1120.699951171875,1149.1500244140625,1104.699951171875,1148.6500244140625,420853
2025-04-28,1095.0999755859375,1095.0999755859375,1128.5999755859375,1081.050048828125,1081.050048828125,343173
2025-04-29,1147.050048828125,1147.050048828125,1153.199951171875,1095.050048828125,1102.449951171875,549289
2025-04-30,1088.550048828125,1088.550048828125,1140.0,1073.0,1140.0,406379
2025-05-02,1158.0999755859375,1158.0999755859375,1187.9000244140625,1095.0,1095.0,3659481
2025-05-05,1170.300048828125,1170.300048828125,1177.800048828125,1142.0,1172.0,473280
2025-05-06,1104.300048828125,1104.300048828125,1178.4000244140625,1086.699951171875,1162.5,393297
2025-05-07,1137.0,1137.0,1144.0999755859375,1087.5999755859375,1095.0,455723
2025-05-08,1138.4000244140625,1138.4000244140625,1173.0,1121.0999755859375,1137.0,579727
2025-05-09,1125.9000244140625,1125.9000244140625,1152.0,1072.0999755859375,1095.0,706454
2025-05-12,1162.5,1162.5,1169.0,1132.800048828125,1148.5999755859375,408627
2025-05-13,1187.800048828125,1187.800048828125,1197.0,1153.699951171875,1158.5,491616
2025-05-14,1190.0,1190.0,1199.0,1178.9000244140625,1189.5,269366
2025-05-15,1195.5,1195.5,1225.5999755859375,1182.5,1200.0,389525
2025-05-16,1204.699951171875,1204.699951171875,1217.0,1184.0,1201.699951171875,289353
2025-05-19,1120.5,1120.5,1176.0999755859375,1113.199951171875,1149.0,1489607
2025-05-20,1101.9000244140625,1101.9000244140625,1131.300048828125,1088.9000244140625,1121.0,421296
2025-05-21,1101.199951171875,1101.199951171875,1116.0,1083.9000244140625,1100.0,218574
2025-05-22,1118.800048828125,1118.800048828125,1138.199951171875,1096.300048828125,1099.0,346654
2025-05-23,1117.4000244140625,1117.4000244140625,1128.800048828125,1110.300048828125,1114.0999755859375,250848
2025-05-26,1143.699951171875,1143.699951171875,1175.0,1117.5999755859375,1117.5999755859375,794046
2025-05-27,1173.800048828125,1173.800048828125,1253.5999755859375,1147.0,1149.4000244140625,5852092
2025-05-28,1185.9000244140625,1185.9000244140625,1193.9000244140625,1169.0,1174.9000244140625,312912
2025-05-29,1168.5999755859375,1168.5999755859375,1185.699951171875,1161.0,1185.0,215369
2025-05-30,1144.5,1144.5,1173.199951171875,1140.0999755859375,1164.0,167223
2025-06-02,1157.699951171875,1157.699951171875,1165.0,1105.0,1140.0,427901
2025-06-03,1164.0999755859375,1164.0999755859375,1172.0,1150.0,1151.0999755859375,166234
2025-06-04,1170.300048828125,1170.300048828125,1180.699951171875,1152.699951171875,1164.0999755859375,187257
2025-06-05,1182.800048828125,1182.800048828125,1189.199951171875,1168.4000244140625,1174.800048828125,177709
2025-06-06,1199.800048828125,1199.800048828125,1250.0,1181.0999755859375,1182.800048828125,976870
2025-06-09,1205.0999755859375,1205.0999755859375,1236.199951171875,1199.9000244140625,1205.800048828125,263151
2025-06-10,1196.5999755859375,1196.5999755859375,1210.5999755859375,1191.0,1206.800048828125,145258
2025-06-11,1221.800048828125,1221.800048828125,1249.0,1205.0,1216.5999755859375,996883
2025-06-12,1190.800048828125,1190.800048828125,1219.9000244140625,1179.5,1219.9000244140625,217809
2025-06-13,1181.4000244140625,1181.4000244140625,1185.800048828125,1148.5,1151.0,349040
2025-06-16,1195.0999755859375,1195.0999755859375,1200.0,1169.300048828125,1181.4000244140625,136345
2025-06-17,1149.300048828125,1149.300048828125,1190.0999755859375,1138.5999755859375,1184.199951171875,359900
2025-06-18,1140.0,1140.0,1154.5,1126.0,1149.4000244140625,185821
2025-06-19,1119.699951171875,1119.699951171875,1143.0,1115.4000244140625,1135.0,152270
2025-06-20,1113.300048828125,1113.300048828125,1153.0,1099.699951171875,1119.699951171875,295768
2025-06-23,1126.5999755859375,1126.5999755859375,1154.0,1113.5,1115.0,447872
2025-06-24,1161.9000244140625,1161.9000244140625,1178.800048828125,1137.0,1148.800048828125,344515
2025-06-25,1202.9000244140625,1202.9000244140625,1221.0,1163.0999755859375,1163.0999755859375,620031
2025-06-26,1186.5999755859375,1186.5999755859375,1211.9000244140625,1181.0999755859375,1202.9000244140625,138147
2025-06-27,1218.4000244140625,1218.4000244140625,1232.800048828125,1190.199951171875,1192.300048828125,268999
2025-06-30,1209.699951171875,1209.699951171875,1231.0,1201.5999755859375,1213.0,146733
2025-07-01,1257.300048828125,1257.300048828125,1273.9000244140625,1210.0,1222.0,895406
2025-07-02,1268.199951171875,1268.199951171875,1276.0,1230.0999755859375,1261.300048828125,425593
2025-07-03,1241.0,1241.0,1267.800048828125,1238.0,1258.0,338771
2025-07-04,1290.5,1290.5,1354.800048828125,1250.0999755859375,1258.800048828125,7401040
2025-07-07,1285.0999755859375,1285.0999755859375,1294.0,1256.0,1281.0,494450
2025-07-08,1297.699951171875,1297.699951171875,1305.300048828125,1257.0999755859375,1278.0999755859375,356020
2025-07-09,1282.800048828125,1282.800048828125,1309.0,1275.5,1294.9000244140625,205213
2025-07-10,1280.199951171875,1280.199951171875,1293.5999755859375,1272.5,1287.0,121004
2025-07-11,1306.5,1306.5,1336.0,1260.699951171875,1277.0,819984
2025-07-14,1323.800048828125,1323.800048828125,1331.5999755859375,1289.800048828125,1303.0,398634
2025-07-15,1298.5999755859375,1298.5999755859375,1330.800048828125,1292.699951171875,1330.0,216199
2025-07-16,1297.199951171875,1297.199951171875,1314.800048828125,1292.5999755859375,1292.5999755859375,135421
2025-07-17,1288.5999755859375,1288.5999755859375,1344.0,1285.0999755859375,1302.800048828125,386767
2025-07-18,1269.699951171875,1269.699951171875,1296.5,1233.5,1290.4000244140625,579288
2025-07-21,1293.800048828125,1293.800048828125,1299.9000244140625,1252.0999755859375,1261.0,194829
2025-07-22,1279.699951171875,1279.699951171875,1299.0,1269.0999755859375,1297.0,163989
2025-07-23,1354.9000244140625,1354.9000244140625,1374.5,1253.4000244140625,1261.0,6124371
2025-07-24,1365.5999755859375,1365.5999755859375,1401.300048828125,1347.300048828125,1350.0999755859375,1309013
2025-07-25,1308.199951171875,1308.199951171875,1357.0999755859375,1300.199951171875,1356.4000244140625,301082
2025-07-28,1273.699951171875,1273.699951171875,1325.5,1268.4000244140625,1306.0,214005
2025-07-29,1238.0,1238.0,1292.800048828125,1232.0,1273.699951171875,335573
2025-07-30,1239.800048828125,1239.800048828125,1260.0,1235.4000244140625,1238.0999755859375,361319
2025-07-31,1248.300048828125,1248.300048828125,1272.800048828125,1216.199951171875,1239.800048828125,302793
2025-08-01,1246.300048828125,1246.300048828125,1275.9000244140625,1240.0,1248.0,166931
2025-08-04,1237.4000244140625,1237.4000244140625,1250.0,1222.800048828125,1244.0,233202
2025-08-05,1242.5999755859375,1242.5999755859375,1269.0,1236.9000244140625,1244.0,105824
2025-08-06,1209.800048828125,1209.800048828125,1248.4000244140625,1198.0,1244.5,232125
2025-08-07,1244.5999755859375,1244.5999755859375,1252.0,1199.800048828125,1200.0,214124
2025-08-08,1237.800048828125,1237.800048828125,1253.4000244140625,1221.0,1233.9000244140625,153500
2025-08-11,1259.0999755859375,1259.0999755859375,1265.0,1229.5999755859375,1240.0999755859375,146989
2025-08-12,1301.9000244140625,1301.9000244140625,1313.0,1259.0,1259.0999755859375,484007
2025-08-13,1296.800048828125,1296.800048828125,1325.0,1285.199951171875,1308.5,429004
2025-08-14,1334.199951171875,1334.199951171875,1344.4000244140625,1296.9000244140625,1307.699951171875,608207
2025-08-18,1346.5,1346.5,1349.4000244140625,1310.199951171875,1334.300048828125,264301
2025-08-19,1347.9000244140625,1347.9000244140625,1355.0,1317.0,1345.5,222873
2025-08-20,1363.4000244140625,1363.4000244140625,1375.0,1333.0,1344.9000244140625,191543
2025-08-21,1395.800048828125,1395.800048828125,1401.0,1354.0,1361.0,255571
2025-08-22,1398.5999755859375,1398.5999755859375,1409.0,1374.0,1388.0,261810
2025-08-25,1387.800048828125,1387.800048828125,1403.0,1380.199951171875,1392.9000244140625,149972
2025-08-26,1363.0,1363.0,1390.0,1352.0,1375.199951171875,133573
2025-08-28,1343.0,1343.0,1361.699951171875,1331.5,1350.0,107560
2025-08-29,1399.9000244140625,1399.9000244140625,1410.5999755859375,1323.0999755859375,1343.0,803591
2025-09-01,1403.199951171875,1403.199951171875,1425.0,1387.0,1399.0,496025
2025-09-02,1391.9000244140625,1391.9000244140625,1404.0,1381.0,1403.0999755859375,231740
2025-09-03,1382.4000244140625,1382.4000244140625,1398.0,1371.0,1388.0,202567
2025-09-04,1356.800048828125,1356.800048828125,1387.0,1345.0,1380.0,173849
2025-09-05,1340.0,1340.0,1363.0,1335.5999755859375,1355.0,61831
2025-09-08,1336.699951171875,1336.699951171875,1353.0,1328.0999755859375,1339.9000244140625,98288
2025-09-09,1305.0999755859375,1305.0999755859375,1351.5,1300.9000244140625,1340.9000244140625,314425
2025-09-10,1296.699951171875,1296.699951171875,1330.0,1291.4000244140625,1314.800048828125,209128
2025-09-11,1298.300048828125,1298.300048828125,1315.800048828125,1295.0,1296.699951171875,78483
2025-09-12,1292.5999755859375,1292.5999755859375,1309.5,1282.0,1300.0,188446
2025-09-15,1322.0999755859375,1322.0999755859375,1328.199951171875,1265.0,1290.0,394348
2025-09-16,1323.5999755859375,1323.5999755859375,1342.0,1317.5,1329.9000244140625,253191
2025-09-17,1360.199951171875,1360.199951171875,1388.800048828125,1330.0,1330.0,551587
2025-09-18,1388.699951171875,1388.699951171875,1400.0,1360.0,1360.0,449063
2025-09-19,1363.4000244140625,1363.4000244140625,1385.0,1348.0,1385.0,203611
2025-09-22,1360.5999755859375,1360.5999755859375,1393.0,1353.0999755859375,1363.0,122729
2025-09-23,1357.5,1357.5,1365.199951171875,1341.5,1351.0,96592
2025-09-24,1391.199951171875,1391.199951171875,1398.0,1354.199951171875,1357.5,345602
2025-09-25,1416.5,1416.5,1430.0,1370.0,1389.0,444437
2025-09-26,1377.5,1377.5,1424.0,1366.9000244140625,1419.4000244140625,322484
2025-09-29,1335.800048828125,1335.800048828125,1396.5999755859375,1330.0,1376.0,202647
2025-09-30,1353.199951171875,1353.199951171875,1369.300048828125,1330.0,1332.5,281341
2025-10-01,1400.800048828125,1400.800048828125,1404.0,1326.0,1345.699951171875,229235
2025-10-03,1410.9000244140625,1410.9000244140625,1417.699951171875,1380.0,1398.0,238288
2025-10-06,1399.4000244140625,1399.4000244140625,1400.4000244140625,1387.300048828125,1400.0,91433
2025-10-07,1392.0,1392.0,1409.5,1380.800048828125,1399.9000244140625,142625
2025-10-08,1375.5,1375.5,1400.5999755859375,1364.4000244140625,1392.0,60123
2025-10-09,1381.699951171875,1381.699951171875,1389.800048828125,1365.800048828125,1370.699951171875,82643
2025-10-10,1380.0999755859375,1380.0999755859375,1388.0,1365.0999755859375,1380.300048828125,59224
2025-10-13,1407.800048828125,1407.800048828125,1430.0,1360.199951171875,1378.9000244140625,746062
2025-10-14,1370.699951171875,1370.699951171875,1409.0,1368.0,1409.0,138209
2025-10-15,1390.4000244140625,1390.4000244140625,1398.9000244140625,1370.300048828125,1377.0,56985
2025-10-16,1392.4000244140625,1392.4000244140625,1401.9000244140625,1380.0999755859375,1390.4000244140625,89879
2025-10-17,1288.9000244140625,1288.9000244140625,1385.9000244140625,1281.199951171875,1385.9000244140625,630802
2025-10-20,1286.800048828125,1286.800048828125,1299.5999755859375,1265.0,1288.9000244140625,409377
2025-10-21,1295.699951171875,1295.699951171875,1300.300048828125,1290.800048828125,1294.9000244140625,20687
2025-10-23,1333.9000244140625,1333.9000244140625,1345.0,1280.0,1296.300048828125,511949
2025-10-24,1422.5,1422.5,1430.0,1328.5,1332.300048828125,2746423
2025-10-27,1472.199951171875,1472.199951171875,1490.0999755859375,1415.5,1422.5,1865447
2025-10-28,1477.0999755859375,1477.0999755859375,1490.0,1431.9000244140625,1472.199951171875,1144513
2025-10-29,1403.699951171875,1403.699951171875,1460.0,1370.0,1384.0999755859375,1608232
2025-10-30,1472.0,1472.0,1483.800048828125,1390.300048828125,1404.0,1455294
2025-10-31,1423.5999755859375,1423.5999755859375,1481.699951171875,1406.0,1479.0,536676
2025-11-03,1409.199951171875,1409.199951171875,1456.4000244140625,1399.300048828125,1412.699951171875,171173
2025-11-04,1377.9000244140625,1377.9000244140625,1424.5,1375.0999755859375,1416.0,273581
2025-11-05,1377.9000244140625,1377.9000244140625,1377.9000244140625,1377.9000244140625,1377.9000244140625,0
2025-11-06,1337.5,1337.5,1390.9000244140625,1333.699951171875,1379.0999755859375,118585
2025-11-07,1346.9000244140625,1346.9000244140625,1365.0,1291.0,1335.0,550597
2025-11-10,1407.800048828125,1407.800048828125,1414.0,1341.0,1356.0,362437
2025-11-11,1369.199951171875,1369.199951171875,1442.0,1365.0,1400.0,599031
2025-11-12,1367.800048828125,1367.800048828125,1397.0,1362.9000244140625,1375.5999755859375,136342
2025-11-13,1355.800048828125,1355.800048828125,1379.9000244140625,1350.0999755859375,1369.9000244140625,116166
2025-11-14,1366.699951171875,1366.699951171875,1374.5,1343.0,1343.0,649022
2025-11-17,1356.0,1356.0,1380.0,1351.0,1370.0,125144
2025-11-18,1328.5,1328.5,1356.0,1310.0999755859375,1341.0,225027
2025-11-19,1321.199951171875,1321.199951171875,1327.199951171875,1308.0999755859375,1321.0,84063
2025-11-20,1328.300048828125,1328.300048828125,1337.5,1306.5999755859375,1321.0,121617
2025-11-21,1359.199951171875,1359.199951171875,1363.0,1324.0999755859375,1328.300048828125,513808
2025-11-24,1392.300048828125,1392.300048828125,1396.0,1353.699951171875,1358.0999755859375,730590
2025-11-25,1389.199951171875,1389.199951171875,1399.800048828125,1378.300048828125,1393.0,152389
2025-11-26,1370.0,1370.0,1392.5,1354.800048828125,1387.0,146205
2025-11-27,1372.0,1372.0,1377.0,1350.0999755859375,1370.0,131703
2025-11-28,1337.0999755859375,1337.0999755859375,1368.0,1324.0,1367.9000244140625,247273
2025-12-01,1344.0,1344.0,1354.699951171875,1333.699951171875,1334.9000244140625,102641
2025-12-02,1324.800048828125,1324.800048828125,1350.0,1317.300048828125,1330.5999755859375,127347
2025-12-03,1334.0999755859375,1334.0999755859375,1337.9000244140625,1311.5999755859375,1331.4000244140625,141771
2025-12-04,1347.0,1347.0,1353.5,1313.699951171875,1334.0999755859375,99054
2025-12-05,1290.699951171875,1290.699951171875,1346.0,1284.199951171875,1346.0,304196
2025-12-08,1250.300048828125,1250.300048828125,1297.300048828125,1245.800048828125,1297.300048828125,250530
2025-12-09,1268.4000244140625,1268.4000244140625,1275.0,1232.800048828125,1240.300048828125,127738
2025-12-10,1269.800048828125,1269.800048828125,1293.800048828125,1259.800048828125,1265.0,130575
2025-12-11,1277.300048828125,1277.300048828125,1286.9000244140625,1251.0,1277.0,71453
2025-12-12,1288.4000244140625,1288.4000244140625,1297.300048828125,1275.0,1277.300048828125,72779
2025-12-15,1279.9000244140625,1279.9000244140625,1290.5999755859375,1250.800048828125,1276.800048828125,195952
2025-12-16,1257.9000244140625,1257.9000244140625,1292.199951171875,1232.800048828125,1285.5999755859375,128870
2025-12-17,1278.199951171875,1278.199951171875,1290.5,1246.800048828125,1261.9000244140625,223989
2025-12-18,1264.800048828125,1264.800048828125,1278.0,1255.0999755859375,1278.0,52205
2025-12-19,1279.9000244140625,1279.9000244140625,1286.5999755859375,1255.0,1268.0,155355
2025-12-22,1300.300048828125,1300.300048828125,1303.5999755859375,1260.300048828125,1279.0,189489
2025-12-23,1301.699951171875,1301.699951171875,1313.800048828125,1281.699951171875,1300.300048828125,93782
2025-12-24,1303.0999755859375,1303.0999755859375,1317.800048828125,1294.0999755859375,1299.0,102202
2025-12-25,1303.0999755859375,1303.0999755859375,1303.0999755859375,1303.0999755859375,1303.0999755859375,0
2025-12-26,1261.5999755859375,1261.5999755859375,1317.800048828125,1248.699951171875,1303.0999755859375,330781
2025-12-29,1281.4000244140625,1281.4000244140625,1294.0,1263.0,1263.0,394239
2025-12-30,1235.699951171875,1235.699951171875,1309.0,1228.9000244140625,1274.0,538901
2025-12-31,1273.5999755859375,1273.5999755859375,1280.0,1237.9000244140625,1244.300048828125,172376
2026-01-01,1259.0999755859375,1259.0999755859375,1280.0,1251.0999755859375,1267.300048828125,274086
2026-01-02,1287.699951171875,1287.699951171875,1308.5,1259.0,1261.5999755859375,291572
2026-01-05,1331.300048828125,1331.300048828125,1345.0,1295.0,1295.0,596293
2026-01-06,1327.5,1327.5,1339.9000244140625,1296.0,1334.9000244140625,571845
2026-01-07,1340.0,1340.0,1369.0,1297.199951171875,1339.5,791073
2026-01-08,1336.699951171875,1336.699951171875,1349.4000244140625,1325.0,1340.0,308462
2026-01-09,1325.0,1325.0,1343.0,1318.199951171875,1329.0,265517
2026-01-12,1291.199951171875,1291.199951171875,1325.699951171875,1288.4000244140625,1318.5,239179
2026-01-13,1288.699951171875,1288.699951171875,1317.5,1275.0999755859375,1307.0,325026
2026-01-14,1284.0999755859375,1284.0999755859375,1324.4000244140625,1278.9000244140625,1295.300048828125,272566
2026-01-16,1299.4000244140625,1299.4000244140625,1306.9000244140625,1284.0999755859375,1284.0999755859375,149824
