date_,adj close_nestleind.ns,close_nestleind.ns,high_nestleind.ns,low_nestleind.ns,open_nestleind.ns,volume_nestleind.ns
2025-03-20,1106.124267578125,1110.7750244140625,1114.375,1090.574951171875,1102.0,953748
2025-03-21,1129.67529296875,1134.425048828125,1137.5,1115.9749755859375,1120.449951171875,1585274
2025-03-24,1127.036376953125,1131.7750244140625,1144.300048828125,1130.0250244140625,1136.550048828125,861902
2025-03-25,1122.70458984375,1127.425048828125,1140.0,1115.0999755859375,1130.0,1484284
2025-03-26,1117.0284423828125,1121.7249755859375,1134.925048828125,1120.050048828125,1127.449951171875,1066938
2025-03-27,1116.3314208984375,1121.0250244140625,1134.0,1112.625,1120.0999755859375,1731172
2025-03-28,1120.6630859375,1125.375,1143.9749755859375,1121.5250244140625,1121.5250244140625,1432302
2025-04-01,1112.3232421875,1117.0,1143.925048828125,1109.050048828125,1130.949951171875,2040110
2025-04-02,1100.721923828125,1105.3499755859375,1115.0,1074.0,1115.0,2601704
2025-04-03,1118.123779296875,1122.824951171875,1124.5250244140625,1097.5,1099.0250244140625,635716
2025-04-04,1126.3392333984375,1131.074951171875,1141.4000244140625,1108.625,1117.0,1183470
2025-04-07,1119.791748046875,1124.5,1128.675048828125,1080.0,1080.0,1474570
2025-04-08,1132.9365234375,1137.699951171875,1141.4749755859375,1115.625,1127.5,1747016
2025-04-09,1167.5162353515625,1172.425048828125,1181.300048828125,1136.0999755859375,1141.5999755859375,3706748
2025-04-11,1175.7564697265625,1180.699951171875,1186.0,1161.0250244140625,1172.8499755859375,2236634
2025-04-15,1178.9927978515625,1183.949951171875,1190.699951171875,1172.800048828125,1190.699951171875,1561748
2025-04-16,1186.66064453125,1191.6500244140625,1195.050048828125,1173.5,1173.5,1354424
2025-04-17,1203.240966796875,1208.300048828125,1211.5999755859375,1179.300048828125,1186.0,1815842
2025-04-21,1194.6768798828125,1199.699951171875,1210.5,1195.25,1200.5,953130
2025-04-22,1198.6104736328125,1203.6500244140625,1210.0,1195.0,1202.5,975908
2025-04-23,1211.605712890625,1216.699951171875,1220.949951171875,1200.0,1209.6500244140625,1165112
2025-04-24,1211.506103515625,1216.5999755859375,1257.5,1189.5,1217.5,4674476
2025-04-25,1201.6973876953125,1206.75,1217.5999755859375,1193.6500244140625,1213.449951171875,2256568
2025-04-28,1197.963134765625,1203.0,1209.199951171875,1193.0,1200.0,1961052
2025-04-29,1188.7518310546875,1193.75,1203.0,1179.5999755859375,1203.0,1952120
2025-04-30,1189.100341796875,1194.0999755859375,1203.199951171875,1182.1500244140625,1187.5,2040862
2025-05-02,1161.0184326171875,1165.9000244140625,1192.4000244140625,1163.5,1187.5,1265148
2025-05-05,1159.2259521484375,1164.0999755859375,1176.0,1161.8499755859375,1174.449951171875,1827594
2025-05-06,1173.3167724609375,1178.25,1187.0999755859375,1165.0,1168.5,1742026
2025-05-07,1164.3045654296875,1169.199951171875,1178.0,1163.6500244140625,1165.5,1353304
2025-05-08,1165.4498291015625,1170.3499755859375,1175.050048828125,1157.550048828125,1164.0,2693092
2025-05-09,1157.831787109375,1162.699951171875,1174.5,1145.8499755859375,1151.0,1816458
2025-05-12,1186.90966796875,1191.9000244140625,1194.5,1173.0,1179.9000244140625,801500
2025-05-13,1180.1380615234375,1185.0999755859375,1194.9000244140625,1171.0,1190.0,2333552
2025-05-14,1180.237548828125,1185.199951171875,1189.5999755859375,1176.6500244140625,1182.5,1203066
2025-05-15,1194.0296630859375,1199.050048828125,1207.449951171875,1170.75,1185.0,1928224
2025-05-16,1199.3572998046875,1204.4000244140625,1207.300048828125,1188.3499755859375,1207.300048828125,1369102
2025-05-19,1198.859375,1203.9000244140625,1211.050048828125,1198.0999755859375,1202.0,845862
2025-05-20,1174.3126220703125,1179.25,1209.9000244140625,1177.1500244140625,1209.9000244140625,1555350
2025-05-21,1191.291259765625,1196.300048828125,1199.0,1179.25,1179.25,1350296
2025-05-22,1175.9058837890625,1180.8499755859375,1192.5,1170.0,1192.5,2161612
2025-05-23,1202.1455078125,1207.199951171875,1212.0,1176.050048828125,1178.0,1154460
2025-05-26,1221.8626708984375,1227.0,1232.449951171875,1202.699951171875,1207.199951171875,1248708
2025-05-27,1225.298095703125,1230.449951171875,1241.0,1216.0999755859375,1225.050048828125,1584098
2025-05-28,1204.4359130859375,1209.5,1228.3499755859375,1208.0,1226.050048828125,1447242
2025-05-29,1212.4024658203125,1217.5,1219.9000244140625,1203.25,1210.699951171875,1862596
2025-05-30,1193.0836181640625,1198.0999755859375,1228.5,1195.25,1217.5,2134920
2025-06-02,1198.112548828125,1203.1500244140625,1207.9000244140625,1195.5,1200.0,2052718
2025-06-03,1190.693603515625,1195.699951171875,1213.199951171875,1191.0,1207.8499755859375,1468888
2025-06-04,1193.73095703125,1198.75,1201.9000244140625,1192.449951171875,1194.199951171875,1174082
2025-06-05,1195.623046875,1200.6500244140625,1204.5,1190.25,1202.5,1467916
2025-06-06,1203.5396728515625,1208.5999755859375,1211.449951171875,1195.0,1201.949951171875,1004606
2025-06-09,1202.5936279296875,1207.6500244140625,1213.6500244140625,1200.5,1212.5,678874
2025-06-10,1210.60986328125,1215.699951171875,1219.449951171875,1204.449951171875,1207.6500244140625,1351562
2025-06-11,1204.5355224609375,1209.5999755859375,1225.0,1204.0,1221.25,1751374
2025-06-12,1187.805908203125,1192.800048828125,1214.050048828125,1183.1500244140625,1213.5,2717158
2025-06-13,1183.42431640625,1188.4000244140625,1190.0,1173.4000244140625,1181.0,829756
2025-06-16,1189.8970947265625,1194.9000244140625,1197.5,1182.550048828125,1185.050048828125,532308
2025-06-17,1176.0552978515625,1181.0,1193.449951171875,1176.5,1190.050048828125,1531068
2025-06-18,1165.4996337890625,1170.4000244140625,1182.050048828125,1162.699951171875,1181.949951171875,1308554
2025-06-19,1154.595458984375,1159.449951171875,1170.4000244140625,1155.0,1170.4000244140625,1474774
2025-06-20,1175.258544921875,1180.199951171875,1199.0,1159.449951171875,1169.050048828125,22941194
2025-06-23,1174.611328125,1179.550048828125,1199.449951171875,1175.449951171875,1186.5,1297744
2025-06-24,1177.947265625,1182.9000244140625,1191.800048828125,1178.8499755859375,1187.5,1100860
2025-06-25,1197.1663818359375,1202.199951171875,1214.449951171875,1186.0,1186.0,2300288
2025-06-26,1210.60986328125,1215.699951171875,1221.800048828125,1201.5999755859375,1210.0,3115098
2025-06-27,1224.2027587890625,1229.3499755859375,1231.8499755859375,1213.050048828125,1224.5,2375672
2025-06-30,1227.489013671875,1232.6500244140625,1237.800048828125,1221.5,1234.0,1658010
2025-07-01,1200.004638671875,1205.050048828125,1235.699951171875,1202.5999755859375,1235.0,1077220
2025-07-02,1189.0008544921875,1194.0,1206.949951171875,1190.0,1205.25,1475052
2025-07-03,1189.199951171875,1194.199951171875,1204.550048828125,1192.5,1199.949951171875,1263638
2025-07-04,1196.4000244140625,1196.4000244140625,1198.5,1183.550048828125,1192.449951171875,790114
2025-07-07,1211.050048828125,1211.050048828125,1213.0,1194.0,1199.699951171875,868414
2025-07-08,1208.949951171875,1208.949951171875,1217.8499755859375,1203.5,1211.050048828125,711576
2025-07-09,1213.9000244140625,1213.9000244140625,1218.25,1207.25,1210.0,790360
2025-07-10,1200.699951171875,1200.699951171875,1218.449951171875,1198.800048828125,1212.5,569850
2025-07-11,1201.75,1201.75,1214.3499755859375,1198.550048828125,1202.0,741064
2025-07-14,1196.449951171875,1196.449951171875,1207.3499755859375,1188.5,1202.6500244140625,942914
2025-07-15,1208.1500244140625,1208.1500244140625,1210.0,1190.050048828125,1196.449951171875,1064608
2025-07-16,1230.0,1230.0,1245.0,1203.699951171875,1208.0,2810630
2025-07-17,1224.550048828125,1224.550048828125,1235.0,1223.050048828125,1229.0,546708
2025-07-18,1236.0999755859375,1236.0999755859375,1238.449951171875,1215.5,1229.5,899652
2025-07-21,1236.300048828125,1236.300048828125,1239.199951171875,1222.5,1236.449951171875,957974
2025-07-22,1221.75,1221.75,1238.75,1219.0,1236.4000244140625,774548
2025-07-23,1226.25,1226.25,1234.5,1216.800048828125,1230.0,720228
2025-07-24,1161.050048828125,1161.050048828125,1237.5,1155.0,1226.4000244140625,5372012
2025-07-25,1137.300048828125,1137.300048828125,1157.449951171875,1133.0,1157.449951171875,3178714
2025-07-28,1114.6500244140625,1114.6500244140625,1149.949951171875,1111.050048828125,1137.3499755859375,1879938
2025-07-29,1111.8499755859375,1111.8499755859375,1129.050048828125,1109.949951171875,1115.0,1801922
2025-07-30,1115.75,1115.75,1119.75,1110.8499755859375,1115.0,929698
2025-07-31,1123.8499755859375,1123.8499755859375,1132.949951171875,1110.5,1112.5,1346218
2025-08-01,1138.25,1138.25,1143.8499755859375,1121.550048828125,1123.8499755859375,1410024
2025-08-04,1138.699951171875,1138.699951171875,1143.300048828125,1129.0,1143.0,812794
2025-08-05,1133.6500244140625,1133.6500244140625,1141.199951171875,1125.050048828125,1139.8499755859375,1135934
2025-08-06,1116.6500244140625,1116.6500244140625,1136.199951171875,1113.050048828125,1135.0,1127544
2025-08-07,1117.300048828125,1117.300048828125,1123.199951171875,1107.5,1118.0,1014230
2025-08-08,1096.5,1096.5,1126.4000244140625,1093.4000244140625,1122.0,1242852
2025-08-11,1105.0,1105.0,1108.9000244140625,1087.0,1097.0,1038967
2025-08-12,1091.0999755859375,1091.0999755859375,1109.5999755859375,1089.0,1108.0,758197
2025-08-13,1096.9000244140625,1096.9000244140625,1100.800048828125,1086.5999755859375,1091.0999755859375,813725
2025-08-14,1089.4000244140625,1089.4000244140625,1103.0,1084.699951171875,1099.9000244140625,941698
2025-08-18,1144.0999755859375,1144.0999755859375,1169.9000244140625,1120.5,1120.5,3478231
2025-08-19,1161.4000244140625,1161.4000244140625,1168.0,1130.199951171875,1149.5999755859375,1851158
2025-08-20,1190.300048828125,1190.300048828125,1192.800048828125,1156.699951171875,1165.0,1652532
2025-08-21,1179.4000244140625,1179.4000244140625,1190.300048828125,1168.800048828125,1190.0,991563
2025-08-22,1162.9000244140625,1162.9000244140625,1191.0,1158.0,1175.0,921658
2025-08-25,1153.0,1153.0,1166.800048828125,1148.800048828125,1162.9000244140625,931358
2025-08-26,1162.199951171875,1162.199951171875,1179.0,1149.0,1149.0,3619892
2025-08-28,1162.4000244140625,1162.4000244140625,1168.199951171875,1155.0,1165.5999755859375,1065888
2025-08-29,1156.199951171875,1156.199951171875,1184.4000244140625,1150.0,1160.300048828125,1593255
2025-09-01,1174.4000244140625,1174.4000244140625,1176.0,1156.199951171875,1157.9000244140625,643866
2025-09-02,1200.9000244140625,1200.9000244140625,1202.5,1172.4000244140625,1174.4000244140625,1773623
2025-09-03,1194.800048828125,1194.800048828125,1206.5,1191.300048828125,1206.5,827824
2025-09-04,1212.5999755859375,1212.5999755859375,1238.199951171875,1208.0,1230.0,3346196
2025-09-05,1208.5,1208.5,1216.4000244140625,1191.0,1212.0,1434458
2025-09-08,1187.699951171875,1187.699951171875,1211.0,1185.199951171875,1208.5,1112974
2025-09-09,1202.199951171875,1202.199951171875,1204.0,1187.9000244140625,1195.199951171875,1295618
2025-09-10,1217.5,1217.5,1219.199951171875,1201.699951171875,1208.199951171875,1015673
2025-09-11,1220.800048828125,1220.800048828125,1224.9000244140625,1212.0999755859375,1212.0999755859375,783400
2025-09-12,1217.5999755859375,1217.5999755859375,1223.0,1209.5,1220.199951171875,632659
2025-09-15,1212.5,1212.5,1220.0,1209.5999755859375,1212.199951171875,523120
2025-09-16,1204.199951171875,1204.199951171875,1215.0,1201.199951171875,1212.0,1137133
2025-09-17,1204.300048828125,1204.300048828125,1212.5999755859375,1195.5999755859375,1207.0,1005661
2025-09-18,1209.0999755859375,1209.0999755859375,1213.300048828125,1200.0,1205.0999755859375,1345158
2025-09-19,1194.5,1194.5,1212.0,1191.0,1212.0,2395784
2025-09-22,1188.300048828125,1188.300048828125,1201.199951171875,1184.0,1198.9000244140625,1107323
2025-09-23,1168.4000244140625,1168.4000244140625,1194.5,1165.0,1189.800048828125,2114020
2025-09-24,1178.5999755859375,1178.5999755859375,1185.199951171875,1161.4000244140625,1167.9000244140625,1395188
2025-09-25,1173.5,1173.5,1192.4000244140625,1171.5999755859375,1184.5,1273981
2025-09-26,1162.5999755859375,1162.5999755859375,1179.0,1160.199951171875,1170.0,1011036
2025-09-29,1152.5,1152.5,1162.0999755859375,1149.199951171875,1160.0,2130382
2025-09-30,1152.9000244140625,1152.9000244140625,1159.5999755859375,1146.4000244140625,1155.5999755859375,1409305
2025-10-01,1166.4000244140625,1166.4000244140625,1169.199951171875,1145.0,1157.9000244140625,727804
2025-10-03,1169.9000244140625,1169.9000244140625,1171.300048828125,1154.4000244140625,1160.0,1159975
2025-10-06,1181.699951171875,1181.699951171875,1183.699951171875,1163.5,1163.5,639965
2025-10-07,1176.800048828125,1176.800048828125,1192.199951171875,1175.0,1181.699951171875,922441
2025-10-08,1180.5,1180.5,1182.5,1158.5999755859375,1170.0,893579
2025-10-09,1187.800048828125,1187.800048828125,1189.0999755859375,1172.9000244140625,1175.0999755859375,922191
2025-10-10,1199.5,1199.5,1202.0,1184.4000244140625,1186.4000244140625,1110822
2025-10-13,1188.0999755859375,1188.0999755859375,1200.800048828125,1181.9000244140625,1199.0,1062394
2025-10-14,1175.5,1175.5,1194.300048828125,1171.0,1190.0999755859375,1293553
2025-10-15,1221.4000244140625,1221.4000244140625,1225.0,1175.5,1175.5,2283392
2025-10-16,1276.5999755859375,1276.5999755859375,1286.5,1216.5,1221.4000244140625,6927367
2025-10-17,1289.5,1289.5,1311.5999755859375,1261.300048828125,1263.9000244140625,3171952
2025-10-20,1285.4000244140625,1285.4000244140625,1305.5999755859375,1280.800048828125,1289.5,1246633
2025-10-21,1287.300048828125,1287.300048828125,1292.0,1277.300048828125,1280.0,245138
2025-10-23,1272.800048828125,1272.800048828125,1303.800048828125,1270.800048828125,1287.0,1751448
2025-10-24,1282.0,1282.0,1284.5,1259.4000244140625,1274.4000244140625,1433533
2025-10-27,1283.0,1283.0,1292.199951171875,1275.800048828125,1282.0,1107997
2025-10-28,1271.0,1271.0,1288.9000244140625,1263.699951171875,1283.800048828125,1343829
2025-10-29,1273.0,1273.0,1281.0,1266.5,1275.0,836932
2025-10-30,1279.9000244140625,1279.9000244140625,1281.4000244140625,1267.699951171875,1278.0,728703
2025-10-31,1271.5999755859375,1271.5999755859375,1284.0,1269.5999755859375,1279.9000244140625,943037
2025-11-03,1266.699951171875,1266.699951171875,1269.9000244140625,1255.5,1269.5999755859375,847050
2025-11-04,1265.0,1265.0,1269.0,1250.699951171875,1266.0,770668
2025-11-05,1265.0,1265.0,1265.0,1265.0,1265.0,0
2025-11-06,1266.0999755859375,1266.0999755859375,1278.9000244140625,1260.0999755859375,1265.0,1171263
2025-11-07,1262.699951171875,1262.699951171875,1270.9000244140625,1256.4000244140625,1264.0,596683
2025-11-10,1262.9000244140625,1262.9000244140625,1273.199951171875,1260.199951171875,1263.0999755859375,737986
2025-11-11,1268.0999755859375,1268.0999755859375,1270.199951171875,1255.0,1268.0,729912
2025-11-12,1278.199951171875,1278.199951171875,1286.9000244140625,1261.5999755859375,1270.0,824792
2025-11-13,1275.199951171875,1275.199951171875,1289.300048828125,1270.300048828125,1280.0,691337
2025-11-14,1271.5999755859375,1271.5999755859375,1279.0,1262.4000244140625,1275.199951171875,675047
2025-11-17,1270.300048828125,1270.300048828125,1278.0,1264.0999755859375,1272.0,774802
2025-11-18,1265.0999755859375,1265.0999755859375,1269.9000244140625,1252.5999755859375,1262.0999755859375,810387
2025-11-19,1279.0,1279.0,1280.0,1263.0,1267.9000244140625,726287
2025-11-20,1279.199951171875,1279.199951171875,1288.5999755859375,1275.199951171875,1288.0,796864
2025-11-21,1280.699951171875,1280.699951171875,1288.9000244140625,1273.0,1275.0,673231
2025-11-24,1269.199951171875,1269.199951171875,1285.800048828125,1259.5,1285.0,2636542
2025-11-25,1263.199951171875,1263.199951171875,1270.9000244140625,1250.800048828125,1267.4000244140625,1065974
2025-11-26,1276.800048828125,1276.800048828125,1282.699951171875,1257.0999755859375,1257.0999755859375,810809
2025-11-27,1266.4000244140625,1266.4000244140625,1279.5,1260.5,1276.0,708607
2025-11-28,1261.0999755859375,1261.0999755859375,1269.699951171875,1258.199951171875,1266.300048828125,626947
2025-12-01,1260.5999755859375,1260.5999755859375,1264.0,1251.5999755859375,1260.5999755859375,644563
2025-12-02,1258.9000244140625,1258.9000244140625,1261.800048828125,1251.0,1251.0,911551
2025-12-03,1241.9000244140625,1241.9000244140625,1258.0,1236.0999755859375,1257.0,642993
2025-12-04,1242.4000244140625,1242.4000244140625,1245.0,1233.199951171875,1241.9000244140625,664641
2025-12-05,1246.9000244140625,1246.9000244140625,1249.0,1234.199951171875,1237.5,911699
2025-12-08,1214.800048828125,1214.800048828125,1248.0,1212.800048828125,1246.9000244140625,1534927
2025-12-09,1215.800048828125,1215.800048828125,1221.5,1207.300048828125,1214.9000244140625,810028
2025-12-10,1209.300048828125,1209.300048828125,1221.800048828125,1205.0,1215.800048828125,514862
2025-12-11,1215.0,1215.0,1220.4000244140625,1205.800048828125,1209.4000244140625,339626
2025-12-12,1238.300048828125,1238.300048828125,1240.0,1215.4000244140625,1219.0,841766
2025-12-15,1243.5,1243.5,1248.0,1225.5,1238.0,857798
2025-12-16,1240.5999755859375,1240.5999755859375,1264.0,1234.4000244140625,1236.5,1086329
2025-12-17,1234.5999755859375,1234.5999755859375,1241.4000244140625,1224.300048828125,1237.0,526222
2025-12-18,1233.5,1233.5,1243.9000244140625,1227.5,1234.699951171875,707432
2025-12-19,1244.4000244140625,1244.4000244140625,1246.199951171875,1229.699951171875,1230.800048828125,754446
2025-12-22,1257.199951171875,1257.199951171875,1259.9000244140625,1240.0,1246.0,880387
2025-12-23,1256.5,1256.5,1261.5,1251.0999755859375,1260.0,663261
2025-12-24,1259.699951171875,1259.699951171875,1264.0999755859375,1247.9000244140625,1251.0999755859375,598956
2025-12-25,1259.699951171875,1259.699951171875,1259.699951171875,1259.699951171875,1259.699951171875,0
2025-12-26,1272.5999755859375,1272.5999755859375,1277.0,1251.4000244140625,1264.0,1433973
2025-12-29,1280.0,1280.0,1286.5,1270.800048828125,1275.0,888206
2025-12-30,1274.0999755859375,1274.0999755859375,1289.0,1267.699951171875,1284.0,2043408
2025-12-31,1288.0,1288.0,1294.300048828125,1270.4000244140625,1274.199951171875,738631
2026-01-01,1295.0,1295.0,1299.0,1284.0,1293.0,932297
2026-01-02,1279.699951171875,1279.699951171875,1299.0,1277.5999755859375,1292.0,736473
2026-01-05,1314.5999755859375,1314.5999755859375,1320.0,1278.5,1279.0,2397082
2026-01-06,1319.9000244140625,1319.9000244140625,1323.5,1298.4000244140625,1319.0,866154
2026-01-07,1314.800048828125,1314.800048828125,1332.699951171875,1304.199951171875,1312.5,676669
2026-01-08,1306.9000244140625,1306.9000244140625,1315.0999755859375,1299.0,1309.0999755859375,555817
2026-01-09,1299.0999755859375,1299.0999755859375,1310.800048828125,1290.0999755859375,1306.9000244140625,1194489
2026-01-12,1312.4000244140625,1312.4000244140625,1318.0,1291.5999755859375,1293.0,1032516
2026-01-13,1318.699951171875,1318.699951171875,1321.9000244140625,1309.0,1312.4000244140625,1316337
2026-01-14,1307.0999755859375,1307.0999755859375,1328.199951171875,1302.199951171875,1321.0,904110
2026-01-16,1315.9000244140625,1315.9000244140625,1320.9000244140625,1305.300048828125,1318.199951171875,1491989
