date_,adj close_astral.ns,close_astral.ns,high_astral.ns,low_astral.ns,open_astral.ns,volume_astral.ns
2025-04-03,1354.687744140625,1358.3499755859375,1361.199951171875,1321.0,1321.0,559179
2025-04-04,1333.2457275390625,1336.8499755859375,1358.0,1324.050048828125,1350.0,882272
2025-04-07,1284.2281494140625,1287.699951171875,1301.550048828125,1244.050048828125,1249.949951171875,777109
2025-04-08,1265.9776611328125,1269.4000244140625,1319.5999755859375,1257.9000244140625,1294.050048828125,449764
2025-04-09,1262.487060546875,1265.9000244140625,1276.800048828125,1252.4000244140625,1269.4000244140625,362116
2025-04-11,1245.5328369140625,1248.9000244140625,1293.0,1246.050048828125,1284.8499755859375,416203
2025-04-15,1290.810546875,1294.300048828125,1298.0,1245.5999755859375,1260.5,548875
2025-04-16,1310.2578125,1313.800048828125,1325.0,1275.699951171875,1299.0,601613
2025-04-17,1303.2767333984375,1306.800048828125,1326.5999755859375,1284.4000244140625,1324.9000244140625,645710
2025-04-21,1333.0960693359375,1336.699951171875,1346.0,1306.0,1310.0,610013
2025-04-22,1364.91015625,1368.5999755859375,1397.699951171875,1338.0,1338.0,1052588
2025-04-23,1403.804931640625,1407.5999755859375,1413.5999755859375,1366.0999755859375,1375.4000244140625,1179224
2025-04-24,1387.5489501953125,1391.300048828125,1409.5999755859375,1378.5999755859375,1408.0,581544
2025-04-25,1339.9774169921875,1343.5999755859375,1399.5,1326.699951171875,1390.0,632125
2025-04-28,1367.104248046875,1370.800048828125,1377.800048828125,1335.0999755859375,1335.0999755859375,291087
2025-04-29,1360.8211669921875,1364.5,1390.0,1356.0,1376.9000244140625,249868
2025-04-30,1341.4735107421875,1345.0999755859375,1373.800048828125,1335.0,1354.5999755859375,550825
2025-05-02,1313.74853515625,1317.300048828125,1349.9000244140625,1313.800048828125,1335.0999755859375,328216
2025-05-05,1337.18505859375,1340.800048828125,1344.0,1313.199951171875,1316.0999755859375,236094
2025-05-06,1296.1959228515625,1299.699951171875,1343.699951171875,1290.0999755859375,1336.0,326306
2025-05-07,1283.9290771484375,1287.4000244140625,1311.0,1275.0,1275.0,581821
2025-05-08,1279.042236328125,1282.5,1319.0,1270.199951171875,1299.5,354191
2025-05-09,1269.966796875,1273.4000244140625,1314.5,1250.0,1250.0,473234
2025-05-12,1326.71337890625,1330.300048828125,1342.699951171875,1296.699951171875,1302.699951171875,699720
2025-05-13,1340.47607421875,1344.0999755859375,1357.4000244140625,1329.300048828125,1339.0,406245
2025-05-14,1323.1229248046875,1326.699951171875,1351.5,1308.0,1345.0,785707
2025-05-15,1340.37646484375,1344.0,1351.4000244140625,1330.0,1330.0,581965
2025-05-16,1356.0340576171875,1359.699951171875,1373.9000244140625,1337.5,1350.5,532359
2025-05-19,1415.27392578125,1419.0999755859375,1428.9000244140625,1356.0999755859375,1371.5,2201575
2025-05-20,1361.5191650390625,1365.199951171875,1439.9000244140625,1361.0,1439.0,1798357
2025-05-21,1373.985595703125,1377.699951171875,1384.5999755859375,1347.0999755859375,1376.0,982148
2025-05-22,1438.51123046875,1442.4000244140625,1448.5999755859375,1373.5999755859375,1386.0,3966338
2025-05-23,1452.7725830078125,1456.699951171875,1470.0,1432.5999755859375,1470.0,1930236
2025-05-26,1504.63232421875,1508.699951171875,1514.4000244140625,1453.699951171875,1469.0,2382277
2025-05-27,1523.281982421875,1527.4000244140625,1529.699951171875,1495.0,1511.9000244140625,1265085
2025-05-28,1520.7886962890625,1524.9000244140625,1537.9000244140625,1504.9000244140625,1530.0,846899
2025-05-29,1497.7510986328125,1501.800048828125,1535.0,1498.0,1531.0,583619
2025-05-30,1494.0609130859375,1498.0999755859375,1518.800048828125,1490.199951171875,1509.5,2396862
2025-06-02,1505.5299072265625,1509.5999755859375,1512.699951171875,1490.199951171875,1498.0999755859375,517806
2025-06-03,1491.66748046875,1495.699951171875,1519.0,1482.4000244140625,1515.0999755859375,932836
2025-06-04,1518.2955322265625,1522.4000244140625,1525.699951171875,1485.5,1496.5,586727
2025-06-05,1506.1282958984375,1510.199951171875,1537.0,1507.5,1530.0,512191
2025-06-06,1522.1849365234375,1526.300048828125,1535.800048828125,1504.0,1511.0,687601
2025-06-09,1530.76171875,1534.9000244140625,1551.9000244140625,1517.0999755859375,1538.5,596851
2025-06-10,1516.5999755859375,1520.699951171875,1550.0,1518.0999755859375,1548.0,441487
2025-06-11,1521.48681640625,1525.5999755859375,1537.4000244140625,1516.199951171875,1520.0,472757
2025-06-12,1495.157958984375,1499.199951171875,1528.0,1495.199951171875,1525.0,286344
2025-06-13,1523.97998046875,1528.0999755859375,1530.300048828125,1465.800048828125,1471.0,598913
2025-06-16,1548.314208984375,1552.5,1567.800048828125,1496.800048828125,1530.0,967606
2025-06-17,1559.783203125,1564.0,1576.9000244140625,1551.9000244140625,1563.9000244140625,1143509
2025-06-18,1567.562255859375,1571.800048828125,1590.9000244140625,1555.5,1564.0,1266973
2025-06-19,1515.4033203125,1519.5,1574.0,1511.5,1571.9000244140625,924980
2025-06-20,1554.298095703125,1558.5,1565.0,1505.199951171875,1520.0,1136065
2025-06-23,1494.6593017578125,1498.699951171875,1534.0,1484.0,1534.0,2029097
2025-06-24,1496.953125,1501.0,1522.300048828125,1496.300048828125,1520.0,808658
2025-06-25,1501.34130859375,1505.4000244140625,1520.0,1499.199951171875,1501.0,372908
2025-06-26,1518.19580078125,1522.300048828125,1529.800048828125,1501.0,1520.5,867630
2025-06-27,1496.3548583984375,1500.4000244140625,1543.0,1496.0999755859375,1525.0,482191
2025-06-30,1502.737548828125,1506.800048828125,1512.4000244140625,1491.5999755859375,1510.0,407056
2025-07-01,1490.3709716796875,1494.4000244140625,1521.699951171875,1491.5999755859375,1509.9000244140625,462599
2025-07-02,1490.17138671875,1494.199951171875,1503.699951171875,1483.5,1498.0999755859375,473080
2025-07-03,1489.074462890625,1493.0999755859375,1501.9000244140625,1488.0,1494.199951171875,567519
2025-07-04,1478.2037353515625,1482.199951171875,1510.699951171875,1470.5999755859375,1494.0,1180520
2025-07-07,1484.6861572265625,1488.699951171875,1492.5,1474.0,1482.199951171875,539073
2025-07-08,1481.99365234375,1486.0,1496.9000244140625,1465.0999755859375,1485.0,924449
2025-07-09,1488.5758056640625,1492.5999755859375,1506.0,1477.0999755859375,1485.0,701160
2025-07-10,1487.5784912109375,1491.5999755859375,1507.4000244140625,1485.0,1501.4000244140625,413242
2025-07-11,1471.1229248046875,1475.0999755859375,1495.199951171875,1467.699951171875,1491.5999755859375,617853
2025-07-14,1490.9693603515625,1495.0,1498.0,1461.199951171875,1479.9000244140625,533307
2025-07-15,1500.9423828125,1505.0,1507.800048828125,1483.9000244140625,1498.0,374777
2025-07-16,1488.5758056640625,1492.5999755859375,1509.9000244140625,1489.9000244140625,1507.0,213461
2025-07-17,1501.0421142578125,1505.0999755859375,1521.0,1490.699951171875,1500.0,698187
2025-07-18,1502.8372802734375,1506.9000244140625,1513.800048828125,1497.4000244140625,1509.0,428441
2025-07-21,1496.953125,1501.0,1510.0,1497.0,1509.9000244140625,435616
2025-07-22,1471.0233154296875,1475.0,1521.9000244140625,1471.0,1513.0,335179
2025-07-23,1479.101318359375,1483.0999755859375,1489.0,1450.0,1478.0,998658
2025-07-24,1468.629638671875,1472.5999755859375,1489.4000244140625,1456.0,1484.5,577256
2025-07-25,1436.3170166015625,1440.199951171875,1474.800048828125,1434.0,1470.0,485182
2025-07-28,1408.0933837890625,1411.9000244140625,1448.9000244140625,1408.0999755859375,1440.199951171875,619739
2025-07-29,1415.473388671875,1419.300048828125,1427.5,1407.199951171875,1412.0,475975
2025-07-30,1426.8426513671875,1430.699951171875,1433.0,1405.0999755859375,1420.0,639913
2025-07-31,1397.4222412109375,1401.199951171875,1423.800048828125,1396.0,1423.800048828125,850995
2025-08-01,1399.317138671875,1403.0999755859375,1435.0,1396.199951171875,1399.199951171875,799571
2025-08-04,1424.6485595703125,1428.5,1432.0,1393.9000244140625,1403.0999755859375,245571
2025-08-05,1423.1527099609375,1427.0,1434.4000244140625,1412.0,1428.9000244140625,451543
2025-08-06,1414.4761962890625,1418.300048828125,1430.5999755859375,1403.0,1430.0,211740
2025-08-07,1412.0826416015625,1415.9000244140625,1425.9000244140625,1393.0,1416.9000244140625,535103
2025-08-08,1372.0906982421875,1375.800048828125,1413.699951171875,1360.9000244140625,1405.5,701093
2025-08-11,1377.875,1381.5999755859375,1391.0,1365.300048828125,1375.0999755859375,508003
2025-08-12,1265.8778076171875,1269.300048828125,1356.699951171875,1263.699951171875,1310.0999755859375,6627957
2025-08-13,1288.6163330078125,1292.0999755859375,1300.0,1272.300048828125,1273.0,2236725
2025-08-14,1277.9765625,1279.199951171875,1294.5,1270.300048828125,1282.0,1459328
2025-08-18,1312.4434814453125,1313.699951171875,1342.699951171875,1284.4000244140625,1284.4000244140625,2809039
2025-08-19,1364.79345703125,1366.0999755859375,1370.9000244140625,1304.0,1320.199951171875,1853945
2025-08-20,1392.467041015625,1393.800048828125,1398.0,1369.0999755859375,1377.0,1512987
2025-08-21,1420.04052734375,1421.4000244140625,1448.0,1388.800048828125,1419.0,2230880
2025-08-22,1423.7369384765625,1425.0999755859375,1435.0,1415.5,1420.0,811033
2025-08-25,1412.9473876953125,1414.300048828125,1426.4000244140625,1410.699951171875,1424.9000244140625,493011
2025-08-26,1388.7705078125,1390.0999755859375,1415.300048828125,1385.199951171875,1414.0,904261
2025-08-28,1360.49755859375,1361.800048828125,1392.0999755859375,1354.5999755859375,1390.0999755859375,880210
2025-08-29,1358.49951171875,1359.800048828125,1368.5999755859375,1348.9000244140625,1355.5999755859375,517230
2025-09-01,1405.9541015625,1407.300048828125,1412.0,1365.800048828125,1369.0,444781
2025-09-02,1416.5439453125,1417.9000244140625,1428.699951171875,1394.9000244140625,1407.300048828125,598869
2025-09-03,1424.33642578125,1425.699951171875,1433.0,1415.199951171875,1417.9000244140625,445062
2025-09-04,1419.940673828125,1421.300048828125,1430.0,1408.0999755859375,1430.0,464800
2025-09-05,1453.508544921875,1454.9000244140625,1458.199951171875,1415.0999755859375,1432.0,989366
2025-09-08,1460.6016845703125,1462.0,1474.699951171875,1453.5999755859375,1470.0999755859375,455948
2025-09-09,1460.6016845703125,1462.0,1474.0,1437.300048828125,1460.0,828879
2025-09-10,1437.0242919921875,1438.4000244140625,1493.300048828125,1433.0999755859375,1489.0,1188661
2025-09-11,1439.0224609375,1440.4000244140625,1460.199951171875,1430.300048828125,1442.0999755859375,561578
2025-09-12,1459.7025146484375,1461.0999755859375,1478.4000244140625,1451.0,1455.800048828125,1039980
2025-09-15,1457.1051025390625,1458.5,1466.4000244140625,1451.800048828125,1460.9000244140625,225412
2025-09-16,1475.3875732421875,1476.800048828125,1480.0999755859375,1452.0,1465.0,395894
2025-09-17,1458.3038330078125,1459.699951171875,1478.5999755859375,1455.300048828125,1476.800048828125,334619
2025-09-18,1457.8043212890625,1459.199951171875,1465.0,1446.300048828125,1459.699951171875,451590
2025-09-19,1451.010986328125,1452.4000244140625,1469.800048828125,1447.0,1460.0,716952
2025-09-22,1437.0242919921875,1438.4000244140625,1461.5999755859375,1435.0999755859375,1440.0999755859375,486882
2025-09-23,1435.0262451171875,1436.4000244140625,1453.0,1427.0,1438.9000244140625,489921
2025-09-24,1438.5228271484375,1439.9000244140625,1450.5999755859375,1421.699951171875,1430.0999755859375,567946
2025-09-25,1404.555419921875,1405.9000244140625,1428.0,1396.0999755859375,1428.0,866669
2025-09-26,1372.486083984375,1373.800048828125,1415.199951171875,1370.0,1411.9000244140625,376171
2025-09-29,1365.392822265625,1366.699951171875,1388.0,1364.300048828125,1373.9000244140625,580505
2025-09-30,1365.0931396484375,1366.4000244140625,1381.5,1350.0,1379.199951171875,519075
2025-10-01,1375.0836181640625,1376.4000244140625,1381.5,1358.699951171875,1369.5999755859375,345411
2025-10-03,1382.2767333984375,1383.5999755859375,1387.0999755859375,1360.800048828125,1376.4000244140625,509629
2025-10-06,1382.2767333984375,1383.5999755859375,1398.0,1368.4000244140625,1383.0,464100
2025-10-07,1418.04248046875,1419.4000244140625,1425.0,1390.300048828125,1393.199951171875,950549
2025-10-08,1404.6552734375,1406.0,1427.0,1396.199951171875,1419.9000244140625,543303
2025-10-09,1404.755126953125,1406.0999755859375,1415.0,1395.0999755859375,1406.0,580693
2025-10-10,1425.735107421875,1427.0999755859375,1434.0,1391.0999755859375,1406.0999755859375,734185
2025-10-13,1419.8406982421875,1421.199951171875,1426.0,1402.5999755859375,1424.5999755859375,446670
2025-10-14,1417.2431640625,1418.5999755859375,1428.0,1403.0,1427.0999755859375,388990
2025-10-15,1437.4239501953125,1438.800048828125,1449.0,1415.0,1418.5999755859375,558872
2025-10-16,1443.418212890625,1444.800048828125,1448.699951171875,1431.800048828125,1437.9000244140625,453099
2025-10-17,1441.0205078125,1442.4000244140625,1456.5,1435.199951171875,1448.5999755859375,458773
2025-10-20,1446.8148193359375,1448.199951171875,1452.0,1432.699951171875,1442.0,449269
2025-10-21,1445.3162841796875,1446.699951171875,1460.0,1445.0,1460.0,32936
2025-10-23,1454.40771484375,1455.800048828125,1462.0,1435.199951171875,1446.699951171875,833768
2025-10-24,1429.431640625,1430.800048828125,1457.5,1425.0999755859375,1451.0,621026
2025-10-27,1433.8272705078125,1435.199951171875,1440.5999755859375,1411.0,1430.699951171875,487878
2025-10-28,1448.81298828125,1450.199951171875,1455.800048828125,1426.5,1435.0,571560
2025-10-29,1463.3990478515625,1464.800048828125,1467.800048828125,1448.9000244140625,1456.0,420127
2025-10-30,1463.4990234375,1464.9000244140625,1468.199951171875,1453.0,1464.699951171875,343690
2025-10-31,1448.713134765625,1450.0999755859375,1468.4000244140625,1445.0,1468.0,397294
2025-11-03,1479.2838134765625,1480.699951171875,1486.0,1440.0,1460.0,693278
2025-11-04,1465.7967529296875,1467.199951171875,1492.0,1462.300048828125,1487.0,429263
2025-11-05,1465.7967529296875,1467.199951171875,1467.199951171875,1467.199951171875,1467.199951171875,0
2025-11-06,1564.6021728515625,1566.0999755859375,1572.5,1482.5,1482.5,5837826
2025-11-07,1555.8106689453125,1557.300048828125,1579.0,1548.0,1560.0999755859375,613713
2025-11-10,1566.9000244140625,1568.4000244140625,1579.9000244140625,1554.9000244140625,1568.4000244140625,505341
2025-11-11,1555.800048828125,1555.800048828125,1575.800048828125,1550.0,1568.0,274619
2025-11-12,1585.199951171875,1585.199951171875,1589.800048828125,1557.199951171875,1560.0,677752
2025-11-13,1550.5999755859375,1550.5999755859375,1593.5,1545.699951171875,1592.800048828125,970265
2025-11-14,1514.0,1514.0,1554.0,1507.5,1548.0,657446
2025-11-17,1465.699951171875,1465.699951171875,1508.0999755859375,1456.4000244140625,1508.0999755859375,1764724
2025-11-18,1449.800048828125,1449.800048828125,1473.5,1436.0999755859375,1473.5,1005948
2025-11-19,1448.199951171875,1448.199951171875,1457.5,1436.4000244140625,1451.0,931531
2025-11-20,1462.4000244140625,1462.4000244140625,1464.800048828125,1449.0,1458.0,337761
2025-11-21,1452.5999755859375,1452.5999755859375,1467.0,1444.9000244140625,1462.0999755859375,454922
2025-11-24,1473.199951171875,1473.199951171875,1514.9000244140625,1438.300048828125,1448.0,2705698
2025-11-25,1465.5,1465.5,1476.5999755859375,1444.800048828125,1475.0999755859375,1562164
2025-11-26,1466.0,1466.0,1481.4000244140625,1457.699951171875,1465.0,650660
2025-11-27,1471.0,1471.0,1479.0999755859375,1460.5,1469.9000244140625,369425
2025-11-28,1440.800048828125,1440.800048828125,1470.0999755859375,1436.5999755859375,1470.0999755859375,527824
2025-12-01,1440.5,1440.5,1450.5,1423.5,1450.5,437147
2025-12-02,1419.699951171875,1419.699951171875,1439.5,1413.4000244140625,1433.0,636694
2025-12-03,1409.5999755859375,1409.5999755859375,1426.300048828125,1401.0999755859375,1421.0999755859375,552547
2025-12-04,1440.699951171875,1440.699951171875,1446.9000244140625,1404.5999755859375,1404.5999755859375,783804
2025-12-05,1459.5,1459.5,1465.9000244140625,1433.0,1440.0,713691
2025-12-08,1433.300048828125,1433.300048828125,1466.0,1422.699951171875,1454.0,643243
2025-12-09,1428.4000244140625,1428.4000244140625,1440.0,1421.0,1422.0,495324
2025-12-10,1392.4000244140625,1392.4000244140625,1434.0,1386.4000244140625,1428.9000244140625,402324
2025-12-11,1406.699951171875,1406.699951171875,1412.199951171875,1388.199951171875,1399.0,510796
2025-12-12,1416.4000244140625,1416.4000244140625,1420.5999755859375,1404.699951171875,1410.0,229029
2025-12-15,1430.5999755859375,1430.5999755859375,1431.9000244140625,1403.4000244140625,1420.0,171895
2025-12-16,1462.9000244140625,1462.9000244140625,1471.5999755859375,1417.9000244140625,1420.0,831639
2025-12-17,1428.9000244140625,1428.9000244140625,1464.9000244140625,1425.0,1464.9000244140625,357425
2025-12-18,1407.9000244140625,1407.9000244140625,1428.0999755859375,1402.5,1421.0999755859375,451710
2025-12-19,1423.5999755859375,1423.5999755859375,1427.0,1403.800048828125,1405.0,1026091
2025-12-22,1408.0999755859375,1408.0999755859375,1432.9000244140625,1404.0,1425.800048828125,366498
2025-12-23,1417.0,1417.0,1419.800048828125,1396.0,1408.0999755859375,356529
2025-12-24,1396.5999755859375,1396.5999755859375,1423.0,1392.199951171875,1419.9000244140625,342797
2025-12-25,1396.5999755859375,1396.5999755859375,1396.5999755859375,1396.5999755859375,1396.5999755859375,0
2025-12-26,1390.0,1390.0,1399.9000244140625,1386.0,1393.199951171875,246603
2025-12-29,1372.0,1372.0,1391.0999755859375,1366.0999755859375,1391.0,348663
2025-12-30,1360.300048828125,1360.300048828125,1377.0,1350.0,1377.0,608767
2025-12-31,1388.5,1388.5,1391.5,1357.0999755859375,1358.0,315322
2026-01-01,1434.9000244140625,1434.9000244140625,1437.0999755859375,1392.0999755859375,1397.9000244140625,592945
2026-01-02,1453.4000244140625,1453.4000244140625,1460.0,1434.0999755859375,1443.0,441304
2026-01-05,1492.800048828125,1492.800048828125,1501.199951171875,1450.0,1450.0,735122
2026-01-06,1487.199951171875,1487.199951171875,1507.300048828125,1480.0999755859375,1490.199951171875,257834
2026-01-07,1502.5999755859375,1502.5999755859375,1509.9000244140625,1478.0,1478.0,1018655
2026-01-08,1476.300048828125,1476.300048828125,1512.0,1464.0,1502.5999755859375,361506
2026-01-09,1449.0,1449.0,1479.300048828125,1438.199951171875,1465.0999755859375,246235
2026-01-12,1438.699951171875,1438.699951171875,1457.9000244140625,1417.0,1455.9000244140625,202921
2026-01-13,1438.5,1438.5,1451.0,1422.5999755859375,1440.0,174600
2026-01-14,1462.5999755859375,1462.5999755859375,1474.800048828125,1426.5,1426.5,487267
2026-01-16,1464.300048828125,1464.300048828125,1498.300048828125,1458.0,1480.0,469969
