date_,adj close_oberoirlty.ns,close_oberoirlty.ns,high_oberoirlty.ns,low_oberoirlty.ns,open_oberoirlty.ns,volume_oberoirlty.ns
2025-03-24,1669.0823974609375,1675.050048828125,1699.5999755859375,1659.25,1674.449951171875,617330
2025-03-25,1625.388671875,1631.199951171875,1697.5,1621.050048828125,1676.050048828125,721488
2025-03-26,1613.9295654296875,1619.699951171875,1659.8499755859375,1612.050048828125,1623.25,451054
2025-03-27,1637.196533203125,1643.050048828125,1678.0,1608.050048828125,1624.0,687604
2025-03-28,1631.566650390625,1637.4000244140625,1665.0,1622.050048828125,1660.5999755859375,554131
2025-04-01,1568.342529296875,1573.949951171875,1635.0,1556.5,1635.0,585525
2025-04-02,1615.4241943359375,1621.199951171875,1626.300048828125,1560.0,1573.5999755859375,518120
2025-04-03,1585.3319091796875,1591.0,1615.0,1587.449951171875,1600.0,367398
2025-04-04,1545.07568359375,1550.5999755859375,1599.949951171875,1536.0,1595.0,454115
2025-04-07,1477.9656982421875,1483.25,1508.0,1452.0,1457.0,543142
2025-04-08,1522.656005859375,1528.0999755859375,1536.0,1496.1500244140625,1505.0999755859375,710100
2025-04-09,1487.880126953125,1493.199951171875,1529.949951171875,1470.449951171875,1528.949951171875,382575
2025-04-11,1541.8372802734375,1547.3499755859375,1577.800048828125,1511.0,1546.8499755859375,638767
2025-04-15,1618.9117431640625,1624.699951171875,1635.0,1565.699951171875,1590.0,531277
2025-04-16,1635.55224609375,1641.4000244140625,1645.5999755859375,1610.199951171875,1631.800048828125,299858
2025-04-17,1634.854736328125,1640.699951171875,1656.0,1620.5999755859375,1646.0,390973
2025-04-21,1650.299560546875,1656.199951171875,1665.0,1593.0,1617.0,856404
2025-04-22,1693.6446533203125,1699.699951171875,1723.300048828125,1638.9000244140625,1665.0,895055
2025-04-23,1699.922119140625,1706.0,1732.0,1676.0999755859375,1711.300048828125,931108
2025-04-24,1672.918701171875,1678.9000244140625,1708.0,1665.0,1707.0999755859375,906152
2025-04-25,1600.477783203125,1606.199951171875,1682.800048828125,1587.699951171875,1678.9000244140625,1266105
2025-04-28,1650.8974609375,1656.800048828125,1663.0,1601.300048828125,1606.4000244140625,293983
2025-04-29,1614.726806640625,1620.5,1636.699951171875,1584.0,1600.0,1349828
2025-04-30,1635.751708984375,1641.5999755859375,1674.699951171875,1606.300048828125,1620.5,1449084
2025-05-02,1597.986572265625,1603.699951171875,1646.5,1592.199951171875,1629.300048828125,609695
2025-05-05,1621.3323974609375,1625.0999755859375,1635.0,1597.5,1610.0,462582
2025-05-06,1555.5850830078125,1559.199951171875,1633.0999755859375,1551.300048828125,1625.0999755859375,449461
2025-05-07,1577.83349609375,1581.5,1590.0,1540.9000244140625,1552.0,695940
2025-05-08,1551.0955810546875,1554.699951171875,1596.0,1540.0,1588.0,463835
2025-05-09,1530.64306640625,1534.199951171875,1547.300048828125,1510.0,1510.0,666647
2025-05-12,1613.949462890625,1617.699951171875,1621.5999755859375,1550.0,1614.0,850975
2025-05-13,1582.5224609375,1586.199951171875,1628.5999755859375,1573.0,1618.0999755859375,822538
2025-05-14,1609.5596923828125,1613.300048828125,1627.0999755859375,1577.699951171875,1590.199951171875,640989
2025-05-15,1629.712890625,1633.5,1642.199951171875,1591.199951171875,1619.0,481428
2025-05-16,1672.3138427734375,1676.199951171875,1679.0,1626.300048828125,1635.0,545987
2025-05-19,1730.5784912109375,1734.5999755859375,1746.0,1670.800048828125,1685.0,1063705
2025-05-20,1695.2606201171875,1699.199951171875,1761.9000244140625,1692.4000244140625,1746.0,1136840
2025-05-21,1727.8848876953125,1731.9000244140625,1744.699951171875,1699.0,1705.0,620174
2025-05-22,1723.9937744140625,1728.0,1743.699951171875,1721.0,1731.9000244140625,335377
2025-05-23,1734.27001953125,1738.300048828125,1748.9000244140625,1712.0999755859375,1730.0,286447
2025-05-26,1737.36279296875,1741.4000244140625,1760.300048828125,1733.4000244140625,1744.9000244140625,378639
2025-05-27,1747.1400146484375,1751.199951171875,1760.9000244140625,1727.9000244140625,1735.4000244140625,467941
2025-05-28,1721.898681640625,1725.9000244140625,1765.0,1716.0,1751.199951171875,717635
2025-05-29,1736.8638916015625,1740.9000244140625,1751.9000244140625,1694.199951171875,1725.9000244140625,1013315
2025-05-30,1742.25146484375,1746.300048828125,1764.5,1717.9000244140625,1750.0,2492957
2025-06-02,1764.0008544921875,1768.0999755859375,1784.0,1721.5999755859375,1746.9000244140625,884586
2025-06-03,1793.1331787109375,1797.300048828125,1814.800048828125,1772.4000244140625,1786.0,1114026
2025-06-04,1773.1795654296875,1777.300048828125,1826.0,1757.0999755859375,1818.0,937309
2025-06-05,1796.6251220703125,1800.800048828125,1817.5,1775.699951171875,1782.199951171875,496326
2025-06-06,1903.7760009765625,1908.199951171875,1919.0,1803.0999755859375,1810.0,2048555
2025-06-09,1898.687744140625,1903.0999755859375,1933.199951171875,1881.0,1929.0,1019364
2025-06-10,1913.25390625,1917.699951171875,1942.699951171875,1901.5999755859375,1907.0,912981
2025-06-11,1896.5926513671875,1901.0,1932.9000244140625,1884.5999755859375,1918.9000244140625,482323
2025-06-12,1885.817626953125,1890.199951171875,1911.800048828125,1885.0999755859375,1895.0,385043
2025-06-13,1898.687744140625,1903.0999755859375,1910.0,1850.0,1850.0,447485
2025-06-16,1924.4281005859375,1928.9000244140625,1933.5999755859375,1878.9000244140625,1905.0,569165
2025-06-17,1906.76904296875,1911.199951171875,1972.0,1905.0999755859375,1940.0999755859375,948887
2025-06-18,1891.8038330078125,1896.199951171875,1931.800048828125,1888.199951171875,1917.0,317331
2025-06-19,1875.9407958984375,1880.300048828125,1914.0,1876.5,1907.699951171875,630360
2025-06-20,1906.4697265625,1910.9000244140625,1920.0,1882.0,1882.0,760759
2025-06-23,1931.5115966796875,1936.0,1947.0999755859375,1875.0999755859375,1880.0,572393
2025-06-24,1983.3909912109375,1988.0,2003.0,1933.5,1955.0,1020962
2025-06-25,1984.388671875,1989.0,2005.0,1966.0999755859375,2005.0,631449
2025-06-26,1977.7042236328125,1982.300048828125,1989.9000244140625,1952.0,1985.0,807925
2025-06-27,1914.3515625,1918.800048828125,1988.199951171875,1912.5999755859375,1982.0999755859375,1449448
2025-06-30,1901.1820068359375,1905.5999755859375,1934.5,1895.699951171875,1924.9000244140625,592732
2025-07-01,1908.9639892578125,1913.4000244140625,1940.0,1901.0,1914.9000244140625,445266
2025-07-02,1893.4998779296875,1897.9000244140625,1920.800048828125,1878.5999755859375,1913.4000244140625,299965
2025-07-03,1866.6622314453125,1871.0,1914.699951171875,1866.0,1902.5999755859375,458827
2025-07-04,1865.165771484375,1869.5,1889.800048828125,1855.0999755859375,1879.0,373302
2025-07-07,1840.0242919921875,1844.300048828125,1876.9000244140625,1837.5999755859375,1870.0,214956
2025-07-08,1853.1934814453125,1857.5,1862.4000244140625,1810.0,1841.0,422671
2025-07-09,1826.854736328125,1831.0999755859375,1862.300048828125,1825.0,1859.5,543133
2025-07-10,1838.826904296875,1843.0999755859375,1858.0,1822.800048828125,1831.0999755859375,566655
2025-07-11,1831.2445068359375,1835.5,1854.0,1824.5999755859375,1845.0,235830
2025-07-14,1800.01708984375,1804.199951171875,1846.300048828125,1796.5999755859375,1846.300048828125,956003
2025-07-15,1815.8802490234375,1820.0999755859375,1853.5,1816.0999755859375,1825.0,635634
2025-07-16,1812.28857421875,1816.5,1829.9000244140625,1800.300048828125,1822.5,473363
2025-07-17,1834.4371337890625,1838.699951171875,1847.800048828125,1818.5999755859375,1824.9000244140625,363037
2025-07-18,1830.7457275390625,1835.0,1857.0,1827.800048828125,1848.0,499713
2025-07-21,1830.3465576171875,1834.5999755859375,1853.5,1822.9000244140625,1834.9000244140625,280353
2025-07-22,1821.966064453125,1826.199951171875,1834.5,1781.0,1781.0,718088
2025-07-23,1765.497314453125,1769.5999755859375,1788.9000244140625,1750.199951171875,1770.0,4102400
2025-07-24,1744.74560546875,1748.800048828125,1787.0,1727.5999755859375,1785.0,692382
2025-07-25,1696.20263671875,1698.199951171875,1744.800048828125,1686.699951171875,1732.0,999802
2025-07-28,1625.2861328125,1627.199951171875,1687.800048828125,1620.5,1681.0,1303405
2025-07-29,1662.842041015625,1664.800048828125,1682.699951171875,1616.300048828125,1625.0999755859375,1123541
2025-07-30,1646.061767578125,1648.0,1677.699951171875,1643.5999755859375,1677.699951171875,360307
2025-07-31,1628.1827392578125,1630.0999755859375,1647.5999755859375,1606.199951171875,1625.0,727062
2025-08-01,1587.53076171875,1589.4000244140625,1637.0,1583.5,1629.0999755859375,555688
2025-08-04,1607.7069091796875,1609.5999755859375,1614.4000244140625,1581.5,1596.199951171875,566757
2025-08-05,1606.7081298828125,1608.5999755859375,1615.5999755859375,1585.0,1609.5999755859375,441716
2025-08-06,1602.6129150390625,1604.5,1617.9000244140625,1584.4000244140625,1609.0,492717
2025-08-07,1608.6058349609375,1610.5,1613.5999755859375,1589.5,1600.800048828125,359864
2025-08-08,1569.4520263671875,1571.300048828125,1616.699951171875,1563.5,1608.0,616455
2025-08-11,1608.8055419921875,1610.699951171875,1612.5,1564.300048828125,1567.4000244140625,312265
2025-08-12,1612.0018310546875,1613.9000244140625,1631.0,1598.699951171875,1619.0,309489
2025-08-13,1624.7867431640625,1626.699951171875,1641.0,1616.0,1616.0,307027
2025-08-14,1617.2955322265625,1619.199951171875,1635.0,1614.300048828125,1622.5999755859375,319944
2025-08-18,1644.5634765625,1646.5,1661.0999755859375,1624.9000244140625,1630.199951171875,283877
2025-08-19,1647.4600830078125,1649.4000244140625,1655.0999755859375,1628.0,1647.0,129527
2025-08-20,1654.9512939453125,1656.9000244140625,1671.0,1640.5999755859375,1648.699951171875,292102
2025-08-21,1657.7479248046875,1659.699951171875,1681.199951171875,1654.699951171875,1655.0,315112
2025-08-22,1655.45068359375,1657.4000244140625,1669.4000244140625,1635.0,1661.0,585935
2025-08-25,1670.732666015625,1672.699951171875,1682.5,1652.0,1665.4000244140625,401347
2025-08-26,1636.273193359375,1638.199951171875,1674.4000244140625,1627.5,1671.0999755859375,308268
2025-08-28,1616.8961181640625,1618.800048828125,1652.0,1610.9000244140625,1635.0,341948
2025-08-29,1608.905517578125,1610.800048828125,1646.0,1600.0999755859375,1618.0,670647
2025-09-01,1636.273193359375,1638.199951171875,1641.800048828125,1604.5999755859375,1615.0,239325
2025-09-02,1649.8572998046875,1651.800048828125,1672.0,1638.0,1638.9000244140625,215690
2025-09-03,1654.75146484375,1656.699951171875,1662.5,1641.0,1661.800048828125,235041
2025-09-04,1659.9454345703125,1661.9000244140625,1684.9000244140625,1655.199951171875,1684.9000244140625,386288
2025-09-05,1626.6845703125,1628.5999755859375,1667.5,1611.699951171875,1658.0999755859375,462279
2025-09-08,1621.390869140625,1623.300048828125,1650.699951171875,1620.5,1640.0,369564
2025-09-09,1615.497802734375,1617.4000244140625,1634.5,1604.800048828125,1631.0,432224
2025-09-10,1609.804443359375,1611.699951171875,1642.300048828125,1608.0,1625.300048828125,680321
2025-09-11,1601.913818359375,1603.800048828125,1626.9000244140625,1597.0,1619.0,563822
2025-09-12,1600.0159912109375,1601.9000244140625,1621.9000244140625,1594.699951171875,1611.800048828125,1178319
2025-09-15,1638.0711669921875,1640.0,1652.199951171875,1599.9000244140625,1608.0999755859375,515735
2025-09-16,1641.067626953125,1643.0,1649.5,1624.0,1647.0,218824
2025-09-17,1654.75146484375,1656.699951171875,1662.300048828125,1637.0999755859375,1647.0,323540
2025-09-18,1656.249755859375,1658.199951171875,1683.0,1653.9000244140625,1660.0,537540
2025-09-19,1668.235595703125,1670.199951171875,1680.800048828125,1646.0999755859375,1664.9000244140625,531718
2025-09-22,1671.9312744140625,1673.9000244140625,1697.699951171875,1647.300048828125,1663.5999755859375,630675
2025-09-23,1664.04052734375,1666.0,1677.800048828125,1652.300048828125,1671.5,379371
2025-09-24,1618.194580078125,1620.0999755859375,1669.699951171875,1607.699951171875,1665.0,749614
2025-09-25,1598.018310546875,1599.9000244140625,1629.800048828125,1590.9000244140625,1620.0999755859375,1843960
2025-09-26,1575.8443603515625,1577.699951171875,1609.9000244140625,1575.199951171875,1599.9000244140625,548852
2025-09-29,1598.9173583984375,1600.800048828125,1610.199951171875,1574.199951171875,1581.0,449206
2025-09-30,1580.2392578125,1582.0999755859375,1606.699951171875,1578.300048828125,1600.800048828125,981462
2025-10-01,1593.723388671875,1595.5999755859375,1610.800048828125,1571.4000244140625,1587.9000244140625,307351
2025-10-03,1603.5118408203125,1605.4000244140625,1613.300048828125,1583.699951171875,1609.800048828125,429741
2025-10-06,1620.39208984375,1622.300048828125,1625.0,1591.0,1610.9000244140625,151403
2025-10-07,1634.6751708984375,1636.5999755859375,1641.9000244140625,1621.0,1622.5999755859375,286623
2025-10-08,1575.6446533203125,1577.5,1633.800048828125,1563.5,1625.0,596321
2025-10-09,1589.5283203125,1591.4000244140625,1603.4000244140625,1575.699951171875,1584.0,316450
2025-10-10,1597.7186279296875,1599.5999755859375,1618.9000244140625,1585.0,1598.4000244140625,311537
2025-10-13,1586.13232421875,1588.0,1604.0,1570.0999755859375,1592.199951171875,413785
2025-10-14,1569.15234375,1571.0,1599.0,1559.0999755859375,1599.0,282907
2025-10-15,1599.5166015625,1601.4000244140625,1610.0,1567.699951171875,1578.5,472666
2025-10-16,1685.11572265625,1687.0999755859375,1695.699951171875,1651.0,1675.0,2609529
2025-10-17,1698.5,1700.5,1724.9000244140625,1681.0,1698.699951171875,910748
2025-10-20,1699.199951171875,1699.199951171875,1711.9000244140625,1682.0,1708.0,307160
2025-10-21,1699.0,1699.0,1708.0,1691.4000244140625,1700.0,41351
2025-10-23,1674.0,1674.0,1704.800048828125,1669.5999755859375,1699.0,542574
2025-10-24,1699.9000244140625,1699.9000244140625,1708.0,1678.0999755859375,1680.4000244140625,449652
2025-10-27,1736.0,1736.0,1747.300048828125,1700.0,1705.0,1003301
2025-10-28,1708.0999755859375,1708.0999755859375,1740.0,1703.0999755859375,1737.0,428250
2025-10-29,1713.4000244140625,1713.4000244140625,1722.0,1705.0,1714.699951171875,175253
2025-10-30,1750.300048828125,1750.300048828125,1765.0,1721.5,1731.0,1074751
2025-10-31,1778.300048828125,1778.300048828125,1794.9000244140625,1759.0,1760.0,1586130
2025-11-03,1807.5,1807.5,1817.5999755859375,1777.0999755859375,1791.5,418317
2025-11-04,1781.0999755859375,1781.0999755859375,1833.699951171875,1777.5,1815.0,356588
2025-11-05,1781.0999755859375,1781.0999755859375,1781.0999755859375,1781.0999755859375,1781.0999755859375,0
2025-11-06,1780.4000244140625,1780.4000244140625,1796.9000244140625,1768.5,1790.0,352524
2025-11-07,1792.9000244140625,1792.9000244140625,1801.0999755859375,1756.4000244140625,1760.0,290632
2025-11-10,1787.199951171875,1787.199951171875,1813.0,1782.9000244140625,1794.0,202911
2025-11-11,1762.699951171875,1762.699951171875,1795.0,1758.0,1795.0,408478
2025-11-12,1738.699951171875,1738.699951171875,1783.199951171875,1731.0,1770.199951171875,242614
2025-11-13,1744.199951171875,1744.199951171875,1764.699951171875,1735.199951171875,1735.199951171875,240206
2025-11-14,1752.4000244140625,1752.4000244140625,1763.699951171875,1733.800048828125,1748.0,183727
2025-11-17,1745.199951171875,1745.199951171875,1778.4000244140625,1740.199951171875,1760.4000244140625,150217
2025-11-18,1710.4000244140625,1710.4000244140625,1753.0,1705.4000244140625,1745.0,233440
2025-11-19,1708.699951171875,1708.699951171875,1722.699951171875,1689.0999755859375,1701.9000244140625,334415
2025-11-20,1708.5,1708.5,1724.9000244140625,1698.0,1715.0,154835
2025-11-21,1655.4000244140625,1655.4000244140625,1715.0,1649.0,1714.9000244140625,204081
2025-11-24,1607.0999755859375,1607.0999755859375,1668.5999755859375,1600.0999755859375,1655.4000244140625,808792
2025-11-25,1629.5999755859375,1629.5999755859375,1649.0,1604.699951171875,1613.0,660500
2025-11-26,1662.800048828125,1662.800048828125,1666.4000244140625,1631.699951171875,1637.5999755859375,166675
2025-11-27,1661.5999755859375,1661.5999755859375,1680.0,1651.699951171875,1680.0,419476
2025-11-28,1647.199951171875,1647.199951171875,1666.800048828125,1641.5999755859375,1665.0,225018
2025-12-01,1618.9000244140625,1618.9000244140625,1656.199951171875,1612.0,1649.0,393897
2025-12-02,1632.5999755859375,1632.5999755859375,1640.0,1616.0,1618.9000244140625,575858
2025-12-03,1640.5999755859375,1640.5999755859375,1645.5999755859375,1620.0,1632.5999755859375,295186
2025-12-04,1663.699951171875,1663.699951171875,1675.5,1630.5999755859375,1633.0,221691
2025-12-05,1657.699951171875,1657.699951171875,1706.0,1643.199951171875,1661.0,644702
2025-12-08,1610.0,1610.0,1671.0,1595.0,1660.0,542113
2025-12-09,1628.0,1628.0,1650.0,1611.0,1612.9000244140625,776484
2025-12-10,1626.4000244140625,1626.4000244140625,1656.300048828125,1616.0999755859375,1639.5999755859375,583559
2025-12-11,1632.800048828125,1632.800048828125,1650.0,1613.0999755859375,1626.4000244140625,421136
2025-12-12,1659.800048828125,1659.800048828125,1677.0,1640.0999755859375,1640.0999755859375,374480
2025-12-15,1655.9000244140625,1655.9000244140625,1658.4000244140625,1637.5,1653.800048828125,205973
2025-12-16,1626.800048828125,1626.800048828125,1658.0,1620.0999755859375,1655.300048828125,179405
2025-12-17,1609.9000244140625,1609.9000244140625,1649.0999755859375,1599.199951171875,1628.0,265395
2025-12-18,1658.199951171875,1658.199951171875,1671.0,1597.800048828125,1615.9000244140625,516729
2025-12-19,1675.300048828125,1675.300048828125,1679.0,1646.4000244140625,1650.5999755859375,430811
2025-12-22,1662.800048828125,1662.800048828125,1692.0,1658.0999755859375,1680.0,391434
2025-12-23,1662.5,1662.5,1676.0999755859375,1655.300048828125,1676.0999755859375,292963
2025-12-24,1672.4000244140625,1672.4000244140625,1692.0,1659.0999755859375,1668.9000244140625,325645
2025-12-26,1680.5999755859375,1680.5999755859375,1700.0,1663.5999755859375,1671.0,314160
2025-12-29,1670.5,1670.5,1696.5999755859375,1664.199951171875,1688.0,258029
2025-12-30,1646.199951171875,1646.199951171875,1675.0,1638.199951171875,1675.0,205339
2025-12-31,1670.5999755859375,1670.5999755859375,1675.699951171875,1640.0,1640.0,162447
2026-01-01,1695.9000244140625,1695.9000244140625,1703.0,1650.0,1677.0,115765
2026-01-02,1730.0,1730.0,1736.0,1680.300048828125,1699.0,404480
2026-01-05,1740.0,1740.0,1757.0999755859375,1726.300048828125,1745.0,259143
2026-01-06,1726.300048828125,1726.300048828125,1752.199951171875,1715.199951171875,1740.0,166994
2026-01-07,1708.699951171875,1708.699951171875,1732.4000244140625,1695.699951171875,1720.0,298613
2026-01-08,1722.0,1722.0,1746.9000244140625,1707.9000244140625,1710.0,564739
2026-01-09,1686.9000244140625,1686.9000244140625,1732.199951171875,1665.300048828125,1725.5,857630
2026-01-12,1657.5999755859375,1657.5999755859375,1690.800048828125,1638.0999755859375,1686.9000244140625,464576
2026-01-13,1657.0999755859375,1657.0999755859375,1681.800048828125,1629.0999755859375,1670.0,443321
2026-01-14,1648.4000244140625,1648.4000244140625,1666.9000244140625,1637.5,1654.0,212916
2026-01-16,1664.5,1664.5,1686.4000244140625,1640.199951171875,1645.0,290688
