date_,adj close_drreddy.ns,close_drreddy.ns,high_drreddy.ns,low_drreddy.ns,open_drreddy.ns,volume_drreddy.ns
2025-02-28,1109.463623046875,1116.5,1132.0,1104.550048828125,1128.699951171875,3895033
2025-03-03,1112.5440673828125,1119.5999755859375,1130.25,1103.9000244140625,1118.3499755859375,1810605
2025-03-04,1113.0906982421875,1120.1500244140625,1124.1500244140625,1105.050048828125,1111.0999755859375,1074133
2025-03-05,1119.30126953125,1126.4000244140625,1129.0,1110.550048828125,1120.5,1260157
2025-03-06,1132.9149169921875,1140.0999755859375,1145.699951171875,1118.6500244140625,1135.0,1648697
2025-03-07,1126.1080322265625,1133.25,1145.199951171875,1130.0,1140.0999755859375,790599
2025-03-10,1113.1402587890625,1120.199951171875,1137.1500244140625,1115.4000244140625,1134.949951171875,950503
2025-03-11,1109.6126708984375,1116.6500244140625,1126.949951171875,1110.6500244140625,1117.0,884438
2025-03-12,1098.1851806640625,1105.1500244140625,1116.6500244140625,1092.449951171875,1116.5999755859375,1914579
2025-03-13,1100.9674072265625,1107.949951171875,1110.25,1095.050048828125,1105.1500244140625,1299174
2025-03-17,1143.447998046875,1150.699951171875,1154.0999755859375,1101.5,1107.9000244140625,2714559
2025-03-18,1143.447998046875,1150.699951171875,1150.699951171875,1150.699951171875,1150.699951171875,0
2025-03-19,1164.713134765625,1172.0999755859375,1177.699951171875,1158.0999755859375,1174.0,1507415
2025-03-20,1179.718017578125,1187.199951171875,1190.75,1165.300048828125,1178.949951171875,1521677
2025-03-21,1192.58642578125,1200.1500244140625,1204.6500244140625,1177.050048828125,1190.199951171875,2313824
2025-03-24,1202.6724853515625,1210.300048828125,1216.3499755859375,1190.25,1205.0,1660669
2025-03-25,1170.4766845703125,1177.9000244140625,1215.949951171875,1167.949951171875,1210.300048828125,2860907
2025-03-26,1157.260498046875,1164.5999755859375,1179.800048828125,1152.6500244140625,1177.9000244140625,2864505
2025-03-27,1154.8756103515625,1162.199951171875,1172.4000244140625,1144.0,1160.0,4460409
2025-03-28,1136.989013671875,1144.199951171875,1159.25,1140.75,1159.25,2762934
2025-04-01,1144.9385986328125,1152.199951171875,1164.4000244140625,1136.050048828125,1144.199951171875,4158012
2025-04-02,1142.75244140625,1150.0,1152.699951171875,1135.0,1150.0,2071245
2025-04-03,1144.193359375,1151.449951171875,1226.9000244140625,1149.050048828125,1190.5,6324685
2025-04-04,1102.954833984375,1109.949951171875,1157.449951171875,1076.199951171875,1151.800048828125,5423861
2025-04-07,1081.0439453125,1087.9000244140625,1098.8499755859375,1020.0,1020.0,3888037
2025-04-08,1100.9674072265625,1107.949951171875,1113.6500244140625,1088.699951171875,1100.0,1577632
2025-04-09,1087.1551513671875,1094.050048828125,1103.25,1061.6500244140625,1094.5,5511474
2025-04-11,1102.5076904296875,1109.5,1139.9000244140625,1102.25,1139.9000244140625,2740831
2025-04-15,1147.62158203125,1154.9000244140625,1158.0999755859375,1129.0,1140.9000244140625,2683350
2025-04-16,1151.099609375,1158.4000244140625,1161.4000244140625,1143.699951171875,1150.199951171875,1451875
2025-04-17,1156.2667236328125,1163.5999755859375,1173.5999755859375,1150.0999755859375,1150.0999755859375,2788024
2025-04-21,1169.9798583984375,1177.4000244140625,1179.699951171875,1155.0,1163.4000244140625,1938756
2025-04-22,1167.594970703125,1175.0,1180.5,1162.300048828125,1173.9000244140625,1313400
2025-04-23,1178.525634765625,1186.0,1191.800048828125,1175.9000244140625,1185.0999755859375,3192132
2025-04-24,1192.9342041015625,1200.5,1210.0,1176.300048828125,1179.0,4819678
2025-04-25,1167.396240234375,1174.800048828125,1210.5,1159.699951171875,1203.9000244140625,1286573
2025-04-28,1191.1455078125,1198.699951171875,1205.0,1176.300048828125,1176.300048828125,1236678
2025-04-29,1168.588623046875,1176.0,1204.4000244140625,1169.0,1204.4000244140625,1663018
2025-04-30,1176.4388427734375,1183.9000244140625,1196.5999755859375,1175.9000244140625,1176.199951171875,1604442
2025-05-02,1170.4766845703125,1177.9000244140625,1194.800048828125,1171.4000244140625,1176.0999755859375,910973
2025-05-05,1163.9183349609375,1171.300048828125,1193.9000244140625,1154.5,1188.699951171875,1893680
2025-05-06,1153.0870361328125,1160.4000244140625,1175.0,1129.4000244140625,1172.199951171875,1990745
2025-05-07,1153.385009765625,1160.699951171875,1164.5999755859375,1143.4000244140625,1143.4000244140625,1421366
2025-05-08,1140.76513671875,1148.0,1161.4000244140625,1142.0,1152.699951171875,2616533
2025-05-09,1148.6153564453125,1155.9000244140625,1167.0,1138.5,1142.5,1248574
2025-05-12,1188.0650634765625,1195.5999755859375,1204.0,1143.9000244140625,1155.9000244140625,5065176
2025-05-13,1199.49267578125,1207.0999755859375,1241.0,1196.0,1196.0,3134295
2025-05-14,1212.3114013671875,1220.0,1223.300048828125,1193.199951171875,1213.300048828125,1197152
2025-05-15,1228.5086669921875,1236.300048828125,1239.800048828125,1200.199951171875,1214.0,2053553
2025-05-16,1222.94384765625,1230.699951171875,1238.9000244140625,1221.0,1238.9000244140625,882873
2025-05-19,1211.317626953125,1219.0,1241.800048828125,1214.199951171875,1228.300048828125,2235758
2025-05-20,1216.48486328125,1224.199951171875,1234.4000244140625,1216.5999755859375,1222.0,1385750
2025-05-21,1216.981689453125,1224.699951171875,1256.5999755859375,1220.0999755859375,1225.0999755859375,2615092
2025-05-22,1214.4974365234375,1222.199951171875,1229.800048828125,1211.4000244140625,1224.699951171875,2260610
2025-05-23,1222.34765625,1230.0999755859375,1234.9000244140625,1216.0,1228.0,734297
2025-05-26,1233.0797119140625,1240.9000244140625,1247.9000244140625,1228.699951171875,1229.9000244140625,985434
2025-05-27,1235.3651123046875,1243.199951171875,1249.0,1237.300048828125,1243.9000244140625,1145000
2025-05-28,1234.7689208984375,1242.5999755859375,1252.199951171875,1237.0,1247.800048828125,766968
2025-05-29,1240.3336181640625,1248.199951171875,1253.4000244140625,1240.4000244140625,1245.4000244140625,1791885
2025-05-30,1243.314697265625,1251.199951171875,1257.5999755859375,1241.0,1248.199951171875,3161983
2025-06-02,1239.836669921875,1247.699951171875,1251.5,1232.5,1251.0,1139977
2025-06-03,1240.4329833984375,1248.300048828125,1253.4000244140625,1240.800048828125,1250.0,811620
2025-06-04,1244.0103759765625,1251.9000244140625,1266.0,1246.300048828125,1248.300048828125,1387633
2025-06-05,1282.4664306640625,1290.5999755859375,1303.4000244140625,1264.199951171875,1264.199951171875,3834672
2025-06-06,1312.575439453125,1320.9000244140625,1322.9000244140625,1295.0,1295.0999755859375,2158757
2025-06-09,1310.7867431640625,1319.0999755859375,1329.0,1308.5999755859375,1327.4000244140625,1227356
2025-06-10,1340.2996826171875,1348.800048828125,1362.5999755859375,1321.0,1321.0,3022355
2025-06-11,1342.5850830078125,1351.0999755859375,1355.4000244140625,1340.199951171875,1350.0,1094247
2025-06-12,1354.1119384765625,1362.699951171875,1379.699951171875,1343.5,1360.0,2625058
2025-06-13,1353.913330078125,1362.5,1366.800048828125,1345.0,1355.0,1419556
2025-06-16,1338.312255859375,1346.800048828125,1359.800048828125,1342.199951171875,1359.800048828125,1294663
2025-06-17,1310.48876953125,1318.800048828125,1349.699951171875,1302.5999755859375,1348.300048828125,1649457
2025-06-18,1305.0234375,1313.300048828125,1324.800048828125,1308.800048828125,1311.0999755859375,728945
2025-06-19,1317.74267578125,1326.0999755859375,1332.0,1304.300048828125,1305.0,1654212
2025-06-20,1316.94775390625,1325.300048828125,1335.0,1318.199951171875,1332.4000244140625,1843895
2025-06-23,1309.5943603515625,1317.9000244140625,1323.0,1302.0999755859375,1318.9000244140625,843945
2025-06-24,1328.8721923828125,1337.300048828125,1353.699951171875,1309.0999755859375,1317.9000244140625,1011128
2025-06-25,1333.14501953125,1341.5999755859375,1348.300048828125,1336.0,1348.300048828125,833145
2025-06-26,1313.171630859375,1321.5,1333.699951171875,1314.5999755859375,1326.0,2373431
2025-06-27,1292.8009033203125,1301.0,1331.5999755859375,1298.4000244140625,1328.9000244140625,1770595
2025-06-30,1275.2125244140625,1283.300048828125,1305.0,1272.5,1302.9000244140625,2224279
2025-07-01,1268.75341796875,1276.800048828125,1294.9000244140625,1273.300048828125,1286.300048828125,1851442
2025-07-02,1262.791259765625,1270.800048828125,1280.9000244140625,1263.699951171875,1276.0,2027306
2025-07-03,1283.1619873046875,1291.300048828125,1297.5999755859375,1270.0,1274.9000244140625,1918977
2025-07-04,1299.1605224609375,1307.4000244140625,1313.0,1287.199951171875,1303.0,1466009
2025-07-07,1302.240966796875,1310.5,1313.4000244140625,1298.0999755859375,1307.9000244140625,569025
2025-07-08,1275.7093505859375,1283.800048828125,1310.300048828125,1273.5999755859375,1310.300048828125,1602620
2025-07-09,1261.4000244140625,1269.4000244140625,1285.699951171875,1266.9000244140625,1280.0,1494337
2025-07-10,1262.5999755859375,1262.5999755859375,1269.9000244140625,1252.0999755859375,1262.9000244140625,1246082
2025-07-11,1254.699951171875,1254.699951171875,1272.0,1251.300048828125,1263.0,895466
2025-07-14,1250.5999755859375,1250.5999755859375,1261.4000244140625,1245.300048828125,1254.699951171875,1035555
2025-07-15,1260.9000244140625,1260.9000244140625,1264.5,1241.0,1254.800048828125,1183659
2025-07-16,1259.4000244140625,1259.4000244140625,1262.0,1250.0,1260.9000244140625,1159859
2025-07-17,1263.0999755859375,1263.0999755859375,1274.800048828125,1255.5,1259.4000244140625,709420
2025-07-18,1257.5,1257.5,1270.5999755859375,1251.0999755859375,1265.0,690731
2025-07-21,1259.300048828125,1259.300048828125,1262.4000244140625,1245.199951171875,1250.199951171875,1065189
2025-07-22,1240.0,1240.0,1263.5999755859375,1236.0,1261.0,1304352
2025-07-23,1247.4000244140625,1247.4000244140625,1252.0999755859375,1231.0,1240.199951171875,1088262
2025-07-24,1265.5,1265.5,1287.9000244140625,1256.0999755859375,1261.0999755859375,3809212
2025-07-25,1277.9000244140625,1277.9000244140625,1288.5,1261.199951171875,1266.0,1621138
2025-07-28,1287.4000244140625,1287.4000244140625,1290.0,1271.5999755859375,1280.0,1553778
2025-07-29,1299.800048828125,1299.800048828125,1302.0,1282.800048828125,1287.0,1943466
2025-07-30,1292.0999755859375,1292.0999755859375,1298.0999755859375,1277.699951171875,1298.0999755859375,1387013
2025-07-31,1270.300048828125,1270.300048828125,1285.0,1257.0,1274.5,1968821
2025-08-01,1220.5999755859375,1220.5999755859375,1259.0,1213.699951171875,1258.0,2525210
2025-08-04,1225.0,1225.0,1232.199951171875,1219.199951171875,1225.0999755859375,767310
2025-08-05,1214.800048828125,1214.800048828125,1232.0,1205.0,1225.0,956582
2025-08-06,1196.699951171875,1196.699951171875,1217.800048828125,1187.5,1214.800048828125,1701845
2025-08-07,1200.800048828125,1200.800048828125,1210.0,1183.4000244140625,1184.0,1246560
2025-08-08,1211.4000244140625,1211.4000244140625,1215.0,1195.4000244140625,1200.800048828125,2389106
2025-08-11,1219.5,1219.5,1237.0,1208.5999755859375,1212.5,1246374
2025-08-12,1220.300048828125,1220.300048828125,1227.199951171875,1204.0999755859375,1210.0,922461
2025-08-13,1253.4000244140625,1253.4000244140625,1255.5,1219.800048828125,1220.300048828125,1192506
2025-08-14,1260.4000244140625,1260.4000244140625,1266.0,1250.199951171875,1255.0999755859375,1603933
2025-08-18,1262.699951171875,1262.699951171875,1270.5999755859375,1241.0999755859375,1270.0,1648543
2025-08-19,1244.199951171875,1244.199951171875,1263.800048828125,1241.9000244140625,1263.0,1061816
2025-08-20,1245.4000244140625,1245.4000244140625,1250.699951171875,1238.0,1244.0,685379
2025-08-21,1276.5999755859375,1276.5999755859375,1281.800048828125,1240.300048828125,1245.4000244140625,2008295
2025-08-22,1277.5999755859375,1277.5999755859375,1284.0999755859375,1265.5999755859375,1274.0999755859375,1229920
2025-08-25,1283.9000244140625,1283.9000244140625,1288.9000244140625,1275.300048828125,1277.699951171875,967056
2025-08-26,1263.199951171875,1263.199951171875,1279.5999755859375,1259.0,1276.0,2798216
2025-08-28,1259.800048828125,1259.800048828125,1267.4000244140625,1248.5,1263.199951171875,1827890
2025-08-29,1260.0999755859375,1260.0999755859375,1266.4000244140625,1240.800048828125,1259.0,2422956
2025-09-01,1279.9000244140625,1279.9000244140625,1285.0,1260.0999755859375,1260.0999755859375,1273903
2025-09-02,1253.699951171875,1253.699951171875,1283.4000244140625,1248.0,1279.9000244140625,1632660
2025-09-03,1262.199951171875,1262.199951171875,1265.9000244140625,1247.5999755859375,1250.0,1294925
2025-09-04,1253.0,1253.0,1274.699951171875,1249.0,1268.0,1230934
2025-09-05,1268.0999755859375,1268.0999755859375,1271.699951171875,1253.5999755859375,1254.300048828125,769861
2025-09-08,1250.5999755859375,1250.5999755859375,1277.0,1248.699951171875,1269.0,969297
2025-09-09,1291.300048828125,1291.300048828125,1295.800048828125,1256.800048828125,1257.5,1643726
2025-09-10,1304.199951171875,1304.199951171875,1310.0,1293.699951171875,1294.4000244140625,1232984
2025-09-11,1303.0999755859375,1303.0999755859375,1311.0,1283.0,1304.0,1349391
2025-09-12,1316.699951171875,1316.699951171875,1321.0,1302.800048828125,1303.0999755859375,1042942
2025-09-15,1300.800048828125,1300.800048828125,1311.800048828125,1292.5,1308.9000244140625,1331182
2025-09-16,1310.4000244140625,1310.4000244140625,1312.5,1296.4000244140625,1300.0,1034369
2025-09-17,1311.4000244140625,1311.4000244140625,1318.199951171875,1305.199951171875,1317.0,716840
2025-09-18,1322.699951171875,1322.699951171875,1325.800048828125,1305.699951171875,1312.0999755859375,822010
2025-09-19,1321.699951171875,1321.699951171875,1326.800048828125,1312.0,1324.699951171875,1409571
2025-09-22,1301.4000244140625,1301.4000244140625,1320.9000244140625,1293.5,1320.9000244140625,1399531
2025-09-23,1308.4000244140625,1308.4000244140625,1311.9000244140625,1295.199951171875,1300.0,1271238
2025-09-24,1298.0999755859375,1298.0999755859375,1308.300048828125,1294.4000244140625,1303.300048828125,750456
2025-09-25,1275.199951171875,1275.199951171875,1307.300048828125,1268.0,1298.300048828125,1241492
2025-09-26,1253.0999755859375,1253.0999755859375,1278.5,1246.199951171875,1250.0,2284377
2025-09-29,1234.5999755859375,1234.5999755859375,1270.0,1231.0,1265.0,3899164
2025-09-30,1223.699951171875,1223.699951171875,1240.300048828125,1217.5,1235.0999755859375,2635047
2025-10-01,1244.699951171875,1244.699951171875,1250.699951171875,1226.0,1227.9000244140625,4083180
2025-10-03,1248.0999755859375,1248.0999755859375,1265.4000244140625,1240.0,1243.9000244140625,2742600
2025-10-06,1248.5999755859375,1248.5999755859375,1251.300048828125,1234.199951171875,1248.199951171875,1880910
2025-10-07,1248.5,1248.5,1256.0999755859375,1244.4000244140625,1250.300048828125,1380941
2025-10-08,1234.5,1234.5,1251.0,1231.4000244140625,1248.300048828125,1496744
2025-10-09,1246.0999755859375,1246.0999755859375,1264.9000244140625,1240.300048828125,1245.0,2699135
2025-10-10,1264.4000244140625,1264.4000244140625,1267.699951171875,1244.699951171875,1249.5999755859375,1680920
2025-10-13,1262.4000244140625,1262.4000244140625,1265.0999755859375,1248.300048828125,1257.0,1188201
2025-10-14,1237.300048828125,1237.300048828125,1262.4000244140625,1232.300048828125,1262.4000244140625,1944911
2025-10-15,1232.4000244140625,1232.4000244140625,1242.300048828125,1231.0,1233.0,2150067
2025-10-16,1240.199951171875,1240.199951171875,1242.5999755859375,1230.300048828125,1235.9000244140625,1308931
2025-10-17,1255.9000244140625,1255.9000244140625,1262.0,1238.0999755859375,1245.0,1473018
2025-10-20,1282.0,1282.0,1287.699951171875,1259.800048828125,1264.800048828125,1368192
2025-10-21,1288.699951171875,1288.699951171875,1294.0,1283.0999755859375,1288.0,226788
2025-10-23,1279.4000244140625,1279.4000244140625,1303.5999755859375,1271.5999755859375,1303.5999755859375,1991213
2025-10-24,1283.5999755859375,1283.5999755859375,1288.0,1265.5,1280.0,1167634
2025-10-27,1284.300048828125,1284.300048828125,1293.4000244140625,1264.5999755859375,1283.0,1927956
2025-10-28,1289.4000244140625,1289.4000244140625,1294.9000244140625,1275.300048828125,1283.9000244140625,1828290
2025-10-29,1250.9000244140625,1250.9000244140625,1301.5,1235.0,1299.0,2574921
2025-10-30,1202.199951171875,1202.199951171875,1207.199951171875,1180.9000244140625,1196.0,8883497
2025-10-31,1197.5999755859375,1197.5999755859375,1205.5,1191.0,1202.5,4250157
2025-11-03,1196.0,1196.0,1200.800048828125,1187.9000244140625,1196.9000244140625,1547000
2025-11-04,1200.0,1200.0,1204.300048828125,1193.300048828125,1198.0,1015516
2025-11-05,1200.0,1200.0,1200.0,1200.0,1200.0,0
2025-11-06,1205.199951171875,1205.199951171875,1213.9000244140625,1193.199951171875,1202.0,1560897
2025-11-07,1205.4000244140625,1205.4000244140625,1211.9000244140625,1198.0,1208.0,1076140
2025-11-10,1198.699951171875,1198.699951171875,1209.5,1195.0,1199.4000244140625,3483082
2025-11-11,1211.5,1211.5,1214.800048828125,1198.5999755859375,1203.5999755859375,1048552
2025-11-12,1229.5999755859375,1229.5999755859375,1235.0,1215.0,1220.0999755859375,1222295
2025-11-13,1234.9000244140625,1234.9000244140625,1242.4000244140625,1227.300048828125,1235.800048828125,1426984
2025-11-14,1246.0,1246.0,1249.0,1231.800048828125,1235.199951171875,827643
2025-11-17,1244.4000244140625,1244.4000244140625,1253.0,1240.5,1253.0,1423044
2025-11-18,1243.800048828125,1243.800048828125,1247.0,1232.699951171875,1244.5,971685
2025-11-19,1250.199951171875,1250.199951171875,1252.699951171875,1237.0,1248.699951171875,830105
2025-11-20,1248.5999755859375,1248.5999755859375,1255.0,1237.699951171875,1255.0,854999
2025-11-21,1243.9000244140625,1243.9000244140625,1250.699951171875,1237.0999755859375,1244.800048828125,941902
2025-11-24,1226.199951171875,1226.199951171875,1262.4000244140625,1219.0,1248.0,7611988
2025-11-25,1236.0999755859375,1236.0999755859375,1251.199951171875,1230.300048828125,1236.300048828125,1983817
2025-11-26,1248.0,1248.0,1251.0,1234.5999755859375,1236.0999755859375,809816
2025-11-27,1249.300048828125,1249.300048828125,1256.0,1241.0,1248.0,1060956
2025-11-28,1258.800048828125,1258.800048828125,1260.300048828125,1245.0,1250.0,809748
2025-12-01,1260.0999755859375,1260.0999755859375,1268.800048828125,1248.4000244140625,1263.9000244140625,1457856
2025-12-02,1275.199951171875,1275.199951171875,1278.300048828125,1260.5,1260.5,2361183
2025-12-03,1280.699951171875,1280.699951171875,1293.0,1269.199951171875,1283.5999755859375,4969448
2025-12-04,1277.5999755859375,1277.5999755859375,1284.199951171875,1266.5,1280.5999755859375,1971130
2025-12-05,1275.199951171875,1275.199951171875,1282.800048828125,1271.5999755859375,1277.5999755859375,1036082
2025-12-08,1266.5,1266.5,1279.0,1263.699951171875,1275.0,1435892
2025-12-09,1246.199951171875,1246.199951171875,1267.4000244140625,1241.300048828125,1266.5,2118272
2025-12-10,1250.800048828125,1250.800048828125,1262.0999755859375,1246.800048828125,1249.300048828125,1669910
2025-12-11,1273.5,1273.5,1275.9000244140625,1248.0,1250.800048828125,1717539
2025-12-12,1279.300048828125,1279.300048828125,1280.4000244140625,1267.300048828125,1275.0,981548
2025-12-15,1280.5999755859375,1280.5999755859375,1282.800048828125,1264.0999755859375,1274.9000244140625,1078613
2025-12-16,1276.9000244140625,1276.9000244140625,1285.9000244140625,1272.0,1285.9000244140625,928506
2025-12-17,1272.0,1272.0,1281.0,1267.300048828125,1270.0,894068
2025-12-18,1280.0,1280.0,1283.9000244140625,1262.0,1277.0,889699
2025-12-19,1278.199951171875,1278.199951171875,1292.9000244140625,1268.9000244140625,1277.0,1209487
2025-12-22,1283.4000244140625,1283.4000244140625,1286.300048828125,1276.699951171875,1278.199951171875,614138
2025-12-23,1283.5,1283.5,1288.5999755859375,1277.800048828125,1288.5999755859375,408490
2025-12-24,1265.800048828125,1265.800048828125,1285.0999755859375,1252.4000244140625,1281.0999755859375,1265233
2025-12-25,1265.800048828125,1265.800048828125,1265.800048828125,1265.800048828125,1265.800048828125,0
2025-12-26,1269.300048828125,1269.300048828125,1275.0,1261.0999755859375,1265.0,594744
2025-12-29,1268.5999755859375,1268.5999755859375,1275.9000244140625,1260.0,1269.300048828125,811488
2025-12-30,1265.800048828125,1265.800048828125,1272.9000244140625,1256.4000244140625,1268.0,1123996
2025-12-31,1271.4000244140625,1271.4000244140625,1273.9000244140625,1260.0,1270.0,658106
2026-01-01,1253.4000244140625,1253.4000244140625,1270.0,1248.0,1270.0,553856
2026-01-02,1256.0999755859375,1256.0999755859375,1257.5999755859375,1236.0,1249.0,1591218
2026-01-05,1250.0,1250.0,1262.300048828125,1245.0,1256.0,1184386
2026-01-06,1256.199951171875,1256.199951171875,1258.800048828125,1245.5,1250.0,540944
2026-01-07,1242.800048828125,1242.800048828125,1265.0,1240.0,1252.5999755859375,1215477
2026-01-08,1206.9000244140625,1206.9000244140625,1241.5999755859375,1202.199951171875,1241.5999755859375,2000942
2026-01-09,1210.0999755859375,1210.0999755859375,1216.4000244140625,1203.5999755859375,1207.0,1390935
2026-01-12,1215.5,1215.5,1218.699951171875,1199.9000244140625,1210.0,707317
2026-01-13,1191.300048828125,1191.300048828125,1215.9000244140625,1185.5,1215.5999755859375,2071117
2026-01-14,1186.5,1186.5,1195.0,1176.0999755859375,1191.0999755859375,2834908
2026-01-15,1186.5,1186.5,1186.5,1186.5,1186.5,0
2026-01-16,1175.5,1175.5,1197.0,1171.5,1184.0,2214792
