date_,adj close_sobha.ns,close_sobha.ns,high_sobha.ns,low_sobha.ns,open_sobha.ns,volume_sobha.ns
2025-03-27,1208.21435546875,1210.5999755859375,1216.5,1199.5,1204.0,177344
2025-03-28,1222.3365478515625,1224.75,1240.0,1199.0,1226.25,244303
2025-04-01,1198.5335693359375,1200.9000244140625,1223.0,1191.0,1220.0,83043
2025-04-02,1224.182861328125,1226.5999755859375,1234.800048828125,1175.0999755859375,1195.5,157830
2025-04-03,1234.6123046875,1237.050048828125,1269.0,1215.3499755859375,1237.699951171875,275597
2025-04-04,1188.653076171875,1191.0,1232.449951171875,1176.0999755859375,1232.3499755859375,106395
2025-04-07,1092.4429931640625,1094.5999755859375,1125.800048828125,1075.300048828125,1097.0,308843
2025-04-08,1154.2210693359375,1156.5,1166.050048828125,1099.050048828125,1145.1500244140625,348939
2025-04-09,1106.6649169921875,1108.8499755859375,1150.449951171875,1104.0,1147.0999755859375,158963
2025-04-11,1124.9288330078125,1127.1500244140625,1149.0,1107.4000244140625,1145.0,203281
2025-04-15,1181.5670166015625,1183.9000244140625,1190.0999755859375,1134.0,1148.800048828125,379638
2025-04-16,1199.7310791015625,1202.0999755859375,1213.300048828125,1167.300048828125,1188.0999755859375,223656
2025-04-17,1193.243896484375,1195.5999755859375,1212.199951171875,1180.0,1212.199951171875,319162
2025-04-21,1240.1513671875,1242.5999755859375,1251.4000244140625,1186.699951171875,1207.0,200216
2025-04-22,1267.1978759765625,1269.699951171875,1284.0,1243.5999755859375,1245.699951171875,211352
2025-04-23,1293.3463134765625,1295.9000244140625,1304.4000244140625,1270.0,1282.699951171875,210714
2025-04-24,1290.5517578125,1293.0999755859375,1305.699951171875,1267.0999755859375,1296.0,143865
2025-04-25,1252.2274169921875,1254.699951171875,1296.9000244140625,1232.699951171875,1287.4000244140625,182039
2025-04-28,1262.806640625,1265.300048828125,1269.9000244140625,1236.699951171875,1255.0,116702
2025-04-29,1291.8492431640625,1294.4000244140625,1305.0,1265.300048828125,1279.0,165239
2025-04-30,1319.49462890625,1322.0999755859375,1334.0,1277.199951171875,1300.0,623532
2025-05-02,1312.5084228515625,1315.0999755859375,1332.0999755859375,1298.0,1324.9000244140625,125424
2025-05-05,1320.5924072265625,1323.199951171875,1329.699951171875,1306.199951171875,1329.699951171875,81241
2025-05-06,1260.6109619140625,1263.0999755859375,1327.5,1252.199951171875,1322.0999755859375,123934
2025-05-07,1276.87890625,1279.4000244140625,1287.300048828125,1214.199951171875,1219.800048828125,162934
2025-05-08,1246.1395263671875,1248.5999755859375,1294.0,1235.5,1279.4000244140625,81602
2025-05-09,1221.887451171875,1224.300048828125,1240.0,1198.699951171875,1205.0,154345
2025-05-12,1320.5924072265625,1323.199951171875,1350.0,1261.5999755859375,1275.0,146031
2025-05-13,1302.0291748046875,1304.5999755859375,1334.699951171875,1291.0,1326.9000244140625,145023
2025-05-14,1316.5006103515625,1319.0999755859375,1334.300048828125,1300.4000244140625,1310.0,179240
2025-05-15,1334.964111328125,1337.5999755859375,1349.0,1312.199951171875,1319.0999755859375,111330
2025-05-16,1369.79541015625,1372.5,1421.800048828125,1330.5,1340.0,478278
2025-05-19,1367.1007080078125,1369.800048828125,1393.0999755859375,1347.0999755859375,1377.4000244140625,241691
2025-05-20,1347.9384765625,1350.5999755859375,1401.5999755859375,1341.0,1375.0,213727
2025-05-21,1356.9207763671875,1359.5999755859375,1372.0999755859375,1351.0,1358.0,158545
2025-05-22,1364.0067138671875,1366.699951171875,1394.699951171875,1358.0,1359.5999755859375,200173
2025-05-23,1371.691650390625,1374.4000244140625,1387.0999755859375,1358.199951171875,1380.5999755859375,70945
2025-05-26,1352.1302490234375,1354.800048828125,1406.5999755859375,1350.300048828125,1385.5999755859375,132337
2025-05-27,1346.9404296875,1349.5999755859375,1368.9000244140625,1340.0999755859375,1360.4000244140625,124567
2025-05-28,1386.7618408203125,1389.5,1405.0,1356.5,1359.800048828125,310176
2025-05-29,1385.8636474609375,1388.5999755859375,1408.0,1366.9000244140625,1399.0,163611
2025-05-30,1430.1761474609375,1433.0,1479.9000244140625,1415.0,1447.800048828125,1526866
2025-06-02,1450.0369873046875,1452.9000244140625,1478.0,1425.0999755859375,1451.0,643304
2025-06-03,1529.9791259765625,1533.0,1577.0999755859375,1456.0,1465.9000244140625,1339231
2025-06-04,1513.0125732421875,1516.0,1547.4000244140625,1498.5,1540.4000244140625,308864
2025-06-05,1599.142578125,1602.300048828125,1648.0,1511.0,1522.300048828125,1787336
2025-06-06,1676.2901611328125,1679.5999755859375,1715.0,1600.0,1612.9000244140625,1906135
2025-06-09,1654.83251953125,1658.0999755859375,1718.0,1650.0,1685.9000244140625,426360
2025-06-10,1641.9578857421875,1645.199951171875,1694.0,1611.199951171875,1658.199951171875,456651
2025-06-11,1610.120849609375,1613.300048828125,1660.0,1606.0999755859375,1654.0,260589
2025-06-12,1576.4871826171875,1579.5999755859375,1614.699951171875,1571.0999755859375,1610.5999755859375,175103
2025-06-13,1559.6204833984375,1562.699951171875,1577.4000244140625,1532.0999755859375,1544.9000244140625,170863
2025-06-16,1582.5751953125,1585.699951171875,1594.800048828125,1536.0999755859375,1563.800048828125,178257
2025-06-17,1598.543701171875,1601.699951171875,1610.0999755859375,1570.0,1587.0,301005
2025-06-18,1552.3349609375,1555.4000244140625,1623.0,1547.0999755859375,1600.0,178668
2025-06-19,1528.9810791015625,1532.0,1584.0,1525.0,1558.0,158080
2025-06-20,1485.766357421875,1488.699951171875,1557.5,1478.5999755859375,1535.0,873949
2025-06-23,1499.439453125,1502.4000244140625,1521.5,1482.0,1486.0,364795
2025-06-24,1502.134033203125,1505.0999755859375,1533.0,1495.300048828125,1506.4000244140625,290669
2025-06-25,1522.1944580078125,1525.199951171875,1529.0,1498.9000244140625,1514.0,172668
2025-06-26,1472.692138671875,1475.5999755859375,1535.0,1469.0999755859375,1535.0,309875
2025-06-27,1452.2325439453125,1455.0999755859375,1490.0,1450.0,1483.0,257699
2025-06-30,1462.9114990234375,1465.800048828125,1474.0,1450.0999755859375,1465.5,205349
2025-07-01,1488.8603515625,1491.800048828125,1504.0,1452.300048828125,1475.0,446893
2025-07-02,1483.271240234375,1486.199951171875,1509.0,1475.5999755859375,1498.9000244140625,269375
2025-07-03,1509.219970703125,1512.199951171875,1519.0,1471.0999755859375,1486.0,377212
2025-07-04,1516.7052001953125,1519.699951171875,1524.0,1490.4000244140625,1510.0,258162
2025-07-07,1512.912841796875,1515.9000244140625,1533.5999755859375,1498.0,1520.0999755859375,203729
2025-07-08,1517.2042236328125,1520.199951171875,1554.300048828125,1482.0,1544.0,731007
2025-07-09,1504.0302734375,1507.0,1523.0,1496.9000244140625,1522.9000244140625,213720
2025-07-10,1519.4000244140625,1522.4000244140625,1530.5,1502.0,1511.9000244140625,172427
2025-07-11,1499.9000244140625,1499.9000244140625,1526.0,1492.0,1526.0,254301
2025-07-14,1544.9000244140625,1544.9000244140625,1563.0,1493.0,1496.0,650986
2025-07-15,1647.5999755859375,1647.5999755859375,1680.0,1550.0,1555.699951171875,2050126
2025-07-16,1650.5999755859375,1650.5999755859375,1659.0,1630.0999755859375,1647.5999755859375,490465
2025-07-17,1694.4000244140625,1694.4000244140625,1702.0,1652.0,1652.0,625333
2025-07-18,1695.199951171875,1695.199951171875,1713.0,1667.0,1691.800048828125,319648
2025-07-21,1697.5999755859375,1697.5999755859375,1706.300048828125,1668.0,1687.0,147707
2025-07-22,1672.800048828125,1672.800048828125,1732.5,1667.699951171875,1700.0,244078
2025-07-23,1653.5999755859375,1653.5999755859375,1681.5999755859375,1628.800048828125,1681.5999755859375,297392
2025-07-24,1627.800048828125,1627.800048828125,1661.9000244140625,1615.199951171875,1661.9000244140625,144772
2025-07-25,1613.800048828125,1613.800048828125,1633.699951171875,1590.0,1619.699951171875,193193
2025-07-28,1602.199951171875,1602.199951171875,1636.699951171875,1580.199951171875,1617.9000244140625,418596
2025-07-29,1563.800048828125,1563.800048828125,1598.800048828125,1539.300048828125,1585.0,246805
2025-07-30,1584.9000244140625,1584.9000244140625,1590.0,1554.0,1569.9000244140625,115283
2025-07-31,1599.699951171875,1599.699951171875,1606.800048828125,1541.800048828125,1574.9000244140625,174637
2025-08-01,1584.5,1584.5,1600.699951171875,1570.199951171875,1599.699951171875,79049
2025-08-04,1567.800048828125,1567.800048828125,1588.9000244140625,1550.0,1580.0,88873
2025-08-05,1593.0999755859375,1593.0999755859375,1630.0,1558.4000244140625,1568.0,105554
2025-08-06,1563.0999755859375,1563.0999755859375,1612.5,1555.0,1607.0,120011
2025-08-07,1560.0,1560.0,1574.9000244140625,1523.199951171875,1565.0,129289
2025-08-08,1512.0999755859375,1512.0999755859375,1565.9000244140625,1490.0,1565.9000244140625,304281
2025-08-11,1513.300048828125,1513.300048828125,1532.699951171875,1501.199951171875,1513.199951171875,117457
2025-08-12,1508.199951171875,1508.199951171875,1530.0,1488.0,1526.4000244140625,87519
2025-08-13,1520.800048828125,1520.800048828125,1529.0,1502.5,1522.9000244140625,66956
2025-08-14,1534.0999755859375,1534.0999755859375,1546.9000244140625,1514.0999755859375,1529.800048828125,95359
2025-08-18,1493.699951171875,1493.699951171875,1546.5,1486.0,1540.9000244140625,305873
2025-08-19,1497.5,1497.5,1512.699951171875,1488.9000244140625,1493.699951171875,90396
2025-08-20,1505.5999755859375,1505.5999755859375,1514.800048828125,1492.0999755859375,1501.800048828125,118667
2025-08-21,1519.0,1519.0,1545.5999755859375,1497.0999755859375,1509.9000244140625,171456
2025-08-22,1478.5999755859375,1478.5999755859375,1532.5999755859375,1471.800048828125,1523.4000244140625,104540
2025-08-25,1505.9000244140625,1505.9000244140625,1519.0999755859375,1481.0,1483.5999755859375,85011
2025-08-26,1487.0999755859375,1487.0999755859375,1512.9000244140625,1472.199951171875,1505.9000244140625,112540
2025-08-28,1480.0,1480.0,1493.0,1463.0,1480.0,75253
2025-08-29,1430.0,1430.0,1485.300048828125,1425.0,1480.0,132712
2025-09-01,1458.4000244140625,1458.4000244140625,1462.4000244140625,1421.5,1431.5999755859375,106846
2025-09-02,1460.199951171875,1460.199951171875,1470.9000244140625,1443.5999755859375,1458.300048828125,132010
2025-09-03,1453.0999755859375,1453.0999755859375,1474.4000244140625,1445.199951171875,1470.4000244140625,84737
2025-09-04,1450.0,1450.0,1474.800048828125,1443.0,1472.9000244140625,612814
2025-09-05,1407.5999755859375,1407.5999755859375,1463.0,1402.0999755859375,1458.5999755859375,207912
2025-09-08,1437.800048828125,1437.800048828125,1445.0,1415.0,1424.0,91072
2025-09-09,1429.0,1429.0,1445.0,1415.199951171875,1430.0,60254
2025-09-10,1496.0,1496.0,1504.5,1430.0,1438.300048828125,212829
2025-09-11,1557.4000244140625,1557.4000244140625,1582.300048828125,1478.0,1488.0,207966
2025-09-12,1569.0,1569.0,1575.0,1526.0,1547.699951171875,134763
2025-09-15,1594.699951171875,1594.699951171875,1606.5999755859375,1555.0,1565.0,122698
2025-09-16,1589.4000244140625,1589.4000244140625,1619.9000244140625,1579.0,1599.0,128457
2025-09-17,1607.5999755859375,1607.5999755859375,1618.800048828125,1585.199951171875,1589.4000244140625,113357
2025-09-18,1629.300048828125,1629.300048828125,1651.9000244140625,1598.300048828125,1610.0,231458
2025-09-19,1595.199951171875,1595.199951171875,1639.800048828125,1589.0999755859375,1629.9000244140625,148013
2025-09-22,1595.800048828125,1595.800048828125,1624.5,1588.199951171875,1594.0,94442
2025-09-23,1578.0999755859375,1578.0999755859375,1602.9000244140625,1550.5,1594.0,171501
2025-09-24,1574.0,1574.0,1595.5,1558.0,1588.0,109061
2025-09-25,1559.699951171875,1559.699951171875,1590.0,1550.0999755859375,1574.0,57970
2025-09-26,1542.199951171875,1542.199951171875,1569.5,1522.5999755859375,1559.699951171875,82519
2025-09-29,1519.4000244140625,1519.4000244140625,1556.5,1505.0999755859375,1549.9000244140625,69793
2025-09-30,1541.5,1541.5,1560.0,1495.199951171875,1519.0,70597
2025-10-01,1514.9000244140625,1514.9000244140625,1553.4000244140625,1500.300048828125,1541.5,267940
2025-10-03,1470.300048828125,1470.300048828125,1526.5,1463.0,1519.800048828125,159875
2025-10-06,1471.0,1471.0,1530.0,1463.0,1525.0,328642
2025-10-07,1470.0,1470.0,1482.800048828125,1464.0,1479.0,89856
2025-10-08,1461.699951171875,1461.699951171875,1479.0999755859375,1453.5,1476.0,61895
2025-10-09,1442.199951171875,1442.199951171875,1482.9000244140625,1428.0,1473.0,199494
2025-10-10,1452.0,1452.0,1476.4000244140625,1430.0999755859375,1436.199951171875,118859
2025-10-13,1447.4000244140625,1447.4000244140625,1457.699951171875,1435.9000244140625,1452.0,49006
2025-10-14,1439.199951171875,1439.199951171875,1457.300048828125,1413.9000244140625,1457.300048828125,483769
2025-10-15,1506.9000244140625,1506.9000244140625,1542.0,1441.0,1445.0999755859375,1241755
2025-10-16,1546.5,1546.5,1553.9000244140625,1504.0999755859375,1507.300048828125,277237
2025-10-17,1525.800048828125,1525.800048828125,1547.0,1510.0,1539.0999755859375,134460
2025-10-20,1552.0999755859375,1552.0999755859375,1585.0,1492.300048828125,1585.0,688778
2025-10-21,1544.199951171875,1544.199951171875,1564.5,1535.4000244140625,1560.0,28812
2025-10-23,1534.199951171875,1534.199951171875,1553.0,1504.9000244140625,1550.300048828125,233509
2025-10-24,1534.699951171875,1534.699951171875,1547.0,1522.0,1534.199951171875,117327
2025-10-27,1569.0,1569.0,1596.0,1534.699951171875,1547.0,367812
2025-10-28,1545.5999755859375,1545.5999755859375,1578.300048828125,1540.0999755859375,1575.0,116695
2025-10-29,1559.4000244140625,1559.4000244140625,1565.0,1530.0999755859375,1553.0,139961
2025-10-30,1576.800048828125,1576.800048828125,1583.0,1547.5999755859375,1561.5,115487
2025-10-31,1618.5999755859375,1618.5999755859375,1628.4000244140625,1572.5,1585.0,265514
2025-11-03,1656.4000244140625,1656.4000244140625,1661.4000244140625,1619.199951171875,1620.0,247344
2025-11-04,1619.199951171875,1619.199951171875,1686.0,1611.0,1678.199951171875,267639
2025-11-06,1654.4000244140625,1654.4000244140625,1660.0,1610.0,1620.0,360540
2025-11-07,1701.199951171875,1701.199951171875,1705.5,1615.0,1654.4000244140625,321088
2025-11-10,1647.9000244140625,1647.9000244140625,1732.0,1636.9000244140625,1707.0,258158
2025-11-11,1612.5999755859375,1612.5999755859375,1655.0,1610.0,1646.0,127364
2025-11-12,1611.300048828125,1611.300048828125,1629.0,1605.0,1617.0,79851
2025-11-13,1595.0999755859375,1595.0999755859375,1633.9000244140625,1589.9000244140625,1618.9000244140625,109027
2025-11-14,1573.800048828125,1573.800048828125,1602.9000244140625,1565.199951171875,1593.0,77863
2025-11-17,1618.5,1618.5,1622.800048828125,1576.300048828125,1579.300048828125,129360
2025-11-18,1571.5999755859375,1571.5999755859375,1636.0999755859375,1568.0,1635.0,146470
2025-11-19,1569.4000244140625,1569.4000244140625,1580.0,1559.0999755859375,1569.800048828125,77518
2025-11-20,1556.9000244140625,1556.9000244140625,1585.199951171875,1545.5,1585.199951171875,64014
2025-11-21,1529.0999755859375,1529.0999755859375,1568.300048828125,1523.0,1549.0,90037
2025-11-24,1516.9000244140625,1516.9000244140625,1538.9000244140625,1487.0,1529.9000244140625,83165
2025-11-25,1548.9000244140625,1548.9000244140625,1557.0,1521.0,1524.5,96931
2025-11-26,1572.5999755859375,1572.5999755859375,1575.9000244140625,1531.300048828125,1548.9000244140625,59561
2025-11-27,1538.4000244140625,1538.4000244140625,1582.0,1535.0,1574.0,71426
2025-11-28,1537.300048828125,1537.300048828125,1546.5,1525.5,1546.5,77363
2025-12-01,1530.9000244140625,1530.9000244140625,1555.0,1527.0,1547.800048828125,41183
2025-12-02,1550.5999755859375,1550.5999755859375,1556.0,1521.199951171875,1539.0,63357
2025-12-03,1528.199951171875,1528.199951171875,1552.4000244140625,1521.0,1551.699951171875,57746
2025-12-04,1538.9000244140625,1538.9000244140625,1545.0,1510.4000244140625,1515.199951171875,49251
2025-12-05,1537.800048828125,1537.800048828125,1554.0,1523.0,1538.9000244140625,57454
2025-12-08,1471.4000244140625,1471.4000244140625,1534.0,1463.0,1510.199951171875,302064
2025-12-09,1426.5,1426.5,1470.9000244140625,1415.300048828125,1458.0,536132
2025-12-10,1447.5,1447.5,1467.9000244140625,1432.5999755859375,1432.5999755859375,122719
2025-12-11,1406.699951171875,1406.699951171875,1456.5,1395.0,1456.5,273128
2025-12-12,1449.5999755859375,1449.5999755859375,1455.0,1410.0,1422.699951171875,113871
2025-12-15,1433.699951171875,1433.699951171875,1449.0,1421.199951171875,1449.0,86456
2025-12-16,1468.0,1468.0,1488.4000244140625,1412.0,1430.0,161682
2025-12-17,1444.300048828125,1444.300048828125,1472.9000244140625,1430.0,1466.699951171875,109107
2025-12-18,1438.800048828125,1438.800048828125,1454.5999755859375,1425.300048828125,1440.0,85361
2025-12-19,1465.0999755859375,1465.0999755859375,1477.0,1430.0,1439.0,231125
2025-12-22,1483.699951171875,1483.699951171875,1486.9000244140625,1462.199951171875,1469.5999755859375,122927
2025-12-23,1491.699951171875,1491.699951171875,1507.0,1470.9000244140625,1486.9000244140625,73311
2025-12-24,1477.5,1477.5,1506.9000244140625,1473.0,1486.0,137879
2025-12-26,1479.5999755859375,1479.5999755859375,1492.800048828125,1464.0999755859375,1486.0,152327
2025-12-29,1468.4000244140625,1468.4000244140625,1487.4000244140625,1454.9000244140625,1479.5999755859375,107526
2025-12-30,1458.5999755859375,1458.5999755859375,1473.0,1435.5999755859375,1456.0999755859375,250917
2025-12-31,1459.300048828125,1459.300048828125,1484.9000244140625,1448.0,1458.5999755859375,96388
2026-01-01,1462.800048828125,1462.800048828125,1480.0999755859375,1451.0,1467.0,51815
2026-01-02,1490.5999755859375,1490.5999755859375,1495.800048828125,1457.199951171875,1472.199951171875,59233
2026-01-05,1576.9000244140625,1576.9000244140625,1595.0,1520.0999755859375,1548.199951171875,1607183
2026-01-06,1548.5,1548.5,1601.800048828125,1539.0,1590.0999755859375,243225
2026-01-07,1529.0999755859375,1529.0999755859375,1558.300048828125,1509.0,1550.0999755859375,223733
2026-01-08,1570.0999755859375,1570.0999755859375,1579.300048828125,1514.5999755859375,1525.0,304055
2026-01-09,1557.199951171875,1557.199951171875,1571.0,1515.800048828125,1570.0,268718
2026-01-12,1549.4000244140625,1549.4000244140625,1557.800048828125,1507.4000244140625,1557.300048828125,222849
2026-01-13,1532.800048828125,1532.800048828125,1562.4000244140625,1520.5,1545.199951171875,91551
2026-01-14,1549.4000244140625,1549.4000244140625,1563.0999755859375,1516.0999755859375,1530.699951171875,108857
2026-01-16,1527.300048828125,1527.300048828125,1580.0999755859375,1520.0,1561.5999755859375,151293
