date_,adj close_irfc.ns,close_irfc.ns,high_irfc.ns,low_irfc.ns,open_irfc.ns,volume_irfc.ns
2025-03-27,123.29645538330078,124.33999633789062,129.19000244140625,123.69000244140625,127.48999786376953,25596858
2025-03-28,123.37578582763672,124.41999816894531,129.1999969482422,124.0,125.94999694824219,22400674
2025-04-01,123.33612060546875,124.37999725341797,125.20999908447266,122.36000061035156,122.80999755859375,17763188
2025-04-02,126.41011047363281,127.4800033569336,127.79000091552734,122.5,124.75,15024892
2025-04-03,128.0760040283203,129.16000366210938,129.5,125.16000366210938,125.19999694824219,16348518
2025-04-04,123.7922592163086,124.83999633789062,128.7100067138672,124.0999984741211,127.62000274658203,15394108
2025-04-07,121.39257049560547,122.41999816894531,124.05000305175781,113.0,113.0,23552525
2025-04-08,123.36587524414062,124.41000366210938,126.69000244140625,123.19999694824219,126.5,12601581
2025-04-09,122.0271987915039,123.05999755859375,124.69000244140625,122.5,124.4000015258789,9175006
2025-04-11,123.06838989257812,124.11000061035156,126.4000015258789,123.4000015258789,126.0,9778310
2025-04-15,127.1934814453125,128.27000427246094,128.5,125.0,125.79000091552734,14463246
2025-04-16,127.97684478759766,129.05999755859375,129.94000244140625,128.02000427246094,129.0,14424393
2025-04-17,128.393310546875,129.47999572753906,131.0,128.16000366210938,129.99000549316406,18564617
2025-04-21,130.3269500732422,131.42999267578125,132.10000610351562,128.5800018310547,130.0,15830027
2025-04-22,131.19956970214844,132.30999755859375,133.5,130.50999450683594,132.14999389648438,14637811
2025-04-23,133.23236083984375,134.36000061035156,135.11000061035156,129.22999572753906,133.0,27531889
2025-04-24,132.3002471923828,133.4199981689453,137.66000366210938,133.0,135.0,28862676
2025-04-25,127.71903228759766,128.8000030517578,134.13999938964844,126.22000122070312,133.49000549316406,30370205
2025-04-28,126.10270690917969,127.16999816894531,129.60000610351562,125.62999725341797,128.0,27138997
2025-04-29,125.8647232055664,126.93000030517578,129.5,126.69000244140625,128.58999633789062,14094746
2025-04-30,123.42536926269531,124.47000122070312,127.25,123.5,126.98999786376953,11616287
2025-05-02,123.24687957763672,124.29000091552734,126.8499984741211,124.0,124.33999633789062,11822797
2025-05-05,123.9608383178711,125.01000213623047,125.88999938964844,124.11000061035156,124.86000061035156,10504976
2025-05-06,119.35977935791016,120.37000274658203,125.80000305175781,120.01000213623047,125.25,14448874
2025-05-07,120.23239135742188,121.25,121.9000015258789,116.69000244140625,116.98999786376953,16855633
2025-05-08,117.94178009033203,118.94000244140625,123.44000244140625,118.0,122.5,10641245
2025-05-09,115.44292449951172,116.41999816894531,117.75,114.33000183105469,115.5,18637874
2025-05-12,124.47647094726562,125.52999877929688,125.94999694824219,120.87999725341797,122.5,20291533
2025-05-13,123.71293640136719,124.76000213623047,126.0999984741211,123.30000305175781,125.69999694824219,14659708
2025-05-14,128.86929321289062,129.9600067138672,130.27999877929688,124.69999694824219,125.0,30886094
2025-05-15,129.14694213867188,130.24000549316406,131.8000030517578,129.36000061035156,130.60000610351562,23535264
2025-05-16,137.4467010498047,138.61000061035156,140.22000122070312,130.0,130.8000030517578,85471529
2025-05-19,140.3025360107422,141.49000549316406,143.61000061035156,139.60000610351562,140.0,56293569
2025-05-20,135.56265258789062,136.7100067138672,142.4499969482422,136.14999389648438,142.0,28836535
2025-05-21,136.921142578125,138.0800018310547,139.30999755859375,135.58999633789062,136.7100067138672,19235116
2025-05-22,135.681640625,136.8300018310547,139.0,135.24000549316406,137.0,14976845
2025-05-23,135.56265258789062,136.7100067138672,137.75,134.58999633789062,137.0,15543948
2025-05-26,139.00350952148438,140.17999267578125,141.0,136.50999450683594,136.7100067138672,26058857
2025-05-27,138.47796630859375,139.64999389648438,140.88999938964844,138.10000610351562,140.1999969482422,17277004
2025-05-28,139.16217041015625,140.33999633789062,141.69000244140625,139.80999755859375,140.19000244140625,15877254
2025-05-29,138.78536987304688,139.9600067138672,142.24000549316406,139.1999969482422,140.89999389648438,15888843
2025-05-30,137.78384399414062,138.9499969482422,141.39999389648438,137.85000610351562,140.10000610351562,13735089
2025-06-02,140.8280792236328,142.02000427246094,143.35000610351562,138.2100067138672,138.8000030517578,26058034
2025-06-03,139.62823486328125,140.80999755859375,144.3000030517578,140.5,142.8000030517578,23097654
2025-06-04,143.73348999023438,144.9499969482422,146.7899932861328,139.0,140.80999755859375,60460703
2025-06-05,144.05081176757812,145.27000427246094,148.0,144.13999938964844,147.39999389648438,33141212
2025-06-06,145.18124389648438,146.41000366210938,147.5,143.89999389648438,145.39999389648438,25330188
2025-06-09,145.72662353515625,146.9600067138672,148.9499969482422,146.77999877929688,147.25,22597836
2025-06-10,144.01113891601562,145.22999572753906,147.80999755859375,145.02000427246094,147.6999969482422,14830978
2025-06-11,144.2292938232422,145.4499969482422,147.67999267578125,144.47000122070312,145.89999389648438,15754001
2025-06-12,139.2910919189453,140.47000122070312,146.19000244140625,140.11000061035156,145.5399932861328,17973178
2025-06-13,137.16905212402344,138.3300018310547,139.7100067138672,136.00999450683594,136.00999450683594,16264194
2025-06-16,138.76553344726562,139.94000244140625,140.2899932861328,135.55999755859375,137.35000610351562,13765113
2025-06-17,136.67324829101562,137.8300018310547,140.67999267578125,137.5,140.0,8450765
2025-06-18,134.87843322753906,136.02000427246094,138.5500030517578,135.6999969482422,137.75,9407593
2025-06-19,131.23924255371094,132.35000610351562,136.7100067138672,131.55999755859375,136.0,13365251
2025-06-20,133.07369995117188,134.1999969482422,136.10000610351562,132.3000030517578,132.35000610351562,19220459
2025-06-23,135.8303680419922,136.97999572753906,137.3699951171875,132.0500030517578,132.25,18533609
2025-06-24,137.45660400390625,138.6199951171875,140.14999389648438,138.02999877929688,138.1999969482422,13635905
2025-06-25,138.39865112304688,139.57000732421875,141.3300018310547,138.6999969482422,138.75,11326924
2025-06-26,138.6961212158203,139.8699951171875,140.32000732421875,138.1999969482422,139.57000732421875,11721046
2025-06-27,138.81512451171875,139.99000549316406,142.3000030517578,139.64999389648438,140.5,12347443
2025-06-30,140.5305938720703,141.72000122070312,142.7899932861328,140.10000610351562,140.19000244140625,11927422
2025-07-01,140.31243896484375,141.5,143.14999389648438,140.72000122070312,142.05999755859375,8315552
2025-07-02,139.13243103027344,140.30999755859375,142.60000610351562,139.39999389648438,141.5,8089405
2025-07-03,138.5275421142578,139.6999969482422,141.47999572753906,139.27000427246094,140.30999755859375,6716053
2025-07-04,138.0714111328125,139.24000549316406,140.47000122070312,138.30999755859375,139.75,6596356
2025-07-07,137.3772735595703,138.5399932861328,140.0,138.25,139.1699981689453,5321322
2025-07-08,137.04013061523438,138.1999969482422,139.38999938964844,136.8000030517578,138.5399932861328,6423737
2025-07-09,136.4352569580078,137.58999633789062,139.0,137.13999938964844,138.1999969482422,5698153
2025-07-10,135.9791259765625,137.1300048828125,138.94000244140625,136.77000427246094,137.60000610351562,5710273
2025-07-11,134.14463806152344,135.27999877929688,137.3699951171875,135.0,137.0,6923282
2025-07-14,132.98446655273438,134.11000061035156,135.39999389648438,133.6999969482422,135.25,8056755
2025-07-15,134.15455627441406,135.2899932861328,136.57000732421875,133.8000030517578,134.2899932861328,10150376
2025-07-16,134.31321716308594,135.4499969482422,136.5,135.02000427246094,135.2899932861328,7455169
2025-07-17,133.7777557373047,134.91000366210938,136.10000610351562,134.41000366210938,136.0,6635586
2025-07-18,132.7167205810547,133.83999633789062,135.42999267578125,133.6999969482422,134.99000549316406,6410155
2025-07-21,133.24227905273438,134.3699951171875,135.1999969482422,132.7100067138672,134.00999450683594,6919490
2025-07-22,129.67250061035156,130.77000427246094,135.1300048828125,130.50999450683594,135.0399932861328,16445046
2025-07-23,133.71826171875,134.85000610351562,136.8000030517578,133.0399932861328,133.7100067138672,53101661
2025-07-24,134.51153564453125,135.64999389648438,138.0,134.35000610351562,135.0500030517578,23012532
2025-07-25,130.9219207763672,132.02999877929688,135.5,130.97999572753906,135.5,11164552
2025-07-28,129.82122802734375,130.9199981689453,134.4499969482422,130.5399932861328,131.9499969482422,10349292
2025-07-29,131.11032104492188,132.22000122070312,132.75999450683594,130.3800048828125,131.0,7163091
2025-07-30,130.2971954345703,131.39999389648438,133.83999633789062,130.69000244140625,132.22000122070312,7578162
2025-07-31,127.26288604736328,128.33999633789062,130.24000549316406,127.0,130.08999633789062,11606740
2025-08-01,125.82505798339844,126.88999938964844,129.07000732421875,126.37000274658203,128.33999633789062,8796099
2025-08-04,128.65113830566406,129.74000549316406,130.0800018310547,127.30999755859375,127.41999816894531,10135790
2025-08-05,127.28272247314453,128.36000061035156,130.60000610351562,127.88999938964844,129.72999572753906,5972558
2025-08-06,126.44976806640625,127.5199966430664,128.97000122070312,126.69000244140625,128.36000061035156,6331289
2025-08-07,126.18203735351562,127.25,127.94999694824219,124.0999984741211,127.0,9602587
2025-08-08,124.22856903076172,125.27999877929688,127.8499984741211,125.0,127.8499984741211,6290179
2025-08-11,125.75564575195312,126.81999969482422,127.48999786376953,124.55000305175781,125.27999877929688,11782258
2025-08-12,123.98066711425781,125.02999877929688,127.69999694824219,124.9000015258789,127.0,11311712
2025-08-13,124.59546661376953,125.6500015258789,126.62999725341797,124.9000015258789,125.0999984741211,6384343
2025-08-14,123.45511627197266,124.5,126.3499984741211,124.20999908447266,125.6500015258789,4332376
2025-08-18,123.72284698486328,124.7699966430664,126.73999786376953,124.5,125.44000244140625,6007654
2025-08-19,125.7358169555664,126.80000305175781,126.9800033569336,124.05000305175781,125.41000366210938,7350713
2025-08-20,125.6664047241211,126.7300033569336,127.72000122070312,125.80999755859375,127.33999633789062,8412432
2025-08-21,124.3872299194336,125.44000244140625,128.5500030517578,125.16999816894531,126.80000305175781,10920060
2025-08-22,123.93109130859375,124.9800033569336,126.19999694824219,124.8499984741211,125.44000244140625,4942149
2025-08-25,123.31629180908203,124.36000061035156,125.94999694824219,124.19999694824219,125.05000305175781,5148749
2025-08-26,120.18280792236328,121.19999694824219,124.61000061035156,121.0999984741211,124.25,9390576
2025-08-28,117.58480072021484,118.58000183105469,121.62999725341797,118.19999694824219,121.19999694824219,10301130
2025-08-29,117.11874389648438,118.11000061035156,119.6500015258789,117.33000183105469,119.0,8881411
2025-09-01,119.52835083007812,120.54000091552734,120.9000015258789,118.2300033569336,118.4000015258789,7840427
2025-09-02,121.9577865600586,122.98999786376953,125.91999816894531,120.61000061035156,121.20999908447266,21014216
2025-09-03,122.54283905029297,123.58000183105469,124.2300033569336,122.69000244140625,123.6500015258789,7336041
2025-09-04,120.60919952392578,121.62999725341797,124.55999755859375,121.20999908447266,124.08999633789062,7730498
2025-09-05,122.42384338378906,123.45999908447266,123.70999908447266,121.73999786376953,122.25,6947411
2025-09-08,123.52452850341797,124.56999969482422,125.6500015258789,123.56999969482422,124.0999984741211,7882195
2025-09-09,123.77243041992188,124.81999969482422,125.81999969482422,123.79000091552734,124.9000015258789,7614264
2025-09-10,125.12101745605469,126.18000030517578,127.2699966430664,125.05000305175781,125.0999984741211,8948090
2025-09-11,124.47647094726562,125.52999877929688,126.79000091552734,125.4000015258789,126.30999755859375,4767008
2025-09-12,125.17060089111328,126.2300033569336,126.48999786376953,125.3499984741211,125.9800033569336,5840841
2025-09-15,127.1042251586914,128.17999267578125,130.35000610351562,126.01000213623047,126.19999694824219,22257294
2025-09-16,127.87769317626953,128.9600067138672,129.2899932861328,127.5,128.4499969482422,6998422
2025-09-17,128.2445831298828,129.3300018310547,130.5,128.8000030517578,129.4499969482422,9413241
2025-09-18,128.2049102783203,129.2899932861328,130.85000610351562,128.60000610351562,129.91000366210938,7532604
2025-09-19,128.6015625,129.69000244140625,130.3800048828125,128.80999755859375,129.2899932861328,8686534
2025-09-22,127.4612045288086,128.5399932861328,130.44000244140625,128.25999450683594,129.25,6577881
2025-09-23,126.2217025756836,127.29000091552734,128.92999267578125,127.0,128.22999572753906,5860471
2025-09-24,124.53596496582031,125.58999633789062,127.72000122070312,125.30999755859375,127.30000305175781,4543381
2025-09-25,123.03864288330078,124.08000183105469,127.5,123.61000061035156,125.44999694824219,6416171
2025-09-26,120.88685607910156,121.91000366210938,124.30000305175781,121.55999755859375,124.08000183105469,5997139
2025-09-29,123.21713256835938,124.26000213623047,124.5999984741211,122.5,123.12999725341797,10555581
2025-09-30,122.47342681884766,123.51000213623047,126.0,122.55000305175781,126.0,10100674
2025-10-01,124.48638916015625,125.54000091552734,125.97000122070312,123.5,123.5,8723744
2025-10-03,124.79378509521484,125.8499984741211,127.18000030517578,125.01000213623047,125.54000091552734,6051511
2025-10-06,124.18890380859375,125.23999786376953,126.25,124.54000091552734,125.83999633789062,5113099
2025-10-07,126.01346588134766,127.08000183105469,127.48999786376953,125.05000305175781,125.5,9672645
2025-10-08,123.25679779052734,124.30000305175781,127.52999877929688,124.0,127.52999877929688,12875915
2025-10-09,124.02033233642578,125.06999969482422,125.3499984741211,123.80999755859375,124.91000366210938,5774638
2025-10-10,125.4383316040039,126.5,127.19999694824219,124.72000122070312,125.06999969482422,7690307
2025-10-13,124.44672393798828,125.5,126.0999984741211,124.69000244140625,125.05000305175781,6065989
2025-10-14,123.47494506835938,124.5199966430664,126.4800033569336,124.0,125.5,6665155
2025-10-15,123.83192443847656,124.87999725341797,128.50999450683594,124.30000305175781,125.4000015258789,17482919
2025-10-16,123.67327117919922,124.72000122070312,125.72000122070312,124.4000015258789,125.5,9719465
2025-10-17,122.48333740234375,123.5199966430664,125.16999816894531,122.70999908447266,124.72000122070312,10002889
2025-10-20,124.02033233642578,125.06999969482422,125.56999969482422,123.5999984741211,123.97000122070312,6729809
2025-10-21,124.14923858642578,125.19999694824219,126.0,125.0,125.62999725341797,2109920
2025-10-23,124.05999755859375,125.11000061035156,125.97000122070312,124.9000015258789,125.80999755859375,5009833
2025-10-24,123.7300033569336,123.7300033569336,124.9000015258789,123.55000305175781,124.7699966430664,6026631
2025-10-27,123.44999694824219,123.44999694824219,124.6500015258789,123.30999755859375,123.87999725341797,5375514
2025-10-28,122.7699966430664,122.7699966430664,124.05000305175781,122.5999984741211,123.80000305175781,5615629
2025-10-29,125.08999633789062,125.08999633789062,125.4000015258789,122.63999938964844,123.12999725341797,9132825
2025-10-30,123.94999694824219,123.94999694824219,126.25,123.55999755859375,125.19000244140625,5922925
2025-10-31,123.30999755859375,123.30999755859375,124.5,123.0999984741211,124.0,4768709
2025-11-03,123.0999984741211,123.0999984741211,123.66999816894531,122.70999908447266,123.25,5128145
2025-11-04,122.23999786376953,122.23999786376953,123.5,121.80000305175781,123.27999877929688,5224892
2025-11-05,122.23999786376953,122.23999786376953,122.23999786376953,122.23999786376953,122.23999786376953,0
2025-11-06,120.25,120.25,122.25,120.05000305175781,122.0999984741211,6360660
2025-11-07,121.36000061035156,121.36000061035156,121.87000274658203,118.4000015258789,120.0,5976333
2025-11-10,120.7699966430664,120.7699966430664,122.2300033569336,120.54000091552734,121.80000305175781,4329426
2025-11-11,121.61000061035156,121.61000061035156,121.8499984741211,119.52999877929688,121.0,5425772
2025-11-12,121.58999633789062,121.58999633789062,123.23999786376953,121.25,121.7699966430664,6989819
2025-11-13,120.75,120.75,121.8499984741211,120.63999938964844,121.58999633789062,4559201
2025-11-14,121.01000213623047,121.01000213623047,121.98999786376953,120.4000015258789,120.68000030517578,5135998
2025-11-17,122.5,122.5,123.5,121.04000091552734,121.11000061035156,9945324
2025-11-18,120.81999969482422,120.81999969482422,122.73999786376953,120.69999694824219,122.5,4555639
2025-11-19,120.8499984741211,120.8499984741211,121.13999938964844,119.80000305175781,120.81999969482422,4336986
2025-11-20,120.08000183105469,120.08000183105469,121.58999633789062,120.0,120.8499984741211,4766481
2025-11-21,119.08999633789062,119.08999633789062,120.4000015258789,119.0,120.08000183105469,4944515
2025-11-24,116.9000015258789,116.9000015258789,119.44999694824219,116.56999969482422,119.1500015258789,8220860
2025-11-25,116.73999786376953,116.73999786376953,117.54000091552734,115.6500015258789,117.0199966430664,7566496
2025-11-26,118.08000183105469,118.08000183105469,118.58000183105469,116.66000366210938,116.8499984741211,4487936
2025-11-27,117.95999908447266,117.95999908447266,119.41999816894531,117.5999984741211,118.66999816894531,5097254
2025-11-28,117.56999969482422,117.56999969482422,118.05000305175781,116.81999969482422,117.9000015258789,4191955
2025-12-01,117.08999633789062,117.08999633789062,118.88999938964844,116.73999786376953,117.56999969482422,5036657
2025-12-02,116.41999816894531,116.41999816894531,117.0,116.0999984741211,116.91000366210938,4302586
2025-12-03,114.70999908447266,114.70999908447266,117.5999984741211,114.22000122070312,117.12999725341797,9455659
2025-12-04,114.8499984741211,114.8499984741211,115.9000015258789,114.4000015258789,114.70999908447266,5895759
2025-12-05,114.5999984741211,114.5999984741211,115.19000244140625,113.75,115.19000244140625,5063577
2025-12-08,111.36000061035156,111.36000061035156,114.94000244140625,110.5,114.5999984741211,8555323
2025-12-09,113.63999938964844,113.63999938964844,113.87000274658203,109.9000015258789,111.4000015258789,9736504
2025-12-10,112.19999694824219,112.19999694824219,115.12999725341797,112.0,113.62999725341797,4960130
2025-12-11,113.29000091552734,113.29000091552734,113.5999984741211,111.52999877929688,112.19999694824219,5799050
2025-12-12,113.81999969482422,113.81999969482422,114.0999984741211,112.62999725341797,113.29000091552734,5141588
2025-12-15,113.25,113.25,113.61000061035156,112.5,113.05000305175781,4518917
2025-12-16,112.01000213623047,112.01000213623047,113.2699966430664,111.5,113.0,4101452
2025-12-17,111.08000183105469,111.08000183105469,112.5,110.72000122070312,112.0,4984147
2025-12-18,110.80999755859375,110.80999755859375,112.19999694824219,109.69999694824219,111.0,6400519
2025-12-19,113.9800033569336,113.9800033569336,114.48999786376953,110.8499984741211,111.08999633789062,8954745
2025-12-22,117.0,117.0,117.80000305175781,114.08999633789062,114.52999877929688,16841326
2025-12-23,121.4000015258789,121.4000015258789,124.4800033569336,116.80999755859375,117.80000305175781,55006061
2025-12-24,121.48999786376953,121.48999786376953,123.83999633789062,120.54000091552734,122.5,27580407
2025-12-25,121.48999786376953,121.48999786376953,121.48999786376953,121.48999786376953,121.48999786376953,0
2025-12-26,133.63999938964844,133.63999938964844,134.58999633789062,121.86000061035156,122.13999938964844,163985127
2025-12-29,126.3499984741211,126.3499984741211,137.1699981689453,125.75,135.0,80360842
2025-12-30,124.58999633789062,124.58999633789062,126.66999816894531,123.66000366210938,126.3499984741211,29253088
2025-12-31,124.62000274658203,124.62000274658203,127.5,124.38999938964844,124.94999694824219,27013969
2026-01-01,125.79000091552734,125.79000091552734,126.22000122070312,124.01000213623047,125.30999755859375,16340819
2026-01-02,128.47999572753906,128.47999572753906,128.9499969482422,125.58999633789062,126.44999694824219,25385604
2026-01-05,127.5999984741211,127.5999984741211,129.32000732421875,126.55000305175781,129.0,15730837
2026-01-06,127.22000122070312,127.22000122070312,129.75,126.0,128.0,14799487
2026-01-07,128.0399932861328,128.0399932861328,128.6300048828125,126.79000091552734,127.5,10932461
2026-01-08,124.2699966430664,124.2699966430664,129.0,123.80999755859375,128.0399932861328,13165701
2026-01-09,121.25,121.25,124.9800033569336,120.5999984741211,124.2300033569336,14904914
2026-01-12,122.62999725341797,122.62999725341797,123.08999633789062,119.25,121.25,16531719
2026-01-13,121.33000183105469,121.33000183105469,123.83999633789062,120.27999877929688,123.0999984741211,11459758
2026-01-14,122.01000213623047,122.01000213623047,123.29000091552734,120.6500015258789,121.33000183105469,11544717
2026-01-15,122.01000213623047,122.01000213623047,122.01000213623047,122.01000213623047,122.01000213623047,0
2026-01-16,122.19000244140625,122.19000244140625,123.88999938964844,121.58999633789062,122.38999938964844,11686581
