date_,adj close_gpil.ns,close_gpil.ns,high_gpil.ns,low_gpil.ns,open_gpil.ns,volume_gpil.ns
2025-03-21,184.1043701171875,185.00999450683594,188.4499969482422,180.9499969482422,182.0,1994409
2025-03-24,185.905517578125,186.82000732421875,191.75,186.0,186.0,1460152
2025-03-25,181.7061767578125,182.60000610351562,190.0,181.4600067138672,190.0,1556040
2025-03-26,176.42214965820312,177.2899932861328,185.14999389648438,176.36000061035156,183.0,1066228
2025-03-27,181.26832580566406,182.16000366210938,183.97999572753906,177.5,177.5,1403018
2025-03-28,179.23829650878906,180.1199951171875,184.0,178.39999389648438,182.16000366210938,1483626
2025-04-01,188.5226287841797,189.4499969482422,190.8000030517578,180.52000427246094,181.61000061035156,2588191
2025-04-02,200.76242065429688,201.75,202.99000549316406,186.0,191.5,6872610
2025-04-03,205.19064331054688,206.1999969482422,209.75,197.75999450683594,198.39999389648438,3743041
2025-04-04,200.45394897460938,201.44000244140625,205.0,196.0,205.0,2387171
2025-04-07,179.3179168701172,180.1999969482422,195.0,168.0,169.0,3946794
2025-04-08,188.43307495117188,189.36000061035156,191.0,181.0,184.89999389648438,2755517
2025-04-09,181.7061767578125,182.60000610351562,189.58999633789062,182.0,189.36000061035156,1200251
2025-04-11,186.88072204589844,187.8000030517578,193.0,184.8300018310547,186.0,2502668
2025-04-15,193.3190460205078,194.27000427246094,194.8000030517578,190.1999969482422,194.0,1270735
2025-04-16,192.74188232421875,193.69000244140625,196.5500030517578,192.19000244140625,194.00999450683594,950600
2025-04-17,189.9257354736328,190.86000061035156,196.0,190.11000061035156,193.69000244140625,1141355
2025-04-21,191.82638549804688,192.77000427246094,194.60000610351562,190.0,191.08999633789062,901497
2025-04-22,197.5084228515625,198.47999572753906,200.0,194.0,195.0399932861328,1928174
2025-04-23,200.8619384765625,201.85000610351562,203.0,198.6699981689453,199.5,1900033
2025-04-24,201.22018432617188,202.2100067138672,205.3300018310547,200.6199951171875,202.32000732421875,1030796
2025-04-25,195.43861389160156,196.39999389648438,203.6999969482422,190.0,203.6999969482422,2192971
2025-04-28,192.8015899658203,193.75,198.0,192.10000610351562,195.0,1017256
2025-04-29,184.8208465576172,185.72999572753906,195.3000030517578,184.1199951171875,193.0,1302102
2025-04-30,181.4474334716797,182.33999633789062,187.52999877929688,180.1999969482422,185.14999389648438,1116794
2025-05-02,180.9100799560547,181.8000030517578,186.0,179.0,182.35000610351562,1437715
2025-05-05,185.19898986816406,186.11000061035156,187.25,181.55999755859375,183.0,867621
2025-05-06,181.42755126953125,182.32000732421875,186.72999572753906,180.0,186.0,1605268
2025-05-07,178.07403564453125,178.9499969482422,182.1999969482422,176.6999969482422,179.0,1361340
2025-05-08,176.0440216064453,176.91000366210938,182.36000061035156,174.6999969482422,180.0500030517578,986873
2025-05-09,177.15853881835938,178.02999877929688,179.0,170.10000610351562,170.10000610351562,1234712
2025-05-12,189.0201873779297,189.9499969482422,190.60000610351562,181.25,181.25,1360511
2025-05-13,197.9164276123047,198.88999938964844,202.0,188.32000732421875,190.0,4504658
2025-05-14,204.4741668701172,205.47999572753906,206.3000030517578,196.66000366210938,198.11000061035156,2829354
2025-05-15,201.51870727539062,202.50999450683594,206.5,199.3300018310547,205.75,1999472
2025-05-16,200.72262573242188,201.7100067138672,204.0,200.0500030517578,202.0,1238142
2025-05-19,202.8820037841797,203.8800048828125,205.75,200.0,200.0,969166
2025-05-20,196.99098205566406,197.9600067138672,206.0,197.0,204.0,1119434
2025-05-21,193.39865112304688,194.35000610351562,200.0,192.0,195.55999755859375,1936378
2025-05-22,198.39407348632812,199.3699951171875,199.97999572753906,193.27999877929688,194.27999877929688,1055242
2025-05-23,203.78753662109375,204.7899932861328,205.5,197.0,200.0,2125642
2025-05-26,199.70761108398438,200.69000244140625,210.39999389648438,200.0,206.50999450683594,1828624
2025-05-27,196.22474670410156,197.19000244140625,202.6300048828125,196.0,200.0,1837423
2025-05-28,194.94105529785156,195.89999389648438,198.5800018310547,195.10000610351562,197.19000244140625,637090
2025-05-29,195.03062438964844,195.99000549316406,198.0,195.0,195.89999389648438,555644
2025-05-30,189.54759216308594,190.47999572753906,196.97999572753906,189.2899932861328,196.0,1185982
2025-06-02,192.64236450195312,193.58999633789062,195.85000610351562,190.05999755859375,192.22999572753906,743849
2025-06-03,190.72181701660156,191.66000366210938,195.97999572753906,191.0,195.5500030517578,676667
2025-06-04,188.9803924560547,189.91000366210938,193.6999969482422,189.10000610351562,191.5,707507
2025-06-05,188.20420837402344,189.1300048828125,193.5,188.5,190.0,1045506
2025-06-06,187.01007080078125,187.92999267578125,190.8000030517578,182.44000244140625,190.00999450683594,1756051
2025-06-09,187.01007080078125,187.92999267578125,190.0,186.3000030517578,188.99000549316406,1274396
2025-06-10,185.09947204589844,186.00999450683594,191.30999755859375,184.75,189.0,2198832
2025-06-11,189.8063201904297,190.74000549316406,198.0,186.50999450683594,187.6300048828125,6227535
2025-06-12,186.2836456298828,187.1999969482422,191.52000427246094,186.0,190.8000030517578,1004549
2025-06-13,184.75119018554688,185.66000366210938,186.35000610351562,182.5800018310547,184.49000549316406,799307
2025-06-16,184.52230834960938,185.42999267578125,186.75,181.39999389648438,185.0,873339
2025-06-17,181.8156280517578,182.7100067138672,187.6999969482422,182.02000427246094,185.0,563286
2025-06-18,179.53683471679688,180.4199981689453,184.22999572753906,180.0,182.5,849335
2025-06-19,176.70079040527344,177.57000732421875,182.8800048828125,176.0,180.16000366210938,772271
2025-06-20,178.88006591796875,179.75999450683594,182.52999877929688,175.41000366210938,177.0,1606079
2025-06-23,175.7454833984375,176.61000061035156,180.05999755859375,175.3699951171875,178.08999633789062,1098929
2025-06-24,180.70111083984375,181.58999633789062,182.10000610351562,178.27000427246094,180.88999938964844,1208729
2025-06-25,184.48251342773438,185.38999938964844,186.0,182.49000549316406,182.6999969482422,904481
2025-06-26,187.78627014160156,188.7100067138672,190.35000610351562,184.0,186.0,1162828
2025-06-27,188.85101318359375,189.77999877929688,191.94000244140625,188.0,190.55999755859375,1152502
2025-06-30,188.4629364013672,189.38999938964844,190.72999572753906,186.8699951171875,189.77999877929688,760359
2025-07-01,183.3580322265625,184.25999450683594,189.5800018310547,183.3000030517578,189.02000427246094,1308824
2025-07-02,183.8257293701172,184.72999572753906,185.67999267578125,182.6199951171875,183.00999450683594,532059
2025-07-03,182.79083251953125,183.69000244140625,186.5399932861328,182.5,186.0,994095
2025-07-04,181.75592041015625,182.64999389648438,185.97999572753906,180.5,185.0,833262
2025-07-07,182.37289428710938,183.27000427246094,185.1300048828125,182.0,183.82000732421875,564213
2025-07-08,179.86521911621094,180.75,184.42999267578125,180.0,183.0,723272
2025-07-09,181.2086181640625,182.10000610351562,184.0,179.25,180.75,847091
2025-07-10,183.53717041015625,184.44000244140625,184.99000549316406,181.52000427246094,183.6999969482422,636738
2025-07-11,185.905517578125,186.82000732421875,188.0,183.3000030517578,184.0,1209954
2025-07-14,182.0345458984375,182.92999267578125,187.99000549316406,182.3300018310547,187.99000549316406,992030
2025-07-15,187.66683959960938,188.58999633789062,190.0,182.05999755859375,182.05999755859375,1175733
2025-07-16,185.30844116210938,186.22000122070312,189.19000244140625,185.35000610351562,187.39999389648438,788185
2025-07-17,190.54269409179688,191.47999572753906,197.61000061035156,188.0,188.64999389648438,9191527
2025-07-18,191.1397705078125,192.0800018310547,193.89999389648438,190.1699981689453,192.69000244140625,1187938
2025-07-21,191.83633422851562,192.77999877929688,194.27000427246094,192.0,193.60000610351562,1098642
2025-07-22,192.10501098632812,193.0500030517578,195.1999969482422,192.0,193.0,871005
2025-07-23,192.0154571533203,192.9600067138672,194.64999389648438,192.0,194.0,567734
2025-07-24,193.0702667236328,194.02000427246094,194.5,191.6999969482422,193.99000549316406,1023928
2025-07-25,188.09474182128906,189.02000427246094,194.25,188.0,193.0,806225
2025-07-28,187.72654724121094,188.64999389648438,190.67999267578125,187.9199981689453,188.10000610351562,482642
2025-07-29,193.18968200683594,194.13999938964844,194.75999450683594,188.14999389648438,188.49000549316406,1023448
2025-07-30,194.4136505126953,195.3699951171875,197.39999389648438,194.0,195.0,1601540
2025-07-31,193.23944091796875,194.19000244140625,198.1999969482422,191.64999389648438,191.64999389648438,1270820
2025-08-01,188.12460327148438,189.0500030517578,194.08999633789062,188.0,194.0,687623
2025-08-04,195.43861389160156,196.39999389648438,197.6999969482422,188.10000610351562,189.91000366210938,1882386
2025-08-05,198.9911346435547,199.97000122070312,201.89999389648438,195.5,198.0,2459781
2025-08-06,189.55755615234375,190.49000549316406,193.8000030517578,187.0,192.0,3834262
2025-08-07,190.124755859375,191.05999755859375,192.0,185.32000732421875,188.88999938964844,1275245
2025-08-08,186.9603271484375,187.8800048828125,193.47999572753906,186.1199951171875,190.89999389648438,723543
2025-08-11,195.6077880859375,196.57000732421875,197.1999969482422,186.0,187.8800048828125,1938612
2025-08-12,197.2696075439453,198.24000549316406,200.0,195.02000427246094,196.57000732421875,1736803
2025-08-13,203.2899932861328,204.2899932861328,205.0,197.0,199.25,3610278
2025-08-14,202.75999450683594,202.75999450683594,206.17999267578125,202.0,206.0,1415750
2025-08-18,203.11000061035156,203.11000061035156,204.77999877929688,197.10000610351562,203.58999633789062,2822637
2025-08-19,216.0,216.0,219.64999389648438,202.08999633789062,203.99000549316406,8761080
2025-08-20,218.67999267578125,218.67999267578125,222.3800048828125,216.00999450683594,217.5,4831046
2025-08-21,223.19000244140625,223.19000244140625,225.0,218.02000427246094,218.89999389648438,3516936
2025-08-22,238.61000061035156,238.61000061035156,241.8000030517578,223.0,223.5,19246380
2025-08-25,243.02999877929688,243.02999877929688,249.5,237.8699951171875,239.0,8310340
2025-08-26,238.4499969482422,238.4499969482422,244.5,236.39999389648438,242.8000030517578,3444640
2025-08-28,232.27000427246094,232.27000427246094,239.55999755859375,231.1300048828125,236.10000610351562,1903385
2025-08-29,232.3800048828125,232.3800048828125,236.5,231.14999389648438,231.14999389648438,1367026
2025-09-01,239.27000427246094,239.27000427246094,249.1999969482422,237.6699981689453,240.0,14882102
2025-09-02,240.36000061035156,240.36000061035156,248.0,238.41000366210938,241.0,3608845
2025-09-03,247.97999572753906,247.97999572753906,249.0,239.8300018310547,242.0,3922722
2025-09-04,244.00999450683594,244.00999450683594,253.8800048828125,243.39999389648438,251.64999389648438,2285165
2025-09-05,242.3699951171875,242.3699951171875,244.8699951171875,240.74000549316406,244.5,1348412
2025-09-08,239.88999938964844,239.88999938964844,248.63999938964844,239.1699981689453,243.97999572753906,1927919
2025-09-09,239.41000366210938,239.41000366210938,241.63999938964844,235.3000030517578,240.89999389648438,2194061
2025-09-10,243.13999938964844,243.13999938964844,244.99000549316406,239.47999572753906,239.47999572753906,1694147
2025-09-11,241.11000061035156,241.11000061035156,244.89999389648438,239.8000030517578,243.0,1416004
2025-09-12,244.07000732421875,244.07000732421875,248.64999389648438,242.1999969482422,243.5,2434470
2025-09-15,270.1300048828125,270.1300048828125,275.5,245.1999969482422,245.1999969482422,45409494
2025-09-16,262.3500061035156,262.3500061035156,272.5,259.5,271.989990234375,9540158
2025-09-17,264.6000061035156,264.6000061035156,268.0,260.7900085449219,264.010009765625,3694500
2025-09-18,260.4700012207031,260.4700012207031,264.6000061035156,256.0,259.9100036621094,4257052
2025-09-19,261.7099914550781,261.7099914550781,263.8999938964844,258.0,259.17999267578125,2492503
2025-09-22,263.5799865722656,263.5799865722656,273.1499938964844,260.0,265.0,7898372
2025-09-23,268.3399963378906,268.3399963378906,274.6000061035156,263.0,264.70001220703125,8855832
2025-09-24,266.239990234375,266.239990234375,278.0,265.1000061035156,270.0,10574175
2025-09-25,259.7099914550781,259.7099914550781,267.29998779296875,257.1099853515625,267.20001220703125,2975038
2025-09-26,256.510009765625,256.510009765625,263.0,252.5,260.0,2669606
2025-09-29,249.3300018310547,249.3300018310547,258.5400085449219,248.33999633789062,249.0,4278042
2025-09-30,244.8000030517578,244.8000030517578,254.0,243.00999450683594,249.1999969482422,1640495
2025-10-01,246.63999938964844,246.63999938964844,248.0,241.00999450683594,244.8000030517578,1528932
2025-10-03,247.38999938964844,247.38999938964844,251.6999969482422,245.52000427246094,249.99000549316406,1865799
2025-10-06,245.82000732421875,245.82000732421875,249.0,244.00999450683594,247.10000610351562,1591619
2025-10-07,243.27999877929688,243.27999877929688,247.1999969482422,240.5,246.49000549316406,971468
2025-10-08,241.33999633789062,241.33999633789062,243.36000061035156,240.47999572753906,243.0,753155
2025-10-09,243.25,243.25,246.3000030517578,239.0,240.3000030517578,1183292
2025-10-10,243.5399932861328,243.5399932861328,245.0,240.47000122070312,243.00999450683594,884998
2025-10-13,240.9600067138672,240.9600067138672,244.52999877929688,239.5,243.0,771699
2025-10-14,244.30999755859375,244.30999755859375,245.0,236.02000427246094,240.0,2021614
2025-10-15,248.47000122070312,248.47000122070312,251.0,242.1999969482422,245.0,3273581
2025-10-16,242.85000610351562,242.85000610351562,251.0,242.0,250.0,1385393
2025-10-17,249.60000610351562,249.60000610351562,258.55999755859375,241.25,242.07000732421875,8219389
2025-10-20,252.33999633789062,252.33999633789062,254.8000030517578,247.66000366210938,249.60000610351562,1656752
2025-10-21,255.99000549316406,255.99000549316406,257.0,255.00999450683594,256.5,743493
2025-10-23,259.29998779296875,259.29998779296875,263.0,255.61000061035156,258.8500061035156,2913438
2025-10-24,263.4800109863281,263.4800109863281,265.0,258.6199951171875,260.0,2400518
2025-10-27,270.5,270.5,271.8999938964844,262.1000061035156,262.1000061035156,3750160
2025-10-28,268.9700012207031,268.9700012207031,272.3999938964844,267.1000061035156,269.989990234375,1877211
2025-10-29,278.44000244140625,278.44000244140625,290.0,269.2300109863281,270.04998779296875,13749423
2025-10-30,282.4200134277344,282.4200134277344,286.1499938964844,279.0199890136719,280.0,2910653
2025-10-31,283.739990234375,283.739990234375,285.5,275.6199951171875,284.4100036621094,2026360
2025-11-03,281.8500061035156,281.8500061035156,287.79998779296875,278.04998779296875,283.1000061035156,1881772
2025-11-04,279.04998779296875,279.04998779296875,282.95001220703125,278.0,280.8500061035156,1088882
2025-11-05,279.04998779296875,279.04998779296875,279.04998779296875,279.04998779296875,279.04998779296875,0
2025-11-06,269.3999938964844,269.3999938964844,281.0,268.0,279.0,1935858
2025-11-07,274.6499938964844,274.6499938964844,279.0,266.3999938964844,268.79998779296875,1819496
2025-11-10,272.29998779296875,272.29998779296875,277.8999938964844,270.25,275.5,1522012
2025-11-11,275.20001220703125,275.20001220703125,279.0,268.0,272.29998779296875,1828348
2025-11-12,268.3999938964844,268.3999938964844,277.6000061035156,266.1000061035156,276.0,1786277
2025-11-13,263.25,263.25,270.5,262.0,266.29998779296875,2382301
2025-11-14,276.70001220703125,276.70001220703125,282.5,271.0,280.0,10596246
2025-11-17,276.1000061035156,276.1000061035156,282.79998779296875,268.0,273.0,4362851
2025-11-18,265.0,265.0,277.0,262.54998779296875,276.6000061035156,2341256
2025-11-19,255.6999969482422,255.6999969482422,263.70001220703125,252.5,263.70001220703125,2765513
2025-11-20,250.0,250.0,258.3500061035156,248.9499969482422,257.0,2004948
2025-11-21,241.6999969482422,241.6999969482422,249.0500030517578,240.3000030517578,249.0500030517578,2315755
2025-11-24,239.0,239.0,242.39999389648438,235.0,241.0500030517578,2093677
2025-11-25,236.89999389648438,236.89999389648438,240.3000030517578,235.6999969482422,239.64999389648438,1162857
2025-11-26,237.1999969482422,237.1999969482422,244.0,236.10000610351562,236.89999389648438,1841153
2025-11-27,235.1999969482422,235.1999969482422,240.89999389648438,232.5500030517578,238.1999969482422,1522523
2025-11-28,235.1999969482422,235.1999969482422,237.5,232.85000610351562,236.9499969482422,1286049
2025-12-01,237.6300048828125,237.6300048828125,241.0,233.94000244140625,235.89999389648438,1210513
2025-12-02,236.22999572753906,236.22999572753906,238.8800048828125,235.47000122070312,237.50999450683594,809985
2025-12-03,238.0800018310547,238.0800018310547,238.9499969482422,231.08999633789062,236.24000549316406,1316592
2025-12-04,235.89999389648438,235.89999389648438,244.8699951171875,235.0,242.5,2350183
2025-12-05,232.94000244140625,232.94000244140625,237.10000610351562,230.97000122070312,235.99000549316406,1163454
2025-12-08,227.07000732421875,227.07000732421875,232.94000244140625,223.39999389648438,232.94000244140625,2597731
2025-12-09,230.58999633789062,230.58999633789062,232.0,221.2100067138672,226.0,2262120
2025-12-10,235.11000061035156,235.11000061035156,236.6999969482422,228.60000610351562,231.0500030517578,1049545
2025-12-11,233.4199981689453,233.4199981689453,235.99000549316406,232.0,235.99000549316406,683361
2025-12-12,238.61000061035156,238.61000061035156,239.1999969482422,233.7899932861328,234.42999267578125,1062488
2025-12-15,247.2100067138672,247.2100067138672,248.88999938964844,238.1999969482422,240.0,3249245
2025-12-16,242.30999755859375,242.30999755859375,253.0,241.5,248.16000366210938,2721310
2025-12-17,238.0,238.0,243.0,237.0,243.0,997346
2025-12-18,238.1300048828125,238.1300048828125,239.89999389648438,235.0,239.0399932861328,655468
2025-12-19,235.5500030517578,235.5500030517578,238.50999450683594,235.0,238.5,918595
2025-12-22,241.3000030517578,241.3000030517578,242.07000732421875,237.0,238.0,1087088
2025-12-23,258.95001220703125,258.95001220703125,260.30999755859375,241.25999450683594,242.5,5839229
2025-12-24,252.5,252.5,258.989990234375,250.7899932861328,258.8599853515625,1996239
2025-12-25,252.5,252.5,252.5,252.5,252.5,0
2025-12-26,252.50999450683594,252.50999450683594,256.0,250.0,252.5,1724089
2025-12-29,256.3900146484375,256.3900146484375,263.0,253.3000030517578,254.0,4144755
2025-12-30,263.5299987792969,263.5299987792969,267.1400146484375,255.0800018310547,255.9600067138672,4708102
2025-12-31,266.07000732421875,266.07000732421875,271.0,262.3999938964844,263.5,3771448
2026-01-01,266.6000061035156,266.6000061035156,270.0,262.0,265.20001220703125,1520198
2026-01-02,273.04998779296875,273.04998779296875,273.8999938964844,265.8500061035156,266.54998779296875,2183847
2026-01-05,274.0,274.0,280.3999938964844,268.25,274.0,3453704
2026-01-06,274.04998779296875,274.04998779296875,276.3999938964844,271.0,275.04998779296875,1482185
2026-01-07,275.70001220703125,275.70001220703125,277.70001220703125,272.3500061035156,276.75,1949578
2026-01-08,269.3999938964844,269.3999938964844,280.0,268.04998779296875,280.0,3309716
2026-01-09,258.3999938964844,258.3999938964844,271.0,256.95001220703125,267.20001220703125,1794895
2026-01-12,254.6999969482422,254.6999969482422,263.45001220703125,253.0,259.45001220703125,2434377
2026-01-13,259.20001220703125,259.20001220703125,261.25,255.6999969482422,258.0,1337523
2026-01-14,265.1499938964844,265.1499938964844,267.3500061035156,256.79998779296875,259.3999938964844,2385429
2026-01-15,265.1499938964844,265.1499938964844,265.1499938964844,265.1499938964844,265.1499938964844,0
2026-01-16,257.54998779296875,257.54998779296875,265.0,256.29998779296875,263.0,1112642
